	Ob.1012.c_S140_L007_R1_001
SERDGLNexR_pos	655.8726574226483
SERDGLYexR_neg	655.8726574226483
SERDGLYexR_pos	655.8726574226483
SERGLNNaEx_pos	750.387920961918
SERGLNexR_neg	517.8103599006629
SERGLNexR_pos	655.8726574226483
SERGLYexR_neg	517.8103599006629
SERGLYexR_pos	655.8726574226483
SERHL_pos	7623.257349798181
SERLYSNaex_pos	686.9817903403904
SERPT_pos	19115.52310932361
SERTHRNaEx_pos	774.7182833902435
SERt4_pos	426.90739403821533
SERtN1_neg	1195.1014623133203
SERtN1_pos	1224.6424291295684
SERtp_neg	0.0
SERtp_pos	12209.03918116448
SFCYSc_neg	0.0
SFCYSc_pos	21199.809533625183
SFCYSe_neg	0.0
SFCYSe_pos	21199.80953362519
SFGTH_pos	20758.26029098095
SGALSIDEtg_neg	37917.90957196348
SGALSIDEtg_pos	0.0
SGALSIDEtl_neg	0.0
SGALSIDEtl_pos	37917.90957196349
SGPL11r_pos	0.0
SGPL12r_pos	32043.506850362777
SIAASE2ly_pos	11852.873931456958
SIAASE3ly_pos	7597.915196503164
SIAASE4ly_pos	7515.2548046487545
SIAASE_pos	0.0
SIAASEly_pos	17564.229998366238
SIAT4Bg_pos	11108.624641887425
SIAT9g_pos	19103.33785616079
SLCBK1_pos	3280.2620256706946
SLDt_pos	14650.976716217507
SLDx_neg	14650.976716217505
SLDx_pos	0.0
SLDxm_neg	0.0
SLDxm_pos	0.0
SMPD3g_pos	7706.866004106703
SMPD3l_pos	59256.714336280296
SMPD4_pos	31987.12486536165
SMS_pos	7706.866004106703
SO4CLtex2_pos	5259.833927532428
SO4HCOtex_pos	1178.9049211037996
SO4OXAtex2_pos	5239.26846851181
SO4t4_2_neg	1162.973236434899
SO4t4_2_pos	4784.658707338322
SO4tl_neg	0.0
SO4tl_pos	37673.53170827231
SOAT11_pos	0.0
SOAT11r_pos	0.0
SOAT12_pos	0.0
SOAT12r_pos	0.0
SPC_HSt_neg	11.339763087413385
SPC_HSt_pos	27962.346625162834
SPH1Pte_neg	13.033001961922736
SPH1Pte_pos	19115.523109323607
SPH1Ptr_neg	0.0
SPH1Ptr_pos	6297.033739210214
SPHGNtr_neg	0.0
SPHGNtr_pos	6297.033739210214
SPHINGStl_neg	37874.309299265864
SPHINGStl_pos	0.0
SPHINGStr_neg	6297.033739210214
SPHINGStr_pos	0.0
SPHK21c_pos	6297.033739210215
SPHMDAc_pos	27962.346625162834
SPHMYLNtg_neg	0.0
SPHMYLNtg_pos	7706.866004106702
SPHMYLNtl_neg	0.0
SPHMYLNtl_pos	59256.7143362803
SPHS1Pte_neg	9.28279916263118
SPHS1Pte_pos	32121.25998459008
SPHS1Ptr_neg	0.0
SPHS1Ptr_pos	6297.033739210214
SPMDOX_pos	4021.5730085623763
SPMS_pos	23333.56563076891
SPMTDe_neg	1900.0
SPMTDe_pos	1900.0
SPODM_pos	8668.078649657995
SPODMe_pos	8700.715888783072
SPODMm_pos	8678.617208511168
SPODMn_pos	8789.084813626576
SPODMx_pos	8727.928649657997
SPRMS_pos	15121.019932357829
SPRMTDe_neg	15172.267334792978
SPRMTDe_pos	2.0023924124578323
SPR_pos	0.0
SPRn_pos	0.0
SPTix_pos	12209.039181164479
SQLEr_pos	74306.70774213845
SQLSr_pos	383.52219251652997
SR5AR2r_pos	55679.92640628695
SR5ARr_pos	55216.16213441046
SRTN23OX_pos	0.0
SRTNACT_pos	0.0
SRTNMTX_pos	0.0
SRTNt6_2_r_neg	1952.8501267098354
SRTNt6_2_r_pos	2073.464427063589
SRTNtu_neg	1358.332523698995
SRTNtu_pos	1358.332523698995
ST3GAL21g_pos	12363.439145290195
ST3GAL22g_pos	12542.059386921104
ST3GAL23g_pos	12720.908749856602
ST3GAL31g_pos	11518.72526421952
ST3GAL61g_pos	11458.112718946039
ST3GAL62g_pos	10021.077555759553
ST6GALNAC21_pos	11108.624641887425
ST6GALNAC22_pos	11108.624641887425
ST6GALNAC23_pos	12270.914657648644
ST6GALNAC24_pos	12270.914657648644
ST6GALNAC25_pos	12733.13746139811
ST6GALNAC26_pos	12733.13746139811
ST6GALNAC27_pos	13000.026251866117
ST6GALNAC28_pos	13000.026251866118
ST6GALNAC31_pos	12547.175748206862
ST6GALNAC62_pos	12720.908749856597
ST8SIA11_pos	11137.211384084436
ST8SIA12_pos	19103.337856160786
ST8SIA51g_pos	18379.230656513362
ST8SIA52g_pos	12799.804804839408
ST8SIA53g_pos	12542.059386921108
ST8SIA54g_pos	12363.439145290195
ST8SIA55g_pos	13034.644980270015
ST8SIA56g_pos	12261.570631628412
STCOATxc_pos	4908.89573158069
STCOAtx_neg	4908.895731580692
STCOAtx_pos	8853.065842891134
STRDNCCOAtxc_pos	61.95763235875097
STRDNCCPT1_pos	39.85335981025961
STRDNCCPT2_pos	39.85335981025961
STRDNCCRNt_pos	39.85335981025961
STRDNCt_neg	6.923557628779943
STRDNCt_pos	4127.667020220061
STS1_pos	7105.55967137702
STS1r_pos	0.0
STS2_pos	7113.190254739367
STS2r_pos	0.0
SUBEACTD_neg	0.0
SUBEACTD_pos	7805.029076870708
SUBERCACT_neg	7805.029076870707
SUBERCACT_pos	27403.667047917348
SUBERCROT_neg	7805.029076870708
SUBERCROT_pos	27403.667047917348
SUBERICACT_pos	7805.029076870707
SUCCACT_pos	7800.689323570468
SUCCCROT_neg	7805.029076870707
SUCCCROT_pos	43402.52738052528
SUCCOAPET_pos	7805.029076870708
SUCCTD_neg	1900.0
SUCCTD_pos	1900.0
SUCCt2m_neg	349.10641063598473
SUCCt2m_pos	349.10641063598473
SUCCt4_2_neg	5425.78155909942
SUCCt4_2_pos	6.132856261908871
SUCCtp_neg	1900.0
SUCCtp_pos	1900.0
SUCD1m_neg	406.65941465129094
SUCD1m_pos	14823.190420647701
SUCOAS1m_neg	409.94490150919256
SUCOAS1m_pos	409.94490150919256
SUCOASm_neg	409.94490150919256
SUCOASm_pos	409.94490150919256
SUCRe_pos	3.4837531402819346
SULFOX_pos	8849.655878500384
Ser_Thrtg_neg	6952.839553976927
Ser_Thrtg_pos	0.0
T2M26DCOAHLm_neg	0.0
T2M26DCOAHLm_pos	0.0
T2M26DCOAHLx_neg	0.0
T2M26DCOAHLx_pos	0.0
T4HCINNMFM_pos	45075.330092139884
T4HCINNOX_pos	0.0
TAGAT_Dt_pos	6.981483049673151
TAGHSTDe_pos	1900.0
TAGt_neg	5673.254567856829
TAGt_pos	1900.0
TALA_neg	2665.6227745692813
TALA_pos	544.6933759808157
TAUBETAtc_pos	518.8591579314719
TAUPAT1c_pos	664.1700569701662
TAURCHAe_pos	1359.4165943082571
TAURt4_2_r_neg	518.8591579314719
TAURt4_2_r_pos	1422.3829532634074
TAURtcx_neg	1269.3777598282318
TAURtcx_pos	4184.6296018605535
TAXOLte_neg	0.0
TAXOLte_pos	7.451813031931229
TCHOLAt2_pos	1010.1542456667037
TCHOLAt3_pos	3133.086575729981
TCHOLAt_neg	853.9288167203935
TCHOLAt_pos	1660.7211359422422
TCHOLAte_neg	1197.5927550270835
TCHOLAte_pos	1662.4672528129688
TCHOLAtx_neg	7746.466014131866
TCHOLAtx_pos	3234.6296018605535
TCYNTt_pos	6.71262411268973
TCYNTtm_pos	11.936226428902621
TDCHOLAte_neg	1353.9397917017295
TDCHOLAte_pos	2205.9401112411624
TDCHOLAtx_neg	4184.6296018605535
TDCHOLAtx_pos	3234.6296018605535
TDCRNe_pos	8008.482783220402
TDPDRE_pos	0.0
TDPDRR_pos	0.0
TDPGDH_pos	0.0
TDP_pos	8370.572673140772
TDPm_pos	7576.896917947389
TETDEC2CRNe_pos	12421.604010259745
TETDECE1CRNe_pos	12421.604010259745
TETHEX3COAtx_neg	0.0
TETHEX3COAtx_pos	22.323713915143866
TETHEX3t_neg	7.776142174299682
TETHEX3t_pos	10.03996119592535
TETPENT3COAtx_neg	0.0
TETPENT3COAtx_pos	10.744446093130154
TETPENT3CPT1_pos	0.0
TETPENT3CPT2_pos	0.0
TETPENT3CRNt_pos	0.0
TETPENT3t_neg	0.0
TETPENT3t_pos	7.776142174299682
TETPENT6COAtx_neg	0.0
TETPENT6COAtx_pos	10.744446093130156
TETPENT6CPT1_pos	0.0
TETPENT6CPT2_pos	0.0
TETPENT6CRNt_pos	0.0
TETPENT6t_neg	0.0
TETPENT6t_pos	10.744446093130152
TETTET6COAtx_neg	0.0
TETTET6COAtx_pos	10.039961195925349
TETTET6CPT1_pos	0.0
TETTET6CPT2_pos	0.0
TETTET6CRNt_pos	0.0
TETTET6t_neg	0.0
TETTET6t_pos	10.039961195925349
THBPT4ACAMDASE_pos	288.40845120862576
THCHOLSTOICtm_neg	0.0
THCHOLSTOICtm_pos	64565.05476417119
THD1m_pos	1406.7440155078064
THFt2_neg	4901.682184163382
THFt2_pos	41.551323602759815
THFtl_neg	3206.923950277213
THFtl_pos	0.0
THFtm_neg	3462.8844188611934
THFtm_pos	6875.92203739812
THMATPe_pos	4420.145507504089
THMDt4_pos	6.859870077425517
THMDt5le_pos	7.140531998115865
THMMPt4_neg	11982.110140046752
THMMPt4_pos	9.061442085239381
THMMPtm_neg	7576.896917947389
THMMPtm_pos	0.0
THMPPtm_pos	7576.896917947387
THMP_pos	7525.2274492288825
THMTP_pos	4162.11791035738
THMTPt_pos	27621.298776458716
THMt2m_pos	0.0
THMt3_neg	0.0
THMt3_pos	4420.145507504089
THP2Ctp_neg	48.56482028504437
THP2Ctp_pos	0.0
THRALANaEx_pos	774.7182833902435
THRASNNaEx_pos	936.0609157712647
THRATB0tc_pos	1282.6580489400417
THRCYSNaEx_pos	731.7688448516054
THRD_L_pos	4.821106807716665
THRGLNNaEx_pos	750.387920961918
THRGLNexR_neg	575.8675800496378
THRGLNexR_pos	655.8726574226483
THRGLYexR_neg	575.8675800496378
THRGLYexR_pos	655.8726574226483
THRPHELAT2tc_pos	602.1526588172583
THRSERNaEx_pos	774.7182833902435
THRS_pos	0.0
THRt4_pos	484.96461418719025
THYMDt1_pos	6.004453427870229
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2527.5795035644787
THYMDtm_pos	4942.092764169374
THYMt_neg	11908.708529029593
THYMt_pos	9.182182136551862
THYOXt2_neg	841.3319731777825
THYOXt2_pos	843.078090048509
THYOXt_neg	843.078090048509
THYOXt_pos	841.3319731777825
THYPX_pos	9.896437998625059
TIGCRNe_pos	11905.292847904002
TKT1_neg	19185.047105493162
TKT1_pos	15493.521816219503
TKT2_neg	19185.047105493162
TKT2_pos	15493.521816219505
TMABADH_pos	0.0
TMDK1_pos	2447.291896129425
TMDK1m_pos	1707.979684528146
TMDPK_pos	7525.227449228883
TMDPPK_pos	4162.1179103573795
TMDPP_neg	10.648511604523678
TMDPP_pos	11908.708529029593
TMDS_pos	11874.23522917995
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37198.601197282835
TMNDNCCOAtx_pos	137.6719412732949
TMNDNCCPT1_pos	493.4696320695979
TMNDNCCPT2_pos	493.4696320695979
TMNDNCCRNt_pos	493.4696320695979
TMNDNCt_neg	239.49481674487959
TMNDNCt_pos	13.075815989231586
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.45181303193123
TPI_neg	9171.957916243939
TPI_pos	3745.680657790017
TRDR2_pos	5062.846633427864
TRDR3_pos	5095.6775788480745
TRDR_pos	2702.1568133197893
TRDRm_pos	274.8841907077616
TREH_pos	0.0
TREHe_pos	3.0451561638640126
TRIODTHYSUFt_pos	21.003250040920097
TRIODTHYSULT_pos	21.003250040920097
TRIODTHYt2_neg	841.3319731777825
TRIODTHYt2_pos	843.078090048509
TRIODTHYt_neg	843.078090048509
TRIODTHYt_pos	841.3319731777825
TRIOK_pos	3214.644577566166
TRPATB0tc_pos	1526.710226531718
TRPHYDRO2_pos	1997.1793245576462
TRPO2_pos	9.640279242753067
TRPt4_pos	1276.9825121375766
TRPt_neg	825.9492679065204
TRPt_pos	825.9492679065204
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	67651.22272486093
TSTSTERONEGLCtr_neg	67651.22272486094
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	59918.37228669729
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	59918.37228669729
TSTSTERONEt_neg	54221.57946615159
TSTSTERONEt_pos	8.966952826322116
TSTSTERONEtr_neg	9.567295641235022
TSTSTERONEtr_pos	54221.57946615159
TSULt4_3_neg	0.0
TSULt4_3_pos	11.936226428902621
TTDCAFATPc_pos	8655.10555854077
TTDCAtr_neg	0.0
TTDCAtr_pos	3270.4841710534083
TTDCPT1_pos	10310.313853342856
TTDCPT2_pos	10310.313853342856
TTDCRNt_pos	10310.313853342856
TXA2te_neg	168.09109676328262
TXA2te_pos	0.0
TXA2tr_neg	168.09109676328262
TXA2tr_pos	0.0
TXASr_pos	168.09109676328262
TYMSFt_pos	19365.794563409763
TYMSULT_pos	19365.794563409763
TYR3MO2_pos	9910.992744346197
TYRASE_pos	12480.636892857738
TYRATB0tc_pos	1526.710226531718
TYRCBOX_pos	10736.701670961991
TYRDOPO3_pos	12480.636892857738
TYRDOPO_pos	48265.64650952418
TYROXDAc_pos	10844.064953532188
TYRPHELAT2tc_pos	508.4832827712171
TYRTA_neg	6770.832756418917
TYRTA_pos	8305.153676278194
TYRTAm_neg	0.0
TYRTAm_pos	45075.3300921399
TYRt4_pos	1276.9825121375766
TYRt_neg	508.4832827712171
TYRt_pos	825.9492679065204
UAG2EMAi_pos	3894.19846253713
UAG4E_neg	862.5356035699224
UAG4E_pos	9408.146013030182
UAGALDP_pos	543.5659377110975
UAGDP_pos	3894.1984625371306
UDPACGALtl_neg	6994.347218186958
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9092.818584254415
UDPDOLPT_U_pos	9092.818584254415
UDPG1P_pos	16197.198137155356
UDPG4E_neg	4852.169495227028
UDPG4E_pos	11888.701347958513
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6260.723975318898
UDPGD_pos	12495.241375093921
UDPGLCAter_neg	2051.430237318664
UDPGLCAter_pos	2051.430237318664
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	12793.039535936365
UDPGP_pos	3213.8377130391405
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	6994.347218186963
UGALGTg_pos	6260.723975318897
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	10866.318848191504
UGCG_pos	12724.048361749614
UGLCNACtg_neg	0.0
UGLCNACtg_pos	18723.585708002414
UGLT_neg	373.4886268671602
UGLT_pos	373.4886268671602
UGT1A10r_neg	10.331508671922549
UGT1A10r_pos	64937.628670315426
UGT1A1r_pos	59149.64554860301
UGT1A2r_pos	42513.32478716537
UGT1A3r_pos	69040.53144908848
UGT1A4r_pos	67651.22272486093
UGT1A5r2_pos	3881.22566592287
UGT1A5r_pos	3865.3340431035717
UGT1A6r_pos	56404.70157836604
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	68787.52247553678
UMPK2_neg	347.9833738824578
UMPK2_pos	347.9833738824578
UMPK2n_neg	349.24995886235
UMPK2n_pos	349.24995886235
UMPK3_neg	347.9833738824578
UMPK3_pos	347.9833738824578
UMPK3n_neg	349.24995886235
UMPK3n_pos	349.24995886235
UMPK4_neg	347.9833738824578
UMPK4_pos	347.9833738824578
UMPK4n_neg	349.24995886235
UMPK4n_pos	349.24995886235
UMPK5_neg	347.9833738824578
UMPK5_pos	347.9833738824578
UMPK5n_neg	349.24995886235
UMPK5n_pos	349.24995886235
UMPK6_neg	347.9833738824578
UMPK6_pos	347.9833738824578
UMPK6n_neg	349.24995886235
UMPK6n_pos	349.24995886235
UMPK7_neg	347.9833738824578
UMPK7_pos	347.9833738824578
UMPK7n_neg	349.24995886235
UMPK7n_pos	349.24995886235
UMPK_neg	347.9833738824578
UMPK_pos	347.9833738824578
UMPKm_neg	8850.32053372167
UMPKm_pos	0.0
UMPKn_neg	349.24995886235
UMPKn_pos	349.24995886235
UMPtr_neg	2051.430237318664
UMPtr_pos	2051.430237318664
UNK2_pos	15197.698138798887
UNK3_pos	15901.28805907697
UPP3S_pos	14522.882342432755
UPPDC1_pos	14522.882342432755
UPPN_pos	14299.725251440395
URATEt_pos	8887.588727388806
URATEtx_pos	11206.343340910655
URAt_neg	7259.303058800309
URAt_pos	5.551894037242196
URCN_pos	11390.049923192246
UREAt5_neg	1146.7664808762465
UREAt5_pos	1146.7664808762465
UREAt_neg	1146.7664808762465
UREAt_pos	1146.7664808762465
UREAtm_neg	14289.38997813722
UREAtm_pos	0.0
URIDK2m_neg	6122.4462479165595
URIDK2m_pos	3524.2179476563574
URIK1_pos	375.58827425722177
URIt4_pos	861.6852701595326
URIt5le_pos	1389.3095764529469
URIt_neg	861.6852701595326
URIt_pos	11574.89004512227
UROLACer_neg	0.0
UROLACer_pos	6748.671957025035
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	8850.320533721671
Uritm_pos	0.0
Uritn_neg	13085.728122148335
Uritn_pos	0.0
VACCCPT1_pos	89152.99902118619
VACCCPT2_pos	89152.99902118619
VACCCRNt_pos	89152.99902118619
VACCt_neg	8803.209222259002
VACCt_pos	7.77521378193518
VALATB0tc_pos	1595.2072696748892
VALLAT1tc_pos	659.6311914750042
VALPHELAT2tc_pos	576.9803259143883
VALTA_neg	7642.864534137465
VALTA_pos	4027.7599630848654
VALTAm_neg	4027.7599630848654
VALTAm_pos	14982.701548334757
VALt4_pos	1345.4795552807477
VALt5m_neg	4027.7599630848654
VALt5m_pos	14982.70154833476
VALtec_neg	576.9803259143883
VALtec_pos	894.4463110496916
VD3_neg	10909.522146233025
VD3_pos	76166.80984335215
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9873.482785564738
VITD3t2_pos	1046.0010340934537
VITD3t_pos	1046.0010340934537
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4131.91965759014
VITKtl_pos	4908.895731580692
VLCS2p_pos	65590.04188613384
VLCS2r_pos	74619.45152517276
VLCSp_pos	64565.05476417117
VLCSr_pos	70982.78298806604
WHDDCAte_neg	7.45181303193123
WHDDCAte_pos	0.0
WHHDCAte_neg	18076.848826241036
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7480.520908791487
WHTTDCAte_pos	0.0
XANDp_pos	12252.82748363769
XANtx_pos	11206.343340910655
XAO2x_pos	11725.310944585694
XAOx_pos	11206.343340910653
XOL27OHtm_neg	11165.15509892788
XOL27OHtm_pos	11596.911360847374
XOL7AH2tm_neg	69232.9138518938
XOL7AH2tm_pos	11144.504519577322
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11144.504519577322
XOL7AONEtr_pos	7880.963854155082
XOLDIOLONEt_neg	64565.05476417118
XOLDIOLONEt_pos	7880.963854155083
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6857.317950220117
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	53516.04050680155
XOLTRI24te_neg	0.0
XOLTRI24te_pos	53516.040506801546
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	53873.08873210684
XOLTRI25te_neg	0.0
XOLTRI25te_pos	53873.08873210684
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	53761.047745395976
XOLTRI27te_neg	0.0
XOLTRI27te_pos	53761.047745395954
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	64565.0547641712
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8159.399419624001
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8159.399419624001
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5071.381741876335
XYLUR_neg	1271.3817418763342
XYLUR_pos	1287.1629741250536
XYLt_neg	838.2635797710627
XYLt_pos	0.0
XYLtly_pos	838.2635797710627
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	221.29963612746494
q10h2tc_neg	5583.698093812279
q10h2tc_pos	7369.71782248834
q10tm_neg	5583.698093812279
q10tm_pos	7369.71782248834
r0002_neg	2094.8309089605214
r0002_pos	2375.0
r0009_pos	4500.471092288102
r0010_pos	5838.820641364035
r0013_pos	40.79365287069209
r0016_neg	2667.2795421248748
r0016_pos	4267.045718993869
r0021_neg	1420.208983564597
r0021_pos	507.1436567427599
r0022_neg	5195.891643097491
r0022_pos	451.26132017768714
r0027_neg	1435.9902158133164
r0027_pos	1224.2772421160344
r0028_pos	3460.8030428457464
r0033_pos	14061.740125913993
r0034_pos	11612.981080244272
r0047_pos	2373.813907414264
r0051_neg	3.9856907855964954
r0051_pos	26646.346826662
r0055_neg	1511.3608023617749
r0055_pos	7632.154943383899
r0060_pos	7521.90234665536
r0062_pos	3316.684319805958
r0068_pos	3323.993465956046
r0074_neg	1166.756385581616
r0074_pos	2267.340120015255
r0081_neg	331.929253730004
r0081_pos	331.929253730004
r0082_pos	3595.059978125536
r0083_pos	306.4910455559742
r0084_pos	12429.080795495072
r0085_pos	5095.902482568809
r0086_pos	6934.9151898974815
r0093_pos	5.373004377960341
r0097_pos	3323.993465956046
r0113_pos	18957.723150245194
r0119_pos	3126.095168098628
r0122_pos	477.97603901680156
r0127_pos	7182.459706848213
r0129_neg	2070.8160639161442
r0129_pos	6823.998479501302
r0130_neg	7239.115611022061
r0130_pos	2070.8160639161442
r0139_neg	3.247351288507093
r0139_pos	7.771140639810379
r0142_pos	9284.497920200492
r0145_neg	1064.198461049212
r0145_pos	57625.774439954774
r0149_neg	7.771140639810379
r0149_pos	3.247351288507093
r0153_pos	477.97603901680156
r0156_pos	5095.902482568809
r0157_pos	6934.9151898974815
r0160_pos	3214.644577566166
r0163_pos	10905.045461110876
r0165_pos	477.97603901680156
r0166_pos	11676.346298153932
r0170_neg	383.52219251652997
r0170_pos	74331.32702965074
r0173_neg	2532.4707762075645
r0173_pos	2532.4707762075645
r0178_neg	1264.8389790973174
r0178_pos	12376.429974083607
r0179_pos	1264.8389790973174
r0181_neg	3.2473512885070925
r0181_pos	3.2473512885070925
r0186_pos	11534.777374216183
r0191_pos	594.2222364698976
r0193_neg	8629.910725933583
r0193_pos	6758.503257494312
r0196_neg	326.2314840732961
r0196_pos	14634.789100440159
r0202_neg	2532.4707762075645
r0202_pos	2532.4707762075645
r0208_neg	3030.197752973014
r0208_pos	18364.151733577746
r0210_pos	7648.367804920384
r0224_pos	594.0091250820469
r0226_pos	3462.8844188611934
r0233_pos	5741.912587242338
r0236_pos	1275.7448138904801
r0239_neg	0.0
r0239_pos	9.914989347363452
r0242_neg	3.3984864421489593
r0242_pos	3.3984864421489593
r0245_neg	3745.680657790017
r0245_pos	6605.941640370992
r0246_pos	10826.460732310947
r0249_neg	2417.209967864399
r0249_pos	2417.209967864399
r0265_pos	5741.912587242338
r0267_neg	2111.712973697282
r0267_pos	2095.9317414485627
r0268_neg	2095.9317414485627
r0268_pos	2111.712973697282
r0276_neg	3773.5204632819523
r0276_pos	411.93729241505827
r0280_pos	477.97603901680156
r0281_neg	4.749999999999999
r0281_pos	14985.991341408479
r0283_pos	4880.432681926343
r0287_pos	17629.027937927734
r0295_pos	524.9556090162722
r0301_pos	3773.5204632819527
r0308_pos	7304.598340691898
r0309_neg	4872.320935900478
r0309_pos	16822.25946900049
r0310_pos	4807.3870904691685
r0311_pos	8270.10831923688
r0317_neg	317.914040569735
r0317_pos	317.914040569735
r0321_pos	3731.2720847573337
r0330_pos	1259.9635816417608
r0331_pos	4090.1725813126554
r0339_pos	5230.378683707929
r0340_pos	10826.460732310947
r0345_neg	1158.665358550298
r0345_pos	1158.665358550298
r0354_pos	3124.5154934953202
r0355_pos	3124.51549349532
r0357_pos	4119.803561597738
r0358_pos	4119.803561597737
r0360_pos	5458.850130427297
r0361_pos	5410.786030945517
r0363_pos	6616.413238271328
r0364_pos	6571.1996736285655
r0365_pos	12449.716546727288
r0377_pos	3482.5416964263663
r0381_neg	4100.3141363522855
r0381_pos	9928.27807513272
r0383_pos	6658.456980351715
r0384_pos	10777.50138361919
r0385_pos	12121.775701426199
r0386_pos	10616.21479097761
r0388_neg	4067.223084611765
r0388_pos	10067.46429133087
r0389_neg	4067.223084611765
r0389_pos	9055.17534627293
r0390_neg	3008.7146676662583
r0390_pos	4.274999999999999
r0391_neg	11.594910636526329
r0391_pos	4198.068561711965
r0392_neg	3214.644577566166
r0392_pos	6078.362595718802
r0393_pos	10826.460732310947
r0394_neg	503.08509838149416
r0394_pos	5666.12247808039
r0395_pos	503.08509838149416
r0398_pos	5374.835339649338
r0399_neg	288.40845120862576
r0399_pos	5930.028170832483
r0400_neg	4966.112876881399
r0400_pos	18885.5508656947
r0402_pos	0.0
r0403_neg	1997.1793245576462
r0403_pos	7.471382323167378
r0407_neg	544.6933759808157
r0407_pos	2664.684215652482
r0408_neg	450.23484802090053
r0408_pos	450.23484802090053
r0409_neg	450.23484802090053
r0409_pos	450.23484802090053
r0410_neg	4.157548030903552
r0410_pos	4.683212180650854
r0413_pos	477.97603901680156
r0422_neg	0.0
r0422_pos	3595.0599781255355
r0423_pos	306.4910455559742
r0424_neg	0.0
r0424_pos	12429.080795495072
r0425_neg	347.2547887798769
r0425_pos	459.76868483484327
r0426_neg	317.914040569735
r0426_pos	317.914040569735
r0434_neg	2180.751087377756
r0434_pos	5036.39542697863
r0437_neg	3077.657843558173
r0437_pos	5036.39542697863
r0441_neg	0.0
r0441_pos	305.1757941736271
r0443_pos	293.20438168459054
r0450_neg	0.0
r0450_pos	3872.8180425497253
r0451_pos	69.8405001516109
r0456_pos	3343.1656253296064
r0463_neg	9638.365842523483
r0463_pos	0.0
r0464_neg	345.4459928862782
r0464_pos	345.4459928862782
r0470_pos	641.9944757522917
r0472_neg	6964.509578188275
r0472_pos	740.4125187116175
r0474_neg	7380.547153733915
r0474_pos	740.4125187116175
r0475_neg	5270.606558482431
r0475_pos	740.4125187116175
r0480_neg	15799.433592017998
r0480_pos	12462.004364875787
r0483_neg	331.929253730004
r0483_pos	331.929253730004
r0488_neg	19830.478072099704
r0488_pos	332.823060615414
r0494_neg	3.247351288507093
r0494_pos	7.771140639810379
r0497_neg	7.771140639810379
r0497_pos	3.247351288507093
r0502_pos	9000.718242905616
r0504_pos	8831.343340910647
r0509_pos	406.65941465129094
r0512_neg	7249.66817595737
r0512_pos	609.790357330766
r0514_pos	3691.0030446866754
r0517_neg	326.2314840732961
r0517_pos	14634.789100440163
r0522_pos	1603.3755966575584
r0523_pos	1603.3755966575584
r0525_neg	403.98128222260425
r0525_pos	25.918879642467783
r0527_neg	12.227777632217137
r0527_pos	5197.441324735173
r0531_neg	375.58827425722177
r0531_pos	3382.936060261254
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14158.994611120037
r0541_neg	289.4176895367006
r0541_pos	79.8096097933082
r0545_pos	915.302091882785
r0546_pos	0.0
r0547_neg	915.302091882785
