	Ob-DHA-b_S132_L007_R1_001
BALAtmr_pos	10726.128207258418
BAMPPALDOX_pos	29718.39322571966
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.963229461575178
BCRNe_pos	8594.857249107683
BDG2HCGHD_pos	0.0
BDHm_neg	7639.397147219853
BDHm_pos	5.026668141840493
BDMT_L_pos	16929.369300214017
BDMT_U_pos	16929.369300214017
BETALDHxm_pos	10243.23847149105
BGLUGCHe_pos	13607.179164127494
BGLUTCHLe_pos	14969.865793903347
BGLUTDECHOe_pos	3800.0
BHBt_neg	1218.3650228649253
BHBt_pos	1218.3650228649253
BHBtm_neg	7639.397147219853
BHBtm_pos	5.026668141840493
BHMT_pos	26537.65668193803
BILDGLCURt_neg	2002.3253524590127
BILDGLCURt_pos	1998.815962628444
BILDGLCURte_pos	4016.879760615195
BILDGLCURtr_neg	42236.07549524471
BILDGLCURtr_pos	7935.050011437124
BILGLCURt_neg	2002.3253524590127
BILGLCURt_pos	1998.815962628444
BILGLCURte_pos	4431.910659739912
BILGLCURtr_neg	64502.66345893416
BILGLCURtr_pos	10.383244515714738
BILIRED_pos	50425.649513036195
BILIRUBt2_neg	1950.1504461074803
BILIRUBt2_pos	2239.8583626177215
BILIRUBtr_neg	2967.96841947016
BILIRUBtr_pos	2967.96841947016
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9240.942854277346
BMTer_L_pos	50.47149256419059
BMTer_U_pos	50.471492564190605
BPNT2_pos	3213.240894849853
BPNT_pos	6978.670177791546
BTND1_pos	5440.942854277344
BTND1n_pos	9240.942854277346
BTNDe_pos	3.9374149297502496
BTNDm_pos	5915.157294332001
BTNPL_pos	5440.942854277344
BTNPLm_pos	5915.157294332001
BTNTe_pos	1370.6441894502823
BTNt2_neg	1644.2539119727628
BTNt2_pos	1370.6441894502823
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3444.951388974895
BTNt3ile_pos	3387.379486204171
BTNt4i_pos	1644.2539119727628
BTNtn_neg	9240.942854277346
BTNtn_pos	0.0
BUP2_pos	17632.450256568653
BUTt2m_neg	0.0
BUTt2m_pos	6.122756902825169
BUTt2r_neg	415.39948979272674
BUTt2r_pos	415.39948979272674
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17238.84557800417
C100CPT1_neg	0.0
C100CPT1_pos	14586.122421450402
C101CPT1_neg	0.0
C101CPT1_pos	12406.722264712664
C101CRNe_pos	12406.722264712664
C102CPT1_neg	0.0
C102CPT1_pos	12406.722264712664
C10CRNe_pos	14586.1224214504
C10DCCACT_neg	7737.632365348169
C10DCCACT_pos	47347.370520068274
C10DCc_neg	0.0
C10DCc_pos	7737.632365348169
C10DCe_pos	19664.31171963335
C10OHc_neg	0.0
C10OHc_pos	12718.438433238538
C120CPT1_neg	0.0
C120CPT1_pos	10367.602942841
C121CPT1_neg	0.0
C121CPT1_pos	12406.722264712664
C12DCACOT_pos	7737.632365348169
C12DCACT_pos	7737.632365348169
C12DCTD_neg	0.0
C12DCTD_pos	7737.632365348169
C12DCe_pos	45203.19380143206
C12OHc_neg	0.0
C12OHc_pos	12257.004539720514
C140CPT1_neg	0.0
C140CPT1_pos	7972.228766980708
C141ACBP_neg	0.0
C141ACBP_pos	13686.908207291395
C141CPT1_neg	0.0
C141CPT1_pos	12406.722264712662
C141OHc_neg	0.0
C141OHc_pos	13686.90820729139
C141OHe_pos	13686.908207291395
C142ACBP_neg	0.0
C142ACBP_pos	31792.915614072645
C142CPT1_neg	0.0
C142CPT1_pos	12406.722264712662
C142OHc_neg	0.0
C142OHc_pos	31792.91561407264
C142OHe_pos	31792.91561407264
C14OHc_neg	0.0
C14OHc_pos	10241.091930317612
C14STRr_pos	260.10023811264045
C160CPT1_pos	2195.635604384079
C160CPT2_pos	13086.332617762337
C160CRNt_pos	13204.790885929284
C161CPT12_pos	10904.240023509603
C161CPT1_pos	10258.675854511263
C161CPT22_pos	10904.240023509603
C161CPT2_pos	10258.675854511263
C161CRN2t_pos	10904.240023509603
C161CRNt_pos	10258.675854511263
C161OHc_neg	0.0
C161OHc_pos	10258.675854511263
C162ACBP_neg	0.0
C162ACBP_pos	22259.834960531298
C162OHc_neg	0.0
C162OHc_pos	22259.834960531298
C162OHe_pos	22259.834960531298
C16DCc_neg	0.0
C16DCc_pos	29469.660611688527
C16DCe_pos	29469.660611688527
C16OHc_neg	0.0
C16OHc_pos	10601.255979370642
C16txc_pos	4845.828330458533
C180CPT1_pos	8294.761462250586
C180CPT2_pos	8294.761462250586
C180CRNt_pos	8294.761462250586
C181CPT1_pos	1583.6008036287126
C181CPT2_pos	1583.6008036287126
C181CRNt_pos	1583.6008036287126
C181OHc_neg	0.0
C181OHc_pos	15398.057133662543
C182OHc_neg	0.0
C182OHc_pos	9.765058538335465
C18OHc_neg	0.0
C18OHc_pos	8426.739233889637
C204CPT1_pos	278.235193188619
C204CPT2_pos	278.2351931886189
C204CRNt_pos	278.2351931886189
C226COAtx_neg	469.3909973425557
C226COAtx_pos	9.571724799692959
C226CPT1_pos	722.1300550851444
C226CPT2_pos	722.1300550851444
C226CRNt_pos	722.1300550851444
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1197.0838834326955
C2tcx_pos	5578.372837389891
C30CPT1_pos	1587.4485834157192
C3DCe_pos	10751.83069173484
C3STDH1Pr_pos	74016.2551184034
C3STDH1r_pos	74075.45005957036
C3STKR2r_pos	74016.25511840344
C40CPT1_neg	0.0
C40CPT1_pos	3389.83544932171
C4CRNCPT2_neg	17830.041761686953
C4CRNCPT2_pos	3389.83544932171
C4CRNe_pos	16926.9814688897
C4DCCACT_neg	7737.63236534817
C4DCCACT_pos	43252.73747657858
C4DCe_pos	10540.6622634429
C4OHc_neg	0.0
C4OHc_pos	8594.857249107683
C4STMO1r_pos	74016.2551184034
C4STMO2Pr_pos	74016.25511840344
C4STMO2r_pos	74075.45005957037
C4tcx_neg	0.0
C4tcx_pos	17630.91654550007
C4tmc_neg	17830.04176168695
C4tmc_pos	3389.83544932171
C4x_neg	0.0
C4x_pos	17630.916545500066
C50CPT1_neg	0.0
C50CPT1_pos	10747.477485686475
C51CPT1_neg	0.0
C51CPT1_pos	11894.412897539776
C5DCe_pos	8014.779033691306
C60CPT1_neg	0.0
C60CPT1_pos	13200.012758528943
C6COAt_neg	17634.64953427039
C6COAt_pos	14732.348203168882
C6CRNe_pos	13200.01275852894
C6CRNtcx_neg	17634.64953427038
C6CRNtcx_pos	14732.348203168882
C6DCCACT_neg	7737.632365348169
C6DCCACT_pos	61271.34794917396
C6DCc_neg	0.0
C6DCc_pos	7737.632365348169
C6DCe_pos	61271.347949173956
C80CPT1_neg	0.0
C80CPT1_pos	8832.46557405198
C81CPT1_neg	0.0
C81CPT1_pos	12406.722264712664
C81CRNe_pos	12406.722264712664
C8CRNe_pos	8832.46557405198
C8DCc_neg	0.0
C8DCc_pos	7737.632365348169
C8DCe_pos	27333.989064730395
C9BRxtc_neg	2018.4582681669453
C9BRxtc_pos	2018.4582681669453
CAATPS_pos	4418.769642951656
CAMPt_pos	12790.647770990123
CAROtr_neg	0.0
CAROtr_pos	12.963229461575178
CARPEPT1tc_pos	10917.090676650176
CARVEOLte_neg	7.4428116980869445
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.726258082786343
CATm_pos	5726.010458662552
CATp_pos	7614.763524754389
CAt7r_neg	1435.2686512372834
CAt7r_pos	1408.5877480492213
CBASPte_neg	19301.466491320563
CBASPte_pos	8273.209069756695
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18523.181882499688
CBPSam_pos	13705.151669925679
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.09874918983811
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13269.162812106286
CDIPTr_pos	3615.0367620504076
CDPDAGtm_neg	13347.769195427229
CDPDAGtm_pos	0.0
CDS_pos	3615.0367620504076
CDSm_pos	13347.769195427225
CEPTC_pos	3762.3415708550283
CEPTE_pos	3998.1001737014685
CERK_pos	27506.68893293709
CERT1gt_neg	7654.747473329257
CERT1gt_pos	21502.726047352273
CERT1rt_neg	0.0
CERT1rt_pos	12611.90521152173
CERT2gt_neg	0.0
CERT2gt_pos	28799.666480984244
CERT2rt_neg	12611.90521152173
CERT2rt_pos	0.0
CGLYt3_2__pos	2051.0863575164244
CGMPt_pos	13893.780567462054
CH25H_pos	12299.263422714974
CHAT_neg	5700.0
CHAT_pos	5338.555939071129
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3762.341570855028
CHLP_pos	3254.1207580865557
CHLtm_neg	13347.769195427225
CHLtm_pos	10243.23847149105
CHOLATEt2_pos	1337.385472314463
CHOLATEt3_pos	3181.2993537071748
CHOLATEt_neg	1337.3854723144632
CHOLATEt_pos	2239.8583626177215
CHOLD2m_pos	10243.23847149105
CHOLESACATc_pos	6668.467686359942
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6665.975151093548
CHOLK_pos	3046.8464904301804
CHOLPtg_neg	7654.747473329262
CHOLPtg_pos	0.0
CHOLPtl_neg	59072.96576043216
CHOLPtl_pos	0.0
CHOLt4_neg	1288.4516363776027
CHOLt4_pos	1277.923466885897
CHOLtg_neg	0.0
CHOLtg_pos	5549.983386804863
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5549.983386804863
CHOLtu_neg	1277.923466885897
CHOLtu_pos	1288.4516363776027
CHSTEROLSULT_pos	7790.200636005647
CHSTEROLt1_neg	2134.4884587610304
CHSTEROLt1_pos	2134.4884587610304
CHSTEROLt2_neg	2134.4884587610304
CHSTEROLt2_pos	2134.4884587610304
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2134.4884587610304
CHSTEROLt_pos	4061.3068162987684
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4958.664298628661
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	333.6777796010084
CITRtm_pos	333.6777796010084
CITt4_2_neg	1174.2410524771503
CITt4_2_pos	1461.740396440744
CITt4_4_neg	1490.7764980238794
CITt4_4_pos	1466.2341516029328
CITtam_neg	2009.328996591553
CITtam_pos	2009.328996591553
CITtbm_neg	0.0
CITtbm_pos	2126.2477108025205
CK_neg	0.0
CK_pos	3600.8327693050073
CKc_neg	3600.8327693050073
CKc_pos	0.0
CLFORtex_pos	1651.152722171228
CLHCO3tex2_pos	601.395993840714
CLI2tex_pos	2859.865266067864
CLOHtex2_pos	801.2540810192169
CLOXAtex2_pos	801.4761986728286
CLPNDCOAtx_neg	10.752545403540177
CLPNDCOAtx_pos	37272.36310519688
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	380.0516392659597
CLPNDt_pos	12.675412608839993
CLS_hs_pos	218.0520178901465
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18143.8068071609
CMPACNAtn_pos	8776.578106697381
CMPSAS_pos	4976.578106697384
CMPSASn_pos	8776.578106697381
CO2t_neg	3217.011741439659
CO2t_pos	3233.6251498902193
CO2ter_neg	11146.090326018226
CO2ter_pos	24509.30506563068
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3798.4553688434094
CO2tm_pos	3535.0565938960576
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12313.330354528298
CO2tp_pos	17965.870697399332
COAtg_neg	19021.95974560866
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7040.248552739499
COAtm_neg	4639.58919401367
COAtm_pos	1583.6008036287126
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2444.030011747106
COAtp_pos	3090.1503781462347
COAtr_neg	1480.4852262378442
COAtr_pos	1480.4852262378442
COKECBESr_pos	0.0
COQ3m_pos	44877.02217059372
COQ5m_pos	44877.02217059372
COQ6m_pos	44877.02217059372
COQ7m_pos	44877.02217059372
CORE2GTg_pos	7533.815382163627
CORE3GTg_pos	7394.509701588588
CORE4GTg_pos	7394.509701588588
CORE5GTg_pos	387.67066901058377
CORE6GTg_pos	6857.248705458378
CORE7GTg_pos	387.67066901058377
CORE8GTg_pos	396.4696676603252
COUCOAFm_pos	44877.02217059372
COUMARINte_neg	0.0
COUMARINte_pos	7.4428116980869445
COt_neg	0.0
COt_pos	50425.64951303629
CPCTDTX_pos	0.0
CPPPGO_pos	14452.246863684897
CREATt4_2_r_neg	813.6950660028712
CREATt4_2_r_pos	789.1527195819248
CREATtmdiffir_pos	3600.8327693050073
CRMPte_neg	0.0
CRMPte_pos	27506.688932937086
CRNCAR3tp_pos	4447.498894657239
CRNCARtp_pos	1197.0838834326955
CRNrtx_neg	1197.0838834326955
CRNrtx_pos	3146.946128314411
CRNtHa_pos	796.9674462248496
CRNt_neg	509.8503842089026
CRNt_pos	796.9674462248496
CRNtim_pos	851.029535897829
CRNtuNa_pos	509.8503842089026
CRNtx_neg	2018.4582681669453
CRNtx_pos	2018.4582681669453
CRTNsyn_pos	0.0
CRTSLt_neg	51353.26854610485
CRTSLt_pos	0.0
CRTSLtm_neg	51353.26854610485
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	53983.05995812427
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	53983.059958124264
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1180.0709386466629
CRVNCtr_pos	1190.5991081383686
CSAPASEly_pos	83.59157140194985
CSBPASEly_pos	99.9959843857119
CSCPASEly_pos	83.41445559408416
CSDPASEly_pos	127.95911944662936
CSEPASEly_pos	147.92712704639027
CSNAT2m_neg	0.0
CSNAT2m_pos	1587.4485834157192
CSNAT2x_neg	3146.946128314411
CSNAT2x_pos	2444.030011747106
CSNAT3x_neg	0.0
CSNAT3x_pos	4447.498894657239
CSNATer_neg	1480.4852262378442
CSNATer_pos	1480.4852262378442
CSNATm_neg	0.0
CSNATm_pos	2181.061079873828
CSNATp_neg	4293.810469111015
CSNATp_pos	4825.911838763423
CSNATr_neg	1480.4852262378442
CSNATr_pos	1480.4852262378442
CSND_pos	6.958554916699015
CSNt_neg	0.0
CSNt_pos	6.958554916699015
CSPG_At_pos	0.0
CSPG_Atly_pos	83.59157140194985
CSPG_Bt_pos	0.0
CSPG_Btly_pos	99.9959843857119
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.41445559408416
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	127.95911944662936
CSPG_Et_pos	0.0
CSPG_Etly_pos	147.92712704639027
CSm_pos	4136.654284405129
CTPS1_pos	3905.7549952206723
CTPS2_pos	7070.990822765008
CTPtn_neg	0.0
CTPtn_pos	8776.578106697383
CYANt_neg	0.0
CYANt_pos	6.704135358385315
CYANtm_neg	0.0
CYANtm_pos	11.83878130982656
CYOOm3_pos	8662.87012237323
CYOR_u10m_pos	3401.575286759598
CYSALANaEx_pos	701.5367206167368
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	894.6841307349883
CYSATB0tc_pos	1244.9488111405576
CYSGLNNaEx_pos	710.9847581776837
CYSGLTH_neg	1427.0823480382574
CYSGLTH_pos	1222.6326998466686
CYSGLUexR_neg	551.960417032651
CYSGLUexR_pos	602.7502053682301
CYSGLYexR_neg	621.694218438636
CYSGLYexR_pos	537.0465593952722
CYSLYSL_pos	0.0
CYSO_pos	9671.094259945556
CYSPHELAT2tc_pos	562.3040589442905
CYSSERNaEx_pos	701.5367206167368
CYSSNAT5tc_neg	1335.1381994819417
CYSSNAT5tc_pos	1275.7375111579363
CYSTALArBATtc_pos	2.352438800060985
CYSTA_neg	0.0
CYSTA_pos	7440.836373572356
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.320813199279082
CYSTGL_pos	12904.10384987207
CYSTHRNaEx_pos	701.5367206167368
CYSTLEUrBATtc_pos	2.334922189997796
CYSTSERex_pos	2.3555919233451754
CYSTS_pos	12904.10384987207
CYSt4_pos	453.11705681670367
CYStec_neg	559.7346848693113
CYStec_pos	628.977632481484
CYTDK1_pos	373.7440977778223
CYTDK2m_pos	13347.769195427229
CYTD_pos	3346.8448483315387
CYTDn_pos	13077.310272638535
CYTDt4_pos	955.971168082592
CYTDt5le_pos	1362.8186499301928
CYTDt_neg	955.971168082592
CYTDt_pos	6073.899182167321
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13347.769195427227
CYTDtn_neg	0.0
CYTDtn_pos	13077.310272638535
CYTK10_neg	342.2091918737267
CYTK10_pos	342.2091918737267
CYTK10n_neg	343.3840174681143
CYTK10n_pos	343.3840174681143
CYTK11_neg	342.2091918737267
CYTK11_pos	342.2091918737267
CYTK11n_neg	343.3840174681143
CYTK11n_pos	343.3840174681143
CYTK12_neg	342.2091918737267
CYTK12_pos	342.2091918737267
CYTK12n_neg	343.3840174681143
CYTK12n_pos	343.3840174681143
CYTK13_neg	342.2091918737267
CYTK13_pos	342.2091918737267
CYTK13n_neg	343.3840174681143
CYTK13n_pos	343.3840174681143
CYTK14_neg	342.2091918737267
CYTK14_pos	342.2091918737267
CYTK14n_neg	343.3840174681143
CYTK14n_pos	343.3840174681143
CYTK1_neg	342.2091918737267
CYTK1_pos	342.2091918737267
CYTK1m_neg	0.0
CYTK1m_pos	13347.769195427229
CYTK1n_neg	343.3840174681143
CYTK1n_pos	343.3840174681143
CYTK2_neg	342.2091918737267
CYTK2_pos	342.2091918737267
CYTK2n_neg	343.3840174681143
CYTK2n_pos	343.3840174681143
CYTK3_neg	1170.1143267612072
CYTK3_pos	1170.1143267612072
CYTK3n_neg	343.3840174681143
CYTK3n_pos	343.3840174681143
CYTK4_neg	1170.1143267612072
CYTK4_pos	1170.1143267612072
CYTK4n_neg	343.3840174681143
CYTK4n_pos	343.3840174681143
CYTK5_neg	342.2091918737267
CYTK5_pos	342.2091918737267
CYTK5n_neg	343.3840174681143
CYTK5n_pos	343.3840174681143
CYTK6_neg	342.2091918737267
CYTK6_pos	342.2091918737267
CYTK6n_neg	343.3840174681143
CYTK6n_pos	343.3840174681143
CYTK7_neg	342.2091918737267
CYTK7_pos	342.2091918737267
CYTK7n_neg	343.3840174681143
CYTK7n_pos	343.3840174681143
CYTK8_neg	342.2091918737267
CYTK8_pos	342.2091918737267
CYTK8n_neg	343.3840174681143
CYTK8n_pos	343.3840174681143
CYTK9_neg	342.2091918737267
CYTK9_pos	342.2091918737267
CYTK9n_neg	343.3840174681143
CYTK9n_pos	343.3840174681143
Coqe_neg	0.0
Coqe_pos	5535.282066030883
D3AIBTm_neg	333.08603006053085
D3AIBTm_pos	333.08603006053085
DADA_pos	7878.038669320326
DADAe_pos	8894.028822643328
DADNK_pos	4034.954650893631
DADNt4_neg	1315.3812349015423
DADNt4_pos	7366.886401735473
DAGK_hs_neg	3762.3415708550283
DAGK_hs_pos	3215.0834375419477
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17091.684073231707
DAG_HSter_pos	59.225843117795065
DAGt_neg	5674.10946153589
DAGt_pos	5589.706172188029
DALAOXx_pos	9569.607105185749
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	575.3381240647079
DALAt2r_pos	575.3381240647079
DALAxt_pos	9569.607105185749
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4189.842462398745
DASPO1p_pos	11.159170119589405
DATPtm_pos	13707.099282885203
DATPtn_neg	0.0
DATPtn_pos	20208.766694501115
DCATDc_neg	0.0
DCATDc_pos	19664.311719633348
DCATDr_neg	0.0
DCATDr_pos	19664.311719633348
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	778.9952663089593
DCK1n_pos	778.9952663089593
DCK2n_neg	778.9952663089593
DCK2n_pos	778.9952663089593
DCMPDA_neg	4369.054505415128
DCMPDA_pos	7387.932167769248
DCSPTN1COAtx_neg	4845.828330458533
DCSPTN1COAtx_pos	10.752545403540179
DCSPTN1COAtxc_pos	4845.828330458533
DCSPTN1CPT1_pos	348.00604351961323
DCSPTN1CPT2_pos	348.00604351961323
DCSPTN1CRNt_pos	348.00604351961323
DCSPTN1t_neg	195.01842327737367
DCSPTN1t_pos	10.752545403540179
DCTPtm_pos	22860.661221337148
DCTPtn_neg	0.0
DCTPtn_pos	18105.6646147275
DCT_neg	0.0
DCT_pos	12375.65881743066
DCYTD_pos	4357.751375670474
DCYTDn_pos	19506.60408582502
DCYTt_neg	1315.3812349015423
DCYTt_pos	6812.828140815124
DDCRNe_pos	12257.004539720514
DDECCRNe_pos	10367.602942840998
DDECE1CRNe_pos	12406.722264712662
DDPGAm_neg	0.0
DDPGAm_pos	12034.314170411482
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.4428116980869445
DECCRNe_pos	12718.438433238536
DECDICRNe_pos	12406.722264712662
DECDPtm_neg	0.0
DECDPtm_pos	44877.02217059372
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20320.711641064117
DESAT18_10_pos	6.884854040008542
DESAT18_3_pos	8839.593984207097
DESAT18_4_pos	8814.665926855525
DESAT18_5_pos	7080.44519074614
DESAT18_6_pos	18257.18549538376
DESAT18_7_pos	46992.2326780923
DESAT18_8_pos	9081.903837580918
DESAT18_9_pos	6.0007914342412185
DESAT20_1_pos	67.2802694326509
DESAT20_2_pos	47.91076267488789
DESAT22_1p_pos	187.59906731587228
DESAT22_2p_pos	37267.63030637351
DESAT24_1_pos	7.765663784472798
DGAT_pos	4102.304088358013
DGCHOLte_neg	1336.071816605555
DGCHOLte_pos	4005.772476959092
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4022.071157860955
DGK1_neg	6453.848215843829
DGK1_pos	7161.296117449386
DGK2m_neg	16595.159119280033
DGK2m_pos	7404.06900782148
DGNSKm_pos	5649.02106661992
DGSNt_neg	1320.9960274624855
DGSNt_pos	7327.664449471346
DGSNtm_neg	0.0
DGSNtm_pos	5649.02106661992
DGTPtm_pos	6583.601664357792
DGTPtn_neg	0.0
DGTPtn_pos	19458.53759486532
DGULND_neg	0.0
DGULND_pos	12101.462234526985
DHAAt1r_neg	0.0
DHAAt1r_pos	4190.680075303243
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6414.274299383746
DHCHOLESTANATEtm_neg	7932.798141880222
DHCHOLESTANATEtm_pos	65394.75741796093
DHCR241r_pos	5314.633479632224
DHCR242r_pos	5314.531053960915
DHCR243r_pos	74181.36089954317
DHCR71r_pos	74016.28754176063
DHCR72r_pos	10899.890874499033
DHCRD1_pos	25809.923520000983
DHCRD2_pos	26999.590055864755
DHDPBMTm_pos	44877.02217059372
DHEASULT_pos	6978.670177791547
DHEASt_neg	1183.5905401962475
DHEASt_pos	1180.0811503656792
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.463094087339616
DHEAtr_pos	59101.43726582529
DHFR_neg	601.9606650283881
DHFR_pos	7290.742953768123
DHFtl_neg	3190.077085579116
DHFtl_pos	0.0
DHFtm_neg	3692.883188845591
DHFtm_pos	3431.1891168536686
DHORD9_pos	8273.209069756695
DHORTS_neg	8273.209069756695
DHORTS_pos	0.0
DHPM1_pos	14156.784151634241
DHPM2_pos	17632.450256568653
DHPR2_pos	6305.0919093489265
DHPR_pos	5401.964719728157
DIDPtn_neg	4194.427497783527
DIDPtn_pos	4194.427497783527
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65515.05474548778
DIGALSGALSIDEtg_neg	65515.05474548777
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8723.27239110461
DIGALSIDEtg_pos	65515.054745487796
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8171.626899808018
DINt_neg	1320.9960274624855
DINt_pos	7407.2850266129935
DITPtn_neg	4194.427497783527
DITPtn_pos	4194.427497783527
DKMPPD_pos	14747.184931747239
DLNLCGCPT1_pos	119.89130273523921
DLNLCGCPT2_pos	119.89130273523921
DLNLCGCRNt_pos	119.89130273523921
DLNLCGt_neg	48.13466460712553
DLNLCGt_pos	3206.1699879527737
DMANTIPYRINEte_neg	7.8997182849666014
DMANTIPYRINEte_pos	0.0
DMATT_pos	74057.2860181126
DMATTx_pos	75596.25889336369
DMGDHm_pos	26537.656681938035
DMGtm_neg	0.0
DMGtm_pos	26537.65668193803
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.772085251986525
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.77208525198652
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.77208525198652
DMNONCOACRNCPT1_neg	2444.030011747106
DMNONCOACRNCPT1_pos	3146.946128314411
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.772085251986525
DMNONCRNt_neg	2018.4582681669453
DMNONCRNt_pos	2018.4582681669453
DM_13_cis_oretn_n__pos	1490.0128898251114
DM_13_cis_retn_n__pos	1200.7378898251118
DM_1a25dhvitd3(n)_pos	49745.620842053344
DM_4abut(n)_pos	9448.410076663578
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	555.6587873365962
DM_Lcystin_pos	13692.28428069198
DM_Ser_Gly_Ala_X_Gly_ly__pos	834.2604342129011
DM_Ser_Thr_ly__pos	357.7554346877858
DM_T_antigen_g__neg	20.354326970017038
DM_T_antigen_g__pos	236.01721947259603
DM_anth_pos	2850.0
DM_atp_c__pos	3895.8283304585334
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	234.38506313447846
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	387.67066901058377
DM_core7_g__pos	387.6706690105838
DM_core8_g__pos	396.4696676603251
DM_datp_m__pos	19985.77173253603
DM_datp_n__pos	20208.76669450111
DM_dctp_m__pos	22860.66122133716
DM_dctp_n__pos	22860.661221337163
DM_dem2emgacpail_prot_hs_r__pos	50.4714925641906
DM_dgpi_prot_hs_r__pos	59.22584311779505
DM_dgtp_m__pos	19458.537594865327
DM_dgtp_n__pos	19458.537594865324
DM_dsT_antigen_g__pos	216.30108936992968
DM_dttp_m__pos	28376.54902358966
DM_dttp_n__pos	28376.549023589665
DM_ethamp_r__pos	31962.82161453191
DM_fol_pos	2238.244844681087
DM_gncore2_g__pos	250.773811981194
DM_gpi_sig_er__pos	50.47149256419059
DM_hretn_n__pos	1620.7713190144618
DM_kdn_c__pos	8444.811471857724
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12375.65881743066
DM_mem2emgacpail_prot_hs_r__pos	55.522184136887574
DM_n5m2masn_g__pos	905.1991689256855
DM_ncam_pos	22.870049612582303
