	WT-911-d_S144_L007_R1_001
BAMPPALDOX_pos	30585.938930309567
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.11784405749731
BCRNe_pos	8772.39014614634
BDG2HCGHD_pos	0.0
BDHm_neg	7834.571079093569
BDHm_pos	5.137557087873881
BDMT_L_pos	17380.685991238344
BDMT_U_pos	17380.685991238344
BETALDHxm_pos	10373.62595905768
BGLUGCHe_pos	13822.285887281287
BGLUTCHLe_pos	14977.64014430551
BGLUTDECHOe_pos	3800.0
BHBt_neg	1275.451494823771
BHBt_pos	1275.451494823771
BHBtm_neg	7834.57107909357
BHBtm_pos	5.137557087873881
BHMT_pos	27201.235167673833
BILDGLCURt_neg	2020.144218147596
BILDGLCURt_pos	2020.144218147596
BILDGLCURte_pos	4153.1787322725795
BILDGLCURtr_neg	42883.193844868554
BILDGLCURtr_pos	8072.599291842101
BILGLCURt_neg	2020.144218147596
BILGLCURt_pos	2020.144218147596
BILGLCURte_pos	4642.531970340908
BILGLCURtr_neg	65724.4952045422
BILGLCURtr_pos	10.34256567858552
BILIRED_pos	51209.73569634421
BILIRUBt2_neg	1962.962448174344
BILIRUBt2_pos	2218.632662125309
BILIRUBtr_neg	2969.076251093512
BILIRUBtr_pos	2969.076251093512
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9573.998107545329
BMTer_L_pos	51.699265082241006
BMTer_U_pos	51.699265082241
BPNT2_pos	3357.405200169923
BPNT_pos	7800.4813566048015
BTND1_pos	5773.99810754533
BTND1n_pos	9573.99810754533
BTNDe_pos	3.9418581952671152
BTNDm_pos	6235.809236522879
BTNPL_pos	5773.998107545328
BTNPLm_pos	6235.809236522879
BTNTe_pos	1439.5382998392784
BTNt2_neg	1752.328134984501
BTNt2_pos	1439.5382998392784
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3725.4405733801964
BTNt3ile_pos	3650.331343491749
BTNt4i_pos	1752.328134984501
BTNtn_neg	9573.99810754533
BTNtn_pos	0.0
BUP2_pos	18120.09832469633
BUTt2m_neg	0.0
BUTt2m_pos	6.275295399056819
BUTt2r_neg	503.26431241678176
BUTt2r_pos	503.26431241678176
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17698.749994356443
C100CPT1_neg	0.0
C100CPT1_pos	15269.87689158205
C101CPT1_neg	0.0
C101CPT1_pos	12791.001053185022
C101CRNe_pos	12791.001053185022
C102CPT1_neg	0.0
C102CPT1_pos	12791.001053185022
C10CRNe_pos	15269.876891582051
C10DCCACT_neg	8020.011192157862
C10DCCACT_pos	48393.70341477754
C10DCc_neg	0.0
C10DCc_pos	8020.011192157862
C10DCe_pos	20022.73195375054
C10OHc_neg	0.0
C10OHc_pos	13059.836320519213
C120CPT1_neg	0.0
C120CPT1_pos	10939.819859976238
C121CPT1_neg	0.0
C121CPT1_pos	12791.001053185022
C12DCACOT_pos	8020.011192157863
C12DCACT_pos	8020.011192157861
C12DCTD_neg	0.0
C12DCTD_pos	8020.011192157863
C12DCe_pos	46297.05459005884
C12OHc_neg	0.0
C12OHc_pos	12624.941025277218
C140CPT1_neg	0.0
C140CPT1_pos	8253.416017120857
C141ACBP_neg	0.0
C141ACBP_pos	14065.659428928699
C141CPT1_neg	0.0
C141CPT1_pos	12791.001053185022
C141OHc_neg	0.0
C141OHc_pos	14065.659428928702
C141OHe_pos	14065.659428928704
C142ACBP_neg	0.0
C142ACBP_pos	32307.565070700017
C142CPT1_neg	0.0
C142CPT1_pos	12791.001053185022
C142OHc_neg	0.0
C142OHc_pos	32307.565070700024
C142OHe_pos	32307.565070700028
C14OHc_neg	0.0
C14OHc_pos	10584.164534328213
C14STRr_pos	264.3423463276527
C160CPT1_pos	2399.4050631445252
C160CPT2_pos	13537.280256387297
C160CRNt_pos	13679.814786497056
C161CPT12_pos	11239.558737871774
C161CPT1_pos	10549.44381266799
C161CPT22_pos	11239.558737871774
C161CPT2_pos	10549.44381266799
C161CRN2t_pos	11239.558737871774
C161CRNt_pos	10549.44381266799
C161OHc_neg	0.0
C161OHc_pos	10549.44381266799
C162ACBP_neg	0.0
C162ACBP_pos	22538.89748767104
C162OHc_neg	0.0
C162OHc_pos	22538.89748767104
C162OHe_pos	22538.89748767104
C16DCc_neg	0.0
C16DCc_pos	30118.77877918003
C16DCe_pos	30118.778779180026
C16OHc_neg	0.0
C16OHc_pos	10856.378268918928
C16txc_pos	4976.19434195508
C180CPT1_pos	8506.521295761624
C180CPT2_pos	8506.521295761624
C180CRNt_pos	8506.521295761624
C181CPT1_pos	1662.8730240550613
C181CPT2_pos	1662.8730240550613
C181CRNt_pos	1662.8730240550613
C181OHc_neg	0.0
C181OHc_pos	15847.847428239831
C182OHc_neg	0.0
C182OHc_pos	10.074436144395994
C18OHc_neg	0.0
C18OHc_pos	8642.844880151037
C204CPT1_pos	285.0955770671632
C204CPT2_pos	285.0955770671632
C204CRNt_pos	285.0955770671632
C226COAtx_neg	478.854502635621
C226COAtx_pos	9.86826718595201
C226CPT1_pos	739.3835782776582
C226CPT2_pos	739.3835782776582
C226CRNt_pos	739.3835782776582
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1300.891083629307
C2tcx_pos	5901.125787410604
C30CPT1_pos	1730.9873993380563
C3DCe_pos	11136.524313792424
C3STDH1Pr_pos	75488.2016782263
C3STDH1r_pos	75541.73241666805
C3STKR2r_pos	75488.2016782263
C40CPT1_neg	0.0
C40CPT1_pos	3470.3748414292586
C4CRNCPT2_neg	18305.586723315588
C4CRNCPT2_pos	3470.3748414292586
C4CRNe_pos	17407.091528302968
C4DCCACT_neg	8020.011192157864
C4DCCACT_pos	44198.22434252166
C4DCe_pos	10805.90525555553
C4OHc_neg	0.0
C4OHc_pos	8772.39014614634
C4STMO1r_pos	75488.2016782263
C4STMO2Pr_pos	75488.2016782263
C4STMO2r_pos	75541.73241666802
C4tcx_neg	0.0
C4tcx_pos	18384.41809051984
C4tmc_neg	18305.586723315588
C4tmc_pos	3470.3748414292586
C4x_neg	0.0
C4x_pos	18384.41809051984
C50CPT1_neg	0.0
C50CPT1_pos	10865.678836915458
C51CPT1_neg	0.0
C51CPT1_pos	12139.771199847626
C5DCe_pos	8247.84556072473
C60CPT1_neg	0.0
C60CPT1_pos	13503.032520776544
C6COAt_neg	18403.333585095894
C6COAt_pos	15385.22644752731
C6CRNe_pos	13503.03252077654
C6CRNtcx_neg	18403.333585095897
C6CRNtcx_pos	15385.226447527308
C6DCCACT_neg	8020.011192157864
C6DCCACT_pos	62504.73942053405
C6DCc_neg	0.0
C6DCc_pos	8020.011192157864
C6DCe_pos	62504.73942053404
C80CPT1_neg	0.0
C80CPT1_pos	9113.539070171884
C81CPT1_neg	0.0
C81CPT1_pos	12791.001053185024
C81CRNe_pos	12791.001053185022
C8CRNe_pos	9113.539070171884
C8DCc_neg	0.0
C8DCc_pos	8020.011192157864
C8DCe_pos	28310.255444937873
C9BRxtc_neg	2042.5345301097584
C9BRxtc_pos	2042.5345301097584
CAATPS_pos	4823.368217774549
CAMPt_pos	13222.633925067461
CAROtr_neg	0.0
CAROtr_pos	13.11784405749731
CARPEPT1tc_pos	11139.544465476953
CARVEOLte_neg	7.510649772790001
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.827732014481727
CATm_pos	5860.902299441469
CATp_pos	7813.9619841617505
CAt7r_neg	1752.101630603258
CAt7r_pos	1752.101630603258
CBASPte_neg	19709.62650901858
CBASPte_pos	8398.727803101181
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	19003.916862205027
CBPSam_pos	14149.294485330784
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.966163244136702
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13713.81518755319
CDIPTr_pos	3840.3879968868155
CDPDAGtm_neg	13719.933477821909
CDPDAGtm_pos	0.0
CDS_pos	3840.3879968868155
CDSm_pos	13719.933477821905
CEPTC_pos	3982.311225982672
CEPTE_pos	4249.260522219737
CERK_pos	28403.058433637645
CERT1gt_neg	8366.890272843963
CERT1gt_pos	22069.769401233523
CERT1rt_neg	0.0
CERT1rt_pos	12980.239594089891
CERT2gt_neg	0.0
CERT2gt_pos	29518.04245027229
CERT2rt_neg	12980.239594089891
CERT2rt_pos	0.0
CGLYt3_2__pos	2243.5211448301725
CGMPt_pos	14368.974426113346
CH25H_pos	12303.422360270639
CHAT_neg	5700.0
CHAT_pos	5366.928548309119
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3982.3112259826726
CHLP_pos	3492.7347329252852
CHLtm_neg	13719.933477821907
CHLtm_pos	10373.625959057674
CHOLATEt2_pos	1394.0887560890892
CHOLATEt3_pos	3343.0251401121595
CHOLATEt_neg	1394.0887560890892
CHOLATEt_pos	2218.632662125309
CHOLD2m_pos	10373.62595905768
CHOLESACATc_pos	6930.986085625987
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6928.271396757885
CHOLK_pos	3266.616233758062
CHOLPtg_neg	8366.890272843963
CHOLPtg_pos	0.0
CHOLPtl_neg	60741.97781254991
CHOLPtl_pos	0.0
CHOLt4_neg	1367.5346884661733
CHOLt4_pos	1367.5346884661733
CHOLtg_neg	0.0
CHOLtg_pos	5558.914463665366
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5558.914463665366
CHOLtu_neg	1367.5346884661733
CHOLtu_pos	1367.5346884661733
CHSTEROLSULT_pos	7821.399483119283
CHSTEROLt1_neg	2135.506236474236
CHSTEROLt1_pos	2135.506236474236
CHSTEROLt2_neg	2135.506236474236
CHSTEROLt2_pos	2135.506236474236
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2135.506236474236
CHSTEROLt_pos	4189.52000435758
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5025.65037237787
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	349.4692902047214
CITRtm_pos	349.4692902047214
CITt4_2_neg	794.962711632145
CITt4_2_pos	1139.1176843706107
CITt4_4_neg	1139.1176843706107
CITt4_4_pos	1139.1176843706107
CITtam_neg	2026.8996259886267
CITtam_pos	2026.8996259886267
CITtbm_neg	0.0
CITtbm_pos	2141.2292187427415
CK_neg	0.0
CK_pos	3732.3145886103307
CKc_neg	3732.3145886103307
CKc_pos	0.0
CLFORtex_pos	2148.2018932907063
CLHCO3tex2_pos	797.7491435673224
CLI2tex_pos	3184.863653068701
CLOHtex2_pos	1029.9035505107927
CLOXAtex2_pos	1002.5671249577854
CLPNDCOAtx_neg	11.181021377595627
CLPNDCOAtx_pos	38079.31050675996
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	388.9310397400852
CLPNDt_pos	12.769709814411938
CLS_hs_pos	226.0723503899648
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18783.949818545392
CMPACNAtn_pos	8855.602557491831
CMPSAS_pos	5055.602557491831
CMPSASn_pos	8855.602557491831
CO2t_neg	3238.887426219939
CO2t_pos	3284.3454304078655
CO2ter_neg	11253.180569533119
CO2ter_pos	24840.51453491491
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3833.6538484627886
CO2tm_pos	3654.8249822170237
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12440.069213149798
CO2tp_pos	18393.20754013918
COAtg_neg	19659.842631648025
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7189.930332504183
COAtm_neg	4733.37478145089
COAtm_pos	1662.8730240550613
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2578.730268115659
COAtp_pos	3109.1098541124143
COAtr_neg	1665.2952090321105
COAtr_pos	1665.2952090321105
COKECBESr_pos	0.0
COQ3m_pos	46217.58255212964
COQ5m_pos	46217.58255212964
COQ6m_pos	46217.58255212964
COQ7m_pos	46217.58255212964
CORE2GTg_pos	7731.852763884888
CORE3GTg_pos	7592.724269447056
CORE4GTg_pos	7592.724269447056
CORE5GTg_pos	398.50009858452853
CORE6GTg_pos	7042.758410910427
CORE7GTg_pos	398.50009858452853
CORE8GTg_pos	407.6706564645802
COUCOAFm_pos	46217.58255212967
COUMARINte_neg	0.0
COUMARINte_pos	7.510649772790001
COt_neg	0.0
COt_pos	51209.73569634421
CPCTDTX_pos	0.0
CPPPGO_pos	14771.892025593073
CREATt4_2_r_neg	971.5139348482913
CREATt4_2_r_pos	971.5139348482913
CREATtmdiffir_pos	3732.3145886103307
CRMPte_neg	0.0
CRMPte_pos	28403.058433637627
CRNCAR3tp_pos	4662.78205226431
CRNCARtp_pos	1300.891083629307
CRNrtx_neg	1300.891083629307
CRNrtx_pos	3177.8391844863518
CRNtHa_pos	890.1821430984194
CRNt_neg	666.86272580717
CRNt_pos	890.1821430984194
CRNtim_pos	902.7037770824098
CRNtuNa_pos	666.86272580717
CRNtx_neg	2042.5345301097584
CRNtx_pos	2042.5345301097584
CRTNsyn_pos	0.0
CRTSLt_neg	52098.23022337386
CRTSLt_pos	0.0
CRTSLtm_neg	52098.230223373845
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54635.339495730004
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54635.339495730004
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1205.7415110255574
CRVNCtr_pos	1205.7415110255574
CSAPASEly_pos	85.4772629551848
CSBPASEly_pos	102.29509088670073
CSCPASEly_pos	85.28535401233907
CSDPASEly_pos	130.94509483611296
CSEPASEly_pos	151.68669163537504
CSNAT2m_neg	0.0
CSNAT2m_pos	1730.9873993380563
CSNAT2x_neg	3177.8391844863518
CSNAT2x_pos	2578.730268115659
CSNAT3x_neg	0.0
CSNAT3x_pos	4662.78205226431
CSNATer_neg	1665.2952090321105
CSNATer_pos	1665.2952090321105
CSNATm_neg	0.0
CSNATm_pos	2498.044493758841
CSNATp_neg	4639.566935915444
CSNATp_pos	5199.392489128575
CSNATr_neg	1665.2952090321105
CSNATr_pos	1665.2952090321105
CSND_pos	7.206457394489409
CSNt_neg	0.0
CSNt_pos	7.206457394489409
CSPG_At_pos	0.0
CSPG_Atly_pos	85.4772629551848
CSPG_Bt_pos	0.0
CSPG_Btly_pos	102.29509088670073
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	85.28535401233907
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	130.94509483611296
CSPG_Et_pos	0.0
CSPG_Etly_pos	151.68669163537504
CSm_pos	4260.906438715271
CTPS1_pos	4161.9087855281905
CTPS2_pos	7476.31923504735
CTPtn_neg	0.0
CTPtn_pos	8855.602557491833
CYANt_neg	0.0
CYANt_pos	6.71831593360472
CYANtm_neg	0.0
CYANtm_pos	12.031286423515501
CYOOm3_pos	8943.335590161225
CYOR_u10m_pos	3570.703797266012
CYSALANaEx_pos	861.2699780354203
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	972.5333961575864
CYSATB0tc_pos	1274.0245409350828
CYSGLNNaEx_pos	793.6879613755864
CYSGLTH_neg	1460.097177321378
CYSGLTH_pos	1247.2132150456507
CYSGLUexR_neg	531.3737242410472
CYSGLUexR_pos	634.5454777927373
CYSGLYexR_neg	629.6567317487732
CYSGLYexR_pos	522.177691737435
CYSLYSL_pos	0.0
CYSO_pos	9712.041519099721
CYSPHELAT2tc_pos	573.5800363904872
CYSSERNaEx_pos	861.2699780354203
CYSSNAT5tc_neg	1367.5587448990395
CYSSNAT5tc_pos	1367.5587448990395
CYSTALArBATtc_pos	2.357688594296313
CYSTA_neg	0.0
CYSTA_pos	7608.445113572848
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3507119931619136
CYSTGL_pos	13728.380347930322
CYSTHRNaEx_pos	861.2699780354203
CYSTLEUrBATtc_pos	2.31305337916558
CYSTSERex_pos	2.360824341635624
CYSTS_pos	13728.380347930322
CYSt4_pos	434.90861757625896
CYStec_neg	592.0501818839546
CYStec_pos	710.2196329670082
CYTDK1_pos	439.8330034002949
CYTDK2m_pos	13719.933477821905
CYTD_pos	3560.681606557139
CYTDn_pos	13332.20533392362
CYTDt4_pos	1111.0709674128668
CYTDt5le_pos	1407.995514247279
CYTDt_neg	1111.0709674128668
CYTDt_pos	6233.517189027999
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13719.933477821904
CYTDtn_neg	0.0
CYTDtn_pos	13332.205333923624
CYTK10_neg	374.87071464686085
CYTK10_pos	374.87071464686085
CYTK10n_neg	376.7272872228395
CYTK10n_pos	376.7272872228395
CYTK11_neg	374.87071464686085
CYTK11_pos	374.87071464686085
CYTK11n_neg	376.7272872228395
CYTK11n_pos	376.7272872228395
CYTK12_neg	374.87071464686085
CYTK12_pos	374.87071464686085
CYTK12n_neg	376.7272872228395
CYTK12n_pos	376.7272872228395
CYTK13_neg	374.87071464686085
CYTK13_pos	374.87071464686085
CYTK13n_neg	376.7272872228395
CYTK13n_pos	376.7272872228395
CYTK14_neg	374.87071464686085
CYTK14_pos	374.87071464686085
CYTK14n_neg	376.7272872228395
CYTK14n_pos	376.7272872228395
CYTK1_neg	374.87071464686085
CYTK1_pos	374.87071464686085
CYTK1m_neg	0.0
CYTK1m_pos	13719.933477821905
CYTK1n_neg	376.7272872228395
CYTK1n_pos	376.7272872228395
CYTK2_neg	374.87071464686085
CYTK2_pos	374.87071464686085
CYTK2n_neg	376.7272872228395
CYTK2n_pos	376.7272872228395
CYTK3_neg	1020.0546482312307
CYTK3_pos	1020.0546482312307
CYTK3n_neg	376.7272872228395
CYTK3n_pos	376.7272872228395
CYTK4_neg	1020.0546482312307
CYTK4_pos	1020.0546482312307
CYTK4n_neg	376.7272872228395
CYTK4n_pos	376.7272872228395
CYTK5_neg	374.87071464686085
CYTK5_pos	374.87071464686085
CYTK5n_neg	376.7272872228395
CYTK5n_pos	376.7272872228395
CYTK6_neg	374.87071464686085
CYTK6_pos	374.87071464686085
CYTK6n_neg	376.7272872228395
CYTK6n_pos	376.7272872228395
CYTK7_neg	374.87071464686085
CYTK7_pos	374.87071464686085
CYTK7n_neg	376.7272872228395
CYTK7n_pos	376.7272872228395
CYTK8_neg	374.87071464686085
CYTK8_pos	374.87071464686085
CYTK8n_neg	376.7272872228395
CYTK8n_pos	376.7272872228395
CYTK9_neg	374.87071464686085
CYTK9_pos	374.87071464686085
CYTK9n_neg	376.7272872228395
CYTK9n_pos	376.7272872228395
Coqe_neg	0.0
Coqe_pos	5591.908276497936
D3AIBTm_neg	353.6120391851573
D3AIBTm_pos	353.6120391851573
DADA_pos	8083.1603206377995
DADAe_pos	9286.430973339598
DADNK_pos	4184.983785723402
DADNt4_neg	1569.5455923923084
DADNt4_pos	7623.869277776867
DAGK_hs_neg	3982.31122598267
DAGK_hs_pos	3361.1444012121806
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17491.386136399713
DAG_HSter_pos	60.61247593109898
DAGt_neg	6678.877016841432
DAGt_pos	5826.827272165272
DALAOXx_pos	9722.603543421166
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	570.4981813939778
DALAt2r_pos	570.4981813939778
DALAxt_pos	9722.603543421166
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4157.677533709112
DASPO1p_pos	11.364506698330617
DATPtm_pos	14249.964280182901
DATPtn_neg	0.0
DATPtn_pos	20558.38547857573
DCATDc_neg	0.0
DCATDc_pos	20022.73195375054
DCATDr_neg	0.0
DCATDr_pos	20022.731953750543
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	888.332494849607
DCK1n_pos	888.332494849607
DCK2n_neg	888.332494849607
DCK2n_pos	888.332494849607
DCMPDA_neg	4543.837099236771
DCMPDA_pos	7705.758575072063
DCSPTN1COAtx_neg	4976.194341955079
DCSPTN1COAtx_pos	11.181021377595627
DCSPTN1COAtxc_pos	4976.194341955079
DCSPTN1CPT1_pos	357.10305492422356
DCSPTN1CPT2_pos	357.10305492422356
DCSPTN1CRNt_pos	357.10305492422356
DCSPTN1t_neg	198.80272998548756
DCSPTN1t_pos	11.181021377595627
DCTPtm_pos	23327.748110448778
DCTPtn_neg	0.0
DCTPtn_pos	18487.606339632322
DCT_neg	0.0
DCT_pos	12692.749890362891
DCYTD_pos	4532.161687925752
DCYTDn_pos	19852.23558341429
DCYTt_neg	1569.5455923923084
DCYTt_pos	7166.9500886652695
DDCRNe_pos	12624.94102527721
DDECCRNe_pos	10939.819859976238
DDECE1CRNe_pos	12791.001053185022
DDPGAm_neg	0.0
DDPGAm_pos	12310.877361283692
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.368251242467885
DECCRNe_pos	13059.836320519218
DECDICRNe_pos	12791.001053185022
DECDPtm_neg	0.0
DECDPtm_pos	46217.58255212967
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20885.189905830608
DESAT18_10_pos	6.988509799889549
DESAT18_3_pos	8906.387992998845
DESAT18_4_pos	8898.048541970633
DESAT18_5_pos	7129.748880755888
DESAT18_6_pos	18533.03259510339
DESAT18_7_pos	47793.64862243549
DESAT18_8_pos	9173.62502052538
DESAT18_9_pos	6.152948326661247
DESAT20_1_pos	68.43006702289436
DESAT20_2_pos	49.003568750772054
DESAT22_1p_pos	191.46664352879174
DESAT22_2p_pos	38075.18583413152
DESAT24_1_pos	7.882436733353494
DGAT_pos	4249.157368873285
DGCHOLte_neg	1389.474791971244
DGCHOLte_pos	4131.510894289262
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4024.892311216003
DGK1_neg	6716.165842813032
DGK1_pos	7614.80049475053
DGK2m_neg	17145.345931987456
DGK2m_pos	7705.475278457448
DGNSKm_pos	5873.678849735378
DGSNt_neg	1450.2702543990606
DGSNt_pos	7599.841961719312
DGSNtm_neg	0.0
DGSNtm_pos	5873.678849735378
DGTPtm_pos	6922.76506002168
DGTPtn_neg	0.0
DGTPtn_pos	20113.760786896804
DGULND_neg	0.0
DGULND_pos	12553.756199427604
DHAAt1r_neg	0.0
DHAAt1r_pos	4157.9808212164435
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6497.075892868464
DHCHOLESTANATEtm_neg	8213.634175384434
DHCHOLESTANATEtm_pos	66369.84679107174
DHCR241r_pos	5022.71394143919
DHCR242r_pos	5020.583247879024
DHCR243r_pos	75666.51606798223
DHCR71r_pos	75488.32755566266
DHCR72r_pos	10994.168324856497
DHCRD1_pos	26601.696670235644
DHCRD2_pos	27835.586145475176
DHDPBMTm_pos	46217.58255212965
DHEASULT_pos	8046.396878790729
DHEASt_neg	1211.0011871730878
DHEASt_pos	1211.0011871730878
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.53240793803101
DHEAtr_pos	60572.33378739686
DHFR_neg	618.4225901510549
DHFR_pos	7466.0252838079305
DHFtl_neg	3222.8607754421864
DHFtl_pos	0.0
DHFtm_neg	3758.5260611022636
DHFtm_pos	3565.3452346688828
DHORD9_pos	8398.727803101181
DHORTS_neg	8398.727803101181
DHORTS_pos	0.0
DHPM1_pos	14548.772927787471
DHPM2_pos	18120.09832469633
DHPR2_pos	6332.067443279239
DHPR_pos	5417.803572938893
DIDPtn_neg	4205.014456107441
DIDPtn_pos	4205.014456107441
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	67672.80132958274
DIGALSGALSIDEtg_neg	67672.80132958271
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8918.660189342341
DIGALSIDEtg_pos	67672.80132958274
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8412.889332484245
DINt_neg	1450.2702543990606
DINt_pos	7666.496027063782
DITPtn_neg	4205.014456107441
DITPtn_pos	4205.014456107441
DKMPPD_pos	15159.400206195309
DLNLCGCPT1_pos	122.91344853951746
DLNLCGCPT2_pos	122.91344853951746
DLNLCGCRNt_pos	122.91344853951746
DLNLCGt_neg	49.32357359878176
DLNLCGt_pos	3334.4958772118034
DMANTIPYRINEte_neg	7.910212516717124
DMANTIPYRINEte_pos	0.0
DMATT_pos	75527.18218192724
DMATTx_pos	77089.1935033978
DMGDHm_pos	27201.23516767384
DMGtm_neg	0.0
DMGtm_pos	27201.235167673847
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.4926851966091
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.492685196609116
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.492685196609116
DMNONCOACRNCPT1_neg	2578.730268115659
DMNONCOACRNCPT1_pos	3177.8391844863518
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.49268519660912
DMNONCRNt_neg	2042.5345301097584
DMNONCRNt_pos	2042.5345301097584
DM_13_cis_oretn_n__pos	1511.2810925060435
DM_13_cis_retn_n__pos	1222.0060925060438
DM_1a25dhvitd3(n)_pos	50513.686791706525
DM_4abut(n)_pos	9602.609618343524
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	574.980433128793
DM_Lcystin_pos	14469.534042357427
DM_Ser_Gly_Ala_X_Gly_ly__pos	858.4789597411703
DM_Ser_Thr_ly__pos	368.71364911603547
DM_T_antigen_g__neg	20.85454677270851
DM_T_antigen_g__pos	243.9031196300109
DM_anth_pos	2850.0
DM_atp_c__pos	4026.194341955078
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	241.3433682837671
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	398.50009858452853
DM_core7_g__pos	398.5000985845285
DM_core8_g__pos	407.6706564645802
DM_datp_m__pos	20435.289898027746
DM_datp_n__pos	20558.385478575718
DM_dctp_m__pos	23327.74811044879
DM_dctp_n__pos	23327.748110448778
DM_dem2emgacpail_prot_hs_r__pos	51.699265082241006
DM_dgpi_prot_hs_r__pos	60.612475931098984
DM_dgtp_m__pos	20113.760786896804
DM_dgtp_n__pos	20113.760786896797
DM_dsT_antigen_g__pos	222.0095804068958
DM_dttp_m__pos	29041.237174316448
DM_dttp_n__pos	29041.237174316455
DM_ethamp_r__pos	32658.419339279193
DM_fol_pos	2287.03150755925
DM_gncore2_g__pos	259.37955295622805
DM_gpi_sig_er__pos	51.699265082241006
DM_hretn_n__pos	1636.537629069872
DM_kdn_c__pos	8769.019928176584
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12692.749890362893
DM_mem2emgacpail_prot_hs_r__pos	57.170006369791636
DM_n5m2masn_g__pos	931.2449142335643
DM_ncam_pos	23.218070885043453
DM_oretn_n__pos	1493.6725748061153
DM_pe_hs(r)_pos	3325.0
