	WT-EPA-d_S142_L007_R1_001
THP2Ctp_neg	49.24590204754068
THP2Ctp_pos	0.0
THRALANaEx_pos	906.305931127556
THRASNNaEx_pos	1084.116994688631
THRATB0tc_pos	1323.0763649094533
THRCYSNaEx_pos	870.0805771665448
THRD_L_pos	4.993279602658221
THRGLNNaEx_pos	902.0051203704584
THRGLNexR_neg	587.5513384621086
THRGLNexR_pos	688.5473301396801
THRGLYexR_neg	592.0701250962461
THRGLYexR_pos	688.5473301396801
THRPHELAT2tc_pos	624.3913033206195
THRSERNaEx_pos	915.3435043958309
THRS_pos	0.0
THRt4_pos	496.4954013030223
THYMDt1_pos	5.864224624367833
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2558.6304530854613
THYMDtm_pos	5063.211700875727
THYMt_neg	12319.220049102694
THYMt_pos	9.204195552061575
THYOXt2_neg	1026.5324508247436
THYOXt2_pos	1026.5324508247436
THYOXt_neg	1026.5324508247436
THYOXt_pos	1026.5324508247436
THYPX_pos	9.83839381351638
TIGCRNe_pos	12104.447760723464
TKT1_neg	19618.449372954987
TKT1_pos	15751.429038379878
TKT2_neg	19618.449372955
TKT2_pos	15751.42903837988
TMABADH_pos	0.0
TMDK1_pos	2501.7555446921037
TMDK1m_pos	1765.8885762994785
TMDPK_pos	7652.152259296249
TMDPPK_pos	4254.829220164077
TMDPP_neg	10.6186302570773
TMDPP_pos	12319.220049102692
TMDS_pos	12306.714983137968
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37776.169176262745
TMNDNCCOAtx_pos	145.9158996165394
TMNDNCCPT1_pos	506.0199583665715
TMNDNCCPT2_pos	506.0199583665715
TMNDNCCRNt_pos	506.0199583665715
TMNDNCt_neg	244.89436739111963
TMNDNCt_pos	13.494986499711842
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.519104593966968
TPI_neg	9112.073357755493
TPI_pos	4146.238435104189
TRDR2_pos	5129.042569606273
TRDR3_pos	5165.387209916688
TRDR_pos	2864.952765377947
TRDRm_pos	295.1874895183206
TREH_pos	0.0
TREHe_pos	3.503290983884174
TRIODTHYSUFt_pos	21.097397176028718
TRIODTHYSULT_pos	21.097397176028718
TRIODTHYt2_neg	1026.5324508247436
TRIODTHYt2_pos	1026.5324508247436
TRIODTHYt_neg	1026.5324508247436
TRIODTHYt_pos	1026.5324508247436
TRIOK_pos	3781.221668286031
TRPATB0tc_pos	1561.2970483831282
TRPHYDRO2_pos	2001.1784445219148
TRPO2_pos	9.735327420593022
TRPt4_pos	1279.5731049186397
TRPt_neg	836.709898821098
TRPt_pos	836.709898821098
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	68524.9305890988
TSTSTERONEGLCtr_neg	68524.9305890988
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	61016.576395805656
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	61016.576395805656
TSTSTERONEt_neg	54895.77992060964
TSTSTERONEt_pos	9.256686211484446
TSTSTERONEtr_neg	9.645108749533257
TSTSTERONEtr_pos	54895.779920609646
TSULt4_3_neg	0.0
TSULt4_3_pos	12.130333596740858
TTDCAFATPc_pos	8805.22936497878
TTDCAtr_neg	0.0
TTDCAtr_pos	3353.3403149859273
TTDCPT1_pos	10574.013058725264
TTDCPT2_pos	10574.013058725264
TTDCRNt_pos	10574.013058725264
TXA2te_neg	171.52535959521046
TXA2te_pos	0.0
TXA2tr_neg	171.52535959521046
TXA2tr_pos	0.0
TXASr_pos	171.52535959521046
TYMSFt_pos	19560.536350993625
TYMSULT_pos	19560.536350993625
TYR3MO2_pos	9994.333044801262
TYRASE_pos	12632.267984150081
TYRATB0tc_pos	1561.2970483831282
TYRCBOX_pos	10941.745285606734
TYRDOPO3_pos	12632.267984150081
TYRDOPO_pos	48797.00413621454
TYROXDAc_pos	11035.760193606942
TYRPHELAT2tc_pos	498.7329700447402
TYRTA_neg	6857.409593179965
TYRTA_pos	8597.270678402854
TYRTAm_neg	0.0
TYRTAm_pos	45869.49158745086
TYRt4_pos	1279.5731049186397
TYRt_neg	498.7329700447402
TYRt_pos	836.709898821098
UAG2EMAi_pos	4118.994519247218
UAG4E_neg	890.1226090487686
UAG4E_pos	9760.979081876425
UAGALDP_pos	559.60424749649
UAGDP_pos	4118.994519247219
UDPACGALtl_neg	7159.005591763584
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9237.595894685888
UDPDOLPT_U_pos	9237.595894685888
UDPG1P_pos	16611.6411401995
UDPG4E_neg	5025.0119893283445
UDPG4E_pos	11935.647267942719
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6430.562949612264
UDPGD_pos	12739.267867816512
UDPGLCAter_neg	2061.264776988579
UDPGLCAter_pos	2061.264776988579
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	13059.404548394026
UDPGP_pos	3343.2785323468197
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	7159.005591763583
UGALGTg_pos	6430.562949612264
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	11183.155407322693
UGCG_pos	13052.762835031772
UGLCNACtg_neg	0.0
UGLCNACtg_pos	19086.661545055435
UGLT_neg	380.7017967942501
UGLT_pos	380.7017967942501
UGT1A10r_neg	10.391462758617529
UGT1A10r_pos	65725.33525516102
UGT1A1r_pos	59878.335700686126
UGT1A2r_pos	43041.82311004112
UGT1A3r_pos	69962.6670515571
UGT1A4r_pos	68524.9305890988
UGT1A5r2_pos	3993.8755551252934
UGT1A5r_pos	3976.5214148630407
UGT1A6r_pos	57197.01371971658
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	69670.17221299834
UMPK2_neg	387.3152146261143
UMPK2_pos	387.3152146261143
UMPK2n_neg	389.46361265005265
UMPK2n_pos	389.46361265005265
UMPK3_neg	387.3152146261143
UMPK3_pos	387.3152146261143
UMPK3n_neg	389.46361265005265
UMPK3n_pos	389.46361265005265
UMPK4_neg	387.3152146261143
UMPK4_pos	387.3152146261143
UMPK4n_neg	389.46361265005265
UMPK4n_pos	389.46361265005265
UMPK5_neg	387.3152146261143
UMPK5_pos	387.3152146261143
UMPK5n_neg	389.46361265005265
UMPK5n_pos	389.46361265005265
UMPK6_neg	387.3152146261143
UMPK6_pos	387.3152146261143
UMPK6n_neg	389.46361265005265
UMPK6n_pos	389.46361265005265
UMPK7_neg	387.3152146261143
UMPK7_pos	387.3152146261143
UMPK7n_neg	389.46361265005265
UMPK7n_pos	389.46361265005265
UMPK_neg	387.3152146261143
UMPK_pos	387.3152146261143
UMPKm_neg	9304.893089278627
UMPKm_pos	0.0
UMPKn_neg	389.46361265005265
UMPKn_pos	389.46361265005265
UMPtr_neg	2061.264776988579
UMPtr_pos	2061.264776988579
UNK2_pos	15328.345744090324
UNK3_pos	15982.694502138387
UPP3S_pos	14805.280766145788
UPPDC1_pos	14805.280766145788
UPPN_pos	14570.380545819731
URATEt_pos	9030.160167780708
URATEtx_pos	11405.160167780701
URAt_neg	7358.637022287955
URAt_pos	5.439365062909667
URCN_pos	11667.533159847875
UREAt5_neg	1514.9580979987797
UREAt5_pos	1514.9580979987797
UREAt_neg	1514.9580979987797
UREAt_pos	1514.9580979987797
UREAtm_neg	14954.75544062559
UREAtm_pos	0.0
URIDK2m_neg	6648.442865479724
URIDK2m_pos	3614.668793682879
URIK1_pos	420.7864669018901
URIt4_pos	837.8028518886647
URIt5le_pos	1412.1062295927798
URIt_neg	837.8028518886647
URIt_pos	12077.604887235508
UROLACer_neg	0.0
UROLACer_pos	6755.954972900602
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	9304.893089278623
Uritm_pos	0.0
Uritn_neg	13376.368015001266
Uritn_pos	0.0
VACCCPT1_pos	90506.48403473033
VACCCPT2_pos	90506.48403473033
VACCCRNt_pos	90506.48403473033
VACCt_neg	8879.720551027796
VACCt_pos	7.860581261777387
VALATB0tc_pos	1659.9724417356617
VALLAT1tc_pos	719.1242230078799
VALPHELAT2tc_pos	609.2874877966116
VALTA_neg	7802.932186199208
VALTA_pos	4099.861755964982
VALTAm_neg	4099.861755964982
VALTAm_pos	15240.875672077913
VALt4_pos	1390.1276226705108
VALt5m_neg	4099.861755964982
VALt5m_pos	15240.875672077915
VALtec_neg	609.2874877966116
VALtec_pos	947.2644165729693
VD3_neg	10981.359620375702
VD3_pos	77027.20423652742
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9939.780370882425
VITD3t2_pos	1052.0395793163636
VITD3t_pos	1052.0395793163636
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4214.040562011006
VITKtl_pos	4988.879446959165
VLCS2p_pos	66481.64642033479
VLCS2r_pos	75490.22128933833
VLCSp_pos	65457.29282392979
VLCSr_pos	71903.64202992
WHDDCAte_neg	7.51910459396697
WHDDCAte_pos	0.0
WHHDCAte_neg	18345.108934080494
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7520.701007302312
WHTTDCAte_pos	0.0
XANDp_pos	12586.783957487725
XANtx_pos	11405.160167780707
XAO2x_pos	11912.184004294108
XAOx_pos	11405.160167780708
XOL27OHtm_neg	11389.224917018866
XOL27OHtm_pos	11667.340249719287
XOL7AH2tm_neg	70125.42239330152
XOL7AH2tm_pos	11367.077168498703
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11367.077168498703
XOL7AONEtr_pos	7964.694816882438
XOLDIOLONEt_neg	65457.29282392974
XOLDIOLONEt_pos	7964.694816882439
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6951.766606257126
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	54339.89449840999
XOLTRI24te_neg	0.0
XOLTRI24te_pos	54339.89449841
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	54509.78683753186
XOLTRI25te_neg	0.0
XOLTRI25te_pos	54509.78683753185
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	54164.744863288266
XOLTRI27te_neg	0.0
XOLTRI27te_pos	54164.74486328822
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	65457.29282392975
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8342.164108272062
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8342.164108272063
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5079.344249503373
XYLUR_neg	1279.344249503373
XYLUR_pos	1289.8391060609454
XYLt_neg	864.2182804585207
XYLt_pos	0.0
XYLtly_pos	864.2182804585208
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	226.7977932341686
q10h2tc_neg	5672.504285746096
q10h2tc_pos	7481.381020875143
q10tm_neg	5672.504285746096
q10tm_pos	7481.381020875143
r0002_neg	2093.2925586158544
r0002_pos	2375.0
r0009_pos	4593.755781404572
r0010_pos	6013.615435663345
r0013_pos	42.16438521597076
r0016_neg	2672.132834876344
r0016_pos	4348.737312747893
r0021_neg	1447.4474421948446
r0021_pos	529.1293306790378
r0022_neg	5308.2747713973695
r0022_pos	479.14552716572314
r0027_neg	1457.9422987524167
r0027_pos	1244.513217580099
r0028_pos	3644.9780318459257
r0033_pos	14325.414657427631
r0034_pos	11886.983329601213
r0047_pos	2406.113382073811
r0051_neg	3.998841165530953
r0051_pos	27288.07729805853
r0055_neg	1509.681036252901
r0055_pos	7726.1309533684425
r0060_pos	7900.53246600383
r0062_pos	3522.0954729701025
r0068_pos	3443.513945992718
r0074_neg	1177.4856310114887
r0074_pos	2669.761799422431
r0081_neg	358.7870587000618
r0081_pos	358.7870587000618
r0082_pos	3674.692791349027
r0083_pos	330.4829836552481
r0084_pos	12548.94859252519
r0085_pos	5188.4585783029415
r0086_pos	7052.499270088355
r0093_pos	5.393556904133669
r0097_pos	3443.513945992718
r0113_pos	19502.987615664257
r0119_pos	3233.0952107210396
r0122_pos	548.0349017121678
r0127_pos	7735.515112707294
r0129_neg	2139.9452440036744
r0129_pos	7032.813288675687
r0130_neg	7513.819052852819
r0130_pos	2139.9452440036744
r0139_neg	3.3639770117542547
r0139_pos	8.114879613591487
r0142_pos	9541.982413501995
r0145_neg	1276.5038268049402
r0145_pos	58453.94901113922
r0149_neg	8.114879613591487
r0149_pos	3.3639770117542547
r0153_pos	548.0349017121678
r0156_pos	5188.4585783029415
r0157_pos	7052.499270088355
r0160_pos	3781.221668286031
r0163_pos	11071.963304404951
r0165_pos	548.0349017121678
r0166_pos	12168.035778037964
r0170_neg	383.53945288584646
r0170_pos	75199.5726620475
r0173_neg	2652.229401984721
r0173_pos	2652.229401984721
r0178_neg	1312.0899536841741
r0178_pos	12621.841753080162
r0179_pos	1312.0899536841741
r0181_neg	3.3639770117542542
r0181_pos	3.3639770117542542
r0186_pos	11721.753602413979
r0191_pos	696.5654068411204
r0193_neg	8835.846593517539
r0193_pos	6872.9891114302245
r0196_neg	366.39749723789197
r0196_pos	14938.635057551059
r0202_neg	2652.229401984721
r0202_pos	2652.229401984721
r0208_neg	3136.13435647805
r0208_pos	18706.082654954687
r0210_pos	8014.23251148541
r0224_pos	644.9326019038893
r0226_pos	3624.719580505756
r0233_pos	5900.494884630652
r0236_pos	1286.78755075052
r0239_neg	0.0
r0239_pos	10.015405791849815
r0242_neg	3.4555928245546004
r0242_pos	3.4555928245546004
r0245_neg	4369.5238873810995
r0245_pos	6821.466413559764
r0246_pos	11239.170707619272
r0249_neg	2420.1119037474646
r0249_pos	2420.1119037474646
r0265_pos	5900.494884630652
r0267_neg	2113.4290811723176
r0267_pos	2102.9342246147453
r0268_neg	2102.9342246147453
r0268_pos	2113.4290811723176
r0276_neg	3891.2988521616726
r0276_pos	433.93741149602903
r0280_pos	548.0349017121678
r0281_neg	4.749999999999999
r0281_pos	15253.855974757642
r0283_pos	4978.138537267896
r0287_pos	18046.190950501066
r0295_pos	562.9258130691142
r0301_pos	3891.298852161673
r0308_pos	7669.977122923861
r0309_neg	4975.8700177175815
r0309_pos	17217.975475313717
r0310_pos	4911.935318744145
r0311_pos	8297.281987703558
r0317_neg	347.51665934260933
r0317_pos	347.51665934260933
r0321_pos	3873.526476096328
r0330_pos	1276.2926941929477
r0331_pos	4157.479720924805
r0339_pos	5686.725373785077
r0340_pos	11239.170707619272
r0345_neg	1164.673027211476
r0345_pos	1164.673027211476
r0354_pos	3282.8836080629267
r0355_pos	3282.8836080629258
r0357_pos	4371.136285866678
r0358_pos	4371.136285866678
r0360_pos	5682.206712571713
r0361_pos	5614.462231460693
r0363_pos	6936.140605503592
r0364_pos	6886.803110670785
r0365_pos	12673.41160954224
r0377_pos	3623.535135883293
r0381_neg	4143.075978793696
r0381_pos	10029.107744955652
r0383_pos	6962.534782568458
r0384_pos	10934.438645492251
r0385_pos	12329.232196296189
r0386_pos	10758.824627146338
r0388_neg	4320.839483701451
r0388_pos	10237.464750782003
r0389_neg	4320.839483701451
r0389_pos	9246.602567271839
r0390_neg	3021.6467941037386
r0390_pos	4.274999999999999
r0391_neg	11.874778375106073
r0391_pos	4298.830219134251
r0392_neg	3781.221668286031
r0392_pos	6323.039204490603
r0393_pos	11239.170707619272
r0394_neg	544.5643214816821
r0394_pos	5818.259432849603
r0395_pos	544.5643214816821
r0398_pos	5407.071702142264
r0399_neg	289.83933713336563
r0399_pos	5947.900318617384
r0400_neg	5042.600234502997
r0400_pos	19460.168286645738
r0402_pos	0.0
r0403_neg	2001.1784445219148
r0403_pos	7.570432858080349
r0407_neg	626.4053510053159
r0407_pos	2839.087329681884
r0408_neg	519.7991837700765
r0408_pos	519.7991837700765
r0409_neg	519.7991837700765
r0409_pos	519.7991837700765
r0410_neg	4.157450498665114
r0410_pos	4.699815561347927
r0413_pos	548.0349017121678
r0422_neg	0.0
r0422_pos	3674.6927913490267
r0423_pos	330.4829836552481
r0424_neg	0.0
r0424_pos	12548.94859252519
r0425_neg	366.319001426161
r0425_pos	490.72263010816215
r0426_neg	347.51665934260933
r0426_pos	347.51665934260933
r0434_neg	2308.483454983534
r0434_pos	5162.4515557144405
r0437_neg	3100.8944636013334
r0437_pos	5162.4515557144405
r0441_neg	0.0
r0441_pos	311.56042150233935
r0443_pos	299.5126524073256
r0450_neg	0.0
r0450_pos	3961.5175361162837
r0451_pos	70.77668290128713
r0456_pos	3455.889740437934
r0463_neg	10089.031823618223
r0463_pos	0.0
r0464_neg	346.3282820377039
r0464_pos	355.2286556570914
r0470_pos	697.3118796563356
r0472_neg	7264.189335448799
r0472_pos	799.836832974364
r0474_neg	7815.780089683459
r0474_pos	799.836832974364
r0475_neg	5772.892113698811
r0475_pos	799.836832974364
r0480_neg	16107.16309469509
r0480_pos	12859.69369139344
r0483_neg	358.7870587000618
r0483_pos	358.7870587000618
r0488_neg	20342.04844455421
r0488_pos	346.7394604915238
r0494_neg	3.3639770117542547
r0494_pos	8.114879613591487
r0497_neg	8.114879613591487
r0497_pos	3.3639770117542547
r0502_pos	9212.005743085501
r0504_pos	9030.160167780708
r0509_pos	426.80264668102905
r0512_neg	7555.000197088265
r0512_pos	655.4274584614617
r0514_pos	3799.3372178116965
r0517_neg	366.39749723789197
r0517_pos	14938.635057551064
r0522_pos	1632.2782973181659
r0523_pos	1632.2782973181659
r0525_neg	418.9832146062214
r0525_pos	26.35999126783357
r0527_neg	12.636017227646674
r0527_pos	5457.425529898182
r0531_neg	420.7864669018901
r0531_pos	3507.3763165083533
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14411.02828472232
r0541_neg	300.92447735394325
r0541_pos	81.12012739299112
r0545_pos	1048.5913291697534
r0546_pos	0.0
r0547_neg	1048.5913291697534
r0547_pos	19053.469265340555
r0548_pos	0.0
r0549_neg	355.2286556570914
r0549_pos	346.3282820377039
r0552_neg	416.3633057870633
r0552_pos	480.23846696692846
r0553_neg	480.23846696692846
r0553_pos	416.36330578706327
r0555_pos	6962.534782568458
r0556_neg	10934.438645492251
r0556_pos	0.0
r0557_pos	70.77668290128715
r0558_neg	1392.9376070201288
r0558_pos	1392.9376070201288
r0559_neg	1392.9376070201288
r0559_pos	1392.9376070201288
r0560_pos	12138.928279456546
r0561_pos	289.56560776796596
r0568_pos	7475.739778198117
r0570_neg	4386.525749687693
r0570_pos	6196.246811360986
r0571_neg	13093.475026548102
r0571_pos	2119.185203851372
r0573_pos	7281.731478230589
r0575_neg	383.53945288584646
r0575_pos	75199.57266204755
r0578_neg	3992.045279986456
r0578_pos	4161.550383167869
r0579_pos	3992.0452799864556
r0580_pos	4506.359069346672
r0584_neg	5457.425529898181
r0584_pos	3476.7706970607856
r0587_neg	3.4555928245546004
r0587_pos	3.4555928245546004
r0590_pos	14325.414657427631
r0591_neg	42028.91900374195
r0591_pos	3358.8044642345963
r0594_pos	26.632943870422526
r0595_pos	8844.203474376458
r0596_pos	12673.41160954224
r0598_pos	0.0
r0603_neg	316.4437438164267
r0603_pos	9505.502153349615
r0604_pos	9770.888110484193
r0610_neg	622.324137088105
r0610_pos	622.324137088105
r0611_neg	622.324137088105
r0611_pos	622.324137088105
r0614_neg	3992.0452799864556
r0614_pos	32528.62651426957
r0615_neg	734.716668610534
r0615_pos	745.2115251681064
r0616_neg	695.2277216547918
r0616_pos	12310.804106768777
r0617_neg	745.2115251681064
r0617_pos	734.716668610534
r0618_pos	695.2277216547918
r0620_neg	0.0
r0620_pos	11071.96330440495
r0625_pos	0.0
r0627_neg	4132.634253161099
r0627_pos	9.59735423274362
r0629_neg	4029.349713161544
r0629_pos	11913.322610553761
r0630_neg	3245.7612434692505
r0630_pos	13141.711953647013
r0633_neg	5335.039264055417
r0633_pos	18697.128858213982
r0634_neg	33985.00581310322
r0634_pos	496.8777949221019
r0636_pos	14036.04088450368
r0637_pos	14036.04088450368
r0638_neg	5238.313645277839
r0638_pos	19559.07572080172
r0639_pos	14311.617317287033
r0641_neg	3156.5213015753966
r0641_pos	3156.5213015753966
r0642_neg	1392.9376070201288
r0642_pos	524.6602458496302
r0643_neg	2119.185203851372
r0643_pos	13093.475026548102
r0644_neg	1392.9376070201288
r0644_pos	524.6602458496302
r0645_neg	0.0
r0645_pos	47.63323705428359
r0647_neg	1185.235452220142
r0647_pos	0.0
r0650_neg	4625.881549998055
r0650_pos	4625.881549998055
r0651_neg	4625.881549998055
r0651_pos	3289.459673156594
r0652_neg	5239.312648594741
r0652_pos	15087.302181996316
r0653_pos	12531.187411813979
r0655_neg	329.0099445214289
r0655_pos	11176.814009888658
r0656_pos	10758.824627146338
r0660_neg	19012.398235893612
r0660_pos	5475.535483308778
r0661_pos	24703.80396229348
r0666_neg	0.0
r0666_pos	20667.349214698414
r0668_neg	5042.600234502997
r0668_pos	19460.16828664573
r0669_pos	12041.192301732475
r0670_pos	9770.888110484193
r0671_pos	14445.700428032422
r0672_neg	54509.786837531865
r0672_pos	12301.083922669857
r0673_pos	0.0
r0679_neg	15148.846788787978
r0679_pos	3992.045279986456
r0680_neg	3992.045279986456
r0680_pos	32528.62651426959
r0683_pos	12858.080291290873
r0686_neg	390.93090867049193
r0686_pos	12331.083329609015
r0688_neg	1234.656863444247
r0688_pos	1245.1517200018195
r0698_pos	16065.265438585062
r0706_pos	65457.29282392978
r0707_neg	4.769836332591959
r0707_pos	6.800185562980493
r0714_pos	12531.187411813979
r0715_pos	24030.104167735346
r0716_pos	12531.187411813979
r0717_pos	24030.104167735346
r0718_pos	14311.617317287033
r0719_pos	24703.803962293474
r0720_pos	14311.617317287033
r0721_pos	24703.803962293474
r0722_neg	5475.535483308778
r0722_pos	19012.398235893615
r0723_pos	24703.80396229348
r0724_neg	19012.398235893615
r0724_pos	5475.535483308778
r0726_neg	496.8777949221019
r0726_pos	33985.00581310322
r0727_pos	24703.80396229348
r0728_neg	33985.00581310323
r0728_pos	496.8777949221019
r0729_pos	24703.80396229348
r0730_pos	18046.190950501066
r0731_pos	18046.190950501066
r0732_pos	18046.190950501066
r0733_pos	18046.190950501066
r0734_pos	18046.190950501066
r0735_neg	5256.957188411205
r0735_pos	33733.13834518663
r0739_neg	68250.89931026564
r0739_pos	8261.787393050005
r0741_neg	0.0
r0741_pos	69515.06879026763
r0743_pos	65457.29282392977
r0744_pos	65457.29282392977
r0747_neg	11475.33773621745
r0747_pos	2102.9342246147457
r0750_neg	65632.92063216561
r0750_pos	2102.9342246147457
r0752_neg	998.6075256564387
r0752_pos	0.0
r0753_pos	998.6075256564387
r0754_neg	998.6075256564387
r0754_pos	0.0
r0755_pos	998.6075256564387
r0756_neg	998.6075256564387
r0756_pos	0.0
r0757_pos	998.6075256564387
r0758_neg	524.6602458496302
r0758_pos	0.0
r0774_neg	9.631714504966043
r0774_pos	9.631714504966043
r0779_pos	12041.192301732475
r0780_neg	75174.95226654723
r0780_pos	243.71957562618925
r0781_neg	0.0
r0781_pos	75174.95226654722
r0782_pos	10864.83900650566
r0783_neg	452.49014277477715
r0783_pos	5351.124928193936
r0784_neg	1279.344249503373
r0784_pos	1289.8391060609454
r0787_pos	3366.178664121037
r0788_neg	16107.163094695092
r0788_pos	12859.693691393442
r0789_neg	16107.163094695092
r0789_pos	12859.693691393444
r0791_neg	18697.128858213982
r0791_pos	5335.03926405542
r0792_neg	6880.628560973819
r0792_pos	825.4761006194256
r0795_pos	8844.203474376458
r0796_neg	0.0
r0796_pos	6466.302070623042
r0797_neg	4029.349713161544
r0797_pos	63589.000424313774
r0801_neg	1809.0812708626001
r0801_pos	1337.869911723822
r0809_neg	1182.5403178632446
r0809_pos	1182.5403178632446
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8081.063623851257
r0817_neg	1113.3806837919567
r0817_pos	1065.5494331934726
r0818_pos	6648.442865479724
r0819_neg	429.154309798031
r0819_pos	552.6040874221583
r0821_neg	429.154309798031
r0821_pos	429.154309798031
r0822_neg	429.154309798031
r0822_pos	429.154309798031
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	429.154309798031
r0829_pos	429.154309798031
r0830_neg	429.154309798031
r0830_pos	429.154309798031
r0834_neg	572.2057463973747
r0834_pos	572.2057463973747
r0835_neg	572.2057463973747
r0835_pos	572.2057463973747
r0836_neg	572.2057463973747
r0836_pos	572.2057463973747
r0838_neg	4719.52991946933
r0838_pos	4971.034542261242
r0839_neg	2163.8310074757646
r0839_pos	3775.0905413508026
r0840_neg	2420.1119037474646
r0840_pos	2420.1119037474646
r0841_neg	2420.1119037474646
r0841_pos	2420.1119037474646
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19502.987615664257
r0853_pos	5856.458293965256
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14511.483257361253
r0870_pos	0.0
r0871_neg	9674.837639451709
r0871_pos	9.295573866303046
r0879_pos	700.7609348621568
r0881_pos	1439.6874442262565
r0885_neg	426.33413756001465
r0885_pos	549.783915184142
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.651103224162982
r0892_pos	11658.021975690404
r0899_neg	4988.879446959164
r0899_pos	1469.7735028436553
r0907_neg	0.0
r0907_pos	23795.71679982306
r0908_neg	24570.94556720685
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24570.945567206847
r0911_neg	10214.424862932547
r0911_pos	5463.635366482338
r0913_neg	2023.4497776241274
r0913_pos	2023.4497776241274
r0915_neg	2043.0514365993436
r0915_pos	2043.0514365993436
r0917_neg	1195.0507833017523
r0917_pos	1195.0507833017523
r0921_pos	4157.479720924805
r0924_pos	8914.694816882436
r0925_pos	0.0
r0926_pos	11239.170707619272
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1282.8230606154139
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.426868491593205
r0940_pos	6878.697682296782
r0941_neg	14565.138770910753
r0941_pos	4247.676018859268
r0942_neg	942.8149245336418
r0942_pos	942.8149245336418
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1214.2915829394979
r0946_pos	2063.3806837919565
r0950_pos	5901.982685334402
r0954_neg	0.0
r0954_pos	18395.345115833537
r0960_neg	2975.815369923279
r0960_pos	2975.815369923279
r0961_pos	2079.8584383870243
r0962_pos	3799.3372178116965
r0963_pos	1373.6807084944041
r0968_pos	19502.987615664257
r0970_neg	0.0
r0970_pos	7281.731478230588
r0973_neg	3992.045279986456
r0973_pos	0.0
r0974_neg	2072.7750703166785
r0974_pos	2072.775070316678
r0975_pos	4157.479720924805
r0983_pos	2093.2925586158544
r0984_neg	2093.2925586158544
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7281.731478230588
r0990_neg	3245.7612434692505
r0990_pos	4988.879446959164
r0993_pos	4188.066821996258
r0994_neg	4625.881549998055
r0994_pos	4625.881549998055
r0995_neg	1582.5889913822004
r0995_pos	1582.5889913822004
r0997_pos	14036.04088450368
r0998_neg	2308.483454983534
