	Ob-DHA-a_S123_L007_R1_001
BALAtmr_pos	10800.328666520401
BAMPPALDOX_pos	29913.758245141365
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.97350401494717
BCRNe_pos	8657.410159573628
BDG2HCGHD_pos	0.0
BDHm_neg	7708.7165061774485
BDHm_pos	5.086946953286907
BDMT_L_pos	17106.708598869078
BDMT_U_pos	17106.708598869074
BETALDHxm_pos	10294.450421477162
BGLUGCHe_pos	13592.569369733917
BGLUTCHLe_pos	14785.284251010877
BGLUTDECHOe_pos	3800.0
BHBt_neg	1222.1993820654868
BHBt_pos	1222.1993820654868
BHBtm_neg	7708.716506177447
BHBtm_pos	5.086946953286907
BHMT_pos	26625.195697587384
BILDGLCURt_neg	2007.78869225987
BILDGLCURt_pos	2005.1446615666118
BILDGLCURte_pos	4052.7480909724777
BILDGLCURtr_neg	42424.38865634412
BILDGLCURtr_pos	7974.869990110785
BILGLCURt_neg	2007.78869225987
BILGLCURt_pos	2005.1446615666118
BILGLCURte_pos	4498.117271502792
BILGLCURtr_neg	64797.65100505766
BILGLCURtr_pos	10.372746456671129
BILIRED_pos	50603.19431786063
BILIRUBt2_neg	1953.351666108722
BILIRUBt2_pos	2261.0827413653146
BILIRUBtr_neg	2971.9350562025493
BILIRUBtr_pos	2971.9350562025493
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9259.732080359057
BMTer_L_pos	51.060916911518504
BMTer_U_pos	51.0609169115185
BPNT2_pos	3264.3900684209416
BPNT_pos	7039.41170634704
BTND1_pos	5459.732080359064
BTND1n_pos	9259.732080359057
BTNDe_pos	3.942017867223611
BTNDm_pos	5914.63857448186
BTNPL_pos	5459.732080359064
BTNPLm_pos	5914.63857448186
BTNTe_pos	1407.4002266435027
BTNt2_neg	1732.8893933115703
BTNt2_pos	1407.4002266435027
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3513.9779200563257
BTNt3ile_pos	3438.809036823916
BTNt4i_pos	1732.8893933115703
BTNtn_neg	9259.732080359056
BTNtn_pos	0.0
BUP2_pos	17770.524587993536
BUTt2m_neg	0.0
BUTt2m_pos	6.1341114083378345
BUTt2r_neg	421.1045801815575
BUTt2r_pos	421.1045801815575
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17418.75410660132
C100CPT1_neg	0.0
C100CPT1_pos	14664.39973630167
C101CPT1_neg	0.0
C101CPT1_pos	12460.579010096088
C101CRNe_pos	12460.579010096088
C102CPT1_neg	0.0
C102CPT1_pos	12460.579010096091
C10CRNe_pos	14664.399736301672
C10DCCACT_neg	7823.391834222932
C10DCCACT_pos	47476.623259943975
C10DCc_neg	0.0
C10DCc_pos	7823.391834222932
C10DCe_pos	19710.638039193185
C10OHc_neg	0.0
C10OHc_pos	12785.681631342724
C120CPT1_neg	0.0
C120CPT1_pos	10424.935406470668
C121CPT1_neg	0.0
C121CPT1_pos	12460.579010096091
C12DCACOT_pos	7823.391834222933
C12DCACT_pos	7823.391834222933
C12DCTD_neg	0.0
C12DCTD_pos	7823.391834222932
C12DCe_pos	45339.6535401363
C12OHc_neg	0.0
C12OHc_pos	12326.36738165742
C140CPT1_neg	0.0
C140CPT1_pos	8037.626093676483
C141ACBP_neg	0.0
C141ACBP_pos	13771.845065363528
C141CPT1_neg	0.0
C141CPT1_pos	12460.57901009609
C141OHc_neg	0.0
C141OHc_pos	13771.845065363528
C141OHe_pos	13771.845065363526
C142ACBP_neg	0.0
C142ACBP_pos	31968.500148229934
C142CPT1_neg	0.0
C142CPT1_pos	12460.57901009609
C142OHc_neg	0.0
C142OHc_pos	31968.500148229934
C142OHe_pos	31968.500148229923
C14OHc_neg	0.0
C14OHc_pos	10307.391369775029
C14STRr_pos	255.95865418398367
C160CPT1_pos	2204.624659376107
C160CPT2_pos	13158.321708434687
C160CRNt_pos	13275.299168433141
C161CPT12_pos	10955.030307256453
C161CPT1_pos	10326.858729306981
C161CPT22_pos	10955.030307256453
C161CPT2_pos	10326.858729306981
C161CRN2t_pos	10955.030307256453
C161CRNt_pos	10326.858729306981
C161OHc_neg	0.0
C161OHc_pos	10326.858729306981
C162ACBP_neg	0.0
C162ACBP_pos	22358.335271999793
C162OHc_neg	0.0
C162OHc_pos	22358.335271999797
C162OHe_pos	22358.335271999793
C16DCc_neg	0.0
C16DCc_pos	29559.400339768297
C16DCe_pos	29559.400339768294
C16OHc_neg	0.0
C16OHc_pos	10656.279137934493
C16txc_pos	4894.573547479494
C180CPT1_pos	8358.634990467219
C180CPT2_pos	8358.634990467219
C180CRNt_pos	8358.634990467219
C181CPT1_pos	1582.2200375876268
C181CPT2_pos	1582.2200375876268
C181CRNt_pos	1582.2200375876268
C181OHc_neg	0.0
C181OHc_pos	15453.530317411889
C182OHc_neg	0.0
C182OHc_pos	9.843811560546222
C18OHc_neg	0.0
C18OHc_pos	8491.019329593102
C204CPT1_pos	278.9622142598471
C204CPT2_pos	278.96221425984703
C204CRNt_pos	278.96221425984703
C226COAtx_neg	470.66050501262026
C226COAtx_pos	9.583813314478451
C226CPT1_pos	723.1489346242355
C226CPT2_pos	723.1489346242355
C226CRNt_pos	723.1489346242355
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1198.2079943212223
C2tcx_pos	5594.018782840313
C30CPT1_pos	1589.0925239156932
C3DCe_pos	10816.98834596829
C3STDH1Pr_pos	74323.18693929425
C3STDH1r_pos	74383.23067715018
C3STKR2r_pos	74323.18693929422
C40CPT1_neg	0.0
C40CPT1_pos	3388.3767460085983
C4CRNCPT2_neg	17903.953823426134
C4CRNCPT2_pos	3388.3767460085983
C4CRNe_pos	17006.292982591065
C4DCCACT_neg	7823.391834222933
C4DCCACT_pos	43371.689514729915
C4DCe_pos	10601.718541106442
C4OHc_neg	0.0
C4OHc_pos	8657.410159573628
C4STMO1r_pos	74323.18693929426
C4STMO2Pr_pos	74323.18693929425
C4STMO2r_pos	74383.23067715016
C4tcx_neg	0.0
C4tcx_pos	17705.653678918166
C4tmc_neg	17903.95382342613
C4tmc_pos	3388.3767460085983
C4x_neg	0.0
C4x_pos	17705.653678918166
C50CPT1_neg	0.0
C50CPT1_pos	10831.102195119784
C51CPT1_neg	0.0
C51CPT1_pos	11957.417821787343
C5DCe_pos	8104.148743899957
C60CPT1_neg	0.0
C60CPT1_pos	13259.618806148841
C6COAt_neg	17709.862402417883
C6COAt_pos	14801.542781934873
C6CRNe_pos	13259.618806148841
C6CRNtcx_neg	17709.862402417883
C6CRNtcx_pos	14801.542781934873
C6DCCACT_neg	7823.391834222932
C6DCCACT_pos	61494.545992039675
C6DCc_neg	0.0
C6DCc_pos	7823.391834222932
C6DCe_pos	61494.54599203966
C80CPT1_neg	0.0
C80CPT1_pos	8896.583261942531
C81CPT1_neg	0.0
C81CPT1_pos	12460.579010096091
C81CRNe_pos	12460.579010096088
C8CRNe_pos	8896.583261942531
C8DCc_neg	0.0
C8DCc_pos	7823.391834222933
C8DCe_pos	27435.217222319367
C9BRxtc_neg	2016.9774599984569
C9BRxtc_pos	2016.9774599984569
CAATPS_pos	4658.156731002234
CAMPt_pos	12873.566461766173
CAROtr_neg	0.0
CAROtr_pos	12.973504014947169
CARPEPT1tc_pos	10852.949398352772
CARVEOLte_neg	7.542103324167914
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.738145979183972
CATm_pos	5805.859360209727
CATp_pos	7631.717356616209
CAt7r_neg	1706.9908396243627
CAt7r_pos	1706.9908396243623
CBASPte_neg	19401.89421806764
CBASPte_pos	8361.515799980694
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18650.817994675777
CBPSam_pos	13854.957632415975
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.21359015612025
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13384.872812867903
CDIPTr_pos	3699.2728908023314
CDPDAGtm_neg	13478.579569968782
CDPDAGtm_pos	0.0
CDS_pos	3699.272890802329
CDSm_pos	13478.579569968784
CEPTC_pos	3842.2624559963156
CEPTE_pos	4096.3338246324465
CERK_pos	27631.756651228985
CERT1gt_neg	7722.208010799006
CERT1gt_pos	21641.363592627502
CERT1rt_neg	0.0
CERT1rt_pos	12732.040335349904
CERT2gt_neg	0.0
CERT2gt_pos	28944.382309848916
CERT2rt_neg	12732.040335349902
CERT2rt_pos	0.0
CGLYt3_2__pos	2156.1399001446975
CGMPt_pos	13975.474563615508
CH25H_pos	12321.290944203798
CHAT_neg	5700.0
CHAT_pos	5153.1961378737915
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3842.262455996313
CHLP_pos	3298.6525528746047
CHLtm_neg	13478.579569968782
CHLtm_pos	10294.450421477162
CHOLATEt2_pos	1354.8332656319626
CHOLATEt3_pos	3209.13274404416
CHOLATEt_neg	1354.8332656319626
CHOLATEt_pos	2261.0827413653146
CHOLD2m_pos	10294.450421477162
CHOLESACATc_pos	6766.424430095771
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6763.915483132305
CHOLK_pos	3091.8209594227314
CHOLPtg_neg	7722.208010799006
CHOLPtg_pos	0.0
CHOLPtl_neg	59597.57190764443
CHOLPtl_pos	0.0
CHOLt4_neg	1305.393445051629
CHOLt4_pos	1297.461352971855
CHOLtg_neg	0.0
CHOLtg_pos	5580.699256566447
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5580.699256566447
CHOLtu_neg	1297.461352971855
CHOLtu_pos	1305.3934450516288
CHSTEROLSULT_pos	7868.342381645511
CHSTEROLt1_neg	2129.064322703549
CHSTEROLt1_pos	2129.064322703549
CHSTEROLt2_neg	2129.064322703549
CHSTEROLt2_pos	2129.064322703549
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2129.064322703549
CHSTEROLt_pos	4123.889032426003
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4942.528076798992
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	332.96071758143773
CITRtm_pos	332.96071758143773
CITt4_2_neg	1291.6677640667333
CITt4_2_pos	1539.3956513238882
CITt4_4_neg	1619.4198749547088
CITt4_4_pos	1602.425736814073
CITtam_neg	2009.5069131400148
CITtam_pos	2009.5069131400148
CITtbm_neg	0.0
CITtbm_pos	2130.2855500250957
CK_neg	0.0
CK_pos	3646.423101669723
CKc_neg	3646.423101669723
CKc_pos	0.0
CLFORtex_pos	2057.3291063708493
CLHCO3tex2_pos	653.7591675689766
CLI2tex_pos	3246.972030458017
CLOHtex2_pos	861.1134970725373
CLOXAtex2_pos	852.1583037434583
CLPNDCOAtx_neg	10.791218469883258
CLPNDCOAtx_pos	37400.90706951994
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	381.2815456475457
CLPNDt_pos	12.710752735578206
CLS_hs_pos	220.52083574815256
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18279.648332402965
CMPACNAtn_pos	8792.138660681701
CMPSAS_pos	4992.138660681701
CMPSASn_pos	8792.138660681701
CO2t_neg	3228.951377908878
CO2t_pos	3264.5555556059503
CO2ter_neg	11172.98284357627
CO2ter_pos	24591.593529300248
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3803.4872206748337
CO2tm_pos	3581.110224830557
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12325.35818802602
CO2tp_pos	18207.92347848561
COAtg_neg	19180.071812927155
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7100.229710167923
COAtm_neg	4648.090117014403
COAtm_pos	1582.2200375876268
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2445.1189335753566
COAtp_pos	3089.8113496940355
COAtr_neg	1489.8133096820713
COAtr_pos	1489.8133096820713
COKECBESr_pos	0.0
COQ3m_pos	45091.14714238027
COQ5m_pos	45091.14714238027
COQ6m_pos	45091.14714238027
COQ7m_pos	45091.14714238027
CORE2GTg_pos	7603.817705089295
CORE3GTg_pos	7466.233960739247
CORE4GTg_pos	7466.233960739247
CORE5GTg_pos	391.97930657801305
CORE6GTg_pos	6909.695210986552
CORE7GTg_pos	391.97930657801305
CORE8GTg_pos	400.9624878072312
COUCOAFm_pos	45091.147142380265
COUMARINte_neg	0.0
COUMARINte_pos	7.542103324167914
COt_neg	0.0
COt_pos	50603.19431786063
CPCTDTX_pos	0.0
CPPPGO_pos	14542.442846715925
CREATt4_2_r_neg	878.6522460075848
CREATt4_2_r_pos	861.6581078669492
CREATtmdiffir_pos	3646.423101669723
CRMPte_neg	0.0
CRMPte_pos	27631.756651229
CRNCAR3tp_pos	4451.756024814102
CRNCARtp_pos	1198.2079943212223
CRNrtx_neg	1198.2079943212223
CRNrtx_pos	3146.910939254134
CRNtHa_pos	822.7641030374756
CRNt_neg	539.5437195700401
CRNt_pos	822.7641030374756
CRNtim_pos	849.5987487930418
CRNtuNa_pos	539.5437195700401
CRNtx_neg	2016.9774599984569
CRNtx_pos	2016.9774599984569
CRTNsyn_pos	0.0
CRTSLt_neg	51504.67679479491
CRTSLt_pos	0.0
CRTSLtm_neg	51504.676794794905
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54125.28070089253
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54125.28070089249
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1191.0671907671153
CRVNCtr_pos	1198.9992828468892
CSAPASEly_pos	84.8048028934403
CSBPASEly_pos	101.50268085806798
CSCPASEly_pos	84.63279884581073
CSDPASEly_pos	129.92264018374408
CSEPASEly_pos	150.3374548764338
CSNAT2m_neg	0.0
CSNAT2m_pos	1589.0925239156932
CSNAT2x_neg	3146.910939254134
CSNAT2x_pos	2445.1189335753566
CSNAT3x_neg	0.0
CSNAT3x_pos	4451.756024814102
CSNATer_neg	1489.8133096820713
CSNATer_pos	1489.8133096820713
CSNATm_neg	0.0
CSNATm_pos	2208.3896150493465
CSNATp_neg	4339.520281029874
CSNATp_pos	4847.125951614403
CSNATr_neg	1489.8133096820713
CSNATr_pos	1489.8133096820713
CSND_pos	7.026690633252658
CSNt_neg	0.0
CSNt_pos	7.026690633252658
CSPG_At_pos	0.0
CSPG_Atly_pos	84.8048028934403
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.50268085806798
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.63279884581073
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	129.92264018374408
CSPG_Et_pos	0.0
CSPG_Etly_pos	150.3374548764338
CSm_pos	4259.318017951391
CTPS1_pos	3942.689912793776
CTPS2_pos	7154.516038108339
CTPtn_neg	0.0
CTPtn_pos	8792.138660681701
CYANt_neg	0.0
CYANt_pos	6.719031305937171
CYANtm_neg	0.0
CYANtm_pos	11.965523630404977
CYOOm3_pos	8767.765757511439
CYOR_u10m_pos	3446.9161604475844
CYSALANaEx_pos	742.2896679808844
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	1017.6220043749511
CYSATB0tc_pos	1255.0532122001225
CYSGLNNaEx_pos	830.5969006496271
CYSGLTH_neg	1428.4385789656803
CYSGLTH_pos	1218.7078754599438
CYSGLUexR_neg	579.4023661120796
CYSGLUexR_pos	648.8677153014926
CYSGLYexR_neg	656.5391962284425
CYSGLYexR_pos	567.3943763491266
CYSLYSL_pos	0.0
CYSO_pos	9688.718810521017
CYSPHELAT2tc_pos	595.3047616978645
CYSSERNaEx_pos	742.2896679808842
CYSSNAT5tc_neg	1362.2531629123678
CYSSNAT5tc_pos	1287.5175913561777
CYSTALArBATtc_pos	2.379187536477782
CYSTA_neg	0.0
CYSTA_pos	7493.549701643274
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3449704489122394
CYSTGL_pos	13152.682976859138
CYSTHRNaEx_pos	742.2896679808842
CYSTLEUrBATtc_pos	2.369347564100286
CYSTSERex_pos	2.3818838367250823
CYSTS_pos	13152.682976859138
CYSt4_pos	477.6223676302952
CYStec_neg	612.023342369824
CYStec_pos	684.3532902238125
CYTDK1_pos	371.28397984951323
CYTDK2m_pos	13478.579569968782
CYTD_pos	3363.4891664323795
CYTDn_pos	13162.496012902213
CYTDt4_pos	945.5698952813012
CYTDt5le_pos	1387.9852309219455
CYTDt_neg	945.5698952813012
CYTDt_pos	6131.535196044794
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13478.579569968782
CYTDtn_neg	0.0
CYTDtn_pos	13162.496012902213
CYTK10_neg	344.35518587027184
CYTK10_pos	344.35518587027184
CYTK10n_neg	345.58299327544466
CYTK10n_pos	345.58299327544466
CYTK11_neg	344.35518587027184
CYTK11_pos	344.35518587027184
CYTK11n_neg	345.58299327544466
CYTK11n_pos	345.58299327544466
CYTK12_neg	344.35518587027184
CYTK12_pos	344.35518587027184
CYTK12n_neg	345.58299327544466
CYTK12n_pos	345.58299327544466
CYTK13_neg	344.35518587027184
CYTK13_pos	344.35518587027184
CYTK13n_neg	345.58299327544466
CYTK13n_pos	345.58299327544466
CYTK14_neg	344.35518587027184
CYTK14_pos	344.35518587027184
CYTK14n_neg	345.58299327544466
CYTK14n_pos	345.58299327544466
CYTK1_neg	344.35518587027184
CYTK1_pos	344.35518587027184
CYTK1m_neg	0.0
CYTK1m_pos	13478.579569968784
CYTK1n_neg	345.58299327544466
CYTK1n_pos	345.58299327544466
CYTK2_neg	344.35518587027184
CYTK2_pos	344.35518587027184
CYTK2n_neg	345.58299327544466
CYTK2n_pos	345.58299327544466
CYTK3_neg	1171.302629634363
CYTK3_pos	1171.302629634363
CYTK3n_neg	345.58299327544466
CYTK3n_pos	345.58299327544466
CYTK4_neg	1171.302629634363
CYTK4_pos	1171.302629634363
CYTK4n_neg	345.58299327544466
CYTK4n_pos	345.58299327544466
CYTK5_neg	344.35518587027184
CYTK5_pos	344.35518587027184
CYTK5n_neg	345.58299327544466
CYTK5n_pos	345.58299327544466
CYTK6_neg	344.35518587027184
CYTK6_pos	344.35518587027184
CYTK6n_neg	345.58299327544466
CYTK6n_pos	345.58299327544466
CYTK7_neg	344.35518587027184
CYTK7_pos	344.35518587027184
CYTK7n_neg	345.58299327544466
CYTK7n_pos	345.58299327544466
CYTK8_neg	344.35518587027184
CYTK8_pos	344.35518587027184
CYTK8n_neg	345.58299327544466
CYTK8n_pos	345.58299327544466
CYTK9_neg	344.35518587027184
CYTK9_pos	344.35518587027184
CYTK9n_neg	345.58299327544466
CYTK9n_pos	345.58299327544466
Coqe_neg	0.0
Coqe_pos	5547.1070830358585
D3AIBTm_neg	332.89386579743956
D3AIBTm_pos	332.89386579743956
DADA_pos	7920.33836467718
DADAe_pos	9016.207075691595
DADNK_pos	4081.4393376636594
DADNt4_neg	1334.6583249399232
DADNt4_pos	7464.459086907265
DAGK_hs_neg	3842.262455996314
DAGK_hs_pos	3271.8485034771484
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17352.92834394561
DAG_HSter_pos	59.904913697356385
DAGt_neg	5776.5471762605985
DAGt_pos	5689.96825226536
DALAOXx_pos	9551.620952368561
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	621.5179755656322
DALAt2r_pos	621.5179755656322
DALAxt_pos	9551.620952368561
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4205.5293142086675
DASPO1p_pos	11.2228121294198
DATPtm_pos	13889.669622867406
DATPtn_neg	0.0
DATPtn_pos	20315.066297790392
DCATDc_neg	0.0
DCATDc_pos	19710.638039193185
DCATDr_neg	0.0
DCATDr_pos	19710.638039193185
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	788.626948518918
DCK1n_pos	788.626948518918
DCK2n_neg	788.626948518918
DCK2n_pos	788.626948518918
DCMPDA_neg	4423.4022900719865
DCMPDA_pos	7445.867327557421
DCSPTN1COAtx_neg	4894.573547479489
DCSPTN1COAtx_pos	10.791218469883258
DCSPTN1COAtxc_pos	4894.573547479493
DCSPTN1CPT1_pos	348.4908122996227
DCSPTN1CPT2_pos	348.4908122996227
DCSPTN1CRNt_pos	348.4908122996227
DCSPTN1t_neg	195.6050426082019
DCSPTN1t_pos	10.791218469883258
DCTPtm_pos	22987.291518177586
DCTPtn_neg	0.0
DCTPtn_pos	18251.806329229537
DCT_neg	0.0
DCT_pos	12407.910101922775
DCYTD_pos	4410.709998927106
DCYTDn_pos	19620.298920267483
DCYTt_neg	1334.6583249399232
DCYTt_pos	6928.5246310914945
DDCRNe_pos	12326.36738165742
DDECCRNe_pos	10424.935406470666
DDECE1CRNe_pos	12460.57901009609
DDPGAm_neg	0.0
DDPGAm_pos	12099.184416029515
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.542103324167914
DECCRNe_pos	12785.681631342724
DECDICRNe_pos	12460.57901009609
DECDPtm_neg	0.0
DECDPtm_pos	45091.14714238027
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20407.555608619532
DESAT18_10_pos	7.038648809976722
DESAT18_3_pos	8855.065060820547
DESAT18_4_pos	8826.723121295981
DESAT18_5_pos	7090.241047152424
DESAT18_6_pos	18299.77473426159
DESAT18_7_pos	47183.780140174495
DESAT18_8_pos	9105.592028756388
DESAT18_9_pos	6.155979172256867
DESAT20_1_pos	67.58887436702764
DESAT20_2_pos	48.191011919955756
DESAT22_1p_pos	188.19190632200457
DESAT22_2p_pos	37396.0038145982
DESAT24_1_pos	7.923485011838182
DGAT_pos	4159.348568477883
DGCHOLte_neg	1353.3828756557928
DGCHOLte_pos	4062.995727605316
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4024.0645454213263
DGK1_neg	6531.11661539339
DGK1_pos	7293.212002719812
DGK2m_neg	16730.50158025531
DGK2m_pos	7548.494243894299
DGNSKm_pos	5730.476521839736
DGSNt_neg	1390.3419317046264
DGSNt_pos	7433.343079933244
DGSNtm_neg	0.0
DGSNtm_pos	5730.476521839737
DGTPtm_pos	6687.012477856283
DGTPtn_neg	0.0
DGTPtn_pos	19642.96529996879
DGULND_neg	0.0
DGULND_pos	12353.97354421778
DHAAt1r_neg	0.0
DHAAt1r_pos	4206.385230536174
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6425.175530185335
DHCHOLESTANATEtm_neg	8054.13172733513
DHCHOLESTANATEtm_pos	65548.90546833024
DHCR241r_pos	5320.932231550341
DHCR242r_pos	5320.786389236449
DHCR243r_pos	74494.99505340327
DHCR71r_pos	74323.2275400032
DHCR72r_pos	10917.751712665226
DHCRD1_pos	25960.0888972958
DHCRD2_pos	27149.43897235355
DHDPBMTm_pos	45091.147142380265
DHEASULT_pos	7039.4117063470385
DHEASt_neg	1189.022689036166
DHEASt_pos	1186.3786583429078
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.627530500438288
DHEAtr_pos	59274.82334624809
DHFR_neg	582.54434005087
DHFR_pos	7297.105637324703
DHFtl_neg	3199.9099414647512
DHFtl_pos	0.0
DHFtm_neg	3678.828656628006
DHFtm_pos	3477.2706490015153
DHORD9_pos	8361.515799980694
DHORTS_neg	8361.515799980694
DHORTS_pos	0.0
DHPM1_pos	14291.956004080474
DHPM2_pos	17770.524587993536
DHPR2_pos	6337.249404208525
DHPR_pos	5418.700168552072
DIDPtn_neg	4195.455908404163
DIDPtn_pos	4195.455908404163
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65905.7573611548
DIGALSGALSIDEtg_neg	65905.75736115479
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8797.49153458117
DIGALSIDEtg_pos	65905.7573611548
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8260.10435167269
DINt_neg	1390.3419317046264
DINt_pos	7511.450491061027
DITPtn_neg	4195.455908404163
DITPtn_pos	4195.455908404163
DKMPPD_pos	15032.857484846676
DLNLCGCPT1_pos	120.27445816032237
DLNLCGCPT2_pos	120.27445816032237
DLNLCGCRNt_pos	120.27445816032237
DLNLCGt_neg	48.50614231931279
DLNLCGt_pos	3271.8350756010977
DMANTIPYRINEte_neg	7.905896956454486
DMANTIPYRINEte_pos	0.0
DMATT_pos	74365.57320985611
DMATTx_pos	75889.31700820211
DMGDHm_pos	26625.19569758739
DMGtm_neg	0.0
DMGtm_pos	26625.195697587387
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.922375204239515
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.9223752042395
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.9223752042395
DMNONCOACRNCPT1_neg	2445.1189335753566
DMNONCOACRNCPT1_pos	3146.910939254134
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.922375204239515
DMNONCRNt_neg	2016.9774599984569
DMNONCRNt_pos	2016.9774599984569
DM_13_cis_oretn_n__pos	1492.7678110795814
DM_13_cis_retn_n__pos	1203.4928110795818
DM_1a25dhvitd3(n)_pos	49889.17621822632
DM_4abut(n)_pos	9393.502462414997
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	564.4557908753748
DM_Lcystin_pos	13921.932639434119
DM_Ser_Gly_Ala_X_Gly_ly__pos	847.9645656034995
DM_Ser_Thr_ly__pos	362.5575044861059
DM_T_antigen_g__neg	20.65153637205879
DM_T_antigen_g__pos	239.8938142405294
DM_anth_pos	2850.0
DM_atp_c__pos	3944.573547479488
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	238.09742289099373
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	391.97930657801305
DM_core7_g__pos	391.979306578013
DM_core8_g__pos	400.96248780723124
DM_datp_m__pos	20165.46171887275
DM_datp_n__pos	20315.06629779039
DM_dctp_m__pos	22987.29151817759
DM_dctp_n__pos	22987.291518177568
DM_dem2emgacpail_prot_hs_r__pos	51.060916911518504
DM_dgpi_prot_hs_r__pos	59.90491369735639
DM_dgtp_m__pos	19642.965299968797
DM_dgtp_n__pos	19642.96529996879
DM_dsT_antigen_g__pos	219.1344658032444
DM_dttp_m__pos	28616.121476118733
DM_dttp_n__pos	28616.12147611873
DM_ethamp_r__pos	32170.548027408317
DM_fol_pos	2244.5272476597547
DM_gncore2_g__pos	253.70076570875958
DM_gpi_sig_er__pos	51.0609169115185
DM_hretn_n__pos	1624.2006960864462
DM_kdn_c__pos	8534.606585267295
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12407.910101922773
DM_mem2emgacpail_prot_hs_r__pos	56.30034101060748
DM_n5m2masn_g__pos	914.0070624335881
DM_ncam_pos	22.965526429608293
