	WT-e_S150_L007_R1_001
BAMPPALDOX_pos	30420.418552971027
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.137896754769567
BCRNe_pos	8805.63115430282
BDG2HCGHD_pos	0.0
BDHm_neg	7869.65854071234
BDHm_pos	5.204326262907749
BDMT_L_pos	17390.112299704917
BDMT_U_pos	17390.112299704917
BETALDHxm_pos	10414.061812198248
BGLUGCHe_pos	13709.724902422215
BGLUTCHLe_pos	15017.770119628995
BGLUTDECHOe_pos	3800.0
BHBt_neg	1284.2610432571626
BHBt_pos	1284.2610432571626
BHBtm_neg	7869.658540712342
BHBtm_pos	5.204326262907749
BHMT_pos	27130.342899725965
BILDGLCURt_neg	2033.306513878819
BILDGLCURt_pos	2032.440700012992
BILDGLCURte_pos	4194.748746088504
BILDGLCURtr_neg	43052.05943369704
BILDGLCURtr_pos	8116.685258421812
BILGLCURt_neg	2033.306513878819
BILGLCURt_pos	2032.440700012992
BILGLCURte_pos	4761.47743447639
BILGLCURtr_neg	65920.30988173954
BILGLCURtr_pos	10.341010593961917
BILIRED_pos	51316.29264715474
BILIRUBt2_neg	1975.3675063391918
BILIRUBt2_pos	2251.1053099132882
BILIRUBtr_neg	2971.650048812313
BILIRUBtr_pos	2971.650048812313
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9583.650963010161
BMTer_L_pos	51.857451020408824
BMTer_U_pos	51.85745102040882
BPNT2_pos	3401.6660338504435
BPNT_pos	7664.018759595229
BTND1_pos	5783.650963010154
BTND1n_pos	9583.650963010163
BTNDe_pos	3.9455072605261163
BTNDm_pos	6188.241290858018
BTNPL_pos	5783.6509630101555
BTNPLm_pos	6188.241290858018
BTNTe_pos	1454.214710049505
BTNt2_neg	1791.2218330720746
BTNt2_pos	1454.214710049505
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3815.3531866494855
BTNt3ile_pos	3737.5089342927663
BTNt4i_pos	1791.2218330720746
BTNtn_neg	9583.650963010161
BTNtn_pos	0.0
BUP2_pos	18072.016533778366
BUTt2m_neg	0.0
BUTt2m_pos	6.278808170220765
BUTt2r_neg	511.7911749393692
BUTt2r_pos	511.7911749393692
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17710.11291598411
C100CPT1_neg	0.0
C100CPT1_pos	15360.017773660717
C101CPT1_neg	0.0
C101CPT1_pos	12822.130739263876
C101CRNe_pos	12822.130739263874
C102CPT1_neg	0.0
C102CPT1_pos	12822.130739263876
C10CRNe_pos	15360.017773660718
C10DCCACT_neg	7986.79987268244
C10DCCACT_pos	48551.174919849174
C10DCc_neg	0.0
C10DCc_pos	7986.799872682441
C10DCe_pos	20003.737184259826
C10OHc_neg	0.0
C10OHc_pos	13097.019319235624
C120CPT1_neg	0.0
C120CPT1_pos	11033.321679240293
C121CPT1_neg	0.0
C121CPT1_pos	12822.130739263876
C12DCACOT_pos	7986.799872682441
C12DCACT_pos	7986.79987268244
C12DCTD_neg	0.0
C12DCTD_pos	7986.79987268244
C12DCe_pos	46443.2407916884
C12OHc_neg	0.0
C12OHc_pos	12663.47046250987
C140CPT1_neg	0.0
C140CPT1_pos	8251.266755455506
C141ACBP_neg	0.0
C141ACBP_pos	14088.719737340152
C141CPT1_neg	0.0
C141CPT1_pos	12822.130739263876
C141OHc_neg	0.0
C141OHc_pos	14088.719737340149
C141OHe_pos	14088.719737340145
C142ACBP_neg	0.0
C142ACBP_pos	32422.280053041366
C142CPT1_neg	0.0
C142CPT1_pos	12822.130739263876
C142OHc_neg	0.0
C142OHc_pos	32422.28005304136
C142OHe_pos	32422.28005304137
C14OHc_neg	0.0
C14OHc_pos	10603.131293509252
C14STRr_pos	252.25686269658578
C160CPT1_pos	2404.1659568251453
C160CPT2_pos	13618.475629730576
C160CRNt_pos	13756.386646131174
C161CPT12_pos	11248.507086062924
C161CPT1_pos	10563.646601044453
C161CPT22_pos	11248.507086062924
C161CPT2_pos	10563.646601044453
C161CRN2t_pos	11248.507086062924
C161CRNt_pos	10563.646601044453
C161OHc_neg	0.0
C161OHc_pos	10563.646601044451
C162ACBP_neg	0.0
C162ACBP_pos	22628.773546437962
C162OHc_neg	0.0
C162OHc_pos	22628.77354643796
C162OHe_pos	22628.77354643795
C16DCc_neg	0.0
C16DCc_pos	30217.743373801066
C16DCe_pos	30217.743373801066
C16OHc_neg	0.0
C16OHc_pos	10889.425546056747
C16txc_pos	5009.219093473979
C180CPT1_pos	8549.3345449031
C180CPT2_pos	8549.3345449031
C180CRNt_pos	8549.3345449031
C181CPT1_pos	1656.351958082027
C181CPT2_pos	1656.351958082027
C181CRNt_pos	1656.351958082027
C181OHc_neg	0.0
C181OHc_pos	15903.77304899851
C182OHc_neg	0.0
C182OHc_pos	10.09174706081465
C18OHc_neg	0.0
C18OHc_pos	8685.789399605048
C204CPT1_pos	285.4620228764074
C204CPT2_pos	285.46202287640745
C204CRNt_pos	285.46202287640745
C226COAtx_neg	480.50589227545
C226COAtx_pos	9.888050048671415
C226CPT1_pos	743.8576853898697
C226CPT2_pos	743.8576853898697
C226CRNt_pos	743.8576853898697
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1303.8607896055105
C2tcx_pos	5915.592944652327
C30CPT1_pos	1737.0325491770827
C3DCe_pos	11183.889017219648
C3STDH1Pr_pos	75392.9073016263
C3STDH1r_pos	75444.71219566834
C3STKR2r_pos	75392.90730162631
C40CPT1_neg	0.0
C40CPT1_pos	3463.610432629427
C4CRNCPT2_neg	18317.05587147377
C4CRNCPT2_pos	3463.610432629427
C4CRNe_pos	17434.85614182066
C4DCCACT_neg	7986.799872682441
C4DCCACT_pos	44325.36244090647
C4DCe_pos	10758.433289477733
C4OHc_neg	0.0
C4OHc_pos	8805.63115430282
C4STMO1r_pos	75392.90730162631
C4STMO2Pr_pos	75392.90730162626
C4STMO2r_pos	75444.71219566837
C4tcx_neg	0.0
C4tcx_pos	18431.135328293454
C4tmc_neg	18317.05587147377
C4tmc_pos	3463.610432629427
C4x_neg	0.0
C4x_pos	18431.13532829345
C50CPT1_neg	0.0
C50CPT1_pos	10924.831653505154
C51CPT1_neg	0.0
C51CPT1_pos	12180.416001338794
C5DCe_pos	8302.12545616041
C60CPT1_neg	0.0
C60CPT1_pos	13524.224671390242
C6COAt_neg	18454.60175510185
C6COAt_pos	15417.181390858446
C6CRNe_pos	13524.224671390244
C6CRNtcx_neg	18454.60175510185
C6CRNtcx_pos	15417.181390858448
C6DCCACT_neg	7986.799872682441
C6DCCACT_pos	62570.45049271963
C6DCc_neg	0.0
C6DCc_pos	7986.79987268244
C6DCe_pos	62570.45049271963
C80CPT1_neg	0.0
C80CPT1_pos	9112.09005012973
C81CPT1_neg	0.0
C81CPT1_pos	12822.130739263876
C81CRNe_pos	12822.130739263874
C8CRNe_pos	9112.090050129726
C8DCc_neg	0.0
C8DCc_pos	7986.79987268244
C8DCe_pos	28329.710173571082
C9BRxtc_neg	2037.9110164005974
C9BRxtc_pos	2037.9110164005974
CAATPS_pos	5017.1393651021535
CAMPt_pos	13286.398769968873
CAROtr_neg	0.0
CAROtr_pos	13.137896754769567
CARPEPT1tc_pos	10991.909421695746
CARVEOLte_neg	7.553445490440859
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.851092849511387
CATm_pos	5987.502571308217
CATp_pos	7838.001491835832
CAt7r_neg	1891.554447385687
CAt7r_pos	1891.554447385687
CBASPte_neg	19627.294556181994
CBASPte_pos	8402.62619456398
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18919.82231258
CBPSam_pos	14184.569310972036
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.148930155029962
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13801.434905181903
CDIPTr_pos	3883.5459980508467
CDPDAGtm_neg	13729.201114009786
CDPDAGtm_pos	0.0
CDS_pos	3883.5459980508467
CDSm_pos	13729.20111400978
CEPTC_pos	4017.1734848669716
CEPTE_pos	4286.379063142112
CERK_pos	28681.344960420225
CERT1gt_neg	8343.116693468231
CERT1gt_pos	22143.11518694251
CERT1rt_neg	0.0
CERT1rt_pos	13103.337819659566
CERT2gt_neg	0.0
CERT2gt_pos	29644.288035330665
CERT2rt_neg	13103.337819659568
CERT2rt_pos	0.0
CGLYt3_2__pos	2486.231706024306
CGMPt_pos	14406.152827798727
CH25H_pos	12323.342361224484
CHAT_neg	5700.0
CHAT_pos	5461.053369490347
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	4017.1734848669716
CHLP_pos	3494.458230414235
CHLtm_neg	13729.20111400978
CHLtm_pos	10414.061812198248
CHOLATEt2_pos	1405.78660929612
CHOLATEt3_pos	3347.7769556866474
CHOLATEt_neg	1405.78660929612
CHOLATEt_pos	2251.1053099132882
CHOLD2m_pos	10414.061812198248
CHOLESACATc_pos	7004.3774630668
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	7001.661740127876
CHOLK_pos	3288.9362936974653
CHOLPtg_neg	8343.116693468231
CHOLPtg_pos	0.0
CHOLPtl_neg	60821.506819248345
CHOLPtl_pos	0.0
CHOLt4_neg	1361.10333225681
CHOLt4_pos	1358.5058906593292
CHOLtg_neg	0.0
CHOLtg_pos	5648.951916945543
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5648.951916945543
CHOLtu_neg	1358.5058906593292
CHOLtu_pos	1361.10333225681
CHSTEROLSULT_pos	8106.761204647436
CHSTEROLt1_neg	2122.5328235712636
CHSTEROLt1_pos	2122.5328235712636
CHSTEROLt2_neg	2122.5328235712636
CHSTEROLt2_pos	2122.5328235712636
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2122.5328235712636
CHSTEROLt_pos	4234.950011461619
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5045.913454700236
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	348.6781446841475
CITRtm_pos	348.6781446841475
CITt4_2_neg	1123.4212848799164
CITt4_2_pos	1349.1450829648702
CITt4_4_neg	1476.1829915779895
CITt4_4_pos	1465.860446922718
CITtam_neg	2029.180889550774
CITtam_pos	2029.180889550774
CITtbm_neg	0.0
CITtbm_pos	2149.558082714117
CK_neg	0.0
CK_pos	3618.073126496047
CKc_neg	3618.073126496047
CKc_pos	0.0
CLFORtex_pos	2223.389841426474
CLHCO3tex2_pos	704.2861700906942
CLI2tex_pos	3288.6592135065835
CLOHtex2_pos	959.3514060452263
CLOXAtex2_pos	933.6669711294369
CLPNDCOAtx_neg	11.22693754875483
CLPNDCOAtx_pos	38114.21282754929
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	389.96777770896824
CLPNDt_pos	12.781374170672882
CLS_hs_pos	228.1484121738374
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18816.52000678958
CMPACNAtn_pos	8818.267357926126
CMPSAS_pos	5018.267357926129
CMPSASn_pos	8818.267357926126
CO2t_neg	3275.040926846681
CO2t_pos	3322.650723174221
CO2ter_neg	11301.419712661893
CO2ter_pos	24918.492516103193
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3846.6698850804255
CO2tm_pos	3680.3689359836494
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12472.899851652195
CO2tp_pos	18593.343653268636
COAtg_neg	19727.91830865097
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7230.456662072275
COAtm_neg	4766.743486093054
COAtm_pos	1656.351958082027
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2573.767835938429
COAtp_pos	3109.467442300426
COAtr_neg	1669.6985145247193
COAtr_pos	1669.6985145247193
COKECBESr_pos	0.0
COQ3m_pos	46168.71104210792
COQ5m_pos	46168.71104210792
COQ6m_pos	46168.71104210792
COQ7m_pos	46168.71104210792
CORE2GTg_pos	7767.536351617678
CORE3GTg_pos	7622.159179677292
CORE4GTg_pos	7622.159179677292
CORE5GTg_pos	398.42015596691704
CORE6GTg_pos	7065.878644165051
CORE7GTg_pos	398.42015596691704
CORE8GTg_pos	407.85764087543396
COUCOAFm_pos	46168.71104210789
COUMARINte_neg	0.0
COUMARINte_pos	7.553445490440861
COt_neg	0.0
COt_pos	51316.292647154725
CPCTDTX_pos	0.0
CPPPGO_pos	14751.619869725275
CREATt4_2_r_neg	1038.73881198649
CREATt4_2_r_pos	1028.4162673312185
CREATtmdiffir_pos	3618.073126496047
CRMPte_neg	0.0
CRMPte_pos	28681.34496042023
CRNCAR3tp_pos	4675.098395429194
CRNCARtp_pos	1303.8607896055105
CRNrtx_neg	1303.8607896055105
CRNrtx_pos	3169.907046332919
CRNtHa_pos	864.2713086456515
CRNt_neg	645.7922002972576
CRNt_pos	864.2713086456515
CRNtim_pos	897.1314872413122
CRNtuNa_pos	645.7922002972576
CRNtx_neg	2037.9110164005974
CRNtx_pos	2037.9110164005974
CRTNsyn_pos	0.0
CRTSLt_neg	52152.61748123215
CRTSLt_pos	0.0
CRTSLtm_neg	52152.617481232155
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54696.850434152206
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54696.850434152235
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1205.8598983145037
CRVNCtr_pos	1208.4573399119845
CSAPASEly_pos	85.10136504746718
CSBPASEly_pos	101.84959401578789
CSCPASEly_pos	84.8892391840559
CSDPASEly_pos	130.42485277435514
CSEPASEly_pos	151.1302304438667
CSNAT2m_neg	0.0
CSNAT2m_pos	1737.0325491770827
CSNAT2x_neg	3169.907046332919
CSNAT2x_pos	2573.767835938429
CSNAT3x_neg	0.0
CSNAT3x_pos	4675.098395429194
CSNATer_neg	1669.6985145247193
CSNATer_pos	1669.6985145247193
CSNATm_neg	0.0
CSNATm_pos	2519.0558154659725
CSNATp_neg	4663.739959078517
CSNATp_pos	5240.484275027826
CSNATr_neg	1669.6985145247193
CSNATr_pos	1669.6985145247193
CSND_pos	7.224582789327866
CSNt_neg	0.0
CSNt_pos	7.224582789327866
CSPG_At_pos	0.0
CSPG_Atly_pos	85.10136504746718
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.84959401578789
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.8892391840559
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	130.42485277435514
CSPG_Et_pos	0.0
CSPG_Etly_pos	151.1302304438667
CSm_pos	4331.983453918455
CTPS1_pos	4231.731033517757
CTPS2_pos	7574.514855550673
CTPtn_neg	0.0
CTPtn_pos	8818.267357926128
CYANt_neg	0.0
CYANt_pos	6.738199443282666
CYANtm_neg	0.0
CYANtm_pos	11.998237997069392
CYOOm3_pos	9128.963243176988
CYOR_u10m_pos	3655.637398884676
CYSALANaEx_pos	809.0065218332982
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	893.6122282596486
CYSATB0tc_pos	1279.9924038028787
CYSGLNNaEx_pos	705.827240840047
CYSGLTH_neg	1470.168298388199
CYSGLTH_pos	1250.4176326489826
CYSGLUexR_neg	562.2647511433275
CYSGLUexR_pos	655.1015709808862
CYSGLYexR_neg	653.9597668725378
CYSGLYexR_pos	549.0641437632883
CYSLYSL_pos	0.0
CYSO_pos	9760.57688727693
CYSPHELAT2tc_pos	593.5647166395484
CYSSERNaEx_pos	809.0065218332983
CYSSNAT5tc_neg	1374.3843268377298
CYSSNAT5tc_pos	1346.6809982672594
CYSTALArBATtc_pos	2.410161015743715
CYSTA_neg	0.0
CYSTA_pos	7660.475177229662
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3556124822559505
CYSTGL_pos	14009.991567385872
CYSTHRNaEx_pos	809.0065218332983
CYSTLEUrBATtc_pos	2.4058630918610193
CYSTSERex_pos	2.4128414656868147
CYSTS_pos	14009.991567385872
CYSt4_pos	461.2010516893329
CYStec_neg	664.2509336390216
CYStec_pos	797.6498465398757
CYTDK1_pos	433.70587065796167
CYTDK2m_pos	13729.201114009786
CYTD_pos	3608.4671245514805
CYTDn_pos	13448.223134339853
CYTDt4_pos	1151.7803975181694
CYTDt5le_pos	1407.4837109154848
CYTDt_neg	1151.7803975181694
CYTDt_pos	6284.544410946253
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13729.201114009778
CYTDtn_neg	0.0
CYTDtn_pos	13448.22313433985
CYTK10_neg	374.6834598954532
CYTK10_pos	374.6834598954532
CYTK10n_neg	376.4881152441163
CYTK10n_pos	376.4881152441163
CYTK11_neg	374.6834598954532
CYTK11_pos	374.6834598954532
CYTK11n_neg	376.4881152441163
CYTK11n_pos	376.4881152441163
CYTK12_neg	374.6834598954532
CYTK12_pos	374.6834598954532
CYTK12n_neg	376.4881152441163
CYTK12n_pos	376.4881152441163
CYTK13_neg	374.6834598954532
CYTK13_pos	374.6834598954532
CYTK13n_neg	376.4881152441163
CYTK13n_pos	376.4881152441163
CYTK14_neg	374.6834598954532
CYTK14_pos	374.6834598954532
CYTK14n_neg	376.4881152441163
CYTK14n_pos	376.4881152441163
CYTK1_neg	374.6834598954532
CYTK1_pos	374.6834598954532
CYTK1m_neg	0.0
CYTK1m_pos	13729.20111400978
CYTK1n_neg	376.4881152441163
CYTK1n_pos	376.4881152441163
CYTK2_neg	374.6834598954532
CYTK2_pos	374.6834598954532
CYTK2n_neg	376.4881152441163
CYTK2n_pos	376.4881152441163
CYTK3_neg	1101.1095885375557
CYTK3_pos	1101.1095885375557
CYTK3n_neg	376.4881152441163
CYTK3n_pos	376.4881152441163
CYTK4_neg	1101.1095885375557
CYTK4_pos	1101.1095885375557
CYTK4n_neg	376.4881152441163
CYTK4n_pos	376.4881152441163
CYTK5_neg	374.6834598954532
CYTK5_pos	374.6834598954532
CYTK5n_neg	376.4881152441163
CYTK5n_pos	376.4881152441163
CYTK6_neg	374.6834598954532
CYTK6_pos	374.6834598954532
CYTK6n_neg	376.4881152441163
CYTK6n_pos	376.4881152441163
CYTK7_neg	374.6834598954532
CYTK7_pos	374.6834598954532
CYTK7n_neg	376.4881152441163
CYTK7n_pos	376.4881152441163
CYTK8_neg	374.6834598954532
CYTK8_pos	374.6834598954532
CYTK8n_neg	376.4881152441163
CYTK8n_pos	376.4881152441163
CYTK9_neg	374.6834598954532
CYTK9_pos	374.6834598954532
CYTK9n_neg	376.4881152441163
CYTK9n_pos	376.4881152441163
Coqe_neg	0.0
Coqe_pos	5596.825348435723
D3AIBTm_neg	358.9160202874406
D3AIBTm_pos	358.9160202874406
DADA_pos	8068.715459380234
DADAe_pos	9280.853790235098
DADNK_pos	4223.096594461498
DADNt4_neg	1615.4585790267174
DADNt4_pos	7627.575227201483
DAGK_hs_neg	4017.173484866971
DAGK_hs_pos	3405.7220019794995
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17591.162232770595
DAG_HSter_pos	60.831468721816975
DAGt_neg	6717.98900837207
DAGt_pos	5866.607179159216
DALAOXx_pos	9711.213480087998
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	624.1435976002863
DALAt2r_pos	624.1435976002863
DALAxt_pos	9711.213480087998
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4293.146072973032
DASPO1p_pos	11.39066496293764
DATPtm_pos	14499.921712726631
DATPtn_neg	0.0
DATPtn_pos	20732.10965393706
DCATDc_neg	0.0
DCATDc_pos	20003.737184259826
DCATDr_neg	0.0
DCATDr_pos	20003.737184259826
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	888.0027805575227
DCK1n_pos	888.0027805575227
DCK2n_neg	888.0027805575227
DCK2n_pos	888.0027805575227
DCMPDA_neg	4589.439164763066
DCMPDA_pos	7819.9334474541665
DCSPTN1COAtx_neg	5009.219093473977
DCSPTN1COAtx_pos	11.22693754875483
DCSPTN1COAtxc_pos	5009.219093473977
DCSPTN1CPT1_pos	359.0886147698747
DCSPTN1CPT2_pos	359.0886147698747
DCSPTN1CRNt_pos	359.0886147698747
DCSPTN1t_neg	199.32659379106022
DCSPTN1t_pos	11.22693754875483
DCTPtm_pos	23511.385733173192
DCTPtn_neg	0.0
DCTPtn_pos	18648.23604050984
DCT_neg	0.0
DCT_pos	12457.809020843013
DCYTD_pos	4575.3345723725615
DCYTDn_pos	19942.82919849471
DCYTt_neg	1615.4585790267174
DCYTt_pos	7225.424395097828
DDCRNe_pos	12663.470462509866
DDECCRNe_pos	11033.321679240293
DDECE1CRNe_pos	12822.130739263874
DDPGAm_neg	0.0
DDPGAm_pos	12262.922081509025
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.55344549044086
DECCRNe_pos	13097.019319235627
DECDICRNe_pos	12822.130739263874
DECDPtm_neg	0.0
DECDPtm_pos	46168.71104210788
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20956.72967829969
DESAT18_10_pos	7.061336248611858
DESAT18_3_pos	8909.244998760161
DESAT18_4_pos	8901.981313689252
DESAT18_5_pos	7120.904688668337
DESAT18_6_pos	18536.56630043519
DESAT18_7_pos	47869.62114248086
DESAT18_8_pos	9187.616376939917
DESAT18_9_pos	6.232812218528003
DESAT20_1_pos	68.43173573383318
DESAT20_2_pos	49.08943359485363
DESAT22_1p_pos	191.98747278044206
DESAT22_2p_pos	38109.283928280754
DESAT24_1_pos	7.955582634004416
DGAT_pos	4247.506447070843
DGCHOLte_neg	1387.7457494342552
DGCHOLte_pos	4172.934278384575
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4021.7368341010747
DGK1_neg	6779.030616694612
DGK1_pos	7776.374345819752
DGK2m_neg	17096.3550716533
DGK2m_pos	7721.4022220539955
DGNSKm_pos	5852.846889837786
DGSNt_neg	1385.0984740616773
DGSNt_pos	7613.0941957974455
DGSNtm_neg	0.0
DGSNtm_pos	5852.846889837786
DGTPtm_pos	7032.636688839634
DGTPtn_neg	0.0
DGTPtn_pos	20186.217707806296
DGULND_neg	0.0
DGULND_pos	12625.295995918577
DHAAt1r_neg	0.0
DHAAt1r_pos	4293.9148304376395
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6498.614747071446
DHCHOLESTANATEtm_neg	8352.682816625138
DHCHOLESTANATEtm_pos	66537.34223136271
DHCR241r_pos	5314.3290055823845
DHCR242r_pos	5313.277020596462
DHCR243r_pos	75573.63621978536
DHCR71r_pos	75392.98469515686
DHCR72r_pos	11020.484386249696
DHCRD1_pos	26829.060837305384
DHCRD2_pos	28057.01292975294
DHDPBMTm_pos	46168.71104210792
DHEASULT_pos	7664.282225837723
DHEASt_neg	1231.2611598466337
DHEASt_pos	1230.395345980807
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.463987853626065
DHEAtr_pos	60511.319717549864
DHFR_neg	640.8610621410129
DHFR_pos	7481.813496278742
DHFtl_neg	3229.0886448745237
DHFtl_pos	0.0
DHFtm_neg	3800.112144718602
DHFtm_pos	3684.697425137896
DHORD9_pos	8402.62619456398
DHORTS_neg	8402.62619456398
DHORTS_pos	0.0
DHPM1_pos	14570.17494503788
DHPM2_pos	18072.016533778366
DHPR2_pos	6304.493908910189
DHPR_pos	5428.38034959944
DIDPtn_neg	4189.6220384232765
DIDPtn_pos	4189.6220384232765
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	68124.87269248234
DIGALSGALSIDEtg_neg	68124.87269248234
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8939.6047806813
DIGALSIDEtg_pos	68124.87269248234
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8404.19983422875
DINt_neg	1385.0984740616773
DINt_pos	7662.939661870301
DITPtn_neg	4189.6220384232765
DITPtn_pos	4189.6220384232765
DKMPPD_pos	15266.072088905768
DLNLCGCPT1_pos	123.47503729044026
DLNLCGCPT2_pos	123.47503729044026
DLNLCGCRNt_pos	123.47503729044026
DLNLCGt_neg	49.32117951344603
DLNLCGt_pos	3383.0047840866637
DMANTIPYRINEte_neg	7.917878251380482
DMANTIPYRINEte_pos	0.0
DMATT_pos	75432.8396045138
DMATTx_pos	76984.15641902928
DMGDHm_pos	27130.342899725965
DMGtm_neg	0.0
DMGtm_pos	27130.34289972596
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.536576129923226
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.536576129923205
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.536576129923205
DMNONCOACRNCPT1_neg	2573.767835938429
DMNONCOACRNCPT1_pos	3169.907046332919
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.536576129923226
DMNONCRNt_neg	2037.9110164005974
DMNONCRNt_pos	2037.9110164005974
DM_13_cis_oretn_n__pos	1512.134830326021
DM_13_cis_retn_n__pos	1222.8598303260212
DM_1a25dhvitd3(n)_pos	50572.45880893423
DM_4abut(n)_pos	9667.03893650326
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	573.5002758356594
DM_Lcystin_pos	14774.069969264074
DM_Ser_Gly_Ala_X_Gly_ly__pos	855.5150089537077
DM_Ser_Thr_ly__pos	368.8241736587355
DM_T_antigen_g__neg	20.810203449997925
DM_T_antigen_g__pos	243.66948293207994
DM_anth_pos	2850.0
DM_atp_c__pos	4059.219093473978
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	242.82568571499996
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	398.42015596691704
DM_core7_g__pos	398.42015596691704
DM_core8_g__pos	407.857640875434
DM_datp_m__pos	20588.548493584665
DM_datp_n__pos	20732.109653937063
DM_dctp_m__pos	23511.385733173192
DM_dctp_n__pos	23511.385733173207
DM_dem2emgacpail_prot_hs_r__pos	51.85745102040883
DM_dgpi_prot_hs_r__pos	60.83146872181697
DM_dgtp_m__pos	20186.217707806296
DM_dgtp_n__pos	20186.217707806296
DM_dsT_antigen_g__pos	221.6997366033487
DM_dttp_m__pos	29116.618041768004
DM_dttp_n__pos	29116.618041768008
DM_ethamp_r__pos	32715.9587756411
DM_fol_pos	2279.8180745320087
DM_gncore2_g__pos	258.45312400620656
DM_gpi_sig_er__pos	51.85745102040883
DM_hretn_n__pos	1636.6867603620071
DM_kdn_c__pos	8784.070130403068
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12457.809020843017
DM_mem2emgacpail_prot_hs_r__pos	56.96533926913466
DM_n5m2masn_g__pos	930.066276985937
DM_ncam_pos	23.262573107329867
DM_oretn_n__pos	1493.4762865202476
DM_pe_hs(r)_pos	3325.0
