	Ob-c_S136_L007_R1_001
BALAtmr_pos	10669.213843821772
BAMPPALDOX_pos	29701.754243588814
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.910742842954923
BCRNe_pos	8508.550693545181
BDG2HCGHD_pos	0.0
BDHm_neg	7570.632967053193
BDHm_pos	5.003898288262377
BDMT_L_pos	16944.53520370306
BDMT_U_pos	16944.535203703064
BETALDHxm_pos	10167.392353334084
BGLUGCHe_pos	13589.901775885995
BGLUTCHLe_pos	14833.594606055234
BGLUTDECHOe_pos	3800.0
BHBt_neg	1209.4911923226716
BHBt_pos	1209.4911923226716
BHBtm_neg	7570.632967053191
BHBtm_pos	5.003898288262378
BHMT_pos	26413.726227695985
BILDGLCURt_neg	1997.6043334225706
BILDGLCURt_pos	1994.4450432529409
BILDGLCURte_pos	4039.3483014419703
BILDGLCURtr_neg	42032.267249874305
BILDGLCURtr_pos	7958.796136762628
BILGLCURt_neg	1997.6043334225706
BILGLCURt_pos	1994.4450432529406
BILGLCURte_pos	4478.912097757504
BILGLCURtr_neg	64273.19509688059
BILGLCURtr_pos	10.245347514334016
BILIRED_pos	50308.075852113
BILIRUBt2_neg	1946.0045545351186
BILIRUBt2_pos	2219.023729649532
BILIRUBtr_neg	2969.33107570164
BILIRUBtr_pos	2969.33107570164
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9242.952092981974
BMTer_L_pos	50.165479421611806
BMTer_U_pos	50.16547942161182
BPNT2_pos	3249.34179733488
BPNT_pos	7005.573117585883
BTND1_pos	5442.952092981968
BTND1n_pos	9242.95209298197
BTNDe_pos	3.942017867223611
BTNDm_pos	5885.592757262799
BTNPL_pos	5442.952092981967
BTNPLm_pos	5885.592757262799
BTNTe_pos	1375.107417289736
BTNt2_neg	1672.7252412591727
BTNt2_pos	1375.107417289736
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3450.7655671884854
BTNt3ile_pos	3378.944564173141
BTNt4i_pos	1672.7252412591727
BTNtn_neg	9242.95209298197
BTNtn_pos	0.0
BUP2_pos	17555.46389571508
BUTt2m_neg	0.0
BUTt2m_pos	6.067982753949034
BUTt2r_neg	403.20017376560577
BUTt2r_pos	403.20017376560577
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17252.903135941408
C100CPT1_neg	0.0
C100CPT1_pos	14616.164880581473
C101CPT1_neg	0.0
C101CPT1_pos	12367.711865207304
C101CRNe_pos	12367.711865207304
C102CPT1_neg	0.0
C102CPT1_pos	12367.711865207304
C10CRNe_pos	14616.164880581473
C10DCCACT_neg	7702.973052999249
C10DCCACT_pos	47263.846673733584
C10DCc_neg	0.0
C10DCc_pos	7702.973052999249
C10DCe_pos	19560.887241683762
C10OHc_neg	0.0
C10OHc_pos	12646.302315511351
C120CPT1_neg	0.0
C120CPT1_pos	10399.386489611292
C121CPT1_neg	0.0
C121CPT1_pos	12367.711865207304
C12DCACOT_pos	7702.973052999249
C12DCACT_pos	7702.97305299925
C12DCTD_neg	0.0
C12DCTD_pos	7702.973052999248
C12DCe_pos	45102.491901946945
C12OHc_neg	0.0
C12OHc_pos	12191.101393343934
C140CPT1_neg	0.0
C140CPT1_pos	8000.198257880499
C141ACBP_neg	0.0
C141ACBP_pos	13512.477051224743
C141CPT1_neg	0.0
C141CPT1_pos	12367.711865207302
C141OHc_neg	0.0
C141OHc_pos	13512.477051224747
C141OHe_pos	13512.477051224743
C142ACBP_neg	0.0
C142ACBP_pos	31660.20106878339
C142CPT1_neg	0.0
C142CPT1_pos	12367.711865207302
C142OHc_neg	0.0
C142OHc_pos	31660.201068783397
C142OHe_pos	31660.2010687834
C14OHc_neg	0.0
C14OHc_pos	10162.690009818729
C14STRr_pos	276.95913174221613
C160CPT1_pos	2124.7258152274544
C160CPT2_pos	13009.123465401992
C160CRNt_pos	13117.225015278207
C161CPT12_pos	10751.373706923874
C161CPT1_pos	10135.184909311607
C161CPT22_pos	10751.373706923874
C161CPT2_pos	10135.184909311607
C161CRN2t_pos	10751.373706923874
C161CRNt_pos	10135.184909311607
C161OHc_neg	0.0
C161OHc_pos	10135.184909311607
C162ACBP_neg	0.0
C162ACBP_pos	22182.878218178543
C162OHc_neg	0.0
C162OHc_pos	22182.878218178535
C162OHe_pos	22182.878218178543
C16DCc_neg	0.0
C16DCc_pos	29370.94960408707
C16DCe_pos	29370.949604087065
C16OHc_neg	0.0
C16OHc_pos	10456.020162343917
C16txc_pos	4886.7655481879
C180CPT1_pos	8178.707380326591
C180CPT2_pos	8178.707380326591
C180CRNt_pos	8178.707380326591
C181CPT1_pos	1524.3424067611925
C181CPT2_pos	1524.3424067611925
C181CRNt_pos	1524.3424067611925
C181OHc_neg	0.0
C181OHc_pos	15277.614670843723
C182OHc_neg	0.0
C182OHc_pos	9.633261448505957
C18OHc_neg	0.0
C18OHc_pos	8308.051600278313
C204CPT1_pos	274.85886181845336
C204CPT2_pos	274.8588618184534
C204CRNt_pos	274.8588618184534
C226COAtx_neg	467.6849870802785
C226COAtx_pos	9.45306196708258
C226CPT1_pos	714.0776443065082
C226CPT2_pos	714.0776443065082
C226CRNt_pos	714.0776443065082
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1174.7015876514713
C2tcx_pos	5500.846630074894
C30CPT1_pos	1528.5631904451416
C3DCe_pos	10718.442951343453
C3STDH1Pr_pos	73945.6870993054
C3STDH1r_pos	73997.86731929705
C3STKR2r_pos	73945.68709930539
C40CPT1_neg	0.0
C40CPT1_pos	3330.031962017835
C4CRNCPT2_neg	17720.853821562167
C4CRNCPT2_pos	3330.031962017835
C4CRNe_pos	16821.075686643246
C4DCCACT_neg	7702.9730529992485
C4DCCACT_pos	42984.140507188305
C4DCe_pos	10470.952529928389
C4OHc_neg	0.0
C4OHc_pos	8508.55069354518
C4STMO1r_pos	73945.68709930537
C4STMO2Pr_pos	73945.68709930545
C4STMO2r_pos	73997.86731929702
C4tcx_neg	0.0
C4tcx_pos	17489.933958648853
C4tmc_neg	17720.853821562167
C4tmc_pos	3330.031962017835
C4x_neg	0.0
C4x_pos	17489.933958648853
C50CPT1_neg	0.0
C50CPT1_pos	10689.43907213107
C51CPT1_neg	0.0
C51CPT1_pos	11820.234930437475
C5DCe_pos	7925.733091440593
C60CPT1_neg	0.0
C60CPT1_pos	13183.360972198772
C6COAt_neg	17489.933958648857
C6COAt_pos	14678.28137761625
C6CRNe_pos	13182.709749592012
C6CRNtcx_neg	17489.933958648853
C6CRNtcx_pos	14678.281377616244
C6DCCACT_neg	7702.973052999249
C6DCCACT_pos	60967.26789496115
C6DCc_neg	0.0
C6DCc_pos	7702.973052999249
C6DCe_pos	60967.267894961136
C80CPT1_neg	0.0
C80CPT1_pos	8866.730420278542
C81CPT1_neg	0.0
C81CPT1_pos	12367.711865207304
C81CRNe_pos	12367.711865207304
C8CRNe_pos	8866.73042027854
C8DCc_neg	0.0
C8DCc_pos	7702.973052999249
C8DCe_pos	27138.36755679385
C9BRxtc_neg	2008.101549876214
C9BRxtc_pos	2008.101549876214
CAATPS_pos	4525.901510978744
CAMPt_pos	12793.298840696225
CAROtr_neg	0.0
CAROtr_pos	12.910742842954923
CARPEPT1tc_pos	10898.573234761747
CARVEOLte_neg	7.435764868242246
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.730975749808799
CATm_pos	5714.548752406668
CATp_pos	7583.837766044635
CAt7r_neg	1436.0887964257472
CAt7r_pos	1436.0887964257472
CBASPte_neg	19337.335980693293
CBASPte_pos	8285.25527330425
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18535.915682329847
CBPSam_pos	13734.920316919699
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.98264085039831
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13317.364092480098
CDIPTr_pos	3630.078364416707
CDPDAGtm_neg	13283.223839292534
CDPDAGtm_pos	0.0
CDS_pos	3630.0783644167072
CDSm_pos	13283.223839292534
CEPTC_pos	3770.4846654398184
CEPTE_pos	4003.45723063601
CERK_pos	27514.823888991854
CERT1gt_neg	7595.699282683749
CERT1gt_pos	21486.9512281242
CERT1rt_neg	0.0
CERT1rt_pos	12624.174362844631
CERT2gt_neg	0.0
CERT2gt_pos	28711.62397527218
CERT2rt_neg	12624.174362844633
CERT2rt_pos	0.0
CGLYt3_2__pos	2113.9120243580787
CGMPt_pos	13868.216329737763
CH25H_pos	11931.904514360593
CHAT_neg	5700.0
CHAT_pos	5223.134666370302
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3770.4846654398184
CHLP_pos	3270.000398741891
CHLtm_neg	13283.223839292532
CHLtm_pos	10167.392353334082
CHOLATEt2_pos	1327.6003655889458
CHOLATEt3_pos	3189.2207244907218
CHOLATEt_neg	1327.6003655889458
CHOLATEt_pos	2219.023729649532
CHOLD2m_pos	10167.392353334084
CHOLESACATc_pos	6731.791584779355
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6729.278683276468
CHOLK_pos	3050.3915011347726
CHOLPtg_neg	7595.6992826837495
CHOLPtg_pos	0.0
CHOLPtl_neg	58968.15794253251
CHOLPtl_pos	0.0
CHOLt4_neg	1254.4189237032515
CHOLt4_pos	1244.9410531943627
CHOLtg_neg	0.0
CHOLtg_pos	5496.989311878245
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5496.989311878245
CHOLtu_neg	1244.9410531943627
CHOLtu_pos	1254.4189237032515
CHSTEROLSULT_pos	7820.444442454304
CHSTEROLt1_neg	2128.5277871102135
CHSTEROLt1_pos	2128.5277871102135
CHSTEROLt2_neg	2128.5277871102135
CHSTEROLt2_pos	2128.5277871102135
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2128.5277871102135
CHSTEROLt_pos	4090.233443718362
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4918.863747965343
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	338.2483628835254
CITRtm_pos	338.2483628835254
CITt4_2_neg	1327.6970335066724
CITt4_2_pos	1595.970813686339
CITt4_4_neg	1639.7866167246436
CITt4_4_pos	1618.3399658136059
CITtam_neg	2005.0596717280173
CITtam_pos	2005.0596717280173
CITtbm_neg	0.0
CITtbm_pos	2119.099256773724
CK_neg	0.0
CK_pos	3608.4200927173883
CKc_neg	3608.4200927173883
CKc_pos	0.0
CLFORtex_pos	1585.5881670520541
CLHCO3tex2_pos	601.4276421241123
CLI2tex_pos	2830.243187685389
CLOHtex2_pos	809.6762906078475
CLOXAtex2_pos	794.3866605894664
CLPNDCOAtx_neg	10.66140482452241
CLPNDCOAtx_pos	37172.6671017564
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	378.77384423273224
CLPNDt_pos	12.64547390956432
CLS_hs_pos	219.75476462504622
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18082.561375255693
CMPACNAtn_pos	8753.710916839587
CMPSAS_pos	4953.71091683959
CMPSASn_pos	8753.710916839587
CO2t_neg	3218.3575237603777
CO2t_pos	3243.6806792935326
CO2ter_neg	11173.000536152465
CO2ter_pos	24492.61909447675
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3800.2250714717943
CO2tm_pos	3541.0931754878916
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12294.25809650806
CO2tp_pos	17939.820958855427
COAtg_neg	18979.17195050211
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7068.726941029133
COAtm_neg	4632.097066515435
COAtm_pos	1524.3424067611925
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2395.656556048084
COAtp_pos	3059.4460988654373
COAtr_neg	1440.279716362017
COAtr_pos	1440.279716362017
COKECBESr_pos	0.0
COQ3m_pos	45059.43029751842
COQ5m_pos	45059.43029751842
COQ6m_pos	45059.43029751842
COQ7m_pos	45059.43029751842
CORE2GTg_pos	7547.679824387552
CORE3GTg_pos	7413.701469768448
CORE4GTg_pos	7413.701469768448
CORE5GTg_pos	386.5863472082061
CORE6GTg_pos	6881.767921109878
CORE7GTg_pos	386.5863472082061
CORE8GTg_pos	395.53407005551986
COUCOAFm_pos	45059.430297518404
COUMARINte_neg	0.0
COUMARINte_pos	7.435764868242246
COt_neg	0.0
COt_pos	50308.07585211298
CPCTDTX_pos	0.0
CPPPGO_pos	14444.896150994808
CREATt4_2_r_neg	830.5802087085019
CREATt4_2_r_pos	809.133557797464
CREATtmdiffir_pos	3608.4200927173883
CRMPte_neg	0.0
CRMPte_pos	27514.823888991858
CRNCAR3tp_pos	4392.473303370409
CRNCARtp_pos	1174.7015876514713
CRNrtx_neg	1174.7015876514713
CRNrtx_pos	3120.954968396613
CRNtHa_pos	724.3377259697054
CRNt_neg	444.5606402352588
CRNt_pos	724.3377259697054
CRNtim_pos	816.2219783187033
CRNtuNa_pos	444.5606402352588
CRNtx_neg	2008.101549876214
CRNtx_pos	2008.101549876214
CRTNsyn_pos	0.0
CRTSLt_neg	51273.447510870545
CRTSLt_pos	0.0
CRTSLtm_neg	51273.44751087059
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	53863.41016895327
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	53863.41016895329
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1175.6287895277637
CRVNCtr_pos	1185.1066600366526
CSAPASEly_pos	83.50186035219227
CSBPASEly_pos	99.90509464525533
CSCPASEly_pos	83.34124709511212
CSDPASEly_pos	127.71196350273492
CSEPASEly_pos	147.63345898214382
CSNAT2m_neg	0.0
CSNAT2m_pos	1528.5631904451416
CSNAT2x_neg	3120.954968396613
CSNAT2x_pos	2395.656556048084
CSNAT3x_neg	0.0
CSNAT3x_pos	4392.473303370409
CSNATer_neg	1440.279716362017
CSNATer_pos	1440.279716362017
CSNATm_neg	0.0
CSNATm_pos	2153.04367124377
CSNATp_neg	4280.7644761847005
CSNATp_pos	4770.574606247426
CSNATr_neg	1440.279716362017
CSNATr_pos	1440.279716362017
CSND_pos	6.9872450735590474
CSNt_neg	0.0
CSNt_pos	6.9872450735590474
CSPG_At_pos	0.0
CSPG_Atly_pos	83.50186035219227
CSPG_Bt_pos	0.0
CSPG_Btly_pos	99.90509464525533
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.34124709511212
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	127.71196350273492
CSPG_Et_pos	0.0
CSPG_Etly_pos	147.63345898214382
CSm_pos	4214.838850388395
CTPS1_pos	3917.2300900336104
CTPS2_pos	7110.812576452926
CTPtn_neg	0.0
CTPtn_pos	8753.710916839587
CYANt_neg	0.0
CYANt_pos	6.712513029772172
CYANtm_neg	0.0
CYANtm_pos	11.7427486503805
CYOOm3_pos	8608.379011620566
CYOR_u10m_pos	3374.7428605398504
CYSALANaEx_pos	692.5139935352406
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	868.2954307646983
CYSATB0tc_pos	1246.3527174746548
CYSGLNNaEx_pos	682.7676451336062
CYSGLTH_neg	1420.462270841772
CYSGLTH_pos	1216.7401494636529
CYSGLUexR_neg	546.5910229591298
CYSGLUexR_pos	616.0267429743878
CYSGLYexR_neg	631.0258147989575
CYSGLYexR_pos	534.3989756226874
CYSLYSL_pos	0.0
CYSO_pos	9660.563676907494
CYSPHELAT2tc_pos	571.1467935687335
CYSSERNaEx_pos	692.5139935352405
CYSSNAT5tc_neg	1347.950345271771
CYSSNAT5tc_pos	1254.077152641975
CYSTALArBATtc_pos	2.3640308086598836
CYSTA_neg	0.0
CYSTA_pos	7496.519311092479
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3298239826531346
CYSTGL_pos	13235.250226282376
CYSTHRNaEx_pos	692.5139935352405
CYSTLEUrBATtc_pos	2.3640927886499252
CYSTSERex_pos	2.3667677648855694
CYSTS_pos	13235.250226282376
CYSt4_pos	446.3918349963942
CYStec_neg	599.3511949776907
CYStec_pos	643.5347841964979
CYTDK1_pos	362.7787784454936
CYTDK2m_pos	13283.223839292532
CYTD_pos	3341.0265052430627
CYTDn_pos	13067.186693425334
CYTDt4_pos	786.250346266537
CYTDt5le_pos	1367.5016878271022
CYTDt_neg	786.250346266537
CYTDt_pos	6098.633068860449
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13283.223839292534
CYTDtn_neg	0.0
CYTDtn_pos	13067.186693425336
CYTK10_neg	333.8771456112111
CYTK10_pos	333.8771456112111
CYTK10n_neg	335.14475914412634
CYTK10n_pos	335.14475914412634
CYTK11_neg	333.8771456112111
CYTK11_pos	333.8771456112111
CYTK11n_neg	335.14475914412634
CYTK11n_pos	335.14475914412634
CYTK12_neg	333.8771456112111
CYTK12_pos	333.8771456112111
CYTK12n_neg	335.14475914412634
CYTK12n_pos	335.14475914412634
CYTK13_neg	333.8771456112111
CYTK13_pos	333.8771456112111
CYTK13n_neg	335.14475914412634
CYTK13n_pos	335.14475914412634
CYTK14_neg	333.8771456112111
CYTK14_pos	333.8771456112111
CYTK14n_neg	335.14475914412634
CYTK14n_pos	335.14475914412634
CYTK1_neg	333.8771456112111
CYTK1_pos	333.8771456112111
CYTK1m_neg	0.0
CYTK1m_pos	13283.223839292536
CYTK1n_neg	335.14475914412634
CYTK1n_pos	335.14475914412634
CYTK2_neg	333.8771456112111
CYTK2_pos	333.8771456112111
CYTK2n_neg	335.14475914412634
CYTK2n_pos	335.14475914412634
CYTK3_neg	915.7362358585642
CYTK3_pos	915.7362358585642
CYTK3n_neg	335.14475914412634
CYTK3n_pos	335.14475914412634
CYTK4_neg	915.7362358585642
CYTK4_pos	915.7362358585642
CYTK4n_neg	335.14475914412634
CYTK4n_pos	335.14475914412634
CYTK5_neg	333.8771456112111
CYTK5_pos	333.8771456112111
CYTK5n_neg	335.14475914412634
CYTK5n_pos	335.14475914412634
CYTK6_neg	333.8771456112111
CYTK6_pos	333.8771456112111
CYTK6n_neg	335.14475914412634
CYTK6n_pos	335.14475914412634
CYTK7_neg	333.8771456112111
CYTK7_pos	333.8771456112111
CYTK7n_neg	335.14475914412634
CYTK7n_pos	335.14475914412634
CYTK8_neg	333.8771456112111
CYTK8_pos	333.8771456112111
CYTK8n_neg	335.14475914412634
CYTK8n_pos	335.14475914412634
CYTK9_neg	333.8771456112111
CYTK9_pos	333.8771456112111
CYTK9n_neg	335.14475914412634
CYTK9n_pos	335.14475914412634
Coqe_neg	0.0
Coqe_pos	5528.2440533238805
D3AIBTm_neg	316.94832503880264
D3AIBTm_pos	316.94832503880264
DADA_pos	7944.938581085087
DADAe_pos	9007.066885855273
DADNK_pos	4079.5078140311257
DADNt4_neg	1154.5994810772606
DADNt4_pos	7384.426453864114
DAGK_hs_neg	3770.4846654398198
DAGK_hs_pos	3248.8583393965405
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17324.003590069162
DAG_HSter_pos	58.87305513243304
DAGt_neg	5710.5358330041045
DAGt_pos	5626.24650876436
DALAOXx_pos	9544.248412770541
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	549.664964689214
DALAt2r_pos	549.664964689214
DALAxt_pos	9544.248412770541
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4093.52623589539
DASPO1p_pos	11.08792788870488
DATPtm_pos	13579.096559086247
DATPtn_neg	0.0
DATPtn_pos	20138.501771535808
DCATDc_neg	0.0
DCATDc_pos	19560.887241683762
DCATDr_neg	0.0
DCATDr_pos	19560.887241683762
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	704.6798604487169
DCK1n_pos	704.6798604487169
DCK2n_neg	704.6798604487169
DCK2n_pos	704.6798604487169
DCMPDA_neg	4292.092212166749
DCMPDA_pos	7245.070191914969
DCSPTN1COAtx_neg	4886.7655481879
DCSPTN1COAtx_pos	10.661404824522407
DCSPTN1COAtxc_pos	4886.765548187902
DCSPTN1CPT1_pos	343.73762142489346
DCSPTN1CPT2_pos	343.73762142489346
DCSPTN1CRNt_pos	343.73762142489346
DCSPTN1t_neg	193.99575436943442
DCSPTN1t_pos	10.661404824522403
DCTPtm_pos	22862.48331693652
DCTPtn_neg	0.0
DCTPtn_pos	18035.86499718539
DCT_neg	0.0
DCT_pos	12404.329647604553
DCYTD_pos	4280.373088019593
DCYTDn_pos	19392.0110653266
DCYTt_neg	1154.5994810772606
DCYTt_pos	6853.813539444885
DDCRNe_pos	12191.101393343928
DDECCRNe_pos	10399.386489611294
DDECE1CRNe_pos	12367.711865207304
DDPGAm_neg	0.0
DDPGAm_pos	11964.986804275215
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.435764868242246
DECCRNe_pos	12646.302315511357
DECDICRNe_pos	12367.711865207304
DECDPtm_neg	0.0
DECDPtm_pos	45059.430297518404
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20201.593200693365
DESAT18_10_pos	6.8657042585464225
DESAT18_3_pos	8850.884036440217
DESAT18_4_pos	8816.599229629386
DESAT18_5_pos	7063.159300729679
DESAT18_6_pos	18246.81988492756
DESAT18_7_pos	46876.575218173486
DESAT18_8_pos	9078.648355315396
DESAT18_9_pos	5.995133316280007
DESAT20_1_pos	66.86825882631393
DESAT20_2_pos	47.59329166424541
DESAT22_1p_pos	186.6088826694249
DESAT22_2p_pos	37168.414360851166
DESAT24_1_pos	7.747348036909675
DGAT_pos	4117.201623916443
DGCHOLte_neg	1331.3529431023985
DGCHOLte_pos	4046.062922778978
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4014.253013062993
DGK1_neg	6410.448937553646
DGK1_pos	7127.855579733553
DGK2m_neg	16548.6816744837
DGK2m_pos	7434.874993242134
DGNSKm_pos	5684.764650080204
DGSNt_neg	1243.5843707147353
DGSNt_pos	7339.873064463602
DGSNtm_neg	0.0
DGSNtm_pos	5684.764650080205
DGTPtm_pos	6448.500786747287
DGTPtn_neg	0.0
DGTPtn_pos	19404.086060637965
DGULND_neg	0.0
DGULND_pos	12274.033326944564
DHAAt1r_neg	0.0
DHAAt1r_pos	4093.998153799117
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6402.070004692791
DHCHOLESTANATEtm_neg	7980.4695916104665
DHCHOLESTANATEtm_pos	65205.25266246916
DHCR241r_pos	5299.688191665214
DHCR242r_pos	5299.4482733811465
DHCR243r_pos	74119.04648055467
DHCR71r_pos	73945.87018915704
DHCR72r_pos	10922.273786952488
DHCRD1_pos	25697.78552087626
DHCRD2_pos	26907.143201578252
DHDPBMTm_pos	45059.430297518404
DHEASULT_pos	7005.573117585882
DHEASt_neg	1179.5403986179856
DHEASt_pos	1176.381108448356
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.288113126191183
DHEAtr_pos	59023.860476996495
DHFR_neg	561.6585122912231
DHFR_pos	7199.935385704991
DHFtl_neg	3192.9294443038875
DHFtl_pos	0.0
DHFtm_neg	3662.5624166854213
DHFtm_pos	3408.0170842906655
DHORD9_pos	8285.25527330425
DHORTS_neg	8285.255273304248
DHORTS_pos	0.0
DHPM1_pos	14160.75310018788
DHPM2_pos	17555.46389571508
DHPR2_pos	6302.937746091529
DHPR_pos	5395.44119940941
DIDPtn_neg	4188.791111533094
DIDPtn_pos	4188.791111533094
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65270.851309081234
DIGALSGALSIDEtg_neg	65270.851309081234
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8769.368329860865
DIGALSIDEtg_pos	65270.85130908125
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8207.360380471773
DINt_neg	1243.5843707147355
DINt_pos	7449.210487434271
DITPtn_neg	4188.791111533094
DITPtn_pos	4188.791111533094
DKMPPD_pos	14807.308133738905
DLNLCGCPT1_pos	118.38406214946994
DLNLCGCPT2_pos	118.38406214946994
DLNLCGCRNt_pos	118.38406214946994
DLNLCGt_neg	47.69215957041945
DLNLCGt_pos	3235.2191750957936
DMANTIPYRINEte_neg	7.896145171549163
DMANTIPYRINEte_pos	0.0
DMATT_pos	73985.66251745746
DMATTx_pos	75536.49488472486
DMGDHm_pos	26413.726227695985
DMGtm_neg	0.0
DMGtm_pos	26413.72622769598
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.3826461366612
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.3826461366612
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.3826461366612
DMNONCOACRNCPT1_neg	2395.656556048084
DMNONCOACRNCPT1_pos	3120.954968396613
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.3826461366612
DMNONCRNt_neg	2008.101549876214
DMNONCRNt_pos	2008.101549876214
DM_13_cis_oretn_n__pos	1488.7370771170513
DM_13_cis_retn_n__pos	1199.4620771170519
DM_1a25dhvitd3(n)_pos	49470.93394233471
DM_4abut(n)_pos	9408.735213434284
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	554.4842487128428
DM_Lcystin_pos	14029.081008238023
DM_Ser_Gly_Ala_X_Gly_ly__pos	832.2552970826092
DM_Ser_Thr_ly__pos	357.12027686088953
DM_T_antigen_g__neg	20.434084967168626
DM_T_antigen_g__pos	235.64317569044584
DM_anth_pos	2850.0
DM_atp_c__pos	3936.765548187902
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	234.8358491462633
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	386.5863472082061
DM_core7_g__pos	386.5863472082062
DM_core8_g__pos	395.53407005551986
DM_datp_m__pos	19987.68862997466
DM_datp_n__pos	20138.501771535808
DM_dctp_m__pos	22862.48331693652
DM_dctp_n__pos	22862.48331693652
DM_dem2emgacpail_prot_hs_r__pos	50.16547942161181
DM_dgpi_prot_hs_r__pos	58.87305513243304
DM_dgtp_m__pos	19404.086060637957
DM_dgtp_n__pos	19404.08606063796
DM_dsT_antigen_g__pos	215.7697114947818
DM_dttp_m__pos	28246.287155814476
DM_dttp_n__pos	28246.287155814476
DM_ethamp_r__pos	31835.593641693777
DM_fol_pos	2206.7683398912177
DM_gncore2_g__pos	250.24117953197702
DM_gpi_sig_er__pos	50.165479421611806
DM_hretn_n__pos	1622.6216401943689
DM_kdn_c__pos	8469.417483376703
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12404.329647604553
DM_mem2emgacpail_prot_hs_r__pos	55.45013932750173
DM_n5m2masn_g__pos	903.5613455699374
DM_ncam_pos	22.950560339822783
DM_oretn_n__pos	1472.0184557745329
