	Ob-DHA-c_S138_L007_R1_001
BALAtmr_neg	13475.1489412545
BALAtmr_pos	10548.424715781644
BAMPPALDOX_pos	29680.009045456005
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.959396934015208
BCRNe_pos	8564.87491262269
BDG2HCGHD_pos	0.0
BDHm_neg	7630.105994425732
BDHm_pos	5.0139211324279085
BDMT_L_pos	17007.51674200706
BDMT_U_pos	17007.51674200706
BETALDHxm_pos	10225.393692995784
BGLUGCHe_pos	13594.601487231133
BGLUTCHLe_pos	14689.872221790667
BGLUTDECHOe_pos	3800.0
BHBt_neg	1214.5096262629231
BHBt_pos	1214.5096262629231
BHBtm_neg	7630.1059944257295
BHBtm_pos	5.013921132427908
BHMT_pos	26543.124610430223
BILDGLCURt_neg	2001.6822298121394
BILDGLCURt_pos	1998.707000881588
BILDGLCURte_pos	4063.1955703334147
BILDGLCURtr_neg	42429.13588612216
BILDGLCURtr_pos	7986.303986696472
BILGLCURt_neg	2001.6822298121394
BILGLCURt_pos	1998.707000881588
BILGLCURte_pos	4366.552495932901
BILGLCURtr_neg	64723.80694834295
BILGLCURtr_pos	10.384285613318873
BILIRED_pos	50387.36429050822
BILIRUBt2_neg	1949.026410097137
BILIRUBt2_pos	2235.6231683755636
BILIRUBtr_neg	2972.827271765601
BILIRUBtr_pos	2972.827271765601
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9217.833768897835
BMTer_L_pos	50.66376557489715
BMTer_U_pos	50.66376557489715
BPNT2_pos	3264.880728858686
BPNT_pos	7056.424545060172
BTND1_pos	5417.8337688978345
BTND1n_pos	9217.833768897837
BTNDe_pos	3.939439070845907
BTNDm_pos	5845.193905669093
BTNPL_pos	5417.833768897835
BTNPLm_pos	5845.193905669093
BTNTe_pos	1374.2579252392443
BTNt2_neg	1653.9026473111226
BTNt2_pos	1374.2579252392443
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3505.847759011944
BTNt3ile_pos	3444.5637880413296
BTNt4i_pos	1653.9026473111226
BTNtn_neg	9217.833768897835
BTNtn_pos	0.0
BUP2_pos	17637.693761458686
BUTt2m_neg	0.0
BUTt2m_pos	6.105352736007309
BUTt2r_neg	409.1228294302888
BUTt2r_pos	409.1228294302888
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17315.019998202766
C100CPT1_neg	0.0
C100CPT1_pos	14552.5802210541
C101CPT1_neg	0.0
C101CPT1_pos	12408.125110965755
C101CRNe_pos	12408.125110965753
C102CPT1_neg	0.0
C102CPT1_pos	12408.125110965755
C10CRNe_pos	14552.5802210541
C10DCCACT_neg	7782.334856259108
C10DCCACT_pos	47308.29780036406
C10DCc_neg	0.0
C10DCc_pos	7782.334856259108
C10DCe_pos	19661.966280880806
C10OHc_neg	0.0
C10OHc_pos	12705.159909097096
C120CPT1_neg	0.0
C120CPT1_pos	10316.298491910778
C121CPT1_neg	0.0
C121CPT1_pos	12408.125110965755
C12DCACOT_pos	7782.334856259108
C12DCACT_pos	7782.334856259108
C12DCTD_neg	0.0
C12DCTD_pos	7782.334856259108
C12DCe_pos	45187.696533705246
C12OHc_neg	0.0
C12OHc_pos	12237.317877776963
C140CPT1_neg	0.0
C140CPT1_pos	7998.523845677058
C141ACBP_neg	0.0
C141ACBP_pos	13660.56668847523
C141CPT1_neg	0.0
C141CPT1_pos	12408.125110965755
C141OHc_neg	0.0
C141OHc_pos	13660.566688475228
C141OHe_pos	13660.566688475232
C142ACBP_neg	0.0
C142ACBP_pos	31705.370588375274
C142CPT1_neg	0.0
C142CPT1_pos	12408.125110965755
C142OHc_neg	0.0
C142OHc_pos	31705.370588375274
C142OHe_pos	31705.370588375277
C14OHc_neg	0.0
C14OHc_pos	10225.741977566335
C14STRr_pos	255.55512950829709
C160CPT1_pos	2174.7855606357525
C160CPT2_pos	13018.534688190486
C160CRNt_pos	13133.571358576055
C161CPT12_pos	10878.426069596138
C161CPT1_pos	10223.34730244014
C161CPT22_pos	10878.426069596138
C161CPT2_pos	10223.34730244014
C161CRN2t_pos	10878.426069596138
C161CRNt_pos	10223.34730244014
C161OHc_neg	0.0
C161OHc_pos	10223.34730244014
C162ACBP_neg	0.0
C162ACBP_pos	22196.4507767674
C162OHc_neg	0.0
C162OHc_pos	22196.4507767674
C162OHe_pos	22196.450776767393
C16DCc_neg	0.0
C16DCc_pos	29488.829576603726
C16DCe_pos	29488.829576603726
C16OHc_neg	0.0
C16OHc_pos	10561.78386915932
C16txc_pos	4900.800650797427
C180CPT1_pos	8263.244769089006
C180CPT2_pos	8263.244769089006
C180CRNt_pos	8263.244769089006
C181CPT1_pos	1564.4433679964031
C181CPT2_pos	1564.4433679964031
C181CRNt_pos	1564.4433679964031
C181OHc_neg	0.0
C181OHc_pos	15345.952367536822
C182OHc_neg	0.0
C182OHc_pos	9.716734885626229
C18OHc_neg	0.0
C18OHc_pos	8394.531235215865
C204CPT1_pos	277.02713825957096
C204CPT2_pos	277.0271382595708
C204CRNt_pos	277.0271382595708
C226COAtx_neg	468.0218932238144
C226COAtx_pos	9.531609254295864
C226CPT1_pos	720.3771224539089
C226CPT2_pos	720.3771224539089
C226CRNt_pos	720.3771224539089
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1189.3382659759513
C2tcx_pos	5548.570384824232
C30CPT1_pos	1564.8540158555902
C3DCe_pos	10783.759039633604
C3STDH1Pr_pos	74128.14629816347
C3STDH1r_pos	74186.49936926998
C3STKR2r_pos	74128.14629816344
C40CPT1_neg	0.0
C40CPT1_pos	3370.497929595643
C4CRNCPT2_neg	17800.347516833666
C4CRNCPT2_pos	3370.497929595643
C4CRNe_pos	16889.26549613531
C4DCCACT_neg	7782.334856259108
C4DCCACT_pos	43233.21218145561
C4DCe_pos	10569.909704125303
C4OHc_neg	0.0
C4OHc_pos	8564.874912622692
C4STMO1r_pos	74128.14629816344
C4STMO2Pr_pos	74128.14629816348
C4STMO2r_pos	74186.49936927004
C4tcx_neg	0.0
C4tcx_pos	17590.27682432215
C4tmc_neg	17800.34751683366
C4tmc_pos	3370.497929595643
C4x_neg	0.0
C4x_pos	17590.276824322154
C50CPT1_neg	0.0
C50CPT1_pos	10732.13019714188
C51CPT1_neg	0.0
C51CPT1_pos	11898.614147245704
C5DCe_pos	7989.280285363413
C60CPT1_neg	0.0
C60CPT1_pos	13187.334095661405
C6COAt_neg	17590.276824322147
C6COAt_pos	14739.086554083919
C6CRNe_pos	13187.334095661407
C6CRNtcx_neg	17590.27682432215
C6CRNtcx_pos	14739.086554083917
C6DCCACT_neg	7782.334856259108
C6DCCACT_pos	61316.45385273708
C6DCc_neg	0.0
C6DCc_pos	7782.334856259108
C6DCe_pos	61316.453852737075
C80CPT1_neg	0.0
C80CPT1_pos	8859.52781732598
C81CPT1_neg	0.0
C81CPT1_pos	12408.125110965755
C81CRNe_pos	12408.125110965753
C8CRNe_pos	8859.52781732598
C8DCc_neg	0.0
C8DCc_pos	7782.334856259108
C8DCe_pos	27351.52103301423
C9BRxtc_neg	2015.0366703855684
C9BRxtc_pos	2015.0366703855684
CAATPS_pos	4567.817285067374
CAMPt_pos	12872.924237920743
CAROtr_neg	0.0
CAROtr_pos	12.959396934015208
CARPEPT1tc_pos	10788.192358084661
CARVEOLte_neg	7.405421772738609
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.726667033674193
CATm_pos	5730.695585648801
CATp_pos	7601.472428908873
CAt7r_neg	1622.7784106183165
CAt7r_pos	1651.5745471854784
CBASPte_neg	19303.294099107396
CBASPte_pos	8286.623029244174
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18581.060003632472
CBPSam_pos	13655.813544647692
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.06009677876723
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13422.065070336232
CDIPTr_pos	3656.894765065045
CDPDAGtm_neg	13331.388737886167
CDPDAGtm_pos	0.0
CDS_pos	3656.894765065045
CDSm_pos	13331.388737886167
CEPTC_pos	3789.173179640263
CEPTE_pos	4047.985569882946
CERK_pos	27479.71715793804
CERT1gt_neg	7647.892291871498
CERT1gt_pos	21550.85786293666
CERT1rt_neg	0.0
CERT1rt_pos	12629.500428596139
CERT2gt_neg	0.0
CERT2gt_pos	28800.70920671231
CERT2rt_neg	12629.500428596142
CERT2rt_pos	0.0
CGLYt3_2__pos	2086.5328134344873
CGMPt_pos	13934.91372302009
CH25H_pos	11994.526282153354
CHAT_neg	5700.0
CHAT_pos	5282.004140215544
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3789.1731796402623
CHLP_pos	3291.147732738138
CHLtm_neg	13331.388737886165
CHLtm_pos	10225.39369299578
CHOLATEt2_pos	1340.4518854165137
CHOLATEt3_pos	3227.398411638707
CHOLATEt_neg	1340.4518854165137
CHOLATEt_pos	2235.6231683755636
CHOLD2m_pos	10225.393692995784
CHOLESACATc_pos	6693.501471854358
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6690.8611690939415
CHOLK_pos	3070.1884264793766
CHOLPtg_neg	7647.892291871498
CHOLPtg_pos	0.0
CHOLPtl_neg	59264.5533351451
CHOLPtl_pos	0.0
CHOLt4_neg	1280.7496807803664
CHOLt4_pos	1271.8239939887123
CHOLtg_neg	0.0
CHOLtg_pos	5531.526897903781
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5531.526897903781
CHOLtu_neg	1271.8239939887123
CHOLtu_pos	1280.7496807803664
CHSTEROLSULT_pos	7335.736756615755
CHSTEROLt1_neg	2132.8056108537203
CHSTEROLt1_pos	2132.8056108537203
CHSTEROLt2_neg	2132.8056108537203
CHSTEROLt2_pos	2132.8056108537203
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2132.8056108537203
CHSTEROLt_pos	4112.319550885575
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4953.343817164586
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	336.4280756523675
CITRtm_pos	336.4280756523675
CITt4_2_neg	1324.023844649339
CITt4_2_pos	1509.876736696014
CITt4_4_neg	1642.1086379735927
CITt4_4_pos	1622.1073893560456
CITtam_neg	2008.9448943217562
CITtam_pos	2008.9448943217562
CITtbm_neg	0.0
CITtbm_pos	2125.0116740635294
CK_neg	0.0
CK_pos	3421.2701384585835
CKc_neg	3421.2701384585835
CKc_pos	0.0
CLFORtex_pos	1925.1167019681714
CLHCO3tex2_pos	711.3393680583051
CLI2tex_pos	3138.9737171827296
CLOHtex2_pos	910.6631990324564
CLOXAtex2_pos	910.0708408315531
CLPNDCOAtx_neg	10.725618666740301
CLPNDCOAtx_pos	37182.7341071321
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	378.908438624607
CLPNDt_pos	12.651725201688034
CLS_hs_pos	221.23121419826808
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18196.167889100703
CMPACNAtn_pos	8770.23893488632
CMPSAS_pos	4970.238934886319
CMPSASn_pos	8770.23893488632
CO2t_neg	3216.5789527896295
CO2t_pos	3236.659512994997
CO2ter_neg	11127.731614478405
CO2ter_pos	24498.87814528339
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3794.0307650716427
CO2tm_pos	3512.5982274009975
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12296.358866603301
CO2tp_pos	18031.48272737712
COAtg_neg	19077.77056630376
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7092.501563816185
COAtm_neg	4633.989533873449
COAtm_pos	1564.4433679964031
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2428.765243286699
COAtp_pos	3080.8479059567217
COAtr_neg	1468.9376546790309
COAtr_pos	1468.9376546790309
COKECBESr_pos	0.0
COQ3m_pos	45061.318777118606
COQ5m_pos	45061.318777118606
COQ6m_pos	45061.318777118606
COQ7m_pos	45061.318777118606
CORE2GTg_pos	7555.477904802173
CORE3GTg_pos	7421.0647546021055
CORE4GTg_pos	7421.0647546021055
CORE5GTg_pos	388.2493450482899
CORE6GTg_pos	6888.885228008326
CORE7GTg_pos	388.2493450482899
CORE8GTg_pos	397.14426557648653
COUCOAFm_pos	45061.318777118606
COUMARINte_neg	0.0
COUMARINte_pos	7.405421772738609
COt_neg	0.0
COt_pos	50387.364290508216
CPCTDTX_pos	0.0
CPPPGO_pos	14558.927826123956
CREATt4_2_r_neg	824.3803667475653
CREATt4_2_r_pos	804.3791181300182
CREATtmdiffir_pos	3421.2701384585835
CRMPte_neg	0.0
CRMPte_pos	27479.717157938034
CRNCAR3tp_pos	4426.139851584321
CRNCARtp_pos	1189.3382659759513
CRNrtx_neg	1189.3382659759513
CRNrtx_pos	3139.4269773107476
CRNtHa_pos	800.2615325915539
CRNt_neg	494.606215624072
CRNt_pos	800.2615325915539
CRNtim_pos	839.7400191909858
CRNtuNa_pos	494.606215624072
CRNtx_neg	2015.0366703855684
CRNtx_pos	2015.0366703855684
CRTNsyn_pos	0.0
CRTSLt_neg	51383.8947384769
CRTSLt_pos	0.0
CRTSLtm_neg	51383.8947384769
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54009.52410649916
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54009.52410649916
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1183.2076159007122
CRVNCtr_pos	1192.1333026923662
CSAPASEly_pos	84.07895428774971
CSBPASEly_pos	100.48891101410837
CSCPASEly_pos	83.91496114446157
CSDPASEly_pos	128.55063058088248
CSEPASEly_pos	148.61320094299379
CSNAT2m_neg	0.0
CSNAT2m_pos	1564.8540158555902
CSNAT2x_neg	3139.4269773107476
CSNAT2x_pos	2428.765243286699
CSNAT3x_neg	0.0
CSNAT3x_pos	4426.139851584321
CSNATer_neg	1468.9376546790309
CSNATer_pos	1468.9376546790309
CSNATm_neg	0.0
CSNATm_pos	2173.345883616701
CSNATp_neg	4294.45172954147
CSNATp_pos	4802.201785390057
CSNATr_neg	1468.9376546790309
CSNATr_pos	1468.9376546790309
CSND_pos	7.268571951863574
CSNt_neg	0.0
CSNt_pos	7.268571951863574
CSPG_At_pos	0.0
CSPG_Atly_pos	84.07895428774971
CSPG_Bt_pos	0.0
CSPG_Btly_pos	100.48891101410837
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.91496114446157
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	128.55063058088248
CSPG_Et_pos	0.0
CSPG_Etly_pos	148.61320094299379
CSm_pos	4135.698283361491
CTPS1_pos	3934.751478517744
CTPS2_pos	7149.965317594209
CTPtn_neg	0.0
CTPtn_pos	8770.23893488632
CYANt_neg	0.0
CYANt_pos	6.709140276087766
CYANtm_neg	0.0
CYANtm_pos	11.847249284251328
CYOOm3_pos	8674.403704311293
CYOR_u10m_pos	3386.459974650371
CYSALANaEx_pos	693.7260958997241
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	818.3875821305762
CYSATB0tc_pos	1238.530880835479
CYSGLNNaEx_pos	634.4612391371209
CYSGLTH_neg	1425.349559786058
CYSGLTH_pos	1217.3931425773833
CYSGLUexR_neg	544.2889929441086
CYSGLUexR_pos	604.768476320425
CYSGLYexR_neg	614.1545278862122
CYSGLYexR_pos	531.085578850063
CYSLYSL_pos	0.0
CYSO_pos	9664.234190016457
CYSPHELAT2tc_pos	553.9872613865884
CYSSERNaEx_pos	693.7260958997241
CYSSNAT5tc_neg	1182.0801273066704
CYSSNAT5tc_pos	1124.819016051446
CYSTALArBATtc_pos	2.379859741490531
CYSTA_neg	0.0
CYSTA_pos	7449.048751252445
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3166613288000155
CYSTGL_pos	13398.501240607018
CYSTHRNaEx_pos	693.7260958997241
CYSTLEUrBATtc_pos	2.3597351831534783
CYSTSERex_pos	2.382702943194807
CYSTS_pos	13398.501240607018
CYSt4_pos	449.9375247328906
CYStec_neg	557.9143834325838
CYStec_pos	625.2859176694739
CYTDK1_pos	370.9444867048122
CYTDK2m_pos	13331.388737886165
CYTD_pos	3373.4053667782996
CYTDn_pos	13113.638464292335
CYTDt4_pos	1055.9509520932102
CYTDt5le_pos	1372.5360974081987
CYTDt_neg	1055.9509520932102
CYTDt_pos	6113.930211856345
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13331.388737886167
CYTDtn_neg	0.0
CYTDtn_pos	13113.638464292333
CYTK10_neg	342.1440019672756
CYTK10_pos	342.1440019672756
CYTK10n_neg	343.3760819952023
CYTK10n_pos	343.3760819952023
CYTK11_neg	342.1440019672756
CYTK11_pos	342.1440019672756
CYTK11n_neg	343.3760819952023
CYTK11n_pos	343.3760819952023
CYTK12_neg	342.1440019672756
CYTK12_pos	342.1440019672756
CYTK12n_neg	343.3760819952023
CYTK12n_pos	343.3760819952023
CYTK13_neg	342.1440019672756
CYTK13_pos	342.1440019672756
CYTK13n_neg	343.3760819952023
CYTK13n_pos	343.3760819952023
CYTK14_neg	342.1440019672756
CYTK14_pos	342.1440019672756
CYTK14n_neg	343.3760819952023
CYTK14n_pos	343.3760819952023
CYTK1_neg	342.1440019672756
CYTK1_pos	342.1440019672756
CYTK1m_neg	0.0
CYTK1m_pos	13331.388737886167
CYTK1n_neg	343.3760819952023
CYTK1n_pos	343.3760819952023
CYTK2_neg	342.1440019672756
CYTK2_pos	342.1440019672756
CYTK2n_neg	343.3760819952023
CYTK2n_pos	343.3760819952023
CYTK3_neg	1170.6852077880617
CYTK3_pos	1170.6852077880617
CYTK3n_neg	343.3760819952023
CYTK3n_pos	343.3760819952023
CYTK4_neg	1170.6852077880617
CYTK4_pos	1170.6852077880617
CYTK4n_neg	343.3760819952023
CYTK4n_pos	343.3760819952023
CYTK5_neg	342.1440019672756
CYTK5_pos	342.1440019672756
CYTK5n_neg	343.3760819952023
CYTK5n_pos	343.3760819952023
CYTK6_neg	342.1440019672756
CYTK6_pos	342.1440019672756
CYTK6n_neg	343.3760819952023
CYTK6n_pos	343.3760819952023
CYTK7_neg	342.1440019672756
CYTK7_pos	342.1440019672756
CYTK7n_neg	343.3760819952023
CYTK7n_pos	343.3760819952023
CYTK8_neg	342.1440019672756
CYTK8_pos	342.1440019672756
CYTK8n_neg	343.3760819952023
CYTK8n_pos	343.3760819952023
CYTK9_neg	342.1440019672756
CYTK9_pos	342.1440019672756
CYTK9n_neg	343.3760819952023
CYTK9n_pos	343.3760819952023
Coqe_neg	0.0
Coqe_pos	5533.380587354172
D3AIBTm_neg	328.3734298253154
D3AIBTm_pos	328.3734298253154
DADA_pos	7838.051564613033
DADAe_pos	9167.5783302258
DADNK_pos	4085.7351285492527
DADNt4_neg	1571.0452169281718
DADNt4_pos	7677.397710010934
DAGK_hs_neg	3789.1731796402623
DAGK_hs_pos	3267.7246389750826
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17315.155564166107
DAG_HSter_pos	59.453697031621644
DAGt_neg	5712.201658874916
DAGt_pos	5626.464925257759
DALAOXx_pos	9525.014163374995
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	572.7018254511964
DALAt2r_pos	572.7018254511964
DALAxt_pos	9525.014163374995
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4147.543057321606
DASPO1p_pos	11.157698334407435
DATPtm_pos	13745.223788767074
DATPtn_neg	0.0
DATPtn_pos	20258.32115074079
DCATDc_neg	0.0
DCATDc_pos	19661.966280880806
DCATDr_neg	0.0
DCATDr_pos	19661.966280880806
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	666.5844129764664
DCK1n_pos	666.5844129764664
DCK2n_neg	666.5844129764664
DCK2n_pos	666.5844129764664
DCMPDA_neg	4436.570781576717
DCMPDA_pos	7486.367254111697
DCSPTN1COAtx_neg	4900.800650797427
DCSPTN1COAtx_pos	10.725618666740303
DCSPTN1COAtxc_pos	4900.800650797427
DCSPTN1CPT1_pos	347.0506297517991
DCSPTN1CPT2_pos	347.0506297517991
DCSPTN1CRNt_pos	347.0506297517991
DCSPTN1t_neg	194.48657106923721
DCSPTN1t_pos	10.725618666740305
DCTPtm_pos	22941.57869025183
DCTPtn_neg	0.0
DCTPtn_pos	18183.534900186474
DCT_neg	0.0
DCT_pos	12348.949489122402
DCYTD_pos	4433.371467582953
DCYTDn_pos	19564.08801329253
DCYTt_neg	1571.0452169281718
DCYTt_pos	7157.192091014084
DDCRNe_pos	12237.317877776966
DDECCRNe_pos	10316.298491910775
DDECE1CRNe_pos	12408.125110965753
DDPGAm_neg	0.0
DDPGAm_pos	12025.923370290426
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.405421772738609
DECCRNe_pos	12705.159909097094
DECDICRNe_pos	12408.125110965753
DECDPtm_neg	0.0
DECDPtm_pos	45061.31877711858
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20264.207205898347
DESAT18_10_pos	6.840035045852892
DESAT18_3_pos	8823.757904475004
DESAT18_4_pos	8790.551740456198
DESAT18_5_pos	7071.775540609855
DESAT18_6_pos	18236.070897470203
DESAT18_7_pos	46965.66126438203
DESAT18_8_pos	9091.078045978193
DESAT18_9_pos	5.953115869715265
DESAT20_1_pos	67.07089727478593
DESAT20_2_pos	47.745794524321695
DESAT22_1p_pos	187.04744712094333
DESAT22_2p_pos	37177.945681887984
DESAT24_1_pos	7.718254086419781
DGAT_pos	4139.075417990402
DGCHOLte_neg	1341.6559689975657
DGCHOLte_pos	4063.2215444875537
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4027.712573899449
DGK1_neg	6490.309515691982
DGK1_pos	7197.361775526955
DGK2m_neg	16720.52400450885
DGK2m_pos	7466.353537416648
DGNSKm_pos	5701.337442933127
DGSNt_neg	1364.0795009063452
DGSNt_pos	7636.553248007637
DGSNtm_neg	0.0
DGSNtm_pos	5701.337442933129
DGTPtm_pos	6570.132093620466
DGTPtn_neg	0.0
DGTPtn_pos	19622.599638031403
DGULND_neg	0.0
DGULND_pos	12116.529062468542
DHAAt1r_neg	0.0
DHAAt1r_pos	4148.175012667515
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6407.520966317661
DHCHOLESTANATEtm_neg	7983.7200746574135
DHCHOLESTANATEtm_pos	65441.6857261893
DHCR241r_pos	5314.879210504158
DHCR242r_pos	5314.798370650281
DHCR243r_pos	74292.92313578213
DHCR71r_pos	74128.17207779267
DHCR72r_pos	10889.820067003577
DHCRD1_pos	25808.69165896013
DHCRD2_pos	26994.743693184522
DHDPBMTm_pos	45061.318777118606
DHEASULT_pos	7056.424545060172
DHEASt_neg	1181.6610148850593
DHEASt_pos	1178.685785954508
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.456439963321115
DHEAtr_pos	59177.576621141954
DHFR_neg	604.2258057829722
DHFR_pos	7287.456279023462
DHFtl_neg	3205.777481917905
DHFtl_pos	0.0
DHFtm_neg	3694.4875144964026
DHFtm_pos	3412.2772297934052
DHORD9_pos	8286.623029244172
DHORTS_neg	8286.623029244174
DHORTS_pos	0.0
DHPM1_pos	14172.568456406383
DHPM2_pos	17637.693761458686
DHPR2_pos	6295.214730249767
DHPR_pos	5402.223824280218
DIDPtn_neg	4199.369814491245
DIDPtn_pos	4199.369814491245
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65684.32529358265
DIGALSGALSIDEtg_neg	65684.32529358265
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8775.762646711964
DIGALSIDEtg_pos	65684.32529358263
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8247.264552982619
DINt_neg	1364.0795009063454
DINt_pos	7726.6661500318705
DITPtn_neg	4199.369814491245
DITPtn_pos	4199.369814491245
DKMPPD_pos	15039.13964975027
DLNLCGCPT1_pos	119.52987815676022
DLNLCGCPT2_pos	119.52987815676022
DLNLCGCRNt_pos	119.52987815676022
DLNLCGt_neg	47.97424030896135
DLNLCGt_pos	3258.9741011236174
DMANTIPYRINEte_neg	7.904576539389775
DMANTIPYRINEte_pos	0.0
DMATT_pos	74167.96747580222
DMATTx_pos	75720.53290427207
DMGDHm_pos	26543.124610430215
DMGtm_neg	0.0
DMGtm_pos	26543.124610430237
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.726095468051135
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.726095468051135
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.726095468051135
DMNONCOACRNCPT1_neg	2428.765243286699
DMNONCOACRNCPT1_pos	3139.4269773107476
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.72609546805112
DMNONCRNt_neg	2015.0366703855684
DMNONCRNt_pos	2015.0366703855684
DM_13_cis_oretn_n__pos	1488.9953112629876
DM_13_cis_retn_n__pos	1199.7203112629882
DM_1a25dhvitd3(n)_pos	49716.937051936344
DM_4abut(n)_pos	9331.573138561655
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	557.8731580988785
DM_Lcystin_pos	14182.714959628893
DM_Ser_Gly_Ala_X_Gly_ly__pos	838.7922208101858
DM_Ser_Thr_ly__pos	358.5123365532204
DM_T_antigen_g__neg	20.344721045807862
DM_T_antigen_g__pos	236.87239627285092
DM_anth_pos	2850.0
DM_atp_c__pos	3950.8006507974274
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	234.75005044916364
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	388.2493450482899
DM_core7_g__pos	388.24934504828985
DM_core8_g__pos	397.14426557648653
DM_datp_m__pos	20103.12361521667
DM_datp_n__pos	20258.32115074079
DM_dctp_m__pos	22941.578690251827
DM_dctp_n__pos	22941.57869025183
DM_dem2emgacpail_prot_hs_r__pos	50.663765574897155
DM_dgpi_prot_hs_r__pos	59.45369703162164
DM_dgtp_m__pos	19622.599638031414
DM_dgtp_n__pos	19622.599638031403
DM_dsT_antigen_g__pos	216.83465966838205
DM_dttp_m__pos	28523.172108590672
DM_dttp_n__pos	28523.17210859066
DM_ethamp_r__pos	32029.91802844127
DM_fol_pos	2231.6606958362863
DM_gncore2_g__pos	251.3175331998383
DM_gpi_sig_er__pos	50.663765574897155
DM_hretn_n__pos	1621.1610001964402
DM_kdn_c__pos	8585.532802584385
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12348.949489122402
DM_mem2emgacpail_prot_hs_r__pos	55.88284854067027
DM_n5m2masn_g__pos	904.8346799833314
