	WT-911-b_S129_L007_R1_001
SPHS1Ptr_neg	0.0
SPHS1Ptr_pos	6360.194780531279
SPMDOX_pos	4059.7308464826065
SPMS_pos	23652.647501023013
SPMTDe_neg	1900.0
SPMTDe_pos	1900.0
SPODM_pos	8896.140950481908
SPODMe_pos	8929.986152189153
SPODMm_pos	8907.585894812091
SPODMn_pos	9017.292711392793
SPODMx_pos	8955.990950481908
SPRMS_pos	15328.683332941895
SPRMTDe_neg	15384.551598136532
SPRMTDe_pos	2.011624905483779
SPR_pos	0.0
SPRn_pos	0.0
SPTix_pos	12635.319077246511
SQLEr_pos	75208.92606490474
SQLSr_pos	414.1439837097836
SR5AR2r_pos	56352.280024307714
SR5ARr_pos	55874.57084448135
SRTN23OX_pos	0.0
SRTNACT_pos	0.0
SRTNMTX_pos	0.0
SRTNt6_2_r_neg	2221.6311185123523
SRTNt6_2_r_pos	2387.1446080546802
SRTNtu_neg	1323.1827311957272
SRTNtu_pos	1323.1827311957272
ST3GAL21g_pos	12650.276281007466
ST3GAL22g_pos	12828.448780478313
ST3GAL23g_pos	13015.123935103013
ST3GAL31g_pos	11745.075380086319
ST3GAL61g_pos	11710.750044764274
ST3GAL62g_pos	10277.685952671382
ST6GALNAC21_pos	11386.999753633723
ST6GALNAC22_pos	11386.999753633723
ST6GALNAC23_pos	12579.158473041778
ST6GALNAC24_pos	12579.158473041778
ST6GALNAC25_pos	13022.813237168899
ST6GALNAC26_pos	13022.813237168899
ST6GALNAC27_pos	13289.750264788769
ST6GALNAC28_pos	13289.750264788772
ST6GALNAC31_pos	12833.78289311608
ST6GALNAC62_pos	13015.123935103014
ST8SIA11_pos	11422.061427044435
ST8SIA12_pos	19536.49126008382
ST8SIA51g_pos	18799.52707805805
ST8SIA52g_pos	13092.936583990322
ST8SIA53g_pos	12828.448780478313
ST8SIA54g_pos	12650.276281007473
ST8SIA55g_pos	13321.624513343964
ST8SIA56g_pos	12573.742565476816
STCOATxc_pos	4976.979840529179
STCOAtx_neg	4976.979840529178
STCOAtx_pos	9231.879780258478
STRDNCCOAtxc_pos	65.2987852710728
STRDNCCPT1_pos	40.784772072921385
STRDNCCPT2_pos	40.784772072921385
STRDNCCRNt_pos	40.784772072921385
STRDNCt_neg	6.9810888887462195
STRDNCt_pos	4196.224822849882
STS1_pos	8032.685481917495
STS1r_pos	0.0
STS2_pos	8031.087756507604
STS2r_pos	0.0
SUBEACTD_neg	0.0
SUBEACTD_pos	7943.179862626127
SUBERCACT_neg	7943.179862626125
SUBERCACT_pos	28074.85349325298
SUBERCROT_neg	7943.179862626127
SUBERCROT_pos	28074.853493252984
SUBERICACT_pos	7943.179862626126
SUCCACT_pos	7938.397512693072
SUCCCROT_neg	7943.179862626126
SUCCCROT_pos	44128.73749979505
SUCCOAPET_pos	7943.179862626126
SUCCTD_neg	1900.0
SUCCTD_pos	1900.0
SUCCt2m_neg	439.6872417586783
SUCCt2m_pos	439.6872417586783
SUCCt4_2_neg	5434.514089970717
SUCCt4_2_pos	6.14470004844836
SUCCtp_neg	1900.0
SUCCtp_pos	1900.0
SUCD1m_neg	418.91527850579973
SUCD1m_pos	14959.051593318001
SUCOAS1m_neg	402.8392792301572
SUCOAS1m_pos	402.8392792301572
SUCOASm_neg	402.8392792301572
SUCOASm_pos	402.8392792301572
SUCRe_pos	3.500510501495919
SULFOX_pos	9030.926343358311
Ser_Thrtg_neg	7070.659426881554
Ser_Thrtg_pos	0.0
T2M26DCOAHLm_neg	0.0
T2M26DCOAHLm_pos	0.0
T2M26DCOAHLx_neg	0.0
T2M26DCOAHLx_pos	0.0
T4HCINNMFM_pos	45792.86319285027
T4HCINNOX_pos	0.0
TAGAT_Dt_pos	7.07836963367377
TAGHSTDe_pos	1900.0
TAGt_neg	5813.91102305784
TAGt_pos	1900.0
TALA_neg	2791.551427892856
TALA_pos	606.0353396103864
TAUBETAtc_pos	544.6219713904401
TAUPAT1c_pos	689.6748919844301
TAURCHAe_pos	1379.0059298828082
TAURt4_2_r_neg	544.6219713904401
TAURt4_2_r_pos	1439.2551962436478
TAURtcx_neg	1270.339342557335
TAURtcx_pos	4180.733968812434
TAXOLte_neg	0.0
TAXOLte_pos	7.487673502422119
TCHOLAt2_pos	1150.9342665392624
TCHOLAt3_pos	3196.585931052666
TCHOLAt_neg	986.5627511059331
TCHOLAt_pos	1788.8274246867365
TCHOLAte_neg	1207.4305014075233
TCHOLAte_pos	1790.1275286000302
TCHOLAtx_neg	7829.8829032685835
TCHOLAtx_pos	3230.733968812434
TCYNTt_pos	6.744966569839663
TCYNTtm_pos	12.113560206706786
TDCHOLAte_neg	1371.9732638900136
TDCHOLAte_pos	2161.557825711948
TDCHOLAtx_neg	4180.733968812434
TDCHOLAtx_pos	3230.7339688124334
TDCRNe_pos	8221.916277437325
TDPDRE_pos	0.0
TDPDRR_pos	0.0
TDPGDH_pos	0.0
TDP_pos	8531.751607030148
TDPm_pos	7688.266816375893
TETDEC2CRNe_pos	12702.151803052377
TETDECE1CRNe_pos	12702.151803052377
TETHEX3COAtx_neg	0.0
TETHEX3COAtx_pos	22.973017274888548
TETHEX3t_neg	7.83589438829575
TETHEX3t_pos	10.350712515768773
TETPENT3COAtx_neg	0.0
TETPENT3COAtx_pos	11.049769556775013
TETPENT3CPT1_pos	0.0
TETPENT3CPT2_pos	0.0
TETPENT3CRNt_pos	0.0
TETPENT3t_neg	0.0
TETPENT3t_pos	7.83589438829575
TETPENT6COAtx_neg	0.0
TETPENT6COAtx_pos	11.049769556775011
TETPENT6CPT1_pos	0.0
TETPENT6CPT2_pos	0.0
TETPENT6CRNt_pos	0.0
TETPENT6t_neg	0.0
TETPENT6t_pos	11.049769556775011
TETTET6COAtx_neg	0.0
TETTET6COAtx_pos	10.350712515768773
TETTET6CPT1_pos	0.0
TETTET6CPT2_pos	0.0
TETTET6CRNt_pos	0.0
TETTET6t_neg	0.0
TETTET6t_pos	10.350712515768773
THBPT4ACAMDASE_pos	287.5537098779529
THCHOLSTOICtm_neg	0.0
THCHOLSTOICtm_pos	65275.42969311016
THD1m_pos	1418.8820152229905
THFt2_neg	5150.186891696793
THFt2_pos	41.99667486422199
THFtl_neg	3223.819382601535
THFtl_pos	0.0
THFtm_neg	3640.5833536133437
THFtm_pos	7021.143552017738
THMATPe_pos	4493.872869110969
THMDt4_pos	6.74234222089895
THMDt5le_pos	7.0018235738542165
THMMPt4_neg	12214.026686302672
THMMPt4_pos	9.386977095166916
THMMPtm_neg	7688.2668163758935
THMMPtm_pos	0.0
THMPPtm_pos	7688.266816375893
THMP_pos	7644.05853922599
THMTP_pos	4237.933967306274
THMTPt_pos	28162.391285610676
THMt2m_pos	0.0
THMt3_neg	0.0
THMt3_pos	4493.872869110968
THP2Ctp_neg	49.09032212950128
THP2Ctp_pos	0.0
THRALANaEx_pos	854.8666946715009
THRASNNaEx_pos	903.3931645208488
THRATB0tc_pos	1305.8448823205504
THRCYSNaEx_pos	813.2437390753423
THRD_L_pos	4.981540015873956
THRGLNNaEx_pos	717.4724611425595
THRGLNexR_neg	590.0005245237621
THRGLNexR_pos	678.7036529372945
THRGLYexR_neg	591.0983439440358
THRGLYexR_pos	678.7036529372945
THRPHELAT2tc_pos	593.5346741408677
THRSERNaEx_pos	857.0623335120481
THRS_pos	0.0
THRt4_pos	497.04017283461747
THYMDt1_pos	5.840366444979655
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2522.2202706315497
THYMDtm_pos	5001.908232570428
THYMt_neg	12261.201633760147
THYMt_pos	9.176571184844533
THYOXt2_neg	981.9849933669782
THYOXt2_pos	983.2850972802717
THYOXt_neg	983.2850972802717
THYOXt_pos	981.9849933669782
THYPX_pos	10.063593824309908
TIGCRNe_pos	12079.040638617163
TKT1_neg	19611.67877967029
TKT1_pos	15654.461652993432
TKT2_neg	19611.678779670285
TKT2_pos	15654.461652993432
TMABADH_pos	0.0
TMDK1_pos	2470.0187968498153
TMDK1m_pos	1717.9376228775025
TMDPK_pos	7644.05853922599
TMDPPK_pos	4237.933967306274
TMDPP_neg	10.592841203862408
TMDPP_pos	12261.20163376015
TMDS_pos	12245.813151492308
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37710.18255768474
TMNDNCCOAtx_pos	145.08725152278836
TMNDNCCPT1_pos	504.76596540971843
TMNDNCCPT2_pos	504.76596540971843
TMNDNCCRNt_pos	504.76596540971843
TMNDNCt_neg	244.74840147142365
TMNDNCt_pos	13.413154935243838
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.487673502422119
TPI_neg	9094.108316057896
TPI_pos	4120.903938173666
TRDR2_pos	5128.591863191571
TRDR3_pos	5164.406879724721
TRDR_pos	2881.223048471337
TRDRm_pos	300.40207043588816
TREH_pos	0.0
TREHe_pos	3.4895468175364535
TRIODTHYSUFt_pos	21.269704624939845
TRIODTHYSULT_pos	21.269704624939845
TRIODTHYt2_neg	981.9849933669782
TRIODTHYt2_pos	983.2850972802717
TRIODTHYt_neg	983.2850972802717
TRIODTHYt_pos	981.9849933669782
TRIOK_pos	3690.315663354934
TRPATB0tc_pos	1537.5223248192058
TRPHYDRO2_pos	2001.078717965386
TRPO2_pos	9.710178141994456
TRPt4_pos	1268.6860662150648
TRPt_neg	816.5661743212834
TRPt_pos	816.5661743212834
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	68659.90472253758
TSTSTERONEGLCtr_neg	68659.9047225376
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	60986.65643751197
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	60986.65643751197
TSTSTERONEt_neg	54861.155416668196
TSTSTERONEt_pos	9.247235684537303
TSTSTERONEtr_neg	9.643802399529559
TSTSTERONEtr_pos	54861.15541666818
TSULt4_3_neg	0.0
TSULt4_3_pos	12.113560206706786
TTDCAFATPc_pos	8789.95965599738
TTDCAtr_neg	0.0
TTDCAtr_pos	3337.7630320765998
TTDCPT1_pos	10588.689003586287
TTDCPT2_pos	10588.689003586287
TTDCRNt_pos	10588.689003586287
TXA2te_neg	170.9694094106632
TXA2te_pos	0.0
TXA2tr_neg	170.9694094106632
TXA2tr_pos	0.0
TXASr_pos	170.96940941066316
TYMSFt_pos	19525.4379734993
TYMSULT_pos	19525.4379734993
TYR3MO2_pos	9983.77142079101
TYRASE_pos	12494.849104598736
TYRATB0tc_pos	1537.5223248192058
TYRCBOX_pos	10839.46138089028
TYRDOPO3_pos	12494.849104598743
TYRDOPO_pos	48727.672351133864
TYROXDAc_pos	10914.878305899003
TYRPHELAT2tc_pos	487.9476603333426
TYRTA_neg	6843.219134824525
TYRTA_pos	8547.482969216027
TYRTAm_neg	0.0
TYRTAm_pos	45792.863192850265
TYRt4_pos	1268.6860662150648
TYRt_neg	487.9476603333426
TYRt_pos	816.5661743212834
UAG2EMAi_pos	4050.6237222490636
UAG4E_neg	882.4723963512423
UAG4E_pos	9625.162572019977
UAGALDP_pos	555.5736072460073
UAGDP_pos	4050.623722249063
UDPACGALtl_neg	7112.866707550575
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9196.945554386371
UDPDOLPT_U_pos	9196.945554386371
UDPG1P_pos	16541.305055649787
UDPG4E_neg	4957.600285931062
UDPG4E_pos	11848.646547980243
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6393.759645751855
UDPGD_pos	12695.713503468978
UDPGLCAter_neg	2062.061964137556
UDPGLCAter_pos	2062.061964137556
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	13009.493712867132
UDPGP_pos	3301.0252241042276
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	7112.866707550575
UGALGTg_pos	6393.759645751856
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	11136.53732794468
UGCG_pos	12931.34381359586
UGLCNACtg_neg	0.0
UGLCNACtg_pos	19008.727649410514
UGLT_neg	370.47373188657957
UGLT_pos	370.47373188657957
UGT1A10r_neg	10.501147185205031
UGT1A10r_pos	65514.445144096244
UGT1A1r_pos	60012.65208781604
UGT1A2r_pos	42999.20012662254
UGT1A3r_pos	70071.86895115863
UGT1A4r_pos	68659.9047225376
UGT1A5r2_pos	4024.298587088182
UGT1A5r_pos	4006.639117988866
UGT1A6r_pos	57290.99066481217
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	69651.17073642557
UMPK2_neg	368.74285796906395
UMPK2_pos	368.74285796906395
UMPK2n_neg	370.5494024960475
UMPK2n_pos	370.5494024960475
UMPK3_neg	368.74285796906395
UMPK3_pos	368.74285796906395
UMPK3n_neg	370.5494024960475
UMPK3n_pos	370.5494024960475
UMPK4_neg	368.74285796906395
UMPK4_pos	368.74285796906395
UMPK4n_neg	370.5494024960475
UMPK4n_pos	370.5494024960475
UMPK5_neg	368.74285796906395
UMPK5_pos	368.74285796906395
UMPK5n_neg	370.5494024960475
UMPK5n_pos	370.5494024960475
UMPK6_neg	368.74285796906395
UMPK6_pos	368.74285796906395
UMPK6n_neg	370.5494024960475
UMPK6n_pos	370.5494024960475
UMPK7_neg	368.74285796906395
UMPK7_pos	368.74285796906395
UMPK7n_neg	370.5494024960475
UMPK7n_pos	370.5494024960475
UMPK_neg	368.74285796906395
UMPK_pos	368.74285796906395
UMPKm_neg	9098.267615179757
UMPKm_pos	0.0
UMPKn_neg	370.5494024960475
UMPKn_pos	370.5494024960475
UMPtr_neg	2062.061964137556
UMPtr_pos	2062.061964137556
UNK2_pos	15218.455042243264
UNK3_pos	15902.411200681163
UPP3S_pos	14711.997840455291
UPPDC1_pos	14711.997840455291
UPPN_pos	14515.358140483288
URATEt_pos	8992.093996215568
URATEtx_pos	11367.09399621557
URAt_neg	7295.902067617581
URAt_pos	5.433902217247326
URCN_pos	11627.25524863962
UREAt5_neg	1357.1343352380266
UREAt5_pos	1357.1343352380266
UREAt_neg	1357.1343352380266
UREAt_pos	1357.1343352380266
UREAtm_neg	14595.089144549529
UREAtm_pos	0.0
URIDK2m_neg	6418.129603094125
URIDK2m_pos	3587.7234051421915
URIK1_pos	454.40237643456214
URIt4_pos	960.4819561122238
URIt5le_pos	1396.7139210553992
URIt_neg	960.4819561122238
URIt_pos	11974.711637136052
UROLACer_neg	0.0
UROLACer_pos	6755.959064441486
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	9098.267615179757
Uritm_pos	0.0
Uritn_neg	13365.947722810488
Uritn_pos	0.0
VACCCPT1_pos	90332.2644249741
VACCCPT2_pos	90332.2644249741
VACCCRNt_pos	90332.2644249741
VACCt_neg	8880.4846120864
VACCt_pos	7.831581475338545
VALATB0tc_pos	1599.733469130065
VALLAT1tc_pos	620.8090209675845
VALPHELAT2tc_pos	550.158804644202
VALTA_neg	7674.704536604367
VALTA_pos	4087.11920642076
VALTAm_neg	4087.11920642076
VALTAm_pos	15121.158334223266
VALt4_pos	1330.897210525924
VALt5m_neg	4087.11920642076
VALt5m_pos	15121.158334223263
VALtec_neg	550.158804644202
VALtec_pos	878.7773186321427
VD3_neg	11002.111865615308
VD3_pos	77048.3073198309
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9934.558420240555
VITD3t2_pos	1053.8493530713843
VITD3t_pos	1053.8493530713843
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4200.658049566918
VITKtl_pos	4976.979840529178
VLCS2p_pos	66259.61215454357
VLCS2r_pos	75239.88212924502
VLCSp_pos	65275.42969311013
VLCSr_pos	71711.24498296804
WHDDCAte_neg	7.48767350242212
WHDDCAte_pos	0.0
WHHDCAte_neg	18434.45666681263
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7516.045605393218
WHTTDCAte_pos	0.0
XANDp_pos	12511.217950792694
XANtx_pos	11367.093996215573
XAO2x_pos	11874.01562819424
XAOx_pos	11367.09399621557
XOL27OHtm_neg	11012.693712911856
XOL27OHtm_pos	11514.594973006006
XOL7AH2tm_neg	69925.30771501998
XOL7AH2tm_pos	10994.14958421504
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	10994.149584215038
XOL7AONEtr_pos	7948.837598829235
XOLDIOLONEt_neg	65275.42969311013
XOLDIOLONEt_pos	7948.837598829235
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	7027.595502209403
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	54310.399939118994
XOLTRI24te_neg	0.0
XOLTRI24te_pos	54310.39993911898
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	54325.93828114021
XOLTRI25te_neg	0.0
XOLTRI25te_pos	54325.93828114018
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	54120.696296434224
XOLTRI27te_neg	0.0
XOLTRI27te_pos	54120.696296434224
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	65275.429693110156
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8313.528409787712
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8313.528409787712
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5075.583441772287
XYLUR_neg	1275.583441772287
XYLUR_pos	1286.4865834216853
XYLt_neg	857.2356585717497
XYLt_pos	0.0
XYLtly_pos	857.2356585717494
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	226.02554164447355
q10h2tc_neg	5678.0709145034025
q10h2tc_pos	7447.889207523217
q10tm_neg	5678.070914503403
q10tm_pos	7447.889207523217
r0002_neg	2090.3890009009383
r0002_pos	2375.0
r0009_pos	4573.531747212823
r0010_pos	6003.641247046006
r0013_pos	41.740423895717505
r0016_neg	2675.271483378989
r0016_pos	4390.212026495348
r0021_neg	1443.5686030028962
r0021_pos	520.6155026060013
r0022_neg	5298.594422888286
r0022_pos	471.87543845664004
r0027_neg	1454.4717446522948
r0027_pos	1242.4661677082229
r0028_pos	3656.4508138512415
r0033_pos	14231.410852238801
r0034_pos	11783.511715624381
r0047_pos	2400.4940399453853
r0051_neg	3.9890203190746796
r0051_pos	27106.22658643283
r0055_neg	1504.517046377933
r0055_pos	7716.571222969899
r0060_pos	7897.233054430396
r0062_pos	3403.900209597292
r0068_pos	3433.9616495246614
r0074_neg	1180.6860735719474
r0074_pos	3039.876876552001
r0081_neg	362.66141448780013
r0081_pos	362.66141448780013
r0082_pos	3674.9407337456514
r0083_pos	333.3016882598869
r0084_pos	12548.158248992568
r0085_pos	5179.592869299549
r0086_pos	7042.683155466498
r0093_pos	5.396578837761609
r0097_pos	3433.9616495246614
r0113_pos	19376.474453110015
r0119_pos	3208.382273102362
r0122_pos	511.83405713696203
r0127_pos	7401.334117806901
r0129_neg	2297.0952245157623
r0129_pos	6984.712583001635
r0130_neg	7490.939639513039
r0130_pos	2297.0952245157623
r0139_neg	3.3867923622861955
r0139_pos	8.182124857264576
r0142_pos	9521.44531621708
r0145_neg	1151.4756603436356
r0145_pos	58328.425520821496
r0149_neg	8.182124857264576
r0149_pos	3.3867923622861955
r0153_pos	511.83405713696203
r0156_pos	5179.592869299549
r0157_pos	7042.683155466498
r0160_pos	3690.315663354934
r0163_pos	11037.706098463037
r0165_pos	511.83405713696203
r0166_pos	12073.915882454981
r0170_neg	414.1439837097836
r0170_pos	75235.5110448756
r0173_neg	2622.5855789220977
r0173_pos	2622.5855789220977
r0178_neg	1300.6595984528499
r0178_pos	12404.311920536446
r0179_pos	1300.6595984528499
r0181_neg	3.3867923622861955
r0181_pos	3.3867923622861955
r0186_pos	11695.094129912877
r0191_pos	669.4400885424875
r0193_neg	8786.131915839076
r0193_pos	6866.614308181136
r0196_neg	351.67535726651056
r0196_pos	14839.321011403968
r0202_neg	2622.5855789220977
r0202_pos	2622.5855789220977
r0208_neg	3091.043941270588
r0208_pos	18624.888678444586
r0210_pos	8012.345331070412
r0224_pos	613.9936360062276
r0226_pos	3640.5833536133446
r0233_pos	5839.613716810529
r0236_pos	1282.8635475473593
r0239_neg	0.0
r0239_pos	9.985828321826942
r0242_neg	3.4598436505155785
r0242_pos	3.4598436505155785
r0245_neg	4285.255271438789
r0245_pos	6774.028653029083
r0246_pos	11148.389226576375
r0249_neg	2500.60084128085
r0249_pos	2500.60084128085
r0265_pos	5839.613716810529
r0267_neg	2112.005576944072
r0267_pos	2101.1024352946733
r0268_neg	2101.1024352946733
r0268_pos	2112.005576944072
r0276_neg	3828.315087154066
r0276_pos	398.96279620648
r0280_pos	511.83405713696203
r0281_neg	4.5203244959948705
r0281_pos	15091.038247712524
r0283_pos	4952.859052106285
r0287_pos	18029.351132929245
r0295_pos	567.7176262350418
r0301_pos	3828.3150871540665
r0308_pos	7612.146389337916
r0309_neg	4967.42831317258
r0309_pos	17163.08580503197
r0310_pos	4905.739569160251
r0311_pos	8363.903295673204
r0317_neg	346.6647028737329
r0317_pos	346.6647028737329
r0321_pos	3836.5844672342873
r0330_pos	1271.9604058979605
r0331_pos	4148.3422789798215
r0339_pos	5603.182376019451
r0340_pos	11148.389226576375
r0345_neg	1065.6401148917832
r0345_pos	1065.6401148917832
r0354_pos	3216.6469200428787
r0355_pos	3216.646920042878
r0357_pos	4294.454370862706
r0358_pos	4294.454370862706
r0360_pos	5593.777857852386
r0361_pos	5529.733590211198
r0363_pos	6862.352280323729
r0364_pos	6818.69711742028
r0365_pos	12610.239244685274
r0377_pos	3640.6898244712356
r0381_neg	4140.14067103998
r0381_pos	10032.63783906119
r0383_pos	6910.943013299534
r0384_pos	10900.946519060499
r0385_pos	12294.35957805463
r0386_pos	10735.693076997157
r0388_neg	4252.287251171993
r0388_pos	10209.690860415712
r0389_neg	4252.2872511719925
r0389_pos	9243.213558496256
r0390_neg	3025.4541784390167
r0390_pos	4.274999999999999
r0391_neg	11.763701282846435
r0391_pos	4265.463660989815
r0392_neg	3690.315663354934
r0392_pos	6258.778196150695
r0393_pos	11148.389226576375
r0394_neg	533.4809514843123
r0394_pos	5779.829514029367
r0395_pos	533.4809514843123
r0398_pos	5398.442315760082
r0399_neg	287.5537098779529
r0399_pos	5935.134830116695
r0400_neg	5043.328852602378
r0400_pos	19301.17409705065
r0402_pos	0.0
r0403_neg	2001.078717965386
r0403_pos	7.555186590511982
r0407_neg	606.0353396103864
r0407_pos	2790.5698552264384
r0408_neg	490.6449062536864
r0408_pos	490.6449062536864
r0409_neg	490.6449062536864
r0409_pos	490.6449062536864
r0410_neg	4.15922958245983
r0410_pos	4.703002331681803
r0413_pos	511.83405713696203
r0422_neg	0.0
r0422_pos	3674.9407337456514
r0423_pos	333.3016882598869
r0424_neg	0.0
r0424_pos	12548.15824899257
r0425_neg	367.44508022814466
r0425_pos	492.6815949113859
r0426_neg	346.6647028737329
r0426_pos	346.6647028737329
r0434_neg	2314.750260009525
r0434_pos	5168.542750016874
r0437_neg	3102.3346802771143
r0437_pos	5168.542750016874
r0441_neg	0.0
r0441_pos	310.6779248986343
r0443_pos	298.63398006620355
r0450_neg	0.0
r0450_pos	3959.8619933117734
r0451_pos	70.65991786747908
r0456_pos	3430.299164159698
r0463_neg	10042.22774972356
r0463_pos	0.0
r0464_neg	346.80861327973895
r0464_pos	355.9244689678627
r0470_pos	751.6642292499942
r0472_neg	7185.428484781699
r0472_pos	849.0047295691302
r0474_neg	7660.775679217593
r0474_pos	849.0047295691302
r0475_neg	5588.70615156376
r0475_pos	849.0047295691302
r0480_neg	16006.248489453594
r0480_pos	12863.86396304024
r0483_neg	362.66141448780013
r0483_pos	362.66141448780013
r0488_neg	20315.540724788065
r0488_pos	370.8401978397499
r0494_neg	3.3867923622861955
r0494_pos	8.182124857264576
r0497_neg	8.182124857264576
r0497_pos	3.3867923622861955
r0502_pos	9170.116027861208
r0504_pos	8992.093996215566
r0509_pos	418.91527850579973
r0512_neg	7509.79276652751
r0512_pos	624.896777655626
r0514_pos	3764.206666901704
r0517_neg	351.67535726651056
r0517_pos	14839.321011403972
r0522_pos	1622.6229255464787
r0523_pos	1622.6229255464787
r0525_neg	412.87918439928114
r0525_pos	26.3174380440475
r0527_neg	12.402028889360285
r0527_pos	5277.924472741936
r0531_neg	454.40237643456214
r0531_pos	3509.8054124455957
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14383.315660122487
r0541_neg	295.73773967821893
r0541_pos	80.76514806888846
r0545_pos	908.7850432095701
r0546_pos	0.0
r0547_neg	908.7850432095701
r0547_pos	18934.13415173418
r0548_pos	0.0
r0549_neg	355.9244689678627
r0549_pos	346.80861327973895
r0552_neg	413.10801223874495
r0552_pos	485.02620522157633
r0553_neg	485.02620522157633
r0553_pos	413.1080122387449
r0555_pos	6910.943013299534
r0556_neg	10900.946519060499
r0556_pos	0.0
r0557_pos	70.65991786747908
r0558_neg	1387.8289365678572
r0558_pos	1387.8289365678572
r0559_neg	1387.8289365678572
r0559_pos	1387.8289365678572
r0560_pos	12107.895506022423
r0561_pos	275.42757802801043
r0568_pos	7442.48105711417
r0570_neg	4356.730769315977
r0570_pos	6233.895365673624
r0571_neg	13063.871255831511
r0571_pos	2105.0646788609647
r0573_pos	7247.21922899775
r0575_neg	414.1439837097836
r0575_pos	75235.5110448756
r0578_neg	3999.490006926918
r0578_pos	4151.152767605282
r0579_pos	3999.490006926918
r0580_pos	4509.781599043123
r0584_neg	5277.924472741937
r0584_pos	3415.814357181916
r0587_neg	3.4598436505155785
r0587_pos	3.4598436505155785
r0590_pos	14231.410852238801
r0591_neg	41583.045196143044
r0591_pos	3332.0305389048935
r0594_pos	26.578941098000406
r0595_pos	8794.464412522864
r0596_pos	12610.239244685274
r0598_pos	0.0
r0603_neg	313.3832378547038
r0603_pos	9470.565063905
r0604_pos	9727.944189038863
r0610_neg	587.9854065728224
r0610_pos	587.9854065728224
r0611_neg	587.9854065728224
r0611_pos	587.9854065728224
r0614_neg	3999.490006926918
r0614_pos	32437.504880308505
r0615_neg	728.2840111758752
r0615_pos	739.1871528252736
r0616_neg	690.4470886759124
r0616_pos	12218.766319310045
r0617_neg	739.1871528252736
r0617_pos	728.2840111758752
r0618_pos	690.4470886759124
r0620_neg	0.0
r0620_pos	11037.70609846304
r0625_pos	0.0
r0627_neg	4105.037907346403
r0627_pos	9.478118138313704
r0629_neg	4020.5642975337664
r0629_pos	11859.144451268043
r0630_neg	3230.733968812434
r0630_pos	13038.216608866875
r0633_neg	5331.589717298952
r0633_pos	18678.931905408437
r0634_neg	33877.92086054858
r0634_pos	492.03964915274247
r0636_pos	14034.353997121681
r0637_pos	14034.353997121681
r0638_neg	5234.02709916931
r0638_pos	19515.62422003645
r0639_pos	14298.513455004251
r0641_neg	3140.8724031092843
r0641_pos	3140.8724031092843
r0642_neg	1387.8289365678572
r0642_pos	519.4616929652126
r0643_neg	2105.0646788609647
r0643_pos	13063.87125583151
r0644_neg	1387.8289365678572
r0644_pos	519.4616929652126
r0645_neg	0.0
r0645_pos	47.57808904056443
r0647_neg	1181.8875372780058
r0647_pos	0.0
r0650_neg	4627.804580633349
