	WT.d_S141_L007_R1_001
BAMPPALDOX_pos	30849.157131596152
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.206682948753418
BCRNe_pos	8780.78924676447
BDG2HCGHD_pos	0.0
BDHm_neg	7895.22838575233
BDHm_pos	5.138880242809252
BDMT_L_pos	17534.32304653089
BDMT_U_pos	17534.32304653089
BETALDHxm_pos	10435.34474453856
BGLUGCHe_pos	13836.425803290096
BGLUTCHLe_pos	15149.342594836224
BGLUTDECHOe_pos	3800.0
BHBt_neg	1298.8019261269908
BHBt_pos	1298.8019261269908
BHBtm_neg	7895.22838575233
BHBtm_pos	5.138880242809252
BHMT_pos	27438.242567707763
BILDGLCURt_neg	2040.4191928482107
BILDGLCURt_pos	2040.4191928482107
BILDGLCURte_pos	4233.7507945222005
BILDGLCURtr_neg	43321.36124425349
BILDGLCURtr_pos	8166.808577978401
BILGLCURt_neg	2040.4191928482107
BILGLCURt_pos	2040.4191928482107
BILGLCURte_pos	4606.8766662242215
BILGLCURtr_neg	66292.92362953683
BILGLCURtr_pos	10.339462224098314
BILIRED_pos	51710.94658020861
BILIRUBt2_neg	1981.7039825567292
BILIRUBt2_pos	2233.5677780455026
BILIRUBtr_neg	2981.968444635091
BILIRUBtr_pos	2981.968444635091
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9665.201715395482
BMTer_L_pos	52.549707878794656
BMTer_U_pos	52.54970787879467
BPNT2_pos	3446.1430660379897
BPNT_pos	7777.053139343942
BTND1_pos	5865.20171539548
BTND1n_pos	9665.20171539548
BTNDe_pos	3.94910824612404
BTNDm_pos	6293.444286984362
BTNPL_pos	5865.20171539548
BTNPLm_pos	6293.444286984362
BTNTe_pos	1466.61516996327
BTNt2_neg	1806.7426403680615
BTNt2_pos	1466.61516996327
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3858.2705542769086
BTNt3ile_pos	3780.983769175602
BTNt4i_pos	1806.7426403680615
BTNtn_neg	9665.201715395484
BTNtn_pos	0.0
BUP2_pos	18476.45462239744
BUTt2m_neg	0.0
BUTt2m_pos	6.322984279348966
BUTt2r_neg	535.0714442261125
BUTt2r_pos	535.0714442261125
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17856.875384533887
C100CPT1_neg	0.0
C100CPT1_pos	15454.215092001972
C101CPT1_neg	0.0
C101CPT1_pos	12857.365860163376
C101CRNe_pos	12857.365860163374
C102CPT1_neg	0.0
C102CPT1_pos	12857.365860163376
C10CRNe_pos	15454.215092001972
C10DCCACT_neg	8055.657286790829
C10DCCACT_pos	48868.44861188847
C10DCc_neg	0.0
C10DCc_pos	8055.657286790828
C10DCe_pos	20151.89308260022
C10OHc_neg	0.0
C10OHc_pos	13122.541620481978
C120CPT1_neg	0.0
C120CPT1_pos	11114.553156816304
C121CPT1_neg	0.0
C121CPT1_pos	12857.365860163376
C12DCACOT_pos	8055.657286790827
C12DCACT_pos	8055.657286790827
C12DCTD_neg	0.0
C12DCTD_pos	8055.657286790829
C12DCe_pos	46782.36110090273
C12OHc_neg	0.0
C12OHc_pos	12684.798274751329
C140CPT1_neg	0.0
C140CPT1_pos	8310.177512107699
C141ACBP_neg	0.0
C141ACBP_pos	14125.915631607899
C141CPT1_neg	0.0
C141CPT1_pos	12857.365860163376
C141OHc_neg	0.0
C141OHc_pos	14125.915631607892
C141OHe_pos	14125.915631607899
C142ACBP_neg	0.0
C142ACBP_pos	32534.44412595098
C142CPT1_neg	0.0
C142CPT1_pos	12857.365860163376
C142OHc_neg	0.0
C142OHc_pos	32534.444125950988
C142OHe_pos	32534.444125950988
C14OHc_neg	0.0
C14OHc_pos	10624.471744005781
C14STRr_pos	260.19131549081266
C160CPT1_pos	2364.401327383771
C160CPT2_pos	13650.172912371176
C160CRNt_pos	13788.507606875337
C161CPT12_pos	11312.959612501718
C161CPT1_pos	10615.520743340392
C161CPT22_pos	11312.959612501718
C161CPT2_pos	10615.520743340392
C161CRN2t_pos	11312.959612501718
C161CRNt_pos	10615.520743340392
C161OHc_neg	0.0
C161OHc_pos	10615.520743340392
C162ACBP_neg	0.0
C162ACBP_pos	22667.81565872051
C162OHc_neg	0.0
C162OHc_pos	22667.81565872051
C162OHe_pos	22667.81565872051
C16DCc_neg	0.0
C16DCc_pos	30495.187066312355
C16DCe_pos	30495.187066312348
C16OHc_neg	0.0
C16OHc_pos	10907.223117082864
C16txc_pos	5040.2198225107
C180CPT1_pos	8544.27461574409
C180CPT2_pos	8544.27461574409
C180CRNt_pos	8544.27461574409
C181CPT1_pos	1671.3217608334453
C181CPT2_pos	1671.3217608334453
C181CRNt_pos	1671.3217608334453
C181OHc_neg	0.0
C181OHc_pos	15928.041753088044
C182OHc_neg	0.0
C182OHc_pos	10.122006088800145
C18OHc_neg	0.0
C18OHc_pos	8681.489320737055
C204CPT1_pos	286.92379490824084
C204CPT2_pos	286.9237949082408
C204CRNt_pos	286.9237949082408
C226COAtx_neg	483.85756956597135
C226COAtx_pos	9.924724965109514
C226CPT1_pos	748.4548076369708
C226CPT2_pos	748.4548076369708
C226CRNt_pos	748.4548076369708
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1279.8758285225986
C2tcx_pos	5883.671749571351
C30CPT1_pos	1723.0689218716877
C3DCe_pos	11303.776945995467
C3STDH1Pr_pos	75949.71062660721
C3STDH1r_pos	76001.65268820118
C3STKR2r_pos	75949.71062660714
C40CPT1_neg	0.0
C40CPT1_pos	3478.6025342284015
C4CRNCPT2_neg	18365.800679844724
C4CRNCPT2_pos	3478.6025342284015
C4CRNe_pos	17476.423510733675
C4DCCACT_neg	8055.657286790829
C4DCCACT_pos	44601.929469298324
C4DCe_pos	10852.992926444642
C4OHc_neg	0.0
C4OHc_pos	8780.78924676447
C4STMO1r_pos	75949.71062660721
C4STMO2Pr_pos	75949.71062660721
C4STMO2r_pos	76001.65268820117
C4tcx_neg	0.0
C4tcx_pos	18435.01750889078
C4tmc_neg	18365.800679844728
C4tmc_pos	3478.6025342284015
C4x_neg	0.0
C4x_pos	18435.01750889078
C50CPT1_neg	0.0
C50CPT1_pos	10877.281238374626
C51CPT1_neg	0.0
C51CPT1_pos	12179.030525667653
C5DCe_pos	8282.788157090563
C60CPT1_neg	0.0
C60CPT1_pos	13538.349470531037
C6COAt_neg	18453.181452446384
C6COAt_pos	15484.18815231325
C6CRNe_pos	13538.349470531037
C6CRNtcx_neg	18453.181452446388
C6CRNtcx_pos	15484.188152313252
C6DCCACT_neg	8055.657286790827
C6DCCACT_pos	63047.871048627305
C6DCc_neg	0.0
C6DCc_pos	8055.657286790827
C6DCe_pos	63047.87104862732
C80CPT1_neg	0.0
C80CPT1_pos	9169.823016148437
C81CPT1_neg	0.0
C81CPT1_pos	12857.365860163376
C81CRNe_pos	12857.365860163374
C8CRNe_pos	9169.82301614844
C8DCc_neg	0.0
C8DCc_pos	8055.657286790829
C8DCe_pos	28516.159336173314
C9BRxtc_neg	2038.3346945041624
C9BRxtc_pos	2038.3346945041624
CAATPS_pos	4940.068864892678
CAMPt_pos	13435.467089889795
CAROtr_neg	0.0
CAROtr_pos	13.206682948753418
CARPEPT1tc_pos	11156.996878604941
CARVEOLte_neg	7.541744075508214
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.878595309061684
CATm_pos	5853.583224045964
CATp_pos	7877.207756659029
CAt7r_neg	1795.1429286530451
CAt7r_pos	1765.442421521059
CBASPte_neg	19922.762721245435
CBASPte_pos	8428.126235814827
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	19262.88574747783
CBPSam_pos	14295.95136412671
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.12532203731279
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13888.15891804291
CDIPTr_pos	3963.3850304228704
CDPDAGtm_neg	13947.23949717477
CDPDAGtm_pos	0.0
CDS_pos	3963.3850304228704
CDSm_pos	13947.239497174767
CEPTC_pos	4092.903393323228
CEPTE_pos	4371.855842730888
CERK_pos	28945.400952090095
CERT1gt_neg	8502.043804807077
CERT1gt_pos	22295.548130028754
CERT1rt_neg	0.0
CERT1rt_pos	13228.796365251774
CERT2gt_neg	0.0
CERT2gt_pos	29835.908881548206
CERT2rt_neg	13228.79636525177
CERT2rt_pos	0.0
CGLYt3_2__pos	2519.0313613458243
CGMPt_pos	14602.594223274813
CH25H_pos	12333.628280987168
CHAT_neg	5700.0
CHAT_pos	5591.828089547788
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	4092.9033933232267
CHLP_pos	3512.330061316058
CHLtm_neg	13947.239497174769
CHLtm_pos	10435.34474453856
CHOLATEt2_pos	1431.4733235787776
CHOLATEt3_pos	3388.632075923771
CHOLATEt_neg	1431.4733235787776
CHOLATEt_pos	2233.5677780455026
CHOLD2m_pos	10435.34474453856
CHOLESACATc_pos	7178.379785703401
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	7175.443014142154
CHOLK_pos	3313.2266244381517
CHOLPtg_neg	8502.043804807077
CHOLPtg_pos	0.0
CHOLPtl_neg	61533.10035919403
CHOLPtl_pos	0.0
CHOLt4_neg	1381.8042048070974
CHOLt4_pos	1381.8042048070974
CHOLtg_neg	0.0
CHOLtg_pos	5692.604852703913
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5692.604852703913
CHOLtu_neg	1381.8042048070974
CHOLtu_pos	1381.8042048070974
CHSTEROLSULT_pos	8185.916216225478
CHSTEROLt1_neg	2141.049067202621
CHSTEROLt1_pos	2141.049067202621
CHSTEROLt2_neg	2141.049067202621
CHSTEROLt2_pos	2141.049067202621
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2141.049067202621
CHSTEROLt_pos	4267.446583788309
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5085.717262598637
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	369.0074147693652
CITRtm_pos	369.0074147693652
CITt4_2_neg	853.03377509283
CITt4_2_pos	1215.1068553823627
CITt4_4_neg	1215.1068553823627
CITt4_4_pos	1215.1068553823627
CITtam_neg	2032.468299422594
CITtam_pos	2032.468299422594
CITtbm_neg	0.0
CITtbm_pos	2155.9202357884346
CK_neg	0.0
CK_pos	2743.2815853920533
CKc_neg	2743.2815853920533
CKc_pos	0.0
CLFORtex_pos	2260.325320852003
CLHCO3tex2_pos	750.0622596080798
CLI2tex_pos	3298.213517351259
CLOHtex2_pos	1015.4583532250226
CLOXAtex2_pos	983.3182862516567
CLPNDCOAtx_neg	11.209984911733995
CLPNDCOAtx_pos	38467.48425690104
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	394.86547784024657
CLPNDt_pos	12.81379707769684
CLS_hs_pos	230.32367440099353
CMPACNAtg_neg	0.0
CMPACNAtg_pos	19024.436797285416
CMPACNAtn_pos	8886.50063075186
CMPSAS_pos	5086.500630751861
CMPSASn_pos	8886.50063075186
CO2t_neg	3284.6948720056344
CO2t_pos	3333.695786344729
CO2ter_neg	11332.761595336502
CO2ter_pos	25099.47532336545
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3855.59831589319
CO2tm_pos	3720.4117178299593
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12514.460338528424
CO2tp_pos	18515.43823468014
COAtg_neg	19915.98628344445
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7279.834291783016
COAtm_neg	4806.483766743484
COAtm_pos	1671.3217608334453
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2552.8462484755064
COAtp_pos	3117.859047092252
COAtr_neg	1621.5422802915184
COAtr_pos	1621.5422802915184
COKECBESr_pos	0.0
COQ3m_pos	46391.34017658733
COQ5m_pos	46391.34017658733
COQ6m_pos	46391.34017658733
COQ7m_pos	46391.34017658733
CORE2GTg_pos	7849.630733585241
CORE3GTg_pos	7707.129883401396
CORE4GTg_pos	7707.129883401396
CORE5GTg_pos	403.56735612467844
CORE6GTg_pos	7148.711658036262
CORE7GTg_pos	403.56735612467844
CORE8GTg_pos	412.8934628530365
COUCOAFm_pos	46391.34017658734
COUMARINte_neg	0.0
COUMARINte_pos	7.541744075508214
COt_neg	0.0
COt_pos	51710.94658020868
CPCTDTX_pos	0.0
CPPPGO_pos	14807.447219626985
CREATt4_2_r_neg	1003.2124729465347
CREATt4_2_r_pos	1003.2124729465347
CREATtmdiffir_pos	2743.2815853920533
CRMPte_neg	0.0
CRMPte_pos	28945.400952090098
CRNCAR3tp_pos	4632.795813914507
CRNCARtp_pos	1279.8758285225986
CRNrtx_neg	1279.8758285225986
CRNrtx_pos	3172.9704199529074
CRNtHa_pos	967.442992923508
CRNt_neg	687.4627787397504
CRNt_pos	967.442992923508
CRNtim_pos	904.8282276688038
CRNtuNa_pos	687.4627787397504
CRNtx_neg	2038.3346945041624
CRNtx_pos	2038.3346945041624
CRTNsyn_pos	0.0
CRTSLt_neg	52539.08806184872
CRTSLt_pos	0.0
CRTSLtm_neg	52539.08806184873
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	55075.874234761424
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	55075.87423476144
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1211.936765789633
CRVNCtr_pos	1211.936765789633
CSAPASEly_pos	86.11774513799803
CSBPASEly_pos	103.27043525526824
CSCPASEly_pos	85.91203067339383
CSDPASEly_pos	132.17975940316757
CSEPASEly_pos	153.23218184738266
CSNAT2m_neg	0.0
CSNAT2m_pos	1723.0689218716877
CSNAT2x_neg	3172.9704199529074
CSNAT2x_pos	2552.8462484755064
CSNAT3x_neg	0.0
CSNAT3x_pos	4632.795813914507
CSNATer_neg	1621.5422802915184
CSNATer_pos	1621.5422802915184
CSNATm_neg	0.0
CSNATm_pos	2515.2386531140623
CSNATp_neg	4659.8683586692305
CSNATp_pos	5202.55836367623
CSNATr_neg	1621.5422802915184
CSNATr_pos	1621.5422802915184
CSND_pos	7.172013424688867
CSNt_neg	0.0
CSNt_pos	7.172013424688867
CSPG_At_pos	0.0
CSPG_Atly_pos	86.11774513799803
CSPG_Bt_pos	0.0
CSPG_Btly_pos	103.27043525526824
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	85.91203067339383
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	132.17975940316757
CSPG_Et_pos	0.0
CSPG_Etly_pos	153.23218184738266
CSm_pos	4187.539952066741
CTPS1_pos	4365.32952515516
CTPS2_pos	7740.966154138813
CTPtn_neg	0.0
CTPtn_pos	8886.50063075186
CYANt_neg	0.0
CYANt_pos	6.75469399253044
CYANtm_neg	0.0
CYANtm_pos	12.124045640793076
CYOOm3_pos	9147.787528580722
CYOR_u10m_pos	3623.3159552940256
CYSALANaEx_pos	828.7131156202545
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	887.3487365026084
CYSATB0tc_pos	1290.3546750825656
CYSGLNNaEx_pos	693.8997384766275
CYSGLTH_neg	1484.760632143764
CYSGLTH_pos	1260.1353038547365
CYSGLUexR_neg	580.2696876886342
CYSGLUexR_pos	663.9985232234457
CYSGLYexR_neg	673.3665022421866
CYSGLYexR_pos	569.0334675950118
CYSLYSL_pos	0.0
CYSO_pos	9801.552264684278
CYSPHELAT2tc_pos	613.9528777870682
CYSSERNaEx_pos	828.7131156202546
CYSSNAT5tc_neg	1118.8589525130906
CYSSNAT5tc_pos	1073.5247234885476
CYSTALArBATtc_pos	2.3975710141192303
CYSTA_neg	0.0
CYSTA_pos	7749.607580871244
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3762499826030488
CYSTGL_pos	13708.809393507852
CYSTHRNaEx_pos	828.7131156202546
CYSTLEUrBATtc_pos	2.3977667275099526
CYSTSERex_pos	2.4007222157416184
CYSTS_pos	13708.809393507852
CYSt4_pos	475.83345123339814
CYStec_neg	715.3939661514252
CYStec_pos	830.2706406033271
CYTDK1_pos	445.37281728030933
CYTDK2m_pos	13947.239497174767
CYTD_pos	3708.6539356534827
CYTDn_pos	13542.043736441125
CYTDt4_pos	1131.3415651496528
CYTDt5le_pos	1432.106766567305
CYTDt_neg	1131.3415651496528
CYTDt_pos	6286.955408386472
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13947.239497174767
CYTDtn_neg	0.0
CYTDtn_pos	13542.043736441125
CYTK10_neg	384.1669105086747
CYTK10_pos	384.1669105086747
CYTK10n_neg	385.7556745826819
CYTK10n_pos	385.7556745826819
CYTK11_neg	384.1669105086747
CYTK11_pos	384.1669105086747
CYTK11n_neg	385.7556745826819
CYTK11n_pos	385.7556745826819
CYTK12_neg	384.1669105086747
CYTK12_pos	384.1669105086747
CYTK12n_neg	385.7556745826819
CYTK12n_pos	385.7556745826819
CYTK13_neg	384.1669105086747
CYTK13_pos	384.1669105086747
CYTK13n_neg	385.7556745826819
CYTK13n_pos	385.7556745826819
CYTK14_neg	384.1669105086747
CYTK14_pos	384.1669105086747
CYTK14n_neg	385.7556745826819
CYTK14n_pos	385.7556745826819
CYTK1_neg	384.1669105086747
CYTK1_pos	384.1669105086747
CYTK1m_neg	0.0
CYTK1m_pos	13947.239497174767
CYTK1n_neg	385.7556745826819
CYTK1n_pos	385.7556745826819
CYTK2_neg	384.1669105086747
CYTK2_pos	384.1669105086747
CYTK2n_neg	385.7556745826819
CYTK2n_pos	385.7556745826819
CYTK3_neg	1191.461449633573
CYTK3_pos	1191.461449633573
CYTK3n_neg	385.7556745826819
CYTK3n_pos	385.7556745826819
CYTK4_neg	1191.461449633573
CYTK4_pos	1191.461449633573
CYTK4n_neg	385.7556745826819
CYTK4n_pos	385.7556745826819
CYTK5_neg	384.1669105086747
CYTK5_pos	384.1669105086747
CYTK5n_neg	385.7556745826819
CYTK5n_pos	385.7556745826819
CYTK6_neg	384.1669105086747
CYTK6_pos	384.1669105086747
CYTK6n_neg	385.7556745826819
CYTK6n_pos	385.7556745826819
CYTK7_neg	384.1669105086747
CYTK7_pos	384.1669105086747
CYTK7n_neg	385.7556745826819
CYTK7n_pos	385.7556745826819
CYTK8_neg	384.1669105086747
CYTK8_pos	384.1669105086747
CYTK8n_neg	385.7556745826819
CYTK8n_pos	385.7556745826819
CYTK9_neg	384.1669105086747
CYTK9_pos	384.1669105086747
CYTK9n_neg	385.7556745826819
CYTK9n_pos	385.7556745826819
Coqe_neg	0.0
Coqe_pos	5632.604857804603
D3AIBTm_neg	372.5922797920161
D3AIBTm_pos	372.5922797920161
DADA_pos	8433.30194113192
DADAe_pos	9594.82485767066
DADNK_pos	4261.938111065626
DADNt4_neg	1562.8427053957948
DADNt4_pos	7625.329526177575
DAGK_hs_neg	4092.9033933232276
DAGK_hs_pos	3451.1431676924494
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17742.1596364874
DAG_HSter_pos	61.60545294302398
DAGt_neg	6777.357015146594
DAGt_pos	5925.753940325876
DALAOXx_pos	9782.345649192324
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	625.1745935405529
DALAt2r_pos	625.1745935405529
DALAxt_pos	9782.345649192324
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4361.497025854041
DASPO1p_pos	11.475945765420304
DATPtm_pos	14897.194297484477
DATPtn_neg	0.0
DATPtn_pos	20932.93837366784
DCATDc_neg	0.0
DCATDc_pos	20151.89308260022
DCATDr_neg	0.0
DCATDr_pos	20151.89308260022
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	951.3473040357724
DCK1n_pos	951.3473040357724
DCK2n_neg	951.3473040357724
DCK2n_pos	951.3473040357724
DCMPDA_neg	4611.950907220537
DCMPDA_pos	7965.316871065809
DCSPTN1COAtx_neg	5040.219822510701
DCSPTN1COAtx_pos	11.209984911733995
DCSPTN1COAtxc_pos	5040.219822510701
DCSPTN1CPT1_pos	361.15942303606136
DCSPTN1CPT2_pos	361.15942303606136
DCSPTN1CRNt_pos	361.15942303606136
DCSPTN1t_neg	200.22178500944543
DCSPTN1t_pos	11.209984911733995
DCTPtm_pos	23742.689538130075
DCTPtn_neg	0.0
DCTPtn_pos	18776.326916597598
DCT_neg	0.0
DCT_pos	12510.839993602181
DCYTD_pos	4593.768634799766
DCYTDn_pos	20054.17318831445
DCYTt_neg	1562.8427053957948
DCYTt_pos	7162.622436817742
DDCRNe_pos	12684.798274751325
DDECCRNe_pos	11114.553156816304
DDECE1CRNe_pos	12857.365860163374
DDPGAm_neg	0.0
DDPGAm_pos	12363.370178446132
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.541744075508214
DECCRNe_pos	13122.541620481978
DECDICRNe_pos	12857.365860163374
DECDPtm_neg	0.0
DECDPtm_pos	46391.34017658734
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	21002.49569748153
DESAT18_10_pos	7.037780973832885
DESAT18_3_pos	8990.794623164082
DESAT18_4_pos	8982.401921584033
DESAT18_5_pos	7177.88383969377
DESAT18_6_pos	18813.584185899443
DESAT18_7_pos	48222.93082190703
DESAT18_8_pos	9213.822511893819
DESAT18_9_pos	6.210235323044355
DESAT20_1_pos	69.12119888988602
DESAT20_2_pos	49.42369147636025
DESAT22_1p_pos	192.89585800574287
DESAT22_2p_pos	38465.04666987624
DESAT24_1_pos	7.928750410017952
DGAT_pos	4294.845043445875
DGCHOLte_neg	1412.2868007974719
DGCHOLte_pos	4202.440212104283
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4026.040671122584
DGK1_neg	6936.53696834443
DGK1_pos	8078.345808574208
DGK2m_neg	17259.671970291667
DGK2m_pos	7820.049048421944
DGNSKm_pos	5961.754938864603
DGSNt_neg	1440.1321529640147
DGSNt_pos	7637.974774469266
DGSNtm_neg	0.0
DGSNtm_pos	5961.754938864603
DGTPtm_pos	7205.302875189166
DGTPtn_neg	0.0
DGTPtn_pos	20464.411037130554
DGULND_neg	0.0
DGULND_pos	12648.73960434529
DHAAt1r_neg	0.0
DHAAt1r_pos	4362.434354332536
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6536.058991896987
DHCHOLESTANATEtm_neg	8576.889863944158
DHCHOLESTANATEtm_pos	66917.35995043712
DHCR241r_pos	5026.473599560199
DHCR242r_pos	5025.868191282692
DHCR243r_pos	76132.61337441158
DHCR71r_pos	75949.76154263389
DHCR72r_pos	11043.693375946912
DHCRD1_pos	27164.775424115353
DHCRD2_pos	28406.73372322232
DHDPBMTm_pos	46391.34017658733
DHEASULT_pos	7781.940894199433
DHEASt_neg	1244.4119008319276
DHEASt_pos	1244.4119008319276
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.62729919576652
DHEAtr_pos	60929.96844808265
DHFR_neg	678.7990773455069
DHFR_pos	7647.288978771352
DHFtl_neg	3247.1624656236486
DHFtl_pos	0.0
DHFtm_neg	3861.047862403149
DHFtm_pos	3751.9711987574055
DHORD9_pos	8428.126235814823
DHORTS_neg	8428.126235814827
DHORTS_pos	0.0
DHPM1_pos	14877.61502271419
DHPM2_pos	18476.45462239744
DHPR2_pos	6272.636388577668
DHPR_pos	5385.83080425152
DIDPtn_neg	4198.2014831819015
DIDPtn_pos	4198.2014831819015
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	68872.97323907533
DIGALSGALSIDEtg_neg	68872.97323907533
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	9011.818488538076
DIGALSIDEtg_pos	68872.97323907533
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8508.022626216773
DINt_neg	1440.1321529640147
DINt_pos	7679.400309687129
DITPtn_neg	4198.2014831819015
DITPtn_pos	4198.2014831819015
DKMPPD_pos	15360.98913931763
DLNLCGCPT1_pos	124.56214602407499
DLNLCGCPT2_pos	124.56214602407499
DLNLCGCRNt_pos	124.56214602407499
DLNLCGt_neg	49.86725577475912
DLNLCGt_pos	3417.308033139704
DMANTIPYRINEte_neg	7.925067256653027
DMANTIPYRINEte_pos	0.0
DMATT_pos	75989.05465070311
DMATTx_pos	77546.98142214773
DMGDHm_pos	27438.24256770776
DMGtm_neg	0.0
DMGtm_pos	27438.242567707766
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.673104684584885
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.67310468458488
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.67310468458488
DMNONCOACRNCPT1_neg	2552.8462484755064
DMNONCOACRNCPT1_pos	3172.9704199529074
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.6731046845849
DMNONCRNt_neg	2038.3346945041624
DMNONCRNt_pos	2038.3346945041624
DM_13_cis_oretn_n__pos	1521.1459903480877
DM_13_cis_retn_n__pos	1231.8709903480874
DM_1a25dhvitd3(n)_pos	50981.4438278946
DM_4abut(n)_pos	9664.551904825033
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	581.2591840939168
DM_Lcystin_pos	14456.54914261786
DM_Ser_Gly_Ala_X_Gly_ly__pos	867.7468616953864
DM_Ser_Thr_ly__pos	373.5184572901139
DM_T_antigen_g__neg	21.20989890402973
DM_T_antigen_g__pos	246.8670195448857
DM_anth_pos	2850.0
DM_atp_c__pos	4090.219822510702
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	244.07813216629026
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	403.5673561246784
DM_core7_g__pos	403.56735612467844
DM_core8_g__pos	412.89346285303645
DM_datp_m__pos	20780.93771489466
DM_datp_n__pos	20932.938373667836
DM_dctp_m__pos	23742.689538130075
DM_dctp_n__pos	23742.68953813007
DM_dem2emgacpail_prot_hs_r__pos	52.54970787879467
DM_dgpi_prot_hs_r__pos	61.60545294302398
DM_dgtp_m__pos	20464.411037130554
DM_dgtp_n__pos	20464.411037130554
DM_dsT_antigen_g__pos	224.89141567405463
DM_dttp_m__pos	29550.82825966438
DM_dttp_n__pos	29550.82825966439
DM_ethamp_r__pos	33043.27053886998
DM_fol_pos	2335.3992695617358
DM_gncore2_g__pos	262.5804281870621
DM_gpi_sig_er__pos	52.54970787879466
DM_hretn_n__pos	1640.6978214729468
DM_kdn_c__pos	8858.662082739667
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12510.839993602181
DM_mem2emgacpail_prot_hs_r__pos	57.76346560427161
DM_n5m2masn_g__pos	941.4193236740263
DM_ncam_pos	23.44077252787746
DM_oretn_n__pos	1502.4976987232628
