	Ob-1012-a_S125_L007_R1_001
BAMPPALDOX_pos	29796.569059364072
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.954632100930482
BCRNe_pos	8547.740408891459
BDG2HCGHD_pos	0.0
BDHm_neg	7645.482548216972
BDHm_pos	4.996492681456628
BDMT_L_pos	17088.853568091105
BDMT_U_pos	17088.853568091108
BETALDHxm_pos	10208.66745230651
BGLUGCHe_pos	13686.231546406038
BGLUTCHLe_pos	14895.053583639406
BGLUTDECHOe_pos	3800.0
BHBt_neg	1222.017391342411
BHBt_pos	1222.017391342411
BHBtm_neg	7645.482548216973
BHBtm_pos	4.996492681456627
BHMT_pos	26507.71259286578
BILDGLCURt_neg	2003.515765420433
BILDGLCURt_pos	2000.5741248712156
BILDGLCURte_pos	4100.572125137229
BILDGLCURtr_neg	42405.931620339295
BILDGLCURtr_pos	8018.386516789186
BILGLCURt_neg	2003.515765420433
BILGLCURt_pos	2000.5741248712156
BILGLCURte_pos	4563.198426806518
BILGLCURtr_neg	64722.09499558442
BILGLCURtr_pos	10.278571102518283
BILIRED_pos	50457.57228525788
BILIRUBt2_neg	1950.6865535814582
BILIRUBt2_pos	2211.830816480938
BILIRUBtr_neg	2967.648650975816
BILIRUBtr_pos	2967.648650975816
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9287.630954197522
BMTer_L_pos	50.802904579534044
BMTer_U_pos	50.802904579534044
BPNT2_pos	3307.375127736872
BPNT_pos	7065.588266484033
BTND1_pos	5487.630954197506
BTND1n_pos	9287.63095419752
BTNDe_pos	3.9380087638982726
BTNDm_pos	5899.698389817348
BTNPL_pos	5487.630954197506
BTNPLm_pos	5899.698389817348
BTNTe_pos	1386.9696211238959
BTNt2_neg	1696.6563329117341
BTNt2_pos	1386.9696211238959
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3557.4501461877667
BTNt3ile_pos	3485.78539203012
BTNt4i_pos	1696.6563329117341
BTNtn_neg	9287.630954197522
BTNtn_pos	0.0
BUP2_pos	17578.132616036044
BUTt2m_neg	0.0
BUTt2m_pos	6.119679820203903
BUTt2r_neg	420.08873272162555
BUTt2r_pos	420.08873272162555
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17396.284947849606
C100CPT1_neg	0.0
C100CPT1_pos	14629.481830088978
C101CPT1_neg	0.0
C101CPT1_pos	12435.841142921308
C101CRNe_pos	12435.841142921308
C102CPT1_neg	0.0
C102CPT1_pos	12435.841142921308
C10CRNe_pos	14629.481830088978
C10DCCACT_neg	7815.967860926822
C10DCCACT_pos	47432.790438319134
C10DCc_neg	0.0
C10DCc_pos	7815.967860926823
C10DCe_pos	19665.072852008285
C10OHc_neg	0.0
C10OHc_pos	12715.877252580598
C120CPT1_neg	0.0
C120CPT1_pos	10383.478159927665
C121CPT1_neg	0.0
C121CPT1_pos	12435.841142921308
C12DCACOT_pos	7815.967860926823
C12DCACT_pos	7815.967860926823
C12DCTD_neg	0.0
C12DCTD_pos	7815.967860926821
C12DCe_pos	45315.29494600424
C12OHc_neg	0.0
C12OHc_pos	12244.72372663568
C140CPT1_neg	0.0
C140CPT1_pos	8015.282340988878
C141ACBP_neg	0.0
C141ACBP_pos	13667.675901523384
C141CPT1_neg	0.0
C141CPT1_pos	12435.841142921308
C141OHc_neg	0.0
C141OHc_pos	13667.675901523402
C141OHe_pos	13667.675901523404
C142ACBP_neg	0.0
C142ACBP_pos	31722.11156116195
C142CPT1_neg	0.0
C142CPT1_pos	12435.841142921308
C142OHc_neg	0.0
C142OHc_pos	31722.111561161943
C142OHe_pos	31722.11156116194
C14OHc_neg	0.0
C14OHc_pos	10229.3822159909
C14STRr_pos	272.6174614513041
C160CPT1_pos	2167.13525335342
C160CPT2_pos	13028.573275004588
C160CRNt_pos	13145.431787038606
C161CPT12_pos	10890.912332510148
C161CPT1_pos	10222.592588047817
C161CPT22_pos	10890.912332510148
C161CPT2_pos	10222.592588047817
C161CRN2t_pos	10890.912332510148
C161CRNt_pos	10222.592588047817
C161OHc_neg	0.0
C161OHc_pos	10222.592588047819
C162ACBP_neg	0.0
C162ACBP_pos	22265.717958712477
C162OHc_neg	0.0
C162OHc_pos	22265.717958712477
C162OHe_pos	22265.717958712477
C16DCc_neg	0.0
C16DCc_pos	29527.41850510877
C16DCe_pos	29527.41850510877
C16OHc_neg	0.0
C16OHc_pos	10563.260300734873
C16txc_pos	4940.079085882464
C180CPT1_pos	8263.35769094407
C180CPT2_pos	8263.35769094407
C180CRNt_pos	8263.35769094407
C181CPT1_pos	1563.0462988479649
C181CPT2_pos	1563.0462988479649
C181CRNt_pos	1563.0462988479649
C181OHc_neg	0.0
C181OHc_pos	15363.4132926317
C182OHc_neg	0.0
C182OHc_pos	9.741320419861829
C18OHc_neg	0.0
C18OHc_pos	8394.437477217423
C204CPT1_pos	277.5641760427529
C204CPT2_pos	277.5641760427528
C204CRNt_pos	277.5641760427528
C226COAtx_neg	468.43223693500937
C226COAtx_pos	9.571636800984436
C226CPT1_pos	719.9478956350399
C226CPT2_pos	719.9478956350399
C226CRNt_pos	719.9478956350399
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1194.0413643527052
C2tcx_pos	5566.528089786428
C30CPT1_pos	1571.3244737932337
C3DCe_pos	10830.043000500169
C3STDH1Pr_pos	74171.8056599862
C3STDH1r_pos	74226.65978983273
C3STKR2r_pos	74171.80565998616
C40CPT1_neg	0.0
C40CPT1_pos	3369.196746849756
C4CRNCPT2_neg	17805.136587880632
C4CRNCPT2_pos	3369.196746849756
C4CRNe_pos	16920.24406598462
C4DCCACT_neg	7815.967860926823
C4DCCACT_pos	43332.44365803138
C4DCe_pos	10558.516874752595
C4OHc_neg	0.0
C4OHc_pos	8547.740408891459
C4STMO1r_pos	74171.80565998613
C4STMO2Pr_pos	74171.80565998622
C4STMO2r_pos	74226.65978983277
C4tcx_neg	0.0
C4tcx_pos	17641.005141340294
C4tmc_neg	17805.13658788063
C4tmc_pos	3369.196746849756
C4x_neg	0.0
C4x_pos	17641.005141340298
C50CPT1_neg	0.0
C50CPT1_pos	10706.908584938687
C51CPT1_neg	0.0
C51CPT1_pos	11895.955999610816
C5DCe_pos	7982.614004881269
C60CPT1_neg	0.0
C60CPT1_pos	13194.537160421803
C6COAt_neg	17641.005141340294
C6COAt_pos	14803.715108383909
C6CRNe_pos	13194.537160421803
C6CRNtcx_neg	17641.005141340294
C6CRNtcx_pos	14803.71510838391
C6DCCACT_neg	7815.967860926822
C6DCCACT_pos	61445.323037292655
C6DCc_neg	0.0
C6DCc_pos	7815.967860926823
C6DCe_pos	61445.32303729265
C80CPT1_neg	0.0
C80CPT1_pos	8875.475826614367
C81CPT1_neg	0.0
C81CPT1_pos	12435.841142921308
C81CRNe_pos	12435.841142921308
C8CRNe_pos	8875.475826614365
C8DCc_neg	0.0
C8DCc_pos	7815.967860926823
C8DCe_pos	27420.459142170905
C9BRxtc_neg	2016.8585120340192
C9BRxtc_pos	2016.8585120340192
CAATPS_pos	4621.634543864325
CAMPt_pos	12947.108584246365
CAROtr_neg	0.0
CAROtr_pos	12.954632100930482
CARPEPT1tc_pos	10919.321559218546
CARVEOLte_neg	7.46412327866111
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.741365910358661
CATm_pos	5717.248976394906
CATp_pos	7632.283792753318
CAt7r_neg	1513.8944343527837
CAt7r_pos	1517.3832620668022
CBASPte_neg	19334.748574649584
CBASPte_pos	8260.266546684485
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18612.423679345753
CBPSam_pos	13701.992431755481
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.882813029677216
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13476.202431555006
CDIPTr_pos	3645.2038796179722
CDPDAGtm_neg	13302.604355470545
CDPDAGtm_pos	0.0
CDS_pos	3645.2038796179722
CDSm_pos	13302.604355470548
CEPTC_pos	3806.005604778108
CEPTE_pos	4044.271121516264
CERK_pos	27464.471822708176
CERT1gt_neg	7645.219434692209
CERT1gt_pos	21618.39762630844
CERT1rt_neg	0.0
CERT1rt_pos	12681.908425215554
CERT2gt_neg	0.0
CERT2gt_pos	28875.28264870083
CERT2rt_neg	12681.908425215554
CERT2rt_pos	0.0
CGLYt3_2__pos	2026.9055676543144
CGMPt_pos	13993.431825505431
CH25H_pos	12277.74601603215
CHAT_neg	5700.0
CHAT_pos	5548.583537801129
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3806.005604778108
CHLP_pos	3331.0769709830793
CHLtm_neg	13302.604355470543
CHLtm_pos	10208.66745230651
CHOLATEt2_pos	1346.523769906346
CHOLATEt3_pos	3274.899979514983
CHOLATEt_neg	1346.523769906346
CHOLATEt_pos	2211.830816480938
CHOLD2m_pos	10208.66745230651
CHOLESACATc_pos	6754.193181424897
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6751.499115623197
CHOLK_pos	3094.294171224064
CHOLPtg_neg	7645.219434692209
CHOLPtg_pos	0.0
CHOLPtl_neg	59313.9496921579
CHOLPtl_pos	0.0
CHOLt4_neg	1289.6953465584581
CHOLt4_pos	1280.8704249108062
CHOLtg_neg	0.0
CHOLtg_pos	5490.827262579007
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5490.827262579007
CHOLtu_neg	1280.8704249108062
CHOLtu_pos	1289.6953465584581
CHSTEROLSULT_pos	7909.237993756431
CHSTEROLt1_neg	2124.853861055516
CHSTEROLt1_pos	2124.853861055516
CHSTEROLt2_neg	2124.853861055516
CHSTEROLt2_pos	2124.853861055516
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2124.853861055516
CHSTEROLt_pos	4151.000017777348
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4914.47803656234
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	314.53599723504476
CITRtm_pos	314.53599723504476
CITt4_2_neg	1281.9006890075882
CITt4_2_pos	1537.1178809304943
CITt4_4_neg	1602.0145487892892
CITt4_4_pos	1581.226116746133
CITtam_neg	2010.0299560372503
CITtam_pos	2010.0299560372503
CITtbm_neg	0.0
CITtbm_pos	2125.203246636217
CK_neg	0.0
CK_pos	3572.5543681738736
CKc_neg	3572.5543681738736
CKc_pos	0.0
CLFORtex_pos	2054.265860688403
CLHCO3tex2_pos	652.0877884252277
CLI2tex_pos	3238.005586953109
CLOHtex2_pos	862.5963588670513
CLOXAtex2_pos	840.5250124799895
CLPNDCOAtx_neg	10.75360944327109
CLPNDCOAtx_pos	37227.64802599725
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	378.4156180644612
CLPNDt_pos	12.696819718768534
CLS_hs_pos	223.15104104852048
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18238.057233325315
CMPACNAtn_pos	8761.24039179048
CMPSAS_pos	4961.240391790481
CMPSASn_pos	8761.24039179048
CO2t_neg	3221.847344156445
CO2t_pos	3251.5438737390764
CO2ter_neg	11167.842060894733
CO2ter_pos	24533.47132485734
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3797.752020312792
CO2tm_pos	3506.59376863348
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12298.338643991163
CO2tp_pos	18017.060492866553
COAtg_neg	19114.718271575817
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7124.389750692651
COAtm_neg	4620.681586424543
COAtm_pos	1563.0462988479649
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2435.37570681141
COAtp_pos	3070.3471218650348
COAtr_neg	1471.788131488385
COAtr_pos	1471.788131488385
COKECBESr_pos	0.0
COQ3m_pos	45129.88933142669
COQ5m_pos	45129.88933142669
COQ6m_pos	45129.88933142669
COQ7m_pos	45129.88933142669
CORE2GTg_pos	7574.480099152074
CORE3GTg_pos	7440.000348084611
CORE4GTg_pos	7440.000348084611
CORE5GTg_pos	389.236175776244
CORE6GTg_pos	6919.157332821545
CORE7GTg_pos	389.236175776244
CORE8GTg_pos	398.3399849230504
COUCOAFm_pos	45129.88933142667
COUMARINte_neg	0.0
COUMARINte_pos	7.46412327866111
COt_neg	0.0
COt_pos	50457.572285257884
CPCTDTX_pos	0.0
CPPPGO_pos	14422.65315383161
CREATt4_2_r_neg	780.6103329603728
CREATt4_2_r_pos	759.8219009172162
CREATtmdiffir_pos	3572.5543681738736
CRMPte_neg	0.0
CRMPte_pos	27464.471822708176
CRNCAR3tp_pos	4440.618457421724
CRNCARtp_pos	1194.0413643527052
CRNrtx_neg	1194.0413643527052
CRNrtx_pos	3141.3343424587047
CRNtHa_pos	815.2156033986713
CRNt_neg	512.0781359523401
CRNt_pos	815.2156033986713
CRNtim_pos	839.9524054409923
CRNtuNa_pos	512.0781359523401
CRNtx_neg	2016.8585120340192
CRNtx_pos	2016.8585120340192
CRTNsyn_pos	0.0
CRTSLt_neg	51433.1419344958
CRTSLt_pos	0.0
CRTSLtm_neg	51433.14193449579
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54024.82877688406
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54024.82877688405
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1184.065800536772
CRVNCtr_pos	1192.890722184424
CSAPASEly_pos	84.57088060766569
CSBPASEly_pos	101.15467434101949
CSCPASEly_pos	84.40345360578748
CSDPASEly_pos	129.3349932585374
CSEPASEly_pos	149.61172795186116
CSNAT2m_neg	0.0
CSNAT2m_pos	1571.3244737932337
CSNAT2x_neg	3141.3343424587047
CSNAT2x_pos	2435.37570681141
CSNAT3x_neg	0.0
CSNAT3x_pos	4440.618457421724
CSNATer_neg	1471.788131488385
CSNATer_pos	1471.788131488385
CSNATm_neg	0.0
CSNATm_pos	2217.65977237845
CSNATp_neg	4353.3304614249955
CSNATp_pos	4818.272840937918
CSNATr_neg	1471.788131488385
CSNATr_pos	1471.788131488385
CSND_pos	7.358399925652871
CSNt_neg	0.0
CSNt_pos	7.358399925652871
CSPG_At_pos	0.0
CSPG_Atly_pos	84.57088060766569
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.15467434101949
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.40345360578748
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	129.3349932585374
CSPG_Et_pos	0.0
CSPG_Etly_pos	149.61172795186116
CSm_pos	4062.741781863508
CTPS1_pos	3970.319529794957
CTPS2_pos	7236.275722547794
CTPtn_neg	0.0
CTPtn_pos	8761.240391790481
CYANt_neg	0.0
CYANt_pos	6.667343126572692
CYANtm_neg	0.0
CYANtm_pos	11.994885192451374
CYOOm3_pos	8678.908434417837
CYOR_u10m_pos	3421.8974683680162
CYSALANaEx_pos	682.1787313573798
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	847.3143586299079
CYSATB0tc_pos	1246.5260028066593
CYSGLNNaEx_pos	669.6901735320808
CYSGLTH_neg	1412.5488656930966
CYSGLTH_pos	1212.6661316390278
CYSGLUexR_neg	529.7759739179871
CYSGLUexR_pos	601.9098507298714
CYSGLYexR_neg	601.9098507298714
CYSGLYexR_pos	516.0778633274629
CYSLYSL_pos	0.0
CYSO_pos	9642.072627198777
CYSPHELAT2tc_pos	541.1920006747583
CYSSERNaEx_pos	682.1787313573798
CYSSNAT5tc_neg	1336.80103940294
CYSSNAT5tc_pos	1261.658053796602
CYSTALArBATtc_pos	2.3008171344552837
CYSTA_neg	0.0
CYSTA_pos	7399.280280252319
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.313408797945776
CYSTGL_pos	12850.852463482843
CYSTHRNaEx_pos	682.1787313573798
CYSTLEUrBATtc_pos	2.277416004559621
CYSTSERex_pos	2.3035288190212553
CYSTS_pos	12850.852463482843
CYSt4_pos	435.4059516996304
CYStec_neg	556.7864577563356
CYStec_pos	614.5120628754319
CYTDK1_pos	375.7426542841242
CYTDK2m_pos	13302.604355470543
CYTD_pos	3391.8712875986353
CYTDn_pos	13137.96256882916
CYTDt4_pos	1116.328084252727
CYTDt5le_pos	1371.0417388350147
CYTDt_neg	1116.328084252727
CYTDt_pos	6082.3410113929185
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13302.604355470547
CYTDtn_neg	0.0
CYTDtn_pos	13137.96256882916
CYTK10_neg	337.4552706045564
CYTK10_pos	337.4552706045564
CYTK10n_neg	338.636619413967
CYTK10n_pos	338.636619413967
CYTK11_neg	337.4552706045564
CYTK11_pos	337.4552706045564
CYTK11n_neg	338.636619413967
CYTK11n_pos	338.636619413967
CYTK12_neg	337.4552706045564
CYTK12_pos	337.4552706045564
CYTK12n_neg	338.636619413967
CYTK12n_pos	338.636619413967
CYTK13_neg	337.4552706045564
CYTK13_pos	337.4552706045564
CYTK13n_neg	338.636619413967
CYTK13n_pos	338.636619413967
CYTK14_neg	337.4552706045564
CYTK14_pos	337.4552706045564
CYTK14n_neg	338.636619413967
CYTK14n_pos	338.636619413967
CYTK1_neg	337.4552706045564
CYTK1_pos	337.4552706045564
CYTK1m_neg	0.0
CYTK1m_pos	13302.604355470543
CYTK1n_neg	338.636619413967
CYTK1n_pos	338.636619413967
CYTK2_neg	337.4552706045564
CYTK2_pos	337.4552706045564
CYTK2n_neg	338.636619413967
CYTK2n_pos	338.636619413967
CYTK3_neg	1061.934905516468
CYTK3_pos	1061.934905516468
CYTK3n_neg	338.636619413967
CYTK3n_pos	338.636619413967
CYTK4_neg	1061.934905516468
CYTK4_pos	1061.934905516468
CYTK4n_neg	338.636619413967
CYTK4n_pos	338.636619413967
CYTK5_neg	337.4552706045564
CYTK5_pos	337.4552706045564
CYTK5n_neg	338.636619413967
CYTK5n_pos	338.636619413967
CYTK6_neg	337.4552706045564
CYTK6_pos	337.4552706045564
CYTK6n_neg	338.636619413967
CYTK6n_pos	338.636619413967
CYTK7_neg	337.4552706045564
CYTK7_pos	337.4552706045564
CYTK7n_neg	338.636619413967
CYTK7n_pos	338.636619413967
CYTK8_neg	337.4552706045564
CYTK8_pos	337.4552706045564
CYTK8n_neg	338.636619413967
CYTK8n_pos	338.636619413967
CYTK9_neg	337.4552706045564
CYTK9_pos	337.4552706045564
CYTK9n_neg	338.636619413967
CYTK9n_pos	338.636619413967
Coqe_neg	0.0
Coqe_pos	5521.20256722256
D3AIBTm_neg	317.406415766873
D3AIBTm_pos	317.406415766873
DADA_pos	7850.5760797244875
DADAe_pos	9145.495041451135
DADNK_pos	4126.293475762729
DADNt4_neg	1657.5754238892823
DADNt4_pos	7716.614211018126
DAGK_hs_neg	3806.0056047781077
DAGK_hs_pos	3307.6869325999432
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17129.64807499449
DAG_HSter_pos	59.609688696404426
DAGt_neg	5820.5519824627145
DAGt_pos	5694.338869828419
DALAOXx_pos	9582.221190547605
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	554.3600122499989
DALAt2r_pos	554.3600122499989
DALAxt_pos	9582.221190547605
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4183.841091140754
DASPO1p_pos	11.22622680604958
DATPtm_pos	13490.034988618656
DATPtn_neg	0.0
DATPtn_pos	20251.915408171182
DCATDc_neg	0.0
DCATDc_pos	19665.072852008285
DCATDr_neg	0.0
DCATDr_pos	19665.072852008285
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	683.7846510820882
DCK1n_pos	683.7846510820882
DCK2n_neg	683.7846510820882
DCK2n_pos	683.7846510820882
DCMPDA_neg	4205.471460812558
DCMPDA_pos	7237.212368751971
DCSPTN1COAtx_neg	4940.079085882463
DCSPTN1COAtx_pos	10.753609443271083
DCSPTN1COAtxc_pos	4940.079085882464
DCSPTN1CPT1_pos	346.85828656844456
DCSPTN1CPT2_pos	346.85828656844456
DCSPTN1CRNt_pos	346.85828656844456
DCSPTN1t_neg	194.67732238016822
DCSPTN1t_pos	10.753609443271083
DCTPtm_pos	22975.99271733874
DCTPtn_neg	0.0
DCTPtn_pos	18035.660518074063
DCT_neg	0.0
DCT_pos	12510.729621603281
DCYTD_pos	4208.993276038384
DCYTDn_pos	19353.489708693527
DCYTt_neg	1657.5754238892823
DCYTt_pos	7177.5622133586185
DDCRNe_pos	12244.723726635675
DDECCRNe_pos	10383.478159927665
DDECE1CRNe_pos	12435.841142921308
DDPGAm_neg	0.0
DDPGAm_pos	11945.977340685877
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.46412327866111
DECCRNe_pos	12715.8772525806
DECDICRNe_pos	12435.841142921308
DECDPtm_neg	0.0
DECDPtm_pos	45129.889331426675
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20311.39637506005
DESAT18_10_pos	6.923353471299955
DESAT18_3_pos	8825.681400498459
DESAT18_4_pos	8797.393421511286
DESAT18_5_pos	7051.278837904426
DESAT18_6_pos	18204.769023749366
DESAT18_7_pos	47004.967562063146
DESAT18_8_pos	9099.619730315164
DESAT18_9_pos	6.045224312091386
DESAT20_1_pos	67.09901807059694
DESAT20_2_pos	47.93053431735174
DESAT22_1p_pos	187.24334805380747
DESAT22_2p_pos	37222.56550190415
DESAT24_1_pos	7.803992238877083
DGAT_pos	4169.269814123099
DGCHOLte_neg	1346.1264940344397
DGCHOLte_pos	4100.102564499565
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4022.6380615164057
DGK1_neg	6435.659139369662
DGK1_pos	7159.349489524655
DGK2m_neg	16591.20727722145
DGK2m_pos	7543.714388625752
DGNSKm_pos	5754.5549059102395
DGSNt_neg	1279.3137499581069
DGSNt_pos	7672.728103970888
DGSNtm_neg	0.0
DGSNtm_pos	5754.55490591024
DGTPtm_pos	6367.9564505705985
DGTPtn_neg	0.0
DGTPtn_pos	19548.638977092203
DGULND_neg	0.0
DGULND_pos	12275.232329037994
DHAAt1r_neg	0.0
DHAAt1r_pos	4184.678240908937
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6414.075096458869
DHCHOLESTANATEtm_neg	7980.338163862371
DHCHOLESTANATEtm_pos	65507.85146646304
DHCR241r_pos	5201.052412920612
DHCR242r_pos	5200.842160766915
DHCR243r_pos	74334.75898412884
DHCR71r_pos	74171.89913371918
DHCR72r_pos	10897.600577476422
DHCRD1_pos	25777.253755025406
DHCRD2_pos	26978.935358938717
DHDPBMTm_pos	45129.88933142669
DHEASULT_pos	7065.588266484034
DHEASt_neg	1183.1515032648804
DHEASt_pos	1180.2098627156631
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.706532963294507
DHEAtr_pos	59229.589493808795
DHFR_neg	556.7124770959897
DHFR_pos	7244.860399636471
DHFtl_neg	3207.1345500554326
DHFtl_pos	0.0
DHFtm_neg	3629.2938235129686
DHFtm_pos	3365.0802438711335
DHORD9_pos	8260.266546684485
DHORTS_neg	8260.266546684485
DHORTS_pos	0.0
DHPM1_pos	14143.475273757103
DHPM2_pos	17578.132616036048
DHPR2_pos	6276.012448202051
DHPR_pos	5383.647419519598
DIDPtn_neg	4188.428385036464
DIDPtn_pos	4188.428385036464
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65697.47644333418
DIGALSGALSIDEtg_neg	65697.47644333418
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8783.179901304598
DIGALSIDEtg_pos	65697.4764433342
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8234.218945337048
DINt_neg	1279.313749958107
DINt_pos	7772.546296537352
DITPtn_neg	4188.428385036464
DITPtn_pos	4188.428385036464
DKMPPD_pos	15115.984284041366
DLNLCGCPT1_pos	119.61305555768514
DLNLCGCPT2_pos	119.61305555768514
DLNLCGCRNt_pos	119.61305555768514
DLNLCGt_neg	48.023522367996
DLNLCGt_pos	3296.7597103792014
DMANTIPYRINEte_neg	7.894470317883616
DMANTIPYRINEte_pos	0.0
DMATT_pos	74212.51228416126
DMATTx_pos	75755.12875041702
DMGDHm_pos	26507.712592865777
DMGtm_neg	0.0
DMGtm_pos	26507.71259286577
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.77485375515994
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.77485375515993
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.77485375515993
DMNONCOACRNCPT1_neg	2435.37570681141
DMNONCOACRNCPT1_pos	3141.3343424587047
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.77485375515994
DMNONCRNt_neg	2016.8585120340192
DMNONCRNt_pos	2016.8585120340192
DM_13_cis_oretn_n__pos	1487.9050915539062
DM_13_cis_retn_n__pos	1198.6300915539064
DM_1a25dhvitd3(n)_pos	49630.38417019483
DM_4abut(n)_pos	9440.254377856723
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	558.9524319456153
DM_Lcystin_pos	13606.534939580459
DM_Ser_Gly_Ala_X_Gly_ly__pos	844.5394353265788
DM_Ser_Thr_ly__pos	359.6065885777089
DM_T_antigen_g__neg	20.10318791809045
DM_T_antigen_g__pos	238.00190580182715
DM_anth_pos	2850.0
DM_atp_c__pos	3990.079085882463
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	236.03393173351344
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	389.236175776244
DM_core7_g__pos	389.236175776244
DM_core8_g__pos	398.3399849230505
DM_datp_m__pos	20107.76504789306
DM_datp_n__pos	20251.91540817118
DM_dctp_m__pos	22975.992717338737
DM_dctp_n__pos	22975.992717338748
DM_dem2emgacpail_prot_hs_r__pos	50.802904579534044
DM_dgpi_prot_hs_r__pos	59.609688696404426
DM_dgtp_m__pos	19548.638977092207
DM_dgtp_n__pos	19548.638977092207
DM_dsT_antigen_g__pos	217.21342976856906
DM_dttp_m__pos	28351.308989655507
DM_dttp_n__pos	28351.3089896555
DM_ethamp_r__pos	31990.98318458413
DM_fol_pos	2230.568877459774
DM_gncore2_g__pos	252.3524856659152
DM_gpi_sig_er__pos	50.802904579534044
DM_hretn_n__pos	1623.830473438462
DM_kdn_c__pos	8647.713865733833
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12510.729621603283
DM_mem2emgacpail_prot_hs_r__pos	55.99162872502325
DM_n5m2masn_g__pos	908.339438529764
DM_ncam_pos	22.90171176781762
DM_oretn_n__pos	1471.996297517003
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13052.524002022492
DM_pnto_R_pos	6619.885635855494
