	Ob.911.a_S124_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.948754725418553
BCRNe_pos	8582.750265020333
BDG2HCGHD_pos	0.0
BDHm_neg	7653.603973817346
BDHm_pos	5.026546916451621
BDMT_L_pos	17030.61900121153
BDMT_U_pos	17030.61900121153
BETALDHxm_pos	10222.492884226682
BGLUGCHe_pos	13592.828571866741
BGLUTCHLe_pos	14641.528547363896
BGLUTDECHOe_pos	3800.0
BHBt_neg	1220.5669508169171
BHBt_pos	1220.5669508169171
BHBtm_neg	7653.603973817345
BHBtm_pos	5.026546916451619
BHMT_pos	26379.9351763092
BILDGLCURt_neg	2003.378349648452
BILDGLCURt_pos	2002.663740700633
BILDGLCURte_pos	4066.019362166177
BILDGLCURtr_neg	42300.85890420274
BILDGLCURtr_pos	7981.343980254958
BILGLCURt_neg	2003.378349648452
BILGLCURt_pos	2002.663740700633
BILGLCURte_pos	4405.071916430908
BILGLCURtr_neg	64607.802265695886
BILGLCURtr_pos	10.27661071632149
BILIRED_pos	50387.56850204966
BILIRUBt2_neg	1950.994309342632
BILIRUBt2_pos	2212.9301990614963
BILIRUBtr_neg	2965.0235488285443
BILIRUBtr_pos	2965.0235488285443
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9275.280765198102
BMTer_L_pos	50.69342859629664
BMTer_U_pos	50.69342859629664
BPNT2_pos	3265.209648886141
BPNT_pos	7005.393654150454
BTND1_pos	5475.28076519811
BTND1n_pos	9275.2807651981
BTNDe_pos	3.9370799101424137
BTNDm_pos	5903.968912726712
BTNPL_pos	5475.280765198108
BTNPLm_pos	5903.968912726712
BTNTe_pos	1395.9848158779141
BTNt2_neg	1702.3991391455975
BTNt2_pos	1395.9848158779141
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3510.9854342783774
BTNt3ile_pos	3437.2803292249446
BTNt4i_pos	1702.3991391455975
BTNtn_neg	9275.280765198104
BTNtn_pos	0.0
BUP2_pos	17519.24403789005
BUTt2m_neg	0.0
BUTt2m_pos	6.109634899982393
BUTt2r_neg	417.29787744180845
BUTt2r_pos	417.29787744180845
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17338.258682955442
C100CPT1_neg	0.0
C100CPT1_pos	14607.35405539117
C101CPT1_neg	0.0
C101CPT1_pos	12435.698016811384
C101CRNe_pos	12435.698016811386
C102CPT1_neg	0.0
C102CPT1_pos	12435.698016811384
C10CRNe_pos	14607.35405539117
C10DCCACT_neg	7805.543327583673
C10DCCACT_pos	47360.96788983436
C10DCc_neg	0.0
C10DCc_pos	7805.543327583672
C10DCe_pos	19623.342876183688
C10OHc_neg	0.0
C10OHc_pos	12723.48801270116
C120CPT1_neg	0.0
C120CPT1_pos	10367.685082441918
C121CPT1_neg	0.0
C121CPT1_pos	12435.698016811384
C12DCACOT_pos	7805.543327583673
C12DCACT_pos	7805.543327583673
C12DCTD_neg	0.0
C12DCTD_pos	7805.543327583672
C12DCe_pos	45227.59448864903
C12OHc_neg	0.0
C12OHc_pos	12258.467454662426
C140CPT1_neg	0.0
C140CPT1_pos	8010.262107357909
C141ACBP_neg	0.0
C141ACBP_pos	13685.83689573059
C141CPT1_neg	0.0
C141CPT1_pos	12435.698016811384
C141OHc_neg	0.0
C141OHc_pos	13685.836895730588
C141OHe_pos	13685.836895730588
C142ACBP_neg	0.0
C142ACBP_pos	31730.23331670076
C142CPT1_neg	0.0
C142CPT1_pos	12435.698016811384
C142OHc_neg	0.0
C142OHc_pos	31730.23331670076
C142OHe_pos	31730.233316700767
C14OHc_neg	0.0
C14OHc_pos	10245.154100969616
C14STRr_pos	264.95139008483426
C160CPT1_pos	2180.021716943688
C160CPT2_pos	13053.691077806561
C160CRNt_pos	13172.707661419232
C161CPT12_pos	10896.112876575868
C161CPT1_pos	10236.397129294632
C161CPT22_pos	10896.112876575868
C161CPT2_pos	10236.397129294632
C161CRN2t_pos	10896.112876575868
C161CRNt_pos	10236.397129294632
C161OHc_neg	0.0
C161OHc_pos	10236.397129294632
C162ACBP_neg	0.0
C162ACBP_pos	22219.411360878166
C162OHc_neg	0.0
C162OHc_pos	22219.411360878166
C162OHe_pos	22219.411360878166
C16DCc_neg	0.0
C16DCc_pos	29468.2082788913
C16DCe_pos	29468.2082788913
C16OHc_neg	0.0
C16OHc_pos	10590.764688360681
C16txc_pos	4907.84534406554
C180CPT1_pos	8297.999537960577
C180CPT2_pos	8297.999537960577
C180CRNt_pos	8297.999537960577
C181CPT1_pos	1565.47488755236
C181CPT2_pos	1565.47488755236
C181CRNt_pos	1565.47488755236
C181OHc_neg	0.0
C181OHc_pos	15380.54483525707
C182OHc_neg	0.0
C182OHc_pos	9.756686269306748
C18OHc_neg	0.0
C18OHc_pos	8429.311801509566
C204CPT1_pos	277.6517787612507
C204CPT2_pos	277.65177876125085
C204CRNt_pos	277.65177876125085
C226COAtx_neg	468.1237415075162
C226COAtx_pos	9.577705366142505
C226CPT1_pos	719.2361939023776
C226CPT2_pos	719.2361939023776
C226CRNt_pos	719.2361939023776
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1198.5162498851846
C2tcx_pos	5566.916214515941
C30CPT1_pos	1575.8349799209104
C3DCe_pos	10795.847990335475
C3STDH1Pr_pos	73935.05780121985
C3STDH1r_pos	73988.44831286122
C3STKR2r_pos	73935.05780121984
C40CPT1_neg	0.0
C40CPT1_pos	3371.7389182688166
C4CRNCPT2_neg	17826.713066227607
C4CRNCPT2_pos	3371.7389182688166
C4CRNe_pos	16940.727761059567
C4DCCACT_neg	7805.543327583674
C4DCCACT_pos	43271.04310659221
C4DCe_pos	10529.760879773523
C4OHc_neg	0.0
C4OHc_pos	8582.750265020333
C4STMO1r_pos	73935.05780121985
C4STMO2Pr_pos	73935.05780121982
C4STMO2r_pos	73988.44831286123
C4tcx_neg	0.0
C4tcx_pos	17663.551055734
C4tmc_neg	17826.713066227607
C4tmc_pos	3371.7389182688166
C4x_neg	0.0
C4x_pos	17663.551055734
C50CPT1_neg	0.0
C50CPT1_pos	10753.792860429203
C51CPT1_neg	0.0
C51CPT1_pos	11893.158506132642
C5DCe_pos	7997.950217549561
C60CPT1_neg	0.0
C60CPT1_pos	13209.796622861228
C6COAt_neg	17663.874844047972
C6COAt_pos	14794.369822854454
C6CRNe_pos	13209.79662286123
C6CRNtcx_neg	17663.874844047976
C6CRNtcx_pos	14794.369822854454
C6DCCACT_neg	7805.543327583672
C6DCCACT_pos	61271.971255556615
C6DCc_neg	0.0
C6DCc_pos	7805.543327583672
C6DCe_pos	61271.97125555661
C80CPT1_neg	0.0
C80CPT1_pos	8869.954633582767
C81CPT1_neg	0.0
C81CPT1_pos	12435.698016811384
C81CRNe_pos	12435.698016811386
C8CRNe_pos	8869.954633582767
C8DCc_neg	0.0
C8DCc_pos	7805.543327583674
C8DCe_pos	27354.36249465435
C9BRxtc_neg	2019.0165836126707
C9BRxtc_pos	2019.0165836126707
CAATPS_pos	4549.637552403007
CAMPt_pos	12861.998633763724
CAROtr_neg	0.0
CAROtr_pos	12.948754725418555
CARPEPT1tc_pos	10828.591927421252
CARVEOLte_neg	7.4648098182864295
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.741321108715066
CATm_pos	5801.069944859715
CATp_pos	7634.213562424149
CAt7r_neg	1490.8961663400405
CAt7r_pos	1463.7714249836677
CBASPte_neg	19224.746327743407
CBASPte_pos	8293.275083673052
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18498.02556401259
CBPSam_pos	13657.820935352544
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.89063028752075
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13411.265138128474
CDIPTr_pos	3647.5768233095437
CDPDAGtm_neg	13313.214395007639
CDPDAGtm_pos	0.0
CDS_pos	3647.5768233095437
CDSm_pos	13313.21439500764
CEPTC_pos	3786.1801617012607
CEPTE_pos	4044.688067951819
CERK_pos	27392.088764826825
CERT1gt_neg	7673.3887567856955
CERT1gt_pos	21567.380889121043
CERT1rt_neg	0.0
CERT1rt_pos	12635.35399336627
CERT2gt_neg	0.0
CERT2gt_pos	28784.270361723302
CERT2rt_neg	12635.35399336627
CERT2rt_pos	0.0
CGLYt3_2__pos	2093.6618087313745
CGMPt_pos	13895.122409770585
CH25H_pos	12024.08867122204
CHAT_neg	5700.0
CHAT_pos	5364.6415839583915
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3786.180161701261
CHLP_pos	3307.935632400349
CHLtm_neg	13313.214395007644
CHLtm_pos	10222.492884226682
CHOLATEt2_pos	1353.3852282753264
CHOLATEt3_pos	3240.650296872934
CHOLATEt_neg	1353.3852282753264
CHOLATEt_pos	2212.9301990614963
CHOLD2m_pos	10222.492884226682
CHOLESACATc_pos	6724.807988584164
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6722.229926314839
CHOLK_pos	3082.709219752055
CHOLPtg_neg	7673.388756785694
CHOLPtg_pos	0.0
CHOLPtl_neg	58898.68530216018
CHOLPtl_pos	0.0
CHOLt4_neg	1300.2300416908538
CHOLt4_pos	1298.0862148473966
CHOLtg_neg	0.0
CHOLtg_pos	5501.251619719848
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5501.251619719848
CHOLtu_neg	1298.0862148473966
CHOLtu_pos	1300.2300416908538
CHSTEROLSULT_pos	7530.434712796876
CHSTEROLt1_neg	2104.826407114179
CHSTEROLt1_pos	2104.826407114179
CHSTEROLt2_neg	2104.826407114179
CHSTEROLt2_pos	2104.826407114179
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2104.826407114179
CHSTEROLt_pos	4115.660467389296
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4895.977843565007
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	308.89580266395546
CITRtm_pos	308.89580266395546
CITt4_2_neg	1160.3354257544947
CITt4_2_pos	1437.6252908476313
CITt4_4_neg	1477.5124479171611
CITt4_4_pos	1470.3520139025009
CITtam_neg	2008.9124472994363
CITtam_pos	2008.9124472994363
CITtbm_neg	0.0
CITtbm_pos	2121.9320319674807
CK_neg	0.0
CK_pos	3582.1930659274894
CKc_neg	3582.1930659274894
CKc_pos	0.0
CLFORtex_pos	1708.6481460187827
CLHCO3tex2_pos	609.6130989040074
CLI2tex_pos	2908.8623938366763
CLOHtex2_pos	821.3571462641319
CLOXAtex2_pos	795.1871654613086
CLPNDCOAtx_neg	10.753661224299595
CLPNDCOAtx_pos	37174.22676001951
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	378.70960587676757
CLPNDt_pos	12.686522726721336
CLS_hs_pos	221.28337496905752
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18181.75954580736
CMPACNAtn_pos	8772.787863310881
CMPSAS_pos	4972.787863310882
CMPSASn_pos	8772.787863310881
CO2t_neg	3226.4982152926164
CO2t_pos	3260.9783150111352
CO2ter_neg	11143.547370660704
CO2ter_pos	24488.803919442915
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3796.8099244057003
CO2tm_pos	3481.3078511619287
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12282.976590708597
CO2tp_pos	18054.394107153897
COAtg_neg	19064.39658866018
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7092.451391838948
COAtm_neg	4604.083353630855
COAtm_pos	1565.47488755236
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2445.0497300177626
COAtp_pos	3072.993066660348
COAtr_neg	1482.0286502833396
COAtr_pos	1482.0286502833396
COKECBESr_pos	0.0
COQ3m_pos	44996.5427709764
COQ5m_pos	44996.5427709764
COQ6m_pos	44996.5427709764
COQ7m_pos	44996.5427709764
CORE2GTg_pos	7575.74826482505
CORE3GTg_pos	7442.931914545321
CORE4GTg_pos	7442.931914545321
CORE5GTg_pos	390.207481540882
CORE6GTg_pos	6912.210057624211
CORE7GTg_pos	390.207481540882
CORE8GTg_pos	399.48584885930836
COUCOAFm_pos	44996.542770976404
COUMARINte_neg	0.0
COUMARINte_pos	7.464809818286431
COt_neg	0.0
COt_pos	50387.568502049646
CPCTDTX_pos	0.0
CPPPGO_pos	14407.15859479689
CREATt4_2_r_neg	792.1770221626663
CREATt4_2_r_pos	785.0165881480061
CREATtmdiffir_pos	3582.1930659274894
CRMPte_neg	0.0
CRMPte_pos	27392.08876482683
CRNCAR3tp_pos	4445.873096088691
CRNCARtp_pos	1198.5162498851846
CRNrtx_neg	1198.5162498851846
CRNrtx_pos	3146.533480132578
CRNtHa_pos	801.7388260586199
CRNt_neg	541.16413562079
CRNt_pos	801.7388260586199
CRNtim_pos	842.2457355825156
CRNtuNa_pos	541.16413562079
CRNtx_neg	2019.0165836126707
CRNtx_pos	2019.0165836126707
CRTNsyn_pos	0.0
CRTSLt_neg	51316.799668898
CRTSLt_pos	0.0
CRTSLtm_neg	51316.79966889799
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	53909.15775481172
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	53909.157754811706
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1189.0028221293173
CRVNCtr_pos	1191.1466489727745
CSAPASEly_pos	84.75511605097408
CSBPASEly_pos	101.45150418173318
CSCPASEly_pos	84.59017412960591
CSDPASEly_pos	129.76056421934217
CSEPASEly_pos	150.16911005520862
CSNAT2m_neg	0.0
CSNAT2m_pos	1575.8349799209104
CSNAT2x_neg	3146.533480132578
CSNAT2x_pos	2445.0497300177626
CSNAT3x_neg	0.0
CSNAT3x_pos	4445.873096088691
CSNATer_neg	1482.0286502833396
CSNATer_pos	1482.0286502833396
CSNATm_neg	0.0
CSNATm_pos	2215.965282890116
CSNATp_neg	4346.880638992471
CSNATp_pos	4824.204722555953
CSNATr_neg	1482.0286502833396
CSNATr_pos	1482.0286502833396
CSND_pos	7.2739118609958
CSNt_neg	0.0
CSNt_pos	7.2739118609958
CSPG_At_pos	0.0
CSPG_Atly_pos	84.75511605097408
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.45150418173318
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.59017412960591
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	129.76056421934217
CSPG_Et_pos	0.0
CSPG_Etly_pos	150.16911005520862
CSm_pos	4186.3362543472695
CTPS1_pos	3944.3735123229458
CTPS2_pos	7185.641935558487
CTPtn_neg	0.0
CTPtn_pos	8772.78786331088
CYANt_neg	0.0
CYANt_pos	6.667044310935771
CYANtm_neg	0.0
CYANtm_pos	12.000571525284496
CYOOm3_pos	8689.613714658413
CYOR_u10m_pos	3442.842824292251
CYSALANaEx_pos	683.7903239016515
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	858.0091570934711
CYSATB0tc_pos	1247.6266974234334
CYSGLNNaEx_pos	683.6388010979279
CYSGLTH_neg	1404.4745737831236
CYSGLTH_pos	1206.927175007881
CYSGLUexR_neg	532.8792068233802
CYSGLUexR_pos	596.7844250603621
CYSGLYexR_neg	600.9461080864868
CYSGLYexR_pos	519.572748373751
CYSLYSL_pos	0.0
CYSO_pos	9631.261464036814
CYSPHELAT2tc_pos	540.7564029231297
CYSSERNaEx_pos	683.7903239016514
CYSSNAT5tc_neg	1338.5958685696644
CYSSNAT5tc_pos	1260.7437659421576
CYSTALArBATtc_pos	2.3061694111870983
CYSTA_neg	0.0
CYSTA_pos	7375.423515614454
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.314320975906776
CYSTGL_pos	12979.475385415471
CYSTHRNaEx_pos	683.7903239016514
CYSTLEUrBATtc_pos	2.285474536205977
CYSTSERex_pos	2.3093218609758566
CYSTS_pos	12979.475385415471
CYSt4_pos	440.1622256810646
CYStec_neg	572.8881146854558
CYStec_pos	629.5165405058889
CYTDK1_pos	368.786520259651
CYTDK2m_pos	13313.21439500764
CYTD_pos	3373.8861469064145
CYTDn_pos	13119.291024576305
CYTDt4_pos	922.3994723635525
CYTDt5le_pos	1378.7967318422616
CYTDt_neg	922.3994723635525
CYTDt_pos	6071.570063738797
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13313.21439500764
CYTDtn_neg	0.0
CYTDtn_pos	13119.291024576309
CYTK10_neg	339.77636196111297
CYTK10_pos	339.77636196111297
CYTK10n_neg	340.90743468630825
CYTK10n_pos	340.90743468630825
CYTK11_neg	339.77636196111297
CYTK11_pos	339.77636196111297
CYTK11n_neg	340.90743468630825
CYTK11n_pos	340.90743468630825
CYTK12_neg	339.77636196111297
CYTK12_pos	339.77636196111297
CYTK12n_neg	340.90743468630825
CYTK12n_pos	340.90743468630825
CYTK13_neg	339.77636196111297
CYTK13_pos	339.77636196111297
CYTK13n_neg	340.90743468630825
CYTK13n_pos	340.90743468630825
CYTK14_neg	339.77636196111297
CYTK14_pos	339.77636196111297
CYTK14n_neg	340.90743468630825
CYTK14n_pos	340.90743468630825
CYTK1_neg	339.77636196111297
CYTK1_pos	339.77636196111297
CYTK1m_neg	0.0
CYTK1m_pos	13313.21439500764
CYTK1n_neg	340.90743468630825
CYTK1n_pos	340.90743468630825
CYTK2_neg	339.77636196111297
CYTK2_pos	339.77636196111297
CYTK2n_neg	340.90743468630825
CYTK2n_pos	340.90743468630825
CYTK3_neg	1094.7894034626433
CYTK3_pos	1094.7894034626433
CYTK3n_neg	340.90743468630825
CYTK3n_pos	340.90743468630825
CYTK4_neg	1094.7894034626433
CYTK4_pos	1094.7894034626433
CYTK4n_neg	340.90743468630825
CYTK4n_pos	340.90743468630825
CYTK5_neg	339.77636196111297
CYTK5_pos	339.77636196111297
CYTK5n_neg	340.90743468630825
CYTK5n_pos	340.90743468630825
CYTK6_neg	339.77636196111297
CYTK6_pos	339.77636196111297
CYTK6n_neg	340.90743468630825
CYTK6n_pos	340.90743468630825
CYTK7_neg	339.77636196111297
CYTK7_pos	339.77636196111297
CYTK7n_neg	340.90743468630825
CYTK7n_pos	340.90743468630825
CYTK8_neg	339.77636196111297
CYTK8_pos	339.77636196111297
CYTK8n_neg	340.90743468630825
CYTK8n_pos	340.90743468630825
CYTK9_neg	339.77636196111297
CYTK9_pos	339.77636196111297
CYTK9n_neg	340.90743468630825
CYTK9n_pos	340.90743468630825
Coqe_neg	0.0
Coqe_pos	5510.166642402756
D3AIBTm_neg	312.59751620450396
D3AIBTm_pos	312.59751620450396
DADA_pos	7812.14076728111
DADAe_pos	9125.613541506818
DADNK_pos	4089.9910569952744
DADNt4_neg	1430.262144130364
DADNt4_pos	7643.257488055403
DAGK_hs_neg	3786.180161701261
DAGK_hs_pos	3281.399941196009
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17162.526852106705
DAG_HSter_pos	59.501209887506896
DAGt_neg	5816.297855456247
DAGt_pos	5676.668821660692
DALAOXx_pos	9528.012592631603
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	574.7395285555381
DALAt2r_pos	574.7395285555381
DALAxt_pos	9528.012592631603
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4196.355899376087
DASPO1p_pos	11.243094954000368
DATPtm_pos	13618.395531853104
DATPtn_neg	0.0
DATPtn_pos	20207.07758393276
DCATDc_neg	0.0
DCATDc_pos	19623.342876183688
DCATDr_neg	0.0
DCATDr_pos	19623.34287618369
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	645.0191310542501
DCK1n_pos	645.0191310542501
DCK2n_neg	645.0191310542501
DCK2n_pos	645.0191310542501
DCMPDA_neg	4420.429942724309
DCMPDA_pos	7428.198371479033
DCSPTN1COAtx_neg	4907.845344065539
DCSPTN1COAtx_pos	10.753661224299591
DCSPTN1COAtxc_pos	4907.84534406554
DCSPTN1CPT1_pos	346.5557456767794
DCSPTN1CPT2_pos	346.5557456767794
DCSPTN1CRNt_pos	346.5557456767794
DCSPTN1t_neg	194.51780312192938
DCSPTN1t_pos	10.753661224299591
DCTPtm_pos	22877.518673863764
DCTPtn_neg	0.0
DCTPtn_pos	18140.160761369712
DCT_neg	0.0
DCT_pos	12390.754193005525
DCYTD_pos	4413.143413051349
DCYTDn_pos	19541.247452370168
DCYTt_neg	1430.262144130364
DCYTt_pos	7101.008031132204
DDCRNe_pos	12258.467454662426
DDECCRNe_pos	10367.685082441918
DDECE1CRNe_pos	12435.698016811388
DDPGAm_neg	0.0
DDPGAm_pos	11915.31685369166
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.464809818286431
DECCRNe_pos	12723.488012701162
DECDICRNe_pos	12435.698016811388
DECDPtm_neg	0.0
DECDPtm_pos	44996.54277097642
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20299.5316640604
DESAT18_10_pos	6.919613114303998
DESAT18_3_pos	8810.98949438682
DESAT18_4_pos	8784.094563809733
DESAT18_5_pos	7045.815878315929
DESAT18_6_pos	18234.101391672986
DESAT18_7_pos	46930.81079739904
DESAT18_8_pos	9084.68281867549
DESAT18_9_pos	6.053587091558208
DESAT20_1_pos	67.14820965089997
DESAT20_2_pos	47.871584991823795
DESAT22_1p_pos	187.08848533151175
DESAT22_2p_pos	37168.79212352889
DESAT24_1_pos	7.807288553905167
DGAT_pos	4140.804109691662
DGCHOLte_neg	1354.5992812119794
DGCHOLte_pos	4066.8579438175184
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4019.313033942204
DGK1_neg	6438.677752174537
DGK1_pos	7130.258884346951
DGK2m_neg	16639.58267468418
DGK2m_pos	7457.450560050166
DGNSKm_pos	5699.353424383995
DGSNt_neg	1370.4217099022899
DGSNt_pos	7598.075965416833
DGSNtm_neg	0.0
DGSNtm_pos	5699.353424383994
DGTPtm_pos	6540.725297597463
DGTPtn_neg	0.0
DGTPtn_pos	19460.2577298252
DGULND_neg	0.0
DGULND_pos	12031.4212861075
DHAAt1r_neg	0.0
DHAAt1r_pos	4197.533478046829
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6412.86149314928
DHCHOLESTANATEtm_neg	7912.612335024718
DHCHOLESTANATEtm_pos	65315.358811774095
DHCR241r_pos	5238.801799293794
DHCR242r_pos	5238.618910895954
DHCR243r_pos	74098.02971814283
DHCR71r_pos	73935.12572080179
DHCR72r_pos	10878.547089836922
DHCRD1_pos	25769.598365558002
DHCRD2_pos	26964.782814277623
DHDPBMTm_pos	44996.5427709764
DHEASULT_pos	7005.393654150454
DHEASt_neg	1181.7918847143733
DHEASt_pos	1181.0772757665543
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.690197296595949
DHEAtr_pos	59093.940367491254
DHFR_neg	543.874096651927
DHFR_pos	7213.415132866137
DHFtl_neg	3200.7071768557635
DHFtl_pos	0.0
DHFtm_neg	3609.0550994464993
DHFtm_pos	3332.7241494444684
DHORD9_pos	8293.27508367305
DHORTS_neg	8293.27508367305
DHORTS_pos	0.0
DHPM1_pos	14097.863391674955
DHPM2_pos	17519.24403789005
DHPR2_pos	6276.480629700454
DHPR_pos	5369.413598373532
DIDPtn_neg	4190.817440277148
DIDPtn_pos	4190.817440277148
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65537.37661050589
DIGALSGALSIDEtg_neg	65537.37661050587
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8773.521296051658
DIGALSIDEtg_pos	65537.37661050587
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8202.686934555819
DINt_neg	1370.4217099022899
DINt_pos	7688.1752546761145
DITPtn_neg	4190.817440277148
DITPtn_pos	4190.817440277148
DKMPPD_pos	14915.589521843804
DLNLCGCPT1_pos	119.4632648114286
DLNLCGCPT2_pos	119.4632648114286
DLNLCGCRNt_pos	119.4632648114286
DLNLCGt_neg	48.04977542849776
DLNLCGt_pos	3259.33331888272
DMANTIPYRINEte_neg	7.890814567264962
DMANTIPYRINEte_pos	0.0
DMATT_pos	73975.48617090187
DMATTx_pos	75521.22913133223
DMGDHm_pos	26379.93517630919
DMGtm_neg	0.0
DMGtm_pos	26379.935176309198
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.75223534050434
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.75223534050433
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.75223534050433
DMNONCOACRNCPT1_neg	2445.0497300177626
DMNONCOACRNCPT1_pos	3146.533480132578
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.752235340504335
DMNONCRNt_neg	2019.0165836126707
DMNONCRNt_pos	2019.0165836126707
DM_13_cis_oretn_n__pos	1487.152006756536
DM_13_cis_retn_n__pos	1197.877006756536
DM_1a25dhvitd3(n)_pos	49674.11668202027
DM_4abut(n)_pos	9435.54514395481
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	562.5939237289158
DM_Lcystin_pos	13727.427615077517
DM_Ser_Gly_Ala_X_Gly_ly__pos	847.6400809454703
DM_Ser_Thr_ly__pos	361.27612012823664
DM_T_antigen_g__neg	20.307349903254792
DM_T_antigen_g__pos	239.17826650548
DM_anth_pos	2850.0
DM_atp_c__pos	3957.8453440655394
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	236.94446640366934
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	390.207481540882
DM_core7_g__pos	390.20748154088193
DM_core8_g__pos	399.4858488593084
DM_datp_m__pos	20051.92663305062
DM_datp_n__pos	20207.077583932754
DM_dctp_m__pos	22877.518673863746
DM_dctp_n__pos	22877.518673863764
DM_dem2emgacpail_prot_hs_r__pos	50.69342859629664
DM_dgpi_prot_hs_r__pos	59.501209887506896
DM_dgtp_m__pos	19460.257729825207
DM_dgtp_n__pos	19460.2577298252
DM_dsT_antigen_g__pos	218.19406918280725
DM_dttp_m__pos	28374.35514350829
DM_dttp_n__pos	28374.35514350829
DM_ethamp_r__pos	31956.57462410788
DM_fol_pos	2224.050368607595
DM_gncore2_g__pos	253.00522514485766
DM_gpi_sig_er__pos	50.693428596296634
DM_hretn_n__pos	1624.751576690022
DM_kdn_c__pos	8580.78084695274
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12390.754193005523
DM_mem2emgacpail_prot_hs_r__pos	55.95327607220576
DM_n5m2masn_g__pos	908.6193292971165
DM_ncam_pos	22.851254988559194
DM_oretn_n__pos	1471.9253857022838
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13053.11616586564
