	WT-DHA-d_S143_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.182636693811421
BCRNe_pos	8827.058883627556
BDG2HCGHD_pos	0.0
BDHm_neg	7889.989927499828
BDHm_pos	5.1641258660328235
BDMT_L_pos	17371.735902510816
BDMT_U_pos	17371.735902510816
BETALDHxm_pos	10429.68704284152
BGLUGCHe_pos	13770.544598510673
BGLUTCHLe_pos	14913.449057690248
BGLUTDECHOe_pos	3800.0
BHBt_neg	1302.0098271940362
BHBt_pos	1302.0098271940362
BHBtm_neg	7889.989927499828
BHBtm_pos	5.164125866032825
BHMT_pos	27168.620178238
BILDGLCURt_neg	2033.3356791045853
BILDGLCURt_pos	2031.290257693626
BILDGLCURte_pos	4154.303955055962
BILDGLCURtr_neg	42927.44728021588
BILDGLCURtr_pos	8080.976183498374
BILGLCURt_neg	2033.3356791045853
BILGLCURt_pos	2031.290257693626
BILGLCURte_pos	4572.924858716602
BILGLCURtr_neg	65754.97628725844
BILGLCURtr_pos	10.356854690091058
BILIRED_pos	51332.42290305139
BILIRUBt2_neg	1973.3679272142483
BILIRUBt2_pos	2248.068480797523
BILIRUBtr_neg	2976.091920542161
BILIRUBtr_pos	2976.091920542161
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9539.713685644752
BMTer_L_pos	51.94110663358051
BMTer_U_pos	51.94110663358051
BPNT2_pos	3358.0948995073227
BPNT_pos	7825.634802226445
BTND1_pos	5739.71368564475
BTND1n_pos	9539.713685644752
BTNDe_pos	3.945271733064539
BTNDm_pos	6172.82643298695
BTNPL_pos	5739.7136856447505
BTNPLm_pos	6172.82643298695
BTNTe_pos	1450.3370288324445
BTNt2_neg	1760.156265943421
BTNt2_pos	1450.3370288324445
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3782.39139498225
BTNt3ile_pos	3712.690699037068
BTNt4i_pos	1760.156265943421
BTNtn_neg	9539.713685644752
BTNtn_pos	0.0
BUP2_pos	18217.790356906655
BUTt2m_neg	0.0
BUTt2m_pos	6.313643497298599
BUTt2r_neg	542.5276189155044
BUTt2r_pos	542.5276189155044
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17693.004376379602
C100CPT1_neg	0.0
C100CPT1_pos	15360.049911303602
C101CPT1_neg	0.0
C101CPT1_pos	12839.232521166292
C101CRNe_pos	12839.232521166292
C102CPT1_neg	0.0
C102CPT1_pos	12839.232521166292
C10CRNe_pos	15360.049911303602
C10DCCACT_neg	8004.899908332977
C10DCCACT_pos	48545.506668693255
C10DCc_neg	0.0
C10DCc_pos	8004.899908332978
C10DCe_pos	20108.120097372874
C10OHc_neg	0.0
C10OHc_pos	13129.950492265114
C120CPT1_neg	0.0
C120CPT1_pos	10991.869347775573
C121CPT1_neg	0.0
C121CPT1_pos	12839.232521166292
C12DCACOT_pos	8004.899908332977
C12DCACT_pos	8004.899908332977
C12DCTD_neg	0.0
C12DCTD_pos	8004.899908332976
C12DCe_pos	46444.24787668967
C12OHc_neg	0.0
C12OHc_pos	12701.161333827791
C140CPT1_neg	0.0
C140CPT1_pos	8288.186121456205
C141ACBP_neg	0.0
C141ACBP_pos	14157.853497973168
C141CPT1_neg	0.0
C141CPT1_pos	12839.232521166292
C141OHc_neg	0.0
C141OHc_pos	14157.853497973168
C141OHe_pos	14157.853497973167
C142ACBP_neg	0.0
C142ACBP_pos	32448.096528450846
C142CPT1_neg	0.0
C142CPT1_pos	12839.232521166292
C142OHc_neg	0.0
C142OHc_pos	32448.09652845085
C142OHe_pos	32448.096528450853
C14OHc_neg	0.0
C14OHc_pos	10657.69875394966
C14STRr_pos	266.56814757914606
C160CPT1_pos	2411.2718886359394
C160CPT2_pos	13613.763962561667
C160CRNt_pos	13758.816278462258
C161CPT12_pos	11319.95012775619
C161CPT1_pos	10609.140585246008
C161CPT22_pos	11319.95012775619
C161CPT2_pos	10609.140585246008
C161CRN2t_pos	11319.95012775619
C161CRNt_pos	10609.140585246008
C161OHc_neg	0.0
C161OHc_pos	10609.140585246008
C162ACBP_neg	0.0
C162ACBP_pos	22682.48324245838
C162OHc_neg	0.0
C162OHc_pos	22682.483242458376
C162OHe_pos	22682.48324245838
C16DCc_neg	0.0
C16DCc_pos	30241.009630935267
C16DCe_pos	30241.00963093527
C16OHc_neg	0.0
C16OHc_pos	10937.308705684942
C16txc_pos	4969.397147648271
C180CPT1_pos	8569.826099772907
C180CPT2_pos	8569.826099772907
C180CRNt_pos	8569.826099772907
C181CPT1_pos	1688.8937315427288
C181CPT2_pos	1688.8937315427288
C181CRNt_pos	1688.8937315427288
C181OHc_neg	0.0
C181OHc_pos	15942.703010626232
C182OHc_neg	0.0
C182OHc_pos	10.138449848795986
C18OHc_neg	0.0
C18OHc_pos	8707.579231124677
C204CPT1_pos	286.81874318218144
C204CPT2_pos	286.81874318218144
C204CRNt_pos	286.81874318218144
C226COAtx_neg	479.1674325167587
C226COAtx_pos	9.92403031837024
C226CPT1_pos	744.1062454321196
C226CPT2_pos	744.1062454321196
C226CRNt_pos	744.1062454321196
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1295.4806797249469
C2tcx_pos	5919.712088157424
C30CPT1_pos	1747.674955598773
C3DCe_pos	11196.841493857712
C3STDH1Pr_pos	75356.33894351812
C3STDH1r_pos	75409.0965057081
C3STKR2r_pos	75356.33894351812
C40CPT1_neg	0.0
C40CPT1_pos	3496.5280639585494
C4CRNCPT2_neg	18391.747176550125
C4CRNCPT2_pos	3496.5280639585494
C4CRNe_pos	17486.982705789855
C4DCCACT_neg	8004.899908332977
C4DCCACT_pos	44385.839118264696
C4DCe_pos	10824.075112303208
C4OHc_neg	0.0
C4OHc_pos	8827.05888362756
C4STMO1r_pos	75356.3389435181
C4STMO2Pr_pos	75356.33894351819
C4STMO2r_pos	75409.09650570818
C4tcx_neg	0.0
C4tcx_pos	18460.838836135732
C4tmc_neg	18391.747176550125
C4tmc_pos	3496.5280639585494
C4x_neg	0.0
C4x_pos	18460.838836135732
C50CPT1_neg	0.0
C50CPT1_pos	10910.140787152706
C51CPT1_neg	0.0
C51CPT1_pos	12185.933871654162
C5DCe_pos	8303.116233942146
C60CPT1_neg	0.0
C60CPT1_pos	13558.008069140897
C6COAt_neg	18482.258498425545
C6COAt_pos	15470.811122067704
C6CRNe_pos	13558.008069140898
C6CRNtcx_neg	18482.25849842555
C6CRNtcx_pos	15470.811122067706
C6DCCACT_neg	8004.899908332977
C6DCCACT_pos	62693.212179895774
C6DCc_neg	0.0
C6DCc_pos	8004.899908332978
C6DCe_pos	62693.21217989578
C80CPT1_neg	0.0
C80CPT1_pos	9144.487465794016
C81CPT1_neg	0.0
C81CPT1_pos	12839.232521166292
C81CRNe_pos	12839.232521166292
C8CRNe_pos	9144.487465794014
C8DCc_neg	0.0
C8DCc_pos	8004.899908332978
C8DCe_pos	28408.445974135528
C9BRxtc_neg	2045.0523159005918
C9BRxtc_pos	2045.0523159005918
CAATPS_pos	4767.551218533756
CAMPt_pos	13193.03494804869
CAROtr_neg	0.0
CAROtr_pos	13.182636693811421
CARPEPT1tc_pos	11163.300660548082
CARVEOLte_neg	7.496934053800334
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.841101102139769
CATm_pos	5854.10608488337
CATp_pos	7854.73013681033
CAt7r_neg	1697.8474922861128
CAt7r_pos	1677.0136446882448
CBASPte_neg	19748.093247651446
CBASPte_pos	8418.72705924131
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	19050.27635806849
CBPSam_pos	14044.711487091894
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.09992725517822
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13622.802116753937
CDIPTr_pos	3801.028937782551
CDPDAGtm_neg	13615.98858305239
CDPDAGtm_pos	0.0
CDS_pos	3801.0289377825507
CDSm_pos	13615.988583052389
CEPTC_pos	3966.7347946221253
CEPTE_pos	4175.817874830151
CERK_pos	28561.6178124988
CERT1gt_neg	8182.437692663713
CERT1gt_pos	22137.713354211206
CERT1rt_neg	0.0
CERT1rt_pos	13061.311373738865
CERT2gt_neg	0.0
CERT2gt_pos	29622.859436020153
CERT2rt_neg	13061.311373738863
CERT2rt_pos	0.0
CGLYt3_2__pos	2340.4119453678195
CGMPt_pos	14328.382731585312
CH25H_pos	12314.484424401719
CHAT_neg	5700.0
CHAT_pos	5367.773358021251
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3966.7347946221253
CHLP_pos	3478.543668885771
CHLtm_neg	13615.98858305239
CHLtm_pos	10429.687042841519
CHOLATEt2_pos	1409.795200350968
CHOLATEt3_pos	3316.757456879831
CHOLATEt_neg	1409.795200350968
CHOLATEt_pos	2248.068480797523
CHOLD2m_pos	10429.68704284152
CHOLESACATc_pos	6888.293032966465
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6885.640848599546
CHOLK_pos	3258.3681516015695
CHOLPtg_neg	8182.437692663714
CHOLPtg_pos	0.0
CHOLPtl_neg	60725.452379239105
CHOLPtl_pos	0.0
CHOLt4_neg	1402.2655808011261
CHOLt4_pos	1396.1293165682482
CHOLtg_neg	0.0
CHOLtg_pos	5566.692506035615
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5566.692506035615
CHOLtu_neg	1396.1293165682482
CHOLtu_pos	1402.2655808011264
CHSTEROLSULT_pos	7845.207348324891
CHSTEROLt1_neg	2115.4824424788276
CHSTEROLt1_pos	2115.4824424788276
CHSTEROLt2_neg	2115.4824424788276
CHSTEROLt2_pos	2115.4824424788276
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2115.4824424788276
CHSTEROLt_pos	4207.36781005407
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5036.478723472212
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	369.19039219380335
CITRtm_pos	369.19039219380335
CITt4_2_neg	876.502346647786
CITt4_2_pos	1236.698901652168
CITt4_4_neg	1236.698901652168
CITt4_4_pos	1224.0363295240525
CITtam_neg	2030.7655261530049
CITtam_pos	2030.7655261530049
CITtbm_neg	0.0
CITtbm_pos	2155.2726159310396
CK_neg	0.0
CK_pos	3641.1493352747343
CKc_neg	3641.1493352747343
CKc_pos	0.0
CLFORtex_pos	2082.272276868715
CLHCO3tex2_pos	730.1223102809638
CLI2tex_pos	3078.9416222014825
CLOHtex2_pos	970.5391907347499
CLOXAtex2_pos	957.4944494058868
CLPNDCOAtx_neg	11.229072818986527
CLPNDCOAtx_pos	38122.243454596064
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	388.4803618761353
CLPNDt_pos	12.807403870349159
CLS_hs_pos	225.9500365604873
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18881.063236280956
CMPACNAtn_pos	8847.050011029314
CMPSAS_pos	5047.050011029316
CMPSASn_pos	8847.050011029314
CO2t_neg	3248.1987143994934
CO2t_pos	3290.455637672101
CO2ter_neg	11276.279361134759
CO2ter_pos	24832.917691713174
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3831.273676036335
CO2tm_pos	3687.8560703208527
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12474.914687211498
CO2tp_pos	18425.83571263179
COAtg_neg	19764.88846271787
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7196.621895668956
COAtm_neg	4788.3348033504535
COAtm_pos	1688.8937315427288
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2578.5829271503785
COAtp_pos	3124.398020946407
COAtr_neg	1661.8738676895325
COAtr_pos	1661.8738676895325
COKECBESr_pos	0.0
COQ3m_pos	46184.95327153578
COQ5m_pos	46184.95327153578
COQ6m_pos	46184.95327153578
COQ7m_pos	46184.95327153578
CORE2GTg_pos	7747.123396735627
CORE3GTg_pos	7601.130095758225
CORE4GTg_pos	7601.130095758225
CORE5GTg_pos	400.2028234352113
CORE6GTg_pos	7049.901182632252
CORE7GTg_pos	400.2028234352113
CORE8GTg_pos	409.4970441123364
COUCOAFm_pos	46184.953271535815
COUMARINte_neg	0.0
COUMARINte_pos	7.496934053800335
COt_neg	0.0
COt_pos	51332.422903051316
CPCTDTX_pos	0.0
CPPPGO_pos	14775.61237760033
CREATt4_2_r_neg	972.9065503163522
CREATt4_2_r_pos	960.2439781882367
CREATtmdiffir_pos	3641.1493352747343
CRMPte_neg	0.0
CRMPte_pos	28561.617812498826
CRNCAR3tp_pos	4662.467545207722
CRNCARtp_pos	1295.4806797249469
CRNrtx_neg	1295.4806797249469
CRNrtx_pos	3183.102247425432
CRNtHa_pos	949.0104270290482
CRNt_neg	718.4916416983631
CRNt_pos	949.0104270290482
CRNtim_pos	916.9730237216603
CRNtuNa_pos	718.4916416983631
CRNtx_neg	2045.0523159005918
CRNtx_pos	2045.0523159005918
CRTNsyn_pos	0.0
CRTSLt_neg	52230.38808200793
CRTSLt_pos	0.0
CRTSLtm_neg	52230.388082007914
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54761.96403880925
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54761.96403880925
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1210.89794514506
CRVNCtr_pos	1217.034209377938
CSAPASEly_pos	85.75390510391139
CSBPASEly_pos	102.65349990941439
CSCPASEly_pos	85.54827558698477
CSDPASEly_pos	131.4562300757166
CSEPASEly_pos	152.36818945520085
CSNAT2m_neg	0.0
CSNAT2m_pos	1747.674955598773
CSNAT2x_neg	3183.102247425432
CSNAT2x_pos	2578.5829271503785
CSNAT3x_neg	0.0
CSNAT3x_pos	4662.467545207722
CSNATer_neg	1661.8738676895325
CSNATer_pos	1661.8738676895325
CSNATm_neg	0.0
CSNATm_pos	2489.845785979826
CSNATp_neg	4617.691960796526
CSNATp_pos	5216.793075759831
CSNATr_neg	1661.8738676895325
CSNATr_pos	1661.8738676895325
CSND_pos	7.070205016155955
CSNt_neg	0.0
CSNt_pos	7.070205016155955
CSPG_At_pos	0.0
CSPG_Atly_pos	85.75390510391139
CSPG_Bt_pos	0.0
CSPG_Btly_pos	102.65349990941439
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	85.54827558698477
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	131.4562300757166
CSPG_Et_pos	0.0
CSPG_Etly_pos	152.36818945520085
CSm_pos	4252.611346163892
CTPS1_pos	4172.813742083358
CTPS2_pos	7474.430212893604
CTPtn_neg	0.0
CTPtn_pos	8847.050011029314
CYANt_neg	0.0
CYANt_pos	6.745735370589374
CYANtm_neg	0.0
CYANtm_pos	12.098104282941918
CYOOm3_pos	9063.166921182801
CYOR_u10m_pos	3598.5406106501127
CYSALANaEx_pos	826.2611104668837
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	899.2434654807792
CYSATB0tc_pos	1280.5093381321517
CYSGLNNaEx_pos	712.8019212463915
CYSGLTH_neg	1463.9245084342292
CYSGLTH_pos	1243.4637056473516
CYSGLUexR_neg	570.0691162605086
CYSGLUexR_pos	662.7244153624385
CYSGLYexR_neg	656.731407900599
CYSGLYexR_pos	560.2472001161135
CYSLYSL_pos	0.0
CYSO_pos	9777.359418236038
CYSPHELAT2tc_pos	598.6206670890351
CYSSERNaEx_pos	826.2611104668838
CYSSNAT5tc_neg	1061.2883221480802
CYSSNAT5tc_pos	1041.963797491514
CYSTALArBATtc_pos	2.374403574127684
CYSTA_neg	0.0
CYSTA_pos	7660.344783989201
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.366189620191232
CYSTGL_pos	13872.764870816176
CYSTHRNaEx_pos	826.2611104668838
CYSTLEUrBATtc_pos	2.3256973529004936
CYSTSERex_pos	2.3770298601071076
CYSTS_pos	13872.764870816176
CYSt4_pos	468.9408823401975
CYStec_neg	612.9132055909995
CYStec_pos	721.3819264530038
CYTDK1_pos	440.64571915400666
CYTDK2m_pos	13615.988583052387
CYTD_pos	3569.526871289639
CYTDn_pos	13386.128137907475
CYTDt4_pos	1066.7455459482333
CYTDt5le_pos	1415.95616300209
CYTDt_neg	1066.7455459482333
CYTDt_pos	6248.916714201315
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13615.988583052387
CYTDtn_neg	0.0
CYTDtn_pos	13386.128137907475
CYTK10_neg	379.0233789346488
CYTK10_pos	379.0233789346488
CYTK10n_neg	381.0366857260018
CYTK10n_pos	381.0366857260018
CYTK11_neg	379.0233789346488
CYTK11_pos	379.0233789346488
CYTK11n_neg	381.0366857260018
CYTK11n_pos	381.0366857260018
CYTK12_neg	379.0233789346488
CYTK12_pos	379.0233789346488
CYTK12n_neg	381.0366857260018
CYTK12n_pos	381.0366857260018
CYTK13_neg	379.0233789346488
CYTK13_pos	379.0233789346488
CYTK13n_neg	381.0366857260018
CYTK13n_pos	381.0366857260018
CYTK14_neg	379.0233789346488
CYTK14_pos	379.0233789346488
CYTK14n_neg	381.0366857260018
CYTK14n_pos	381.0366857260018
CYTK1_neg	379.0233789346488
CYTK1_pos	379.0233789346488
CYTK1m_neg	0.0
CYTK1m_pos	13615.98858305239
CYTK1n_neg	381.0366857260018
CYTK1n_pos	381.0366857260018
CYTK2_neg	379.0233789346488
CYTK2_pos	379.0233789346488
CYTK2n_neg	381.0366857260018
CYTK2n_pos	381.0366857260018
CYTK3_neg	1188.710121593625
CYTK3_pos	1188.710121593625
CYTK3n_neg	381.0366857260018
CYTK3n_pos	381.0366857260018
CYTK4_neg	1188.710121593625
CYTK4_pos	1188.710121593625
CYTK4n_neg	381.0366857260018
CYTK4n_pos	381.0366857260018
CYTK5_neg	379.0233789346488
CYTK5_pos	379.0233789346488
CYTK5n_neg	381.0366857260018
CYTK5n_pos	381.0366857260018
CYTK6_neg	379.0233789346488
CYTK6_pos	379.0233789346488
CYTK6n_neg	381.0366857260018
CYTK6n_pos	381.0366857260018
CYTK7_neg	379.0233789346488
CYTK7_pos	379.0233789346488
CYTK7n_neg	381.0366857260018
CYTK7n_pos	381.0366857260018
CYTK8_neg	379.0233789346488
CYTK8_pos	379.0233789346488
CYTK8n_neg	381.0366857260018
CYTK8n_pos	381.0366857260018
CYTK9_neg	379.0233789346488
CYTK9_pos	379.0233789346488
CYTK9n_neg	381.0366857260018
CYTK9n_pos	381.0366857260018
Coqe_neg	0.0
Coqe_pos	5602.636201626272
D3AIBTm_neg	372.56149194779914
D3AIBTm_pos	372.56149194779914
DADA_pos	8008.436260018907
DADAe_pos	9041.530810326363
DADNK_pos	4170.6301362728145
DADNt4_neg	1443.5312561533017
DADNt4_pos	7486.877671267183
DAGK_hs_neg	3966.7347946221257
DAGK_hs_pos	3360.4699673269643
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17366.864767590272
DAG_HSter_pos	60.83923055459673
DAGt_neg	6663.9576137314525
DAGt_pos	5815.140544577243
DALAOXx_pos	9784.68799586115
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	591.5670666641923
DALAt2r_pos	591.5670666641923
DALAxt_pos	9784.68799586115
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4206.016119845857
DASPO1p_pos	11.415660912113275
DATPtm_pos	14149.304400929233
DATPtn_neg	0.0
DATPtn_pos	20690.492091969172
DCATDc_neg	0.0
DCATDc_pos	20108.12009737287
DCATDr_neg	0.0
DCATDr_pos	20108.120097372874
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	706.6214230640834
DCK1n_pos	706.6214230640834
DCK2n_neg	706.6214230640834
DCK2n_pos	706.6214230640834
DCMPDA_neg	4239.861476636727
DCMPDA_pos	7526.08434497723
DCSPTN1COAtx_neg	4969.397147648273
DCSPTN1COAtx_pos	11.229072818986525
DCSPTN1COAtxc_pos	4969.397147648273
DCSPTN1CPT1_pos	359.4029658627823
DCSPTN1CPT2_pos	359.4029658627823
DCSPTN1CRNt_pos	359.4029658627823
DCSPTN1t_neg	199.05209883929734
DCSPTN1t_pos	11.229072818986527
DCTPtm_pos	23409.12765401904
DCTPtn_neg	0.0
DCTPtn_pos	18275.42239914171
DCT_neg	0.0
DCT_pos	12536.757897544609
DCYTD_pos	4232.1430377026045
DCYTDn_pos	19515.228406280938
DCYTt_neg	1443.5312561533017
DCYTt_pos	7016.48463147938
DDCRNe_pos	12701.161333827793
DDECCRNe_pos	10991.869347775571
DDECE1CRNe_pos	12839.232521166294
DDPGAm_neg	0.0
DDPGAm_pos	12328.564421487494
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.496934053800334
DECCRNe_pos	13129.950492265114
DECDICRNe_pos	12839.232521166294
DECDPtm_neg	0.0
DECDPtm_pos	46184.95327153581
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20970.8755667642
DESAT18_10_pos	6.988145864043405
DESAT18_3_pos	8897.554541459707
DESAT18_4_pos	8895.381940205758
DESAT18_5_pos	7135.333784488722
DESAT18_6_pos	18459.26240408779
DESAT18_7_pos	47903.58226160747
DESAT18_8_pos	9185.087724884672
DESAT18_9_pos	6.1465247973249895
DESAT20_1_pos	68.37506541748427
DESAT20_2_pos	49.002045195258496
DESAT22_1p_pos	191.66068805976718
DESAT22_2p_pos	38117.5066669886
DESAT24_1_pos	7.874663984578157
DGAT_pos	4232.531995176468
DGCHOLte_neg	1394.6604246440515
DGCHOLte_pos	4129.622854323658
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4027.560279308924
DGK1_neg	6723.666184050001
DGK1_pos	7626.378801421361
DGK2m_neg	17051.49979756631
DGK2m_pos	7647.04206852902
DGNSKm_pos	5812.230298137566
DGSNt_neg	1201.961548627142
DGSNt_pos	7476.884671541094
DGSNtm_neg	0.0
DGSNtm_pos	5812.230298137566
DGTPtm_pos	6713.544440021815
DGTPtn_neg	0.0
DGTPtn_pos	20123.58980212104
DGULND_neg	0.0
DGULND_pos	12499.610869088228
DHAAt1r_neg	0.0
DHAAt1r_pos	4206.395379729086
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6501.300383031526
DHCHOLESTANATEtm_neg	8293.158625910506
DHCHOLESTANATEtm_pos	66570.24145069552
DHCR241r_pos	5297.022219273306
DHCR242r_pos	5296.04683565259
DHCR243r_pos	75539.30013596734
DHCR71r_pos	75356.39518893075
DHCR72r_pos	11015.515820289014
DHCRD1_pos	26814.428198360154
DHCRD2_pos	28047.98953833043
DHDPBMTm_pos	46184.953271535815
DHEASULT_pos	8043.050482595766
DHEASt_neg	1229.9565636871353
DHEASt_pos	1227.911142276176
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.618998308088045
DHEAtr_pos	60788.430056277975
DHFR_neg	634.4840641382809
DHFR_pos	7555.595649170761
DHFtl_neg	3217.824820032495
DHFtl_pos	0.0
DHFtm_neg	3806.7267475286135
DHFtm_pos	3634.082676300677
DHORD9_pos	8418.72705924131
DHORTS_neg	8418.72705924131
DHORTS_pos	0.0
DHPM1_pos	14664.84952624005
DHPM2_pos	18217.790356906655
DHPR2_pos	6320.427916048906
DHPR_pos	5431.846463665108
DIDPtn_neg	4197.61407059311
DIDPtn_pos	4197.61407059311
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	67910.81102493906
DIGALSGALSIDEtg_neg	67910.81102493906
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8897.729542169578
DIGALSIDEtg_pos	67910.81102493906
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8360.815044886287
DINt_neg	1201.961548627142
DINt_pos	7501.259413830507
DITPtn_neg	4197.61407059311
DITPtn_pos	4197.61407059311
DKMPPD_pos	15015.038329427513
DLNLCGCPT1_pos	123.88133222893184
DLNLCGCPT2_pos	123.88133222893184
DLNLCGCRNt_pos	123.88133222893184
DLNLCGt_neg	49.265644291397216
DLNLCGt_pos	3355.3715613207064
DMANTIPYRINEte_neg	7.918721323993263
DMANTIPYRINEte_pos	0.0
DMATT_pos	75396.21789658391
DMATTx_pos	76948.13415481373
DMGDHm_pos	27168.620178238
DMGtm_neg	0.0
DMGtm_pos	27168.620178238005
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.635324975991274
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.635324975991274
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.635324975991274
DMNONCOACRNCPT1_neg	2578.5829271503785
DMNONCOACRNCPT1_pos	3183.102247425432
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.63532497599126
DMNONCRNt_neg	2045.0523159005918
DMNONCRNt_pos	2045.0523159005918
DM_13_cis_oretn_n__pos	1515.8187956424983
DM_13_cis_retn_n__pos	1226.5437956424985
DM_1a25dhvitd3(n)_pos	50478.050167743575
DM_4abut(n)_pos	9566.65153623919
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	577.4072088447442
DM_Lcystin_pos	14640.416476178016
DM_Ser_Gly_Ala_X_Gly_ly__pos	862.9669108418886
DM_Ser_Thr_ly__pos	370.40017517501366
DM_T_antigen_g__neg	20.798702440353185
DM_T_antigen_g__pos	245.1958584484268
DM_anth_pos	2850.0
DM_atp_c__pos	4019.397147648274
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	242.43403991207686
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	400.2028234352113
DM_core7_g__pos	400.2028234352113
DM_core8_g__pos	409.49704411233654
DM_datp_m__pos	20520.402336595573
DM_datp_n__pos	20690.49209196918
DM_dctp_m__pos	23409.127654019034
DM_dctp_n__pos	23409.12765401904
DM_dem2emgacpail_prot_hs_r__pos	51.94110663358051
DM_dgpi_prot_hs_r__pos	60.839230554596746
DM_dgtp_m__pos	20123.58980212105
DM_dgtp_n__pos	20123.589802121045
DM_dsT_antigen_g__pos	223.0271969393883
DM_dttp_m__pos	28972.22646658076
DM_dttp_n__pos	28972.22646658075
DM_ethamp_r__pos	32814.76572556772
DM_fol_pos	2322.3456571386178
DM_gncore2_g__pos	260.85598564471076
DM_gpi_sig_er__pos	51.94110663358052
DM_hretn_n__pos	1636.4327376873991
DM_kdn_c__pos	8722.811073621337
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12536.757897544609
DM_mem2emgacpail_prot_hs_r__pos	57.48342246212173
DM_n5m2masn_g__pos	932.5854890917801
DM_ncam_pos	23.175811913283617
DM_oretn_n__pos	1498.053567999645
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13516.730068940027
