	Tcon_Spleen_Tcon4_L2	exTreg_Spleen_exTreg7_L1	Treg_Spleen_Treg4_L1	Treg_Lymph_Treg8_L2	Tcon_Lymph_Tcon6_L2
r2328_pos	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2328_neg	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2329_pos	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2329_neg	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2330_pos	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2330_neg	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2331_pos	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2331_neg	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2332_pos	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2332_neg	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2333_pos	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2333_neg	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2334_pos	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2334_neg	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2335_pos	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2335_neg	0.12769195957554183	0.1324540165521896	0.3273829349007926	0.0	0.0
r2338_pos	0.0	0.0	0.3063092394348405	0.33971880614046573	0.09065207984148087
r2338_neg	0.0	0.0	0.3063092394348405	0.33971880614046573	0.09065207984148087
r2341_pos	0.0	0.0	0.0	0.0	0.0
r2341_neg	0.0	0.0	0.0	0.0	0.0
r2342_pos	0.0	0.0	0.0	0.0	0.0
r2342_neg	0.0	0.0	0.0	0.0	0.0
r2343_pos	0.0	0.0	0.0	0.0	0.0
r2343_neg	0.0	0.0	0.0	0.0	0.0
r2344_pos	0.0	0.0	0.0	0.0	0.0
r2344_neg	0.0	0.0	0.0	0.0	0.0
r2346_pos	0.0	0.0	0.0	0.0	0.0
r2346_neg	0.0	0.0	0.0	0.0	0.0
r2347_pos	0.0	0.0	0.0	0.0	0.0
r2347_neg	0.0	0.0	0.0	0.0	0.0
r2352_pos	0.0	0.0	0.0	0.0	0.0
r2352_neg	0.0	0.0	0.0	0.0	0.0
r2353_pos	0.0	0.0	0.0	0.0	0.0
r2353_neg	0.0	0.0	0.0	0.0	0.0
r2354_pos	0.0	0.0	0.0	0.0	0.0
r2354_neg	0.0	0.0	0.0	0.0	0.0
r2355_pos	0.0	0.0	0.0	0.0	0.0
r2355_neg	0.0	0.0	0.0	0.0	0.0
r2356_pos	0.0	0.0	0.0	0.0	0.0
r2356_neg	0.0	0.0	0.0	0.0	0.0
r2357_pos	0.0	0.0	0.0	0.0	0.0
r2357_neg	0.0	0.0	0.0	0.0	0.0
r2358_pos	0.0	0.0	0.0	0.0	0.0
r2358_neg	0.0	0.0	0.0	0.0	0.0
r2359_pos	0.0	0.0	0.0	0.0	0.0
r2359_neg	0.0	0.0	0.0	0.0	0.0
r2360_pos	0.0	0.0	0.0	0.0	0.0
r2360_neg	0.0	0.0	0.0	0.0	0.0
r2361_pos	0.0	0.0	0.0	0.0	0.0
r2361_neg	0.0	0.0	0.0	0.0	0.0
r2362_pos	0.0	0.0	0.0	0.0	0.0
r2362_neg	0.0	0.0	0.0	0.0	0.0
r2363_pos	0.0	0.0	0.0	0.0	0.0
r2363_neg	0.0	0.0	0.0	0.0	0.0
r2364_pos	0.0	0.0	0.0	0.0	0.0
r2364_neg	0.0	0.0	0.0	0.0	0.0
r2365_pos	0.0	0.0	0.0	0.0	0.0
r2365_neg	0.0	0.0	0.0	0.0	0.0
r2366_pos	0.0	0.0	0.0	0.0	0.0
r2366_neg	0.0	0.0	0.0	0.0	0.0
r2367_pos	0.0	0.0	0.0	0.0	0.0
r2367_neg	0.0	0.0	0.0	0.0	0.0
r2368_pos	0.0	0.0	0.0	0.0	0.0
r2368_neg	0.0	0.0	0.0	0.0	0.0
r2369_pos	0.0	0.0	0.0	0.0	0.0
r2369_neg	0.0	0.0	0.0	0.0	0.0
r2370_pos	1.2368438137840438	0.2534385210209212	1.106473853975192	1.2149876358626173	0.6353262129237893
r2371_pos	0.0	0.0	0.0	0.0	0.0
r2371_neg	0.0	0.0	0.0	0.0	0.0
r2372_pos	0.0	0.0	0.0	0.0	0.0
r2372_neg	0.0	0.0	0.0	0.0	0.0
r2373_pos	0.0	0.0	0.0	0.0	0.0
r2373_neg	0.0	0.0	0.0	0.0	0.0
r2374_pos	0.0	0.0	0.0	0.0	0.0
r2374_neg	0.0	0.0	0.0	0.0	0.0
r2375_pos	0.0	0.0	0.0	0.0	0.0
r2375_neg	0.0	0.0	0.0	0.0	0.0
r2376_pos	0.0	0.0	0.0	0.0	0.0
r2376_neg	0.0	0.0	0.0	0.0	0.0
r2377_pos	0.0	0.0	0.0	0.0	0.0
r2377_neg	0.0	0.0	0.0	0.0	0.0
r2378_pos	0.0	0.0	0.0	0.0	0.0
r2378_neg	0.0	0.0	0.0	0.0	0.0
r2379_pos	0.0	0.0	0.0	0.0	0.0
r2379_neg	0.0	0.0	0.0	0.0	0.0
r2380_pos	0.0	0.0	0.0	0.0	0.0
r2380_neg	0.0	0.0	0.0	0.0	0.0
r2381_pos	0.0	0.0	0.0	0.0	0.0
r2382_pos	0.0	0.0	0.0	0.0	0.0
r2384_pos	0.0	0.0	0.0	0.0	0.0
r2385_pos	0.0	0.0	0.0	0.0	0.0
r2386_pos	0.0	0.0	0.0	0.0	0.0
r2387_pos	0.0	0.0	0.0	0.0	0.0
r2388_pos	0.0	0.0	0.0	0.0	0.0
r2389_pos	0.0	0.0	0.0	0.0	0.0
r2390_pos	0.0	0.0	0.0	0.0	0.0
r2391_pos	0.0	0.0	0.0	0.0	0.0
r2392_pos	0.0	0.0	0.0	0.0	0.0
r2393_pos	0.0	0.0	0.0	0.0	0.0
r2394_pos	0.0	0.0	0.0	0.0	0.0
r2395_pos	0.0	0.0	0.0	0.0	0.0
r2396_pos	0.0	0.0	0.0	0.0	0.0
r2397_pos	0.0	0.0	0.0	0.0	0.0
r2398_pos	0.0	0.0	0.0	0.0	0.0
r2399_pos	0.0	0.0	0.0	0.0	0.0
r2400_pos	0.0	0.0	0.0	0.0	0.0
r2401_pos	0.0	0.0	0.0	0.0	0.0
r2402_pos	0.0	0.0	0.0	0.0	0.0
r2403_pos	0.0	0.0	0.0	0.0	0.0
r2404_pos	0.0	0.0	0.0	0.0	0.0
r2405_pos	0.0	0.0	0.0	0.0	0.0
r2406_pos	0.0	0.0	0.0	0.0	0.0
r2407_pos	0.0	0.0	0.0	0.0	0.0
r2408_pos	0.0	0.0	0.0	0.0	0.0
r2409_pos	0.0	0.0	0.0	0.0	0.0
r2410_pos	0.0	0.0	0.0	0.0	0.0
r2411_pos	0.0	0.0	0.0	0.0	0.0
r2412_pos	0.0	0.0	0.0	0.0	0.0
r2413_pos	0.0	0.0	0.0	0.0	0.0
r2416_pos	0.0	0.0	0.0	0.0	0.0
r2419_pos	0.0	0.0	0.0	0.0	0.0
r2420_pos	0.0	0.0	0.0	0.0	0.0
r2420_neg	0.0	0.0	0.0	0.0	0.0
r2425_pos	0.0	0.0	0.0	0.0	0.0
r2433_pos	0.0	0.0	0.0	0.0	0.0
r2434_pos	0.0	0.0	0.0	0.0	0.0
r2435_pos	0.0	0.0	0.0	0.0	0.0
r2437_pos	0.0	0.0	0.0	0.0	0.0
r2439_pos	0.21239398861119826	0.0	0.40071383803201893	0.0	1.0533007585735048
r2443_pos	0.0	0.0	0.0	0.0	0.0
r2444_pos	0.0	0.0	0.0	0.0	0.0
r2447_pos	0.023226471137506373	0.13514474169705284	0.0	0.030619598535262943	0.0
r2449_pos	5.521173155000358	4.297528030841067	5.4977436142418785	5.733797287645725	5.5914308327832325
r2465_pos	0.0	0.0	0.0	0.0	0.0
r2471_pos	1.7531442696761779	1.670057732553461	1.1351795165446201	1.7442627050950832	1.7087899018905484
r2472_pos	0.0	0.0	0.0	0.0	0.0
r2473_pos	6.124653766802014	5.975368041687181	5.938459551825811	5.950949779880983	6.254126615904778
r2497_pos	0.0	0.0	0.0	0.0	0.0
r2498_pos	0.0	0.0	0.0	0.0	0.0
r2499_pos	0.0	0.0	0.0	0.0	0.0
r2501_pos	0.0	0.0	0.0	0.0	0.0
r2502_pos	0.0	0.0	0.0	0.0	0.0
r2503_pos	0.0	0.0	0.0	0.0	0.0
r2505_pos	1.9842852324637212	2.3423534430491775	2.2333328414702454	2.471237858607438	2.1695916833944455
r2506_pos	0.0	0.0	0.0	0.0	0.0
r2506_neg	0.0	0.0	0.0	0.0	0.0
r2507_pos	0.0	0.0	0.0	0.0	0.0
r2507_neg	0.0	0.0	0.0	0.0	0.0
r2508_pos	0.0	0.0	0.0	0.0	0.0
r2508_neg	0.0	0.0	0.0	0.0	0.0
r2509_pos	0.0	0.0	0.0	0.0	0.0
r2509_neg	0.0	0.0	0.0	0.0	0.0
r2510_pos	0.0	0.0	0.0	0.0	0.0
r2510_neg	0.0	0.0	0.0	0.0	0.0
r2511_pos	0.0	0.0	0.0	0.0	0.0
r2511_neg	0.0	0.0	0.0	0.0	0.0
r2512_pos	0.0	0.0	0.0	0.0	0.0
r2513_pos	0.0	0.0	0.0	0.0	0.0
r2514_pos	0.0	0.0	0.0	0.0	0.0
r2514_neg	0.0	0.0	0.0	0.0	0.0
r2515_pos	0.0	0.0	0.0	0.0	0.0
r2516_pos	0.0	0.0	0.0	0.0	0.0
r2516_neg	0.0	0.0	0.0	0.0	0.0
r2517_pos	0.0	0.0	0.0	0.0	0.0
r2518_pos	0.0	0.0	0.0	0.0	0.0
r2519_pos	0.0	0.0	0.0	0.0	0.0
r2519_neg	0.0	0.0	0.0	0.0	0.0
r2520_pos	0.0	0.0	0.0	0.0	0.0
r2520_neg	0.0	0.0	0.0	0.0	0.0
r2521_pos	0.0	0.0	0.0	0.0	0.0
r2521_neg	0.0	0.0	0.0	0.0	0.0
r2525_pos	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2525_neg	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2526_pos	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2526_neg	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2532_pos	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2532_neg	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2534_pos	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2534_neg	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2535_pos	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2535_neg	2.0986690344406123	1.9150979212574675	2.4180529839345963	1.5502052441095542	1.3125749767438757
r2537_pos	0.0	0.0	0.0	0.0	0.0
r2537_neg	0.0	0.0	0.0	0.0	0.0
r2538_pos	0.0	0.0	0.0	0.0	0.0
r2538_neg	0.0	0.0	0.0	0.0	0.0
r2539_pos	0.0	0.0	0.0	0.0	0.0
r2539_neg	0.0	0.0	0.0	0.0	0.0
EX_no2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_no2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_so3(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_so3(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sprm(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sprm(e)_neg	0.0	0.0	0.0	0.0	0.0
RE0066C_pos	0.0	0.0	0.0	0.0	0.0
RE0066M_pos	0.0	0.0	0.0	0.0	0.0
RE0066R_pos	0.0	0.0	0.0	0.0	0.0
RE0124C_pos	0.0	0.0	0.0	0.0	0.0
RE0124C_neg	0.0	0.0	0.0	0.0	0.0
RE0344C_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0344C_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0344M_pos	0.0	0.0	0.0	0.0	0.0
RE0344M_neg	0.0	0.0	0.0	0.0	0.0
RE0344X_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0344X_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0383C_pos	7.76584399958359	8.228772597095697	7.97225947894855	7.741775129331417	7.788776141766031
RE0383C_neg	7.76584399958359	8.228772597095697	7.97225947894855	7.741775129331417	7.788776141766031
RE0452M_pos	0.0	0.0	0.0	0.0	0.0
RE0452M_neg	0.0	0.0	0.0	0.0	0.0
RE0452N_pos	0.0	0.0	0.0	0.0	0.0
RE0452N_neg	0.0	0.0	0.0	0.0	0.0
RE0453C_pos	0.0	0.0	0.0	0.0	0.0
RE0453C_neg	0.0	0.0	0.0	0.0	0.0
RE0453M_pos	0.0	0.0	0.0	0.0	0.0
RE0453M_neg	0.0	0.0	0.0	0.0	0.0
RE0453N_pos	0.0	0.0	0.0	0.0	0.0
RE0453N_neg	0.0	0.0	0.0	0.0	0.0
RE0456M_pos	0.0	0.0	0.0	0.0	0.0
RE0456M_neg	0.0	0.0	0.0	0.0	0.0
RE0456N_pos	0.0	0.0	0.0	0.0	0.0
RE0456N_neg	0.0	0.0	0.0	0.0	0.0
RE0512C_pos	0.0	0.0	0.0	0.0	0.0
RE0512C_neg	0.0	0.0	0.0	0.0	0.0
RE0512M_pos	0.0	0.0	0.0	0.0	0.0
RE0512X_pos	0.0	0.0	0.0	0.0	0.0
RE0512X_neg	0.0	0.0	0.0	0.0	0.0
RE0549C_pos	0.0	0.0	0.0	0.0	0.0
RE0549C_neg	0.0	0.0	0.0	0.0	0.0
RE0565C_pos	0.04645237128102969	0.0	0.33823245839182514	0.5614379273618013	0.17218542681136162
RE0566C_pos	0.0	0.0	0.0	0.0	0.0
RE0566C_neg	0.0	0.0	0.0	0.0	0.0
RE0567C_pos	0.0	0.0	0.0	0.0	0.0
RE0567C_neg	0.0	0.0	0.0	0.0	0.0
RE0568C_pos	0.0	0.0	0.0	0.0	0.0
RE0568C_neg	0.0	0.0	0.0	0.0	0.0
RE0569C_pos	0.04645237128102969	0.0	0.33823245839182514	0.5614379273618013	0.17218542681136162
RE0569E_pos	0.0	0.0	0.0	0.0	0.0
RE0570C_pos	0.0	0.0	0.0	0.0	0.0
RE0570C_neg	0.0	0.0	0.0	0.0	0.0
RE0571C_pos	0.0	0.0	0.0	0.0	0.0
RE0571C_neg	0.0	0.0	0.0	0.0	0.0
RE0572N_pos	0.0	0.0	0.0	0.0	0.0
RE0572N_neg	0.0	0.0	0.0	0.0	0.0
RE0573N_pos	0.0	0.0	0.0	0.0	0.0
RE0574C_pos	0.0	0.0	0.0	0.0	0.0
RE0574C_neg	0.0	0.0	0.0	0.0	0.0
RE0575C_pos	0.0	0.0	0.0	0.0	0.0
RE0575C_neg	0.0	0.0	0.0	0.0	0.0
RE0576C_pos	0.0	0.0	0.0	0.0	0.0
RE0576C_neg	0.0	0.0	0.0	0.0	0.0
RE0577C_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0577C_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0577M_pos	0.0	0.0	0.0	0.0	0.0
RE0577M_neg	0.0	0.0	0.0	0.0	0.0
RE0577X_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0577X_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0578C_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0578C_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0578M_pos	0.0	0.0	0.0	0.0	0.0
RE0578M_neg	0.0	0.0	0.0	0.0	0.0
RE0578X_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0578X_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0579C_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0579C_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0579M_pos	0.0	0.0	0.0	0.0	0.0
RE0579M_neg	0.0	0.0	0.0	0.0	0.0
RE0579X_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0579X_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE0580L_pos	0.0	0.0	0.0	0.0	0.0
RE0580R_pos	0.0	0.0	0.0	0.0	0.0
RE0581C_pos	0.0	0.0	0.0	0.0	0.0
RE0581C_neg	0.0	0.0	0.0	0.0	0.0
RE0581R_pos	0.0	0.0	0.0	0.0	0.0
RE0581R_neg	0.0	0.0	0.0	0.0	0.0
RE0582N_pos	0.0	0.0	0.0	0.0	0.0
RE0582N_neg	0.0	0.0	0.0	0.0	0.0
RE0583C_pos	0.0	0.0	0.0	0.0	0.0
RE0583C_neg	0.0	0.0	0.0	0.0	0.0
RE0583N_pos	0.0	0.0	0.0	0.0	0.0
RE0583N_neg	0.0	0.0	0.0	0.0	0.0
RE0688C_pos	0.0	0.0	0.0	0.0	0.0
RE0688E_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0688X_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0689C_pos	0.0	0.0	0.0	0.0	0.0
RE0689E_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0689X_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0690C_pos	0.0	0.0	0.0	0.0	0.0
RE0690E_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0690X_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0691C_pos	0.0	0.0	0.0	0.0	0.0
RE0691C_neg	0.0	0.0	0.0	0.0	0.0
RE0702C_pos	0.0	0.0	0.0	0.0	0.0
RE0702C_neg	0.0	0.0	0.0	0.0	0.0
RE0702E_pos	0.0	0.0	0.0	0.0	0.0
RE0702E_neg	0.0	0.0	0.0	0.0	0.0
RE0702L_pos	0.0	0.0	0.0	0.0	0.0
RE0702L_neg	0.0	0.0	0.0	0.0	0.0
RE0702M_pos	0.0	0.0	0.0	0.0	0.0
RE0702M_neg	0.0	0.0	0.0	0.0	0.0
RE0702N_pos	0.0	0.0	0.0	0.0	0.0
RE0702N_neg	0.0	0.0	0.0	0.0	0.0
RE0827C_pos	0.0	0.0	0.0	0.0	0.0
RE0827E_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0827X_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0828C_pos	0.0	0.0	0.0	0.0	0.0
RE0828E_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0828X_pos	0.0	0.2837811231260166	0.0	0.09186346319791838	0.0
RE0830C_pos	0.0	0.0	0.0	0.0	0.0
RE0830C_neg	0.0	0.0	0.0	0.0	0.0
RE0830N_pos	0.0	1.1475835283283966	1.066781009658274	0.0	0.0
RE0830N_neg	0.0	1.1475835283283966	1.066781009658274	0.0	0.0
RE0864C_pos	0.0	0.0	0.0	0.0	0.0
RE0864C_neg	0.0	0.0	0.0	0.0	0.0
RE0875C_pos	0.0	0.0	0.0	0.0	0.0
RE0875C_neg	0.0	0.0	0.0	0.0	0.0
RE0908C_pos	0.0	0.0	0.0	0.0	0.0
RE0908C_neg	0.0	0.0	0.0	0.0	0.0
RE0908G_pos	0.0	0.0	0.0	0.0	0.0
RE0908G_neg	0.0	0.0	0.0	0.0	0.0
RE0908R_pos	0.0	0.0	0.0	0.0	0.0
RE0908R_neg	0.0	0.0	0.0	0.0	0.0
RE0912C_pos	0.0	0.0	0.0	0.0	0.0
RE0915C_pos	0.0	0.0	0.0	0.0	0.0
RE0915C_neg	0.0	0.0	0.0	0.0	0.0
RE0915E_pos	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0915E_neg	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0916C_pos	0.0	0.0	0.0	0.0	0.0
RE0916C_neg	0.0	0.0	0.0	0.0	0.0
RE0916G_pos	0.0	0.0	0.0	0.0	0.0
RE0916G_neg	0.0	0.0	0.0	0.0	0.0
RE0916R_pos	0.0	0.0	0.0	0.0	0.0
RE0916R_neg	0.0	0.0	0.0	0.0	0.0
RE0918C_pos	0.0	0.0	0.0	0.0	0.0
RE0918C_neg	0.0	0.0	0.0	0.0	0.0
RE0918G_pos	0.0	0.0	0.0	0.0	0.0
RE0918G_neg	0.0	0.0	0.0	0.0	0.0
RE0918R_pos	0.0	0.0	0.0	0.0	0.0
RE0918R_neg	0.0	0.0	0.0	0.0	0.0
RE0919C_pos	0.0	0.0	0.0	0.0	0.0
RE0919R_pos	0.0	0.0	0.0	0.0	0.0
RE0920C_pos	0.0	0.0	0.0	0.0	0.0
RE0920R_pos	0.0	0.0	0.0	0.0	0.0
RE0921C_pos	0.0	0.0	0.0	0.0	0.0
RE0921R_pos	0.0	0.0	0.0	0.0	0.0
RE0922C_pos	0.0	0.0	0.0	0.0	0.0
RE0922R_pos	0.0	0.0	0.0	0.0	0.0
RE0923C_pos	0.0	0.0	0.0	0.0	0.0
RE0923R_pos	0.0	0.0	0.0	0.0	0.0
RE0924C_pos	0.0	0.0	0.0	0.0	0.0
RE0924R_pos	0.0	0.0	0.0	0.0	0.0
RE0925C_pos	0.0	0.0	0.0	0.0	0.0
RE0925R_pos	0.0	0.0	0.0	0.0	0.0
RE0926C_pos	0.0	0.0	0.0	0.0	0.0
RE0926C_neg	0.0	0.0	0.0	0.0	0.0
RE0926E_pos	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0926E_neg	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0927C_pos	0.0	0.0	0.0	0.0	0.0
RE0927R_pos	0.0	0.0	0.0	0.0	0.0
RE0928C_pos	0.0	0.0	0.0	0.0	0.0
RE0928R_pos	0.0	0.0	0.0	0.0	0.0
RE0935C_pos	0.0	0.0	0.0	0.0	0.0
RE0935C_neg	0.0	0.0	0.0	0.0	0.0
RE0935E_pos	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0935E_neg	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0936C_pos	0.0	0.0	0.0	0.0	0.0
RE0936C_neg	0.0	0.0	0.0	0.0	0.0
RE0936E_pos	0.0	0.0	0.0	0.0	0.0
RE0936E_neg	0.0	0.0	0.0	0.0	0.0
RE0937C_pos	0.0	0.0	0.0	0.0	0.0
RE0937C_neg	0.0	0.0	0.0	0.0	0.0
RE0937E_pos	0.0	0.0	0.0	0.0	0.0
RE0937E_neg	0.0	0.0	0.0	0.0	0.0
RE0938C_pos	0.0	0.0	0.0	0.0	0.0
RE0938C_neg	0.0	0.0	0.0	0.0	0.0
RE0938E_pos	0.0	0.0	0.0	0.0	0.0
RE0938E_neg	0.0	0.0	0.0	0.0	0.0
RE0944C_pos	0.0	0.0	0.0	0.0	0.0
RE0944C_neg	0.0	0.0	0.0	0.0	0.0
RE0944E_pos	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0944E_neg	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0958C_pos	0.0	0.0	0.0	0.0	0.0
RE0958C_neg	0.0	0.0	0.0	0.0	0.0
RE0958E_pos	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE0958E_neg	0.07465368107575615	0.0	0.07532842145854511	0.4087853067372472	0.0
RE1062C_pos	0.0	0.0	0.0	0.0	0.0
RE1062C_neg	0.0	0.0	0.0	0.0	0.0
RE1062M_pos	0.0	0.0	0.0	0.0	0.0
RE1062M_neg	0.0	0.0	0.0	0.0	0.0
RE1063C_pos	0.0	0.0	0.0	0.0	0.0
RE1063C_neg	0.0	0.0	0.0	0.0	0.0
RE1064C_pos	0.0	0.0	0.0	0.0	0.0
RE1064C_neg	0.0	0.0	0.0	0.0	0.0
RE1077C_pos	0.0	0.0	0.0	0.0	0.0
RE1077C_neg	0.0	0.0	0.0	0.0	0.0
RE1096C_pos	0.0	0.0	0.0	0.0	0.0
RE1096M_pos	0.0	0.0	0.0	0.0	0.0
RE1096R_pos	0.0	0.0	0.0	0.0	0.0
RE1099C_pos	0.0	0.0	0.0	0.0	0.0
RE1099C_neg	0.0	0.0	0.0	0.0	0.0
RE1099G_pos	0.0	0.0	0.0	0.0	0.0
RE1099G_neg	0.0	0.0	0.0	0.0	0.0
RE1099L_pos	0.0	0.0	0.0	0.0	0.0
RE1099L_neg	0.0	0.0	0.0	0.0	0.0
RE1099R_pos	0.0	0.0	0.0	0.0	0.0
RE1099R_neg	0.0	0.0	0.0	0.0	0.0
RE1100C_pos	0.0	0.0	0.0	0.0	0.0
RE1100C_neg	0.0	0.0	0.0	0.0	0.0
RE1100G_pos	0.0	0.0	0.0	0.0	0.0
RE1100G_neg	0.0	0.0	0.0	0.0	0.0
RE1100L_pos	0.0	0.0	0.0	0.0	0.0
RE1100L_neg	0.0	0.0	0.0	0.0	0.0
RE1100R_pos	0.0	0.0	0.0	0.0	0.0
RE1100R_neg	0.0	0.0	0.0	0.0	0.0
RE1134C_pos	0.0	0.0	0.0	0.0	0.0
RE1134M_pos	0.0	0.0	0.0	0.0	0.0
RE1134R_pos	0.0	0.0	0.0	0.0	0.0
RE1135C_pos	0.0	0.0	0.0	0.0	0.0
RE1135C_neg	0.0	0.0	0.0	0.0	0.0
RE1135G_pos	0.0	0.0	0.0	0.0	0.0
RE1135G_neg	0.0	0.0	0.0	0.0	0.0
RE1135L_pos	0.0	0.0	0.0	0.0	0.0
RE1135L_neg	0.0	0.0	0.0	0.0	0.0
RE1135R_pos	0.0	0.0	0.0	0.0	0.0
RE1135R_neg	0.0	0.0	0.0	0.0	0.0
RE1233C_pos	0.0	0.0	0.0	0.0	0.0
RE1233C_neg	0.0	0.0	0.0	0.0	0.0
RE1233M_pos	0.0	0.0	0.0	0.0	0.0
RE1233M_neg	0.0	0.0	0.0	0.0	0.0
RE1234C_pos	0.0	0.0	0.0	0.0	0.0
RE1234C_neg	0.0	0.0	0.0	0.0	0.0
RE1235C_pos	0.0	0.0	0.0	0.0	0.0
RE1235C_neg	0.0	0.0	0.0	0.0	0.0
RE1236C_pos	0.0	0.0	0.0	0.0	0.0
RE1236C_neg	0.0	0.0	0.0	0.0	0.0
RE1238X_pos	0.0	0.0	0.0	0.0	0.0
RE1238X_neg	0.0	0.0	0.0	0.0	0.0
RE1240C_pos	0.0	0.0	0.0	0.0	0.0
RE1240C_neg	0.0	0.0	0.0	0.0	0.0
RE1254C_pos	0.0	0.0	0.0	0.0	0.0
RE1254C_neg	0.0	0.0	0.0	0.0	0.0
RE1266C_pos	0.0	0.0	0.0	0.0	0.0
RE1303C_pos	0.0	0.0	0.0	0.0	0.0
RE1308C_pos	0.0	0.0	0.0	0.0	0.0
RE1308M_pos	0.0	0.0	0.0	0.0	0.0
RE1309C_pos	0.0	0.0	0.0	0.0	0.0
RE1309M_pos	0.0	0.0	0.0	0.0	0.0
RE1310C_pos	0.0	0.0	0.0	0.0	0.0
RE1310M_pos	0.0	0.0	0.0	0.0	0.0
RE1311C_pos	0.0	0.0	0.0	0.0	0.0
RE1311M_pos	0.0	0.0	0.0	0.0	0.0
RE1317C_pos	0.0	0.0	0.0	0.0	0.0
RE1317C_neg	0.0	0.0	0.0	0.0	0.0
