	Ob-911-c_S139_L007_R1_001
BALAtmr_pos	10712.705458255547
BAMPPALDOX_pos	29669.17357471295
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.948083557154357
BCRNe_pos	8578.932593383426
BDG2HCGHD_pos	0.0
BDHm_neg	7645.481994113585
BDHm_pos	4.997640894544123
BDMT_L_pos	17073.024295357485
BDMT_U_pos	17073.024295357485
BETALDHxm_pos	10200.920936815128
BGLUGCHe_pos	13642.587078588276
BGLUTCHLe_pos	14854.071897804808
BGLUTDECHOe_pos	3800.0
BHBt_neg	1217.3227832835712
BHBt_pos	1217.3227832835712
BHBtm_neg	7645.481994113585
BHBtm_pos	4.997640894544123
BHMT_pos	26560.943521099816
BILDGLCURt_neg	1999.769911201221
BILDGLCURt_pos	1998.495782794868
BILDGLCURte_pos	4094.5255445493785
BILDGLCURtr_neg	42481.86032396296
BILDGLCURtr_pos	8019.120571664855
BILGLCURt_neg	1999.769911201221
BILGLCURt_pos	1998.495782794868
BILGLCURte_pos	4459.680262227545
BILGLCURtr_neg	64839.05453333078
BILGLCURtr_pos	10.369682652539597
BILIRED_pos	50397.33761491649
BILIRUBt2_neg	1947.7358978278583
BILIRUBt2_pos	2227.553903324925
BILIRUBtr_neg	2974.4359765421004
BILIRUBtr_pos	2974.4359765421004
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9204.427076493634
BMTer_L_pos	50.77488734783728
BMTer_U_pos	50.77488734783728
BPNT2_pos	3312.3827976222387
BPNT_pos	7116.041186100181
BTND1_pos	5404.427076493629
BTND1n_pos	9204.427076493634
BTNDe_pos	3.9407448608811926
BTNDm_pos	5819.432023600489
BTNPL_pos	5404.427076493632
BTNPLm_pos	5819.432023600489
BTNTe_pos	1384.5570164206192
BTNt2_neg	1674.1162339657606
BTNt2_pos	1384.5570164206192
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3522.3244872579903
BTNt3ile_pos	3451.0748579379997
BTNt4i_pos	1674.1162339657606
BTNtn_neg	9204.427076493634
BTNtn_pos	0.0
BUP2_pos	17619.296826502803
BUTt2m_neg	0.0
BUTt2m_pos	6.098562885138555
BUTt2r_neg	412.3205821590489
BUTt2r_pos	412.3205821590489
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17379.376910190596
C100CPT1_neg	0.0
C100CPT1_pos	14530.10908906712
C101CPT1_neg	0.0
C101CPT1_pos	12405.829911367833
C101CRNe_pos	12405.829911367833
C102CPT1_neg	0.0
C102CPT1_pos	12405.829911367833
C10CRNe_pos	14530.10908906712
C10DCCACT_neg	7793.76322589762
C10DCCACT_pos	47294.67796378037
C10DCc_neg	0.0
C10DCc_pos	7793.76322589762
C10DCe_pos	19638.215393777125
C10OHc_neg	0.0
C10OHc_pos	12697.967768739647
C120CPT1_neg	0.0
C120CPT1_pos	10323.635362190356
C121CPT1_neg	0.0
C121CPT1_pos	12405.829911367833
C12DCACOT_pos	7793.763225897621
C12DCACT_pos	7793.763225897621
C12DCTD_neg	0.0
C12DCTD_pos	7793.763225897621
C12DCe_pos	45199.81786662525
C12OHc_neg	0.0
C12OHc_pos	12225.73427884717
C140CPT1_neg	0.0
C140CPT1_pos	7993.55509604597
C141ACBP_neg	0.0
C141ACBP_pos	13646.050010237363
C141CPT1_neg	0.0
C141CPT1_pos	12405.829911367833
C141OHc_neg	0.0
C141OHc_pos	13646.050010237363
C141OHe_pos	13646.050010237363
C142ACBP_neg	0.0
C142ACBP_pos	31739.076627007296
C142CPT1_neg	0.0
C142CPT1_pos	12405.829911367833
C142OHc_neg	0.0
C142OHc_pos	31739.076627007296
C142OHe_pos	31739.076627007293
C14OHc_neg	0.0
C14OHc_pos	10214.97274410316
C14STRr_pos	254.91882804738577
C160CPT1_pos	2166.737222067385
C160CPT2_pos	13019.685094238252
C160CRNt_pos	13135.331327530224
C161CPT12_pos	10866.306915868183
C161CPT1_pos	10218.437075509879
C161CPT22_pos	10866.306915868183
C161CPT2_pos	10218.437075509879
C161CRN2t_pos	10866.306915868183
C161CRNt_pos	10218.437075509879
C161OHc_neg	0.0
C161OHc_pos	10218.437075509879
C162ACBP_neg	0.0
C162ACBP_pos	22257.491330148405
C162OHc_neg	0.0
C162OHc_pos	22257.491330148405
C162OHe_pos	22257.4913301484
C16DCc_neg	0.0
C16DCc_pos	29492.841732012374
C16DCe_pos	29492.84173201238
C16OHc_neg	0.0
C16OHc_pos	10545.465895493806
C16txc_pos	4942.191194948067
C180CPT1_pos	8246.019518724028
C180CPT2_pos	8246.019518724028
C180CRNt_pos	8246.019518724028
C181CPT1_pos	1562.956660453397
C181CPT2_pos	1562.956660453397
C181CRNt_pos	1562.956660453397
C181OHc_neg	0.0
C181OHc_pos	15331.604023330203
C182OHc_neg	0.0
C182OHc_pos	9.710009270066179
C18OHc_neg	0.0
C18OHc_pos	8377.103309860022
C204CPT1_pos	276.5787973658841
C204CPT2_pos	276.57879736588416
C204CRNt_pos	276.57879736588416
C226COAtx_neg	468.1605656516779
C226COAtx_pos	9.528211922068357
C226CPT1_pos	718.5357593706958
C226CPT2_pos	718.5357593706958
C226CRNt_pos	718.5357593706958
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1191.1616362325042
C2tcx_pos	5544.997482124208
C30CPT1_pos	1565.441301513346
C3DCe_pos	10779.035109452057
C3STDH1Pr_pos	74336.7732556637
C3STDH1r_pos	74396.27556726565
C3STKR2r_pos	74336.7732556637
C40CPT1_neg	0.0
C40CPT1_pos	3369.0433043108696
C4CRNCPT2_neg	17787.69934175219
C4CRNCPT2_pos	3369.0433043108696
C4CRNe_pos	16883.233515738408
C4DCCACT_neg	7793.76322589762
C4DCCACT_pos	43237.537340221505
C4DCe_pos	10537.61442104799
C4OHc_neg	0.0
C4OHc_pos	8578.932593383426
C4STMO1r_pos	74336.77325566373
C4STMO2Pr_pos	74336.7732556637
C4STMO2r_pos	74396.27556726565
C4tcx_neg	0.0
C4tcx_pos	17586.106187666013
C4tmc_neg	17787.699341752195
C4tmc_pos	3369.0433043108696
C4x_neg	0.0
C4x_pos	17586.106187666013
C50CPT1_neg	0.0
C50CPT1_pos	10741.74853071141
C51CPT1_neg	0.0
C51CPT1_pos	11881.574972997654
C5DCe_pos	7967.600821012558
C60CPT1_neg	0.0
C60CPT1_pos	13168.488287872558
C6COAt_neg	17586.106187666013
C6COAt_pos	14747.839815581736
C6CRNe_pos	13168.488287872558
C6CRNtcx_neg	17586.106187666013
C6CRNtcx_pos	14747.839815581741
C6DCCACT_neg	7793.76322589762
C6DCCACT_pos	61436.393287852814
C6DCc_neg	0.0
C6DCc_pos	7793.763225897621
C6DCe_pos	61436.3932878528
C80CPT1_neg	0.0
C80CPT1_pos	8855.589974048147
C81CPT1_neg	0.0
C81CPT1_pos	12405.829911367833
C81CRNe_pos	12405.829911367833
C8CRNe_pos	8855.589974048147
C8DCc_neg	0.0
C8DCc_pos	7793.763225897621
C8DCe_pos	27356.50925441371
C9BRxtc_neg	2015.646233291976
C9BRxtc_pos	2015.646233291976
CAATPS_pos	4395.360311918878
CAMPt_pos	12911.82429230068
CAROtr_neg	0.0
CAROtr_pos	12.948083557154357
CARPEPT1tc_pos	10924.764930583662
CARVEOLte_neg	7.422389412793263
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.719972227535868
CATm_pos	5724.131595291405
CATp_pos	7598.171361012997
CAt7r_neg	1248.366582704042
CAt7r_pos	1239.2059256041525
CBASPte_neg	19449.9575112813
CBASPte_pos	8297.86018460173
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18728.755100410563
CBPSam_pos	13727.885153719677
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.020294724047428
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13469.176115563527
CDIPTr_pos	3646.682536951616
CDPDAGtm_neg	13301.5539315622
CDPDAGtm_pos	0.0
CDS_pos	3646.682536951615
CDSm_pos	13301.553931562199
CEPTC_pos	3782.852447256139
CEPTE_pos	4018.320284756823
CERK_pos	27490.596243451346
CERT1gt_neg	7636.014228962169
CERT1gt_pos	21571.36547389428
CERT1rt_neg	0.0
CERT1rt_pos	12653.455868031006
CERT2gt_neg	0.0
CERT2gt_pos	28794.37894632734
CERT2rt_neg	12653.455868031006
CERT2rt_pos	0.0
CGLYt3_2__pos	2163.2834394918054
CGMPt_pos	13965.186333472177
CH25H_pos	12294.08809380147
CHAT_neg	5700.0
CHAT_pos	5174.991615791941
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3782.8524472561385
CHLP_pos	3327.321156269421
CHLtm_neg	13301.553931562203
CHLtm_pos	10200.920936815128
CHOLATEt2_pos	1342.1469980903369
CHOLATEt3_pos	3252.045366624058
CHOLATEt_neg	1342.1469980903369
CHOLATEt_pos	2227.553903324925
CHOLD2m_pos	10200.920936815128
CHOLESACATc_pos	6705.86518785949
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6703.1474481888345
CHOLK_pos	3078.8955543162533
CHOLPtg_neg	7636.014228962167
CHOLPtg_pos	0.0
CHOLPtl_neg	59430.39337903561
CHOLPtl_pos	0.0
CHOLt4_neg	1277.131800443947
CHOLt4_pos	1273.3094152248873
CHOLtg_neg	0.0
CHOLtg_pos	5496.514243506457
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5496.514243506457
CHOLtu_neg	1273.3094152248873
CHOLtu_pos	1277.131800443947
CHSTEROLSULT_pos	7899.338666953872
CHSTEROLt1_neg	2112.224976846488
CHSTEROLt1_pos	2112.224976846488
CHSTEROLt2_neg	2112.224976846488
CHSTEROLt2_pos	2112.224976846488
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2112.224976846488
CHSTEROLt_pos	4156.527315891556
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4930.296994055701
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	338.50512378627667
CITRtm_pos	338.50512378627667
CITt4_2_neg	1231.7898094672257
CITt4_2_pos	1546.4052649846687
CITt4_4_neg	1546.854581728793
CITt4_4_pos	1536.3491192692845
CITtam_neg	2009.0884186711276
CITtam_pos	2009.0884186711276
CITtbm_neg	0.0
CITtbm_pos	2124.139319748107
CK_neg	0.0
CK_pos	3580.1760751386523
CKc_neg	3580.1760751386523
CKc_pos	0.0
CLFORtex_pos	1844.2376354598548
CLHCO3tex2_pos	628.9950142794282
CLI2tex_pos	2985.1998903589424
CLOHtex2_pos	823.2666412369902
CLOXAtex2_pos	819.2088234811296
CLPNDCOAtx_neg	10.729007316502603
CLPNDCOAtx_pos	37216.120410870644
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	379.9598285311528
CLPNDt_pos	12.648290852058455
CLS_hs_pos	223.2240565525263
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18212.197345982742
CMPACNAtn_pos	8762.669685470111
CMPSAS_pos	4962.669685470112
CMPSASn_pos	8762.669685470111
CO2t_neg	3206.1052576577613
CO2t_pos	3234.917646426281
CO2ter_neg	11132.873217775608
CO2ter_pos	24485.06489232156
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3787.0512434202924
CO2tm_pos	3479.1727905342586
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12300.232293348216
CO2tp_pos	18048.623032059524
COAtg_neg	19076.44888766861
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7123.974385191346
COAtm_neg	4639.159513397849
COAtm_pos	1562.956660453397
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2430.1255203807505
COAtp_pos	3072.3351655896404
COAtr_neg	1469.4020564777447
COAtr_pos	1469.4020564777447
COKECBESr_pos	0.0
COQ3m_pos	45171.39155621663
COQ5m_pos	45171.39155621663
COQ6m_pos	45171.39155621663
COQ7m_pos	45171.39155621663
CORE2GTg_pos	7580.368397878359
CORE3GTg_pos	7455.2660799645055
CORE4GTg_pos	7455.2660799645055
CORE5GTg_pos	387.31109041272384
CORE6GTg_pos	6934.745741574644
CORE7GTg_pos	387.31109041272384
CORE8GTg_pos	396.2321394072893
COUCOAFm_pos	45171.39155621662
COUMARINte_neg	0.0
COUMARINte_pos	7.422389412793263
COt_neg	0.0
COt_pos	50397.33761491648
CPCTDTX_pos	0.0
CPPPGO_pos	14507.2151029868
CREATt4_2_r_neg	792.8882748522373
CREATt4_2_r_pos	782.3828123927287
CREATtmdiffir_pos	3580.1760751386523
CRMPte_neg	0.0
CRMPte_pos	27490.596243451353
CRNCAR3tp_pos	4432.679771490985
CRNCARtp_pos	1191.1616362325042
CRNrtx_neg	1191.1616362325042
CRNrtx_pos	3138.963884148246
CRNtHa_pos	820.858516775257
CRNt_neg	494.3391755487453
CRNt_pos	820.858516775257
CRNtim_pos	839.3014468726864
CRNtuNa_pos	494.3391755487453
CRNtx_neg	2015.646233291976
CRNtx_pos	2015.646233291976
CRTNsyn_pos	0.0
CRTSLt_neg	51417.580380722255
CRTSLt_pos	0.0
CRTSLtm_neg	51417.58038072227
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54016.19724172016
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54016.19724172015
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1185.261691226613
CRVNCtr_pos	1189.0840764456727
CSAPASEly_pos	83.39614967596937
CSBPASEly_pos	99.652616749539
CSCPASEly_pos	83.2354188903497
CSDPASEly_pos	127.57990639832538
CSEPASEly_pos	147.4943924225562
CSNAT2m_neg	0.0
CSNAT2m_pos	1565.441301513346
CSNAT2x_neg	3138.963884148246
CSNAT2x_pos	2430.1255203807505
CSNAT3x_neg	0.0
CSNAT3x_pos	4432.679771490985
CSNATer_neg	1469.4020564777447
CSNATer_pos	1469.4020564777447
CSNATm_neg	0.0
CSNATm_pos	2176.982178197072
CSNATp_neg	4297.270014605279
CSNATp_pos	4797.566460888679
CSNATr_neg	1469.4020564777447
CSNATr_pos	1469.4020564777447
CSND_pos	7.415225131798826
CSNt_neg	0.0
CSNt_pos	7.415225131798826
CSPG_At_pos	0.0
CSPG_Atly_pos	83.39614967596937
CSPG_Bt_pos	0.0
CSPG_Btly_pos	99.652616749539
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.2354188903497
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	127.57990639832538
CSPG_Et_pos	0.0
CSPG_Etly_pos	147.4943924225562
CSm_pos	4245.822052721313
CTPS1_pos	3953.9508465332224
CTPS2_pos	7196.628382091551
CTPtn_neg	0.0
CTPtn_pos	8762.669685470111
CYANt_neg	0.0
CYANt_pos	6.701058215689395
CYANtm_neg	0.0
CYANtm_pos	11.77354625385539
CYOOm3_pos	8656.609536578067
CYOR_u10m_pos	3384.9676850057476
CYSALANaEx_pos	722.3026423426472
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	909.972998178173
CYSATB0tc_pos	1240.7014596547979
CYSGLNNaEx_pos	728.8434132126085
CYSGLTH_neg	1420.2014150506097
CYSGLTH_pos	1214.1696079363364
CYSGLUexR_neg	544.3837212958434
CYSGLUexR_pos	604.8375749135583
CYSGLYexR_neg	617.4870328541621
CYSGLYexR_pos	530.2838724870946
CYSLYSL_pos	0.0
CYSO_pos	9643.240778944588
CYSPHELAT2tc_pos	555.4600624283447
CYSSERNaEx_pos	722.3026423426473
CYSSNAT5tc_neg	1341.4261006572015
CYSSNAT5tc_pos	1289.6781659102728
CYSTALArBATtc_pos	2.369908672180598
CYSTA_neg	0.0
CYSTA_pos	7431.324391069245
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3255620642301262
CYSTGL_pos	13459.512374320506
CYSTHRNaEx_pos	722.3026423426473
CYSTLEUrBATtc_pos	2.3545907185744968
CYSTSERex_pos	2.3727156685578423
CYSTS_pos	13459.512374320506
CYSt4_pos	446.5190081642133
CYStec_neg	566.439073404228
CYStec_pos	640.5394740846918
CYTDK1_pos	369.78428894540747
CYTDK2m_pos	13301.553931562199
CYTD_pos	3374.914950816796
CYTDn_pos	13149.113476172779
CYTDt4_pos	984.9042285184089
CYTDt5le_pos	1380.7741054283879
CYTDt_neg	984.9042285184089
CYTDt_pos	6101.860605738797
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13301.5539315622
CYTDtn_neg	0.0
CYTDtn_pos	13149.113476172777
CYTK10_neg	344.2394767699809
CYTK10_pos	344.2394767699809
CYTK10n_neg	345.72595008159783
CYTK10n_pos	345.72595008159783
CYTK11_neg	344.2394767699809
CYTK11_pos	344.2394767699809
CYTK11n_neg	345.72595008159783
CYTK11n_pos	345.72595008159783
CYTK12_neg	344.2394767699809
CYTK12_pos	344.2394767699809
CYTK12n_neg	345.72595008159783
CYTK12n_pos	345.72595008159783
CYTK13_neg	344.2394767699809
CYTK13_pos	344.2394767699809
CYTK13n_neg	345.72595008159783
CYTK13n_pos	345.72595008159783
CYTK14_neg	344.2394767699809
CYTK14_pos	344.2394767699809
CYTK14n_neg	345.72595008159783
CYTK14n_pos	345.72595008159783
CYTK1_neg	344.2394767699809
CYTK1_pos	344.2394767699809
CYTK1m_neg	0.0
CYTK1m_pos	13301.553931562199
CYTK1n_neg	345.72595008159783
CYTK1n_pos	345.72595008159783
CYTK2_neg	344.2394767699809
CYTK2_pos	344.2394767699809
CYTK2n_neg	345.72595008159783
CYTK2n_pos	345.72595008159783
CYTK3_neg	1171.878964650321
CYTK3_pos	1171.878964650321
CYTK3n_neg	345.72595008159783
CYTK3n_pos	345.72595008159783
CYTK4_neg	1171.878964650321
CYTK4_pos	1171.878964650321
CYTK4n_neg	345.72595008159783
CYTK4n_pos	345.72595008159783
CYTK5_neg	344.2394767699809
CYTK5_pos	344.2394767699809
CYTK5n_neg	345.72595008159783
CYTK5n_pos	345.72595008159783
CYTK6_neg	344.2394767699809
CYTK6_pos	344.2394767699809
CYTK6n_neg	345.72595008159783
CYTK6n_pos	345.72595008159783
CYTK7_neg	344.2394767699809
CYTK7_pos	344.2394767699809
CYTK7n_neg	345.72595008159783
CYTK7n_pos	345.72595008159783
CYTK8_neg	344.2394767699809
CYTK8_pos	344.2394767699809
CYTK8n_neg	345.72595008159783
CYTK8n_pos	345.72595008159783
CYTK9_neg	344.2394767699809
CYTK9_pos	344.2394767699809
CYTK9n_neg	345.72595008159783
CYTK9n_pos	345.72595008159783
Coqe_neg	0.0
Coqe_pos	5525.722700901147
D3AIBTm_neg	326.62834371135125
D3AIBTm_pos	326.62834371135125
DADA_pos	7970.969075118834
DADAe_pos	9460.666436123467
DADNK_pos	4128.504429243502
DADNt4_neg	1577.336690389808
DADNt4_pos	7813.25832463867
DAGK_hs_neg	3782.8524472561385
DAGK_hs_pos	3301.8430443097354
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17293.60154917125
DAG_HSter_pos	59.55414827884137
DAGt_neg	5724.06504489452
DAGt_pos	5642.127735994995
DALAOXx_pos	9560.472074055839
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	556.411436175292
DALAt2r_pos	556.411436175292
DALAxt_pos	9560.472074055839
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4122.885456627468
DASPO1p_pos	11.160754306733654
DATPtm_pos	13700.283063907704
DATPtn_neg	0.0
DATPtn_pos	20233.770086308105
DCATDc_neg	0.0
DCATDc_pos	19638.215393777125
DCATDr_neg	0.0
DCATDr_pos	19638.215393777125
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	689.3152754758768
DCK1n_pos	689.3152754758768
DCK2n_neg	689.3152754758768
DCK2n_pos	689.3152754758768
DCMPDA_neg	4471.534038196542
DCMPDA_pos	7506.288528007349
DCSPTN1COAtx_neg	4942.191194948066
DCSPTN1COAtx_pos	10.729007316502607
DCSPTN1COAtxc_pos	4942.191194948067
DCSPTN1CPT1_pos	346.22780332169464
DCSPTN1CPT2_pos	346.22780332169464
DCSPTN1CRNt_pos	346.22780332169464
DCSPTN1t_neg	194.42919917918945
DCSPTN1t_pos	10.729007316502607
DCTPtm_pos	22953.32817157558
DCTPtn_neg	0.0
DCTPtn_pos	18220.783968019936
DCT_neg	0.0
DCT_pos	12425.786347671426
DCYTD_pos	4468.668789329152
DCYTDn_pos	19643.725902321356
DCYTt_neg	1577.336690389808
DCYTt_pos	7298.168353124844
DDCRNe_pos	12225.734278847172
DDECCRNe_pos	10323.635362190356
DDECE1CRNe_pos	12405.829911367833
DDPGAm_neg	0.0
DDPGAm_pos	12002.007592613336
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.422389412793262
DECCRNe_pos	12697.967768739647
DECDICRNe_pos	12405.829911367833
DECDPtm_neg	0.0
DECDPtm_pos	45171.391556216615
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20279.731158436534
DESAT18_10_pos	6.8479272784628265
DESAT18_3_pos	8824.173070734321
DESAT18_4_pos	8792.889427912069
DESAT18_5_pos	7055.474993606236
DESAT18_6_pos	18346.88936301717
DESAT18_7_pos	46893.47970771561
DESAT18_8_pos	9067.79803768623
DESAT18_9_pos	5.9599481136273464
DESAT20_1_pos	66.9071303697618
DESAT20_2_pos	47.67666541336267
DESAT22_1p_pos	187.0080653432598
DESAT22_2p_pos	37211.31711922937
DESAT24_1_pos	7.724685487265785
DGAT_pos	4147.262360905866
DGCHOLte_neg	1346.8706245301478
DGCHOLte_pos	4104.245910882059
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4025.0156998593266
DGK1_neg	6499.74422503377
DGK1_pos	7230.233371687612
DGK2m_neg	16723.221430596528
DGK2m_pos	7535.134138088026
DGNSKm_pos	5732.648450647047
DGSNt_neg	1560.0759801140487
DGSNt_pos	7769.653682827953
DGSNtm_neg	0.0
DGSNtm_pos	5732.648450647046
DGTPtm_pos	6559.980439787456
DGTPtn_neg	0.0
DGTPtn_pos	19536.497759618876
DGULND_neg	0.0
DGULND_pos	12101.49739883355
DHAAt1r_neg	0.0
DHAAt1r_pos	4123.459308315251
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6393.570324949143
DHCHOLESTANATEtm_neg	7990.2875845366
DHCHOLESTANATEtm_pos	65529.79587134791
DHCR241r_pos	5164.548376140217
DHCR242r_pos	5164.279803977261
DHCR243r_pos	74496.40762183693
DHCR71r_pos	74336.85028150032
DHCR72r_pos	10887.767427251565
DHCRD1_pos	25793.74506639025
DHCRD2_pos	26974.2506214752
DHDPBMTm_pos	45171.39155621663
DHEASULT_pos	7116.041186100182
DHEASt_neg	1182.014017108899
DHEASt_pos	1180.7398887025458
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.334802553083126
DHEAtr_pos	59290.70583222386
DHFR_neg	573.8078972104967
DHFR_pos	7238.60568251501
DHFtl_neg	3214.040290605375
DHFtl_pos	0.0
DHFtm_neg	3666.3012061359254
DHFtm_pos	3350.6186594123146
DHORD9_pos	8297.86018460173
DHORTS_neg	8297.86018460173
DHORTS_pos	0.0
DHPM1_pos	14169.110456808005
DHPM2_pos	17619.296826502803
DHPR2_pos	6280.145255522714
DHPR_pos	5388.4638174027505
DIDPtn_neg	4201.04675674588
DIDPtn_pos	4201.04675674588
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65810.72002031584
DIGALSGALSIDEtg_neg	65810.72002031584
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8778.160657639504
DIGALSIDEtg_pos	65810.72002031584
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8217.420152088156
DINt_neg	1560.0759801140487
DINt_pos	7903.410708939957
DITPtn_neg	4201.04675674588
DITPtn_pos	4201.04675674588
DKMPPD_pos	15147.266834191174
DLNLCGCPT1_pos	119.28343975655038
DLNLCGCPT2_pos	119.28343975655038
DLNLCGCRNt_pos	119.28343975655038
DLNLCGt_neg	47.924731797344975
DLNLCGt_pos	3300.8814743269018
DMANTIPYRINEte_neg	7.901482338606389
DMANTIPYRINEte_pos	0.0
DMATT_pos	74377.6972782679
DMATTx_pos	75917.87103492297
DMGDHm_pos	26560.943521099816
DMGtm_neg	0.0
DMGtm_pos	26560.943521099824
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.75070081386999
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.75070081387
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.75070081387
DMNONCOACRNCPT1_neg	2430.1255203807505
DMNONCOACRNCPT1_pos	3138.963884148246
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.75070081386998
DMNONCRNt_neg	2015.646233291976
DMNONCRNt_pos	2015.646233291976
DM_13_cis_oretn_n__pos	1487.0512496113195
DM_13_cis_retn_n__pos	1197.7762496113198
DM_1a25dhvitd3(n)_pos	49685.31779092796
DM_4abut(n)_pos	9460.32000711732
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	555.7010524695729
DM_Lcystin_pos	14234.496184874773
DM_Ser_Gly_Ala_X_Gly_ly__pos	832.1580657576465
DM_Ser_Thr_ly__pos	357.4035387291839
DM_T_antigen_g__neg	20.27412309820479
DM_T_antigen_g__pos	235.89230128316467
DM_anth_pos	2850.0
DM_atp_c__pos	3992.1911949480677
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	235.79025865848251
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	387.31109041272384
DM_core7_g__pos	387.3110904127238
DM_core8_g__pos	396.2321394072893
DM_datp_m__pos	20078.428163600267
DM_datp_n__pos	20233.770086308105
DM_dctp_m__pos	22953.328171575587
DM_dctp_n__pos	22953.328171575587
DM_dem2emgacpail_prot_hs_r__pos	50.77488734783727
DM_dgpi_prot_hs_r__pos	59.55414827884136
DM_dgtp_m__pos	19536.497759618873
DM_dgtp_n__pos	19536.49775961887
DM_dsT_antigen_g__pos	215.65318906949864
DM_dttp_m__pos	28556.450906297574
DM_dttp_n__pos	28556.45090629758
DM_ethamp_r__pos	31975.46801902259
DM_fol_pos	2216.560351201576
DM_gncore2_g__pos	250.21302441123717
DM_gpi_sig_er__pos	50.77488734783728
DM_hretn_n__pos	1621.7925831275722
DM_kdn_c__pos	8638.988989252925
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12425.786347671425
DM_mem2emgacpail_prot_hs_r__pos	56.16002198180074
DM_n5m2masn_g__pos	904.2502074687516
DM_ncam_pos	22.889449084486813
DM_oretn_n__pos	1471.1334254719602
