	WT-1012-b_S130_L007_R1_001
URAt_neg	7509.098696967775
URAt_pos	5.845034336650114
URCN_pos	11804.717043639748
UREAt5_neg	2023.1093546990014
UREAt5_pos	2023.1093546990014
UREAt_neg	2023.1093546990014
UREAt_pos	2023.1093546990014
UREAtm_neg	15189.14492249457
UREAtm_pos	0.0
URIDK2m_neg	6546.2002912522685
URIDK2m_pos	3631.720785315857
URIK1_pos	419.5287329236477
URIt4_pos	742.9742810351407
URIt5le_pos	1386.7600469067866
URIt_neg	742.9742810351407
URIt_pos	12195.831088062743
UROLACer_neg	0.0
UROLACer_pos	6755.94406846632
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	9124.926214120904
Uritm_pos	0.0
Uritn_neg	13473.600872245703
Uritn_pos	0.0
VACCCPT1_pos	90983.83997835431
VACCCPT2_pos	90983.83997835431
VACCCRNt_pos	90983.83997835431
VACCt_neg	8906.579958877146
VACCt_pos	7.912472719823379
VALATB0tc_pos	1556.3375184137687
VALLAT1tc_pos	616.836727055583
VALPHELAT2tc_pos	585.6523957877075
VALTA_neg	7772.2681192703
VALTA_pos	4105.150211434287
VALTAm_neg	4105.150211434287
VALTAm_pos	15212.78753979095
VALt4_pos	1350.6123149764405
VALt5m_neg	4105.150211434287
VALt5m_pos	15212.787539790948
VALtec_neg	585.6523957877075
VALtec_pos	808.1031982392485
VD3_neg	10998.275015801664
VD3_pos	77414.26787882214
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9948.663456423881
VITD3t2_pos	1054.9432268572261
VITD3t_pos	1054.9432268572261
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4274.85682443333
VITKtl_pos	5055.69387875865
VLCS2p_pos	66753.02563059058
VLCS2r_pos	75668.86058150277
VLCSp_pos	65705.57110896026
VLCSr_pos	72228.97551979091
WHDDCAte_neg	7.571951067286172
WHDDCAte_pos	0.0
WHHDCAte_neg	18509.908040445207
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7525.3498170470875
WHTTDCAte_pos	0.0
XANDp_pos	12571.373183922715
XANtx_pos	11412.572133742391
XAO2x_pos	11919.192905561169
XAOx_pos	11412.572133742391
XOL27OHtm_neg	11073.772630283805
XOL27OHtm_pos	11640.319532087009
XOL7AH2tm_neg	70406.09591920751
XOL7AH2tm_pos	11057.796887902581
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11057.796887902581
XOL7AONEtr_pos	8028.731175966286
XOLDIOLONEt_neg	65705.57110896027
XOLDIOLONEt_pos	8028.731175966286
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	7007.269583815202
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	54681.03550732163
XOLTRI24te_neg	0.0
XOLTRI24te_pos	54681.03550732163
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	54718.62113412028
XOLTRI25te_neg	0.0
XOLTRI25te_pos	54718.6211341203
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	54312.126142535104
XOLTRI27te_neg	0.0
XOLTRI27te_pos	54312.12614253519
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	65705.57110896026
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8337.967743546591
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8337.967743546591
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5078.357146802318
XYLUR_neg	1278.3571468023194
XYLUR_pos	1291.5696421420757
XYLt_neg	856.161256804781
XYLt_pos	0.0
XYLtly_pos	856.161256804781
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	231.13399823487674
q10h2tc_neg	5684.814746921918
q10h2tc_pos	7487.658771974848
q10tm_neg	5684.814746921918
q10tm_pos	7487.658771974849
r0002_neg	2093.1341317690217
r0002_pos	2375.0
r0009_pos	4669.576011248032
r0010_pos	6057.7802704894
r0013_pos	42.145425426001566
r0016_neg	2676.72873202685
r0016_pos	4358.745330705118
r0021_neg	1450.6969224399384
r0021_pos	536.8460012558744
r0022_neg	5316.202358001626
r0022_pos	487.6907752540688
r0027_neg	1463.9094177796944
r0027_pos	1248.4864910497229
r0028_pos	3593.309259197529
r0033_pos	14447.263349491452
r0034_pos	11988.111769779938
r0047_pos	2405.3839766077435
r0051_neg	3.9865471707500166
r0051_pos	27402.534474891207
r0055_neg	1502.964792325778
r0055_pos	7854.655253607395
r0060_pos	7937.811071342763
r0062_pos	3531.056808234057
r0068_pos	3513.72783471254
r0074_neg	1180.6405497778928
r0074_pos	2536.9051926678385
r0081_neg	352.420015980907
r0081_pos	352.420015980907
r0082_pos	3694.33320711794
r0083_pos	339.45922422547676
r0084_pos	12573.899942175352
r0085_pos	5256.239886291195
r0086_pos	7125.917579150458
r0093_pos	5.390958401467164
r0097_pos	3513.72783471254
r0113_pos	19682.574441098885
r0119_pos	3287.207972713829
r0122_pos	548.0846824454803
r0127_pos	7424.057517485288
r0129_neg	2234.4394397812816
r0129_pos	7229.927807758427
r0130_neg	7660.694455383398
r0130_pos	2234.4394397812816
r0139_neg	3.2443260040345674
r0139_pos	7.797536171537468
r0142_pos	9486.423207508593
r0145_neg	1354.346029523105
r0145_pos	58768.16787824428
r0149_neg	7.772313200361674
r0149_pos	3.2563069153430693
r0153_pos	548.0846824454803
r0156_pos	5256.239886291195
r0157_pos	7125.917579150458
r0160_pos	2997.119416352797
r0163_pos	11052.589257718282
r0165_pos	548.0846824454803
r0166_pos	12294.286024055806
r0170_neg	424.52276549856174
r0170_pos	75564.41442221306
r0173_neg	2634.9202443428085
r0173_pos	2634.9202443428085
r0178_neg	1303.5033449409057
r0178_pos	12398.761308049048
r0179_pos	1303.5033449409057
r0181_neg	3.244326004034568
r0181_pos	3.2563069153430693
r0186_pos	11823.18623257856
r0191_pos	687.7114513459019
r0193_neg	8904.529813159368
r0193_pos	6883.26546518592
r0196_neg	373.70089829350115
r0196_pos	14854.991138617705
r0202_neg	2634.9202443428085
r0202_pos	2634.9202443428085
r0208_neg	3194.7931139747247
r0208_pos	18823.9451533166
r0210_pos	8045.980923868101
r0224_pos	629.9187219352006
r0226_pos	3672.705342752814
r0233_pos	5888.326824937983
r0236_pos	1292.823315178857
r0239_neg	0.0
r0239_pos	9.986892319708213
r0242_neg	3.504776895481132
r0242_pos	3.504776895481132
r0245_neg	3605.476900736967
r0245_pos	6828.66074608995
r0246_pos	10877.417121937964
r0249_neg	2472.9543113162485
r0249_pos	2472.9543113162485
r0265_pos	5888.326824937983
r0267_neg	2115.4229267299716
r0267_pos	2102.2104313902155
r0268_neg	2102.2104313902155
r0268_pos	2115.4229267299716
r0276_neg	3908.9623841722077
r0276_pos	388.43532468234315
r0280_pos	548.0846824454803
r0281_neg	4.228298135430581
r0281_pos	15000.744133433156
r0283_pos	5020.695578917006
r0287_pos	18111.871577110196
r0295_pos	566.9974819151926
r0301_pos	3908.9623841722077
r0308_pos	7712.905360155555
r0309_neg	4981.432280773072
r0309_pos	17259.131723773662
r0310_pos	4919.686728291856
r0311_pos	8345.750475577324
r0317_neg	353.70990868399514
r0317_pos	353.70990868399514
r0321_pos	3915.889185715345
r0330_pos	1279.6108198391007
r0331_pos	4160.762383053433
r0339_pos	5273.869870176158
r0340_pos	10877.417121937964
r0345_neg	1016.784797935519
r0345_pos	1016.784797935519
r0354_pos	3299.8510119014027
r0355_pos	3299.851011901402
r0357_pos	4346.939161528543
r0358_pos	4346.939161528543
r0360_pos	5588.004470460225
r0361_pos	5524.8400480402215
r0363_pos	6880.253174699841
r0364_pos	6836.121062494819
r0365_pos	12672.69894177961
r0377_pos	3662.2881334315903
r0381_neg	4146.827815359213
r0381_pos	10060.99506645844
r0383_pos	7002.933047771481
r0384_pos	10910.819256142133
r0385_pos	12334.94572503183
r0386_pos	10773.859864364797
r0388_neg	4369.723921443651
r0388_pos	10326.698251257276
r0389_neg	4369.723921443652
r0389_pos	9340.973032971224
r0390_neg	3022.3708574142415
r0390_pos	4.274999999999999
r0391_neg	11.877808934291487
r0391_pos	4363.237289239979
r0392_neg	2997.119416352797
r0392_pos	6356.722457994876
r0393_pos	10877.417121937964
r0394_neg	558.1833309080891
r0394_pos	5793.560246639168
r0395_pos	558.1833309080891
r0398_pos	5406.900522933608
r0399_neg	289.52708066423844
r0399_pos	5941.427517120173
r0400_neg	5033.563845922211
r0400_pos	19601.636045607433
r0402_pos	0.0
r0403_neg	2001.6837005491225
r0403_pos	7.556846990144871
r0407_neg	621.8057642169135
r0407_pos	2832.6225153600712
r0408_neg	503.7193846684804
r0408_pos	503.7193846684804
r0409_neg	503.7193846684804
r0409_pos	503.7193846684804
r0410_neg	4.153990804205825
r0410_pos	4.697074875290265
r0413_pos	548.0846824454803
r0422_neg	0.0
r0422_pos	3694.33320711794
r0423_pos	339.45922422547676
r0424_neg	0.0
r0424_pos	12573.89994217535
r0425_neg	371.58685045749934
r0425_pos	502.16252442202574
r0426_neg	353.70990868399514
r0426_pos	353.70990868399514
r0434_neg	2415.972674234344
r0434_pos	5269.596996138736
r0437_neg	3108.933812290872
r0437_pos	5269.596996138736
r0441_neg	0.0
r0441_pos	312.6172047202954
r0443_pos	300.51111376655973
r0450_neg	0.0
r0450_pos	3980.227787423676
r0451_pos	70.94868116051397
r0456_pos	3531.638185196937
r0463_neg	10241.139456787256
r0463_pos	0.0
r0464_neg	351.7040919431755
r0464_pos	357.78452467773815
r0470_pos	778.299256425145
r0472_neg	7313.935818349987
r0472_pos	874.0867275332039
r0474_neg	7889.897933119411
r0474_pos	874.0867275332039
r0475_neg	5676.679150822213
r0475_pos	874.0867275332039
r0480_neg	15956.64287066962
r0480_pos	13084.00517787445
r0483_neg	352.420015980907
r0483_pos	352.420015980907
r0488_neg	20524.40304396535
r0488_pos	368.6016850266949
r0494_neg	3.2443260040345674
r0494_pos	7.797536171537468
r0497_neg	7.772313200361674
r0497_pos	3.2563069153430693
r0502_pos	9220.26216446719
r0504_pos	9037.572133742393
r0509_pos	424.6104678296812
r0512_neg	7630.9230489269585
r0512_pos	643.131217274957
r0514_pos	3787.8907924859263
r0517_neg	373.70089829350115
r0517_pos	14854.991138617703
r0522_pos	1667.6417425117634
r0523_pos	1667.6417425117634
r0525_neg	419.04532836829947
r0525_pos	26.424269307190627
r0527_neg	12.585211900095016
r0527_pos	5352.0016179432905
r0531_neg	419.5287329236477
r0531_pos	3571.152676275294
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14497.539366415267
r0541_neg	297.38490642465194
r0541_pos	81.07239532046688
r0545_pos	1010.5461225524043
r0546_pos	0.0
r0547_neg	1010.5461225524043
r0547_pos	19095.578215488455
r0548_pos	0.0
r0549_neg	357.78452467773815
r0549_pos	351.7040919431755
r0552_neg	417.63335812018715
r0552_pos	499.55093060010324
r0553_neg	499.55093060010324
r0553_pos	417.63335812018715
r0555_pos	7002.933047771481
r0556_neg	10910.819256142135
r0556_pos	0.0
r0557_pos	70.94868116051396
r0558_neg	1407.4157165959166
r0558_pos	1407.4157165959166
r0559_neg	1407.4157165959166
r0559_pos	1407.4157165959166
r0560_pos	12138.340250526364
r0561_pos	285.83424346243714
r0568_pos	7601.91489821411
r0570_neg	4423.722104956067
r0570_pos	6254.440451421824
r0571_neg	13091.673470838177
r0571_pos	2114.45809660588
r0573_pos	7321.051510919684
r0575_neg	424.52276549856174
r0575_pos	75564.41442221309
r0578_neg	4024.0165361695394
r0578_pos	4230.241462314091
r0579_pos	4024.016536169539
r0580_pos	4522.717064511494
r0584_neg	5352.0016179432905
r0584_pos	3501.2264192213916
r0587_neg	3.504776895481132
r0587_pos	3.504776895481132
r0590_pos	14447.263349491452
r0591_neg	42316.73616846386
r0591_pos	3399.92936791582
r0594_pos	26.699258253098986
r0595_pos	8912.853361200645
r0596_pos	12672.69894177961
r0598_pos	0.0
r0603_neg	321.1712077703912
r0603_pos	9516.864348631148
r0604_pos	9778.239228640667
r0610_neg	599.5068557765393
r0610_pos	599.5068557765393
r0611_neg	599.5068557765393
r0611_pos	599.5068557765393
r0614_neg	4024.0165361695394
r0614_pos	32725.88767871544
r0615_neg	842.5515280089072
r0615_pos	855.7640233486635
r0616_neg	806.608797346858
r0616_pos	12361.307761270646
r0617_neg	855.7640233486635
r0617_pos	842.5515280089072
r0618_pos	806.608797346858
r0620_neg	0.0
r0620_pos	11052.58925771828
r0625_pos	0.0
r0627_neg	4157.768032756843
r0627_pos	9.626396416914027
r0629_neg	4024.2359215978013
r0629_pos	11956.64136953566
r0630_neg	3247.2396304716112
r0630_pos	13144.179396737542
r0633_neg	5344.74826613919
r0633_pos	18763.5016470814
r0634_neg	34092.79729882419
r0634_pos	504.82801544918823
r0636_pos	14097.738906862305
r0637_pos	14097.738906862305
r0638_neg	5246.021559831932
r0638_pos	19617.2676545988
r0639_pos	14397.840554122762
r0641_neg	3227.5811926773813
r0641_pos	3227.5811926773813
r0642_neg	1407.4157165959166
r0642_pos	540.5495669599998
r0643_neg	2114.45809660588
r0643_pos	13091.673470838177
r0644_neg	1407.4157165959166
r0644_pos	540.5495669599998
r0645_neg	0.0
r0645_pos	47.781100029148746
r0647_neg	1177.5320658757755
r0647_pos	0.0
r0650_neg	4725.172993712495
r0650_pos	4725.172993712495
r0651_neg	4725.172993712495
r0651_pos	3329.380605600417
r0652_neg	5246.97733394783
r0652_pos	15158.39891456199
r0653_pos	12598.40165702593
r0655_neg	326.55752050280364
r0655_pos	11194.588084172434
r0656_pos	10773.859864364797
r0660_neg	19073.02090963446
r0660_pos	5495.699627082167
r0661_pos	25032.888734389366
r0666_neg	0.0
r0666_pos	20904.482298970077
r0668_neg	5033.563845922212
r0668_pos	19601.636045607425
r0669_pos	12047.905719616583
r0670_pos	9778.239228640667
r0671_pos	14521.441815638887
r0672_neg	54718.62113412031
r0672_pos	12292.843904879855
r0673_pos	0.0
r0679_neg	15219.60446906134
r0679_pos	4024.0165361695394
r0680_neg	4024.016536169539
r0680_pos	32725.887678715444
r0683_pos	12865.99798128822
r0686_neg	396.9082505060589
r0686_pos	12381.978948020409
r0688_neg	1235.3442817542984
r0688_pos	1248.5567770940547
r0698_pos	16074.80718990784
r0706_pos	65705.57110896028
r0707_neg	4.798180667378618
r0707_pos	6.5971413878897565
r0714_pos	12598.40165702593
r0715_pos	24356.702296192707
r0716_pos	12598.40165702593
r0717_pos	24356.702296192707
r0718_pos	14397.840554122762
r0719_pos	25032.888734389366
r0720_pos	14397.840554122762
r0721_pos	25032.888734389366
r0722_neg	5495.699627082168
r0722_pos	19073.02090963446
r0723_pos	25032.888734389366
r0724_neg	19073.02090963446
r0724_pos	5495.699627082168
r0726_neg	504.82801544918823
r0726_pos	34092.797298824196
r0727_pos	25032.88873438934
r0728_neg	34092.79729882419
r0728_pos	504.82801544918823
r0729_pos	25032.88873438934
r0730_pos	18111.871577110196
r0731_pos	18111.871577110196
r0732_pos	18111.871577110196
r0733_pos	18111.871577110196
r0734_pos	18111.871577110196
r0735_neg	5265.176856018738
r0735_pos	33842.094031468085
r0739_neg	68589.6635210651
r0739_pos	8439.434700472222
r0741_neg	0.0
r0741_pos	69896.56738953546
r0743_pos	65705.57110896024
r0744_pos	65705.57110896024
r0747_neg	11167.027471415195
r0747_pos	2102.2104313902155
r0750_neg	65888.9884149611
r0750_pos	2102.2104313902155
r0752_neg	961.3908965505987
r0752_pos	0.0
r0753_pos	961.3908965505987
r0754_neg	961.3908965505987
r0754_pos	0.0
r0755_pos	961.3908965505987
r0756_neg	961.3908965505987
r0756_pos	0.0
r0757_pos	961.3908965505987
r0758_neg	540.5495669599998
r0758_pos	0.0
r0774_neg	9.628142389811709
r0774_pos	9.628142389811709
r0779_pos	12047.905719616583
r0780_neg	75537.16320123227
r0780_pos	258.04099620938763
r0781_neg	0.0
r0781_pos	75537.16320123227
r0782_pos	10856.984177748995
r0783_neg	470.3274159334409
r0783_pos	5159.470266987544
r0784_neg	1278.3571468023194
r0784_pos	1291.5696421420757
r0787_pos	3432.0552975117853
r0788_neg	15956.642870669619
r0788_pos	13084.005177874446
r0789_neg	15956.642870669619
r0789_pos	13084.005177874447
r0791_neg	18763.501647081404
r0791_pos	5344.748266139191
r0792_neg	6819.415436407199
r0792_pos	768.0227435627246
r0795_pos	8912.853361200645
r0796_neg	0.0
r0796_pos	6469.9653396971225
r0797_neg	4024.2359215978013
r0797_pos	63764.10595485115
r0801_neg	1803.0551666763502
r0801_pos	1320.0781110167663
r0809_neg	1188.043378301661
r0809_pos	1188.043378301661
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8163.79676894189
r0817_neg	1103.2664244923178
r0817_pos	1059.931507913337
r0818_pos	6546.2002912522685
r0819_neg	447.88989097716683
r0819_pos	572.0651488163749
r0821_neg	447.88989097716683
r0821_pos	447.88989097716683
r0822_neg	447.88989097716683
r0822_pos	447.88989097716683
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	447.88989097716683
r0829_pos	447.88989097716683
r0830_neg	447.88989097716683
r0830_pos	447.88989097716683
r0834_neg	597.1865213028891
r0834_pos	597.1865213028891
r0835_neg	597.1865213028891
r0835_pos	597.1865213028891
r0836_neg	597.1865213028891
r0836_pos	597.1865213028891
r0838_neg	4726.429315675253
r0838_pos	4963.378465301459
r0839_neg	2151.0675286750093
r0839_pos	3879.315075729684
r0840_neg	2472.9543113162485
r0840_pos	2472.9543113162485
r0841_neg	2472.9543113162485
r0841_pos	2472.9543113162485
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19682.574441098885
r0853_pos	5920.571190535256
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14663.327402379871
r0870_pos	0.0
r0871_neg	9741.750748265318
r0871_pos	9.33213125019538
r0879_pos	691.8168549812567
r0881_pos	1417.2086857333109
r0885_neg	435.99392166005623
r0885_pos	560.1691794992643
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.644467831646977
r0892_pos	11788.342175653548
r0899_neg	5055.6938787586505
r0899_pos	1446.0061155680692
r0907_neg	0.0
r0907_pos	24104.88207963661
r0908_neg	24737.94704755188
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24737.947047551876
r0911_neg	10253.10899243591
r0911_pos	5464.462899511657
r0913_neg	2024.1752578392081
r0913_pos	2024.1752578392081
r0915_neg	2049.296630325722
r0915_pos	2049.296630325722
r0917_neg	1196.7891826600624
r0917_pos	1196.7891826600624
r0921_pos	4160.762383053433
r0924_pos	8978.731175966286
r0925_pos	0.0
r0926_pos	10877.417121937964
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1296.0074177476195
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.43620261271301
r0940_pos	6898.81879138238
r0941_neg	14610.595354542413
r0941_pos	4244.193876298078
r0942_neg	1001.4568931713787
r0942_pos	977.5279870460719
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1218.8735683137866
r0946_pos	2053.266424492318
r0950_pos	5991.966146183238
r0954_neg	0.0
r0954_pos	18517.74690334985
r0960_neg	2973.037297207632
r0960_pos	2973.037297207632
r0961_pos	2075.57157827162
r0962_pos	3787.8907924859263
r0963_pos	1429.0443390447297
r0968_pos	19682.574441098885
r0970_neg	0.0
r0970_pos	7321.051510919684
r0973_neg	4024.0165361695394
r0973_pos	0.0
r0974_neg	2070.214488259241
r0974_pos	2058.869178877978
r0975_pos	4160.762383053433
r0983_pos	2093.1341317690217
r0984_neg	2093.1341317690217
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7321.051510919684
r0990_neg	3247.2396304716112
r0990_pos	5055.69387875865
r0993_pos	4246.438145418092
r0994_neg	4725.172993712495
r0994_pos	4725.172993712495
r0995_neg	1682.038861943472
r0995_pos	1682.038861943472
r0997_pos	14097.738906862305
r0998_neg	2415.972674234344
r0998_pos	5269.596996138736
r0999_neg	3108.933812290872
r0999_pos	5269.596996138736
r1007_neg	0.0
r1007_pos	312.6172047202953
r1008_pos	300.51111376655973
r1010_neg	4024.016536169539
r1010_pos	32725.88767871544
r1011_pos	75668.86058150277
r1012_pos	75668.86058150277
r1013_pos	72228.97551979091
r1014_pos	72228.97551979091
r1015_pos	1016.5531162605795
r1017_pos	7910.2926389282175
r1018_neg	4725.172993712495
r1018_pos	4725.172993712495
r1019_neg	3247.239630471611
r1019_pos	4197.239630471611
r1020_neg	68589.66352106514
r1020_pos	8439.434700472222
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	8028.731175966287
r1025_pos	8028.731175966288
r1026_pos	3403.8840481979855
r1028_pos	3403.884048197985
r1029_pos	7979.55008284492
r1030_neg	22.562461065445003
r1030_pos	11.816774073445554
r1043_pos	1692.6277793149118
r1044_pos	1692.6277793149118
r1045_pos	1422.9399590672158
r1050_neg	10998.275015801664
r1050_pos	1900.0
r1051_neg	2144.1268736123893
r1051_pos	2144.1268736123893
r1052_pos	2144.1268736123893
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	46263.55869361212
r1080_pos	0.0
r1088_neg	1490.176313804285
r1088_pos	1603.4827494011163
r1090_pos	945.598604135647
r1106_neg	5055.69387875865
r1106_pos	5055.69387875865
r1109_neg	5110.9730261332315
r1109_pos	4312.230859600997
r1116_neg	14171.801838020006
r1116_pos	14629.697329709119
r1117_neg	5150.112966622858
r1117_pos	2536.2746742793347
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1201.0675286750093
r1144_pos	2150.9586715642154
r1147_neg	2024.1752578392081
r1147_pos	2024.1752578392081
r1148_neg	12474.30587246212
r1148_pos	0.0
r1150_pos	7264.401350589627
r1154_neg	4266.683945454828
r1154_pos	18326.633530672523
r1155_pos	932.2336865553712
r1156_neg	419.5287329236477
r1156_pos	4293.082557632085
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4247.122871131676
r1163_pos	1204.7567961212978
r1164_pos	8345.750475577323
r1167_pos	8345.750475577323
r1168_pos	8345.750475577324
r1172_pos	8345.750475577323
r1173_pos	0.0
r1177_pos	8345.750475577323
r1178_pos	0.0
r1179_pos	8345.750475577324
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11231.62314629325
r1253_pos	0.0
r1254_pos	22.28588354129941
r1255_pos	8345.750475577324
r1257_pos	5130.237783975346
r1259_pos	7.2154640438449045
r1260_pos	5122.329912075882
r1262_pos	312.6172047202954
r1291_neg	1735.4508559253686
r1291_pos	4781.28871493437
r1292_neg	5055.69387875865
r1292_pos	4679.24987723794
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5130.237783975347
r1318_pos	10047.447213866417
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.145425426001566
r1377_neg	1156.9490634514104
r1377_pos	1156.9490634514104
r1378_neg	1156.9490634514104
r1378_pos	1156.9490634514104
r1380_neg	470.3274159334409
r1380_pos	75537.16320123228
r1381_neg	75537.16320123228
r1381_pos	229.96850680524358
r1384_neg	1526.8615823418152
r1384_pos	4908.4699153295915
r1396_pos	3148.5334600341757
r1397_pos	3148.5334600341757
r1400_pos	2655.6118818542113
r1401_pos	3456.2857470685726
r1418_neg	3253.2501147878625
r1418_pos	3291.792695132996
r1421_neg	21313.72894862827
r1421_pos	4.324529023000784
r1423_pos	1328.5684365189027
r1427_pos	2525.5129452986516
r1428_neg	2634.9202443428085
r1428_pos	2634.9202443428085
r1429_neg	2634.9202443428085
r1429_pos	1900.0
r1431_pos	2976.921848785504
r1432_pos	0.0
r1433_pos	303.80315621778766
r1434_pos	4334.472046240905
r1435_pos	5362.17420408653
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24323.936822232274
r1444_pos	25032.888734389366
r1445_pos	25032.88873438934
r1446_pos	18428.123424326932
r1447_pos	4871.278163445435
r1448_pos	4869.708055861151
r1449_pos	4871.278163445437
r1450_pos	4869.708055861151
r1451_pos	4871.2781634454395
r1453_neg	13512.970226102052
r1453_pos	12428.52779966258
r1454_pos	932.2336865553713
r1455_pos	2525.512945298651
r1456_pos	2525.512945298651
r1459_neg	7872.681449118694
r1459_pos	17482.20584168671
r1464_neg	1292.4388036700493
r1464_pos	1292.4388036700493
r1466_neg	24656.205210225497
r1466_pos	0.0
r1467_neg	1649.0326479005648
r1467_pos	48515.134146286786
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24656.205210225497
r1488_neg	0.0
r1488_pos	18205.793485747246
r1492_pos	1307.7289860277756
r1493_pos	1274.2337668080208
r1495_pos	4246.438145418091
r1497_pos	1363.625974999276
r1498_pos	1363.6259749992757
r1499_pos	1463.440745409819
r1500_pos	1463.440745409819
r1512_pos	2026.3969551060484
r1514_pos	3330.166512720144
r1515_pos	3387.8682836745943
r1516_pos	3421.4238903178402
r1517_pos	4274.85682443333
r1518_pos	3421.4238903178402
r1519_pos	3413.60457482547
r1520_pos	3421.4238903178402
r1521_pos	3421.4238903178402
r1522_pos	3319.4688015400548
r1523_pos	3413.9798295839987
r1525_pos	3421.423890317841
r1527_pos	4274.85682443333
r1528_pos	5055.69387875865
r1529_pos	3413.9798295839987
r1530_pos	3731.475921404429
r1536_pos	9357.63105120048
r1538_pos	1284.440757149598
r1540_pos	725.7700973592865
r1544_neg	735.0826035789889
r1544_pos	735.0826035789889
r1546_neg	921.9957757710472
r1546_pos	819.3423063220989
r1547_neg	832.2476869079077
r1547_pos	984.1530352958666
r1548_neg	767.3833642633358
r1548_pos	760.727008395281
r1549_neg	832.2476869079077
r1549_pos	958.0665536074918
r1551_neg	921.9957757710472
r1551_pos	760.7288957492842
r1552_neg	807.8406967191861
r1552_pos	763.5366129321571
r1553_neg	756.6935727540118
r1553_pos	763.5366129321571
r1554_neg	921.9957757710472
r1554_pos	957.7752751411155
r1556_neg	975.8229916445605
r1556_pos	796.3475217694433
r1557_neg	921.9957757710472
r1557_pos	957.7752751411155
r1559_neg	802.2698272081668
r1559_pos	664.4952229569807
r1560_neg	919.1861712341711
r1560_pos	720.3009163469226
r1561_neg	829.4380823710316
r1561_pos	885.1116453206903
r1562_neg	801.5265924700248
r1562_pos	661.6856184201046
r1563_neg	829.4380823710316
r1563_pos	859.0251636323153
r1564_neg	768.1265990014779
r1564_pos	729.6859988488773
r1565_neg	919.1861712341711
r1565_pos	661.6875057741079
r1566_neg	807.8406967191861
r1566_pos	664.4952229569807
r1567_neg	604.187047257814
r1567_pos	604.187047257814
r1568_neg	919.1861712341711
r1568_pos	858.7338851659391
r1569_neg	802.2698272081668
r1569_pos	729.2173131199903
r1570_neg	973.0133871076844
r1570_pos	697.3061317942669
r1571_neg	919.1861712341711
r1571_pos	858.7338851659391
r1573_neg	921.9957757710472
r1573_pos	812.4992661439537
r1574_neg	832.2476869079077
r1574_pos	867.3557468710508
r1575_neg	782.1686774038263
