	WT.1012.e_S152_L007_R1_001	WT.911.d_S144_L007_R1_001	Ob.DHA.d_S147_L007_R1_001	WT.b_S126_L007_R1_001
GCALDD_pos	9.718036195256511	9.725775233365312	10.877376168548642	9.626439136697316
GCALDDm_pos	10.561011028079376	10.558631170668693	10.984817174293587	10.3625575559359
GCC2am_pos	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCC2am_neg	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCC2bim_pos	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCC2cm_pos	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCC2cm_neg	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCCam_pos	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCCam_neg	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCCbim_pos	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCCcm_pos	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCCcm_neg	6.145830274966012	6.044284820139424	6.513135397117733	6.001182975637187
GCHOLAt_pos	0.0	0.0	0.0	0.0
GCHOLAt_neg	0.0	0.0	0.0	0.0
GCHOLAt2_pos	9.127684862579478	9.000450771770856	9.305286573953882	8.97896780494077
GCHOLAt3_pos	8.304647930720396	8.220813610065584	7.938932648048711	7.875411480130766
GCHOLAte_pos	0.0	0.0	0.0	0.0
GCHOLAte_neg	0.0	0.0	0.0	0.0
GCHOLAtx_pos	0.0	0.0	0.0	0.0
GCHOLAtx_neg	0.0	0.0	0.0	0.0
GCNTg_pos	3.2809563138310565	3.063502942306158	3.3291235962915664	2.8579809951275723
GD1B2te_pos	0.0	0.0	0.0	0.0
GD1B2te_neg	0.0	0.0	0.0	0.0
GD1B2tg_pos	0.0	0.0	0.0	0.0
GD1B2tg_neg	0.0	0.0	0.0	0.0
GD1Cte_pos	0.0	0.0	0.0	0.0
GD1Cte_neg	0.0	0.0	0.0	0.0
GD1Ctg_pos	0.0	0.0	0.0	0.0
GD1Ctg_neg	0.0	0.0	0.0	0.0
GDPFUCtg_pos	3.20006486151431	3.374343989038501	3.3132458517875616	2.9653225483672547
GDPFUCtg_neg	3.20006486151431	3.374343989038501	3.3132458517875616	2.9653225483672547
GDPtg_pos	0.0	0.0	0.0	0.0
GDPtg_neg	0.0	0.0	0.0	0.0
GF6PTA_pos	2.5582676340557358	2.37016428054021	3.1634987322828794	2.454175893185802
GFUCS_pos	4.514753498439753	4.326249700837456	4.709290635723358	4.460742563789644
GGH_10FTHF5GLUe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_10FTHF5GLUl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_10FTHF6GLUe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_10FTHF6GLUl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_10FTHF7GLUe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_10FTHF7GLUl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_5DHFe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_5DHFl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_5THFe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_5THFl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_6DHFe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_6DHFl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_6THFe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_6THFl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_7DHFe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_7DHFl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_7THFe_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGH_7THFl_pos	3.4685833170068276	3.3854310371935203	3.7644735509926663	2.9373443921502322
GGLUCT_pos	0.0	0.0	0.0	0.0
GGNG_pos	6.977165419349621	6.651482282150902	6.991521846075695	6.19908336951041
GGT_L_pos	0.0	0.0	0.0	0.0
GGT_U_pos	0.0	0.0	0.0	0.0
GGT5r_pos	0.2630344058337938	1.6690267655096307	1.5410191531335593	0.7907720378619999
GGT5r_neg	0.2630344058337938	1.6690267655096307	1.5410191531335593	0.7907720378619999
GGT6_pos	0.0	0.0	0.0	0.0
GGT6_neg	0.0	0.0	0.0	0.0
GHMT2r_pos	6.776762001786231	6.661065479806948	7.266318057157455	6.525755692829486
GHMT2r_neg	6.776762001786231	6.661065479806948	7.266318057157455	6.525755692829486
GHMT2rm_pos	7.8109571587378	7.700300990794393	8.215872702903665	7.579768476806087
GHMT2rm_neg	7.8109571587378	7.700300990794393	8.215872702903665	7.579768476806087
GHMT3_pos	6.776762001786231	6.661065479806948	7.266318057157455	6.525755692829486
GHMT3m_pos	6.856861228319772	6.751945681615022	7.173627171973612	6.646306689009547
GK1_pos	4.612942196304665	4.40735275114004	5.644144699932848	5.143230134776893
GK1_neg	4.612942196304665	4.40735275114004	5.644144699932848	5.143230134776893
GK1m_pos	4.612942196304665	4.40735275114004	5.644144699932848	5.143230134776893
GK1m_neg	4.612942196304665	4.40735275114004	5.644144699932848	5.143230134776893
GLACO_pos	9.250085195986951	9.24007576876419	10.64327899631198	9.184478671187092
GLACOm_pos	10.346281021649542	10.35171224125691	10.809430522684115	10.195322988821918
GLACter_pos	0.0	0.0	0.0	0.0
GLACter_neg	0.0	0.0	0.0	0.0
GLAl_pos	2.0250287944915226	1.6690267655096307	1.790772037862	1.835924074254375
GLB1_pos	5.744766577421634	5.584737062008159	6.060912049587873	5.811856314292545
GLBRAN_pos	5.8060662260890314	5.754353071692127	6.743084055549586	5.615298579092115
GLCAASE1ly_pos	3.9088129077395473	3.6926503700355298	4.940166750482817	3.75595576955096
GLCAASE4ly_pos	3.9088129077395473	3.6926503700355298	4.940166750482817	3.75595576955096
GLCAASE5ly_pos	3.9088129077395473	3.6926503700355298	4.940166750482817	3.75595576955096
GLCAASE6ly_pos	3.9088129077395473	3.6926503700355298	4.940166750482817	3.75595576955096
GLCAASE7ly_pos	3.9088129077395473	3.6926503700355298	4.940166750482817	3.75595576955096
GLCAASE8ly_pos	3.9088129077395473	3.6926503700355298	4.940166750482817	3.75595576955096
GLCAASE9ly_pos	3.9088129077395473	3.6926503700355298	4.940166750482817	3.75595576955096
GLCAE1g_pos	0.0	0.0	0.0	0.0
GLCAE2g_pos	2.763411574470007	2.823749360308273	2.792855352362489	2.6959938131099
GLCAT2g_pos	4.160274831408593	3.571676809970931	4.383013015488671	3.4796186084694156
GLCAT3g_pos	4.160274831408593	3.571676809970931	4.383013015488671	3.4796186084694156
GLCAT4g_pos	4.160274831408593	3.571676809970931	4.383013015488671	3.4796186084694156
GLCAT5g_pos	4.160274831408593	3.571676809970931	4.383013015488671	3.4796186084694156
GLCAT6g_pos	5.184280294419382	4.862451391325582	5.3103401206121505	4.915998851738901
GLCAT7g_pos	5.184280294419382	4.862451391325582	5.3103401206121505	4.915998851738901
GLCAT8g_pos	5.184280294419382	4.862451391325582	5.3103401206121505	4.915998851738901
GLCAT9g_pos	5.184280294419382	4.862451391325582	5.3103401206121505	4.915998851738901
GLCATg_pos	5.181102550753798	5.257387842692652	5.239168878665448	5.307428525192247
GLCMter_pos	0.0	0.0	0.0	0.0
GLCNACASE1ly_pos	4.2622828064206555	4.237257770900372	4.075532631167357	4.016139702655253
GLCNACASE2ly_pos	4.2622828064206555	4.237257770900372	4.075532631167357	4.016139702655253
GLCNACASE3ly_pos	4.2622828064206555	4.237257770900372	4.075532631167357	4.016139702655253
GLCNACASE4ly_pos	4.2622828064206555	4.237257770900372	4.075532631167357	4.016139702655253
GLCNACASE5ly_pos	4.2622828064206555	4.237257770900372	4.075532631167357	4.016139702655253
GLCNACDASg_pos	6.191799501065075	5.993447932331477	5.851749041416057	5.777945670695148
GLCNACPT_L_pos	4.601102203376409	4.394376944957055	4.833396134163228	4.258518924711301
GLCNACPT_U_pos	4.601102203376409	4.394376944957055	4.833396134163228	4.258518924711301
GLCNACT_L_pos	0.0	0.0	0.0	0.0
GLCNACT_U_pos	0.0	0.0	0.0	0.0
GLCNACT1g_pos	3.8489984304000227	3.805292455600712	3.5969351423872324	3.526068811667588
GLCNACT2g_pos	5.535741941075111	5.25512301484779	5.809928865721431	5.299757511839318
GLCNACT3g_pos	5.535741941075111	5.25512301484779	5.809928865721431	5.299757511839318
GLCNACT4g_pos	5.535741941075111	5.25512301484779	5.809928865721431	5.299757511839318
GLCNACT5g_pos	5.535741941075111	5.25512301484779	5.809928865721431	5.299757511839318
GLCt1r_pos	7.77544567410286	7.61970645004589	7.960523293890615	7.311975314461157
GLCt1r_neg	7.77544567410286	7.61970645004589	7.960523293890615	7.311975314461157
GLCt2_2_pos	0.6959938131099002	0.4005379295837288	1.0	0.5160151470036647
GLCt2_2_neg	0.6959938131099002	0.4005379295837288	1.0	0.5160151470036647
GLCt4_pos	1.5993177936982261	1.944858445807539	1.794935662803536	1.189033824390017
GLCt4_neg	1.5993177936982261	1.944858445807539	1.794935662803536	1.189033824390017
GLCter_pos	0.0	0.0	0.0	0.0
GLCter_neg	0.0	0.0	0.0	0.0
GLCtg_pos	2.189033824390017	2.298658315564515	3.0461417816447205	3.0443941193584534
GLCtg_neg	2.189033824390017	2.298658315564515	3.0461417816447205	3.0443941193584534
GLCtly_pos	0.0	0.0	0.0	0.0
GLCURter_pos	0.0	0.0	0.0	0.0
GLCURtly_pos	4.478324711485028	4.322649262131017	4.215678596607928	4.254745197629213
GLCURtly_neg	4.478324711485028	4.322649262131017	4.215678596607928	4.254745197629213
GLDBRAN_pos	3.969012307516316	3.8449881566826116	3.7990873060740036	3.3476656563009706
GLGNS1_pos	6.977165419349621	6.651482282150902	6.991521846075695	6.19908336951041
GLNALANaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
GLNASNNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
GLNCYSNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
GLNLASEer_pos	0.0	0.0	0.0	0.0
GLNLASEer_neg	0.0	0.0	0.0	0.0
GLNS_pos	8.662169887665886	8.453517579215498	9.044612692957976	8.431873637952183
GLNSERNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
GLNt4_pos	8.951838370449522	8.809028507711892	8.722261081642294	8.566548809139537
GLNTHRNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
GLNtm_pos	0.0	0.0	0.0	0.0
GLNtN1_pos	9.69804479974287	9.623698627342463	9.311702910827364	9.038836703958617
GLNtN1_neg	9.69804479974287	9.623698627342463	9.311702910827364	9.038836703958617
GLPASE1_pos	1.9107326619029126	1.5310694927259543	2.1243281350022016	1.8196681834964554
GLPASE2_pos	1.9107326619029126	1.5310694927259543	2.1243281350022016	1.8196681834964554
GLRASE_pos	0.0	0.0	0.0	0.0
GLRASE_neg	0.0	0.0	0.0	0.0
GLU5Km_pos	0.5160151470036647	0.5945485495503542	1.6599245584023783	0.8953026213333066
GLUCYS_pos	6.91055279343005	6.743824606929611	7.381413167682311	6.51404333596374
GLUDC_pos	0.11103131238874395	0.28688114778816154	0.29865831556451516	0.3895668117627256
GLUDxm_pos	9.21698830757675	9.168822521590837	9.168546769937974	8.917193036924946
GLUDxm_neg	9.21698830757675	9.168822521590837	9.168546769937974	8.917193036924946
GLUDym_pos	9.21698830757675	9.168822521590837	9.168546769937974	8.917193036924946
GLUDym_neg	9.21698830757675	9.168822521590837	9.168546769937974	8.917193036924946
GluForTx_pos	8.180804278114117	8.092968509324141	8.064473328753415	8.026578770127715
GLUNm_pos	7.826167107800421	7.787510824300762	7.821837746088096	7.355615382757959
GLUPRT_pos	2.7246502717329673	2.6158870739160567	2.678071905112638	2.5533605033353277
GLUt2m_pos	7.700439718141092	7.682081641088774	8.025803990463826	7.634230225830567
GLUt2m_neg	7.700439718141092	7.682081641088774	8.025803990463826	7.634230225830567
GLUt6_pos	4.728464765092534	5.116447935511657	4.848497755385146	4.434294617959925
GLUt7l_pos	0.0	0.0	0.0	0.0
GLUTCOADHm_pos	8.234434257902791	8.143026003889974	8.779752180595695	8.06813335395103
GLUtr_pos	0.0	0.0	0.0	0.0
GLUtr_neg	0.0	0.0	0.0	0.0
GLUVESSEC_pos	3.5223068928713888	3.6182386555954547	3.8298495598446904	4.239550796613645
GLXO1_pos	9.80201545458561	9.309999221820963	10.53410344015747	9.838731212330021
GLXO2p_pos	7.687760584070346	7.112804369954775	7.3203041493256125	7.737889524761845
GLXtm_pos	0.0	0.0	0.0	0.0
GLXtm_neg	0.0	0.0	0.0	0.0
GLXtp_pos	0.0	0.0	0.0	0.0
GLXtp_neg	0.0	0.0	0.0	0.0
GLYAMDTRc_pos	1.9183862344463478	2.2957230245399685	2.702657543390911	2.613531652917927
GLYAMDTRc_neg	1.9183862344463478	2.2957230245399685	2.702657543390911	2.613531652917927
GLYATm_pos	5.680324356844016	5.514122260170708	5.237257770900372	5.647026632654853
GLYATm_neg	5.680324356844016	5.514122260170708	5.237257770900372	5.647026632654853
GLYBt4_2_r_pos	5.598424760527719	5.424586226251101	5.279842693520348	5.362820525534263
GLYBt4_2_r_neg	5.598424760527719	5.424586226251101	5.279842693520348	5.362820525534263
GLYBtm_pos	0.0	0.0	0.0	0.0
GLYBtm_neg	0.0	0.0	0.0	0.0
GLYC3Ptm_pos	0.0	0.0	0.0	0.0
GLYCK2_pos	0.0	0.0	0.0	0.0
GLYCLTDy_pos	7.850186837645774	7.540476801134141	8.002196183276803	7.85909989348759
GLYCLTDym_pos	0.0	0.0	0.0	0.0
GLYCLTtp_pos	0.0	0.0	0.0	0.0
GLYC_St_pos	0.0	0.0	0.0	0.0
GLYCt_pos	0.0	0.0	0.0	0.0
GLYCt_neg	0.0	0.0	0.0	0.0
GLYCtm_pos	0.0	0.0	0.0	0.0
GLYCtm_neg	0.0	0.0	0.0	0.0
GLYCTO1p_pos	7.687760584070346	7.112804369954775	7.3203041493256125	7.737889524761845
GLYK_pos	0.0	0.0	0.0	0.0
GLYKm_pos	0.0	0.0	0.0	0.0
GLYOp_pos	0.0	0.0	0.0	0.0
GLYOX_pos	8.276403609553578	7.988457472811402	7.977394418562941	8.201192752458429
GLYOXm_pos	8.254320034955889	7.9550105052152915	7.94673086014031	8.178515470188602
GLYt2r_pos	3.9476661567960103	3.975446765640962	3.374343989038501	3.5434958834257717
GLYt2r_neg	3.9476661567960103	3.975446765640962	3.374343989038501	3.5434958834257717
GLYt2rL_pos	3.9476661567960103	3.975446765640962	3.374343989038501	3.5434958834257717
GLYt2rL_neg	3.9476661567960103	3.975446765640962	3.374343989038501	3.5434958834257717
GLYt4_pos	8.951838370449522	8.809028507711892	8.722261081642294	8.566548809139537
GLYt7_211_r_pos	4.4376272483189485	4.2935176304174245	5.0259146987507926	4.25171909260596
GLYt7_211_r_neg	4.4376272483189485	4.2935176304174245	5.0259146987507926	4.25171909260596
GLYtm_pos	0.0	0.0	0.0	0.0
GLYtm_neg	0.0	0.0	0.0	0.0
GLYtp_pos	0.0	0.0	0.0	0.0
GLYtp_neg	0.0	0.0	0.0	0.0
GLYVESSEC_pos	0.0	0.0	0.0	0.0
GMAND_pos	1.7570232465074596	1.3561438102252754	1.2570106182060237	1.903038270112912
GMPR_pos	3.333423733725192	3.587364990936461	3.8649289722897877	3.1667154449664223
GMPS2_pos	3.4995270242150958	3.3204846780176935	3.6814492653149578	3.4019034716079584
GMPtg_pos	0.0	0.0	0.0	0.0
GMPtg_neg	0.0	0.0	0.0	0.0
GMPtn_pos	0.0	0.0	0.0	0.0
GMPtn_neg	0.0	0.0	0.0	0.0
GND_pos	4.646738698307846	4.783456654360239	7.104755986962257	4.9620862498506435
GNDer_pos	4.646738698307846	4.783456654360239	7.104755986962257	4.9620862498506435
GNMT_pos	10.33558017050117	10.778578206503077	10.843960297083868	10.539624121559054
GP1CALPHAte_pos	0.0	0.0	0.0	0.0
GP1CALPHAte_neg	0.0	0.0	0.0	0.0
GP1CALPHAtg_pos	0.0	0.0	0.0	0.0
GP1CALPHAtg_neg	0.0	0.0	0.0	0.0
GP1Cte_pos	0.0	0.0	0.0	0.0
GP1Cte_neg	0.0	0.0	0.0	0.0
GP1Ctg_pos	0.0	0.0	0.0	0.0
GP1Ctg_neg	0.0	0.0	0.0	0.0
GPAM_hs_pos	6.140165134599453	6.155425431747197	7.695785074768961	6.130930869826448
GPAMm_hs_pos	6.770300489499416	6.780047576061869	7.974644026040249	6.6653359171851765
GPDDA1_pos	0.0	0.0	0.0	0.0
GPIAT_pos	2.028569152196771	1.8278190246173196	1.3840498067951599	2.0071955014042038
GPIDA2er_pos	2.37016428054021	1.8914191868460786	1.713695814843359	1.4854268271702418
GPIDAer_pos	2.37016428054021	1.8914191868460786	1.713695814843359	1.4854268271702418
GPIMTer_L_pos	3.0214797274104517	3.4309542713857293	3.1977081579558506	3.570462931026041
GPIMTer_U_pos	3.0214797274104517	3.4309542713857293	3.1977081579558506	3.570462931026041
GQ1BALPHAte_pos	0.0	0.0	0.0	0.0
GQ1BALPHAte_neg	0.0	0.0	0.0	0.0
GQ1BALPHAtg_pos	0.0	0.0	0.0	0.0
GQ1BALPHAtg_neg	0.0	0.0	0.0	0.0
GQ1Bte_pos	0.0	0.0	0.0	0.0
GQ1Bte_neg	0.0	0.0	0.0	0.0
GQ1Btg_pos	0.0	0.0	0.0	0.0
GQ1Btg_neg	0.0	0.0	0.0	0.0
GRTT_pos	3.130930869826449	3.523561956057013	3.2720231890610485	2.765534746362977
GRTTx_pos	7.052676724303575	7.1597704454855835	8.048268886602372	8.046851165153976
GSNKm_pos	0.0	0.0	0.0	0.0
GSNt_pos	6.976478203534361	7.345005983008724	6.506684447730761	7.237162149025216
GSNt_neg	6.976478203534361	7.345005983008724	6.506684447730761	7.237162149025216
GSNt4_pos	0.47508488294878287	0.34482849699744117	0.48542682717024166	0.29865831556451516
GSNtl_pos	1.944858445807539	2.032100843167024	1.6369145803558778	1.6507645591169025
GSNtl_neg	1.944858445807539	2.032100843167024	1.6369145803558778	1.6507645591169025
GSNtm_pos	6.968205978676912	7.339850002884624	6.498889086976805	7.234194722953812
GSNtm_neg	6.968205978676912	7.339850002884624	6.498889086976805	7.234194722953812
GT1Ate_pos	0.0	0.0	0.0	0.0
GT1Ate_neg	0.0	0.0	0.0	0.0
GT1Atg_pos	0.0	0.0	0.0	0.0
GT1Atg_neg	0.0	0.0	0.0	0.0
GTHDH_pos	0.0	0.0	0.0	0.0
GTHO_pos	4.836429131161648	4.90544717873885	5.493775408460703	5.126807703142035
GTHOm_pos	4.836429131161648	4.90544717873885	5.493775408460703	5.126807703142035
GTHP_pos	11.443166308695012	11.19054696068997	11.943525796724856	11.441688883672107
GTHPe_pos	10.87370555807481	10.544742314045116	11.11161822710368	10.69867862510858
GTHPm_pos	11.03881613189186	10.727792852071182	11.502274901816186	10.941260399172553
GTHRDt_pos	0.0	0.0	0.0	0.0
GTHRDt_neg	0.0	0.0	0.0	0.0
GTHRDtr_pos	0.0	0.0	0.0	0.0
GTHRDtr_neg	0.0	0.0	0.0	0.0
GTHS_pos	5.4329594072761065	5.204766750654613	6.043956872790206	5.106013237622119
GTMLTe_pos	0.0	0.0	0.0	0.0
GTPCI_pos	6.365972427593384	6.251340382788616	6.198494153639083	5.986183362881372
GTPCIn_pos	6.365972427593384	6.251340382788616	6.198494153639083	5.986183362881372
GTPtn_pos	0.0	0.0	0.0	0.0
GTPtn_neg	0.0	0.0	0.0	0.0
GUACYC_pos	4.667892125230234	4.757556688939453	4.045268215138533	4.534186139090097
GUAD_pos	2.6229303509201767	2.339137384919585	3.343407822297814	2.211012193485512
GUAPRT_pos	0.0	0.0	0.0	0.0
GUAt_pos	0.7824085649273732	0.6599245584023783	0.5753123306874368	0.3895668117627256
GUAt_neg	0.7824085649273732	0.6599245584023783	0.5753123306874368	0.3895668117627256
GULLACter_pos	0.0	0.0	0.0	0.0
GULN3D_pos	0.0	0.0	0.0	0.0
GULN3D_neg	0.0	0.0	0.0	0.0
GULNDer_pos	0.0	0.0	0.0	0.0
GULNDer_neg	0.0	0.0	0.0	0.0
GULNter_pos	0.0	0.0	0.0	0.0
GUR1PP_pos	0.0	0.0	0.0	0.0
H2CO3D_pos	0.0	0.0	0.0	0.0
H2CO3D_neg	0.0	0.0	0.0	0.0
H2ETer_pos	2.523561956057013	2.3103401206121505	2.1538053360790355	2.1667154449664223
H2MTer_L_pos	3.1489341045263393	3.8196681834964554	3.6610654798069477	3.221877081077034
H2MTer_U_pos	3.1489341045263393	3.8196681834964554	3.6610654798069477	3.221877081077034
H2O2syn_pos	0.0	0.056583528366367514	0.0	0.0
H2O2t_pos	0.0	0.0	0.0	0.0
H2O2t_neg	0.0	0.0	0.0	0.0
H2O2tly_pos	0.0	0.0	0.0	0.0
H2O2tly_neg	0.0	0.0	0.0	0.0
H2O2tm_pos	0.0	0.0	0.0	0.0
H2O2tn_pos	0.0	0.0	0.0	0.0
H2O2tn_neg	0.0	0.0	0.0	0.0
H2O2tp_pos	0.0	0.0	0.0	0.0
H2O2tp_neg	0.0	0.0	0.0	0.0
H2Ot_pos	6.76460624310965	7.130827934145132	8.133450502530891	7.670514627930451
H2Ot_neg	6.76460624310965	7.130827934145132	8.133450502530891	7.670514627930451
H2Oter_pos	0.0	0.0	0.0	0.0
H2Oter_neg	0.0	0.0	0.0	0.0
H2Otg_pos	0.0	0.0	0.0	0.0
H2Otg_neg	0.0	0.0	0.0	0.0
H2Otly_pos	0.0	0.0	0.0	0.0
H2Otly_neg	0.0	0.0	0.0	0.0
H2Otm_pos	6.76460624310965	7.130827934145132	8.133450502530891	7.670514627930451
H2Otm_neg	6.76460624310965	7.130827934145132	8.133450502530891	7.670514627930451
H2Otn_pos	0.0	0.0	0.0	0.0
H2Otn_neg	0.0	0.0	0.0	0.0
H2Otp_pos	0.0	0.0	0.0	0.0
H2Otp_neg	0.0	0.0	0.0	0.0
H3ETer_pos	2.523561956057013	2.3103401206121505	2.1538053360790355	2.1667154449664223
H3MTer_L_pos	2.493134922305505	2.4620523187964327	2.18269229751619	1.903038270112912
H3MTer_U_pos	2.493134922305505	2.4620523187964327	2.18269229751619	1.903038270112912
H4ET3er_pos	4.300123724569014	4.468583317006828	4.127633279725874	4.032100843167024
H4ETer_pos	2.523561956057013	2.3103401206121505	2.1538053360790355	2.1667154449664223
H5MTer_L_pos	3.1489341045263393	3.8196681834964554	3.6610654798069477	3.221877081077034
H5MTer_U_pos	3.1489341045263393	3.8196681834964554	3.6610654798069477	3.221877081077034
H6_ET2er_pos	3.399171093819823	3.496973580998276	3.4905701304462013	3.24336442569366
H6ET3er_pos	4.300123724569014	4.468583317006828	4.127633279725874	4.032100843167024
H6_ETer_pos	2.523561956057013	2.3103401206121505	2.1538053360790355	2.1667154449664223
H6MTer_L_pos	0.5260688116675876	0.2630344058337938	0.15055967657538138	0.3785116232537299
H6MTer_U_pos	0.5260688116675876	0.2630344058337938	0.15055967657538138	0.3785116232537299
H7ET2er_pos	3.399171093819823	3.496973580998276	3.4905701304462013	3.24336442569366
H7_ETer_pos	2.523561956057013	2.3103401206121505	2.1538053360790355	2.1667154449664223
H7MTer_L_pos	0.5260688116675876	0.2630344058337938	0.15055967657538138	0.3785116232537299
H7MTer_U_pos	0.5260688116675876	0.2630344058337938	0.15055967657538138	0.3785116232537299
H7_TAer_pos	4.013283586818424	3.843983844048327	3.940166750482817	3.811881996218668
H8MTer_L_pos	0.5260688116675876	0.2630344058337938	0.15055967657538138	0.3785116232537299
H8TAer_pos	4.013283586818424	3.843983844048327	3.940166750482817	3.811881996218668
HACD1m_pos	8.697019670895807	8.566244354778568	9.776630423051051	8.674863133091922
HACD1m_neg	8.697019670895807	8.566244354778568	9.776630423051051	8.674863133091922
HACD1x_pos	8.154159887497823	8.048650342922418	9.52657748488129	8.036997774267352
HACD1x_neg	8.154159887497823	8.048650342922418	9.52657748488129	8.036997774267352
HACD9m_pos	8.614893849605016	8.632086412835182	10.040413023024929	8.659246709167585
HACD9m_neg	8.614893849605016	8.632086412835182	10.040413023024929	8.659246709167585
HAS1_pos	0.5655971758542251	0.27500704749986976	0.3103401206121505	0.22650852980867975
HAS2_pos	0.5655971758542251	0.27500704749986976	0.3103401206121505	0.22650852980867975
HAtly_pos	0.0	0.0	0.0	0.0
HBZOPT10m_pos	4.6690267655096305	4.458775699080244	5.2861418728343015	4.634593268445757
HCO3_CLt_pos	3.7708290460324903	3.4672794804599825	3.9174317553901044	3.6496154590634093
HCO3_CLt_neg	3.7708290460324903	3.4672794804599825	3.9174317553901044	3.6496154590634093
HCOUMARINte_pos	0.0	0.0	0.0	0.0
HCOUMARINte_neg	0.0	0.0	0.0	0.0
HDCAter_pos	0.0	0.0	0.0	0.0
HDCAtr_pos	9.021229854799861	8.927748337650039	8.804615065824963	8.773534863100512
HDCAtr_neg	9.021229854799861	8.927748337650039	8.804615065824963	8.773534863100512
