	exTreg_Lymph_exTreg2_L1	Tcon_Lymph_Tcon9_L2	exTreg_Spleen_exTreg8_L1	Tcon_Spleen_Tcon5_L2	Treg_Spleen_Treg5_L1
RE3514R_pos	4.616322292656576	5.116738753767909	4.537109578316406	4.796769605793668	4.568948223339595
RE3515C_pos	0.0	0.0	0.0	0.0	0.0
RE3515C_neg	0.0	0.0	0.0	0.0	0.0
RE3518C_pos	0.0	0.0	0.0	0.0	0.0
RE3518R_pos	4.616322292656576	5.116738753767909	4.537109578316406	4.796769605793668	4.568948223339595
RE3519C_pos	0.0	0.0	0.0	0.0	0.0
RE3519C_neg	0.0	0.0	0.0	0.0	0.0
RE3519R_pos	0.0	0.0	0.0	0.0	0.0
RE3519R_neg	0.0	0.0	0.0	0.0	0.0
RE3519X_pos	0.0	0.0	0.0	0.0	0.0
RE3519X_neg	0.0	0.0	0.0	0.0	0.0
RE3520C_pos	0.0	0.0	0.0	0.0	0.0
RE3520C_neg	0.0	0.0	0.0	0.0	0.0
RE3520E_pos	1.9566922746106516	2.2401039773062856	1.3165977049289268	1.2153686624850502	2.6131311740295584
RE3520E_neg	1.9566922746106516	2.2401039773062856	1.3165977049289268	1.2153686624850502	2.6131311740295584
RE3520M_pos	0.0	0.0	0.0	0.0	0.0
RE3520M_neg	0.0	0.0	0.0	0.0	0.0
RE3520N_pos	0.0	0.0	0.0	0.0	0.0
RE3520N_neg	0.0	0.0	0.0	0.0	0.0
RE3521C_pos	0.0	0.0	0.0	0.0	0.0
RE3521C_neg	0.0	0.0	0.0	0.0	0.0
RE3521M_pos	0.0	0.0	0.0	0.0	0.0
RE3521M_neg	0.0	0.0	0.0	0.0	0.0
RE3521R_pos	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3521R_neg	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3521X_pos	0.0	0.0	0.0	0.0	0.0
RE3521X_neg	0.0	0.0	0.0	0.0	0.0
RE3522C_pos	0.0	0.0	0.0	0.0	0.0
RE3522R_pos	4.616322292656576	5.116738753767909	4.537109578316406	4.796769605793668	4.568948223339595
RE3524R_pos	0.0	0.0	0.0	0.0	0.0
RE3524R_neg	0.0	0.0	0.0	0.0	0.0
RE3525C_pos	1.4002009963589317	0.0	1.9635960184179375	0.9855066091067781	2.3384590256422206
RE3525M_pos	0.0	0.0	0.0	0.0	0.0
RE3525N_pos	0.0	0.0	0.0	0.0	0.0
RE3525R_pos	0.0	0.0	0.0	0.0	0.0
RE3525X_pos	0.0	0.0	0.0	0.0	0.0
RE3526C_pos	1.4002009963589317	0.0	1.9635960184179375	0.9855066091067781	2.3384590256422206
RE3526M_pos	0.0	0.0	0.0	0.0	0.0
RE3526X_pos	0.0	0.0	0.0	0.0	0.0
RE3532C_pos	0.0	0.0	0.0	0.0	0.0
RE3532C_neg	0.0	0.0	0.0	0.0	0.0
RE3532M_pos	0.0	0.0	0.0	0.0	0.0
RE3532M_neg	0.0	0.0	0.0	0.0	0.0
RE3532R_pos	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3532R_neg	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3533C_pos	0.0	0.0	0.0	0.0	0.0
RE3533C_neg	0.0	0.0	0.0	0.0	0.0
RE3533M_pos	0.0	0.0	0.0	0.0	0.0
RE3533M_neg	0.0	0.0	0.0	0.0	0.0
RE3533R_pos	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3533R_neg	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3534C_pos	0.0	0.0	0.0	0.0	0.0
RE3534C_neg	0.0	0.0	0.0	0.0	0.0
RE3534M_pos	0.0	0.0	0.0	0.0	0.0
RE3534M_neg	0.0	0.0	0.0	0.0	0.0
RE3534R_pos	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3534R_neg	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3535R_pos	0.0	0.0	0.0	0.0	0.0
RE3535R_neg	0.0	0.0	0.0	0.0	0.0
RE3536C_pos	0.0	0.0	0.0	0.0	0.0
RE3536C_neg	0.0	0.0	0.0	0.0	0.0
RE3537C_pos	0.0	0.0	0.0	0.0	0.0
RE3537C_neg	0.0	0.0	0.0	0.0	0.0
RE3550X_pos	0.0	0.0	0.0	0.0	0.0
RE3551X_pos	0.0	0.0	0.0	0.0	0.0
RE3551X_neg	0.0	0.0	0.0	0.0	0.0
RE3552X_pos	0.0	0.0	0.0	0.0	0.0
RE3552X_neg	0.0	0.0	0.0	0.0	0.0
RE3554C_pos	0.0	0.0	0.0	0.0	0.0
RE3554C_neg	0.0	0.0	0.0	0.0	0.0
RE3554M_pos	0.0	0.0	0.0	0.0	0.0
RE3554M_neg	0.0	0.0	0.0	0.0	0.0
RE3554R_pos	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3554R_neg	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3556C_pos	0.0	0.0	0.0	0.0	0.0
RE3556C_neg	0.0	0.0	0.0	0.0	0.0
RE3557C_pos	0.0	0.0	0.0	0.0	0.0
RE3557C_neg	0.0	0.0	0.0	0.0	0.0
RE3557M_pos	0.0	0.0	0.0	0.0	0.0
RE3557M_neg	0.0	0.0	0.0	0.0	0.0
RE3557R_pos	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3557R_neg	6.0344503706916255	6.173731639837841	5.264084390665832	5.229353061672199	5.489803647422714
RE3559M_pos	0.0	0.0	0.0	0.0	0.0
RE3559M_neg	0.0	0.0	0.0	0.0	0.0
RE3559X_pos	0.0	0.0	0.0	0.0	0.0
RE3559X_neg	0.0	0.0	0.0	0.0	0.0
RE3560C_pos	0.0	0.0	0.0	0.0	0.0
RE3560C_neg	0.0	0.0	0.0	0.0	0.0
RE3560M_pos	0.0	0.0	0.0	0.0	0.0
RE3560M_neg	0.0	0.0	0.0	0.0	0.0
RE3560X_pos	0.0	0.0	0.0	0.0	0.0
RE3560X_neg	0.0	0.0	0.0	0.0	0.0
RE3561M_pos	0.0	0.0	0.0	0.0	0.0
RE3561X_pos	0.0	0.0	0.0	0.0	0.0
RE3562C_pos	0.0	0.0	0.0	0.0	0.0
RE3562C_neg	0.0	0.0	0.0	0.0	0.0
RE3562M_pos	0.0	0.0	0.0	0.0	0.0
RE3562M_neg	0.0	0.0	0.0	0.0	0.0
RE3562R_pos	0.0	0.0	0.0	0.0	0.0
RE3562R_neg	0.0	0.0	0.0	0.0	0.0
RE3562X_pos	0.0	0.0	0.0	0.0	0.0
RE3562X_neg	0.0	0.0	0.0	0.0	0.0
RE3563M_pos	0.0	0.0	0.0	0.0	0.0
RE3563M_neg	0.0	0.0	0.0	0.0	0.0
RE3563X_pos	0.0	0.0	0.0	0.0	0.0
RE3563X_neg	0.0	0.0	0.0	0.0	0.0
RE3564C_pos	0.0	0.0	0.0	0.0	0.0
RE3564C_neg	0.0	0.0	0.0	0.0	0.0
RE3564M_pos	0.0	0.0	0.0	0.0	0.0
RE3564M_neg	0.0	0.0	0.0	0.0	0.0
RE3564X_pos	0.0	0.0	0.0	0.0	0.0
RE3564X_neg	0.0	0.0	0.0	0.0	0.0
RE3565C_pos	0.0	0.0	0.0	0.0	0.0
RE3565C_neg	0.0	0.0	0.0	0.0	0.0
RE3566C_pos	0.0	0.0	0.0	0.0	0.0
RE3566C_neg	0.0	0.0	0.0	0.0	0.0
RE3567C_pos	0.0	0.0	0.0	0.0	0.0
RE3567C_neg	0.0	0.0	0.0	0.0	0.0
RE3568C_pos	0.0	0.0	0.0	0.0	0.0
RE3568C_neg	0.0	0.0	0.0	0.0	0.0
RE3570C_pos	0.0	0.0	0.0	0.0	0.0
RE3570C_neg	0.0	0.0	0.0	0.0	0.0
RE3571C_pos	0.0	0.0	0.0	0.0	0.0
RE3571R_pos	4.066137693480364	3.330538003247694	3.5620042594275767	3.2719801587702904	3.9345119956338714
RE3572X_pos	0.0	0.0	0.0	0.0	0.0
RE3572X_neg	0.0	0.0	0.0	0.0	0.0
RE3573X_pos	0.0	0.0	0.0	0.0	0.0
RE3573X_neg	0.0	0.0	0.0	0.0	0.0
RE3574X_pos	0.0	0.0	0.0	0.0	0.0
RE3574X_neg	0.0	0.0	0.0	0.0	0.0
RE3575X_pos	0.0	0.0	0.0	0.0	0.0
RE3575X_neg	0.0	0.0	0.0	0.0	0.0
RE3576X_pos	0.0	0.0	0.0	0.0	0.0
RE3577X_pos	0.0	0.0	0.0	0.0	0.0
RE3577X_neg	0.0	0.0	0.0	0.0	0.0
RE3578X_pos	0.0	0.0	0.0	0.0	0.0
RE3578X_neg	0.0	0.0	0.0	0.0	0.0
RE3580X_pos	0.0	0.0	0.0	0.0	0.0
RE3581X_pos	0.0	0.0	0.0	0.0	0.0
RE3581X_neg	0.0	0.0	0.0	0.0	0.0
RE3582X_pos	0.0	0.0	0.0	0.0	0.0
RE3582X_neg	0.0	0.0	0.0	0.0	0.0
RE3583X_pos	0.0	0.0	0.0	0.0	0.0
RE3583X_neg	0.0	0.0	0.0	0.0	0.0
RE3586X_pos	0.0	0.0	0.0	0.0	0.0
RE3586X_neg	0.0	0.0	0.0	0.0	0.0
RE3587C_pos	0.0	0.0	0.0	0.0	0.0
RE3587C_neg	0.0	0.0	0.0	0.0	0.0
RE3587N_pos	0.0	0.0	0.0	0.0	0.0
RE3587N_neg	0.0	0.0	0.0	0.0	0.0
RE3596C_pos	7.463328670063625	7.2750885162974175	7.044386693831687	7.34590868405592	6.928133636471765
RE3596C_neg	7.463328670063625	7.2750885162974175	7.044386693831687	7.34590868405592	6.928133636471765
RE3596M_pos	0.0	0.0	0.0	0.0	0.0
RE3596M_neg	0.0	0.0	0.0	0.0	0.0
RE3596X_pos	0.0	0.0	0.0	0.0	0.0
RE3596X_neg	0.0	0.0	0.0	0.0	0.0
RE3597C_pos	7.463328670063625	7.2750885162974175	7.044386693831687	7.34590868405592	6.928133636471765
RE3597C_neg	7.463328670063625	7.2750885162974175	7.044386693831687	7.34590868405592	6.928133636471765
RE3597M_pos	0.0	0.0	0.0	0.0	0.0
RE3597M_neg	0.0	0.0	0.0	0.0	0.0
RE3597X_pos	0.0	0.0	0.0	0.0	0.0
RE3597X_neg	0.0	0.0	0.0	0.0	0.0
RE3624M_pos	0.0	0.0	0.0	0.0	0.0
RE3624X_pos	0.0	0.0	0.0	0.0	0.0
RE3626M_pos	0.0	0.0	0.0	0.0	0.0
RE3627C_pos	0.0	0.0	0.0	0.0	0.0
RE3627C_neg	0.0	0.0	0.0	0.0	0.0
RE3627M_pos	0.0	0.0	0.0	0.0	0.0
RE3627M_neg	0.0	0.0	0.0	0.0	0.0
RE3627X_pos	0.0	0.0	0.0	0.0	0.0
RE3627X_neg	0.0	0.0	0.0	0.0	0.0
RE3628M_pos	0.0	0.0	0.0	0.0	0.0
RE3628M_neg	0.0	0.0	0.0	0.0	0.0
RE3629C_pos	0.0	0.0	0.0	0.0	0.0
RE3630C_pos	0.0	0.0	0.0	0.0	0.0
RE3630C_neg	0.0	0.0	0.0	0.0	0.0
RE3631C_pos	0.0	0.0	0.0	0.0	0.0
RE3631C_neg	0.0	0.0	0.0	0.0	0.0
RE3633C_pos	0.0	0.0	0.0	0.0	0.0
RE3633C_neg	0.0	0.0	0.0	0.0	0.0
RE3636C_pos	0.0	0.0	0.0	0.0	0.0
RE3636C_neg	0.0	0.0	0.0	0.0	0.0
RN0001C_pos	0.0	0.0	0.0	0.0	0.0
RN0001R_pos	0.0	0.0	0.0	0.0	0.0
RN0002N_pos	0.0	0.0	0.0	0.0	0.0
RN0002R_pos	0.0	0.0	0.0	0.0	0.0
RN0013C_pos	0.0	0.0	0.0	0.0	0.0
RN0014R_pos	0.0	0.0	0.0	0.0	0.0
EX_prostgh2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_prostgh2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_prostgi2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_prostgi2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ppi(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ppi(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_cdp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_cdp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dtdp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dtdp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00955(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00955(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00001(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00001(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00002(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00002(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00003(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00003(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00004(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00004(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_citr_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_citr_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01787(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01787(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_C02470(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_C02470(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01852(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01852(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01939(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01939(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01942(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01942(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01943(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01943(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01944(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01944(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00822(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00822(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_C02528(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_C02528(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02192(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02192(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02193(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02193(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02195(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02195(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02196(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02196(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02220(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02220(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02154(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02154(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02175(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02175(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02176(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02176(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02199(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02199(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02200(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02200(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02201(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02201(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02172(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02172(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02191(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02191(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02194(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02194(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02197(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02197(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02198(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02198(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02187(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02187(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02180(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02180(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02179(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02179(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02202(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02202(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02203(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02203(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02204(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02204(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02205(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02205(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02206(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02206(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02207(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02207(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02208(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02208(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02210(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02210(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02213(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02213(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02214(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02214(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02216(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02216(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02217(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02217(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_malcoa(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_malcoa(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_arachcoa(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_arachcoa(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_coa(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_coa(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2250(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2250(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1935(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1935(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1940(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1940(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1943(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1943(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2011(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2011(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1936(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1936(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1939(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1939(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_maltttr(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_maltttr(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_maltpt(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_maltpt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_malthx(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_malthx(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2915(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2915(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE4722(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE4722(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2916(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2916(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE4723(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE4723(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2917(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2917(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE4724(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE4724(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_malthp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_malthp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2839(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2839(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2838(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2838(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1950(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1950(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_cynt(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_cynt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_23cump(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_23cump(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_3ump(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_3ump(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5786(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5786(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5788(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5788(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5789(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5789(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5797(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5797(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5798(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5798(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5787(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5787(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5791(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5791(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5867(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5867(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5868(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5868(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5869(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5869(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE4633(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE4633(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE4881(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE4881(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5854(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5854(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_glcur(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_glcur(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1926(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1926(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_udpgal(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_udpgal(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_crm_hs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_crm_hs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_galside_hs(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_galside_hs(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE0074(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE0074(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_cdpea(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_cdpea(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_12dgr120(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_12dgr120(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5853(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5853(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1925(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1925(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_C05965(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_C05965(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_C04849(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_C04849(e)_neg	0.0	0.0	0.0	0.0	0.0
CITt4_4_pos	0.0	0.0	0.0	0.0	0.0
CITt4_4_neg	0.0	0.0	0.0	0.0	0.0
GLYt7_311_r_pos	0.0	0.0	0.0	0.0	0.0
GLYt7_311_r_neg	0.0	0.0	0.0	0.0	0.0
HCO3_NAt_pos	2.5242568502941776	3.4861954925148226	2.6058210184565676	3.3218520703576555	3.45907663159161
HCO3_NAt_neg	2.5242568502941776	3.4861954925148226	2.6058210184565676	3.3218520703576555	3.45907663159161
INSTt4_2_pos	0.23703137699817176	0.475849670804201	0.0	0.14729499303742108	0.3455971509578576
INSTt4_2_neg	0.23703137699817176	0.475849670804201	0.0	0.14729499303742108	0.3455971509578576
PIt8_pos	5.342340482100463	5.695866729178391	3.953820310889526	6.846869695448449	5.591590013982264
PIt8_neg	5.342340482100463	5.695866729178391	3.953820310889526	6.846869695448449	5.591590013982264
PIt9_pos	0.0	0.2316342782354404	0.0	0.25295940728532645	0.0
PIt9_neg	0.0	0.2316342782354404	0.0	0.25295940728532645	0.0
PROt4_2_r_pos	0.0	0.0	0.0	0.0	0.0
PROt4_2_r_neg	0.0	0.0	0.0	0.0	0.0
HSD17B3r_pos	0.0	0.0	0.0	0.0	0.0
CYOOm3_pos	0.0	0.0	0.0	0.0	0.0
biomass_reaction_pos	0.0	0.0	0.0	0.0	0.0
2MB2COAc_pos	0.0	0.0	0.0	0.0	0.0
2MB2COAc_neg	0.0	0.0	0.0	0.0	0.0
3HBCOARc_pos	0.0	0.0	0.0	0.0	0.0
3HBCOARc_neg	0.0	0.0	0.0	0.0	0.0
ADPACDAc_pos	0.0	0.0	0.0	0.0	0.0
ADPACTD_pos	0.0	0.0	0.0	0.0	0.0
ADPACTD_neg	0.0	0.0	0.0	0.0	0.0
ADPCOACROT_pos	0.0	0.0	0.0	0.0	0.0
ADPCOACROT_neg	0.0	0.0	0.0	0.0	0.0
ADPCOAPTE_pos	0.0	0.0	0.0	0.0	0.0
BCRNe_pos	0.0	0.0	0.0	0.0	0.0
