	Ob.1012.d_S149_L007_R1_001	WT.DHA.a_S118_L007_R1_001	Ob.911.c_S139_L007_R1_001	Ob.d_S146_L007_R1_001
ADPRDP_pos	3.927896453728821	3.5008020530571575	3.948600847493356	3.9616233282869446
ADPRDPm_pos	5.908812907739547	4.867896463992655	5.682292371430833	5.870857864363762
ADPRIBt_pos	2.963474123974886	3.097610796626422	3.5058909297299574	3.3015876466031866
ADPT_pos	5.38404980679516	4.757556688939453	5.4087118610294285	4.969472864596329
ADPtx_pos	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0
ADRNCPT1_pos	7.292321632802039	6.640823344585667	7.773798573751685	7.613384311341852
ADRNCPT2_pos	6.695576306222052	6.044612692957976	6.7216460784183925	6.949067965852913
ADRNCRNt_pos	7.365797502459385	6.062855655205991	7.214707673197644	7.415403762070331
ADRNLPVESSEC_pos	2.2448870591235344	1.956056652412403	2.440952198029637	2.6576400052078246
ADRNt_pos	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0
ADSELK_pos	5.896756218474805	5.729280846027403	6.193968819421969	6.238786859587116
ADSK_pos	5.896756218474805	5.729280846027403	6.193968819421969	6.238786859587116
ADSL1_pos	3.5197934862411002	3.423578170981797	3.626439136697315	3.4892860226258766
ADSL2_pos	3.5197934862411002	3.423578170981797	3.626439136697315	3.4892860226258766
ADSS_pos	5.680886920719692	5.086189313104476	5.946964741155799	5.917193036924947
AFLATOXINte_pos	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0
AG13T10g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T11g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T12g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T13g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T14g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T15g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T16g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T17g_pos	3.5310694927259543	3.39780296186249	4.105175192265479	3.7180875839605165
AG13T18g_pos	3.5310694927259543	3.39780296186249	4.105175192265479	3.7180875839605165
AG13T1g_pos	3.5310694927259543	3.39780296186249	4.105175192265479	3.718087583960517
AG13T2g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T3g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T4g_pos	3.5310694927259543	3.39780296186249	4.105175192265478	3.718087583960517
AG13T5g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T6g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T7g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T8g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AG13T9g_pos	3.5310694927259543	3.3978029618624896	4.105175192265479	3.718087583960517
AGDC_pos	4.446917864866026	3.9597701552114675	4.764473550992666	4.720825666089835
AGLPC_pos	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0
AGMTm_pos	6.7964939294258375	6.745371805265969	6.889108441924102	7.053871592831748
AGPAT1_pos	9.282509306240836	8.486030507369115	9.225183331561821	9.038534950909025
AGPex_pos	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0
AGPRim_pos	1.269033146455237	0.722466024471091	2.3305584000308026	1.4005379295837286
AGPSx_pos	1.835924074254375	1.6553518286125541	2.2172307162206693	2.1243281350022016
AGTim_pos	7.761883612365518	6.754753913104538	7.8917837032183105	7.85256071934332
AGTix_pos	6.7608862427849115	8.162945136774377	6.746581499785813	7.585788808074967
AHANDROSTANGLCte_pos	0.8237493603082727	0.6959938131099002	0.963474123974886	0.3103401206121505
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0
AHC_pos	9.681712788907692	9.652898737032752	9.624886820607482	10.118928098788905
AHC_neg	9.681712788907692	9.652898737032752	9.624886820607482	10.118928098788905
AHCYStn_pos	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	6.6950890620958265	5.574858391292778	6.98783244984226	6.582405463540779
AHEXASEly_pos	6.6950890620958265	5.574858391292778	6.98783244984226	6.582405463540779
AICART_pos	3.9164766444377164	3.3291235962915664	3.8845979209900645	3.8619553641448694
AICART_neg	3.9164766444377164	3.3291235962915664	3.8845979209900645	3.8619553641448694
AIRCr_pos	6.0539801681876515	6.9797967182782	6.526068811667588	6.382321407114501
AIRCr_neg	6.0539801681876515	6.9797967182782	6.526068811667588	6.382321407114501
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0
AKGDm_pos	7.54480991902226	6.741511929471847	7.702357412399317	7.564479791855416
AKGMALtm_pos	7.81992359556066	6.500483401473115	7.708532139089813	7.894999604163704
AKGMALtm_neg	7.81992359556066	6.500483401473115	7.708532139089813	7.894999604163704
AKGt4_3_pos	4.04788732939655	2.9891390073682333	4.1906148602094975	4.245647773636751
AKGt4_3_neg	4.04788732939655	2.9891390073682333	4.1906148602094975	4.245647773636751
AKGtp_pos	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0
AKR1D_pos	7.177519202597814	5.713970692436053	7.323370069061268	7.646738698307846
AKR1D2_pos	7.177519202597814	5.713970692436053	7.323370069061268	7.646738698307846
ALAASNNaEx_pos	0.9560566524124029	1.3103401206121505	1.2448870591235344	1.063502942306158
ALACYSNaEx_pos	3.0303360783709588	1.9671686075326276	2.8135246892978105	2.9653225483672547
ALADGLNexR_pos	4.155425431747197	3.857483428286672	4.216066783087033	3.97315203787724
ALADGLNexR_neg	4.155425431747197	3.857483428286672	4.216066783087033	3.97315203787724
ALADGLYexR_pos	4.155425431747197	3.857483428286672	4.216066783087033	3.97315203787724
ALADGLYexR_neg	4.155425431747197	3.857483428286672	4.216066783087033	3.97315203787724
ALAGLNexR_pos	4.155425431747197	3.857483428286672	4.216066783087033	3.97315203787724
ALAGLNexR_neg	4.155425431747197	3.857483428286672	4.216066783087033	3.97315203787724
ALAGLNNaEx_pos	0.9560566524124029	1.3103401206121505	1.2448870591235344	1.063502942306158
ALAGLYexR_pos	4.155425431747197	3.857483428286672	4.216066783087033	3.97315203787724
ALAGLYexR_neg	4.155425431747197	3.857483428286672	4.216066783087033	3.97315203787724
ALAR_pos	5.685940148445977	5.278356528010724	5.657640005207824	5.617944917420585
ALAR_neg	5.685940148445977	5.278356528010724	5.657640005207824	5.617944917420585
ALASERNaEx_pos	3.0303360783709588	1.9671686075326276	2.8135246892978105	2.9653225483672547
ALASm_pos	7.271089466265599	7.017253838968937	7.534497433738168	8.762083003567673
ALAt2r_pos	3.6881803585869264	3.6926503700355298	4.07638806851284	3.594548549550354
ALAt2r_neg	3.6881803585869264	3.6926503700355298	4.07638806851284	3.594548549550354
ALAt2rL_pos	3.6881803585869264	3.6926503700355298	4.07638806851284	3.594548549550354
ALAt2rL_neg	3.6881803585869264	3.6926503700355298	4.07638806851284	3.594548549550354
ALAt4_pos	8.71070313441359	8.715790434866287	9.203812918829017	9.205573346857706
ALATA_L_pos	8.921959917326166	8.032486597873813	9.005203467795484	9.501896881393035
ALATA_L_neg	8.921959917326166	8.032486597873813	9.005203467795484	9.501896881393035
ALATHRNaEx_pos	3.0303360783709588	1.9671686075326276	2.8135246892978105	2.9653225483672547
ALAtN1_pos	9.256821968968634	9.041385369486115	9.489727563618146	9.350939181546432
ALAtN1_neg	9.256821968968634	9.041385369486115	9.489727563618146	9.350939181546432
ALCD1_pos	8.93913840511203	8.721509375424887	8.952799477899939	9.024890322797166
ALCD1_neg	8.93913840511203	8.721509375424887	8.952799477899939	9.024890322797166
ALCD21_D_pos	8.93913840511203	8.721509375424887	8.952799477899939	9.024890322797166
ALCD21_L_pos	8.93913840511203	8.721509375424887	8.952799477899939	9.024890322797166
ALCD22_D_pos	8.93913840511203	8.721509375424887	8.952799477899939	9.024890322797166
ALCD22_L_pos	8.93913840511203	8.721509375424887	8.952799477899939	9.024890322797166
ALCD2if_pos	8.93913840511203	8.721509375424887	8.952799477899939	9.024890322797166
ALCD2yf_pos	8.852154937462183	8.0065785455993	8.67891698667984	8.825753832883112
ALDD20x_pos	11.12341659780814	9.465505185899191	11.045520784812737	11.323493921492206
ALDD20xm_pos	10.763726930347277	9.981938253699616	10.812434047080439	10.811342579740375
ALDD21_pos	8.829532477041399	5.836934011321092	8.867124267302973	8.9207399043279
ALDD2x_pos	11.17966032804503	9.512760212087088	11.110659476202052	11.374273339422881
ALDD2xm_pos	10.582847628550267	9.778471434199833	10.570899286351525	10.57451784298963
ALDD2y_pos	9.541406422628514	7.494815592390379	9.59823864235151	9.600879272828042
ALDSTRNte_pos	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0
ALKP_pos	4.267535798068735	3.2600256559614555	4.409390936137702	4.671859468247477
ALOX12_pos	0.7570232465074596	0.5058909297299573	0.6690267655096307	0.9335726382610241
ALOX12R_pos	0.0	0.0	0.0	0.0
ALOX15_pos	0.3785116232537299	0.18903382439001715	0.16349873228287956	0.44360665147561457
ALOX5_pos	0.11103131238874395	0.15055967657538138	0.0	0.11103131238874395
ALOX52_pos	0.11103131238874395	0.15055967657538138	0.0	0.11103131238874395
ALR2_pos	8.852154937462183	8.0065785455993	8.67891698667984	8.825753832883112
ALR3_pos	8.852154937462183	8.0065785455993	8.67891698667984	8.825753832883112
AMACR2p_pos	5.678916986679839	6.119563684417364	5.722192760895903	5.836681593327116
AMACR2r_pos	5.678916986679839	6.119563684417364	5.722192760895903	5.836681593327116
AMACRp_pos	5.678916986679839	6.119563684417364	5.722192760895903	5.836681593327116
AMACRr_pos	5.678916986679839	6.119563684417364	5.722192760895903	5.836681593327116
AMANK_pos	5.983221650742669	6.2393598502774665	6.287989350408949	6.192983169973992
AMCOXO_pos	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0
AMETt2m_pos	3.8609627978581167	2.7570232465074596	3.1538053360790355	3.3909427728025427
AMETt2m_neg	3.8609627978581167	2.7570232465074596	3.1538053360790355	3.3909427728025427
AMETtn_pos	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0
AMPDA_pos	4.0925457415435655	3.538538163629804	4.216454865144756	3.720278465233327
AMPTASECG_pos	5.851499202461257	5.700717132821476	6.33199177823206	6.211596319969322
AMPTASECGe_pos	5.851499202461257	5.700717132821476	6.33199177823206	6.211596319969322
AMPtp_pos	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0
AMY1e_pos	5.354734239970604	5.3339603508193045	5.458775699080244	5.112074551309674
AMY2e_pos	5.354734239970604	5.3339603508193045	5.458775699080244	5.112074551309674
ANDRSTRNGLCte_pos	0.8237493603082727	0.6959938131099002	0.963474123974886	0.3103401206121505
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0
AP4AH1_pos	4.511594541537413	3.771885578515366	4.1440463696167065	4.067810783789621
APAT2rm_pos	6.8003822483033805	6.274075254506884	7.190911111630688	7.46033302137883
APAT2rm_neg	6.8003822483033805	6.274075254506884	7.190911111630688	7.46033302137883
APNNOXte_pos	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0
APRTO2_pos	7.2048645439128025	6.38404980679516	7.308976041868697	7.427103287152841
AQCOBALt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0
ARABR_pos	8.852154937462183	8.0065785455993	8.67891698667984	8.825753832883112
ARACHCOAtx_pos	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0
ARACHCPT1_pos	7.292321632802039	6.640823344585667	7.773798573751685	7.613384311341852
ARACHCPT2_pos	6.695576306222052	6.044612692957976	6.7216460784183925	6.949067965852913
ARACHCRNt_pos	7.365797502459385	6.062855655205991	7.214707673197644	7.415403762070331
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0
ARACHDt2_pos	8.63484734393006	8.861366110274734	8.98544350466158	8.714245517666123
ARACHDt2_neg	8.63484734393006	8.861366110274734	8.98544350466158	8.714245517666123
ARACHDtr_pos	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0
ARGLYSex_pos	4.146899560343589	3.844486087757799	4.205157883920094	3.968551603363945
ARGN_pos	10.474456323910449	9.834660657901726	10.230248654171568	10.461776141288071
ARGNm_pos	0.0	0.3103401206121505	0.27500704749986976	0.43295940727610627
ARGSL_pos	9.115719958182373	8.018367115543116	8.741500693835428	9.092440030238086
ARGSL_neg	9.115719958182373	8.018367115543116	8.741500693835428	9.092440030238086
ARGSS_pos	11.229509816300636	10.800916073540867	11.236498597708437	11.415319248140376
ARGt4_pos	0.0	0.0	0.0	0.0
ARGtiDF_pos	8.606294160697713	8.616181231331877	9.130287401290904	9.120600773845165
ARGtm_pos	7.24355484277846	6.872951851130105	7.419370342528151	7.291216754294359
ARGtm_neg	7.24355484277846	6.872951851130105	7.419370342528151	7.291216754294359
ARSA_pos	5.463687842201262	4.095924419998536	5.309248960816616	5.447579196548882
ARTCOAL1_pos	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0
ASAH1_pos	4.478971805032942	4.390254956321868	4.900625332536066	4.372255648445787
ASCBOX_pos	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0
ASCBt4_pos	6.318497618860549	4.989139007368233	6.393690764187454	6.1039172107520665
ASCBt4_neg	6.318497618860549	4.989139007368233	6.393690764187454	6.1039172107520665
ASNALANaEx_pos	0.9560566524124029	1.3103401206121505	1.2448870591235344	1.063502942306158
ASNCYSNaEx_pos	0.9560566524124029	1.3103401206121505	1.2448870591235344	1.063502942306158
ASNGLNNaEx_pos	0.9560566524124029	1.3103401206121505	1.2448870591235344	1.063502942306158
ASNNm_pos	3.2854022188622483	1.8914191868460786	3.725741156503952	3.1969217338203295
ASNS1_pos	0.5849625007211562	0.5058909297299573	1.3950627995175775	0.0
ASNSERNaEx_pos	0.9560566524124029	1.3103401206121505	1.2448870591235344	1.063502942306158
ASNt4_pos	8.496574196935462	8.417936880550135	8.905176377228738	8.893210506219953
ASNTHRNaEx_pos	0.9560566524124029	1.3103401206121505	1.2448870591235344	1.063502942306158
ASNtm_pos	0.0	0.0	0.0	0.0
ASNtN1_pos	9.256821968968634	9.041385369486115	9.489727563618146	9.350939181546432
ASNtN1_neg	9.256821968968634	9.041385369486115	9.489727563618146	9.350939181546432
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0
ASPCTr_pos	1.4646682670034443	2.2357270598380583	1.5360529002402097	1.15704371014558
ASPCTr_neg	1.4646682670034443	2.2357270598380583	1.5360529002402097	1.15704371014558
ASPDt6_pos	5.116447935511657	4.846493315964563	5.107687869314374	5.402585758232587
ASPDxt_pos	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0
ASPGLUm_pos	6.811984719351674	6.400708693037901	7.1023431897490505	7.13699111208023
ASPNATm_pos	0.0	0.0	0.0	0.0
ASPt6_pos	5.116447935511657	4.846493315964563	5.107687869314374	5.402585758232587
ASPTA_pos	7.391286558111185	6.7566230352031535	7.313790025443685	7.317503062029273
ASPTA_neg	7.391286558111185	6.7566230352031535	7.313790025443685	7.317503062029273
ASPTAm_pos	8.994777696541636	8.077082738064629	8.904243227203661	8.958784687942808
ASPTAm_neg	8.994777696541636	8.077082738064629	8.904243227203661	8.958784687942808
ATP1ter_pos	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0
ATPasel_pos	11.88445177905664	11.522422271882041	11.941186292127524	11.712357938143235
ATPH1e_pos	7.115511897172366	5.320123598040615	7.385689870739212	7.309794643874583
ATPH2e_pos	7.115511897172366	5.320123598040615	7.385689870739212	7.309794643874583
ATPS4m_pos	16.79859020913427	16.23725167296826	16.444216949965732	16.494583157668053
ATPtm_pos	9.59497768152427	8.535158711927487	9.46619884814903	9.473096889074025
ATPtn_pos	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.7782085763980877	2.6322682154995127	3.229587922740652	2.8318772411916733
B3GALT3g_pos	0.4005379295837288	0.9560566524124029	0.5849625007211562	0.4005379295837288
B3GALT41g_pos	0.5459683691052925	0.4005379295837288	0.7824085649273732	0.0
B3GALT42g_pos	0.5459683691052925	0.4005379295837288	0.7824085649273732	0.0
B3GALT43g_pos	0.5459683691052925	0.4005379295837288	0.7824085649273732	0.0
B3GALT44g_pos	0.5459683691052925	0.4005379295837288	0.7824085649273732	0.0
B3GALT5g_pos	0.0	0.0	0.0	0.0
B3GALTg_pos	0.0	0.0	0.0	0.0
B3GNT11g_pos	3.1060132376221192	2.990954860396993	3.5223068928713888	3.158660175346498
B3GNT12g_pos	3.1060132376221192	2.990954860396993	3.5223068928713888	3.158660175346498
B3GNT310g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT311g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT312g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT313g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT314g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT315g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT31g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT32g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT33g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT34g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT35g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT36g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT37g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT39g_pos	1.0214797274104517	0.925999418556223	2.0669502439246266	1.1763227726404628
B3GNT51g_pos	0.0	0.056583528366367514	0.0	0.0
BAAT1x_pos	7.457955380049278	7.465811254476078	7.44385525626802	7.503825737995751
BAAT2x_pos	7.457955380049278	7.465811254476078	7.44385525626802	7.503825737995751
BAAT3x_pos	7.457955380049278	7.465811254476078	7.44385525626802	7.503825737995751
BAAT4x_pos	7.457955380049278	7.465811254476078	7.44385525626802	7.503825737995751
BACCL_pos	3.1193561770396756	1.956056652412403	3.882643049361841	2.875780063068488
BACCLm_pos	3.1193561770396756	1.956056652412403	3.882643049361841	2.875780063068488
BALAtmr_pos	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	11.12341659780814	9.465505185899191	11.045520784812737	11.323493921492206
BAMPPALDOXm_pos	10.763726930347277	9.981938253699616	10.812434047080439	10.811342579740375
BBHOX_pos	6.882153917287012	6.039138393906958	6.955126781261366	6.765269520690589
BCDO_pos	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0
BDHm_pos	7.4313722379097555	6.617504197991195	7.375213239556386	7.410578548986118
BDHm_neg	7.4313722379097555	6.617504197991195	7.375213239556386	7.410578548986118
BDMT_L_pos	3.6530600171045644	3.720278465233327	3.779259720372376	3.8904466926799057
BDMT_U_pos	3.6530600171045644	3.720278465233327	3.779259720372376	3.8904466926799057
BETALDHxm_pos	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0
BHMT_pos	11.442290404171171	10.22452027568217	11.312979358571605	12.32099511347408
BILDGLCURt_pos	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0
BILDGLCURte_pos	6.589014385228239	4.899659026377443	7.004613747286661	6.476219650723027
BILDGLCURtr_pos	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0
BILGLCURte_pos	0.8237493603082727	0.6959938131099002	0.963474123974886	0.3103401206121505
BILGLCURtr_pos	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0
BILIRED_pos	7.666827588909541	6.843607046490561	7.28318097894557	7.545041683467464
BILIRUBt2_pos	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0
BMTer_L_pos	2.4724877714627436	2.503348735167504	2.4982508675278257	2.575312330687437
BMTer_U_pos	2.4724877714627436	2.503348735167504	2.4982508675278257	2.575312330687437
BPNT_pos	5.767654798237347	5.5786368624717415	5.877253453876608	6.011898120369493
BPNT2_pos	5.767654798237347	5.5786368624717415	5.877253453876608	6.011898120369493
BTND1_pos	5.854245054220128	5.525442506018121	5.749802401680049	5.780835001738229
BTND1n_pos	5.854245054220128	5.525442506018121	5.749802401680049	5.780835001738229
BTNDe_pos	5.854245054220128	5.525442506018121	5.749802401680049	5.780835001738229
BTNDm_pos	5.854245054220128	5.525442506018121	5.749802401680049	5.780835001738229
BTNPL_pos	3.1193561770396756	1.956056652412403	3.882643049361841	2.875780063068488
BTNPLm_pos	3.1193561770396756	1.956056652412403	3.882643049361841	2.875780063068488
BTNt2_pos	5.444932048942182	4.570462931026041	5.551823595721256	4.8875252707415875
BTNt2_neg	5.444932048942182	4.570462931026041	5.551823595721256	4.8875252707415875
BTNt2m_pos	5.444932048942182	4.570462931026041	5.551823595721256	4.8875252707415875
BTNt2m_neg	5.444932048942182	4.570462931026041	5.551823595721256	4.8875252707415875
BTNt3i_pos	3.584962500721156	1.3103401206121505	3.8399595874895316	3.689299160535892
BTNt4i_pos	0.21412480535284734	0.0	0.0	0.11103131238874395
BTNtn_pos	0.0	0.0	0.0	0.0
BTNtn_neg	0.0	0.0	0.0	0.0
BUP2_pos	7.899417348675079	7.948951200441422	7.73694305188008	8.14144300943799
BUTt2m_pos	5.444932048942182	4.570462931026041	5.551823595721256	4.8875252707415875
BUTt2m_neg	5.444932048942182	4.570462931026041	5.551823595721256	4.8875252707415875
BUTt2r_pos	5.444932048942182	4.570462931026041	5.551823595721256	4.8875252707415875
BUTt2r_neg	5.444932048942182	4.570462931026041	5.551823595721256	4.8875252707415875
BVITEt_pos	0.0	0.0	0.0	0.0
BZt_pos	0.0	0.0	0.0	0.0
BZt_neg	0.0	0.0	0.0	0.0
BZtr_pos	0.0	0.0	0.0	0.0
BZtr_neg	0.0	0.0	0.0	0.0
C14STRr_pos	6.409051438538562	6.352793829401169	6.45335295377561	6.172327491657617
C160CPT1_pos	7.292321632802039	6.640823344585667	7.773798573751685	7.613384311341852
C160CPT2_pos	8.003096215304053	7.353676157751641	8.324585614720046	8.303735092548342
C160CRNt_pos	7.365797502459385	6.062855655205991	7.214707673197644	7.415403762070331
C161CPT1_pos	7.292321632802039	6.640823344585667	7.773798573751685	7.613384311341852
C161CPT12_pos	7.292321632802039	6.640823344585667	7.773798573751685	7.613384311341852
C161CPT2_pos	6.695576306222052	6.044612692957976	6.7216460784183925	6.949067965852913
C161CPT22_pos	6.695576306222052	6.044612692957976	6.7216460784183925	6.949067965852913
C161CRN2t_pos	7.365797502459385	6.062855655205991	7.214707673197644	7.415403762070331
C161CRNt_pos	7.365797502459385	6.062855655205991	7.214707673197644	7.415403762070331
C180CPT1_pos	7.292321632802039	6.640823344585667	7.773798573751685	7.613384311341852
C180CPT2_pos	6.695576306222052	6.044612692957976	6.7216460784183925	6.949067965852913
