	WT.DHA.c_S134_L007_R1_001
BAMPPALDOX_pos	30063.018366115808
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.021641899175524
BCRNe_pos	8650.821238467779
BDG2HCGHD_pos	0.0
BDHm_neg	7743.40210099711
BDHm_pos	5.033609148898278
BDMT_L_pos	17107.41772694726
BDMT_U_pos	17107.41772694726
BETALDHxm_pos	10265.000947991792
BGLUGCHe_pos	13623.828646266786
BGLUTCHLe_pos	14876.116954123072
BGLUTDECHOe_pos	3800.0
BHBt_neg	1236.2026985471944
BHBt_pos	1236.2026985471944
BHBtm_neg	7743.402100997113
BHBtm_pos	5.033609148898278
BHMT_pos	26614.127603403467
BILDGLCURt_neg	2007.4762803758954
BILDGLCURt_pos	2006.2018172062212
BILDGLCURte_pos	4126.267427850028
BILDGLCURtr_neg	42347.4440803636
BILDGLCURtr_pos	8051.738900785543
BILGLCURt_neg	2007.4762803758954
BILGLCURt_pos	2006.2018172062212
BILGLCURte_pos	4372.41900177083
BILGLCURtr_neg	64715.76454763801
BILGLCURtr_pos	10.347873409509157
BILIRED_pos	50599.10817377391
BILIRUBt2_neg	1953.8485972947185
BILIRUBt2_pos	2202.110158247193
BILIRUBtr_neg	2974.1101169743865
BILIRUBtr_pos	2974.1101169743865
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9366.382740340643
BMTer_L_pos	50.40593770419638
BMTer_U_pos	50.40593770419638
BPNT2_pos	3315.4822217461565
BPNT_pos	7572.349495067084
BTND1_pos	5566.3827403406385
BTND1n_pos	9366.382740340645
BTNDe_pos	3.9387368486411365
BTNDm_pos	6054.599336631673
BTNPL_pos	5566.3827403406385
BTNPLm_pos	6054.599336631673
BTNTe_pos	1395.6947464282302
BTNt2_neg	1705.3031730155906
BTNt2_pos	1395.6947464282302
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3661.5016256643617
BTNt3ile_pos	3589.1892614825265
BTNt4i_pos	1705.3031730155906
BTNtn_neg	9366.382740340643
BTNtn_pos	0.0
BUP2_pos	17688.31779371508
BUTt2m_neg	0.0
BUTt2m_pos	6.18072203713453
BUTt2r_neg	435.24577589087676
BUTt2r_pos	435.24577589087676
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17422.01885847931
C100CPT1_neg	0.0
C100CPT1_pos	14938.811982588362
C101CPT1_neg	0.0
C101CPT1_pos	12554.918203739107
C101CRNe_pos	12554.918203739107
C102CPT1_neg	0.0
C102CPT1_pos	12554.91820373911
C10CRNe_pos	14938.81198258836
C10DCCACT_neg	7843.972773393863
C10DCCACT_pos	47797.62195740255
C10DCc_neg	0.0
C10DCc_pos	7843.972773393863
C10DCe_pos	19823.636298975434
C10OHc_neg	0.0
C10OHc_pos	12817.182706075118
C120CPT1_neg	0.0
C120CPT1_pos	10694.165652140642
C121CPT1_neg	0.0
C121CPT1_pos	12554.91820373911
C12DCACOT_pos	7843.972773393862
C12DCACT_pos	7843.972773393863
C12DCTD_neg	0.0
C12DCTD_pos	7843.972773393863
C12DCe_pos	45665.61861448081
C12OHc_neg	0.0
C12OHc_pos	12363.837276434659
C140CPT1_neg	0.0
C140CPT1_pos	8022.7875045661995
C141ACBP_neg	0.0
C141ACBP_pos	13820.091199651479
C141CPT1_neg	0.0
C141CPT1_pos	12554.91820373911
C141OHc_neg	0.0
C141OHc_pos	13820.091199651475
C141OHe_pos	13820.09119965147
C142ACBP_neg	0.0
C142ACBP_pos	32046.13996882647
C142CPT1_neg	0.0
C142CPT1_pos	12554.91820373911
C142OHc_neg	0.0
C142OHc_pos	32046.139968826476
C142OHe_pos	32046.139968826465
C14OHc_neg	0.0
C14OHc_pos	10342.451876669827
C14STRr_pos	301.79218377206695
C160CPT1_pos	2273.39346093277
C160CPT2_pos	13272.563135603352
C160CRNt_pos	13408.316794101174
C161CPT12_pos	11030.032279044306
C161CPT1_pos	10367.937859823496
C161CPT22_pos	11030.032279044306
C161CPT2_pos	10367.937859823496
C161CRN2t_pos	11030.032279044306
C161CRNt_pos	10367.937859823496
C161OHc_neg	0.0
C161OHc_pos	10367.937859823496
C162ACBP_neg	0.0
C162ACBP_pos	22564.517082559247
C162OHc_neg	0.0
C162OHc_pos	22564.517082559258
C162OHe_pos	22564.517082559258
C16DCc_neg	0.0
C16DCc_pos	29697.56749025599
C16DCe_pos	29697.567490255988
C16OHc_neg	0.0
C16OHc_pos	10708.713409654565
C16txc_pos	4943.419617712915
C180CPT1_pos	8381.944976460218
C180CPT2_pos	8381.944976460218
C180CRNt_pos	8381.944976460218
C181CPT1_pos	1618.6703104401536
C181CPT2_pos	1618.6703104401536
C181CRNt_pos	1618.6703104401536
C181OHc_neg	0.0
C181OHc_pos	15601.839037410462
C182OHc_neg	0.0
C182OHc_pos	9.874473428046631
C18OHc_neg	0.0
C18OHc_pos	8515.600013900426
C204CPT1_pos	280.84819596683246
C204CPT2_pos	280.84819596683246
C204CRNt_pos	280.84819596683246
C226COAtx_neg	471.5099848426157
C226COAtx_pos	9.768625451725995
C226CPT1_pos	729.0919372080516
C226CPT2_pos	729.0919372080516
C226CRNt_pos	729.0919372080516
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1253.85541974733
C2tcx_pos	5732.064439218111
C30CPT1_pos	1660.2369111628288
C3DCe_pos	10956.82292688807
C3STDH1Pr_pos	74525.24251917962
C3STDH1r_pos	74578.42954710306
C3STKR2r_pos	74525.24251917958
C40CPT1_neg	0.0
C40CPT1_pos	3425.8152398347765
C4CRNCPT2_neg	17979.29000997857
C4CRNCPT2_pos	3425.8152398347765
C4CRNe_pos	17113.258559572605
C4DCCACT_neg	7843.972773393863
C4DCCACT_pos	43659.82305251836
C4DCe_pos	10634.50087591411
C4OHc_neg	0.0
C4OHc_pos	8650.821238467777
C4STMO1r_pos	74525.2425191796
C4STMO2Pr_pos	74525.24251917958
C4STMO2r_pos	74578.42954710306
C4tcx_neg	0.0
C4tcx_pos	17938.740417673936
C4tmc_neg	17979.29000997857
C4tmc_pos	3425.8152398347765
C4x_neg	0.0
C4x_pos	17938.74041767394
C50CPT1_neg	0.0
C50CPT1_pos	10766.68485096278
C51CPT1_neg	0.0
C51CPT1_pos	11996.263223130043
C5DCe_pos	8094.235791130062
C60CPT1_neg	0.0
C60CPT1_pos	13268.069670087
C6COAt_neg	17946.33015106461
C6COAt_pos	15002.102929541592
C6CRNe_pos	13268.069670087001
C6CRNtcx_neg	17946.330151064605
C6CRNtcx_pos	15002.102929541594
C6DCCACT_neg	7843.972773393863
C6DCCACT_pos	61729.17338485421
C6DCc_neg	0.0
C6DCc_pos	7843.972773393863
C6DCe_pos	61729.17338485421
C80CPT1_neg	0.0
C80CPT1_pos	8883.948960853912
C81CPT1_neg	0.0
C81CPT1_pos	12554.918203739107
C81CRNe_pos	12554.918203739107
C8CRNe_pos	8883.94896085391
C8DCc_neg	0.0
C8DCc_pos	7843.972773393863
C8DCe_pos	27805.25123527658
C9BRxtc_neg	2035.7536584978268
C9BRxtc_pos	2035.7536584978268
CAATPS_pos	4528.668682302531
CAMPt_pos	13009.026757695114
CAROtr_neg	0.0
CAROtr_pos	13.021641899175522
CARPEPT1tc_pos	10881.819709049303
CARVEOLte_neg	7.458497392293892
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.789541587887049
CATm_pos	5780.211250467797
CATp_pos	7723.138540681314
CAt7r_neg	1370.744987149105
CAt7r_pos	1394.019086135355
CBASPte_neg	19256.03220294692
CBASPte_pos	8245.281917302196
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18471.73862654063
CBPSam_pos	13944.120953692209
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.877385414672784
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13410.382470882425
CDIPTr_pos	3681.7743178572337
CDPDAGtm_neg	13415.471440724565
CDPDAGtm_pos	0.0
CDS_pos	3681.774317857233
CDSm_pos	13415.471440724565
CEPTC_pos	3830.395341004589
CEPTE_pos	4072.4998425477484
CERK_pos	27557.60869085112
CERT1gt_neg	7916.636186034622
CERT1gt_pos	21729.951648829763
CERT1rt_neg	0.0
CERT1rt_pos	12780.808300536577
CERT2gt_neg	0.0
CERT2gt_pos	29097.845086248737
CERT2rt_neg	12780.808300536577
CERT2rt_pos	0.0
CGLYt3_2__pos	2244.2186179659802
CGMPt_pos	14038.509274763981
CH25H_pos	12107.848678344355
CHAT_neg	5700.0
CHAT_pos	5422.185357230136
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3830.3953410045883
CHLP_pos	3359.265746355381
CHLtm_neg	13415.471440724563
CHLtm_pos	10265.000947991797
CHOLATEt2_pos	1367.9646112993917
CHOLATEt3_pos	3281.6627519498966
CHOLATEt_neg	1367.9646112993914
CHOLATEt_pos	2202.110158247193
CHOLD2m_pos	10265.000947991792
CHOLESACATc_pos	6745.795895114014
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6743.397636810641
CHOLK_pos	3131.9503438440524
CHOLPtg_neg	7916.63618603462
CHOLPtg_pos	0.0
CHOLPtl_neg	59623.86609656234
CHOLPtl_pos	0.0
CHOLt4_neg	1312.7539504350445
CHOLt4_pos	1308.9305609260223
CHOLtg_neg	0.0
CHOLtg_pos	5492.735090661722
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5492.735090661722
CHOLtu_neg	1308.9305609260223
CHOLtu_pos	1312.7539504350445
CHSTEROLSULT_pos	7943.581929938262
CHSTEROLt1_neg	2113.0316330066967
CHSTEROLt1_pos	2113.0316330066967
CHSTEROLt2_neg	2113.0316330066967
CHSTEROLt2_pos	2113.0316330066967
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2113.0316330066967
CHSTEROLt_pos	4138.059592799194
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4990.63143695674
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	343.406261619867
CITRtm_pos	343.406261619867
CITt4_2_neg	915.0032255382894
CITt4_2_pos	1242.0793025101186
CITt4_4_neg	1045.1699318426015
CITt4_4_pos	1229.122545007306
CITtam_neg	2027.3723497776089
CITtam_pos	2027.3723497776089
CITtbm_neg	0.0
CITtbm_pos	2134.833197723103
CK_neg	0.0
CK_pos	3615.8262576242087
CKc_neg	3615.8262576242087
CKc_pos	0.0
CLFORtex_pos	2119.604038184132
CLHCO3tex2_pos	709.9746554011917
CLI2tex_pos	3238.2609036141434
CLOHtex2_pos	936.5522631439554
CLOXAtex2_pos	898.2392376692544
CLPNDCOAtx_neg	10.969937401940726
CLPNDCOAtx_pos	37446.65428837634
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	381.10751130557225
CLPNDt_pos	12.72204823159498
CLS_hs_pos	223.81059953853736
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18356.081605776613
CMPACNAtn_pos	8775.144138200352
CMPSAS_pos	4975.144138200356
CMPSASn_pos	8775.144138200352
CO2t_neg	3244.6482042436637
CO2t_pos	3271.9670848072815
CO2ter_neg	11199.19282153034
CO2ter_pos	24566.010642375124
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3828.060891941482
CO2tm_pos	3539.03986657863
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12391.423222129946
CO2tp_pos	18137.3417281313
COAtg_neg	19252.278933706053
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7138.125381687889
COAtm_neg	4711.419549127593
COAtm_pos	1618.6703104401536
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2510.135292708567
COAtp_pos	3084.742419122178
COAtr_neg	1563.6510418105913
COAtr_pos	1563.6510418105913
COKECBESr_pos	0.0
COQ3m_pos	45746.93682200729
COQ5m_pos	45746.93682200729
COQ6m_pos	45746.93682200729
COQ7m_pos	45746.93682200729
CORE2GTg_pos	7604.970613259052
CORE3GTg_pos	7468.7164477482565
CORE4GTg_pos	7468.7164477482565
CORE5GTg_pos	391.86771160026416
CORE6GTg_pos	6931.864691469955
CORE7GTg_pos	391.86771160026416
CORE8GTg_pos	401.2425354696159
COUCOAFm_pos	45746.936822007316
COUMARINte_neg	0.0
COUMARINte_pos	7.458497392293892
COt_neg	0.0
COt_pos	50599.10817377391
CPCTDTX_pos	0.0
CPPPGO_pos	14507.942433047958
CREATt4_2_r_neg	772.2978840999242
CREATt4_2_r_pos	759.3411265971116
CREATtmdiffir_pos	3615.8262576242087
CRMPte_neg	0.0
CRMPte_pos	27557.60869085112
CRNCAR3tp_pos	4563.423588311937
CRNCARtp_pos	1253.85541974733
CRNrtx_neg	1253.85541974733
CRNrtx_pos	3156.2798729612364
CRNtHa_pos	951.4187898835694
CRNt_neg	560.801462117536
CRNt_pos	951.4187898835694
CRNtim_pos	877.2119844689903
CRNtuNa_pos	560.801462117536
CRNtx_neg	2035.7536584978268
CRNtx_pos	2035.7536584978268
CRTNsyn_pos	0.0
CRTSLt_neg	51505.04684670586
CRTSLt_pos	0.0
CRTSLtm_neg	51505.0468467059
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54041.08230871502
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54041.08230871501
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1191.7153641670745
CRVNCtr_pos	1195.5387536760966
CSAPASEly_pos	84.64620931593907
CSBPASEly_pos	101.2320805617476
CSCPASEly_pos	84.46867355112101
CSDPASEly_pos	129.55949240765875
CSEPASEly_pos	149.9030492531925
CSNAT2m_neg	0.0
CSNAT2m_pos	1660.2369111628288
CSNAT2x_neg	3156.2798729612364
CSNAT2x_pos	2510.135292708567
CSNAT3x_neg	0.0
CSNAT3x_pos	4563.423588311937
CSNATer_neg	1563.6510418105913
CSNATer_pos	1563.6510418105913
CSNATm_neg	0.0
CSNATm_pos	2358.7956895825173
CSNATp_neg	4497.615671845201
CSNATp_pos	5016.285430970405
CSNATr_neg	1563.6510418105913
CSNATr_pos	1563.6510418105913
CSND_pos	7.053643500202024
CSNt_neg	0.0
CSNt_pos	7.053643500202024
CSPG_At_pos	0.0
CSPG_Atly_pos	84.64620931593907
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.2320805617476
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.46867355112101
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	129.55949240765875
CSPG_Et_pos	0.0
CSPG_Etly_pos	149.9030492531925
CSm_pos	4181.065217483034
CTPS1_pos	4054.114886849898
CTPS2_pos	7331.157663229468
CTPtn_neg	0.0
CTPtn_pos	8775.144138200352
CYANt_neg	0.0
CYANt_pos	6.6865363946101946
CYANtm_neg	0.0
CYANtm_pos	12.041723363359978
CYOOm3_pos	8803.994422408368
CYOR_u10m_pos	3504.702235638206
CYSALANaEx_pos	647.8108582368945
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	782.9464327829089
CYSATB0tc_pos	1219.662295222955
CYSGLNNaEx_pos	599.6849338247191
CYSGLTH_neg	1416.0423753012064
CYSGLTH_pos	1204.994637613675
CYSGLUexR_neg	488.72067673607046
CYSGLUexR_pos	542.7075684671752
CYSGLYexR_neg	542.7075684671752
CYSGLYexR_pos	478.7879137673086
CYSLYSL_pos	0.0
CYSO_pos	9703.4897233835
CYSPHELAT2tc_pos	501.97899607357186
CYSSERNaEx_pos	647.8108582368945
CYSSNAT5tc_neg	1326.9002029079902
CYSSNAT5tc_pos	1265.9945452322745
CYSTALArBATtc_pos	2.3020872833301675
CYSTA_neg	0.0
CYSTA_pos	7509.537247009355
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.2964211144841755
CYSTGL_pos	12690.197648419988
CYSTHRNaEx_pos	647.8108582368945
CYSTLEUrBATtc_pos	2.2537728714104617
CYSTSERex_pos	2.296878715323725
CYSTS_pos	12690.197648419988
CYSt4_pos	409.6991092398988
CYStec_neg	530.9231843354055
CYStec_pos	616.9353678135584
CYTDK1_pos	435.5244374426396
CYTDK2m_pos	13415.471440724565
CYTD_pos	3457.215458568399
CYTDn_pos	13177.041545517082
CYTDt4_pos	1227.686395342642
CYTDt5le_pos	1384.7460550771502
CYTDt_neg	1227.686395342642
CYTDt_pos	6162.675626660846
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13415.471440724563
CYTDtn_neg	0.0
CYTDtn_pos	13177.041545517082
CYTK10_neg	352.9270560096085
CYTK10_pos	352.9270560096085
CYTK10n_neg	354.69158981206886
CYTK10n_pos	354.69158981206886
CYTK11_neg	352.9270560096085
CYTK11_pos	352.9270560096085
CYTK11n_neg	354.69158981206886
CYTK11n_pos	354.69158981206886
CYTK12_neg	352.9270560096085
CYTK12_pos	352.9270560096085
CYTK12n_neg	354.69158981206886
CYTK12n_pos	354.69158981206886
CYTK13_neg	352.9270560096085
CYTK13_pos	352.9270560096085
CYTK13n_neg	354.69158981206886
CYTK13n_pos	354.69158981206886
CYTK14_neg	352.9270560096085
CYTK14_pos	352.9270560096085
CYTK14n_neg	354.69158981206886
CYTK14n_pos	354.69158981206886
CYTK1_neg	352.9270560096085
CYTK1_pos	352.9270560096085
CYTK1m_neg	0.0
CYTK1m_pos	13415.471440724566
CYTK1n_neg	354.69158981206886
CYTK1n_pos	354.69158981206886
CYTK2_neg	352.9270560096085
CYTK2_pos	352.9270560096085
CYTK2n_neg	354.69158981206886
CYTK2n_pos	354.69158981206886
CYTK3_neg	1174.6702230530416
CYTK3_pos	1174.6702230530416
CYTK3n_neg	354.69158981206886
CYTK3n_pos	354.69158981206886
CYTK4_neg	1174.6702230530416
CYTK4_pos	1174.6702230530416
CYTK4n_neg	354.69158981206886
CYTK4n_pos	354.69158981206886
CYTK5_neg	352.9270560096085
CYTK5_pos	352.9270560096085
CYTK5n_neg	354.69158981206886
CYTK5n_pos	354.69158981206886
CYTK6_neg	352.9270560096085
CYTK6_pos	352.9270560096085
CYTK6n_neg	354.69158981206886
CYTK6n_pos	354.69158981206886
CYTK7_neg	352.9270560096085
CYTK7_pos	352.9270560096085
CYTK7n_neg	354.69158981206886
CYTK7n_pos	354.69158981206886
CYTK8_neg	352.9270560096085
CYTK8_pos	352.9270560096085
CYTK8n_neg	354.69158981206886
CYTK8n_pos	354.69158981206886
CYTK9_neg	352.9270560096085
CYTK9_pos	352.9270560096085
CYTK9n_neg	354.69158981206886
CYTK9n_pos	354.69158981206886
Coqe_neg	0.0
Coqe_pos	5546.005657206006
D3AIBTm_neg	354.1521895214847
D3AIBTm_pos	354.1521895214847
DADA_pos	7898.42345794206
DADAe_pos	8924.957677542967
DADNK_pos	4133.612728241805
DADNt4_neg	1594.5889560611843
DADNt4_pos	7387.5575511554125
DAGK_hs_neg	3830.3953410045888
DAGK_hs_pos	3317.3402306794496
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17129.566857228863
DAG_HSter_pos	59.14075608731064
DAGt_neg	6219.942040940273
DAGt_pos	5723.985754667539
DALAOXx_pos	9658.962989715512
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	523.2169104655491
DALAt2r_pos	523.2169104655491
DALAxt_pos	9658.962989715512
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4133.580444722719
DASPO1p_pos	11.294602428733784
DATPtm_pos	13491.54338921576
DATPtn_neg	0.0
DATPtn_pos	20404.45899178298
DCATDc_neg	0.0
DCATDc_pos	19823.636298975434
DCATDr_neg	0.0
DCATDr_pos	19823.636298975434
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	730.7516970827043
DCK1n_pos	730.7516970827043
DCK2n_neg	730.7516970827043
DCK2n_pos	730.7516970827043
DCMPDA_neg	4128.769694941494
DCMPDA_pos	7183.268019122353
DCSPTN1COAtx_neg	4943.419617712914
DCSPTN1COAtx_pos	10.969937401940726
DCSPTN1COAtxc_pos	4943.419617712915
DCSPTN1CPT1_pos	351.60973923883535
DCSPTN1CPT2_pos	351.60973923883535
DCSPTN1CRNt_pos	351.60973923883535
DCSPTN1t_neg	195.6587999088671
DCSPTN1t_pos	10.969937401940726
DCTPtm_pos	23092.096315259354
DCTPtn_neg	0.0
DCTPtn_pos	18041.08445923348
DCT_neg	0.0
DCT_pos	12693.421041745532
DCYTD_pos	4127.56014473586
DCYTDn_pos	19284.97970926041
DCYTt_neg	1594.5889560611843
DCYTt_pos	6916.008843574757
DDCRNe_pos	12363.83727643466
DDECCRNe_pos	10694.165652140644
DDECE1CRNe_pos	12554.918203739107
DDPGAm_neg	0.0
DDPGAm_pos	12064.58592573004
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.458497392293892
DECCRNe_pos	12817.182706075122
DECDICRNe_pos	12554.918203739107
DECDPtm_neg	0.0
DECDPtm_pos	45746.936822007316
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20602.11097141237
DESAT18_10_pos	6.914488368006404
DESAT18_3_pos	8840.854773931165
DESAT18_4_pos	8826.48602229719
DESAT18_5_pos	7063.135921415611
DESAT18_6_pos	18225.377001351182
DESAT18_7_pos	47122.100948764906
DESAT18_8_pos	9146.702047165956
DESAT18_9_pos	6.059497993365254
DESAT20_1_pos	67.12878566573875
DESAT20_2_pos	47.98684660002511
DESAT22_1p_pos	188.24885849185722
DESAT22_2p_pos	37442.42134117157
DESAT24_1_pos	7.795237136798301
DGAT_pos	4163.516785091461
DGCHOLte_neg	1368.515768781153
DGCHOLte_pos	4098.047418163692
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4020.0432569695454
DGK1_neg	6422.615072901205
DGK1_pos	7180.013227097752
DGK2m_neg	16567.19136875734
DGK2m_pos	7544.076610833066
DGNSKm_pos	5751.463681836115
DGSNt_neg	1160.9046438944122
DGSNt_pos	7340.709593084076
DGSNtm_neg	0.0
DGSNtm_pos	5751.463681836115
DGTPtm_pos	6396.619292318714
DGTPtn_neg	0.0
DGTPtn_pos	19622.534824674287
DGULND_neg	0.0
DGULND_pos	12436.369259205483
DHAAt1r_neg	0.0
DHAAt1r_pos	4133.956134836077
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6451.248611362111
DHCHOLESTANATEtm_neg	8051.375930953697
DHCHOLESTANATEtm_pos	65696.91303014389
DHCR241r_pos	5046.47812076651
DHCR242r_pos	5045.271209108027
DHCR243r_pos	74685.69553405893
DHCR71r_pos	74525.41504218434
DHCR72r_pos	10953.826135572195
DHCRD1_pos	25943.523072547287
DHCRD2_pos	27165.21044219181
DHDPBMTm_pos	45746.93682200729
DHEASULT_pos	7592.965195831146
DHEASt_neg	1201.8433723334172
DHEASt_pos	1200.568909163743
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.638245152546476
DHEAtr_pos	59697.19864702854
DHFR_neg	600.4350029812608
DHFR_pos	7401.680237973882
DHFtl_neg	3207.5662805807515
DHFtl_pos	0.0
DHFtm_neg	3738.2613073852317
DHFtm_pos	3415.9469407157467
DHORD9_pos	8245.281917302196
DHORTS_neg	8245.281917302196
DHORTS_pos	0.0
DHPM1_pos	14178.980875787849
DHPM2_pos	17688.317793715076
DHPR2_pos	6246.297555000481
DHPR_pos	5368.924526387193
DIDPtn_neg	4189.18262799082
DIDPtn_pos	4189.18262799082
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	66186.50965180335
DIGALSGALSIDEtg_neg	66186.50965180337
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8825.933437833603
DIGALSIDEtg_pos	66186.50965180338
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8256.164527578034
DINt_neg	1160.904643894412
DINt_pos	7423.864193904677
DITPtn_neg	4189.18262799082
DITPtn_pos	4189.18262799082
DKMPPD_pos	14970.051686415703
DLNLCGCPT1_pos	120.97379842859063
DLNLCGCPT2_pos	120.97379842859063
DLNLCGCRNt_pos	120.97379842859063
DLNLCGt_neg	48.06102488333222
DLNLCGt_pos	3287.090965412202
DMANTIPYRINEte_neg	7.908633283896805
DMANTIPYRINEte_pos	0.0
DMATT_pos	74563.07137846129
DMATTx_pos	76138.02268709101
DMGDHm_pos	26614.127603403464
DMGtm_neg	0.0
DMGtm_pos	26614.127603403467
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	46.54817512285678
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	46.548175122856776
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	46.548175122856776
DMNONCOACRNCPT1_neg	2510.135292708567
DMNONCOACRNCPT1_pos	3156.2798729612364
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	46.548175122856776
DMNONCRNt_neg	2035.7536584978268
DMNONCRNt_pos	2035.7536584978268
DM_13_cis_oretn_n__pos	1500.05966236691
DM_13_cis_retn_n__pos	1210.784662366911
DM_1a25dhvitd3(n)_pos	49685.802763547974
DM_4abut(n)_pos	9533.334001504823
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	562.531961883558
DM_Lcystin_pos	13436.61704928837
DM_Ser_Gly_Ala_X_Gly_ly__pos	846.5618622853618
DM_Ser_Thr_ly__pos	362.0817243837417
DM_T_antigen_g__neg	20.27196759044516
DM_T_antigen_g__pos	239.44203254715373
DM_anth_pos	2850.0
DM_atp_c__pos	3993.4196177129156
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	236.91516938925125
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	391.86771160026416
DM_core7_g__pos	391.86771160026416
DM_core8_g__pos	401.24253546961586
DM_datp_m__pos	20203.385683604734
DM_datp_n__pos	20404.458991782987
DM_dctp_m__pos	23092.09631525937
DM_dctp_n__pos	23092.096315259365
DM_dem2emgacpail_prot_hs_r__pos	50.40593770419638
DM_dgpi_prot_hs_r__pos	59.14075608731065
DM_dgtp_m__pos	19622.534824674287
DM_dgtp_n__pos	19622.534824674294
DM_dsT_antigen_g__pos	218.70720610794993
DM_dttp_m__pos	28340.606081327365
DM_dttp_n__pos	28340.606081327365
DM_ethamp_r__pos	32206.45773003236
DM_fol_pos	2276.8236235208674
DM_gncore2_g__pos	255.03623578274085
DM_gpi_sig_er__pos	50.40593770419638
DM_hretn_n__pos	1632.0120975575473
DM_kdn_c__pos	8541.207867807152
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12693.421041745538
DM_mem2emgacpail_prot_hs_r__pos	55.55073146893243
DM_n5m2masn_g__pos	917.50409289086
DM_ncam_pos	23.019017722032466
DM_oretn_n__pos	1484.143443685121
