	WT.d_S141_L007_R1_001	Ob.DHA.e_S154_L007_R1_001	WT.1012.c_S135_L007_R1_001	Ob.DHA.b_S132_L007_R1_001
GALASE9ly_pos	5.350232021411745	6.045049740837989	5.580220874125845	6.026357446963839
GALC_pos	1.9781956296816516	2.140778655782796	1.6735564239901446	2.111031312388744
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_pos	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_neg	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_pos	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_neg	0.0	0.0	0.0	0.0
GALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGLUSIDEtl_pos	0.0	0.0	0.0	0.0
GALGLUSIDEtl_neg	0.0	0.0	0.0	0.0
GALGT1_pos	5.683696454306515	6.068025838577363	5.844486087757799	5.854743738995535
GALGT2_pos	5.683696454306515	6.068025838577363	5.844486087757799	5.854743738995535
GALGT3_pos	5.683696454306515	6.068025838577363	5.844486087757799	5.854743738995535
GALGT4_pos	5.683696454306515	6.068025838577363	5.844486087757799	5.854743738995535
GALK_pos	4.715344295358907	6.5584207132686645	5.426264754702098	6.672142432853835
GALNACT1g_pos	1.9523335663696857	2.372952097911829	2.1043366598147357	2.655351828612554
GALNACT2g_pos	2.5459683691052923	3.118525848935668	2.838951766951943	3.228049047884462
GALNACT3g_pos	2.5459683691052923	3.118525848935668	2.838951766951943	3.228049047884462
GALNACT4g_pos	2.5459683691052923	3.118525848935668	2.838951766951943	3.228049047884462
GALNACT5g_pos	2.5459683691052923	3.118525848935668	2.838951766951943	3.228049047884462
GALNTg_pos	5.276496665640357	6.3063351601979765	5.511594541537413	6.203984165855988
GALOR_pos	7.701341120882624	8.575728316363781	7.924456238622889	8.769275859829497
GALOR_neg	7.701341120882624	8.575728316363781	7.924456238622889	8.769275859829497
GALSIDEtg_pos	0.0	0.0	0.0	0.0
GALSIDEtg_neg	0.0	0.0	0.0	0.0
GALSIDEtl_pos	0.0	0.0	0.0	0.0
GALSIDEtl_neg	0.0	0.0	0.0	0.0
GALT_pos	5.955126781261366	5.934044647112246	5.666472568842073	5.863442934348041
GALT_neg	5.955126781261366	5.934044647112246	5.666472568842073	5.863442934348041
GALt1r_pos	6.522306892871389	7.891905188211931	7.165911938935689	8.023366256327792
GALt1r_neg	6.522306892871389	7.891905188211931	7.165911938935689	8.023366256327792
GALt2_2_pos	0.35614381022527536	0.8639384504239714	0.4222330006830478	1.144046369616707
GALt2_2_neg	0.35614381022527536	0.8639384504239714	0.4222330006830478	1.144046369616707
GALT2g_pos	0.5160151470036647	1.516015147003665	1.2141248053528475	1.1176950426697545
GALt4_pos	0.41142624572646497	1.1375035237499351	1.3219280948873624	0.8237493603082727
GALt4_neg	0.41142624572646497	1.1375035237499351	1.3219280948873624	0.8237493603082727
GALTg_pos	3.18269229751619	3.346247774082775	3.2794712956444676	3.527320607877047
GALtly_pos	0.0	0.0	0.0	0.0
GALU_pos	6.956056652412403	8.499885739986922	7.546277132090075	8.843073081434444
GALU_neg	6.956056652412403	8.499885739986922	7.546277132090075	8.843073081434444
GAMt1r_pos	6.405141463136344	7.856176498280824	7.079911395803277	7.981795583528034
GAMt1r_neg	6.405141463136344	7.856176498280824	7.079911395803277	7.981795583528034
GAMYe_pos	4.12267271882414	5.039577103060678	4.496973580998276	5.121015400961366
GAO1_pos	5.328046556270742	5.140778655782796	5.431622959713292	5.137913322088407
GAO1g_pos	5.328046556270742	5.140778655782796	5.431622959713292	5.137913322088407
GAO2_pos	5.328046556270742	5.140778655782796	5.431622959713292	5.137913322088407
GAO2g_pos	5.328046556270742	5.140778655782796	5.431622959713292	5.137913322088407
GAPD_pos	9.561917972188787	11.143529899662163	9.605183170288658	11.2713112801543
GAPD_neg	9.561917972188787	11.143529899662163	9.605183170288658	11.2713112801543
GARFT_pos	3.643856189774725	3.3936907641874536	3.6678921252302343	3.565597175854225
GARFT_neg	3.643856189774725	3.3936907641874536	3.6678921252302343	3.565597175854225
GASNASE2ly_pos	3.560714954474479	4.843481425432457	4.036503333738988	4.772413554748482
GASNASE3ly_pos	3.560714954474479	4.843481425432457	4.036503333738988	4.772413554748482
GASNASEly_pos	3.560714954474479	4.843481425432457	4.036503333738988	4.772413554748482
GBA_pos	4.01435529297707	4.502075956045791	4.008092420948722	4.419538891513785
GBAl_pos	4.01435529297707	4.502075956045791	4.008092420948722	4.419538891513785
GBGT1_pos	0.3785116232537299	0.925999418556223	0.0	0.3895668117627256
GBSIDEte_pos	0.0	0.0	0.0	0.0
GBSIDEte_neg	0.0	0.0	0.0	0.0
GBSIDEtl_pos	0.0	0.0	0.0	0.0
GBSIDEtl_neg	0.0	0.0	0.0	0.0
GCALDD_pos	9.304442592483703	10.83095880116843	9.713403700004909	10.949075263377356
GCALDDm_pos	10.112700132749362	10.97960382407446	10.274692634641271	11.010912680059674
GCC2am_pos	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCC2am_neg	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCC2bim_pos	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCC2cm_pos	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCC2cm_neg	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCCam_pos	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCCam_neg	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCCbim_pos	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCCcm_pos	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCCcm_neg	5.698079537111879	6.638942668908808	6.023588038809534	6.647314509547136
GCHOLAt_pos	0.0	0.0	0.0	0.0
GCHOLAt_neg	0.0	0.0	0.0	0.0
GCHOLAt2_pos	8.513964407438904	9.457319311825392	8.865176496531776	9.116343961237469
GCHOLAt3_pos	7.659068274843228	8.079164742037307	8.007812193486176	8.14256660376339
GCHOLAte_pos	0.0	0.0	0.0	0.0
GCHOLAte_neg	0.0	0.0	0.0	0.0
GCHOLAtx_pos	0.0	0.0	0.0	0.0
GCHOLAtx_neg	0.0	0.0	0.0	0.0
GCNTg_pos	2.344828496997441	3.277984747299765	2.805292455600712	3.237257770900372
GD1B2te_pos	0.0	0.0	0.0	0.0
GD1B2te_neg	0.0	0.0	0.0	0.0
GD1B2tg_pos	0.0	0.0	0.0	0.0
GD1B2tg_neg	0.0	0.0	0.0	0.0
GD1Cte_pos	0.0	0.0	0.0	0.0
GD1Cte_neg	0.0	0.0	0.0	0.0
GD1Ctg_pos	0.0	0.0	0.0	0.0
GD1Ctg_neg	0.0	0.0	0.0	0.0
GDPFUCtg_pos	2.996388746447621	3.1554254317471973	3.2555007331483865	3.473786911614367
GDPFUCtg_neg	2.996388746447621	3.1554254317471973	3.2555007331483865	3.473786911614367
GDPtg_pos	0.0	0.0	0.0	0.0
GDPtg_neg	0.0	0.0	0.0	0.0
GF6PTA_pos	2.9354597478052895	3.1060132376221192	2.733354340613827	3.01435529297707
GFUCS_pos	4.527320607877047	4.72137265947682	4.340562269026414	4.740927560318628
GGH_10FTHF5GLUe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_10FTHF5GLUl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_10FTHF6GLUe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_10FTHF6GLUl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_10FTHF7GLUe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_10FTHF7GLUl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_5DHFe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_5DHFl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_5THFe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_5THFl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_6DHFe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_6DHFl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_6THFe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_6THFl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_7DHFe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_7DHFl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_7THFe_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGH_7THFl_pos	2.771885578515366	3.460742563789644	3.2675357980687347	3.418189947945766
GGLUCT_pos	0.0	0.0	0.0	0.0
GGNG_pos	5.938756261492295	6.758089934201813	6.36614733152048	6.916596067892185
GGT_L_pos	0.0	0.0	0.0	0.0
GGT_U_pos	0.0	0.0	0.0	0.0
GGT5r_pos	0.8237493603082727	1.7311832415722	1.4276061727818994	2.137503523749935
GGT5r_neg	0.8237493603082727	1.7311832415722	1.4276061727818994	2.137503523749935
GGT6_pos	0.0	0.0	0.0	0.0
GGT6_neg	0.0	0.0	0.0	0.0
GHMT2r_pos	6.317955218312439	7.312066104243817	6.415319248140376	7.325350433189509
GHMT2r_neg	6.317955218312439	7.312066104243817	6.415319248140376	7.325350433189509
GHMT2rm_pos	7.436045208753906	8.159366809743736	7.557808298936688	8.183685000397778
GHMT2rm_neg	7.436045208753906	8.159366809743736	7.557808298936688	8.183685000397778
GHMT3_pos	6.317955218312439	7.312066104243817	6.415319248140376	7.325350433189509
GHMT3m_pos	6.56056211851471	6.999887285046945	6.7014104362328135	7.03760186043555
GK1_pos	4.758089934201813	5.542567607764219	4.66732447027863	5.609695872862739
GK1_neg	4.758089934201813	5.542567607764219	4.66732447027863	5.609695872862739
GK1m_pos	4.758089934201813	5.542567607764219	4.66732447027863	5.609695872862739
GK1m_neg	4.758089934201813	5.542567607764219	4.66732447027863	5.609695872862739
GLACO_pos	8.83731255552431	10.589360893138108	9.282787277701543	10.700673790293829
GLACOm_pos	9.930352961864433	10.778340011285518	10.057423194320164	10.824035884100063
GLACter_pos	0.0	0.0	0.0	0.0
GLACter_neg	0.0	0.0	0.0	0.0
GLAl_pos	1.4005379295837286	2.2203299548795554	1.7612852733616193	2.2539892662307865
GLB1_pos	5.350232021411745	6.045049740837989	5.580220874125845	6.026357446963839
GLBRAN_pos	4.789729251375769	6.794025896070427	5.650190123496775	6.922078887766253
GLCAASE1ly_pos	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
GLCAASE4ly_pos	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
GLCAASE5ly_pos	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
GLCAASE6ly_pos	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
GLCAASE7ly_pos	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
GLCAASE8ly_pos	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
GLCAASE9ly_pos	3.3936907641874536	4.733896605247495	3.8875252707415875	4.9954845188775066
GLCAE1g_pos	0.0	0.0	0.0	0.0
GLCAE2g_pos	2.1473066987802936	3.0107798387532423	2.689299160535892	3.1651079851445365
GLCAT2g_pos	3.565597175854225	4.287250643254617	3.5465858290081007	4.401903471607958
GLCAT3g_pos	3.565597175854225	4.287250643254617	3.5465858290081007	4.401903471607958
GLCAT4g_pos	3.565597175854225	4.287250643254617	3.5465858290081007	4.401903471607958
GLCAT5g_pos	3.565597175854225	4.287250643254617	3.5465858290081007	4.401903471607958
GLCAT6g_pos	4.697662633470518	5.246027980528104	4.894332742277694	5.232277010268292
GLCAT7g_pos	4.697662633470518	5.246027980528104	4.894332742277694	5.232277010268292
GLCAT8g_pos	4.697662633470518	5.246027980528104	4.894332742277694	5.232277010268292
GLCAT9g_pos	4.697662633470518	5.246027980528104	4.894332742277694	5.232277010268292
GLCATg_pos	5.217618485351048	5.253232938538032	5.088735246190283	5.114367024952
GLCMter_pos	0.0	0.0	0.0	0.0
GLCNACASE1ly_pos	3.957914598632985	3.9653225483672547	4.239550796613645	3.882643049361841
GLCNACASE2ly_pos	3.957914598632985	3.9653225483672547	4.239550796613645	3.882643049361841
GLCNACASE3ly_pos	3.957914598632985	3.9653225483672547	4.239550796613645	3.882643049361841
GLCNACASE4ly_pos	3.957914598632985	3.9653225483672547	4.239550796613645	3.882643049361841
GLCNACASE5ly_pos	3.957914598632985	3.9653225483672547	4.239550796613645	3.882643049361841
GLCNACDASg_pos	5.510329019490572	6.073177559716166	5.880195728943098	6.12308675098106
GLCNACPT_L_pos	4.464668267003444	4.705977901682522	4.294988267691446	4.511594541537413
GLCNACPT_U_pos	4.464668267003444	4.705977901682522	4.294988267691446	4.511594541537413
GLCNACT_L_pos	0.0	0.0	0.0	0.0
GLCNACT_U_pos	0.0	0.0	0.0	0.0
GLCNACT1g_pos	3.1127001327493624	3.980025300238734	3.6587827340128274	3.793895882548878
GLCNACT2g_pos	5.0669502439246275	5.797531839571962	5.331275267146615	5.835671479481623
GLCNACT3g_pos	5.0669502439246275	5.797531839571962	5.331275267146615	5.835671479481623
GLCNACT4g_pos	5.0669502439246275	5.797531839571962	5.331275267146615	5.835671479481623
GLCNACT5g_pos	5.0669502439246275	5.797531839571962	5.331275267146615	5.835671479481623
GLCt1r_pos	6.7201416325836405	8.032100843167024	7.275100193707791	8.123035003459009
GLCt1r_neg	6.7201416325836405	8.032100843167024	7.275100193707791	8.123035003459009
GLCt2_2_pos	0.35614381022527536	0.8639384504239714	0.4222330006830478	1.144046369616707
GLCt2_2_neg	0.35614381022527536	0.8639384504239714	0.4222330006830478	1.144046369616707
GLCt4_pos	1.1953475983222193	1.7004397181410922	1.8914191868460786	1.7865963618908065
GLCt4_neg	1.1953475983222193	1.7004397181410922	1.8914191868460786	1.7865963618908065
GLCter_pos	0.0	0.0	0.0	0.0
GLCter_neg	0.0	0.0	0.0	0.0
GLCtg_pos	2.430285272977781	2.9240998856407416	2.3978029618624896	2.969012307516316
GLCtg_neg	2.430285272977781	2.9240998856407416	2.3978029618624896	2.969012307516316
GLCtly_pos	0.0	0.0	0.0	0.0
GLCURter_pos	0.0	0.0	0.0	0.0
GLCURtly_pos	3.503348735167504	4.303780748177103	4.15704371014558	4.575917361118149
GLCURtly_neg	3.503348735167504	4.303780748177103	4.15704371014558	4.575917361118149
GLDBRAN_pos	3.18269229751619	3.7782085763980877	3.5716768099709313	4.020591094773247
GLGNS1_pos	5.938756261492295	6.758089934201813	6.36614733152048	6.916596067892185
GLNALANaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
GLNASNNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
GLNCYSNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
GLNLASEer_pos	0.0	0.0	0.0	0.0
GLNLASEer_neg	0.0	0.0	0.0	0.0
GLNS_pos	8.469479021590406	8.97639227853612	8.309931032395417	8.969300172920406
GLNSERNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
GLNt4_pos	8.267442162174437	9.06918120915432	8.423956274254676	8.725979677632195
GLNTHRNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
GLNtm_pos	0.0	0.0	0.0	0.0
GLNtN1_pos	8.821710215034674	9.413056661007586	9.135144921672167	9.342985790042906
GLNtN1_neg	8.821710215034674	9.413056661007586	9.135144921672167	9.342985790042906
GLPASE1_pos	4.222650022451477	2.114367024952	1.130930869826449	2.1667154449664223
GLPASE2_pos	4.222650022451477	2.114367024952	1.130930869826449	2.1667154449664223
GLRASE_pos	0.0	0.0	0.0	0.0
GLRASE_neg	0.0	0.0	0.0	0.0
GLU5Km_pos	0.5753123306874368	1.2141248053528475	0.47508488294878287	1.2570106182060237
GLUCYS_pos	6.262564702088512	7.003939485688056	6.383358695385111	7.358519341550474
GLUDC_pos	0.35614381022527536	0.45417589318580215	0.25096157353321874	0.2016338611696504
GLUDxm_pos	8.669593751188334	9.167944946958407	8.96598624783072	9.256774802804644
GLUDxm_neg	8.669593751188334	9.167944946958407	8.96598624783072	9.256774802804644
GLUDym_pos	8.669593751188334	9.167944946958407	8.96598624783072	9.256774802804644
GLUDym_neg	8.669593751188334	9.167944946958407	8.96598624783072	9.256774802804644
GluForTx_pos	7.97004835426884	8.096240765804186	7.91055279343005	8.235774919150405
GLUNm_pos	7.0900065299038175	8.01128317275203	7.329930848970031	8.082787731709269
GLUPRT_pos	2.408711861029429	2.6599245584023783	2.929790997718597	2.6322682154995127
GLUt2m_pos	7.255878352582786	8.224725252767593	7.847621155793381	7.984019633085816
GLUt2m_neg	7.255878352582786	8.224725252767593	7.847621155793381	7.984019633085816
GLUt6_pos	4.866907978143166	5.124328135002202	4.7349805234358895	4.97223312380739
GLUt7l_pos	0.0	0.0	0.0	0.0
GLUTCOADHm_pos	7.8869158958472525	8.682748848270865	8.053057017099595	8.724343311711761
GLUtr_pos	0.0	0.0	0.0	0.0
GLUtr_neg	0.0	0.0	0.0	0.0
GLUVESSEC_pos	3.3204846780176935	4.316145742293356	3.372952097911829	4.036503333738988
GLXO1_pos	9.519980178646815	10.499970423752185	9.76738996206572	10.558277201982419
GLXO2p_pos	7.507953169405041	7.124534928529523	7.588639688438638	7.144250356190519
GLXtm_pos	0.0	0.0	0.0	0.0
GLXtm_neg	0.0	0.0	0.0	0.0
GLXtp_pos	0.0	0.0	0.0	0.0
GLXtp_neg	0.0	0.0	0.0	0.0
GLYAMDTRc_pos	1.6369145803558778	2.028569152196771	1.6040713236688608	2.9945797242157473
GLYAMDTRc_neg	1.6369145803558778	2.028569152196771	1.6040713236688608	2.9945797242157473
GLYATm_pos	5.026357446963839	4.979110755015785	5.354734239970604	5.1626934322112366
GLYATm_neg	5.026357446963839	4.979110755015785	5.354734239970604	5.1626934322112366
GLYBt4_2_r_pos	5.1263947376201395	5.322288723570877	5.290940402403678	4.865918814552212
GLYBt4_2_r_neg	5.1263947376201395	5.322288723570877	5.290940402403678	4.865918814552212
GLYBtm_pos	0.0	0.0	0.0	0.0
GLYBtm_neg	0.0	0.0	0.0	0.0
GLYC3Ptm_pos	0.0	0.0	0.0	0.0
GLYCK2_pos	0.0	0.0	0.0	0.0
GLYCLTDy_pos	7.624466494853301	8.101135276246243	7.6398833131998005	7.922019403772557
GLYCLTDym_pos	0.0	0.0	0.0	0.0
GLYCLTtp_pos	0.0	0.0	0.0	0.0
GLYC_St_pos	0.0	0.0	0.0	0.0
GLYCt_pos	0.0	0.0	0.0	0.0
GLYCt_neg	0.0	0.0	0.0	0.0
GLYCtm_pos	0.0	0.0	0.0	0.0
GLYCtm_neg	0.0	0.0	0.0	0.0
GLYCTO1p_pos	7.507953169405041	7.124534928529523	7.588639688438638	7.144250356190519
GLYK_pos	0.0	0.0	0.0	0.0
GLYKm_pos	0.0	0.0	0.0	0.0
GLYOp_pos	0.0	0.0	0.0	0.0
GLYOX_pos	8.014299494596028	7.839833648417312	7.995032192477536	7.945092630539956
GLYOXm_pos	7.979282276411064	7.803291625562191	7.969012307516316	7.913248468715131
GLYt2r_pos	3.488000770834068	3.4892860226258766	3.4462562298895643	3.8399595874895316
GLYt2r_neg	3.488000770834068	3.4892860226258766	3.4462562298895643	3.8399595874895316
GLYt2rL_pos	3.488000770834068	3.4892860226258766	3.4462562298895643	3.8399595874895316
GLYt2rL_neg	3.488000770834068	3.4892860226258766	3.4462562298895643	3.8399595874895316
GLYt4_pos	8.267442162174437	9.06918120915432	8.423956274254676	8.725979677632195
GLYt7_211_r_pos	4.050501697446727	4.965784284662087	4.267535798068735	5.0870384567669475
GLYt7_211_r_neg	4.050501697446727	4.965784284662087	4.267535798068735	5.0870384567669475
GLYtm_pos	0.0	0.0	0.0	0.0
GLYtm_neg	0.0	0.0	0.0	0.0
GLYtp_pos	0.0	0.0	0.0	0.0
GLYtp_neg	0.0	0.0	0.0	0.0
GLYVESSEC_pos	0.0	0.0	0.0	0.0
GMAND_pos	0.6415460290875237	1.2265085298086797	1.2868811477881617	1.2387868595871168
GMPR_pos	3.1243281350022016	3.6322682154995127	3.440952198029637	3.596935142387232
GMPS2_pos	3.2868811477881614	3.7387678368001915	3.203201156316611	3.7676547982373463
GMPtg_pos	0.0	0.0	0.0	0.0
GMPtg_neg	0.0	0.0	0.0	0.0
GMPtn_pos	0.0	0.0	0.0	0.0
GMPtn_neg	0.0	0.0	0.0	0.0
GND_pos	4.526068811667588	7.2469780596147215	4.739308070860385	7.030667136246941
GNDer_pos	4.526068811667588	7.2469780596147215	4.739308070860385	7.030667136246941
GNMT_pos	10.073338254951734	10.981367488340604	10.39925655900399	10.83773829906223
GP1CALPHAte_pos	0.0	0.0	0.0	0.0
GP1CALPHAte_neg	0.0	0.0	0.0	0.0
GP1CALPHAtg_pos	0.0	0.0	0.0	0.0
GP1CALPHAtg_neg	0.0	0.0	0.0	0.0
GP1Cte_pos	0.0	0.0	0.0	0.0
GP1Cte_neg	0.0	0.0	0.0	0.0
GP1Ctg_pos	0.0	0.0	0.0	0.0
GP1Ctg_neg	0.0	0.0	0.0	0.0
GPAM_hs_pos	5.403949364232865	8.15431181143649	5.793375711264754	8.04592343960255
GPAMm_hs_pos	6.173527238122508	8.385172157202236	6.4472485686017755	8.300901618103095
GPDDA1_pos	0.0	0.0	0.0	0.0
GPIAT_pos	1.4489009511451278	1.8678964639926547	1.7180875839605168	1.8032270364349277
GPIDA2er_pos	0.8073549220576041	1.144046369616707	1.5410191531335593	1.9145645234939397
GPIDAer_pos	0.8073549220576041	1.144046369616707	1.5410191531335593	1.9145645234939397
GPIMTer_L_pos	2.6769443591069124	3.587364990936461	3.1937717433966797	3.4329594072761065
GPIMTer_U_pos	2.6769443591069124	3.587364990936461	3.1937717433966797	3.4329594072761065
GQ1BALPHAte_pos	0.0	0.0	0.0	0.0
GQ1BALPHAte_neg	0.0	0.0	0.0	0.0
GQ1BALPHAtg_pos	0.0	0.0	0.0	0.0
GQ1BALPHAtg_neg	0.0	0.0	0.0	0.0
GQ1Bte_pos	0.0	0.0	0.0	0.0
GQ1Bte_neg	0.0	0.0	0.0	0.0
GQ1Btg_pos	0.0	0.0	0.0	0.0
GQ1Btg_neg	0.0	0.0	0.0	0.0
GRTT_pos	3.3603642765434705	3.0513721017210256	3.0197019144425483	3.0925457415435655
GRTTx_pos	6.98436149044871	8.239789443999909	7.278821119210722	7.744901094441862
GSNKm_pos	0.0	0.0	0.0	0.0
GSNt_pos	6.914444931746792	6.925762113671917	6.862451391325582	6.862575371477842
GSNt_neg	6.914444931746792	6.925762113671917	6.862451391325582	6.862575371477842
GSNt4_pos	0.3334237337251918	0.3895668117627256	0.36737106564852945	0.36737106564852945
GSNtl_pos	1.5993177936982261	1.6507645591169025	1.411426245726465	1.3673710656485294
GSNtl_neg	1.5993177936982261	1.6507645591169025	1.411426245726465	1.3673710656485294
GSNtm_pos	6.9066501263953795	6.913248468715131	6.859596903238742	6.85049941375812
GSNtm_neg	6.9066501263953795	6.913248468715131	6.859596903238742	6.85049941375812
