	WT.EPA.b_S127_L007_R1_001
BAMPPALDOX_pos	30267.305124366416
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.10743035903394
BCRNe_pos	8741.614175857125
BDG2HCGHD_pos	0.0
BDHm_neg	7811.882092260907
BDHm_pos	5.114833436993921
BDMT_L_pos	17278.82360462041
BDMT_U_pos	17278.82360462041
BETALDHxm_pos	10322.328930284337
BGLUGCHe_pos	13658.875480906947
BGLUTCHLe_pos	14907.575819394586
BGLUTDECHOe_pos	3800.0
BHBt_neg	1273.7181005394755
BHBt_pos	1273.7181005394755
BHBtm_neg	7811.882092260907
BHBtm_pos	5.114833436993921
BHMT_pos	26954.448660772767
BILDGLCURt_neg	2022.292880095361
BILDGLCURt_pos	2019.462061840771
BILDGLCURte_pos	4124.30971873132
BILDGLCURtr_neg	42651.71129439316
BILDGLCURtr_pos	8049.296443510866
BILGLCURt_neg	2022.292880095361
BILGLCURt_pos	2019.462061840771
BILGLCURte_pos	4541.1956541598
BILGLCURtr_neg	65416.75107034533
BILGLCURtr_pos	10.237503367341715
BILIRED_pos	51055.44573332889
BILIRUBt2_neg	1964.5224554511808
BILIRUBt2_pos	2205.4500346094246
BILIRUBtr_neg	2974.6383549341645
BILIRUBtr_pos	2974.6383549341645
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9518.817531843204
BMTer_L_pos	51.354375153127364
BMTer_U_pos	51.354375153127364
BPNT2_pos	3332.93761748783
BPNT_pos	7559.154738927584
BTND1_pos	5718.8175318432
BTND1n_pos	9518.817531843204
BTNDe_pos	3.9421966890434454
BTNDm_pos	6146.609119693819
BTNPL_pos	5718.817531843202
BTNPLm_pos	6146.609119693819
BTNTe_pos	1430.0392825969934
BTNt2_neg	1753.0026382027745
BTNt2_pos	1430.0392825969934
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3724.591656593204
BTNt3ile_pos	3649.3911478779264
BTNt4i_pos	1753.0026382027745
BTNtn_neg	9518.817531843204
BTNtn_pos	0.0
BUP2_pos	17916.96402461164
BUTt2m_neg	0.0
BUTt2m_pos	6.232349765562513
BUTt2r_neg	498.619784077934
BUTt2r_pos	498.619784077934
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17596.450077424604
C100CPT1_neg	0.0
C100CPT1_pos	15102.681874852875
C101CPT1_neg	0.0
C101CPT1_pos	12692.908520055975
C101CRNe_pos	12692.908520055977
C102CPT1_neg	0.0
C102CPT1_pos	12692.908520055975
C10CRNe_pos	15102.681874852882
C10DCCACT_neg	7938.32354988988
C10DCCACT_pos	48246.5702693872
C10DCc_neg	0.0
C10DCc_pos	7938.323549889879
C10DCe_pos	19938.41394120764
C10OHc_neg	0.0
C10OHc_pos	12955.50750762038
C120CPT1_neg	0.0
C120CPT1_pos	10793.151499623877
C121CPT1_neg	0.0
C121CPT1_pos	12692.908520055975
C12DCACOT_pos	7938.323549889878
C12DCACT_pos	7938.32354988988
C12DCTD_neg	0.0
C12DCTD_pos	7938.323549889879
C12DCe_pos	46108.259806032125
C12OHc_neg	0.0
C12OHc_pos	12508.1454609103
C140CPT1_neg	0.0
C140CPT1_pos	8158.545168885414
C141ACBP_neg	0.0
C141ACBP_pos	13962.177031697878
C141CPT1_neg	0.0
C141CPT1_pos	12692.908520055975
C141OHc_neg	0.0
C141OHc_pos	13962.17703169788
C141OHe_pos	13962.177031697878
C142ACBP_neg	0.0
C142ACBP_pos	32152.036025057863
C142CPT1_neg	0.0
C142CPT1_pos	12692.908520055975
C142OHc_neg	0.0
C142OHc_pos	32152.036025057867
C142OHe_pos	32152.036025057863
C14OHc_neg	0.0
C14OHc_pos	10480.20203235148
C14STRr_pos	245.62443395866407
C160CPT1_pos	2322.624634383291
C160CPT2_pos	13402.755679435246
C160CRNt_pos	13537.485388347433
C161CPT12_pos	11148.730832501093
C161CPT1_pos	10459.329262351275
C161CPT22_pos	11148.730832501093
C161CPT2_pos	10459.329262351275
C161CRN2t_pos	11148.730832501093
C161CRNt_pos	10459.329262351275
C161OHc_neg	0.0
C161OHc_pos	10459.329262351275
C162ACBP_neg	0.0
C162ACBP_pos	22472.35485333046
C162OHc_neg	0.0
C162OHc_pos	22472.35485333046
C162OHe_pos	22472.35485333046
C16DCc_neg	0.0
C16DCc_pos	30000.32100569707
C16DCe_pos	30000.32100569707
C16OHc_neg	0.0
C16OHc_pos	10789.226420667055
C16txc_pos	4957.576634072228
C180CPT1_pos	8447.864248438507
C180CPT2_pos	8447.864248438507
C180CRNt_pos	8447.864248438507
C181CPT1_pos	1640.0034687808993
C181CPT2_pos	1640.0034687808993
C181CRNt_pos	1640.0034687808993
C181OHc_neg	0.0
C181OHc_pos	15731.51936451354
C182OHc_neg	0.0
C182OHc_pos	9.988958129908458
C18OHc_neg	0.0
C18OHc_pos	8583.02800204044
C204CPT1_pos	283.2431149756093
C204CPT2_pos	283.24311497560916
C204CRNt_pos	283.24311497560916
C226COAtx_neg	475.42290939454494
C226COAtx_pos	9.828028215987644
C226CPT1_pos	735.715020010695
C226CPT2_pos	735.715020010695
C226CRNt_pos	735.715020010695
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1262.803926508207
C2tcx_pos	5794.161805523648
C30CPT1_pos	1684.882151045157
C3DCe_pos	11065.405045764244
C3STDH1Pr_pos	74859.9362404557
C3STDH1r_pos	74911.93432178389
C3STKR2r_pos	74859.93624045572
C40CPT1_neg	0.0
C40CPT1_pos	3447.094506092067
C4CRNCPT2_neg	18147.85825696401
C4CRNCPT2_pos	3447.094506092067
C4CRNe_pos	17271.521637420905
C4DCCACT_neg	7938.323549889881
C4DCCACT_pos	44035.45374722147
C4DCe_pos	10730.000932675855
C4OHc_neg	0.0
C4OHc_pos	8741.614175857125
C4STMO1r_pos	74859.93624045566
C4STMO2Pr_pos	74859.9362404557
C4STMO2r_pos	74911.9343217839
C4tcx_neg	0.0
C4tcx_pos	18163.074347456964
C4tmc_neg	18147.858256964006
C4tmc_pos	3447.094506092067
C4x_neg	0.0
C4x_pos	18163.074347456968
C50CPT1_neg	0.0
C50CPT1_pos	10851.079747143202
C51CPT1_neg	0.0
C51CPT1_pos	12083.729215853315
C5DCe_pos	8187.17011002729
C60CPT1_neg	0.0
C60CPT1_pos	13406.948617533186
C6COAt_neg	18171.41841962141
C6COAt_pos	15213.870506094443
C6CRNe_pos	13406.948617533184
C6CRNtcx_neg	18171.41841962141
C6CRNtcx_pos	15213.870506094443
C6DCCACT_neg	7938.32354988988
C6DCCACT_pos	62248.00857971535
C6DCc_neg	0.0
C6DCc_pos	7938.323549889881
C6DCe_pos	62248.00857971535
C80CPT1_neg	0.0
C80CPT1_pos	9017.95817500087
C81CPT1_neg	0.0
C81CPT1_pos	12692.908520055977
C81CRNe_pos	12692.908520055977
C8CRNe_pos	9017.95817500087
C8DCc_neg	0.0
C8DCc_pos	7938.32354988988
C8DCe_pos	28024.603551815282
C9BRxtc_neg	2034.7297089121905
C9BRxtc_pos	2034.7297089121905
CAATPS_pos	4864.195278875535
CAMPt_pos	13138.10751878731
CAROtr_neg	0.0
CAROtr_pos	13.10743035903394
CARPEPT1tc_pos	10890.36704074492
CARVEOLte_neg	7.472569861564406
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.807930494270254
CATm_pos	5819.859263994414
CATp_pos	7767.56933117378
CAt7r_neg	1902.605498623218
CAt7r_pos	1883.8154136606772
CBASPte_neg	19437.566330967777
CBASPte_pos	8281.197952364524
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18699.24522311732
CBPSam_pos	13973.12570541186
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.876824845209924
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13601.191567664848
CDIPTr_pos	3813.9246357525913
CDPDAGtm_neg	13644.50752720208
CDPDAGtm_pos	0.0
CDS_pos	3813.9246357525926
CDSm_pos	13644.507527202079
CEPTC_pos	3937.286901556836
CEPTE_pos	4218.7884488392965
CERK_pos	28250.684673161326
CERT1gt_neg	8379.78650115496
CERT1gt_pos	21915.387598867674
CERT1rt_neg	0.0
CERT1rt_pos	12945.589976826732
CERT2gt_neg	0.0
CERT2gt_pos	29382.67551571014
CERT2rt_neg	12945.589976826732
CERT2rt_pos	0.0
CGLYt3_2__pos	2264.3289228829526
CGMPt_pos	14241.95700583932
CH25H_pos	12291.901917506311
CHAT_neg	5700.0
CHAT_pos	5489.932784160107
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3937.2869015568363
CHLP_pos	3418.4283496068974
CHLtm_neg	13644.50752720208
CHLtm_pos	10322.328930284337
CHOLATEt2_pos	1385.7625107849074
CHOLATEt3_pos	3303.387714342092
CHOLATEt_neg	1385.7625107849074
CHOLATEt_pos	2205.4500346094246
CHOLD2m_pos	10322.328930284337
CHOLESACATc_pos	6937.142552309464
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6934.439919888497
CHOLK_pos	3210.9804241535767
CHOLPtg_neg	8379.78650115496
CHOLPtg_pos	0.0
CHOLPtl_neg	60447.986896074195
CHOLPtl_pos	0.0
CHOLt4_neg	1357.298690882655
CHOLt4_pos	1348.806236118885
CHOLtg_neg	0.0
CHOLtg_pos	5590.167249529111
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5590.167249529111
CHOLtu_neg	1348.806236118885
CHOLtu_pos	1357.298690882655
CHSTEROLSULT_pos	7997.469487991849
CHSTEROLt1_neg	2115.8826977977815
CHSTEROLt1_pos	2115.8826977977815
CHSTEROLt2_neg	2115.8826977977815
CHSTEROLt2_pos	2115.8826977977815
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2115.8826977977815
CHSTEROLt_pos	4173.827803550857
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5009.104147652187
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	341.3151098426807
CITRtm_pos	341.3151098426807
CITt4_2_neg	979.8820197700591
CITt4_2_pos	1304.7245302096508
CITt4_4_neg	1327.3454146548465
CITt4_4_pos	1309.5196581076002
CITtam_neg	2024.0336631298883
CITtam_pos	2024.0336631298883
CITtbm_neg	0.0
CITtbm_pos	2139.9130746081023
CK_neg	0.0
CK_pos	3619.1661436095387
CKc_neg	3619.1661436095387
CKc_pos	0.0
CLFORtex_pos	2023.7574289176418
CLHCO3tex2_pos	733.4458100307834
CLI2tex_pos	3107.255625600228
CLOHtex2_pos	961.7098101831886
CLOXAtex2_pos	949.6132168089999
CLPNDCOAtx_neg	11.064881374705903
CLPNDCOAtx_pos	37830.44533771565
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	385.3246587294349
CLPNDt_pos	12.738468639272924
CLS_hs_pos	224.81485919881217
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18622.98194073323
CMPACNAtn_pos	8809.44539250897
CMPSAS_pos	5009.445392508969
CMPSASn_pos	8809.44539250897
CO2t_neg	3234.9577855767525
CO2t_pos	3276.100532847781
CO2ter_neg	11224.932357409918
CO2ter_pos	24830.57521554429
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3821.6518025893956
CO2tm_pos	3638.0175532922854
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12406.63664235002
CO2tp_pos	18306.065471945494
COAtg_neg	19522.46220014885
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7164.372666834897
COAtm_neg	4722.632071409597
COAtm_pos	1640.0034687808993
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2526.229885754833
COAtp_pos	3106.2605701805833
COAtr_neg	1591.3640642027076
COAtr_pos	1591.3640642027076
COKECBESr_pos	0.0
COQ3m_pos	45602.121295048
COQ5m_pos	45602.121295048
COQ6m_pos	45602.121295048
COQ7m_pos	45602.121295048
CORE2GTg_pos	7682.531017060012
CORE3GTg_pos	7542.610014274225
CORE4GTg_pos	7542.610014274225
CORE5GTg_pos	396.1109684424644
CORE6GTg_pos	7022.681408709736
CORE7GTg_pos	396.1109684424644
CORE8GTg_pos	405.4237771654738
COUCOAFm_pos	45602.12129504799
COUMARINte_neg	0.0
COUMARINte_pos	7.472569861564405
COt_neg	0.0
COt_pos	51055.445733328845
CPCTDTX_pos	0.0
CPPPGO_pos	14680.353126231032
CREATt4_2_r_neg	1008.1536974570498
CREATt4_2_r_pos	990.3279409098035
CREATtmdiffir_pos	3619.1661436095387
CRMPte_neg	0.0
CRMPte_pos	28250.684673161322
CRNCAR3tp_pos	4586.423879883618
CRNCARtp_pos	1262.803926508207
CRNrtx_neg	1262.803926508207
CRNrtx_pos	3163.4259592466256
CRNtHa_pos	863.3802276397031
CRNt_neg	632.7936530689996
CRNt_pos	863.3802276397031
CRNtim_pos	887.3665888465449
CRNtuNa_pos	632.7936530689996
CRNtx_neg	2034.7297089121905
CRNtx_pos	2034.7297089121905
CRTNsyn_pos	0.0
CRTSLt_neg	51977.434796241556
CRTSLt_pos	0.0
CRTSLtm_neg	51977.43479624156
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54537.56513840816
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54537.56513840817
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1199.5401108885671
CRVNCtr_pos	1208.032565652337
CSAPASEly_pos	85.24643588522791
CSBPASEly_pos	102.05872170126223
CSCPASEly_pos	85.05621777222906
CSDPASEly_pos	130.65435579300902
CSEPASEly_pos	151.2883134428285
CSNAT2m_neg	0.0
CSNAT2m_pos	1684.882151045157
CSNAT2x_neg	3163.4259592466256
CSNAT2x_pos	2526.229885754833
CSNAT3x_neg	0.0
CSNAT3x_pos	4586.423879883618
CSNATer_neg	1591.3640642027076
CSNATer_pos	1591.3640642027076
CSNATm_neg	0.0
CSNATm_pos	2399.279743601432
CSNATp_neg	4525.9048581716615
CSNATp_pos	5083.212357486949
CSNATr_neg	1591.3640642027076
CSNATr_pos	1591.3640642027076
CSND_pos	7.139402830421383
CSNt_neg	0.0
CSNt_pos	7.139402830421383
CSPG_At_pos	0.0
CSPG_Atly_pos	85.24643588522791
CSPG_Bt_pos	0.0
CSPG_Btly_pos	102.05872170126223
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	85.05621777222906
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	130.65435579300902
CSPG_Et_pos	0.0
CSPG_Etly_pos	151.2883134428285
CSm_pos	4291.428140837244
CTPS1_pos	4185.9247555843785
CTPS2_pos	7479.788999352738
CTPtn_neg	0.0
CTPtn_pos	8809.44539250897
CYANt_neg	0.0
CYANt_pos	6.713718965880268
CYANtm_neg	0.0
CYANtm_pos	12.059236136207343
CYOOm3_pos	8920.35161645761
CYOR_u10m_pos	3542.402031142777
CYSALANaEx_pos	842.0628145864159
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	1015.4725197408495
CYSATB0tc_pos	1296.1249686172664
CYSGLNNaEx_pos	835.4419581959137
CYSGLTH_neg	1446.8517367591176
CYSGLTH_pos	1233.9139149895782
CYSGLUexR_neg	549.5098526892534
CYSGLUexR_pos	657.6466466905442
CYSGLYexR_neg	647.1601865860175
CYSGLYexR_pos	544.0405034232402
CYSLYSL_pos	0.0
CYSO_pos	9707.34248920628
CYSPHELAT2tc_pos	593.0766805229948
CYSSERNaEx_pos	847.0799254249295
CYSSNAT5tc_neg	1372.1527191688901
CYSSNAT5tc_pos	1369.910095417526
CYSTALArBATtc_pos	2.3441538695286006
CYSTA_neg	0.0
CYSTA_pos	7575.248617381309
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.356942850816933
CYSTGL_pos	13596.868918228804
CYSTHRNaEx_pos	847.0799254249295
CYSTLEUrBATtc_pos	2.3135370132710995
CYSTSERex_pos	2.3475260563019447
CYSTS_pos	13596.868918228804
CYSt4_pos	451.5166672315155
CYStec_neg	621.7138993145427
CYStec_pos	746.1407392241751
CYTDK1_pos	436.2601559567904
CYTDK2m_pos	13644.50752720208
CYTD_pos	3580.462896395514
CYTDn_pos	13338.996609175432
CYTDt4_pos	1125.0041012883837
CYTDt5le_pos	1394.8738611701697
CYTDt_neg	1125.0041012883837
CYTDt_pos	6236.601285972587
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13644.50752720208
CYTDtn_neg	0.0
CYTDtn_pos	13338.996609175432
CYTK10_neg	370.2532206609909
CYTK10_pos	370.2532206609909
CYTK10n_neg	372.14731004635877
CYTK10n_pos	372.14731004635877
CYTK11_neg	370.2532206609909
CYTK11_pos	370.2532206609909
CYTK11n_neg	372.14731004635877
CYTK11n_pos	372.14731004635877
CYTK12_neg	370.2532206609909
CYTK12_pos	370.2532206609909
CYTK12n_neg	372.14731004635877
CYTK12n_pos	372.14731004635877
CYTK13_neg	370.2532206609909
CYTK13_pos	370.2532206609909
CYTK13n_neg	372.14731004635877
CYTK13n_pos	372.14731004635877
CYTK14_neg	370.2532206609909
CYTK14_pos	370.2532206609909
CYTK14n_neg	372.14731004635877
CYTK14n_pos	372.14731004635877
CYTK1_neg	370.2532206609909
CYTK1_pos	370.2532206609909
CYTK1m_neg	0.0
CYTK1m_pos	13644.507527202079
CYTK1n_neg	372.14731004635877
CYTK1n_pos	372.14731004635877
CYTK2_neg	370.2532206609909
CYTK2_pos	370.2532206609909
CYTK2n_neg	372.14731004635877
CYTK2n_pos	372.14731004635877
CYTK3_neg	1000.3821506966457
CYTK3_pos	1000.3821506966457
CYTK3n_neg	372.14731004635877
CYTK3n_pos	372.14731004635877
CYTK4_neg	1000.3821506966457
CYTK4_pos	1000.3821506966457
CYTK4n_neg	372.14731004635877
CYTK4n_pos	372.14731004635877
CYTK5_neg	370.2532206609909
CYTK5_pos	370.2532206609909
CYTK5n_neg	372.14731004635877
CYTK5n_pos	372.14731004635877
CYTK6_neg	370.2532206609909
CYTK6_pos	370.2532206609909
CYTK6n_neg	372.14731004635877
CYTK6n_pos	372.14731004635877
CYTK7_neg	370.2532206609909
CYTK7_pos	370.2532206609909
CYTK7n_neg	372.14731004635877
CYTK7n_pos	372.14731004635877
CYTK8_neg	370.2532206609909
CYTK8_pos	370.2532206609909
CYTK8n_neg	372.14731004635877
CYTK8n_pos	372.14731004635877
CYTK9_neg	370.2532206609909
CYTK9_pos	370.2532206609909
CYTK9n_neg	372.14731004635877
CYTK9n_pos	372.14731004635877
Coqe_neg	0.0
Coqe_pos	5575.648982605163
D3AIBTm_neg	350.7589187153548
D3AIBTm_pos	350.7589187153548
DADA_pos	7944.117118343034
DADAe_pos	9057.690466735976
DADNK_pos	4159.952625859944
DADNt4_neg	1542.7545453138719
DADNt4_pos	7528.463005506079
DAGK_hs_neg	3937.2869015568353
DAGK_hs_pos	3352.154771374665
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17246.666807011687
DAG_HSter_pos	60.25104156894914
DAGt_neg	6388.968571132583
DAGt_pos	5783.130509140736
DALAOXx_pos	9672.378705265282
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	582.2480397681105
DALAt2r_pos	582.2480397681105
DALAxt_pos	9672.378705265282
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4291.397574825643
DASPO1p_pos	11.3409360117398
DATPtm_pos	14333.627563306556
DATPtn_neg	0.0
DATPtn_pos	20545.648782015116
DCATDc_neg	0.0
DCATDc_pos	19938.41394120764
DCATDr_neg	0.0
DCATDr_pos	19938.41394120764
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	809.3104565361118
DCK1n_pos	809.3104565361118
DCK2n_neg	809.3104565361118
DCK2n_pos	809.3104565361118
DCMPDA_neg	4523.081926054267
DCMPDA_pos	7743.741829733821
DCSPTN1COAtx_neg	4957.576634072228
DCSPTN1COAtx_pos	11.064881374705905
DCSPTN1COAtxc_pos	4957.57663407223
DCSPTN1CPT1_pos	355.01614507013977
DCSPTN1CPT2_pos	355.01614507013977
DCSPTN1CRNt_pos	355.01614507013977
DCSPTN1t_neg	197.45142231244927
DCSPTN1t_pos	11.064881374705905
DCTPtm_pos	23300.608829916207
DCTPtn_neg	0.0
DCTPtn_pos	18425.885648512267
DCT_neg	0.0
DCT_pos	12547.440269468323
DCYTD_pos	4511.068652593211
DCYTDn_pos	19786.545172393566
DCYTt_neg	1542.7545453138719
DCYTt_pos	7086.56465056967
DDCRNe_pos	12508.1454609103
DDECCRNe_pos	10793.151499623877
DDECE1CRNe_pos	12692.908520055977
DDPGAm_neg	0.0
DDPGAm_pos	12188.213776479142
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.472569861564405
DECCRNe_pos	12955.50750762038
DECDICRNe_pos	12692.908520055977
DECDPtm_neg	0.0
DECDPtm_pos	45602.121295048004
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20716.38921199779
DESAT18_10_pos	6.922256129883987
DESAT18_3_pos	8870.911825039067
DESAT18_4_pos	8859.187533434239
DESAT18_5_pos	7098.95752138887
DESAT18_6_pos	18405.841247598863
DESAT18_7_pos	47645.86639661337
DESAT18_8_pos	9150.441390925169
DESAT18_9_pos	6.080299168566802
DESAT20_1_pos	68.03489106782641
DESAT20_2_pos	48.65585031908366
DESAT22_1p_pos	190.06859391238538
DESAT22_2p_pos	37825.53393316589
DESAT24_1_pos	7.812046491132954
DGAT_pos	4212.51809894108
DGCHOLte_neg	1376.6146408433738
DGCHOLte_pos	4114.7517197549
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4024.1994177309734
DGK1_neg	6704.244389764909
DGK1_pos	7610.433784767995
DGK2m_neg	16932.90895194458
DGK2m_pos	7640.947115926695
DGNSKm_pos	5810.756010040113
DGSNt_neg	1341.8362201097239
DGSNt_pos	7508.037787946175
DGSNtm_neg	0.0
DGSNtm_pos	5810.756010040115
DGTPtm_pos	6950.978226981437
DGTPtn_neg	0.0
DGTPtn_pos	20001.50951423666
DGULND_neg	0.0
DGULND_pos	12466.726910791998
DHAAt1r_neg	0.0
DHAAt1r_pos	4292.403259371941
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6461.7178198018655
DHCHOLESTANATEtm_neg	8246.357051531499
DHCHOLESTANATEtm_pos	66178.68660293115
DHCR241r_pos	5180.236316967541
DHCR242r_pos	5179.55989418405
DHCR243r_pos	75039.36155196701
DHCR71r_pos	74859.97928993544
DHCR72r_pos	10968.723173541573
DHCRD1_pos	26440.278384330853
DHCRD2_pos	27654.303057958692
DHDPBMTm_pos	45602.121295048004
DHEASULT_pos	7559.325777591771
DHEASt_neg	1212.63353986339
DHEASt_pos	1209.8027216088
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.620777033203177
DHEAtr_pos	60174.33242741455
DHFR_neg	616.2769837579027
DHFR_pos	7439.622204681989
DHFtl_neg	3218.936849919954
DHFtl_pos	0.0
DHFtm_neg	3752.4919815980224
DHFtm_pos	3635.0176514384984
DHORD9_pos	8281.197952364524
DHORTS_neg	8281.197952364524
DHORTS_pos	0.0
DHPM1_pos	14451.335748349193
DHPM2_pos	17916.96402461164
DHPR2_pos	6289.741990719063
DHPR_pos	5407.403120259873
DIDPtn_neg	4190.798099952202
DIDPtn_pos	4190.798099952202
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	67270.5224723566
DIGALSGALSIDEtg_neg	67270.52247235659
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8875.48030099898
DIGALSIDEtg_pos	67270.52247235662
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8335.554519205753
DINt_neg	1341.8362201097239
DINt_pos	7546.827261943808
DITPtn_neg	4190.798099952202
DITPtn_pos	4190.798099952202
DKMPPD_pos	15002.80000710128
DLNLCGCPT1_pos	122.267362007793
DLNLCGCPT2_pos	122.267362007793
DLNLCGCRNt_pos	122.267362007793
DLNLCGt_neg	49.006127813940864
DLNLCGt_pos	3319.2812332904045
DMANTIPYRINEte_neg	7.908061134169392
DMANTIPYRINEte_pos	0.0
DMATT_pos	74899.63818852638
DMATTx_pos	76453.54329185902
DMGDHm_pos	26954.44866077276
DMGtm_neg	0.0
DMGtm_pos	26954.448660772767
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.02435185990305
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.024351859903035
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.024351859903035
DMNONCOACRNCPT1_neg	2526.229885754833
DMNONCOACRNCPT1_pos	3163.4259592466256
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.02435185990305
DMNONCRNt_neg	2034.7297089121905
DMNONCRNt_pos	2034.7297089121905
DM_13_cis_oretn_n__pos	1504.2704605489987
DM_13_cis_retn_n__pos	1214.995460548999
DM_1a25dhvitd3(n)_pos	50386.42447821024
DM_4abut(n)_pos	9541.314582247118
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	570.0237863386785
DM_Lcystin_pos	14360.713268608291
DM_Ser_Gly_Ala_X_Gly_ly__pos	855.0233377073026
DM_Ser_Thr_ly__pos	366.0899410439351
DM_T_antigen_g__neg	20.665051432649815
DM_T_antigen_g__pos	242.26796723450153
DM_anth_pos	2850.0
DM_atp_c__pos	4007.576634072229
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	240.3839675422963
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	396.1109684424644
DM_core7_g__pos	396.1109684424644
DM_core8_g__pos	405.4237771654738
DM_datp_m__pos	20428.738881975598
DM_datp_n__pos	20545.648782015116
DM_dctp_m__pos	23300.608829916215
DM_dctp_n__pos	23300.608829916222
DM_dem2emgacpail_prot_hs_r__pos	51.354375153127364
DM_dgpi_prot_hs_r__pos	60.25104156894914
DM_dgtp_m__pos	20001.509514236666
DM_dgtp_n__pos	20001.50951423666
DM_dsT_antigen_g__pos	220.9381146766856
DM_dttp_m__pos	28874.097770485907
DM_dttp_n__pos	28874.097770485896
DM_ethamp_r__pos	32480.78504371511
DM_fol_pos	2276.5538877891427
DM_gncore2_g__pos	258.1065702629763
DM_gpi_sig_er__pos	51.35437515312735
DM_hretn_n__pos	1631.7216320653295
DM_kdn_c__pos	8677.074931597843
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12547.440269468323
DM_mem2emgacpail_prot_hs_r__pos	56.763409856386254
DM_n5m2masn_g__pos	925.4008880412105
DM_ncam_pos	23.050821202591855
DM_oretn_n__pos	1487.299914236031
DM_pe_hs(r)_pos	3325.0
