	WT-DHA-b_S128_L007_R1_001
BALAtmr_neg	13699.346842181561
BALAtmr_pos	10993.430024017407
BAMPPALDOX_pos	30609.902211075576
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.169032335563417
BCRNe_pos	8797.685507876342
BDG2HCGHD_pos	0.0
BDHm_neg	7868.173870421243
BDHm_pos	5.208658636250858
BDMT_L_pos	17515.302987174757
BDMT_U_pos	17515.30298717476
BETALDHxm_pos	10412.035818166247
BGLUGCHe_pos	13850.182779357663
BGLUTCHLe_pos	15216.938885740223
BGLUTDECHOe_pos	3800.0
BHBt_neg	1290.7575725004313
BHBt_pos	1290.7575725004313
BHBtm_neg	7868.173870421243
BHBtm_pos	5.208658636250858
BHMT_pos	27313.312833900563
BILDGLCURt_neg	2025.8591494316713
BILDGLCURt_pos	2024.8810484824414
BILDGLCURte_pos	4245.468838958688
BILDGLCURtr_neg	43318.862300842455
BILDGLCURtr_pos	8173.122255808805
BILGLCURt_neg	2025.8591494316713
BILGLCURt_pos	2024.8810484824414
BILGLCURte_pos	4693.502675045655
BILGLCURtr_neg	66094.82073443577
BILGLCURtr_pos	10.428824899461446
BILIRED_pos	51453.262025811884
BILIRUBt2_neg	1968.4817814063147
BILIRUBt2_pos	2233.5446538620654
BILIRUBtr_neg	2977.257851846327
BILIRUBtr_pos	2977.257851846327
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9644.03565792652
BMTer_L_pos	52.10973340434317
BMTer_U_pos	52.10973340434317
BPNT2_pos	3458.7015358096437
BPNT_pos	7991.561491748948
BTND1_pos	5844.035657926522
BTND1n_pos	9644.03565792652
BTNDe_pos	3.9445397474589026
BTNDm_pos	6220.731726033274
BTNPL_pos	5844.035657926521
BTNPLm_pos	6220.731726033274
BTNTe_pos	1456.8034841544777
BTNt2_neg	1714.0493033400908
BTNt2_pos	1456.8034841544777
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3839.4066667170805
BTNt3ile_pos	3762.324368179266
BTNt4i_pos	1714.0493033400908
BTNtn_neg	9644.035657926523
BTNtn_pos	0.0
BUP2_pos	18303.635515870727
BUTt2m_neg	0.0
BUTt2m_pos	6.286133714968409
BUTt2r_neg	526.996381138169
BUTt2r_pos	526.996381138169
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17833.175338596815
C100CPT1_neg	0.0
C100CPT1_pos	15340.212246872594
C101CPT1_neg	0.0
C101CPT1_pos	12792.28708390993
C101CRNe_pos	12792.28708390993
C102CPT1_neg	0.0
C102CPT1_pos	12792.28708390993
C10CRNe_pos	15340.212246872601
C10DCCACT_neg	8064.987868782487
C10DCCACT_pos	48555.374711503355
C10DCc_neg	0.0
C10DCc_pos	8064.987868782486
C10DCe_pos	20083.844006898456
C10OHc_neg	0.0
C10OHc_pos	13080.038712131389
C120CPT1_neg	0.0
C120CPT1_pos	10977.74706465573
C121CPT1_neg	0.0
C121CPT1_pos	12792.28708390993
C12DCACOT_pos	8064.987868782486
C12DCACT_pos	8064.987868782486
C12DCTD_neg	0.0
C12DCTD_pos	8064.987868782486
C12DCe_pos	46497.67558107569
C12OHc_neg	0.0
C12OHc_pos	12641.87135773318
C140CPT1_neg	0.0
C140CPT1_pos	8308.378931206504
C141ACBP_neg	0.0
C141ACBP_pos	14089.804812445656
C141CPT1_neg	0.0
C141CPT1_pos	12792.28708390993
C141OHc_neg	0.0
C141OHc_pos	14089.804812445653
C141OHe_pos	14089.804812445653
C142ACBP_neg	0.0
C142ACBP_pos	32469.593093215848
C142CPT1_neg	0.0
C142CPT1_pos	12792.28708390993
C142OHc_neg	0.0
C142OHc_pos	32469.59309321586
C142OHe_pos	32469.59309321585
C14OHc_neg	0.0
C14OHc_pos	10597.44314913585
C14STRr_pos	258.0041643172825
C160CPT1_pos	2339.5848042146936
C160CPT2_pos	13541.860084366828
C160CRNt_pos	13677.882682895379
C161CPT12_pos	11259.79381087235
C161CPT1_pos	10567.438323619159
C161CPT22_pos	11259.79381087235
C161CPT2_pos	10567.438323619159
C161CRN2t_pos	11259.79381087235
C161CRNt_pos	10567.438323619159
C161OHc_neg	0.0
C161OHc_pos	10567.438323619159
C162ACBP_neg	0.0
C162ACBP_pos	22676.915752784727
C162OHc_neg	0.0
C162OHc_pos	22676.91575278473
C162OHe_pos	22676.91575278473
C16DCc_neg	0.0
C16DCc_pos	30288.663256092794
C16DCe_pos	30288.663256092794
C16OHc_neg	0.0
C16OHc_pos	10859.135528405106
C16txc_pos	5069.166730629883
C180CPT1_pos	8517.336980521111
C180CPT2_pos	8517.336980521111
C180CRNt_pos	8517.336980521111
C181CPT1_pos	1648.4007975786196
C181CPT2_pos	1648.4007975786196
C181CRNt_pos	1648.4007975786196
C181OHc_neg	0.0
C181OHc_pos	15839.93903943746
C182OHc_neg	0.0
C182OHc_pos	10.084965437346069
C18OHc_neg	0.0
C18OHc_pos	8653.43460125109
C204CPT1_pos	285.27662575657763
C204CPT2_pos	285.2766257565776
C204CRNt_pos	285.2766257565776
C226COAtx_neg	479.84780042819335
C226COAtx_pos	9.877006722380054
C226CPT1_pos	742.1224691960444
C226CPT2_pos	742.1224691960444
C226CRNt_pos	742.1224691960444
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1265.7881098623911
C2tcx_pos	5842.802758908982
C30CPT1_pos	1695.7754901661785
C3DCe_pos	11248.682036077402
C3STDH1Pr_pos	75705.61074445167
C3STDH1r_pos	75756.36916995469
C3STKR2r_pos	75705.61074445168
C40CPT1_neg	0.0
C40CPT1_pos	3455.5598817117016
C4CRNCPT2_neg	18304.559060450403
C4CRNCPT2_pos	3455.5598817117016
C4CRNe_pos	17424.652533687677
C4DCCACT_neg	8064.987868782487
C4DCCACT_pos	44297.417815939705
C4DCe_pos	10820.737135937083
C4OHc_neg	0.0
C4OHc_pos	8797.685507876346
C4STMO1r_pos	75705.61074445168
C4STMO2Pr_pos	75705.61074445165
C4STMO2r_pos	75756.36916995469
C4tcx_neg	0.0
C4tcx_pos	18349.345932644814
C4tmc_neg	18304.559060450396
C4tmc_pos	3455.5598817117016
C4x_neg	0.0
C4x_pos	18349.345932644814
C50CPT1_neg	0.0
C50CPT1_pos	10914.861338445216
C51CPT1_neg	0.0
C51CPT1_pos	12183.796387547878
C5DCe_pos	8295.248964466798
C60CPT1_neg	0.0
C60CPT1_pos	13533.377769890527
C6COAt_neg	18357.070799525372
C6COAt_pos	15405.553521834616
C6CRNe_pos	13533.377769890521
C6CRNtcx_neg	18357.070799525376
C6CRNtcx_pos	15405.553521834616
C6DCCACT_neg	8064.987868782486
C6DCCACT_pos	62861.001390088466
C6DCc_neg	0.0
C6DCc_pos	8064.987868782487
C6DCe_pos	62861.00139008847
C80CPT1_neg	0.0
C80CPT1_pos	9169.807244840677
C81CPT1_neg	0.0
C81CPT1_pos	12792.28708390993
C81CRNe_pos	12792.28708390993
C8CRNe_pos	9169.807244840677
C8DCc_neg	0.0
C8DCc_pos	8064.987868782486
C8DCe_pos	28340.656857728918
C9BRxtc_neg	2036.022598528549
C9BRxtc_pos	2036.022598528549
CAATPS_pos	4986.324593394763
CAMPt_pos	13396.267038452255
CAROtr_neg	0.0
CAROtr_pos	13.169032335563417
CARPEPT1tc_pos	11148.813690374194
CARVEOLte_neg	7.564370813277712
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.857513583754388
CATm_pos	5979.213821988848
CATp_pos	7829.601034162938
CAt7r_neg	1906.7357822297404
CAt7r_pos	1919.0112992250747
CBASPte_neg	19798.14348867086
CBASPte_pos	8406.421805528109
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	19075.88781764824
CBPSam_pos	14160.966232584837
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.079695566442116
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13969.471850293408
CDIPTr_pos	3933.0669878399403
CDPDAGtm_neg	13836.071560475042
CDPDAGtm_pos	0.0
CDS_pos	3933.0669878399403
CDSm_pos	13836.071560475046
CEPTC_pos	4072.897835187103
CEPTE_pos	4339.949582514624
CERK_pos	28788.744048587752
CERT1gt_neg	8477.058660143364
CERT1gt_pos	22337.668261176153
CERT1rt_neg	0.0
CERT1rt_pos	13133.152975039517
CERT2gt_neg	0.0
CERT2gt_pos	29802.86082926913
CERT2rt_neg	13133.152975039517
CERT2rt_pos	0.0
CGLYt3_2__pos	2361.847257327703
CGMPt_pos	14541.378692656566
CH25H_pos	12336.6161081382
CHAT_neg	5700.0
CHAT_pos	5627.804075074922
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	4072.8978351871033
CHLP_pos	3606.377237065432
CHLtm_neg	13836.07156047504
CHLtm_pos	10412.035818166247
CHOLATEt2_pos	1397.2504472228418
CHOLATEt3_pos	3415.382182985841
CHOLATEt_neg	1397.2504472228418
CHOLATEt_pos	2233.5446538620654
CHOLD2m_pos	10412.035818166247
CHOLESACATc_pos	7072.977855413838
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	7070.095248840142
CHOLK_pos	3359.0319761193145
CHOLPtg_neg	8477.058660143366
CHOLPtg_pos	0.0
CHOLPtl_neg	61638.503158053776
CHOLPtl_pos	0.0
CHOLt4_neg	1356.6205628371004
CHOLt4_pos	1353.6862599894107
CHOLtg_neg	0.0
CHOLtg_pos	5626.017065293953
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5626.017065293953
CHOLtu_neg	1353.6862599894107
CHOLtu_pos	1356.6205628371004
CHSTEROLSULT_pos	8167.319169828421
CHSTEROLt1_neg	2136.545556264368
CHSTEROLt1_pos	2136.545556264368
CHSTEROLt2_neg	2136.545556264368
CHSTEROLt2_pos	2136.545556264368
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2136.545556264368
CHSTEROLt_pos	4286.163292617448
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	5038.050304947899
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	351.84134786065636
CITRtm_pos	351.84134786065636
CITt4_2_neg	1044.5947151657
CITt4_2_pos	1393.3396506625918
CITt4_4_neg	1393.3396506625918
CITt4_4_pos	1382.9903176224611
CITtam_neg	2025.2651971048922
CITtam_pos	2025.2651971048922
CITtbm_neg	0.0
CITtbm_pos	2147.014828583361
CK_neg	0.0
CK_pos	3693.7424595297152
CKc_neg	3693.7424595297152
CKc_pos	0.0
CLFORtex_pos	2080.771914388871
CLHCO3tex2_pos	790.2245853167559
CLI2tex_pos	3115.8621616705873
CLOHtex2_pos	1040.826521015639
CLOXAtex2_pos	1013.8708557810936
CLPNDCOAtx_neg	11.13471329652857
CLPNDCOAtx_pos	38190.3199492901
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	390.00128186312793
CLPNDt_pos	12.796678955046124
CLS_hs_pos	231.9077106437361
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18955.823633055243
CMPACNAtn_pos	8855.947649733922
CMPSAS_pos	5055.947649733923
CMPSASn_pos	8855.947649733922
CO2t_neg	3270.8678059187637
CO2t_pos	3313.2412904939633
CO2ter_neg	11332.793481455
CO2ter_pos	24953.090051523184
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3849.314681769675
CO2tm_pos	3683.483046479124
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12471.31669338061
CO2tp_pos	18611.64659455058
COAtg_neg	19860.503326404796
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7290.167218735862
COAtm_neg	4765.7061920796195
COAtm_pos	1648.4007975786196
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2531.8764989126125
COAtp_pos	3112.3114413067465
COAtr_neg	1602.2733629079464
COAtr_pos	1602.2733629079464
COKECBESr_pos	0.0
COQ3m_pos	46400.63426804302
COQ5m_pos	46400.63426804302
COQ6m_pos	46400.63426804302
COQ7m_pos	46400.63426804302
CORE2GTg_pos	7828.736368899431
CORE3GTg_pos	7687.806505448659
CORE4GTg_pos	7687.806505448659
CORE5GTg_pos	401.86432397252645
CORE6GTg_pos	7146.490030516433
CORE7GTg_pos	401.86432397252645
CORE8GTg_pos	411.26938505711104
COUCOAFm_pos	46400.634268043024
COUMARINte_neg	0.0
COUMARINte_pos	7.564370813277712
COt_neg	0.0
COt_pos	51453.262025811884
CPCTDTX_pos	0.0
CPPPGO_pos	14805.050642891263
CREATt4_2_r_neg	1116.395375725982
CREATt4_2_r_pos	1106.046042685851
CREATtmdiffir_pos	3693.7424595297152
CRMPte_neg	0.0
CRMPte_pos	28788.744048587752
CRNCAR3tp_pos	4594.873146656826
CRNCARtp_pos	1265.7881098623911
CRNrtx_neg	1265.7881098623911
CRNrtx_pos	3166.0883890502214
CRNtHa_pos	893.9482675125674
CRNt_neg	638.1747187504412
CRNt_pos	893.9482675125674
CRNtim_pos	892.2116980535843
CRNtuNa_pos	638.1747187504412
CRNtx_neg	2036.022598528549
CRNtx_pos	2036.022598528549
CRTNsyn_pos	0.0
CRTSLt_neg	52364.67125194105
CRTSLt_pos	0.0
CRTSLtm_neg	52364.67125194104
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54889.44987079359
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54889.44987079359
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1202.7582189386221
CRVNCtr_pos	1205.6925217863118
CSAPASEly_pos	85.817291590661
CSBPASEly_pos	102.62361593143127
CSCPASEly_pos	85.60572052606055
CSDPASEly_pos	131.52123053547632
CSEPASEly_pos	152.4915828791908
CSNAT2m_neg	0.0
CSNAT2m_pos	1695.7754901661785
CSNAT2x_neg	3166.0883890502214
CSNAT2x_pos	2531.8764989126125
CSNAT3x_neg	0.0
CSNAT3x_pos	4594.873146656826
CSNATer_neg	1602.2733629079464
CSNATer_pos	1602.2733629079464
CSNATm_neg	0.0
CSNATm_pos	2465.701739665284
CSNATp_neg	4610.564522218886
CSNATp_pos	5136.312332439041
CSNATr_neg	1602.2733629079464
CSNATr_pos	1602.2733629079464
CSND_pos	7.345155419977251
CSNt_neg	0.0
CSNt_pos	7.345155419977251
CSPG_At_pos	0.0
CSPG_Atly_pos	85.817291590661
CSPG_Bt_pos	0.0
CSPG_Btly_pos	102.62361593143127
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	85.60572052606055
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	131.52123053547632
CSPG_Et_pos	0.0
CSPG_Etly_pos	152.4915828791908
CSm_pos	4381.05776069325
CTPS1_pos	4334.306298291594
CTPS2_pos	7726.677781109174
CTPtn_neg	0.0
CTPtn_pos	8855.94764973392
CYANt_neg	0.0
CYANt_pos	6.751218508728895
CYANtm_neg	0.0
CYANtm_pos	12.057240618772987
CYOOm3_pos	9073.239156404476
CYOR_u10m_pos	3648.490141981954
CYSALANaEx_pos	892.8825299409916
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	1049.980285065308
CYSATB0tc_pos	1287.3183210697684
CYSGLNNaEx_pos	863.7244222808192
CYSGLTH_neg	1462.3380167625064
CYSGLTH_pos	1245.188592347251
CYSGLUexR_neg	570.4131133447916
CYSGLUexR_pos	679.9711483680892
CYSGLYexR_neg	670.1673644314203
CYSGLYexR_pos	563.7885210631815
CYSLYSL_pos	0.0
CYSO_pos	9759.135258965618
CYSPHELAT2tc_pos	615.8827001974967
CYSSERNaEx_pos	896.0617215960503
CYSSNAT5tc_neg	1268.7645152804455
CYSSNAT5tc_pos	1271.6988181281351
CYSTALArBATtc_pos	2.3662733320574962
CYSTA_neg	0.0
CYSTA_pos	7697.072141539166
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.37093694198063
CYSTGL_pos	13959.293953641383
CYSTHRNaEx_pos	896.0617215960503
CYSTLEUrBATtc_pos	2.366679744228727
CYSTSERex_pos	2.3692197210398067
CYSTS_pos	13959.293953641383
CYSt4_pos	469.07099384340773
CYStec_neg	709.286984219769
CYStec_pos	872.0087349072619
CYTDK1_pos	455.7466558402833
CYTDK2m_pos	13836.071560475044
CYTD_pos	3681.222353089657
CYTDn_pos	13521.99760416678
CYTDt4_pos	1238.8108105603692
CYTDt5le_pos	1408.0086117887495
CYTDt_neg	1238.8108105603692
CYTDt_pos	6300.158335050445
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13836.071560475044
CYTDtn_neg	0.0
CYTDtn_pos	13521.997604166781
CYTK10_neg	375.91990186183045
CYTK10_pos	375.91990186183045
CYTK10n_neg	377.4830497799935
CYTK10n_pos	377.4830497799935
CYTK11_neg	375.91990186183045
CYTK11_pos	375.91990186183045
CYTK11n_neg	377.4830497799935
CYTK11n_pos	377.4830497799935
CYTK12_neg	375.91990186183045
CYTK12_pos	375.91990186183045
CYTK12n_neg	377.4830497799935
CYTK12n_pos	377.4830497799935
CYTK13_neg	375.91990186183045
CYTK13_pos	375.91990186183045
CYTK13n_neg	377.4830497799935
CYTK13n_pos	377.4830497799935
CYTK14_neg	375.91990186183045
CYTK14_pos	375.91990186183045
CYTK14n_neg	377.4830497799935
CYTK14n_pos	377.4830497799935
CYTK1_neg	375.91990186183045
CYTK1_pos	375.91990186183045
CYTK1m_neg	0.0
CYTK1m_pos	13836.071560475044
CYTK1n_neg	377.4830497799935
CYTK1n_pos	377.4830497799935
CYTK2_neg	375.91990186183045
CYTK2_pos	375.91990186183045
CYTK2n_neg	377.4830497799935
CYTK2n_pos	377.4830497799935
CYTK3_neg	1112.9487472379535
CYTK3_pos	1112.9487472379535
CYTK3n_neg	377.4830497799935
CYTK3n_pos	377.4830497799935
CYTK4_neg	1112.9487472379535
CYTK4_pos	1112.9487472379535
CYTK4n_neg	377.4830497799935
CYTK4n_pos	377.4830497799935
CYTK5_neg	375.91990186183045
CYTK5_pos	375.91990186183045
CYTK5n_neg	377.4830497799935
CYTK5n_pos	377.4830497799935
CYTK6_neg	375.91990186183045
CYTK6_pos	375.91990186183045
CYTK6n_neg	377.4830497799935
CYTK6n_pos	377.4830497799935
CYTK7_neg	375.91990186183045
CYTK7_pos	375.91990186183045
CYTK7n_neg	377.4830497799935
CYTK7n_pos	377.4830497799935
CYTK8_neg	375.91990186183045
CYTK8_pos	375.91990186183045
CYTK8n_neg	377.4830497799935
CYTK8n_pos	377.4830497799935
CYTK9_neg	375.91990186183045
CYTK9_pos	375.91990186183045
CYTK9n_neg	377.4830497799935
CYTK9n_pos	377.4830497799935
Coqe_neg	0.0
Coqe_pos	5621.210676924751
D3AIBTm_neg	360.2037151352136
D3AIBTm_pos	360.2037151352136
DADA_pos	8129.799475816298
DADAe_pos	9472.397371191259
DADNK_pos	4282.036251175101
DADNt4_neg	1754.3539638874256
DADNt4_pos	7766.6305286021
DAGK_hs_neg	4072.8978351871033
DAGK_hs_pos	3476.9144019933883
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17628.90377954279
DAG_HSter_pos	61.10876582832602
DAGt_neg	6755.77576660934
DAGt_pos	5905.906613235507
DALAOXx_pos	9764.146075544952
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	625.0750650267767
DALAt2r_pos	625.0750650267767
DALAxt_pos	9764.146075544952
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4297.194819742776
DASPO1p_pos	11.416182409157248
DATPtm_pos	14612.447865299962
DATPtn_neg	0.0
DATPtn_pos	20825.680142703037
DCATDc_neg	0.0
DCATDc_pos	20083.844006898456
DCATDr_neg	0.0
DCATDr_pos	20083.844006898456
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	874.7353666699969
DCK1n_pos	874.7353666699969
DCK2n_neg	874.7353666699969
DCK2n_pos	874.7353666699969
DCMPDA_neg	4525.047708104221
DCMPDA_pos	7828.248781086382
DCSPTN1COAtx_neg	5069.166730629885
DCSPTN1COAtx_pos	11.134713296528568
DCSPTN1COAtxc_pos	5069.166730629882
DCSPTN1CPT1_pos	357.82353161484883
DCSPTN1CPT2_pos	357.82353161484883
DCSPTN1CRNt_pos	357.82353161484883
DCSPTN1t_neg	199.306205500182
DCSPTN1t_pos	11.134713296528568
DCTPtm_pos	23650.824770192656
DCTPtn_neg	0.0
DCTPtn_pos	18668.54214104964
DCT_neg	0.0
DCT_pos	12607.690211435478
DCYTD_pos	4515.932285145571
DCYTDn_pos	19911.705737691445
DCYTt_neg	1754.3539638874256
DCYTt_pos	7341.015143824102
DDCRNe_pos	12641.87135773318
DDECCRNe_pos	10977.747064655732
DDECE1CRNe_pos	12792.28708390993
DDPGAm_neg	0.0
DDPGAm_pos	12363.959593960792
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.564370813277712
DECCRNe_pos	13080.038712131392
DECDICRNe_pos	12792.287083909932
DECDPtm_neg	0.0
DECDPtm_pos	46400.63426804305
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20898.745023264204
DESAT18_10_pos	7.060510824560236
DESAT18_3_pos	8931.230186467761
DESAT18_4_pos	8927.50028341936
DESAT18_5_pos	7177.060191125979
DESAT18_6_pos	18600.751614370787
DESAT18_7_pos	48019.45214614573
DESAT18_8_pos	9205.637807726811
DESAT18_9_pos	6.228169067639553
DESAT20_1_pos	68.87204230194516
DESAT20_2_pos	49.32636787933228
DESAT22_1p_pos	191.96244696766678
DESAT22_2p_pos	38185.46252997979
DESAT24_1_pos	7.956216305019517
DGAT_pos	4298.930904017927
DGCHOLte_neg	1385.635628347057
DGCHOLte_pos	4229.947913196068
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4020.1006669728613
DGK1_neg	6854.594688339725
DGK1_pos	7916.027404266831
DGK2m_neg	17315.645874175192
DGK2m_pos	7776.648644231412
DGNSKm_pos	5938.64385416269
DGSNt_neg	1457.6449477715994
DGSNt_pos	7761.883467388763
DGSNtm_neg	0.0
DGSNtm_pos	5938.643854162694
DGTPtm_pos	7013.616786927031
DGTPtn_neg	0.0
DGTPtn_pos	20403.701331612803
DGULND_neg	0.0
DGULND_pos	12446.201786571693
DHAAt1r_neg	0.0
DHAAt1r_pos	4297.898961338034
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6524.1109509484895
DHCHOLESTANATEtm_neg	8478.102079173575
DHCHOLESTANATEtm_pos	66713.61180594425
DHCR241r_pos	5173.308730779285
DHCR242r_pos	5171.719608046277
DHCR243r_pos	75889.52378078453
DHCR71r_pos	75705.76993057998
DHCR72r_pos	11040.255552102368
DHCRD1_pos	27079.05928180741
DHCRD2_pos	28311.81086096809
DHDPBMTm_pos	46400.63426804302
DHEASULT_pos	8016.287189503856
DHEASt_neg	1223.9382916361603
DHEASt_pos	1222.9601906869304
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.589534760805256
DHEAtr_pos	60826.3404371645
DHFR_neg	623.101137629618
DHFR_pos	7617.923841709092
DHFtl_neg	3252.9333358700906
DHFtl_pos	0.0
DHFtm_neg	3789.025269433161
DHFtm_pos	3673.0487789876947
DHORD9_pos	8406.421805528109
DHORTS_neg	8406.42180552811
DHORTS_pos	0.0
DHPM1_pos	14669.653747853225
DHPM2_pos	18303.635515870727
DHPR2_pos	6372.114637804745
DHPR_pos	5450.412806425254
DIDPtn_neg	4192.382181262694
DIDPtn_pos	4192.382181262694
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	68397.70849355061
DIGALSGALSIDEtg_neg	68397.70849355064
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8981.938524955287
DIGALSIDEtg_pos	68397.70849355067
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8444.832758683766
DINt_neg	1457.6449477715994
DINt_pos	7804.737209335242
DITPtn_neg	4192.382181262694
DITPtn_pos	4192.382181262694
DKMPPD_pos	15292.27242993795
DLNLCGCPT1_pos	123.40803456413242
DLNLCGCPT2_pos	123.40803456413242
DLNLCGCRNt_pos	123.40803456413242
DLNLCGt_neg	49.62960594393475
DLNLCGt_pos	3431.307373451983
DMANTIPYRINEte_neg	7.913779815168777
DMANTIPYRINEte_pos	0.0
DMATT_pos	75745.36430437253
DMATTx_pos	77298.6894920062
DMGDHm_pos	27313.312833900574
DMGtm_neg	0.0
DMGtm_pos	27313.31283390057
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.346944225976394
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.34694422597639
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.34694422597639
DMNONCOACRNCPT1_neg	2531.8764989126125
DMNONCOACRNCPT1_pos	3166.0883890502214
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.3469442259764
DMNONCRNt_neg	2036.022598528549
DMNONCRNt_pos	2036.022598528549
DM_13_cis_oretn_n__pos	1517.6355863792573
DM_13_cis_retn_n__pos	1228.3605863792577
DM_1a25dhvitd3(n)_pos	50723.950568673106
DM_4abut(n)_pos	9658.263882544263
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	579.6343804747846
DM_Lcystin_pos	14676.482541470965
DM_Ser_Gly_Ala_X_Gly_ly__pos	864.576733522778
DM_Ser_Thr_ly__pos	372.08999114448727
DM_T_antigen_g__neg	20.834656700693422
DM_T_antigen_g__pos	245.98241548555978
DM_anth_pos	2850.0
DM_atp_c__pos	4119.166730629884
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	243.0871518996022
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	401.86432397252645
DM_core7_g__pos	401.8643239725267
DM_core8_g__pos	411.269385057111
DM_datp_m__pos	20686.991617337997
DM_datp_n__pos	20825.68014270304
DM_dctp_m__pos	23650.824770192652
DM_dctp_n__pos	23650.82477019264
DM_dem2emgacpail_prot_hs_r__pos	52.10973340434317
DM_dgpi_prot_hs_r__pos	61.10876582832603
DM_dgtp_m__pos	20403.701331612803
DM_dgtp_n__pos	20403.70133161281
DM_dsT_antigen_g__pos	223.28231858335354
DM_dttp_m__pos	29425.737816806337
DM_dttp_n__pos	29425.737816806333
DM_ethamp_r__pos	33051.741525233905
DM_fol_pos	2354.849312278089
DM_gncore2_g__pos	261.4161049706568
DM_gpi_sig_er__pos	52.10973340434317
DM_hretn_n__pos	1639.4459873812054
DM_kdn_c__pos	8908.699144611763
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12607.69021143548
DM_mem2emgacpail_prot_hs_r__pos	57.691060259279396
DM_n5m2masn_g__pos	936.3360241403457
DM_ncam_pos	23.3395039523146
