	WT-a_S116_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.121891503760176
BCRNe_pos	8777.858624417022
BDG2HCGHD_pos	0.0
BDHm_neg	7828.969261929697
BDHm_pos	5.130047555208633
BDMT_L_pos	17372.914766228852
BDMT_U_pos	17372.914766228852
BETALDHxm_pos	10389.651402076657
BGLUGCHe_pos	13774.232729370851
BGLUTCHLe_pos	15014.434260126935
BGLUTDECHOe_pos	3800.0
BHBt_neg	1282.2166024568878
BHBt_pos	1282.2166024568878
BHBtm_neg	7828.969261929696
BHBtm_pos	5.130047555208632
BHMT_pos	27180.894148041873
BILDGLCURt_neg	2024.1777595421747
BILDGLCURt_pos	2019.229851476235
BILDGLCURte_pos	4177.645001654905
BILDGLCURtr_neg	42966.084894406806
BILDGLCURtr_pos	8097.889075519474
BILGLCURt_neg	2024.1777595421747
BILGLCURt_pos	2019.229851476235
BILGLCURte_pos	4607.300237819243
BILGLCURtr_neg	65783.73154474483
BILGLCURtr_pos	10.306266898180766
BILIRED_pos	51128.33979125826
BILIRUBt2_neg	1966.4345630208259
BILIRUBt2_pos	2227.864691715899
BILIRUBtr_neg	2969.7835248097763
BILIRUBtr_pos	2969.7835248097763
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9531.149216072361
BMTer_L_pos	51.90236872328876
BMTer_U_pos	51.90236872328876
BPNT2_pos	3383.7260829871593
BPNT_pos	7875.690341972613
BTND1_pos	5731.149216072355
BTND1n_pos	9531.149216072361
BTNDe_pos	3.94323279936673
BTNDm_pos	6146.506075868037
BTNPL_pos	5731.149216072356
BTNPLm_pos	6146.506075868037
BTNTe_pos	1441.580209738228
BTNt2_neg	1784.4895044267678
BTNt2_pos	1441.580209738228
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3797.7262931652226
BTNt3ile_pos	3719.982083574688
BTNt4i_pos	1784.4895044267678
BTNtn_neg	9531.149216072361
BTNtn_pos	0.0
BUP2_pos	17999.548151017818
BUTt2m_neg	0.0
BUTt2m_pos	6.256756789560649
BUTt2r_neg	511.8313936868034
BUTt2r_pos	511.8313936868034
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17691.03543187338
C100CPT1_neg	0.0
C100CPT1_pos	15172.716924161678
C101CPT1_neg	0.0
C101CPT1_pos	12762.73324955712
C101CRNe_pos	12762.733249557117
C102CPT1_neg	0.0
C102CPT1_pos	12762.733249557119
C10CRNe_pos	15172.716924161674
C10DCCACT_neg	7986.375162944689
C10DCCACT_pos	48427.99065039132
C10DCc_neg	0.0
C10DCc_pos	7986.375162944688
C10DCe_pos	19973.94932427299
C10OHc_neg	0.0
C10OHc_pos	13051.038206335796
C120CPT1_neg	0.0
C120CPT1_pos	10817.824959252319
C121CPT1_neg	0.0
C121CPT1_pos	12762.733249557119
C12DCACOT_pos	7986.375162944688
C12DCACT_pos	7986.375162944688
C12DCTD_neg	0.0
C12DCTD_pos	7986.375162944689
C12DCe_pos	46315.86760574887
C12OHc_neg	0.0
C12OHc_pos	12607.441974913656
C140CPT1_neg	0.0
C140CPT1_pos	8253.095418909648
C141ACBP_neg	0.0
C141ACBP_pos	14054.30766787672
C141CPT1_neg	0.0
C141CPT1_pos	12762.733249557119
C141OHc_neg	0.0
C141OHc_pos	14054.307667876721
C141OHe_pos	14054.307667876728
C142ACBP_neg	0.0
C142ACBP_pos	32207.486052596872
C142CPT1_neg	0.0
C142CPT1_pos	12762.733249557119
C142OHc_neg	0.0
C142OHc_pos	32207.486052596872
C142OHe_pos	32207.486052596872
C14OHc_neg	0.0
C14OHc_pos	10572.62519052929
C14STRr_pos	253.2417447095272
C160CPT1_pos	2337.402166152257
C160CPT2_pos	13452.80691792319
C160CRNt_pos	13592.994583576094
C161CPT12_pos	11225.208206972533
C161CPT1_pos	10502.810794000749
C161CPT22_pos	11225.208206972533
C161CPT2_pos	10502.810794000749
C161CRN2t_pos	11225.208206972533
C161CRNt_pos	10502.810794000749
C161OHc_neg	0.0
C161OHc_pos	10502.824739146294
C162ACBP_neg	0.0
C162ACBP_pos	22468.67308633336
C162OHc_neg	0.0
C162OHc_pos	22468.67308633336
C162OHe_pos	22468.67308633336
C16DCc_neg	0.0
C16DCc_pos	30226.295063260648
C16DCe_pos	30226.295063260648
C16OHc_neg	0.0
C16OHc_pos	10845.376446497847
C16txc_pos	5001.69260335397
C180CPT1_pos	8493.618624268935
C180CPT2_pos	8493.618624268935
C180CRNt_pos	8493.618624268935
C181CPT1_pos	1656.0396895670424
C181CPT2_pos	1656.0396895670424
C181CRNt_pos	1656.0396895670424
C181OHc_neg	0.0
C181OHc_pos	15794.753085202048
C182OHc_neg	0.0
C182OHc_pos	10.03326440733111
C18OHc_neg	0.0
C18OHc_pos	8629.686154344314
C204CPT1_pos	284.2173695951856
C204CPT2_pos	284.2173695951856
C204CRNt_pos	284.2173695951856
C226COAtx_neg	475.4138951636967
C226COAtx_pos	9.867621054542813
C226CPT1_pos	736.8165042249254
C226CPT2_pos	736.8165042249254
C226CRNt_pos	736.8165042249254
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1268.4293746522712
C2tcx_pos	5823.096668803245
C30CPT1_pos	1699.551689654216
C3DCe_pos	11154.33292661133
C3STDH1Pr_pos	75375.26038806261
C3STDH1r_pos	75426.01085982057
C3STKR2r_pos	75375.26038806264
C40CPT1_neg	0.0
C40CPT1_pos	3463.4179877593006
C4CRNCPT2_neg	18264.922988204245
C4CRNCPT2_pos	3463.4179877593006
C4CRNe_pos	17376.332889336783
C4DCCACT_neg	7986.375162944688
C4DCCACT_pos	44241.80942150192
C4DCe_pos	10771.651204219223
C4OHc_neg	0.0
C4OHc_pos	8777.858624417022
C4STMO1r_pos	75375.26038806264
C4STMO2Pr_pos	75375.26038806267
C4STMO2r_pos	75426.0108598206
C4tcx_neg	0.0
C4tcx_pos	18290.418727622055
C4tmc_neg	18264.92298820425
C4tmc_pos	3463.4179877593006
C4x_neg	0.0
C4x_pos	18290.418727622055
C50CPT1_neg	0.0
C50CPT1_pos	10880.569234796816
C51CPT1_neg	0.0
C51CPT1_pos	12131.81662151316
C5DCe_pos	8256.021079396423
C60CPT1_neg	0.0
C60CPT1_pos	13491.582557987811
C6COAt_neg	18300.02761875497
C6COAt_pos	15344.667073217994
C6CRNe_pos	13491.582557987811
C6CRNtcx_neg	18300.02761875498
C6CRNtcx_pos	15344.667073217995
C6DCCACT_neg	7986.375162944688
C6DCCACT_pos	62409.8482680533
C6DCc_neg	0.0
C6DCc_pos	7986.375162944688
C6DCe_pos	62409.8482680533
C80CPT1_neg	0.0
C80CPT1_pos	9111.724512330573
C81CPT1_neg	0.0
C81CPT1_pos	12762.733249557119
C81CRNe_pos	12762.733249557117
C8CRNe_pos	9111.724512330573
C8DCc_neg	0.0
C8DCc_pos	7986.375162944688
C8DCe_pos	28183.2981632065
C9BRxtc_neg	2040.1876656529073
C9BRxtc_pos	2040.1876656529073
CAATPS_pos	4794.906905169707
CAMPt_pos	13275.392751706553
CAROtr_neg	0.0
CAROtr_pos	13.121891503760176
CARPEPT1tc_pos	11095.090343512526
CARVEOLte_neg	7.490667243139099
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.825678789618554
CATm_pos	5861.447244676935
CATp_pos	7806.1603883864955
CAt7r_neg	1810.2666828456893
CAt7r_pos	1810.2666828456893
CBASPte_neg	19724.765213362643
CBASPte_pos	8372.918383265289
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	19017.577552995503
CBPSam_pos	14012.63699194263
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.981563262985453
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13817.293543746518
CDIPTr_pos	3872.082450714515
CDPDAGtm_neg	13693.434021485255
CDPDAGtm_pos	0.0
CDS_pos	3872.0824507145153
CDSm_pos	13693.434021485247
CEPTC_pos	3969.7012982123974
CEPTE_pos	4251.022268452977
CERK_pos	28386.977462492738
CERT1gt_neg	8351.508706527033
CERT1gt_pos	22095.96448083716
CERT1rt_neg	0.0
CERT1rt_pos	13001.901340659817
CERT2gt_neg	0.0
CERT2gt_pos	29502.706031228103
CERT2rt_neg	13001.901340659815
CERT2rt_pos	0.0
CGLYt3_2__pos	2176.9749502938535
CGMPt_pos	14371.285103235383
CH25H_pos	12291.654102167146
CHAT_neg	5700.0
CHAT_pos	5626.1088528104465
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3969.701298212396
CHLP_pos	3491.120449508495
CHLtm_neg	13693.434021485255
CHLtm_pos	10389.651402076659
CHOLATEt2_pos	1374.96209180969
CHOLATEt3_pos	3336.521876375776
CHOLATEt_neg	1374.96209180969
CHOLATEt_pos	2227.864691715899
CHOLD2m_pos	10389.651402076657
CHOLESACATc_pos	7037.13006640098
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	7034.229801055917
CHOLK_pos	3266.3964464446262
CHOLPtg_neg	8351.508706527033
CHOLPtg_pos	0.0
CHOLPtl_neg	60685.75826392737
CHOLPtl_pos	0.0
CHOLt4_neg	1373.2896496424594
CHOLt4_pos	1358.4459254446401
CHOLtg_neg	0.0
CHOLtg_pos	5593.183285441014
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5593.183285441014
CHOLtu_neg	1358.4459254446401
CHOLtu_pos	1373.2896496424594
CHSTEROLSULT_pos	8078.610442084289
CHSTEROLt1_neg	2125.850053057722
CHSTEROLt1_pos	2125.850053057722
CHSTEROLt2_neg	2125.850053057722
CHSTEROLt2_pos	2125.850053057722
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2125.850053057722
CHSTEROLt_pos	4222.873978454865
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4993.659920056512
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	335.69823129604845
CITRtm_pos	335.69823129604845
CITt4_2_neg	1141.2887682788646
CITt4_2_pos	1306.9675306887727
CITt4_4_neg	1489.0043751915464
CITt4_4_pos	1458.0604990113193
CITtam_neg	2025.5987710129089
CITtam_pos	2025.5987710129089
CITtbm_neg	0.0
CITtbm_pos	2141.721676437455
CK_neg	0.0
CK_pos	3657.89995025759
CKc_neg	3657.89995025759
CKc_pos	0.0
CLFORtex_pos	1941.8081183598765
CLHCO3tex2_pos	739.5224045636182
CLI2tex_pos	3003.5822346329605
CLOHtex2_pos	966.4898673730047
CLOXAtex2_pos	963.1361545842625
CLPNDCOAtx_neg	11.093605577240627
CLPNDCOAtx_pos	37823.797264624955
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	385.8196219667756
CLPNDt_pos	12.763346782552217
CLS_hs_pos	227.47340164314514
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18719.690205669947
CMPACNAtn_pos	8807.876927084331
CMPSAS_pos	5007.876927084335
CMPSASn_pos	8807.876927084331
CO2t_neg	3248.0079365462548
CO2t_pos	3285.287356580561
CO2ter_neg	11236.1012988924
CO2ter_pos	24884.85882136155
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3823.4668268744417
CO2tm_pos	3645.704502085059
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12424.29550654133
CO2tp_pos	18418.99057624949
COAtg_neg	19597.62677720781
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7218.447075886142
COAtm_neg	4724.175802937591
COAtm_pos	1656.0396895670424
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2539.88411568546
COAtp_pos	3112.7673533555144
COAtr_neg	1599.6348127967426
COAtr_pos	1599.6348127967426
COKECBESr_pos	0.0
COQ3m_pos	46055.751673927785
COQ5m_pos	46055.751673927785
COQ6m_pos	46055.751673927785
COQ7m_pos	46055.751673927785
CORE2GTg_pos	7738.665650081558
CORE3GTg_pos	7601.680855173781
CORE4GTg_pos	7601.680855173781
CORE5GTg_pos	397.1226448018068
CORE6GTg_pos	7048.033325977564
CORE7GTg_pos	397.1226448018068
CORE8GTg_pos	406.23121955282414
COUCOAFm_pos	46055.751673927785
COUMARINte_neg	0.0
COUMARINte_pos	7.490667243139098
COt_neg	0.0
COt_pos	51128.339791258244
CPCTDTX_pos	0.0
CPPPGO_pos	14730.55708920953
CREATt4_2_r_neg	1028.5307986313082
CREATt4_2_r_pos	997.5869224510813
CREATtmdiffir_pos	3657.89995025759
CRMPte_neg	0.0
CRMPte_pos	28386.97746249273
CRNCAR3tp_pos	4597.570286567493
CRNCARtp_pos	1268.4293746522712
CRNrtx_neg	1268.4293746522712
CRNrtx_pos	3171.454741033189
CRNtHa_pos	871.0871438431448
CRNt_neg	658.5059855230525
CRNt_pos	871.0871438431448
CRNtim_pos	898.113677609975
CRNtuNa_pos	658.5059855230525
CRNtx_neg	2040.1876656529073
CRNtx_pos	2040.1876656529073
CRTNsyn_pos	0.0
CRTSLt_neg	52090.996686488776
CRTSLt_pos	0.0
CRTSLtm_neg	52090.996686488776
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54657.160436975886
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54657.16043697587
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1193.228564339596
CRVNCtr_pos	1208.0722885374153
CSAPASEly_pos	85.07855155824734
CSBPASEly_pos	101.84897968061091
CSCPASEly_pos	84.87822267928165
CSDPASEly_pos	130.3634847317115
CSEPASEly_pos	150.9980381286759
CSNAT2m_neg	0.0
CSNAT2m_pos	1699.551689654216
CSNAT2x_neg	3171.454741033189
CSNAT2x_pos	2539.88411568546
CSNAT3x_neg	0.0
CSNAT3x_pos	4597.570286567493
CSNATer_neg	1599.6348127967426
CSNATer_pos	1599.6348127967426
CSNATm_neg	0.0
CSNATm_pos	2433.350349887407
CSNATp_neg	4568.315830857875
CSNATp_pos	5103.22235217571
CSNATr_neg	1599.6348127967426
CSNATr_pos	1599.6348127967426
CSND_pos	7.414729874288703
CSNt_neg	0.0
CSNt_pos	7.414729874288703
CSPG_At_pos	0.0
CSPG_Atly_pos	85.07855155824734
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.84897968061091
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.87822267928165
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	130.3634847317115
CSPG_Et_pos	0.0
CSPG_Etly_pos	150.9980381286759
CSm_pos	4297.671453987281
CTPS1_pos	4240.953608029987
CTPS2_pos	7582.298805828547
CTPtn_neg	0.0
CTPtn_pos	8807.876927084333
CYANt_neg	0.0
CYANt_pos	6.727224350114269
CYANtm_neg	0.0
CYANtm_pos	12.010567077953551
CYOOm3_pos	8937.511532409026
CYOR_u10m_pos	3572.8073266552747
CYSALANaEx_pos	879.1923246872691
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	1003.9912885588437
CYSATB0tc_pos	1289.5829835184875
CYSGLNNaEx_pos	815.9873325188148
CYSGLTH_neg	1454.8097716237314
CYSGLTH_pos	1240.8962210159132
CYSGLUexR_neg	566.4540134549211
CYSGLUexR_pos	676.8560199189288
CYSGLYexR_neg	668.6230924803034
CYSGLYexR_pos	558.1120730321456
CYSLYSL_pos	0.0
CYSO_pos	9713.02541374251
CYSPHELAT2tc_pos	611.7920501222845
CYSSERNaEx_pos	879.1923246872689
CYSSNAT5tc_neg	1372.4600142121535
CYSSNAT5tc_pos	1387.3037384099728
CYSTALArBATtc_pos	2.351868713666973
CYSTA_neg	0.0
CYSTA_pos	7599.586093524603
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3585677621700354
CYSTGL_pos	13814.711947603197
CYSTHRNaEx_pos	879.1923246872689
CYSTLEUrBATtc_pos	2.3523363347184816
CYSTSERex_pos	2.3551173456569297
CYSTS_pos	13814.711947603197
CYSt4_pos	464.1646015042062
CYStec_neg	688.6249439598437
CYStec_pos	870.0326467280498
CYTDK1_pos	417.9511830287531
CYTDK2m_pos	13693.434021485253
CYTD_pos	3626.1165474892173
CYTDn_pos	13435.054621210822
CYTDt4_pos	1218.8377801110946
CYTDt5le_pos	1377.223645477322
CYTDt_neg	1218.8377801110946
CYTDt_pos	6230.587330535628
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13693.43402148525
CYTDtn_neg	0.0
CYTDtn_pos	13435.054621210822
CYTK10_neg	370.0975042244212
CYTK10_pos	370.0975042244212
CYTK10n_neg	371.7612735405755
CYTK10n_pos	371.7612735405755
CYTK11_neg	370.0975042244212
CYTK11_pos	370.0975042244212
CYTK11n_neg	371.7612735405755
CYTK11n_pos	371.7612735405755
CYTK12_neg	370.0975042244212
CYTK12_pos	370.0975042244212
CYTK12n_neg	371.7612735405755
CYTK12n_pos	371.7612735405755
CYTK13_neg	370.0975042244212
CYTK13_pos	370.0975042244212
CYTK13n_neg	371.7612735405755
CYTK13n_pos	371.7612735405755
CYTK14_neg	370.0975042244212
CYTK14_pos	370.0975042244212
CYTK14n_neg	371.7612735405755
CYTK14n_pos	371.7612735405755
CYTK1_neg	370.0975042244212
CYTK1_pos	370.0975042244212
CYTK1m_neg	0.0
CYTK1m_pos	13693.434021485247
CYTK1n_neg	371.7612735405755
CYTK1n_pos	371.7612735405755
CYTK2_neg	370.0975042244212
CYTK2_pos	370.0975042244212
CYTK2n_neg	371.7612735405755
CYTK2n_pos	371.7612735405755
CYTK3_neg	1183.5076145103317
CYTK3_pos	1183.5076145103317
CYTK3n_neg	371.7612735405755
CYTK3n_pos	371.7612735405755
CYTK4_neg	1183.5076145103317
CYTK4_pos	1183.5076145103317
CYTK4n_neg	371.7612735405755
CYTK4n_pos	371.7612735405755
CYTK5_neg	370.0975042244212
CYTK5_pos	370.0975042244212
CYTK5n_neg	371.7612735405755
CYTK5n_pos	371.7612735405755
CYTK6_neg	370.0975042244212
CYTK6_pos	370.0975042244212
CYTK6n_neg	371.7612735405755
CYTK6n_pos	371.7612735405755
CYTK7_neg	370.0975042244212
CYTK7_pos	370.0975042244212
CYTK7n_neg	371.7612735405755
CYTK7n_pos	371.7612735405755
CYTK8_neg	370.0975042244212
CYTK8_pos	370.0975042244212
CYTK8n_neg	371.7612735405755
CYTK8n_pos	371.7612735405755
CYTK9_neg	370.0975042244212
CYTK9_pos	370.0975042244212
CYTK9n_neg	371.7612735405755
CYTK9n_pos	371.7612735405755
Coqe_neg	0.0
Coqe_pos	5578.175052901994
D3AIBTm_neg	354.3460829661579
D3AIBTm_pos	354.3460829661579
DADA_pos	7915.893430211187
DADAe_pos	9334.264945325906
DADNK_pos	4207.99151300964
DADNt4_neg	1792.052164790063
DADNt4_pos	7813.430248117674
DAGK_hs_neg	3969.701298212397
DAGK_hs_pos	3403.3538665589545
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17387.169869809622
DAG_HSter_pos	60.9091557922292
DAGt_neg	6279.841229445069
DAGt_pos	5833.745796751023
DALAOXx_pos	9720.358240038644
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	630.784067445592
DALAt2r_pos	630.784067445592
DALAxt_pos	9720.358240038644
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4249.066107929912
DASPO1p_pos	11.373679532820326
DATPtm_pos	14167.097153874696
DATPtn_neg	0.0
DATPtn_pos	20642.516020831925
DCATDc_neg	0.0
DCATDc_pos	19973.94932427299
DCATDr_neg	0.0
DCATDr_pos	19973.94932427299
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	935.942553807909
DCK1n_pos	935.942553807909
DCK2n_neg	935.942553807909
DCK2n_pos	935.942553807909
DCMPDA_neg	4384.560588184638
DCMPDA_pos	7607.8982669457955
DCSPTN1COAtx_neg	5001.692603353969
DCSPTN1COAtx_pos	11.093605577240623
DCSPTN1COAtxc_pos	5001.69260335397
DCSPTN1CPT1_pos	355.7495716527903
DCSPTN1CPT2_pos	355.7495716527903
DCSPTN1CRNt_pos	355.7495716527903
DCSPTN1t_neg	197.48891122603337
DCSPTN1t_pos	11.093605577240627
DCTPtm_pos	23401.468653970132
DCTPtn_neg	0.0
DCTPtn_pos	18447.71437050093
DCT_neg	0.0
DCT_pos	12515.408383502581
DCYTD_pos	4382.202366603416
DCYTDn_pos	19750.559177224717
DCYTt_neg	1792.052164790063
DCYTt_pos	7389.100825385854
DDCRNe_pos	12607.441974913656
DDECCRNe_pos	10817.824959252323
DDECE1CRNe_pos	12762.733249557117
DDPGAm_neg	0.0
DDPGAm_pos	12230.755114272342
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.4906672431390975
DECCRNe_pos	13051.038206335794
DECDICRNe_pos	12762.733249557117
DECDPtm_neg	0.0
DECDPtm_pos	46055.75167392782
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20762.73093993641
DESAT18_10_pos	6.957475810079573
DESAT18_3_pos	8858.826653595448
DESAT18_4_pos	8855.810475364857
DESAT18_5_pos	7097.478301699966
DESAT18_6_pos	18456.18545064005
DESAT18_7_pos	47731.10489944966
DESAT18_8_pos	9161.96954718654
DESAT18_9_pos	6.123519932868639
DESAT20_1_pos	68.27123190420413
DESAT20_2_pos	48.788279178641154
DESAT22_1p_pos	190.0582667941276
DESAT22_2p_pos	37818.944289844956
DESAT24_1_pos	7.857154826448397
DGAT_pos	4241.269943935546
DGCHOLte_neg	1361.70954175842
DGCHOLte_pos	4158.289122371538
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4019.8607124132823
DGK1_neg	6694.870603514339
DGK1_pos	7675.969296287789
DGK2m_neg	16990.00252840794
DGK2m_pos	7705.840793261834
DGNSKm_pos	5871.232754534944
DGSNt_neg	1594.2090305191925
DGSNt_pos	7789.408946006458
DGSNtm_neg	0.0
DGSNtm_pos	5871.232754534945
DGTPtm_pos	6750.629484200925
DGTPtn_neg	0.0
DGTPtn_pos	20110.599654089405
DGULND_neg	0.0
DGULND_pos	12488.241194150372
DHAAt1r_neg	0.0
DHAAt1r_pos	4249.8275139645075
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6469.351203712808
DHCHOLESTANATEtm_neg	8279.177341758183
DHCHOLESTANATEtm_pos	66356.81212184831
DHCR241r_pos	5145.285374313053
DHCR242r_pos	5144.799215981872
DHCR243r_pos	75550.90011288338
DHCR71r_pos	75375.29870640006
DHCR72r_pos	10978.00050896934
DHCRD1_pos	26671.211729690312
DHCRD2_pos	27889.762660747863
DHDPBMTm_pos	46055.751673927785
DHEASULT_pos	7903.166816468567
DHEASt_neg	1217.285318981481
DHEASt_pos	1212.3374109155413
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.536604476337864
DHEAtr_pos	60454.53459386412
DHFR_neg	598.693595139478
DHFR_pos	7411.97932852172
DHFtl_neg	3226.4946534776045
DHFtl_pos	0.0
DHFtm_neg	3734.112568671716
DHFtm_pos	3598.615791426841
DHORD9_pos	8372.918383265287
DHORTS_neg	8372.918383265289
DHORTS_pos	0.0
DHPM1_pos	14535.164624598418
DHPM2_pos	17999.548151017818
DHPR2_pos	6308.539203459999
DHPR_pos	5409.511359225201
DIDPtn_neg	4190.998437817278
DIDPtn_pos	4190.998437817278
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	67712.00253537542
DIGALSGALSIDEtg_neg	67712.00253537539
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8928.053808198109
DIGALSIDEtg_pos	67712.00253537542
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8402.645401846481
DINt_neg	1594.2090305191928
DINt_pos	7830.188930588416
DITPtn_neg	4190.998437817278
DITPtn_pos	4190.998437817278
DKMPPD_pos	15183.295553325412
DLNLCGCPT1_pos	122.60020870915659
DLNLCGCPT2_pos	122.60020870915659
DLNLCGCRNt_pos	122.60020870915659
DLNLCGt_neg	49.22755203361176
DLNLCGt_pos	3367.435653890129
DMANTIPYRINEte_neg	7.909922521492658
DMANTIPYRINEte_pos	0.0
DMATT_pos	75415.5453053405
DMATTx_pos	76962.90011074334
DMGDHm_pos	27180.894148041854
DMGtm_neg	0.0
DMGtm_pos	27180.894148041865
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	47.15663889298421
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	47.1566388929842
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	47.1566388929842
DMNONCOACRNCPT1_neg	2539.88411568546
DMNONCOACRNCPT1_pos	3171.454741033189
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	47.15663889298419
DMNONCRNt_neg	2040.1876656529073
DMNONCRNt_pos	2040.1876656529073
DM_13_cis_oretn_n__pos	1508.0896707022075
DM_13_cis_retn_n__pos	1218.8146707022076
DM_1a25dhvitd3(n)_pos	50474.653765307456
DM_4abut(n)_pos	9631.83600599169
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	570.7774095750882
DM_Lcystin_pos	14576.053767188723
DM_Ser_Gly_Ala_X_Gly_ly__pos	854.2765022996572
DM_Ser_Thr_ly__pos	366.9090572810347
DM_T_antigen_g__neg	20.747630503009596
DM_T_antigen_g__pos	242.5359359980423
DM_anth_pos	2850.0
DM_atp_c__pos	4051.6926033539694
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	241.54960118356098
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	397.1226448018068
DM_core7_g__pos	397.122644801807
DM_core8_g__pos	406.23121955282414
DM_datp_m__pos	20495.925202045055
DM_datp_n__pos	20642.516020831907
DM_dctp_m__pos	23401.468653970147
DM_dctp_n__pos	23401.46865397012
DM_dem2emgacpail_prot_hs_r__pos	51.90236872328875
DM_dgpi_prot_hs_r__pos	60.9091557922292
DM_dgtp_m__pos	20110.599654089416
DM_dgtp_n__pos	20110.599654089412
DM_dsT_antigen_g__pos	221.17750301406542
DM_dttp_m__pos	28923.796466012416
DM_dttp_n__pos	28923.79646601241
DM_ethamp_r__pos	32649.831515620866
DM_fol_pos	2265.039892509424
DM_gncore2_g__pos	258.5230035218046
DM_gpi_sig_er__pos	51.90236872328877
DM_hretn_n__pos	1633.0115579751096
DM_kdn_c__pos	8807.900472301757
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12515.40838350258
DM_mem2emgacpail_prot_hs_r__pos	57.387815241477874
DM_n5m2masn_g__pos	926.5048596710959
DM_ncam_pos	23.033096910933867
DM_oretn_n__pos	1490.4607614628753
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13405.453566481488
