	Tcon_Spleen_Tcon2_L2	exTreg_Lymph_exTreg5_L1	Tcon_Lymph_Tcon8_L2	exTreg_Spleen_exTreg6_L1	Treg_Spleen_Treg3_L1
RE3251M_pos	0.0	0.0	0.0	0.0	0.0
RE3252C_pos	0.0	0.0	0.0	0.0	0.0
RE3252C_neg	0.0	0.0	0.0	0.0	0.0
RE3258C_pos	0.0	0.0	0.0	0.0	0.0
RE3258C_neg	0.0	0.0	0.0	0.0	0.0
RE3258R_pos	0.0	0.0	0.0	0.0	0.0
RE3258R_neg	0.0	0.0	0.0	0.0	0.0
RE3259C_pos	0.0	0.0	0.0	0.0	0.0
RE3259C_neg	0.0	0.0	0.0	0.0	0.0
RE3259R_pos	0.0	0.0	0.0	0.0	0.0
RE3259R_neg	0.0	0.0	0.0	0.0	0.0
RE3260C_pos	0.0	0.0	0.0	0.0	0.0
RE3260R_pos	0.0	0.0	0.0	0.0	0.0
RE3261C_pos	0.0	0.0	0.0	0.0	0.0
RE3261R_pos	0.0	0.0	0.0	0.0	0.0
RE3263C_pos	0.0	0.0	0.0	0.0	0.0
RE3263C_neg	0.0	0.0	0.0	0.0	0.0
RE3264C_pos	0.0	0.0	0.0	0.0	0.0
RE3264R_pos	0.0	0.0	0.0	0.0	0.0
RE3265C_pos	0.0	0.0	0.0	0.0	0.0
RE3265R_pos	0.0	0.0	0.0	0.0	0.0
RE3268R_pos	0.0	0.0	0.0	0.0	0.0
RE3268R_neg	0.0	0.0	0.0	0.0	0.0
RE3269C_pos	3.6838970501931105	3.555457849890289	3.5596452874810276	3.7306366521141956	4.101938575330328
RE3269C_neg	3.6838970501931105	3.555457849890289	3.5596452874810276	3.7306366521141956	4.101938575330328
RE3270C_pos	0.0	0.0	0.0	0.0	0.0
RE3270C_neg	0.0	0.0	0.0	0.0	0.0
RE3272N_pos	0.0	0.0	0.0	0.0	0.0
RE3272N_neg	0.0	0.0	0.0	0.0	0.0
RE3273C_pos	3.5882362728251938	1.9810844331909514	2.127763379201704	1.7624365573268586	3.0811742357577643
RE3273C_neg	3.5882362728251938	1.9810844331909514	2.127763379201704	1.7624365573268586	3.0811742357577643
RE3273G_pos	0.07725511888737797	0.0	0.012641869737777058	0.04800620396589053	0.08253875444515921
RE3273G_neg	0.07725511888737797	0.0	0.012641869737777058	0.04800620396589053	0.08253875444515921
RE3273R_pos	0.07725511888737797	0.0	0.012641869737777058	0.04800620396589053	0.08253875444515921
RE3273R_neg	0.07725511888737797	0.0	0.012641869737777058	0.04800620396589053	0.08253875444515921
RE3286C_pos	0.0	0.0	0.0	0.0	0.0
RE3286R_pos	0.0	0.0	0.0	1.7568643556312877	0.0
RE3287C_pos	0.0	0.0	0.0	0.0	0.0
RE3287R_pos	0.0	0.0	0.0	1.7568643556312877	0.0
RE3288C_pos	0.0	0.0	0.0	0.0	0.0
RE3288R_pos	0.0	0.0	0.0	1.7568643556312877	0.0
RE3289C_pos	0.0	0.0	0.0	0.0	0.0
RE3289R_pos	0.0	0.0	0.0	1.7568643556312877	0.0
RE3295C_pos	0.0	0.0	0.0	0.0	0.0
RE3295C_neg	0.0	0.0	0.0	0.0	0.0
RE3301C_pos	3.5882362728251938	1.9810844331909514	2.127763379201704	1.7624365573268586	3.0811742357577643
RE3301C_neg	3.5882362728251938	1.9810844331909514	2.127763379201704	1.7624365573268586	3.0811742357577643
RE3301G_pos	0.07725511888737797	0.0	0.012641869737777058	0.04800620396589053	0.08253875444515921
RE3301G_neg	0.07725511888737797	0.0	0.012641869737777058	0.04800620396589053	0.08253875444515921
RE3301R_pos	0.07725511888737797	0.0	0.012641869737777058	0.04800620396589053	0.08253875444515921
RE3301R_neg	0.07725511888737797	0.0	0.012641869737777058	0.04800620396589053	0.08253875444515921
RE3307C_pos	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3307C_neg	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3307M_pos	0.0	0.0	0.0	0.0	0.0
RE3307M_neg	0.0	0.0	0.0	0.0	0.0
RE3307X_pos	0.0	0.0	0.0	0.0	0.0
RE3307X_neg	0.0	0.0	0.0	0.0	0.0
RE3308C_pos	0.0	0.0	0.0	0.0	0.0
RE3308C_neg	0.0	0.0	0.0	0.0	0.0
RE3308M_pos	0.0	0.0	0.0	0.0	0.0
RE3308M_neg	0.0	0.0	0.0	0.0	0.0
RE3308R_pos	0.0	0.0	0.0	1.7568643556312877	0.0
RE3308R_neg	0.0	0.0	0.0	1.7568643556312877	0.0
RE3308X_pos	0.0	0.0	0.0	0.0	0.0
RE3308X_neg	0.0	0.0	0.0	0.0	0.0
RE3310C_pos	0.0	0.0	0.0	0.0	0.0
RE3310C_neg	0.0	0.0	0.0	0.0	0.0
RE3310R_pos	0.0	0.0	0.0	1.7568643556312877	0.0
RE3310R_neg	0.0	0.0	0.0	1.7568643556312877	0.0
RE3326M_pos	0.0	0.0	0.0	0.0	0.0
RE3326M_neg	0.0	0.0	0.0	0.0	0.0
RE3334M_pos	0.0	0.0	0.0	0.0	0.0
RE3334X_pos	0.07414544520629612	0.0	0.0	0.0	0.0
RE3335C_pos	0.0	0.0	0.0	0.0	0.0
RE3335C_neg	0.0	0.0	0.0	0.0	0.0
RE3335M_pos	0.0	0.0	0.0	0.0	0.0
RE3335M_neg	0.0	0.0	0.0	0.0	0.0
RE3335R_pos	0.0	0.0	0.0	0.0	0.0
RE3335R_neg	0.0	0.0	0.0	0.0	0.0
RE3335X_pos	0.0	0.0	0.0	0.0	0.0
RE3335X_neg	0.0	0.0	0.0	0.0	0.0
RE3336M_pos	0.0	0.0	0.0	0.0	0.0
RE3336M_neg	0.0	0.0	0.0	0.0	0.0
RE3336X_pos	0.0	0.0	0.0	0.0	0.0
RE3336X_neg	0.0	0.0	0.0	0.0	0.0
RE3337M_pos	0.0	0.0	0.0	0.0	0.0
RE3337M_neg	0.0	0.0	0.0	0.0	0.0
RE3337X_pos	0.0	0.0	0.0	0.0	0.0
RE3337X_neg	0.0	0.0	0.0	0.0	0.0
RE3338C_pos	0.0	0.0	0.0	0.0	0.0
RE3338C_neg	0.0	0.0	0.0	0.0	0.0
RE3338M_pos	0.0	0.0	0.0	0.0	0.0
RE3338M_neg	0.0	0.0	0.0	0.0	0.0
RE3338X_pos	0.0	0.0	0.0	0.0	0.0
RE3338X_neg	0.0	0.0	0.0	0.0	0.0
RE3339C_pos	0.0	0.0	0.0	0.0	0.0
RE3339C_neg	0.0	0.0	0.0	0.0	0.0
RE3339M_pos	0.0	0.0	0.0	0.0	0.0
RE3339M_neg	0.0	0.0	0.0	0.0	0.0
RE3339X_pos	0.0	0.0	0.0	0.0	0.0
RE3339X_neg	0.0	0.0	0.0	0.0	0.0
RE3340C_pos	0.0	0.0	0.0	0.0	0.0
RE3340C_neg	0.0	0.0	0.0	0.0	0.0
RE3340M_pos	0.0	0.0	0.0	0.0	0.0
RE3340M_neg	0.0	0.0	0.0	0.0	0.0
RE3340X_pos	0.0	0.0	0.0	0.0	0.0
RE3340X_neg	0.0	0.0	0.0	0.0	0.0
RE3341M_pos	0.0	0.0	0.0	0.0	0.0
RE3341X_pos	0.07414544520629612	0.0	0.0	0.0	0.0
RE3342M_pos	0.0	0.0	0.0	0.0	0.0
RE3342M_neg	0.0	0.0	0.0	0.0	0.0
RE3342X_pos	0.0	0.0	0.0	0.0	0.0
RE3342X_neg	0.0	0.0	0.0	0.0	0.0
RE3343C_pos	0.0	0.0	0.0	0.0	0.0
RE3343C_neg	0.0	0.0	0.0	0.0	0.0
RE3343M_pos	0.0	0.0	0.0	0.0	0.0
RE3343M_neg	0.0	0.0	0.0	0.0	0.0
RE3343X_pos	0.0	0.0	0.0	0.0	0.0
RE3343X_neg	0.0	0.0	0.0	0.0	0.0
RE3344M_pos	0.0	0.0	0.0	0.0	0.0
RE3344M_neg	0.0	0.0	0.0	0.0	0.0
RE3344X_pos	0.0	0.0	0.0	0.0	0.0
RE3344X_neg	0.0	0.0	0.0	0.0	0.0
RE3345C_pos	0.0	0.0	0.0	0.0	0.0
RE3345C_neg	0.0	0.0	0.0	0.0	0.0
RE3345M_pos	0.0	0.0	0.0	0.0	0.0
RE3345M_neg	0.0	0.0	0.0	0.0	0.0
RE3345R_pos	0.0	0.0	0.0	0.0	0.0
RE3345R_neg	0.0	0.0	0.0	0.0	0.0
RE3345X_pos	0.0	0.0	0.0	0.0	0.0
RE3345X_neg	0.0	0.0	0.0	0.0	0.0
RE3346C_pos	0.40920704699526833	0.0	0.0	0.0	0.0
RE3346C_neg	0.40920704699526833	0.0	0.0	0.0	0.0
RE3346M_pos	0.0	0.0	0.0	0.0	0.0
RE3346R_pos	0.40920704699526833	0.0	0.0	0.0	0.0
RE3346R_neg	0.40920704699526833	0.0	0.0	0.0	0.0
RE3347C_pos	0.0	0.0	0.0	0.0	0.0
RE3347C_neg	0.0	0.0	0.0	0.0	0.0
RE3352C_pos	0.0	0.0	0.0	0.0	0.0
RE3352C_neg	0.0	0.0	0.0	0.0	0.0
RE3367C_pos	0.0	0.0	0.0	0.0	0.0
RE3367E_pos	0.0	0.0	0.0	0.0	0.3959683072543612
RE3367X_pos	0.0	0.0	0.0	0.0	0.3959683072543612
RE3370C_pos	0.0	0.0	0.0	0.0	0.0
RE3370R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3372C_pos	0.0	0.0	0.0	0.0	0.0
RE3372C_neg	0.0	0.0	0.0	0.0	0.0
RE3381C_pos	0.0	0.0	0.0	0.0	0.0
RE3381C_neg	0.0	0.0	0.0	0.0	0.0
RE3381E_pos	0.0	0.0	0.0	0.0	0.0
RE3381E_neg	0.0	0.0	0.0	0.0	0.0
RE3381L_pos	5.142687813440134	5.262346638437657	5.518924382492056	4.636736851182628	5.562791787956302
RE3381L_neg	5.142687813440134	5.262346638437657	5.518924382492056	4.636736851182628	5.562791787956302
RE3383M_pos	0.0	0.0	0.0	0.0	0.0
RE3383M_neg	0.0	0.0	0.0	0.0	0.0
RE3384M_pos	0.0	0.0	0.0	0.0	0.0
RE3384M_neg	0.0	0.0	0.0	0.0	0.0
RE3385M_pos	0.0	0.0	0.0	0.0	0.0
RE3386M_pos	0.0	0.0	0.0	0.0	0.0
RE3386M_neg	0.0	0.0	0.0	0.0	0.0
RE3387M_pos	0.0	0.0	0.0	0.0	0.0
RE3387M_neg	0.0	0.0	0.0	0.0	0.0
RE3388M_pos	0.0	0.0	0.0	0.0	0.0
RE3388M_neg	0.0	0.0	0.0	0.0	0.0
RE3389M_pos	0.0	0.0	0.0	0.0	0.0
RE3390M_pos	0.0	0.0	0.0	0.0	0.0
RE3390M_neg	0.0	0.0	0.0	0.0	0.0
RE3391M_pos	0.0	0.0	0.0	0.0	0.0
RE3391M_neg	0.0	0.0	0.0	0.0	0.0
RE3392M_pos	0.0	0.0	0.0	0.0	0.0
RE3392M_neg	0.0	0.0	0.0	0.0	0.0
RE3393M_pos	0.0	0.0	0.0	0.0	0.0
RE3393M_neg	0.0	0.0	0.0	0.0	0.0
RE3394M_pos	0.0	0.0	0.0	0.0	0.0
RE3394M_neg	0.0	0.0	0.0	0.0	0.0
RE3395M_pos	0.0	0.0	0.0	0.0	0.0
RE3396M_pos	0.0	0.0	0.0	0.0	0.0
RE3396M_neg	0.0	0.0	0.0	0.0	0.0
RE3397M_pos	0.0	0.0	0.0	0.0	0.0
RE3398M_pos	0.0	0.0	0.0	0.0	0.0
RE3398M_neg	0.0	0.0	0.0	0.0	0.0
RE3399M_pos	0.0	0.0	0.0	0.0	0.0
RE3399M_neg	0.0	0.0	0.0	0.0	0.0
RE3400M_pos	0.0	0.0	0.0	0.0	0.0
RE3400M_neg	0.0	0.0	0.0	0.0	0.0
RE3401M_pos	0.0	0.0	0.0	0.0	0.0
RE3401M_neg	0.0	0.0	0.0	0.0	0.0
RE3402M_pos	0.0	0.0	0.0	0.0	0.0
RE3402M_neg	0.0	0.0	0.0	0.0	0.0
RE3403M_pos	0.0	0.0	0.0	0.0	0.0
RE3403M_neg	0.0	0.0	0.0	0.0	0.0
RE3404M_pos	0.0	0.0	0.0	0.0	0.0
RE3404M_neg	0.0	0.0	0.0	0.0	0.0
RE3407C_pos	0.0	0.0	0.0	0.0	0.0
RE3408C_pos	0.0	0.0	0.0	0.0	0.0
RE3408C_neg	0.0	0.0	0.0	0.0	0.0
RE3409C_pos	0.0	0.0	0.0	0.0	0.0
RE3411C_pos	0.0	0.0	0.0	0.0	0.0
RE3411C_neg	0.0	0.0	0.0	0.0	0.0
RE3412C_pos	0.0	0.0	0.0	0.0	0.0
RE3413C_pos	0.0	0.0	0.0	0.0	0.0
RE3413C_neg	0.0	0.0	0.0	0.0	0.0
RE3414C_pos	0.0	0.0	0.0	0.0	0.0
RE3414C_neg	0.0	0.0	0.0	0.0	0.0
RE3415C_pos	0.0	0.0	0.0	0.0	0.0
RE3415C_neg	0.0	0.0	0.0	0.0	0.0
RE3417C_pos	0.0	0.0	0.0	0.0	0.0
RE3417C_neg	0.0	0.0	0.0	0.0	0.0
RE3420C_pos	0.0	0.0	0.0	0.0	0.0
RE3420C_neg	0.0	0.0	0.0	0.0	0.0
RE3421M_pos	0.0	0.0	0.0	0.0	0.0
RE3421M_neg	0.0	0.0	0.0	0.0	0.0
RE3421R_pos	0.0	0.0	0.0	0.0	0.0
RE3421R_neg	0.0	0.0	0.0	0.0	0.0
RE3422C_pos	0.0	0.0	0.0	0.0	0.0
RE3422C_neg	0.0	0.0	0.0	0.0	0.0
RE3423C_pos	0.0	0.0	0.0	0.0	0.0
RE3423C_neg	0.0	0.0	0.0	0.0	0.0
RE3430C_pos	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3430C_neg	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3430M_pos	0.0	0.0	0.0	0.0	0.0
RE3430M_neg	0.0	0.0	0.0	0.0	0.0
RE3430X_pos	0.0	0.0	0.0	0.0	0.0
RE3430X_neg	0.0	0.0	0.0	0.0	0.0
RE3431C_pos	0.0	0.0	0.0	0.0	0.0
RE3431C_neg	0.0	0.0	0.0	0.0	0.0
RE3432C_pos	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3432C_neg	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3432M_pos	0.0	0.0	0.0	0.0	0.0
RE3432M_neg	0.0	0.0	0.0	0.0	0.0
RE3432X_pos	0.0	0.0	0.0	0.0	0.0
RE3432X_neg	0.0	0.0	0.0	0.0	0.0
RE3434C_pos	0.0	0.0	0.0	0.0	0.0
RE3434R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3435C_pos	0.0	0.0	0.0	0.0	0.0
RE3435R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3436C_pos	0.0	0.0	0.0	0.0	0.0
RE3436R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3437C_pos	0.0	0.0	0.0	0.0	0.0
RE3437C_neg	0.0	0.0	0.0	0.0	0.0
RE3440C_pos	0.0	0.0	0.0	0.0	0.0
RE3440R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3443M_pos	0.0	0.0	0.0	0.0	0.0
RE3443M_neg	0.0	0.0	0.0	0.0	0.0
RE3443X_pos	0.0	0.0	0.0	0.0	0.0
RE3443X_neg	0.0	0.0	0.0	0.0	0.0
RE3444C_pos	0.0	0.0	0.0	0.0	0.0
RE3444C_neg	0.0	0.0	0.0	0.0	0.0
RE3444M_pos	0.0	0.0	0.0	0.0	0.0
RE3444M_neg	0.0	0.0	0.0	0.0	0.0
RE3444X_pos	0.0	0.0	0.0	0.0	0.0
RE3444X_neg	0.0	0.0	0.0	0.0	0.0
RE3445M_pos	0.0	0.0	0.0	0.0	0.0
RE3445X_pos	0.07414544520629612	0.0	0.0	0.0	0.0
RE3446C_pos	0.0	0.0	0.0	0.0	0.0
RE3446C_neg	0.0	0.0	0.0	0.0	0.0
RE3446M_pos	0.0	0.0	0.0	0.0	0.0
RE3446M_neg	0.0	0.0	0.0	0.0	0.0
RE3446R_pos	0.0	0.0	0.0	0.0	0.0
RE3446R_neg	0.0	0.0	0.0	0.0	0.0
RE3446X_pos	0.0	0.0	0.0	0.0	0.0
RE3446X_neg	0.0	0.0	0.0	0.0	0.0
RE3447M_pos	0.0	0.0	0.0	0.0	0.0
RE3447M_neg	0.0	0.0	0.0	0.0	0.0
RE3447X_pos	0.0	0.0	0.0	0.0	0.0
RE3447X_neg	0.0	0.0	0.0	0.0	0.0
RE3448C_pos	0.0	0.0	0.0	0.0	0.0
RE3448C_neg	0.0	0.0	0.0	0.0	0.0
RE3448M_pos	0.0	0.0	0.0	0.0	0.0
RE3448M_neg	0.0	0.0	0.0	0.0	0.0
RE3448X_pos	0.0	0.0	0.0	0.0	0.0
RE3448X_neg	0.0	0.0	0.0	0.0	0.0
RE3449C_pos	0.0	0.0	0.0	0.0	0.0
RE3449C_neg	0.0	0.0	0.0	0.0	0.0
RE3451C_pos	0.0	0.0	0.0	0.0	0.0
RE3452C_pos	0.0	0.0	0.0	0.0	0.0
RE3452C_neg	0.0	0.0	0.0	0.0	0.0
RE3453C_pos	0.0	0.0	0.0	0.0	0.0
RE3453C_neg	0.0	0.0	0.0	0.0	0.0
RE3454C_pos	0.0	0.0	0.0	0.0	0.0
RE3455C_pos	0.0	0.0	0.0	0.0	0.0
RE3457C_pos	0.0	0.0	0.0	0.0	0.0
RE3458C_pos	0.0	0.0	0.0	0.0	0.0
RE3458C_neg	0.0	0.0	0.0	0.0	0.0
RE3459C_pos	0.0	0.0	0.0	0.0	0.0
RE3459C_neg	0.0	0.0	0.0	0.0	0.0
RE3460C_pos	0.0	0.0	0.0	0.0	0.0
RE3464C_pos	0.0	0.0	0.0	0.0	0.0
RE3464R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3469C_pos	0.0	0.0	0.0	0.0	0.0
RE3469C_neg	0.0	0.0	0.0	0.0	0.0
RE3470C_pos	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3470C_neg	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3470M_pos	0.0	0.0	0.0	0.0	0.0
RE3470M_neg	0.0	0.0	0.0	0.0	0.0
RE3470X_pos	0.0	0.0	0.0	0.0	0.0
RE3470X_neg	0.0	0.0	0.0	0.0	0.0
RE3474C_pos	0.0	0.0	0.0	0.0	0.0
RE3474R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3475C_pos	0.0	0.0	0.0	0.0	0.0
RE3475N_pos	0.0	1.0292984849488218	0.0	0.0	0.07871222279147483
RE3476C_pos	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3476C_neg	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3476M_pos	0.0	0.0	0.0	0.0	0.0
RE3476M_neg	0.0	0.0	0.0	0.0	0.0
RE3476X_pos	0.0	0.0	0.0	0.0	0.0
RE3476X_neg	0.0	0.0	0.0	0.0	0.0
RE3477C_pos	0.0	0.0	0.0	0.0	0.0
RE3477C_neg	0.0	0.0	0.0	0.0	0.0
RE3485C_pos	0.0	0.0	0.0	0.0	0.0
RE3485N_pos	0.0	1.0292984849488218	0.0	0.0	0.07871222279147483
RE3486C_pos	0.0	0.0	0.0	0.0	0.0
RE3486C_neg	0.0	0.0	0.0	0.0	0.0
RE3488C_pos	0.0	0.0	0.0	0.0	0.0
RE3488N_pos	3.4545574101689565	3.292920889718564	3.2586211706292487	3.126904430165723	3.7674065900168467
RE3488R_pos	3.4545574101689565	3.292920889718564	3.2586211706292487	3.126904430165723	3.7674065900168467
RE3488X_pos	0.07414544520629612	0.0	0.0	0.0	0.0
RE3490C_pos	0.0	0.0	0.0	0.0	0.0
RE3490C_neg	0.0	0.0	0.0	0.0	0.0
RE3491C_pos	0.0	0.0	0.0	0.0	0.0
RE3491C_neg	0.0	0.0	0.0	0.0	0.0
RE3492C_pos	0.0	0.0	0.0	0.0	0.0
RE3492C_neg	0.0	0.0	0.0	0.0	0.0
RE3493C_pos	0.0	0.0	0.0	0.0	0.0
RE3493C_neg	0.0	0.0	0.0	0.0	0.0
RE3494C_pos	0.0	0.0	0.0	0.0	0.0
RE3494C_neg	0.0	0.0	0.0	0.0	0.0
RE3495C_pos	0.0	0.0	0.0	0.0	0.0
RE3495C_neg	0.0	0.0	0.0	0.0	0.0
RE3496C_pos	0.0	0.0	0.0	0.0	0.0
RE3496C_neg	0.0	0.0	0.0	0.0	0.0
RE3496N_pos	0.0	0.0	0.0	0.0	0.0
RE3496N_neg	0.0	0.0	0.0	0.0	0.0
RE3498N_pos	0.0	1.0292984849488218	0.0	0.0	0.07871222279147483
RE3498R_pos	0.0	0.0	0.0	0.0	0.0
RE3499C_pos	0.0	0.0	0.0	0.0	0.0
RE3499C_neg	0.0	0.0	0.0	0.0	0.0
RE3500C_pos	0.0	0.0	0.0	0.0	0.0
RE3500C_neg	0.0	0.0	0.0	0.0	0.0
RE3500R_pos	0.0	0.0	0.0	0.0	0.0
RE3500R_neg	0.0	0.0	0.0	0.0	0.0
RE3500X_pos	0.0	0.0	0.0	0.0	0.0
RE3500X_neg	0.0	0.0	0.0	0.0	0.0
RE3501C_pos	0.0	0.0	0.0	0.0	0.0
RE3501C_neg	0.0	0.0	0.0	0.0	0.0
RE3501R_pos	0.0	0.0	0.0	0.0	0.0
RE3501R_neg	0.0	0.0	0.0	0.0	0.0
RE3501X_pos	0.0	0.0	0.0	0.0	0.0
RE3501X_neg	0.0	0.0	0.0	0.0	0.0
RE3502C_pos	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3502C_neg	7.203221579666382	7.58431623900956	7.744335028753736	7.185621924349148	7.185344206058877
RE3502X_pos	0.0	0.0	0.0	0.0	0.0
RE3502X_neg	0.0	0.0	0.0	0.0	0.0
RE3503C_pos	0.0	0.0	0.0	0.0	0.0
RE3503N_pos	0.0	1.0292984849488218	0.0	0.0	0.07871222279147483
RE3506C_pos	0.0	0.0	0.0	0.0	0.0
RE3506R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3511C_pos	0.0	0.0	0.0	0.0	0.0
RE3511M_pos	0.0	0.0	0.0	0.0	0.0
RE3511R_pos	0.0	0.0	0.0	0.0	0.0
RE3513C_pos	0.0	0.0	0.0	0.0	0.0
RE3513N_pos	0.0	1.0292984849488218	0.0	0.0	0.07871222279147483
RE3513R_pos	0.0	0.0	0.0	0.0	0.0
RE3514C_pos	0.0	0.0	0.0	0.0	0.0
RE3514R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3515C_pos	0.0	0.0	0.0	0.0	0.0
RE3515C_neg	0.0	0.0	0.0	0.0	0.0
RE3518C_pos	0.0	0.0	0.0	0.0	0.0
RE3518R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3519C_pos	0.0	0.0	0.0	0.0	0.0
RE3519C_neg	0.0	0.0	0.0	0.0	0.0
RE3519R_pos	0.0	0.0	0.0	0.0	0.0
RE3519R_neg	0.0	0.0	0.0	0.0	0.0
RE3519X_pos	0.0	0.0	0.0	0.0	0.0
RE3519X_neg	0.0	0.0	0.0	0.0	0.0
RE3520C_pos	0.0	0.0	0.0	0.0	0.0
RE3520C_neg	0.0	0.0	0.0	0.0	0.0
RE3520E_pos	2.2376619467206456	0.8452022981757586	1.1999386127961373	0.0	1.6643584933529916
RE3520E_neg	2.2376619467206456	0.8452022981757586	1.1999386127961373	0.0	1.6643584933529916
RE3520M_pos	0.0	0.0	0.0	0.0	0.0
RE3520M_neg	0.0	0.0	0.0	0.0	0.0
RE3520N_pos	0.0	0.0	0.0	0.0	0.0
RE3520N_neg	0.0	0.0	0.0	0.0	0.0
RE3521C_pos	0.0	0.0	0.0	0.0	0.0
RE3521C_neg	0.0	0.0	0.0	0.0	0.0
RE3521M_pos	0.0	0.0	0.0	0.0	0.0
RE3521M_neg	0.0	0.0	0.0	0.0	0.0
RE3521R_pos	5.284656203430895	5.430188110986947	5.7342916707593	5.004849253416197	5.697930967527045
RE3521R_neg	5.284656203430895	5.430188110986947	5.7342916707593	5.004849253416197	5.697930967527045
RE3521X_pos	0.0	0.0	0.0	0.0	0.0
RE3521X_neg	0.0	0.0	0.0	0.0	0.0
RE3522C_pos	0.0	0.0	0.0	0.0	0.0
RE3522R_pos	4.940216511325155	4.830766981263726	4.748344551129325	4.5499819336815746	4.734375951438473
RE3524R_pos	0.0	0.0	0.0	0.0	0.0
RE3524R_neg	0.0	0.0	0.0	0.0	0.0
RE3525C_pos	2.0065588474855653	0.0	0.24481602442780676	0.3961536678526968	2.00877533997333
RE3525M_pos	0.0	0.0	0.0	0.0	0.0
RE3525N_pos	0.0	0.0	0.0	0.0	0.0
RE3525R_pos	0.0	0.0	0.0	0.0	0.0
RE3525X_pos	0.0	0.0	0.0	0.0	0.0
RE3526C_pos	2.0065588474855653	0.0	0.24481602442780676	0.3961536678526968	2.00877533997333
RE3526M_pos	0.0	0.0	0.0	0.0	0.0
RE3526X_pos	0.0	0.0	0.0	0.0	0.0
RE3532C_pos	0.0	0.0	0.0	0.0	0.0
RE3532C_neg	0.0	0.0	0.0	0.0	0.0
RE3532M_pos	0.0	0.0	0.0	0.0	0.0
RE3532M_neg	0.0	0.0	0.0	0.0	0.0
RE3532R_pos	5.284656203430895	5.430188110986947	5.7342916707593	5.004849253416197	5.697930967527045
RE3532R_neg	5.284656203430895	5.430188110986947	5.7342916707593	5.004849253416197	5.697930967527045
RE3533C_pos	0.0	0.0	0.0	0.0	0.0
RE3533C_neg	0.0	0.0	0.0	0.0	0.0
RE3533M_pos	0.0	0.0	0.0	0.0	0.0
RE3533M_neg	0.0	0.0	0.0	0.0	0.0
RE3533R_pos	5.284656203430895	5.430188110986947	5.7342916707593	5.004849253416197	5.697930967527045
RE3533R_neg	5.284656203430895	5.430188110986947	5.7342916707593	5.004849253416197	5.697930967527045
RE3534C_pos	0.0	0.0	0.0	0.0	0.0
RE3534C_neg	0.0	0.0	0.0	0.0	0.0
RE3534M_pos	0.0	0.0	0.0	0.0	0.0
RE3534M_neg	0.0	0.0	0.0	0.0	0.0
RE3534R_pos	5.284656203430895	5.430188110986947	5.7342916707593	5.004849253416197	5.697930967527045
RE3534R_neg	5.284656203430895	5.430188110986947	5.7342916707593	5.004849253416197	5.697930967527045
RE3535R_pos	0.0	0.0	0.0	0.0	0.0
RE3535R_neg	0.0	0.0	0.0	0.0	0.0
RE3536C_pos	0.0	0.0	0.0	0.0	0.0
RE3536C_neg	0.0	0.0	0.0	0.0	0.0
RE3537C_pos	0.0	0.0	0.0	0.0	0.0
RE3537C_neg	0.0	0.0	0.0	0.0	0.0
RE3550X_pos	0.0	0.0	0.0	0.0	0.0
RE3551X_pos	0.0	0.0	0.0	0.0	0.0
RE3551X_neg	0.0	0.0	0.0	0.0	0.0
RE3552X_pos	0.0	0.0	0.0	0.0	0.0
RE3552X_neg	0.0	0.0	0.0	0.0	0.0
RE3554C_pos	0.0	0.0	0.0	0.0	0.0
RE3554C_neg	0.0	0.0	0.0	0.0	0.0
RE3554M_pos	0.0	0.0	0.0	0.0	0.0
RE3554M_neg	0.0	0.0	0.0	0.0	0.0
