	Ob.EPA.c_S137_L007_R1_001	Ob.EPA.e_S153_L007_R1_001	Ob.1012.b_S133_L007_R1_001	WT.911.b_S129_L007_R1_001
HEX4_pos	7.405056345873811	7.70659961901207	7.485185284343958	7.095713484251265
HEX7_pos	7.405056345873811	7.70659961901207	7.485185284343958	7.095713484251265
HEXCCOAtx_pos	0.0	0.0	0.0	0.0
HEXCCOAtx_neg	0.0	0.0	0.0	0.0
HEXCCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
HEXCCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
HEXCCRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
HEXCt_pos	0.0	0.0	0.0	0.0
HEXCt_neg	0.0	0.0	0.0	0.0
HGNTOR_pos	9.234913208521654	9.357903838552492	8.977508904540139	8.615298579092116
HIBDm_pos	8.147917191084018	8.197167537416053	8.088894217931006	7.783194703376154
HIBDm_neg	8.147917191084018	8.197167537416053	8.088894217931006	7.783194703376154
HISD_pos	7.676944359106912	7.587964988882679	7.104755986962257	7.989990473058127
HISDC_pos	6.009660689646706	5.938050499534043	5.7546203116745325	5.284662185483166
HISt4_pos	4.671293372481576	4.857980995127572	4.57106999816771	5.020591094773247
HISTASE_pos	0.7136958148433591	0.8718436485093178	1.1763227726404628	0.8639384504239714
HISTAtu_pos	4.297191416565856	4.83035674741922	4.3377110921282895	3.3146965256562866
HISTAtu_neg	4.297191416565856	4.83035674741922	4.3377110921282895	3.3146965256562866
HISTAVESSEC_pos	2.1984941536390834	2.682573297347578	2.229587922740652	1.5360529002402097
HIStiDF_pos	8.689893171363158	8.901922788086054	8.532083141492505	8.253611151947169
HIStN1_pos	9.189750445929795	9.691481821608948	9.330558400030803	9.219047483921893
HIStN1_neg	9.189750445929795	9.691481821608948	9.330558400030803	9.219047483921893
HKt_pos	0.1309308698264487	0.1826922975161903	0.2203299548795556	0.45417589318580215
HKYNH_pos	7.328226118787732	7.401732849522621	6.96613048992893	6.907852071845964
HMBS_pos	5.780835001738229	5.918624755574591	5.762614578754559	5.261154672615571
HMGCOARr_pos	5.2645364309990255	5.988002937508055	4.582556003014061	4.12350066435096
HMGCOASi_pos	7.987605101610156	8.472000292140352	7.90026304356897	6.6783536539741695
HMGCOASim_pos	10.509012885929886	10.834502653034374	10.481940667623352	10.08835099214866
HMGCOAtm_pos	0.0	0.0	0.0	0.0
HMGCOAtm_neg	0.0	0.0	0.0	0.0
HMGCOAtx_pos	0.0	0.0	0.0	0.0
HMGCOAtx_neg	0.0	0.0	0.0	0.0
HMGLm_pos	8.195003027111333	8.376385897590513	8.4310378743783	7.314877757368213
HMGLx_pos	8.195003027111333	8.375256688337155	8.4310378743783	7.314877757368213
HOMt4_pos	6.472325296656458	6.661065479806948	6.160678213220501	6.04745114041639
HOXG_pos	5.938521045865967	6.2393598502774665	6.037162550127378	6.141187525004999
HPACtr_pos	0.0	0.0	0.0	0.0
HPACtr_neg	0.0	0.0	0.0	0.0
HPCLx_pos	0.0	0.0	0.0	0.0
HPDCACRNCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
HPDCACRNCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
HPDCACRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
HPDCAt_pos	0.0	0.0	0.0	0.0
HPDCAt_neg	0.0	0.0	0.0	0.0
HPYRDC_pos	0.0	0.0	0.0	0.0
HPYRDCm_pos	0.0	0.0	0.0	0.0
HPYRR2x_pos	10.622184548617678	10.559319725766308	10.582791189498508	9.693051295397
HPYRRy_pos	7.90080644290863	8.159316347334773	8.03006013876434	7.746379954458578
HPYRtp_pos	0.0	0.0	0.0	0.0
HPYRtp_neg	0.0	0.0	0.0	0.0
HRETNtn_pos	0.0	0.0	0.0	0.0
HRETNtn_neg	0.0	0.0	0.0	0.0
HS1ly_pos	1.6915341649192002	1.8914191868460786	1.875780063068488	2.1667154449664223
HS2ly_pos	1.6915341649192002	1.8914191868460786	1.875780063068488	2.1667154449664223
HS3ly_pos	1.6915341649192002	1.8914191868460786	1.875780063068488	2.1667154449664223
HS4ly_pos	1.6915341649192002	1.8914191868460786	1.875780063068488	2.1667154449664223
HSAT1ly_pos	0.0	0.0	0.0	0.0
HSAT2ly_pos	0.0	0.0	0.0	0.0
HSAT3ly_pos	0.0	0.0	0.0	0.0
HSAT4ly_pos	0.0	0.0	0.0	0.0
HSD11B1r_pos	9.496174702279768	9.372299186388569	9.451705665356302	9.445532219028312
HSD11B1r_neg	9.496174702279768	9.372299186388569	9.451705665356302	9.445532219028312
HSD11B2r_pos	0.0	0.22650852980867975	0.13750352374993502	0.18903382439001715
HSD11B2r_neg	0.0	0.22650852980867975	0.13750352374993502	0.18903382439001715
HSD17B1_pos	0.3895668117627256	0.0	0.23878685958711648	0.5655971758542251
HSD17B1_neg	0.3895668117627256	0.0	0.23878685958711648	0.5655971758542251
HSD17B2r_pos	6.280585202564472	6.301953395126096	6.579542224936903	7.949184721814688
HSD17B42x_pos	8.476179138668185	8.731285084860028	8.353455626247996	7.350939181546431
HSD17B4x_pos	8.476179138668185	8.731285084860028	8.353455626247996	7.350939181546431
HSD17B7r_pos	4.583158003874408	5.546277132090075	4.349082146391089	3.7495342676692616
HSD17B8r_pos	6.280585202564472	6.301953395126096	6.579542224936903	7.949184721814688
HSD17B9r_pos	4.583158003874408	5.546277132090075	4.349082146391089	3.7495342676692616
HSD3A1r_pos	0.0	0.0	0.0	0.0
HSD3A1r_neg	0.0	0.0	0.0	0.0
HSD3A2r_pos	0.0	0.0	0.0	0.0
HSD3A2r_neg	0.0	0.0	0.0	0.0
HSD3B11_pos	0.0	0.0	0.0	0.0
HSD3B11r_pos	3.974529312483882	4.040015678847879	3.725741156503952	4.7527485914071335
HSD3B12r_pos	3.974529312483882	4.040015678847879	3.725741156503952	4.7527485914071335
HSD3B13_pos	0.0	0.0	0.0	0.0
HSD3B13r_pos	3.974529312483882	4.040015678847879	3.725741156503952	4.7527485914071335
HSD3B2r_pos	3.974529312483882	4.040015678847879	3.725741156503952	4.7527485914071335
HSD3B3r_pos	3.974529312483882	4.040015678847879	3.725741156503952	4.7527485914071335
HSD3B7P_pos	8.253469333537804	8.467197951537868	8.325710207515785	8.547550081367172
HSPASEly_pos	0.0	0.0	0.0	0.0
HSPGt_pos	0.0	0.0	0.0	0.0
HSPGtly_pos	0.0	0.0	0.0	0.0
HTAXOLte_pos	0.0	0.0	0.0	0.0
HTAXOLte_neg	0.0	0.0	0.0	0.0
Htg_pos	0.0	0.0	0.0	0.0
Htg_neg	0.0	0.0	0.0	0.0
Htm_pos	6.35860724911781	6.415319248140376	6.6089570522182886	4.805808348701467
Htr_pos	0.0	0.0	0.0	0.0
Htr_neg	0.0	0.0	0.0	0.0
Htx_pos	0.0	0.0	0.0	0.0
Htx_neg	0.0	0.0	0.0	0.0
HXANtl_pos	1.4750848829487828	1.3276873641760472	1.5753123306874368	2.0214797274104517
HXANtl_neg	1.4750848829487828	1.3276873641760472	1.5753123306874368	2.0214797274104517
HXANtx_pos	0.0	0.0	0.0	0.0
HXPRT_pos	0.0	0.0	0.0	0.0
HYPOE_pos	0.22650852980867975	0.5558161550616397	0.8953026213333066	0.3334237337251918
HYPTROX_pos	0.0	0.0	0.0	0.0
HYXNt_pos	0.17632277264046287	0.3895668117627256	0.6507645591169021	0.7048719644563528
HYXNt_neg	0.17632277264046287	0.3895668117627256	0.6507645591169021	0.7048719644563528
ICDHxm_pos	9.150965783556497	9.170275613879548	9.10265813136374	8.874858429102035
ICDHy_pos	8.366278495551866	8.467687055974993	8.108367633576657	7.640172618868969
ICDHyp_pos	8.366278495551866	8.467687055974993	8.108367633576657	7.640172618868969
ICDHyrm_pos	7.415403762070331	7.584737062008159	7.3432301395534685	6.357376055469638
ICDHyrm_neg	7.415403762070331	7.584737062008159	7.3432301395534685	6.357376055469638
IDHPOXOX2b_pos	0.0	0.0	0.0	0.0
IDHPOXOX3_pos	0.0	0.0	0.0	0.0
IDHPOXOX4_pos	0.0	0.0	0.0	0.0
IDHPOXOXb_pos	0.0	0.0	0.0	0.0
IDOAASE1ly_pos	3.016139702655253	3.169925001442312	3.23112515787905	2.889473542531109
IDOAASE2ly_pos	3.016139702655253	3.169925001442312	3.23112515787905	2.889473542531109
IDOAASE3ly_pos	3.016139702655253	3.169925001442312	3.23112515787905	2.889473542531109
IDOAASE4ly_pos	3.016139702655253	3.169925001442312	3.23112515787905	2.889473542531109
IDOURtly_pos	4.073820233291672	4.513490745588118	4.124328135002202	4.3008558712687615
IDOURtly_neg	4.073820233291672	4.513490745588118	4.124328135002202	4.3008558712687615
IDPtn_pos	0.0	0.0	0.0	0.0
IDPtn_neg	0.0	0.0	0.0	0.0
ILEt4_pos	0.0	0.0	0.0	0.0
ILEt5m_pos	0.0	0.0	0.0	0.0
ILEt5m_neg	0.0	0.0	0.0	0.0
ILETA_pos	0.0	0.0	0.08406426478847456	0.070389327891398
ILETA_neg	0.0	0.0	0.08406426478847456	0.070389327891398
ILETAm_pos	4.292781749227846	4.57349571549561	4.737686761409861	4.9453267772646265
ILETAm_neg	4.292781749227846	4.57349571549561	4.737686761409861	4.9453267772646265
ILEtec_pos	2.925999418556223	3.0250287944915226	3.111031312388744	3.3909427728025427
ILEtec_neg	2.925999418556223	3.0250287944915226	3.111031312388744	3.3909427728025427
IMACTD_pos	10.847198319174934	11.086866014905132	10.792961065455499	9.6977321257776
IMACTD_m_pos	10.710419023234163	10.986986817431832	10.75802328932175	10.320789268970136
IMPC_pos	3.8904466926799057	3.957914598632985	3.5668151540108965	3.699329525673156
IMPC_neg	3.8904466926799057	3.957914598632985	3.5668151540108965	3.699329525673156
IMPD_pos	4.466627120041501	4.714795011118162	4.858478390423272	4.84197311892718
INOSTO_pos	0.4005379295837288	0.0	0.0	0.0
INSKm_pos	0.0	0.0	0.0	0.0
INSt_pos	6.611615037692342	6.928133407829852	6.643278996311979	7.076281166579489
INSt_neg	6.611615037692342	6.928133407829852	6.643278996311979	7.076281166579489
INSt4_pos	0.16349873228287956	0.22650852980867975	0.29865831556451516	0.3103401206121505
INStl_pos	1.4750848829487828	1.3276873641760472	1.5753123306874368	2.0214797274104517
INStl_neg	1.4750848829487828	1.3276873641760472	1.5753123306874368	2.0214797274104517
INStm_pos	6.609695872862739	6.924456238622889	6.635028799027446	7.069530325162305
INStm_neg	6.609695872862739	6.924456238622889	6.635028799027446	7.069530325162305
INSTt2r_pos	0.2630344058337938	0.18903382439001715	0.22650852980867975	0.0
INSTt2r_neg	0.2630344058337938	0.18903382439001715	0.22650852980867975	0.0
INSTt4_pos	0.6507645591169021	0.8155754288625726	0.722466024471091	0.925999418556223
INSTt4_neg	0.6507645591169021	0.8155754288625726	0.722466024471091	0.925999418556223
IPDDIx_pos	6.334496768390418	6.433960931121179	5.861707286585856	5.800123352826528
IPDDIx_neg	6.334496768390418	6.433960931121179	5.861707286585856	5.800123352826528
IPDPtr_pos	0.0	0.0	0.0	0.0
IPDPtr_neg	0.0	0.0	0.0	0.0
IPDPtx_pos	0.0	0.0	0.0	0.0
IPDPtx_neg	0.0	0.0	0.0	0.0
It_pos	0.0	0.0	0.0	0.0
It_neg	0.0	0.0	0.0	0.0
ITCOAL1m_pos	8.074837214645186	8.240791332161956	8.120782187871294	7.397417940869857
ITCOAL1m_neg	8.074837214645186	8.240791332161956	8.120782187871294	7.397417940869857
ITCOALm_pos	7.601436534622173	7.657890054488208	7.6746513147035085	7.120548937075999
ITCOALm_neg	7.601436534622173	7.657890054488208	7.6746513147035085	7.120548937075999
ITPtn_pos	0.0	0.0	0.0	0.0
ITPtn_neg	0.0	0.0	0.0	0.0
IZPN_pos	0.0	0.0	0.0	0.0
KAS8_pos	9.295562328452059	10.470435183069966	9.263824728595699	6.684070645734081
KCC2t_pos	5.335211681705785	5.49281457256712	5.57228336665041	5.25512301484779
KCC2t_neg	5.335211681705785	5.49281457256712	5.57228336665041	5.25512301484779
KCCt_pos	5.376429311069923	5.519164449806069	5.578938713093386	5.297191416565856
KCCt_neg	5.376429311069923	5.519164449806069	5.578938713093386	5.297191416565856
KDNH_pos	0.0	0.0	0.0	0.0
KHK_pos	9.962809267557088	10.112230972102493	10.139768763460385	8.96555343498708
KHK2_pos	9.962809267557088	10.112230972102493	10.139768763460385	8.96555343498708
KHK3_pos	9.962809267557088	10.112230972102493	10.139768763460385	8.96555343498708
KSII_CORE2t_pos	0.0	0.0	0.0	0.0
KSII_CORE2tly_pos	0.0	0.0	0.0	0.0
KSII_CORE4t_pos	0.0	0.0	0.0	0.0
KSII_CORE4tly_pos	0.0	0.0	0.0	0.0
KSIt_pos	0.0	0.0	0.0	0.0
KSItly_pos	0.0	0.0	0.0	0.0
Kt3g_pos	3.554588851677637	4.064365540263628	3.7092906357233577	3.602884408718418
Kt3g_neg	3.554588851677637	4.064365540263628	3.7092906357233577	3.602884408718418
KYN_pos	7.328226118787732	7.401732849522621	6.96613048992893	6.907852071845964
KYN3OX_pos	7.394291190206776	7.4619704939351745	7.149848714169763	7.113846327995798
KYNAKGAT_pos	6.385948657855972	6.636769607734454	6.322829497628895	7.473868069043629
KYNATESYN_pos	0.0	0.0	0.0	0.0
LACZe_pos	3.234194722953812	3.4594316186372973	3.111031312388744	2.9981955031532523
LACZly_pos	6.002477503606242	6.335301020965862	6.065335346878031	5.863195112473192
LALDO_pos	8.350850805483375	8.582405463540779	8.30514974563003	8.181798280524177
LALDO_neg	8.350850805483375	8.582405463540779	8.30514974563003	8.181798280524177
LALDO2x_pos	0.0	0.0	0.0	0.0
LAPCOAl_pos	4.444932048942182	4.444932048942182	4.166715444966422	4.032100843167024
LCADi_pos	10.848591645186636	11.08905979486911	10.794269639847872	9.70173963867435
LCADi_D_pos	10.848591645186636	11.08905979486911	10.794269639847872	9.70173963867435
LCADi_Dm_pos	10.914669158141127	11.200684084729907	10.91912403150326	10.497961581362343
LCADim_pos	10.914669158141127	11.200684084729907	10.91912403150326	10.497961581362343
LCAT1e_pos	8.544114402209475	8.661671227514455	8.44111824453277	8.4835739645351
LCTStg_pos	0.0	0.0	0.0	0.0
LCTStl_pos	0.0	0.0	0.0	0.0
LCYSTAT_pos	7.76593249347046	8.010052490595216	7.430452551665532	6.4961747022797685
LCYSTAT_neg	7.76593249347046	8.010052490595216	7.430452551665532	6.4961747022797685
LCYSTATm_pos	8.841249829516796	9.128277932873363	8.780211658523335	8.147866326591235
LCYSTATm_neg	8.841249829516796	9.128277932873363	8.780211658523335	8.147866326591235
LCYSTCBOXL_pos	6.217812330838862	6.714795011118162	6.35860724911781	5.6676083256737195
LDH_D_pos	6.110822574047804	6.692092375427572	6.2538002214764195	5.689858236319245
LDH_D_neg	6.110822574047804	6.692092375427572	6.2538002214764195	5.689858236319245
LDH_L_pos	10.565773275340668	10.467330433696745	10.516487980909975	9.610914100346477
LDH_L_neg	10.565773275340668	10.467330433696745	10.516487980909975	9.610914100346477
LDH_Lm_pos	10.067891433091757	10.022756178646437	10.032913563162666	9.15238625842844
LDH_Lm_neg	10.067891433091757	10.022756178646437	10.032913563162666	9.15238625842844
LEUKTRA4t_pos	0.0	0.0	0.0	0.0
LEUKTRA4t_neg	0.0	0.0	0.0	0.0
LEUKTRA4tr_pos	0.0	0.0	0.0	0.0
LEUKTRA4tr_neg	0.0	0.0	0.0	0.0
LEUKTRB4t_pos	0.0	0.0	0.0	0.0
LEUKTRB4t_neg	0.0	0.0	0.0	0.0
LEUKTRB4tr_pos	0.0	0.0	0.0	0.0
LEUKTRB4tr_neg	0.0	0.0	0.0	0.0
LEUKTRC4t_pos	0.0	0.0	0.0	0.0
LEUKTRC4t_neg	0.0	0.0	0.0	0.0
LEUKTRD4t_pos	0.0	0.0	0.0	0.0
LEUKTRD4t_neg	0.0	0.0	0.0	0.0
LEUKTRD4tr_pos	0.0	0.0	0.0	0.0
LEUKTRD4tr_neg	0.0	0.0	0.0	0.0
LEUKTRE4t_pos	0.0	0.0	0.0	0.0
LEUKTRE4t_neg	0.0	0.0	0.0	0.0
LEUKTRF4t_pos	0.0	0.0	0.0	0.0
LEUKTRF4t_neg	0.0	0.0	0.0	0.0
LEUt4_pos	9.057260716464198	9.25908413335355	8.886702553810883	8.646990644004003
LEUt5m_pos	0.0	0.0	0.0	0.0
LEUt5m_neg	0.0	0.0	0.0	0.0
LEUTA_pos	0.0	0.0	0.08406426478847456	0.070389327891398
LEUTA_neg	0.0	0.0	0.08406426478847456	0.070389327891398
LEUTAm_pos	4.292781749227846	4.57349571549561	4.737686761409861	4.9453267772646265
LEUTAm_neg	4.292781749227846	4.57349571549561	4.737686761409861	4.9453267772646265
LEUtec_pos	2.925999418556223	3.0250287944915226	3.111031312388744	3.3909427728025427
LEUtec_neg	2.925999418556223	3.0250287944915226	3.111031312388744	3.3909427728025427
LFORKYNHYD_pos	7.328226118787732	7.401732849522621	6.96613048992893	6.907852071845964
LGNCCOAtx_pos	0.0	0.0	0.0	0.0
LGNCCOAtx_neg	0.0	0.0	0.0	0.0
LGNCCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
LGNCCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
LGNCCRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
LGNCt_pos	9.558784211314958	9.775643199837265	9.599950024569853	9.906379550611977
LGNCt_neg	9.558784211314958	9.775643199837265	9.599950024569853	9.906379550611977
LGTHL_pos	8.29783336841106	8.177867974518016	8.161686174583998	8.57957993604589
LIMNENte_pos	0.0	0.0	0.0	0.0
LIMNENte_neg	0.0	0.0	0.0	0.0
LINKDEG1ly_pos	0.0	0.0	0.0	0.0
LINKDEG2ly_pos	0.0	0.0	0.0	0.0
LINKDEG3ly_pos	0.0	0.0	0.0	0.0
LINKDEG4ly_pos	0.0	0.0	0.0	0.0
LIPOti_pos	2.980025300238734	3.702657543390911	3.6016965164809576	2.211012193485512
L_LACDcm_pos	2.873813198359087	2.807354922057604	1.956056652412403	2.7990873060740036
L_LACt2r_pos	6.85586514988829	6.995710628907104	6.66519377274042	5.616181231331876
L_LACt2r_neg	6.85586514988829	6.995710628907104	6.66519377274042	5.616181231331876
L_LACt4r_pos	0.0	0.0	0.0	0.0
L_LACt4r_neg	0.0	0.0	0.0	0.0
LNELDCCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
LNELDCCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
LNELDCCRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
LNELDCt_pos	0.0	0.0	0.0	0.0
LNELDCt_neg	0.0	0.0	0.0	0.0
LNLCCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
LNLCCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
LNLCCRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
LNLCt_pos	8.880410035293535	9.120756272978472	8.809446600953146	8.979568100095186
LNLCt_neg	8.880410035293535	9.120756272978472	8.809446600953146	8.979568100095186
LNLNCACPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
LNLNCACPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
LNLNCACRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
LNLNCAt_pos	8.880410035293535	9.120756272978472	8.809446600953146	8.979568100095186
LNLNCAt_neg	8.880410035293535	9.120756272978472	8.809446600953146	8.979568100095186
LNLNCGCPT1_pos	7.004501392234941	7.572207561010223	7.070496667279185	6.644577357018378
LNLNCGCPT2_pos	6.735928284277653	6.83035674741922	6.454175893185802	6.185271905593818
LNLNCGCRNt_pos	7.011562726891081	7.358167657706722	7.206037546246592	6.147103143924099
LNLNCGt_pos	8.880410035293535	9.120756272978472	8.809446600953146	8.979568100095186
LNLNCGt_neg	8.880410035293535	9.120756272978472	8.809446600953146	8.979568100095186
LNS14DM_pos	0.0	0.0	0.0	0.0
LNSTLSr_pos	4.67072705449947	5.5109619192773796	4.519793486241101	3.9001422603598166
LPASE_pos	1.2509615735332187	0.28688114778816154	0.5558161550616397	0.8479969065549501
LPCHOLt_pos	0.0	0.0	0.0	0.0
LPCHOLt_neg	0.0	0.0	0.0	0.0
LPCOXp_pos	7.424754167004552	7.569779675014744	7.349966746971192	7.556659320903974
LPS_pos	6.524659241412916	6.417346217270283	6.46972320817581	7.464259837637161
LPS2_pos	4.662205499653616	4.968551603363945	4.63575439127776	4.042644337408494
LPS2e_pos	6.082149041353872	5.785550551739256	6.017253838968937	7.331902233804704
LPS3_pos	7.821263767548243	7.831813919268302	7.9404604288636556	6.445925298579273
LPS3e_pos	6.082149041353872	5.785550551739256	6.017253838968937	7.331902233804704
LPS4e_pos	0.15055967657538138	0.0	0.12432813500220177	0.13750352374993502
LPSe_pos	6.624685810525398	6.588114949388078	6.595742339474399	7.489847960439298
LRAT_pos	3.0738202332916713	3.408711861029429	2.922197848396367	2.8619553641448694
LRAT1_pos	0.0	0.0	0.0	0.0
LRAT2_pos	0.0	0.0	0.0	0.0
LS3_pos	0.0	0.0	0.0	0.0
LS3_neg	0.0	0.0	0.0	0.0
LSTO1r_pos	8.570652666949732	8.878326853508007	8.40849958449021	7.81551138735592
LSTO2r_pos	8.581727841454475	8.915909247989115	8.44032935337942	7.859596903238743
LTA4H_pos	4.644433152406245	4.972692654004264	4.61706334388818	4.799087306074004
LTC4CP_pos	0.0	0.0	0.0	0.0
LTC4CP_neg	0.0	0.0	0.0	0.0
LTC4Sr_pos	6.779653701998116	6.345360889539637	6.762880292916999	5.035623909730721
LTD4DP_pos	0.0	0.0	0.0	0.0
LTD4DP_neg	0.0	0.0	0.0	0.0
LTDCL_pos	5.837943241891027	5.674121632632394	5.394376944957055	4.952333566369686
LYSMTF1n_pos	6.527477006060396	6.749802401680049	6.552592254187354	6.394719912994065
LYSMTF2n_pos	6.527477006060396	6.749802401680049	6.552592254187354	6.394719912994065
LYSMTF3n_pos	6.527477006060396	6.749802401680049	6.552592254187354	6.394719912994065
LYSOXp_pos	0.0	0.0	0.0	0.0
LYSt4_pos	3.9420452599160467	4.344118334521428	3.899175630480513	3.1602748314085933
LYStiDF_pos	8.967975516209826	9.176297836462556	8.783718557790365	8.532706571542022
LYStip_pos	0.0	0.0	0.0	0.0
LYStm_pos	7.647890091059215	7.859534786382653	7.107164755692888	7.086613947409496
LYStm_neg	7.647890091059215	7.859534786382653	7.107164755692888	7.086613947409496
LYStn_pos	0.0	0.0	0.0	0.0
LYStn_neg	0.0	0.0	0.0	0.0
M1316Mg_pos	6.649184310470006	7.128355271897241	6.273888823668492	5.9740703670240265
M13N2Tg_pos	5.159064008810545	5.128458384146928	4.902073579310743	4.848998430400023
M13N4Tg_pos	4.789207575347344	4.903038270112912	5.136683577697236	4.514753498439753
M14NTg_pos	0.18903382439001715	0.0	0.16349873228287956	0.08406426478847456
M16N4Tg_pos	0.0	0.0	0.0	0.0
M16N6Tg_pos	1.6780719051126378	2.077242998932461	1.5260688116675876	1.0976107966264221
M16NTg_pos	4.6570683012015754	4.974988111991927	4.361066488794321	4.8104431038451745
M4ATAer_pos	3.557655154725421	3.5081116811934647	3.345183447187665	3.4796186084694156
M4BET2er_pos	3.2764966656403565	3.8439838440483265	3.371558862611963	3.289834465177509
M4BTAer_pos	4.068498846299809	4.1852322542301605	3.9204838682108734	3.813114191346289
M4CET3er_pos	4.282439805006387	4.679198570566922	4.412781525338476	4.357552004618084
M4MPDOL_Lter_pos	0.0	0.0	0.0	0.0
M4MPDOL_Uter_pos	0.0	0.0	0.0	0.0
M7MASNBterg_pos	0.0	0.0	0.0	0.0
M8MASNterg_pos	0.0	0.0	0.0	0.0
MACACI_pos	9.29243667566649	9.3876727200125	9.26788687855641	8.8720284080717
MACOXO_pos	7.3927467324206395	7.423410093269615	7.10454633862346	6.975446765640962
MAGt_pos	0.0	0.0	0.0	0.0
MAGt_neg	0.0	0.0	0.0	0.0
MALSO3tm_pos	7.252192340122386	7.4624613735046905	7.271182865743889	5.481880139620285
MALSO3tm_neg	7.252192340122386	7.4624613735046905	7.271182865743889	5.481880139620285
MALSO4tm_pos	7.252192340122386	7.4624613735046905	7.271182865743889	5.481880139620285
MALSO4tm_neg	7.252192340122386	7.4624613735046905	7.271182865743889	5.481880139620285
MALT_pos	6.159669547136702	6.609104846618959	6.1001366712854495	5.913128767819739
MALTe_pos	4.817111572795697	5.351910961103077	4.576522137920503	4.412781525338476
MALTly_pos	5.289834465177509	5.697384630764024	5.290940402403678	5.115615931428109
MALtm_pos	7.252192340122386	7.4624613735046905	7.271182865743889	5.481880139620285
MALtm_neg	7.252192340122386	7.4624613735046905	7.271182865743889	5.481880139620285
MALTSULtm_pos	7.252192340122386	7.4624613735046905	7.271182865743889	5.481880139620285
MALTSULtm_neg	7.252192340122386	7.4624613735046905	7.271182865743889	5.481880139620285
MALTt1r_pos	0.3895668117627256	0.11103131238874395	0.17632277264046287	0.0
MALTt1r_neg	0.3895668117627256	0.11103131238874395	0.17632277264046287	0.0
MAN1_6B1er_pos	4.414812060565847	4.486714373030702	4.088311235888661	3.9326281570221266
MAN1_7Ber_pos	4.414812060565847	4.486714373030702	4.088311235888661	3.9326281570221266
MAN1PT2_pos	5.119771161952903	5.121844297876376	5.191009848587294	5.1945598860226125
MAN2_6B1er_pos	0.0	0.0	0.0	0.0
MAN2_7Cer_pos	0.0	0.0	0.0	0.0
MAN6PI_pos	3.475084882948783	3.605257262939004	3.269033146455237	3.158660175346498
MAN6PI_neg	3.475084882948783	3.605257262939004	3.269033146455237	3.158660175346498
MANt1r_pos	7.760753208062987	8.25469796351914	7.629648044187436	7.298475034735851
MANt1r_neg	7.760753208062987	8.25469796351914	7.629648044187436	7.298475034735851
MANt4_pos	0.6040713236688608	0.2016338611696504	0.17632277264046287	0.32192809488736235
MANt4_neg	0.6040713236688608	0.2016338611696504	0.17632277264046287	0.32192809488736235
MANter_pos	0.0	0.0	0.0	0.0
MANtg_pos	0.0	0.0	0.0	0.0
MANtly_pos	0.0	0.0	0.0	0.0
MAOLNOR_pos	7.457955380049278	7.460742563789644	7.1656105087627315	6.980825052014211
MAOX_pos	0.8797057662822882	1.01435529297707	1.4594316186372973	0.9411063109464314
MCCCrm_pos	5.386638529974744	5.595443984589479	5.3197624276692475	5.123086750981061
MCCCrm_neg	5.386638529974744	5.595443984589479	5.3197624276692475	5.123086750981061
MCD_pos	6.249066033855867	6.26322224452176	6.352264173258321	6.300123724569014
MCDm_pos	6.249066033855867	6.26322224452176	6.352264173258321	6.300123724569014
MCDp_pos	6.249066033855867	6.26322224452176	6.352264173258321	6.300123724569014
MCITS_pos	0.0	0.0	0.0	0.0
MCLACCYSR_pos	0.0	0.0	0.0	0.0
MCLOR_pos	10.565773275340668	10.467330433696745	10.516487980909975	9.610914100346477
MCLOR_neg	10.565773275340668	10.467330433696745	10.516487980909975	9.610914100346477
MCOATA_pos	9.07355248742655	10.24821222778998	9.041823395992463	6.46401472450489
