	Ob.EPA.a_S122_L007_R1_001
BAMPPALDOX_pos	30009.55307337636
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.963924523702564
BCRNe_pos	8579.804776391076
BDG2HCGHD_pos	0.0
BDHm_neg	7657.179135781614
BDHm_pos	5.0435454048959345
BDMT_L_pos	17130.14138712012
BDMT_U_pos	17130.141387120115
BETALDHxm_pos	10250.520094125266
BGLUGCHe_pos	13573.837686946676
BGLUTCHLe_pos	14815.773861930817
BGLUTDECHOe_pos	3800.0
BHBt_neg	1219.5191955514692
BHBt_pos	1219.5191955514692
BHBtm_neg	7657.179135781614
BHBtm_pos	5.0435454048959345
BHMT_pos	26592.494144968052
BILDGLCURt_neg	2004.2268849089073
BILDGLCURt_pos	1999.6103691767587
BILDGLCURte_pos	4121.365877142322
BILDGLCURtr_neg	42597.89101428992
BILDGLCURtr_pos	8050.072035326233
BILGLCURt_neg	2004.2268849089073
BILGLCURt_pos	1999.6103691767587
BILGLCURte_pos	4498.123303478977
BILGLCURtr_neg	65038.42100206708
BILGLCURtr_pos	10.32520212006136
BILIRED_pos	50611.64004492318
BILIRUBt2_neg	1949.6945954677608
BILIRUBt2_pos	2244.7609049316566
BILIRUBtr_neg	2978.5416800641524
BILIRUBtr_pos	2978.5416800641524
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9284.745356856389
BMTer_L_pos	51.006986995504015
BMTer_U_pos	51.006986995504015
BPNT2_pos	3349.0237369034257
BPNT_pos	7151.670122060253
BTND1_pos	5484.745356856381
BTND1n_pos	9284.745356856387
BTNDe_pos	3.9421667815765717
BTNDm_pos	5925.987625115057
BTNPL_pos	5484.745356856381
BTNPLm_pos	5925.987625115057
BTNTe_pos	1398.0799455138929
BTNt2_neg	1550.2239673410024
BTNt2_pos	1398.0799455138929
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3585.2649387470574
BTNt3ile_pos	3510.390428664305
BTNt4i_pos	1550.2239673410018
BTNtn_neg	9284.745356856385
BTNtn_pos	0.0
BUP2_pos	17699.85997476527
BUTt2m_neg	0.0
BUTt2m_pos	6.11073337143278
BUTt2r_neg	418.80760347136174
BUTt2r_pos	418.80760347136174
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17437.533529810415
C100CPT1_neg	0.0
C100CPT1_pos	14634.461099070853
C101CPT1_neg	0.0
C101CPT1_pos	12448.851490819987
C101CRNe_pos	12448.851490819987
C102CPT1_neg	0.0
C102CPT1_pos	12448.851490819985
C10CRNe_pos	14634.461099070852
C10DCCACT_neg	7821.78381977961
C10DCCACT_pos	47490.71398962642
C10DCc_neg	0.0
C10DCc_pos	7821.78381977961
C10DCe_pos	19688.349067476825
C10OHc_neg	0.0
C10OHc_pos	12712.949979678406
C120CPT1_neg	0.0
C120CPT1_pos	10385.803487821757
C121CPT1_neg	0.0
C121CPT1_pos	12448.851490819985
C12DCACOT_pos	7821.78381977961
C12DCACT_pos	7821.78381977961
C12DCTD_neg	0.0
C12DCTD_pos	7821.78381977961
C12DCe_pos	45380.072211920255
C12OHc_neg	0.0
C12OHc_pos	12238.700486935233
C140CPT1_neg	0.0
C140CPT1_pos	8030.729267171027
C141ACBP_neg	0.0
C141ACBP_pos	13674.67064451127
C141CPT1_neg	0.0
C141CPT1_pos	12448.851490819985
C141OHc_neg	0.0
C141OHc_pos	13674.670644511269
C141OHe_pos	13674.670644511269
C142ACBP_neg	0.0
C142ACBP_pos	31807.408207325585
C142CPT1_neg	0.0
C142CPT1_pos	12448.851490819985
C142OHc_neg	0.0
C142OHc_pos	31807.408207325585
C142OHe_pos	31807.40820732558
C14OHc_neg	0.0
C14OHc_pos	10232.11141819905
C14STRr_pos	251.82100771732513
C160CPT1_pos	2162.7797738108775
C160CPT2_pos	13037.332268738102
C160CRNt_pos	13150.579768511669
C161CPT12_pos	10886.706594661615
C161CPT1_pos	10225.42173183657
C161CPT22_pos	10886.706594661615
C161CPT2_pos	10225.42173183657
C161CRN2t_pos	10886.706594661615
C161CRNt_pos	10225.42173183657
C161OHc_neg	0.0
C161OHc_pos	10225.42173183657
C162ACBP_neg	0.0
C162ACBP_pos	22315.982556359053
C162OHc_neg	0.0
C162OHc_pos	22315.982556359057
C162OHe_pos	22315.982556359053
C16DCc_neg	0.0
C16DCc_pos	29639.18603833251
C16DCe_pos	29639.186038332515
C16OHc_neg	0.0
C16OHc_pos	10561.597748844937
C16txc_pos	4972.04329065675
C180CPT1_pos	8266.010641365809
C180CPT2_pos	8266.010641365809
C180CRNt_pos	8266.010641365809
C181CPT1_pos	1557.9521210175715
C181CPT2_pos	1557.9521210175715
C181CRNt_pos	1557.9521210175715
C181OHc_neg	0.0
C181OHc_pos	15367.922101002221
C182OHc_neg	0.0
C182OHc_pos	9.741374977119495
C18OHc_neg	0.0
C18OHc_pos	8397.244021617971
C204CPT1_pos	277.18739834296065
C204CPT2_pos	277.1873983429607
C204CRNt_pos	277.1873983429607
C226COAtx_neg	468.874216229804
C226COAtx_pos	9.531606588707533
C226CPT1_pos	720.7726314424106
C226CPT2_pos	720.7726314424106
C226CRNt_pos	720.7726314424106
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1185.9525760282445
C2tcx_pos	5552.664961508455
C30CPT1_pos	1556.8873020654983
C3DCe_pos	10857.03073270937
C3STDH1Pr_pos	74453.36626107183
C3STDH1r_pos	74510.24374885003
C3STKR2r_pos	74453.36626107183
C40CPT1_neg	0.0
C40CPT1_pos	3363.912515742496
C4CRNCPT2_neg	17808.24563580884
C4CRNCPT2_pos	3363.912515742496
C4CRNe_pos	16925.365600907007
C4DCCACT_neg	7821.78381977961
C4DCCACT_pos	43366.071771246054
C4DCe_pos	10576.1278882333
C4OHc_neg	0.0
C4OHc_pos	8579.804776391074
C4STMO1r_pos	74453.36626107183
C4STMO2Pr_pos	74453.36626107183
C4STMO2r_pos	74510.24374885006
C4tcx_neg	0.0
C4tcx_pos	17616.672869116286
C4tmc_neg	17808.24563580884
C4tmc_pos	3363.912515742496
C4x_neg	0.0
C4x_pos	17616.672869116286
C50CPT1_neg	0.0
C50CPT1_pos	10750.925911235283
C51CPT1_neg	0.0
C51CPT1_pos	11912.6733320822
C5DCe_pos	8017.155348240192
C60CPT1_neg	0.0
C60CPT1_pos	13203.66843519983
C6COAt_neg	17616.672869116286
C6COAt_pos	14786.96984757684
C6CRNe_pos	13203.668435199832
C6CRNtcx_neg	17616.672869116286
C6CRNtcx_pos	14786.96984757684
C6DCCACT_neg	7821.78381977961
C6DCCACT_pos	61630.782829567936
C6DCc_neg	0.0
C6DCc_pos	7821.78381977961
C6DCe_pos	61630.782829567914
C80CPT1_neg	0.0
C80CPT1_pos	8893.027478149957
C81CPT1_neg	0.0
C81CPT1_pos	12448.851490819987
C81CRNe_pos	12448.851490819987
C8CRNe_pos	8893.02747814996
C8DCc_neg	0.0
C8DCc_pos	7821.78381977961
C8DCe_pos	27432.696562613863
C9BRxtc_neg	2013.2474997735687
C9BRxtc_pos	2013.2474997735687
CAATPS_pos	4708.636043055442
CAMPt_pos	12998.64035537736
CAROtr_neg	0.0
CAROtr_pos	12.963924523702564
CARPEPT1tc_pos	10719.454390964995
CARVEOLte_neg	7.464187623837472
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.738215921065928
CATm_pos	5752.606280024947
CATp_pos	7611.6147585590215
CAt7r_neg	1511.5025145776526
CAt7r_pos	1516.3320129995323
CBASPte_neg	19369.983164864734
CBASPte_pos	8295.146085757086
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18664.326434039995
CBPSam_pos	13788.496245191298
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.12185287893277
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13606.92320631038
CDIPTr_pos	3728.2667938186596
CDPDAGtm_neg	13465.231603662338
CDPDAGtm_pos	0.0
CDS_pos	3728.2667938186596
CDSm_pos	13465.231603662338
CEPTC_pos	3839.3156503316836
CEPTE_pos	4094.753796688988
CERK_pos	27677.33867792887
CERT1gt_neg	7760.340079215642
CERT1gt_pos	21664.961169612776
CERT1rt_neg	0.0
CERT1rt_pos	12760.254871016912
CERT2gt_neg	0.0
CERT2gt_pos	28921.887892406063
CERT2rt_neg	12760.254871016914
CERT2rt_pos	0.0
CGLYt3_2__pos	2239.911723281709
CGMPt_pos	14126.16709823685
CH25H_pos	12303.742596321421
CHAT_neg	5700.0
CHAT_pos	5436.330574382434
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3839.3156503316836
CHLP_pos	3357.14744006943
CHLtm_neg	13465.231603662338
CHLtm_pos	10250.520094125266
CHOLATEt2_pos	1342.402632913343
CHOLATEt3_pos	3283.530552816014
CHOLATEt_neg	1342.402632913343
CHOLATEt_pos	2244.7609049316566
CHOLD2m_pos	10250.520094125266
CHOLESACATc_pos	6816.6483379218635
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6813.8910842919895
CHOLK_pos	3115.067530344575
CHOLPtg_neg	7760.34007921564
CHOLPtg_pos	0.0
CHOLPtl_neg	59732.11356750287
CHOLPtl_pos	0.0
CHOLt4_neg	1294.8837034818168
CHOLt4_pos	1281.034156285371
CHOLtg_neg	0.0
CHOLtg_pos	5555.61105336343
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5555.61105336343
CHOLtu_neg	1281.034156285371
CHOLtu_pos	1294.8837034818168
CHSTEROLSULT_pos	7954.00847252291
CHSTEROLt1_neg	2122.2218558810528
CHSTEROLt1_pos	2122.2218558810528
CHSTEROLt2_neg	2122.2218558810528
CHSTEROLt2_pos	2122.2218558810528
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2122.2218558810528
CHSTEROLt_pos	4189.754982398558
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4937.919325101428
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	343.6114081781815
CITRtm_pos	343.6114081781815
CITt4_2_neg	1448.6642352896151
CITt4_2_pos	1654.300221095718
CITt4_4_neg	1776.954987392435
CITt4_4_pos	1748.158877543603
CITtam_neg	2007.7810442008226
CITtam_pos	2007.7810442008226
CITtbm_neg	0.0
CITtbm_pos	2128.979319470821
CK_neg	0.0
CK_pos	3636.116886510811
CKc_neg	3636.116886510811
CKc_pos	0.0
CLFORtex_pos	1755.2635260954453
CLHCO3tex2_pos	669.9565902983493
CLI2tex_pos	2954.57367228906
CLOHtex2_pos	876.3682579075842
CLOXAtex2_pos	875.4119137874526
CLPNDCOAtx_neg	10.744384443825785
CLPNDCOAtx_pos	37309.705932895165
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	379.9830613087255
CLPNDt_pos	12.675088839712718
CLS_hs_pos	224.8920547691035
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18300.84552666791
CMPACNAtn_pos	8764.29948390713
CMPSAS_pos	4964.299483907136
CMPSASn_pos	8764.29948390713
CO2t_neg	3227.471189964568
CO2t_pos	3256.146304615289
CO2ter_neg	11174.260271840147
CO2ter_pos	24605.174694632384
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3801.093296050099
CO2tm_pos	3583.0895164733242
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12304.827455045317
CO2tp_pos	18106.715965456635
COAtg_neg	19200.562973693442
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7170.738044312432
COAtm_neg	4641.145706488467
COAtm_pos	1556.8873020654983
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2418.6553284915535
COAtp_pos	3075.298978678958
COAtr_neg	1462.4807951319196
COAtr_pos	1462.4807951319196
COKECBESr_pos	0.0
COQ3m_pos	45231.015656929856
COQ5m_pos	45231.015656929856
COQ6m_pos	45231.015656929856
COQ7m_pos	45231.015656929856
CORE2GTg_pos	7606.249063362106
CORE3GTg_pos	7470.517895846727
CORE4GTg_pos	7470.517895846727
CORE5GTg_pos	390.13267121373525
CORE6GTg_pos	6953.595511656967
CORE7GTg_pos	390.13267121373525
CORE8GTg_pos	399.1673876524948
COUCOAFm_pos	45231.015656929856
COUMARINte_neg	0.0
COUMARINte_pos	7.464187623837472
COt_neg	0.0
COt_pos	50611.640044923166
CPCTDTX_pos	0.0
CPPPGO_pos	14528.787480407438
CREATt4_2_r_neg	852.0520318614657
CREATt4_2_r_pos	823.2559220126337
CREATtmdiffir_pos	3636.116886510811
CRMPte_neg	0.0
CRMPte_pos	27677.338677928845
CRNCAR3tp_pos	4419.666615808414
CRNCARtp_pos	1185.9525760282445
CRNrtx_neg	1185.9525760282445
CRNrtx_pos	3132.7027524633095
CRNtHa_pos	812.7126259134764
CRNt_neg	512.3209914437475
CRNt_pos	812.7126259134764
CRNtim_pos	835.5998103955702
CRNtuNa_pos	512.3209914437475
CRNtx_neg	2013.2474997735687
CRNtx_pos	2013.2474997735687
CRTNsyn_pos	0.0
CRTSLt_neg	51585.0383302029
CRTSLt_pos	0.0
CRTSLtm_neg	51585.0383302029
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54182.07568968043
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54182.07568968043
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1183.373985680159
CRVNCtr_pos	1197.2235328766048
CSAPASEly_pos	84.61823957628464
CSBPASEly_pos	101.23098311453089
CSCPASEly_pos	84.44821249961014
CSDPASEly_pos	129.49081951205605
CSEPASEly_pos	149.77443342196423
CSNAT2m_neg	0.0
CSNAT2m_pos	1556.8873020654983
CSNAT2x_neg	3132.7027524633095
CSNAT2x_pos	2418.6553284915535
CSNAT3x_neg	0.0
CSNAT3x_pos	4419.666615808414
CSNATer_neg	1462.4807951319196
CSNATer_pos	1462.4807951319196
CSNATm_neg	0.0
CSNATm_pos	2191.98470012745
CSNATp_neg	4320.219439436406
CSNATp_pos	4814.218271155211
CSNATr_neg	1462.4807951319196
CSNATr_pos	1462.4807951319196
CSND_pos	7.41936915189313
CSNt_neg	0.0
CSNt_pos	7.41936915189313
CSPG_At_pos	0.0
CSPG_Atly_pos	84.61823957628464
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.23098311453089
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.44821249961014
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	129.49081951205605
CSPG_Et_pos	0.0
CSPG_Etly_pos	149.77443342196423
CSm_pos	4230.6315810627475
CTPS1_pos	4030.4433901404095
CTPS2_pos	7303.9591051356665
CTPtn_neg	0.0
CTPtn_pos	8764.29948390713
CYANt_neg	0.0
CYANt_pos	6.720960533169336
CYANtm_neg	0.0
CYANtm_pos	11.953602015858175
CYOOm3_pos	8752.547252032733
CYOR_u10m_pos	3405.4098575687817
CYSALANaEx_pos	727.6173097335278
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	924.2955189931192
CYSATB0tc_pos	1250.6326431775838
CYSGLNNaEx_pos	732.5272622194195
CYSGLTH_neg	1429.719707637226
CYSGLTH_pos	1218.2866816050757
CYSGLUexR_neg	558.2929489410926
CYSGLUexR_pos	634.2068122182461
CYSGLYexR_neg	634.2068122182461
CYSGLYexR_pos	544.0691606826148
CYSLYSL_pos	0.0
CYSO_pos	9674.77791537057
CYSPHELAT2tc_pos	572.9530576996107
CYSSERNaEx_pos	727.6173097335278
CYSSNAT5tc_neg	1350.5470554374301
CYSSNAT5tc_pos	1299.3214566525246
CYSTALArBATtc_pos	2.39938248333132
CYSTA_neg	0.0
CYSTA_pos	7510.212131259946
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.330164809951552
CYSTGL_pos	13250.531743222273
CYSTHRNaEx_pos	727.6173097335278
CYSTLEUrBATtc_pos	2.399233268584748
CYSTSERex_pos	2.4021171742706846
CYSTS_pos	13250.531743222273
CYSt4_pos	459.31063347397844
CYStec_neg	600.2059050026141
CYStec_pos	690.4774233956772
CYTDK1_pos	373.0710579826936
CYTDK2m_pos	13465.231603662338
CYTD_pos	3427.8715843120185
CYTDn_pos	13241.33197362942
CYTDt4_pos	885.4810335930206
CYTDt5le_pos	1374.6163637663906
CYTDt_neg	885.4810335930206
CYTDt_pos	6126.988201107285
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13465.231603662338
CYTDtn_neg	0.0
CYTDtn_pos	13241.331973629423
CYTK10_neg	339.88723293271005
CYTK10_pos	339.88723293271005
CYTK10n_neg	341.00061522235103
CYTK10n_pos	341.00061522235103
CYTK11_neg	339.88723293271005
CYTK11_pos	339.88723293271005
CYTK11n_neg	341.00061522235103
CYTK11n_pos	341.00061522235103
CYTK12_neg	339.88723293271005
CYTK12_pos	339.88723293271005
CYTK12n_neg	341.00061522235103
CYTK12n_pos	341.00061522235103
CYTK13_neg	339.88723293271005
CYTK13_pos	339.88723293271005
CYTK13n_neg	341.00061522235103
CYTK13n_pos	341.00061522235103
CYTK14_neg	339.88723293271005
CYTK14_pos	339.88723293271005
CYTK14n_neg	341.00061522235103
CYTK14n_pos	341.00061522235103
CYTK1_neg	339.88723293271005
CYTK1_pos	339.88723293271005
CYTK1m_neg	0.0
CYTK1m_pos	13465.231603662342
CYTK1n_neg	341.00061522235103
CYTK1n_pos	341.00061522235103
CYTK2_neg	339.88723293271005
CYTK2_pos	339.88723293271005
CYTK2n_neg	341.00061522235103
CYTK2n_pos	341.00061522235103
CYTK3_neg	1168.6702612655595
CYTK3_pos	1168.6702612655595
CYTK3n_neg	341.00061522235103
CYTK3n_pos	341.00061522235103
CYTK4_neg	1168.6702612655595
CYTK4_pos	1168.6702612655595
CYTK4n_neg	341.00061522235103
CYTK4n_pos	341.00061522235103
CYTK5_neg	339.88723293271005
CYTK5_pos	339.88723293271005
CYTK5n_neg	341.00061522235103
CYTK5n_pos	341.00061522235103
CYTK6_neg	339.88723293271005
CYTK6_pos	339.88723293271005
CYTK6n_neg	341.00061522235103
CYTK6n_pos	341.00061522235103
CYTK7_neg	339.88723293271005
CYTK7_pos	339.88723293271005
CYTK7n_neg	341.00061522235103
CYTK7n_pos	341.00061522235103
CYTK8_neg	339.88723293271005
CYTK8_pos	339.88723293271005
CYTK8n_neg	341.00061522235103
CYTK8n_pos	341.00061522235103
CYTK9_neg	339.88723293271005
CYTK9_pos	339.88723293271005
CYTK9n_neg	341.00061522235103
CYTK9n_pos	341.00061522235103
Coqe_neg	0.0
Coqe_pos	5546.149453649942
D3AIBTm_neg	328.95559388742635
D3AIBTm_pos	328.95559388742635
DADA_pos	7880.372117104665
DADAe_pos	9342.530959221362
DADNK_pos	4157.193190329481
DADNt4_neg	1466.769090071668
DADNt4_pos	7821.444801865338
DAGK_hs_neg	3839.3156503316836
DAGK_hs_pos	3342.6986523935298
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17423.676348756882
DAG_HSter_pos	59.873507476457895
DAGt_neg	5779.647498976853
DAGt_pos	5703.034172575169
DALAOXx_pos	9519.302962184329
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	588.1494517700775
DALAt2r_pos	588.1494517700775
DALAxt_pos	9519.302962184329
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4249.3704930269305
DASPO1p_pos	11.190676182429476
DATPtm_pos	14055.037153828851
DATPtn_neg	0.0
DATPtn_pos	20410.20061103883
DCATDc_neg	0.0
DCATDc_pos	19688.34906747682
DCATDr_neg	0.0
DCATDr_pos	19688.349067476818
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	756.5695712053722
DCK1n_pos	756.5695712053722
DCK2n_neg	756.5695712053722
DCK2n_pos	756.5695712053722
DCMPDA_neg	4503.53908423211
DCMPDA_pos	7632.012379106081
DCSPTN1COAtx_neg	4972.04329065675
DCSPTN1COAtx_pos	10.744384443825785
DCSPTN1COAtxc_pos	4972.043290656751
DCSPTN1CPT1_pos	347.199570072948
DCSPTN1CPT2_pos	347.199570072948
DCSPTN1CRNt_pos	347.199570072948
DCSPTN1t_neg	194.8676432008195
DCSPTN1t_pos	10.744384443825785
DCTPtm_pos	23144.655405937825
DCTPtn_neg	0.0
DCTPtn_pos	18371.162463359786
DCT_neg	0.0
DCT_pos	12380.242216805145
DCYTD_pos	4493.544701766781
DCYTDn_pos	19735.494295224747
DCYTt_neg	1466.769090071668
DCYTt_pos	7299.201433297722
DDCRNe_pos	12238.700486935226
DDECCRNe_pos	10385.803487821757
DDECE1CRNe_pos	12448.851490819985
DDPGAm_neg	0.0
DDPGAm_pos	12062.63818508299
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.464187623837472
DECCRNe_pos	12712.949979678406
DECDICRNe_pos	12448.851490819985
DECDPtm_neg	0.0
DECDPtm_pos	45231.015656929856
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20320.869036770822
DESAT18_10_pos	6.921484508180335
DESAT18_3_pos	8832.253788819207
DESAT18_4_pos	8803.268215790044
DESAT18_5_pos	7071.4170318634115
DESAT18_6_pos	18310.865505025064
DESAT18_7_pos	47082.48185326208
DESAT18_8_pos	9101.11964653837
DESAT18_9_pos	6.039476624020344
DESAT20_1_pos	67.34413060927682
DESAT20_2_pos	47.95622191534159
DESAT22_1p_pos	187.43496103739975
DESAT22_2p_pos	37304.61662034291
DESAT24_1_pos	7.801962296357317
DGAT_pos	4176.956094603543
DGCHOLte_neg	1342.864395490307
DGCHOLte_pos	4140.821758186281
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4023.60692590674
DGK1_neg	6623.925424312417
DGK1_pos	7438.740527468488
DGK2m_neg	16817.989751221583
DGK2m_pos	7600.8646945472055
DGNSKm_pos	5813.332676532801
DGSNt_neg	1509.448083002218
DGSNt_pos	7795.051738213936
DGSNtm_neg	0.0
DGSNtm_pos	5813.332676532801
DGTPtm_pos	6732.74301662111
DGTPtn_neg	0.0
DGTPtn_pos	19810.0401710844
DGULND_neg	0.0
DGULND_pos	12173.937016234442
DHAAt1r_neg	0.0
DHAAt1r_pos	4250.519392947309
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6408.379970056918
DHCHOLESTANATEtm_neg	8202.77302823607
DHCHOLESTANATEtm_pos	65689.77621938633
DHCR241r_pos	5310.450738936842
DHCR242r_pos	5310.263979671018
DHCR243r_pos	74620.89308208438
DHCR71r_pos	74453.42850419975
DHCR72r_pos	10915.41544336841
DHCRD1_pos	26001.06755711793
DHCRD2_pos	27189.124156875492
DHDPBMTm_pos	45231.015656929856
DHEASULT_pos	7151.670122060253
DHEASt_neg	1188.9067711975365
DHEASt_pos	1184.2902554653879
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.621737519101934
DHEAtr_pos	59460.2450986084
DHFR_neg	581.0193412888435
DHFR_pos	7285.210836832401
DHFtl_neg	3214.9645319680512
DHFtl_pos	0.0
DHFtm_neg	3682.2730610771873
DHFtm_pos	3555.430312189988
DHORD9_pos	8295.146085757086
DHORTS_neg	8295.146085757086
DHORTS_pos	0.0
DHPM1_pos	14294.350465871761
DHPM2_pos	17699.859974765266
DHPR2_pos	6301.0485485603085
DHPR_pos	5406.363374469031
DIDPtn_neg	4192.039922972919
DIDPtn_pos	4192.039922972919
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	66180.44837168064
DIGALSGALSIDEtg_neg	66180.44837168064
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8816.309988076779
DIGALSIDEtg_pos	66180.44837168067
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8259.949883684387
DINt_neg	1509.448083002218
DINt_pos	7875.261273922639
DITPtn_neg	4192.039922972919
DITPtn_pos	4192.039922972919
DKMPPD_pos	15076.224216960145
DLNLCGCPT1_pos	119.67207660411873
DLNLCGCPT2_pos	119.67207660411873
DLNLCGCRNt_pos	119.67207660411873
DLNLCGt_neg	48.24747662517001
DLNLCGt_pos	3337.348002557966
DMANTIPYRINEte_neg	7.906892216836967
DMANTIPYRINEte_pos	0.0
DMATT_pos	74494.40693215143
DMATTx_pos	76033.27001534753
DMGDHm_pos	26592.49414496805
DMGtm_neg	0.0
DMGtm_pos	26592.494144968063
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.76188263708489
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.76188263708488
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.76188263708488
DMNONCOACRNCPT1_neg	2418.6553284915535
DMNONCOACRNCPT1_pos	3132.7027524633095
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.76188263708488
DMNONCRNt_neg	2013.2474997735687
DMNONCRNt_pos	2013.2474997735687
DM_13_cis_oretn_n__pos	1492.2354597199944
DM_13_cis_retn_n__pos	1202.9604597199943
DM_1a25dhvitd3(n)_pos	49761.32834666465
DM_4abut(n)_pos	9430.781832582803
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	560.3754059080235
DM_Lcystin_pos	14011.677451930316
DM_Ser_Gly_Ala_X_Gly_ly__pos	845.0150791150077
DM_Ser_Thr_ly__pos	360.368688161004
DM_T_antigen_g__neg	20.421115232505063
DM_T_antigen_g__pos	238.43714109700696
DM_anth_pos	2850.0
DM_atp_c__pos	4022.0432906567494
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	237.15607449690316
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	390.13267121373525
DM_core7_g__pos	390.13267121373525
DM_core8_g__pos	399.16738765249465
DM_datp_m__pos	20265.716703049846
DM_datp_n__pos	20410.20061103883
DM_dctp_m__pos	23144.655405937825
DM_dctp_n__pos	23144.655405937825
DM_dem2emgacpail_prot_hs_r__pos	51.006986995504015
DM_dgpi_prot_hs_r__pos	59.87350747645792
DM_dgtp_m__pos	19810.040171084413
DM_dgtp_n__pos	19810.04017108441
DM_dsT_antigen_g__pos	218.03236067842403
DM_dttp_m__pos	28768.239083634955
DM_dttp_n__pos	28768.23908363496
DM_ethamp_r__pos	32183.766103109472
DM_fol_pos	2233.7047439975786
DM_gncore2_g__pos	253.24235012864452
DM_gpi_sig_er__pos	51.006986995504015
DM_hretn_n__pos	1624.2411564003432
DM_kdn_c__pos	8687.282300661333
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12380.242216805145
DM_mem2emgacpail_prot_hs_r__pos	56.29304513894258
DM_n5m2masn_g__pos	910.1598337293811
DM_ncam_pos	22.95776785161494
DM_oretn_n__pos	1476.5084621763808
