	Ob.911.e_S155_L007_R1_001
BAMPPALDOX_pos	29583.25795776755
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.96143174497332
BCRNe_pos	8613.8252751324
BDG2HCGHD_pos	0.0
BDHm_neg	7681.442551952414
BDHm_pos	5.052344921619395
BDMT_L_pos	17046.698564994673
BDMT_U_pos	17046.698564994673
BETALDHxm_pos	10224.272697719556
BGLUGCHe_pos	13599.103335861284
BGLUTCHLe_pos	14883.045253370492
BGLUTDECHOe_pos	3800.0
BHBt_neg	1223.3477418132375
BHBt_pos	1223.3477418132375
BHBtm_neg	7681.442551952413
BHBtm_pos	5.0523449216193965
BHMT_pos	26434.72178988807
BILDGLCURt_neg	2004.9720284109387
BILDGLCURt_pos	2004.580279915189
BILDGLCURte_pos	4062.2835958264177
BILDGLCURtr_neg	42223.26361300575
BILDGLCURtr_pos	7981.173735697927
BILGLCURt_neg	2004.9720284109387
BILGLCURt_pos	2004.580279915189
BILGLCURte_pos	4457.486209111917
BILGLCURtr_neg	64601.28162044967
BILGLCURtr_pos	10.233548504951075
BILIRED_pos	50420.05659223716
BILIRUBt2_neg	1952.683125178704
BILIRUBt2_pos	2219.396000044489
BILIRUBtr_neg	2968.5753040242307
BILIRUBtr_pos	2968.5753040242307
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9280.63870685714
BMTer_L_pos	50.56110858806207
BMTer_U_pos	50.56110858806207
BPNT2_pos	3254.319149615258
BPNT_pos	7012.203486071421
BTND1_pos	5480.638706857139
BTND1n_pos	9280.63870685714
BTNDe_pos	3.936281730632585
BTNDm_pos	5943.369787025319
BTNPL_pos	5480.638706857139
BTNPLm_pos	5943.369787025319
BTNTe_pos	1395.3962463207092
BTNt2_neg	1683.5551439056862
BTNt2_pos	1395.3962463207092
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3480.5613387073113
BTNt3ile_pos	3410.7228015067753
BTNt4i_pos	1683.5551439056862
BTNtn_neg	9280.63870685714
BTNtn_pos	0.0
BUP2_pos	17591.667191711
BUTt2m_neg	0.0
BUTt2m_pos	6.143847905267553
BUTt2r_neg	423.5071656545391
BUTt2r_pos	423.5071656545391
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17355.50745464124
C100CPT1_neg	0.0
C100CPT1_pos	14598.402889303405
C101CPT1_neg	0.0
C101CPT1_pos	12422.723219341287
C101CRNe_pos	12422.72321934129
C102CPT1_neg	0.0
C102CPT1_pos	12422.72321934129
C10CRNe_pos	14598.402889303408
C10DCCACT_neg	7798.132524865097
C10DCCACT_pos	47379.88164592996
C10DCc_neg	0.0
C10DCc_pos	7798.132524865097
C10DCe_pos	19620.67690001552
C10OHc_neg	0.0
C10OHc_pos	12753.78168137984
C120CPT1_neg	0.0
C120CPT1_pos	10365.501627217149
C121CPT1_neg	0.0
C121CPT1_pos	12422.72321934129
C12DCACOT_pos	7798.132524865097
C12DCACT_pos	7798.132524865097
C12DCTD_neg	0.0
C12DCTD_pos	7798.132524865097
C12DCe_pos	45237.39900110366
C12OHc_neg	0.0
C12OHc_pos	12294.983019860296
C140CPT1_neg	0.0
C140CPT1_pos	8008.31717379145
C141ACBP_neg	0.0
C141ACBP_pos	13727.49266259405
C141CPT1_neg	0.0
C141CPT1_pos	12422.72321934129
C141OHc_neg	0.0
C141OHc_pos	13727.492662594053
C141OHe_pos	13727.492662594048
C142ACBP_neg	0.0
C142ACBP_pos	31809.34514689799
C142CPT1_neg	0.0
C142CPT1_pos	12422.72321934129
C142OHc_neg	0.0
C142OHc_pos	31809.345146898
C142OHe_pos	31809.34514689798
C14OHc_neg	0.0
C14OHc_pos	10274.050330144055
C14STRr_pos	266.62220304461977
C160CPT1_pos	2183.4668012352668
C160CPT2_pos	13087.343575998015
C160CRNt_pos	13206.36866975767
C161CPT12_pos	10918.825842102087
C161CPT1_pos	10276.684725018955
C161CPT22_pos	10918.825842102087
C161CPT2_pos	10276.684725018955
C161CRN2t_pos	10918.825842102087
C161CRNt_pos	10276.684725018955
C161OHc_neg	0.0
C161OHc_pos	10276.684725018955
C162ACBP_neg	0.0
C162ACBP_pos	22230.79539216198
C162OHc_neg	0.0
C162OHc_pos	22230.79539216198
C162OHe_pos	22230.79539216198
C16DCc_neg	0.0
C16DCc_pos	29456.3949687157
C16DCe_pos	29456.3949687157
C16OHc_neg	0.0
C16OHc_pos	10622.564807256482
C16txc_pos	4893.872696654215
C180CPT1_pos	8328.525566827406
C180CPT2_pos	8328.525566827406
C180CRNt_pos	8328.525566827406
C181CPT1_pos	1575.1736611798378
C181CPT2_pos	1575.1736611798378
C181CRNt_pos	1575.1736611798378
C181OHc_neg	0.0
C181OHc_pos	15401.403575243243
C182OHc_neg	0.0
C182OHc_pos	9.785384340653358
C18OHc_neg	0.0
C18OHc_pos	8460.28974432372
C204CPT1_pos	278.30663357322067
C204CPT2_pos	278.3066335732208
C204CRNt_pos	278.3066335732208
C226COAtx_neg	468.88716010336145
C226COAtx_pos	9.59050617024794
C226CPT1_pos	720.7527558305665
C226CPT2_pos	720.7527558305665
C226CRNt_pos	720.7527558305665
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1196.2662516061914
C2tcx_pos	5576.643672027549
C30CPT1_pos	1580.10861261217
C3DCe_pos	10809.628672527719
C3STDH1Pr_pos	73964.70153101181
C3STDH1r_pos	74020.58872600907
C3STKR2r_pos	73964.70153101176
C40CPT1_neg	0.0
C40CPT1_pos	3381.438139798767
C4CRNCPT2_neg	17873.439465546693
C4CRNCPT2_pos	3381.438139798767
C4CRNe_pos	16947.217503892207
C4DCCACT_neg	7798.132524865097
C4DCCACT_pos	43289.285522875376
C4DCe_pos	10562.122710893476
C4OHc_neg	0.0
C4OHc_pos	8613.825275132398
C4STMO1r_pos	73964.70153101181
C4STMO2Pr_pos	73964.7015310118
C4STMO2r_pos	74020.58872600905
C4tcx_neg	0.0
C4tcx_pos	17675.164530432558
C4tmc_neg	17873.439465546693
C4tmc_pos	3381.438139798767
C4x_neg	0.0
C4x_pos	17675.16453043256
C50CPT1_neg	0.0
C50CPT1_pos	10787.157079016835
C51CPT1_neg	0.0
C51CPT1_pos	11923.881648204755
C5DCe_pos	8055.880134460439
C60CPT1_neg	0.0
C60CPT1_pos	13229.149418578925
C6COAt_neg	17678.43248773293
C6COAt_pos	14777.083572350553
C6CRNe_pos	13229.149418578923
C6CRNtcx_neg	17678.432487732924
C6CRNtcx_pos	14777.083572350553
C6DCCACT_neg	7798.132524865097
C6DCCACT_pos	61267.75356689581
C6DCc_neg	0.0
C6DCc_pos	7798.132524865097
C6DCe_pos	61267.753566895815
C80CPT1_neg	0.0
C80CPT1_pos	8867.881462630481
C81CPT1_neg	0.0
C81CPT1_pos	12422.723219341287
C81CRNe_pos	12422.72321934129
C8CRNe_pos	8867.881462630481
C8DCc_neg	0.0
C8DCc_pos	7798.132524865097
C8DCe_pos	27337.21029193868
C9BRxtc_neg	2019.0250937596586
C9BRxtc_pos	2019.0250937596586
CAATPS_pos	4579.775863484787
CAMPt_pos	12874.891619309765
CAROtr_neg	0.0
CAROtr_pos	12.96143174497332
CARPEPT1tc_pos	10810.383360788568
CARVEOLte_neg	7.451266657131696
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.750461556328176
CATm_pos	5820.399015871811
CATp_pos	7642.591652692182
CAt7r_neg	1840.0644063321897
CAt7r_pos	1840.0644063321897
CBASPte_neg	19246.50279959398
CBASPte_pos	8293.367513430978
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18491.365226296726
CBPSam_pos	13705.296130862853
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.949159746869213
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13385.610257632488
CDIPTr_pos	3638.753462300181
CDPDAGtm_neg	13341.141584444851
CDPDAGtm_pos	0.0
CDS_pos	3638.753462300181
CDSm_pos	13341.141584444851
CEPTC_pos	3800.9475593978427
CEPTE_pos	4020.65667546185
CERK_pos	27357.522853640825
CERT1gt_neg	7675.598125235578
CERT1gt_pos	21598.612912833294
CERT1rt_neg	0.0
CERT1rt_pos	12635.581721799195
CERT2gt_neg	0.0
CERT2gt_pos	28867.48732087199
CERT2rt_neg	12635.581721799195
CERT2rt_pos	0.0
CGLYt3_2__pos	2085.184861797551
CGMPt_pos	13900.977579087643
CH25H_pos	12090.63982370542
CHAT_neg	5700.0
CHAT_pos	5523.623685866113
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3800.9475593978427
CHLP_pos	3305.1842917981617
CHLtm_neg	13341.141584444853
CHLtm_pos	10224.272697719556
CHOLATEt2_pos	1358.4262321310214
CHOLATEt3_pos	3232.652928798069
CHOLATEt_neg	1358.4262321310214
CHOLATEt_pos	2219.396000044489
CHOLD2m_pos	10224.272697719556
CHOLESACATc_pos	6733.534087404107
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6730.973985516487
CHOLK_pos	3092.2709456852044
CHOLPtg_neg	7675.598125235578
CHOLPtg_pos	0.0
CHOLPtl_neg	59269.25664123475
CHOLPtl_pos	0.0
CHOLt4_neg	1285.5432684296493
CHOLt4_pos	1284.3680229424003
CHOLtg_neg	0.0
CHOLtg_pos	5523.403846507927
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5523.403846507927
CHOLtu_neg	1284.3680229424003
CHOLtu_pos	1285.5432684296493
CHSTEROLSULT_pos	7857.089020796866
CHSTEROLt1_neg	2105.8109275177812
CHSTEROLt1_pos	2105.8109275177812
CHSTEROLt2_neg	2105.8109275177812
CHSTEROLt2_pos	2105.8109275177812
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2105.8109275177812
CHSTEROLt_pos	4107.779554451501
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4915.104995677363
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	315.76521753854587
CITRtm_pos	315.76521753854587
CITt4_2_neg	1026.5737499546713
CITt4_2_pos	1342.054218859127
CITt4_4_neg	1344.2105367151487
CITt4_4_pos	1337.9566783735818
CITtam_neg	2011.827652174265
CITtam_pos	2011.827652174265
CITtbm_neg	0.0
CITtbm_pos	2125.5140638254006
CK_neg	0.0
CK_pos	3617.8524428267956
CKc_neg	3617.8524428267956
CKc_pos	0.0
CLFORtex_pos	1886.1942812104194
CLHCO3tex2_pos	685.1487102300734
CLI2tex_pos	3085.1702036564416
CLOHtex2_pos	900.8381919362721
CLOXAtex2_pos	873.8169736520621
CLPNDCOAtx_neg	10.759193991031044
CLPNDCOAtx_pos	37210.45451107544
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	379.17818563256367
CLPNDt_pos	12.684215734577803
CLS_hs_pos	220.52763056795567
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18208.438412462398
CMPACNAtn_pos	8791.963613395843
CMPSAS_pos	4991.963613395846
CMPSASn_pos	8791.963613395843
CO2t_neg	3226.0603878158254
CO2t_pos	3261.243059302763
CO2ter_neg	11150.895660436809
CO2ter_pos	24530.347883571616
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3805.167419344297
CO2tm_pos	3497.496635039543
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12304.011913804774
CO2tp_pos	18142.542691235158
COAtg_neg	19087.779001243816
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7081.473816086784
COAtm_neg	4624.321548267978
COAtm_pos	1575.1736611798378
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2443.3177197251734
COAtp_pos	3074.4555987539616
COAtr_neg	1484.0112024813054
COAtr_pos	1484.0112024813054
COKECBESr_pos	0.0
COQ3m_pos	45009.4262708269
COQ5m_pos	45009.4262708269
COQ6m_pos	45009.4262708269
COQ7m_pos	45009.4262708269
CORE2GTg_pos	7576.635899001258
CORE3GTg_pos	7438.473924897646
CORE4GTg_pos	7438.473924897646
CORE5GTg_pos	391.0660098216036
CORE6GTg_pos	6900.993728964215
CORE7GTg_pos	391.0660098216036
CORE8GTg_pos	400.24543550210814
COUCOAFm_pos	45009.4262708269
COUMARINte_neg	0.0
COUMARINte_pos	7.451266657131697
COt_neg	0.0
COt_pos	50420.05659223716
CPCTDTX_pos	0.0
CPPPGO_pos	14452.097760373661
CREATt4_2_r_neg	774.5147041396468
CREATt4_2_r_pos	768.2608457980801
CREATtmdiffir_pos	3617.8524428267956
CRMPte_neg	0.0
CRMPte_pos	27357.522853640832
CRNCAR3tp_pos	4447.672520675039
CRNCARtp_pos	1196.2662516061914
CRNrtx_neg	1196.2662516061914
CRNrtx_pos	3147.0514681189825
CRNtHa_pos	739.0871842738402
CRNt_neg	513.0445816753455
CRNt_pos	739.0871842738402
CRNtim_pos	847.0993774697482
CRNtuNa_pos	513.0445816753455
CRNtx_neg	2019.0250937596586
CRNtx_pos	2019.0250937596586
CRTNsyn_pos	0.0
CRTSLt_neg	51349.793534602984
CRTSLt_pos	0.0
CRTSLtm_neg	51349.79353460298
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	53932.69811935907
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	53932.69811935909
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1190.2742092752592
CRVNCtr_pos	1191.4494547625081
CSAPASEly_pos	84.96534190455479
CSBPASEly_pos	101.67429860401553
CSCPASEly_pos	84.79404608629467
CSDPASEly_pos	130.04490059089562
CSEPASEly_pos	150.50050502629063
CSNAT2m_neg	0.0
CSNAT2m_pos	1580.10861261217
CSNAT2x_neg	3147.0514681189825
CSNAT2x_pos	2443.3177197251734
CSNAT3x_neg	0.0
CSNAT3x_pos	4447.672520675039
CSNATer_neg	1484.0112024813054
CSNATer_pos	1484.0112024813054
CSNATm_neg	0.0
CSNATm_pos	2209.4419818545107
CSNATp_neg	4332.80351458596
CSNATp_pos	4819.580593799859
CSNATr_neg	1484.0112024813054
CSNATr_pos	1484.0112024813054
CSND_pos	7.219931446403294
CSNt_neg	0.0
CSNt_pos	7.219931446403294
CSPG_At_pos	0.0
CSPG_Atly_pos	84.96534190455479
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.67429860401553
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.79404608629467
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	130.04490059089562
CSPG_Et_pos	0.0
CSPG_Etly_pos	150.50050502629063
CSm_pos	4208.725475081083
CTPS1_pos	3933.9954039049594
CTPS2_pos	7166.414150156835
CTPtn_neg	0.0
CTPtn_pos	8791.963613395847
CYANt_neg	0.0
CYANt_pos	6.655913201193493
CYANtm_neg	0.0
CYANtm_pos	12.013704458548608
CYOOm3_pos	8728.308216275425
CYOR_u10m_pos	3464.5032574325114
CYSALANaEx_pos	688.9631221962227
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	848.5040136749847
CYSATB0tc_pos	1255.3161498815098
CYSGLNNaEx_pos	676.0311117092282
CYSGLTH_neg	1419.6649697061534
CYSGLTH_pos	1217.1984093522938
CYSGLUexR_neg	509.54222070392916
CYSGLUexR_pos	595.4910454380936
CYSGLYexR_neg	595.4910454380936
CYSGLYexR_pos	497.0478914676428
CYSLYSL_pos	0.0
CYSO_pos	9625.497800680821
CYSPHELAT2tc_pos	536.7447182434043
CYSSERNaEx_pos	688.9631221962227
CYSSNAT5tc_neg	1337.669698463794
CYSSNAT5tc_pos	1265.031738695915
CYSTALArBATtc_pos	2.3104152893615324
CYSTA_neg	0.0
CYSTA_pos	7383.695752387714
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3136171904001515
CYSTGL_pos	12906.064883951407
CYSTHRNaEx_pos	688.9631221962227
CYSTLEUrBATtc_pos	2.2834566665617038
CYSTSERex_pos	2.313590102345911
CYSTS_pos	12906.064883951407
CYSt4_pos	417.68059796650766
CYStec_neg	564.3308098568224
CYStec_pos	638.3393705871179
CYTDK1_pos	383.354435578509
CYTDK2m_pos	13341.141584444851
CYTD_pos	3367.7772000202513
CYTDn_pos	13093.333612242875
CYTDt4_pos	924.096741546511
CYTDt5le_pos	1381.1771711606725
CYTDt_neg	924.096741546511
CYTDt_pos	6100.198790886126
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13341.141584444851
CYTDtn_neg	0.0
CYTDtn_pos	13093.333612242875
CYTK10_neg	345.21258768408194
CYTK10_pos	345.21258768408194
CYTK10n_neg	346.26665896719703
CYTK10n_pos	346.26665896719703
CYTK11_neg	345.21258768408194
CYTK11_pos	345.21258768408194
CYTK11n_neg	346.26665896719703
CYTK11n_pos	346.26665896719703
CYTK12_neg	345.21258768408194
CYTK12_pos	345.21258768408194
CYTK12n_neg	346.26665896719703
CYTK12n_pos	346.26665896719703
CYTK13_neg	345.21258768408194
CYTK13_pos	345.21258768408194
CYTK13n_neg	346.26665896719703
CYTK13n_pos	346.26665896719703
CYTK14_neg	345.21258768408194
CYTK14_pos	345.21258768408194
CYTK14n_neg	346.26665896719703
CYTK14n_pos	346.26665896719703
CYTK1_neg	345.21258768408194
CYTK1_pos	345.21258768408194
CYTK1m_neg	0.0
CYTK1m_pos	13341.14158444485
CYTK1n_neg	346.26665896719703
CYTK1n_pos	346.26665896719703
CYTK2_neg	345.21258768408194
CYTK2_pos	345.21258768408194
CYTK2n_neg	346.26665896719703
CYTK2n_pos	346.26665896719703
CYTK3_neg	1076.6333304797602
CYTK3_pos	1076.6333304797602
CYTK3n_neg	346.26665896719703
CYTK3n_pos	346.26665896719703
CYTK4_neg	1076.6333304797602
CYTK4_pos	1076.6333304797602
CYTK4n_neg	346.26665896719703
CYTK4n_pos	346.26665896719703
CYTK5_neg	345.21258768408194
CYTK5_pos	345.21258768408194
CYTK5n_neg	346.26665896719703
CYTK5n_pos	346.26665896719703
CYTK6_neg	345.21258768408194
CYTK6_pos	345.21258768408194
CYTK6n_neg	346.26665896719703
CYTK6n_pos	346.26665896719703
CYTK7_neg	345.21258768408194
CYTK7_pos	345.21258768408194
CYTK7n_neg	346.26665896719703
CYTK7n_pos	346.26665896719703
CYTK8_neg	345.21258768408194
CYTK8_pos	345.21258768408194
CYTK8n_neg	346.26665896719703
CYTK8n_pos	346.26665896719703
CYTK9_neg	345.21258768408194
CYTK9_pos	345.21258768408194
CYTK9n_neg	346.26665896719703
CYTK9n_pos	346.26665896719703
Coqe_neg	0.0
Coqe_pos	5524.521725970875
D3AIBTm_neg	322.45275450485747
D3AIBTm_pos	322.45275450485747
DADA_pos	7846.440763472597
DADAe_pos	9107.038255716974
DADNK_pos	4080.9947675032495
DADNt4_neg	1407.3575130351257
DADNt4_pos	7615.922409168677
DAGK_hs_neg	3800.9475593978423
DAGK_hs_pos	3260.4731436455604
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17191.087190349408
DAG_HSter_pos	59.33335392720176
DAGt_neg	5807.916617574762
DAGt_pos	5678.932242980993
DALAOXx_pos	9527.470895893917
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	556.9374473526093
DALAt2r_pos	556.9374473526093
DALAxt_pos	9527.470895893917
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	3999.2579781838585
DASPO1p_pos	11.246335392473467
DATPtm_pos	13492.927522155564
DATPtn_neg	0.0
DATPtn_pos	20214.26118829961
DCATDc_neg	0.0
DCATDc_pos	19620.67690001552
DCATDr_neg	0.0
DCATDr_pos	19620.67690001552
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	720.5943809633179
DCK1n_pos	720.5943809633179
DCK2n_neg	720.5943809633179
DCK2n_pos	720.5943809633179
DCMPDA_neg	4227.996466614289
DCMPDA_pos	7230.727449655802
DCSPTN1COAtx_neg	4893.872696654215
DCSPTN1COAtx_pos	10.759193991031045
DCSPTN1COAtxc_pos	4893.872696654215
DCSPTN1CPT1_pos	347.38566451176285
DCSPTN1CPT2_pos	347.38566451176285
DCSPTN1CRNt_pos	347.38566451176285
DCSPTN1t_neg	194.78096118815594
DCSPTN1t_pos	10.759193991031045
DCTPtm_pos	22906.537568934204
DCTPtn_neg	0.0
DCTPtn_pos	18035.75744620392
DCT_neg	0.0
DCT_pos	12464.98656172031
DCYTD_pos	4226.961031499374
DCYTDn_pos	19373.702280894966
DCYTt_neg	1407.3575130351257
DCYTt_pos	7082.772940704175
DDCRNe_pos	12294.983019860294
DDECCRNe_pos	10365.501627217149
DDECE1CRNe_pos	12422.72321934129
DDPGAm_neg	0.0
DDPGAm_pos	11979.282414236599
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.451266657131697
DECCRNe_pos	12753.781681379847
DECDICRNe_pos	12422.72321934129
DECDPtm_neg	0.0
DECDPtm_pos	45009.42627082688
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20328.32356118824
DESAT18_10_pos	6.901143450623834
DESAT18_3_pos	8833.821421813507
DESAT18_4_pos	8810.488767995434
DESAT18_5_pos	7073.007909145865
DESAT18_6_pos	18235.686813278724
DESAT18_7_pos	47003.60989050442
DESAT18_8_pos	9101.982788542318
DESAT18_9_pos	6.033056759351313
DESAT20_1_pos	67.11318046801948
DESAT20_2_pos	47.89968129266648
DESAT22_1p_pos	187.34663327626834
DESAT22_2p_pos	37205.25546769116
DESAT24_1_pos	7.787324546677531
DGAT_pos	4149.474705621776
DGCHOLte_neg	1357.9404033694557
DGCHOLte_pos	4053.1428998947313
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4022.4155648792425
DGK1_neg	6433.440861120478
DGK1_pos	7129.2320382391945
DGK2m_neg	16592.605626574834
DGK2m_pos	7471.01977920326
DGNSKm_pos	5718.773726267353
DGSNt_neg	1275.06216627306
DGSNt_pos	7572.027336208926
DGSNtm_neg	0.0
DGSNtm_pos	5718.773726267353
DGTPtm_pos	6406.172673243884
DGTPtn_neg	0.0
DGTPtn_pos	19543.598935526647
DGULND_neg	0.0
DGULND_pos	12043.207268238168
DHAAt1r_neg	0.0
DHAAt1r_pos	3999.522867406562
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6437.426331858552
DHCHOLESTANATEtm_neg	7928.844658980708
DHCHOLESTANATEtm_pos	65265.27763669401
DHCR241r_pos	5147.539442385754
DHCR242r_pos	5147.028026945995
DHCR243r_pos	74129.93554016629
DHCR71r_pos	73964.87813496124
DHCR72r_pos	10883.985521285109
DHCRD1_pos	25746.91230734474
DHCRD2_pos	26939.434622376863
DHDPBMTm_pos	45009.4262708269
DHEASULT_pos	7012.203486071423
DHEASt_neg	1183.1466232998491
DHEASt_pos	1182.7548748040995
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.715815821649043
DHEAtr_pos	59105.92676124997
DHFR_neg	562.9178759773152
DHFR_pos	7224.524115855025
DHFtl_neg	3196.367533509526
DHFtl_pos	0.0
DHFtm_neg	3636.071131430463
DHFtm_pos	3361.8094243420915
DHORD9_pos	8293.367513430978
DHORTS_neg	8293.367513430978
DHORTS_pos	0.0
DHPM1_pos	14098.515491988064
DHPM2_pos	17591.667191711
DHPR2_pos	6319.527152980991
DHPR_pos	5388.609770356544
DIDPtn_neg	4193.833159450198
DIDPtn_pos	4193.833159450198
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65569.37188783482
DIGALSGALSIDEtg_neg	65569.37188783486
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8785.244622904484
DIGALSIDEtg_pos	65569.37188783486
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8240.628675610044
DINt_neg	1275.06216627306
DINt_pos	7660.119518499859
DITPtn_neg	4193.833159450198
DITPtn_pos	4193.833159450198
DKMPPD_pos	14968.72699506339
DLNLCGCPT1_pos	119.73756509177461
DLNLCGCPT2_pos	119.73756509177461
DLNLCGCRNt_pos	119.73756509177461
DLNLCGt_neg	48.00535019328016
DLNLCGt_pos	3253.0683861271236
DMANTIPYRINEte_neg	7.897209765749318
DMANTIPYRINEte_pos	0.0
DMATT_pos	74004.59622968134
DMATTx_pos	75556.33556879687
DMGDHm_pos	26434.72178988807
DMGtm_neg	0.0
DMGtm_pos	26434.72178988807
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.79310136291731
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.79310136291734
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.79310136291734
DMNONCOACRNCPT1_neg	2443.3177197251734
DMNONCOACRNCPT1_pos	3147.0514681189825
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.793101362917334
DMNONCRNt_neg	2019.0250937596586
DMNONCRNt_pos	2019.0250937596586
DM_13_cis_oretn_n__pos	1487.9142042838732
DM_13_cis_retn_n__pos	1198.6392042838738
DM_1a25dhvitd3(n)_pos	49718.15741421622
DM_4abut(n)_pos	9345.977982300012
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	564.4155255097484
DM_Lcystin_pos	13642.442497589414
DM_Ser_Gly_Ala_X_Gly_ly__pos	849.5267244357306
DM_Ser_Thr_ly__pos	362.1678921473905
DM_T_antigen_g__neg	20.307882844916907
DM_T_antigen_g__pos	239.79269344104435
DM_anth_pos	2850.0
DM_atp_c__pos	3943.8726966542163
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	236.8850208783916
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	391.0660098216036
DM_core7_g__pos	391.06600982160353
DM_core8_g__pos	400.2454355021082
DM_datp_m__pos	20071.01003730155
DM_datp_n__pos	20214.26118829962
DM_dctp_m__pos	22906.537568934196
DM_dctp_n__pos	22906.537568934178
DM_dem2emgacpail_prot_hs_r__pos	50.56110858806206
DM_dgpi_prot_hs_r__pos	59.333353927201784
DM_dgtp_m__pos	19543.598935526654
DM_dgtp_n__pos	19543.598935526647
DM_dsT_antigen_g__pos	218.8546340967317
DM_dttp_m__pos	28316.887259146508
DM_dttp_n__pos	28316.88725914651
DM_ethamp_r__pos	32024.13328044177
DM_fol_pos	2221.665866736914
DM_gncore2_g__pos	253.30987465157597
DM_gpi_sig_er__pos	50.56110858806206
DM_hretn_n__pos	1625.31538110001
DM_kdn_c__pos	8560.6624400189
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12464.98656172031
DM_mem2emgacpail_prot_hs_r__pos	55.49449389015482
DM_n5m2masn_g__pos	910.0493270882952
DM_ncam_pos	22.969464112570968
DM_oretn_n__pos	1471.8395738073282
