	WT-911-a_S119_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	13.075553226517032
BCRNe_pos	8730.176288367538
BDG2HCGHD_pos	0.0
BDHm_neg	7804.720498195597
BDHm_pos	5.112505920553336
BDMT_L_pos	17388.227789113957
BDMT_U_pos	17388.227789113957
BETALDHxm_pos	10350.366195397519
BGLUGCHe_pos	13781.744401139535
BGLUTCHLe_pos	14948.202607682157
BGLUTDECHOe_pos	3800.0
BHBt_neg	1259.4573110499093
BHBt_pos	1259.4573110499093
BHBtm_neg	7804.720498195597
BHBtm_pos	5.112505920553336
BHMT_pos	27110.808185252972
BILDGLCURt_neg	2024.8656696620806
BILDGLCURt_pos	2022.2495403821895
BILDGLCURte_pos	4175.992357067783
BILDGLCURtr_neg	42968.41870472798
BILDGLCURtr_pos	8096.298114182426
BILGLCURt_neg	2024.8656696620806
BILGLCURt_pos	2022.2495403821895
BILGLCURte_pos	4625.764903684627
BILGLCURtr_neg	65704.75082827259
BILGLCURtr_pos	10.305831263263206
BILIRED_pos	51063.6479166126
BILIRUBt2_neg	1967.6266331689972
BILIRUBt2_pos	2227.102129196564
BILIRUBtr_neg	2969.8246493101815
BILIRUBtr_pos	2969.8246493101815
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9530.251009199366
BMTer_L_pos	51.814182856240656
BMTer_U_pos	51.81418285624066
BPNT2_pos	3374.1550032195114
BPNT_pos	7779.674698615653
BTND1_pos	5730.25100919937
BTND1n_pos	9530.251009199366
BTNDe_pos	3.9416354754967884
BTNDm_pos	6131.134528393509
BTNPL_pos	5730.251009199368
BTNPLm_pos	6131.134528393509
BTNTe_pos	1430.6561787415335
BTNt2_neg	1762.6384009294793
BTNt2_pos	1430.6561787415335
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3757.926767478798
BTNt3ile_pos	3679.588948637505
BTNt4i_pos	1762.6384009294793
BTNtn_neg	9530.251009199366
BTNtn_pos	0.0
BUP2_pos	18031.585443631873
BUTt2m_neg	0.0
BUTt2m_pos	6.205084308188253
BUTt2r_neg	474.3815403162811
BUTt2r_pos	474.3815403162811
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17704.90148214956
C100CPT1_neg	0.0
C100CPT1_pos	15073.725191329791
C101CPT1_neg	0.0
C101CPT1_pos	12691.180080828277
C101CRNe_pos	12691.180080828275
C102CPT1_neg	0.0
C102CPT1_pos	12691.180080828277
C10CRNe_pos	15073.725191329788
C10DCCACT_neg	7998.3115211932045
C10DCCACT_pos	48241.123149442225
C10DCc_neg	0.0
C10DCc_pos	7998.311521193206
C10DCe_pos	19941.85804942049
C10OHc_neg	0.0
C10OHc_pos	12989.718085114955
C120CPT1_neg	0.0
C120CPT1_pos	10754.736205217883
C121CPT1_neg	0.0
C121CPT1_pos	12691.180080828277
C12DCACOT_pos	7998.311521193206
C12DCACT_pos	7998.311521193206
C12DCTD_neg	0.0
C12DCTD_pos	7998.311521193207
C12DCe_pos	46161.75958390929
C12OHc_neg	0.0
C12OHc_pos	12541.446818165403
C140CPT1_neg	0.0
C140CPT1_pos	8216.120954381442
C141ACBP_neg	0.0
C141ACBP_pos	13972.838085492314
C141CPT1_neg	0.0
C141CPT1_pos	12691.180080828277
C141OHc_neg	0.0
C141OHc_pos	13972.838085492314
C141OHe_pos	13972.838085492314
C142ACBP_neg	0.0
C142ACBP_pos	32155.275602962804
C142CPT1_neg	0.0
C142CPT1_pos	12691.180080828277
C142OHc_neg	0.0
C142OHc_pos	32155.27560296281
C142OHe_pos	32155.2756029628
C14OHc_neg	0.0
C14OHc_pos	10507.153000280143
C14STRr_pos	238.75949972373505
C160CPT1_pos	2309.3775147446813
C160CPT2_pos	13378.530417806249
C160CRNt_pos	13513.54909330798
C161CPT12_pos	11153.465440937263
C161CPT1_pos	10460.676466088726
C161CPT22_pos	11153.465440937263
C161CPT2_pos	10460.676466088726
C161CRN2t_pos	11153.465440937263
C161CRNt_pos	10460.676466088726
C161OHc_neg	0.0
C161OHc_pos	10460.676466088726
C162ACBP_neg	0.0
C162ACBP_pos	22413.116715554843
C162OHc_neg	0.0
C162OHc_pos	22413.116715554843
C162OHe_pos	22413.116715554843
C16DCc_neg	0.0
C16DCc_pos	30114.736066275786
C16DCe_pos	30114.736066275786
C16OHc_neg	0.0
C16OHc_pos	10771.539211604018
C16txc_pos	4996.564776519195
C180CPT1_pos	8437.36855490278
C180CPT2_pos	8437.36855490278
C180CRNt_pos	8437.36855490278
C181CPT1_pos	1634.804117027848
C181CPT2_pos	1634.804117027848
C181CRNt_pos	1634.804117027848
C181OHc_neg	0.0
C181OHc_pos	15700.107343697613
C182OHc_neg	0.0
C182OHc_pos	9.988719361092258
C18OHc_neg	0.0
C18OHc_pos	8572.07018472679
C204CPT1_pos	282.7020564504552
C204CPT2_pos	282.70205645045536
C204CRNt_pos	282.70205645045536
C226COAtx_neg	475.88314323454694
C226COAtx_pos	9.823340154786134
C226CPT1_pos	733.8015923559499
C226CPT2_pos	733.8015923559499
C226CRNt_pos	733.8015923559499
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1258.1845066359301
C2tcx_pos	5778.585847376758
C30CPT1_pos	1676.1306891995287
C3DCe_pos	11086.350594725522
C3STDH1Pr_pos	75276.97760794377
C3STDH1r_pos	75329.33300137591
C3STKR2r_pos	75276.97760794379
C40CPT1_neg	0.0
C40CPT1_pos	3441.910363106886
C4CRNCPT2_neg	18175.932951717667
C4CRNCPT2_pos	3441.910363106886
C4CRNe_pos	17302.803763665535
C4DCCACT_neg	7998.311521193207
C4DCCACT_pos	44074.92071482352
C4DCe_pos	10738.325699853107
C4OHc_neg	0.0
C4OHc_pos	8730.176288367536
C4STMO1r_pos	75276.97760794383
C4STMO2Pr_pos	75276.97760794379
C4STMO2r_pos	75329.33300137594
C4tcx_neg	0.0
C4tcx_pos	18169.268626469508
C4tmc_neg	18175.93295171767
C4tmc_pos	3441.910363106886
C4x_neg	0.0
C4x_pos	18169.268626469508
C50CPT1_neg	0.0
C50CPT1_pos	10855.666022579648
C51CPT1_neg	0.0
C51CPT1_pos	12088.278950167482
C5DCe_pos	8192.967670651695
C60CPT1_neg	0.0
C60CPT1_pos	13433.893733544717
C6COAt_neg	18177.906013869815
C6COAt_pos	15244.783146286649
C6CRNe_pos	13433.89373354471
C6CRNtcx_neg	18177.90601386981
C6CRNtcx_pos	15244.78314628665
C6DCCACT_neg	7998.311521193207
C6DCCACT_pos	62304.30606137045
C6DCc_neg	0.0
C6DCc_pos	7998.311521193207
C6DCe_pos	62304.30606137045
C80CPT1_neg	0.0
C80CPT1_pos	9077.411218177243
C81CPT1_neg	0.0
C81CPT1_pos	12691.180080828277
C81CRNe_pos	12691.180080828275
C8CRNe_pos	9077.411218177243
C8DCc_neg	0.0
C8DCc_pos	7998.311521193206
C8DCe_pos	28104.35871923589
C9BRxtc_neg	2035.0186755017312
C9BRxtc_pos	2035.0186755017312
CAATPS_pos	4929.257139453215
CAMPt_pos	13248.849484015182
CAROtr_neg	0.0
CAROtr_pos	13.075553226517032
CARPEPT1tc_pos	11093.534251238118
CARVEOLte_neg	7.52516288753275
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.81189734507916
CATm_pos	5886.030280270294
CATp_pos	7772.746598650025
CAt7r_neg	2012.1227539929382
CAt7r_pos	1985.1048067035567
CBASPte_neg	19658.86577653674
CBASPte_pos	8342.478059520585
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18922.402401637744
CBPSam_pos	14076.77991555495
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	21.985916587010035
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13807.064952479192
CDIPTr_pos	3852.483183841928
CDPDAGtm_neg	13673.570406380924
CDPDAGtm_pos	0.0
CDS_pos	3852.4831838419273
CDSm_pos	13673.570406380924
CEPTC_pos	3985.3736192464075
CEPTE_pos	4239.193149003447
CERK_pos	28296.019216797813
CERT1gt_neg	8334.054626992482
CERT1gt_pos	22045.690631299585
CERT1rt_neg	0.0
CERT1rt_pos	12952.08602815316
CERT2gt_neg	0.0
CERT2gt_pos	29402.81622934372
CERT2rt_neg	12952.08602815316
CERT2rt_pos	0.0
CGLYt3_2__pos	2145.7131785493652
CGMPt_pos	14374.758705071768
CH25H_pos	12290.617250968811
CHAT_neg	5700.0
CHAT_pos	5485.0215846656965
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3985.373619246409
CHLP_pos	3521.169318919736
CHLtm_neg	13673.570406380924
CHLtm_pos	10350.366195397519
CHOLATEt2_pos	1383.9883956008707
CHOLATEt3_pos	3330.823166449249
CHOLATEt_neg	1383.9883956008707
CHOLATEt_pos	2227.102129196564
CHOLD2m_pos	10350.366195397519
CHOLESACATc_pos	7014.101246927719
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	7011.2468645475865
CHOLK_pos	3283.586234095708
CHOLPtg_neg	8334.05462699248
CHOLPtg_pos	0.0
CHOLPtl_neg	60584.64130785438
CHOLPtl_pos	0.0
CHOLt4_neg	1342.7162981238212
CHOLt4_pos	1334.867910284149
CHOLtg_neg	0.0
CHOLtg_pos	5587.508776427693
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5587.508776427693
CHOLtu_neg	1334.867910284149
CHOLtu_pos	1342.7162981238212
CHSTEROLSULT_pos	8059.1195843999885
CHSTEROLt1_neg	2118.508062740102
CHSTEROLt1_pos	2118.508062740102
CHSTEROLt2_neg	2118.508062740102
CHSTEROLt2_pos	2118.508062740102
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2118.508062740102
CHSTEROLt_pos	4214.872199842122
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4995.39983214394
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	343.3267382301237
CITRtm_pos	343.3267382301237
CITt4_2_neg	874.8874934527466
CITt4_2_pos	1218.875209444685
CITt4_4_neg	1218.875209444685
CITt4_4_pos	1202.624936731901
CITtam_neg	2025.2279767748983
CITtam_pos	2025.2279767748983
CITtbm_neg	0.0
CITtbm_pos	2142.0610897406414
CK_neg	0.0
CK_pos	3671.437882206783
CKc_neg	3671.437882206783
CKc_pos	0.0
CLFORtex_pos	2035.1768918792109
CLHCO3tex2_pos	702.0881241460243
CLI2tex_pos	3122.0409215216655
CLOHtex2_pos	931.1125900404604
CLOXAtex2_pos	922.9389810462976
CLPNDCOAtx_neg	11.026567352144495
CLPNDCOAtx_pos	37807.18068221606
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	386.7445814303301
CLPNDt_pos	12.73890530893448
CLS_hs_pos	227.234166316838
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18727.319632912124
CMPACNAtn_pos	8814.63441184034
CMPSAS_pos	5014.634411840339
CMPSASn_pos	8814.63441184034
CO2t_neg	3245.118174308954
CO2t_pos	3288.4843777206884
CO2ter_neg	11224.46980604928
CO2ter_pos	24852.44171963036
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3812.6977109118534
CO2tm_pos	3638.7166140171676
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12412.893632492609
CO2tp_pos	18403.38293800233
COAtg_neg	19598.668836479832
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7205.354916613916
COAtm_neg	4715.85898688877
COAtm_pos	1634.804117027848
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2524.179987900181
COAtp_pos	3097.206909147665
COAtr_neg	1587.1706055970162
COAtr_pos	1587.1706055970162
COKECBESr_pos	0.0
COQ3m_pos	45990.829154406565
COQ5m_pos	45990.829154406565
COQ6m_pos	45990.829154406565
COQ7m_pos	45990.829154406565
CORE2GTg_pos	7729.375454817072
CORE3GTg_pos	7589.619080543472
CORE4GTg_pos	7589.619080543472
CORE5GTg_pos	396.6521292547213
CORE6GTg_pos	7063.921613483708
CORE7GTg_pos	396.6521292547213
CORE8GTg_pos	405.91738779284157
COUCOAFm_pos	45990.82915440657
COUMARINte_neg	0.0
COUMARINte_pos	7.52516288753275
COt_neg	0.0
COt_pos	51063.64791661266
CPCTDTX_pos	0.0
CPPPGO_pos	14694.109380614655
CREATt4_2_r_neg	1021.7779824615322
CREATt4_2_r_pos	1005.5277097487483
CREATtmdiffir_pos	3671.437882206783
CRMPte_neg	0.0
CRMPte_pos	28296.0192167978
CRNCAR3tp_pos	4578.009141174356
CRNCARtp_pos	1258.1845066359301
CRNrtx_neg	1258.1845066359301
CRNrtx_pos	3165.995481264251
CRNtHa_pos	900.8819485583326
CRNt_neg	605.8670989287211
CRNt_pos	900.8819485583326
CRNtim_pos	884.9113962647896
CRNtuNa_pos	605.8670989287211
CRNtx_neg	2035.0186755017312
CRNtx_pos	2035.0186755017312
CRTNsyn_pos	0.0
CRTSLt_neg	52025.67282107574
CRTSLt_pos	0.0
CRTSLtm_neg	52025.67282107573
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54584.850119639355
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54584.85011963936
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1196.8760949146274
CRVNCtr_pos	1204.7244827542995
CSAPASEly_pos	85.11979873601408
CSBPASEly_pos	101.8113323171587
CSCPASEly_pos	84.92571828047346
CSDPASEly_pos	130.33176507812564
CSEPASEly_pos	150.9281598778562
CSNAT2m_neg	0.0
CSNAT2m_pos	1676.1306891995287
CSNAT2x_neg	3165.995481264251
CSNAT2x_pos	2524.179987900181
CSNAT3x_neg	0.0
CSNAT3x_pos	4578.009141174356
CSNATer_neg	1587.1706055970162
CSNATer_pos	1587.1706055970162
CSNATm_neg	0.0
CSNATm_pos	2420.3023772680476
CSNATp_neg	4570.264418509456
CSNATp_pos	5061.330900194322
CSNATr_neg	1587.1706055970162
CSNATr_pos	1587.1706055970162
CSND_pos	7.470836009152555
CSNt_neg	0.0
CSNt_pos	7.470836009152555
CSPG_At_pos	0.0
CSPG_Atly_pos	85.11979873601408
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.8113323171587
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.92571828047346
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	130.33176507812564
CSPG_Et_pos	0.0
CSPG_Etly_pos	150.9281598778562
CSm_pos	4284.985971548707
CTPS1_pos	4185.202471858491
CTPS2_pos	7516.545947947176
CTPtn_neg	0.0
CTPtn_pos	8814.634411840338
CYANt_neg	0.0
CYANt_pos	6.723416719083932
CYANtm_neg	0.0
CYANtm_pos	11.975218100582252
CYOOm3_pos	8919.522188914492
CYOR_u10m_pos	3564.929348356097
CYSALANaEx_pos	827.1661344722373
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	948.0650866248028
CYSATB0tc_pos	1286.7468028100973
CYSGLNNaEx_pos	767.6839444372602
CYSGLTH_neg	1458.6230049944636
CYSGLTH_pos	1244.8958389554048
CYSGLUexR_neg	568.2978021869029
CYSGLUexR_pos	661.8902195500933
CYSGLYexR_neg	653.6823229430543
CYSGLYexR_pos	561.2102205758749
CYSLYSL_pos	0.0
CYSO_pos	9717.385442373668
CYSPHELAT2tc_pos	599.6468437187698
CYSSERNaEx_pos	828.2864494682484
CYSSNAT5tc_neg	1368.7709534052615
CYSSNAT5tc_pos	1358.395181066976
CYSTALArBATtc_pos	2.3574690806134795
CYSTA_neg	0.0
CYSTA_pos	7603.776963459412
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.352616970475799
CYSTGL_pos	13758.452947502607
CYSTHRNaEx_pos	828.2864494682484
CYSTLEUrBATtc_pos	2.3300710700551375
CYSTSERex_pos	2.360166814450843
CYSTS_pos	13758.452947502607
CYSt4_pos	470.459491984098
CYStec_neg	648.4087693408742
CYStec_pos	756.759667021242
CYTDK1_pos	430.3597510638193
CYTDK2m_pos	13673.570406380924
CYTD_pos	3588.2678043683804
CYTDn_pos	13397.12475197715
CYTDt4_pos	1142.750350318614
CYTDt5le_pos	1391.1028043341057
CYTDt_neg	1142.750350318614
CYTDt_pos	6219.593545258319
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13673.570406380924
CYTDtn_neg	0.0
CYTDtn_pos	13397.124751977153
CYTK10_neg	367.5158848918555
CYTK10_pos	367.5158848918555
CYTK10n_neg	369.18111010490134
CYTK10n_pos	369.18111010490134
CYTK11_neg	367.5158848918555
CYTK11_pos	367.5158848918555
CYTK11n_neg	369.18111010490134
CYTK11n_pos	369.18111010490134
CYTK12_neg	367.5158848918555
CYTK12_pos	367.5158848918555
CYTK12n_neg	369.18111010490134
CYTK12n_pos	369.18111010490134
CYTK13_neg	367.5158848918555
CYTK13_pos	367.5158848918555
CYTK13n_neg	369.18111010490134
CYTK13n_pos	369.18111010490134
CYTK14_neg	367.5158848918555
CYTK14_pos	367.5158848918555
CYTK14n_neg	369.18111010490134
CYTK14n_pos	369.18111010490134
CYTK1_neg	367.5158848918555
CYTK1_pos	367.5158848918555
CYTK1m_neg	0.0
CYTK1m_pos	13673.570406380924
CYTK1n_neg	369.18111010490134
CYTK1n_pos	369.18111010490134
CYTK2_neg	367.5158848918555
CYTK2_pos	367.5158848918555
CYTK2n_neg	369.18111010490134
CYTK2n_pos	369.18111010490134
CYTK3_neg	1067.1854920708422
CYTK3_pos	1067.1854920708422
CYTK3n_neg	369.18111010490134
CYTK3n_pos	369.18111010490134
CYTK4_neg	1067.1854920708422
CYTK4_pos	1067.1854920708422
CYTK4n_neg	369.18111010490134
CYTK4n_pos	369.18111010490134
CYTK5_neg	367.5158848918555
CYTK5_pos	367.5158848918555
CYTK5n_neg	369.18111010490134
CYTK5n_pos	369.18111010490134
CYTK6_neg	367.5158848918555
CYTK6_pos	367.5158848918555
CYTK6n_neg	369.18111010490134
CYTK6n_pos	369.18111010490134
CYTK7_neg	367.5158848918555
CYTK7_pos	367.5158848918555
CYTK7n_neg	369.18111010490134
CYTK7n_pos	369.18111010490134
CYTK8_neg	367.5158848918555
CYTK8_pos	367.5158848918555
CYTK8n_neg	369.18111010490134
CYTK8n_pos	369.18111010490134
CYTK9_neg	367.5158848918555
CYTK9_pos	367.5158848918555
CYTK9n_neg	369.18111010490134
CYTK9n_pos	369.18111010490134
Coqe_neg	0.0
Coqe_pos	5584.347461937442
D3AIBTm_neg	349.2210980366609
D3AIBTm_pos	349.2210980366609
DADA_pos	8044.422466741088
DADAe_pos	9496.565634254293
DADNK_pos	4197.851398477152
DADNt4_neg	1729.900666758213
DADNt4_pos	7852.037072644498
DAGK_hs_neg	3985.3736192464094
DAGK_hs_pos	3382.946099570315
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17453.692612606574
DAG_HSter_pos	60.75364198950855
DAGt_neg	6447.367369539288
DAGt_pos	5832.672811749243
DALAOXx_pos	9713.90223236683
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	623.8687045564157
DALAt2r_pos	623.8687045564157
DALAxt_pos	9713.90223236683
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4192.3840400512845
DASPO1p_pos	11.331558219088608
DATPtm_pos	14278.258826836238
DATPtn_neg	0.0
DATPtn_pos	20557.003816826356
DCATDc_neg	0.0
DCATDc_pos	19941.85804942049
DCATDr_neg	0.0
DCATDr_pos	19941.858049420494
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	935.5568881635157
DCK1n_pos	935.5568881635157
DCK2n_neg	935.5568881635157
DCK2n_pos	935.5568881635157
DCMPDA_neg	4545.376328006567
DCMPDA_pos	7808.935418384453
DCSPTN1COAtx_neg	4996.564776519196
DCSPTN1COAtx_pos	11.026567352144491
DCSPTN1COAtxc_pos	4996.564776519196
DCSPTN1CPT1_pos	354.1480741224519
DCSPTN1CPT2_pos	354.1480741224519
DCSPTN1CRNt_pos	354.1480741224519
DCSPTN1t_neg	197.60656623858637
DCSPTN1t_pos	11.026567352144493
DCTPtm_pos	23343.75064238256
DCTPtn_neg	0.0
DCTPtn_pos	18537.723166377553
DCT_neg	0.0
DCT_pos	12678.349252834156
DCYTD_pos	4540.22269465237
DCYTDn_pos	19906.1153967059
DCYTt_neg	1729.900666758213
DCYTt_pos	7405.440725451345
DDCRNe_pos	12541.446818165405
DDECCRNe_pos	10754.736205217883
DDECE1CRNe_pos	12691.180080828275
DDPGAm_neg	0.0
DDPGAm_pos	12232.660153842427
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.52516288753275
DECCRNe_pos	12989.718085114955
DECDICRNe_pos	12691.180080828275
DECDPtm_neg	0.0
DECDPtm_pos	45990.829154406565
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20675.85961936945
DESAT18_10_pos	6.9837153378963635
DESAT18_3_pos	8870.63003356195
DESAT18_4_pos	8860.336459501461
DESAT18_5_pos	7118.290725399356
DESAT18_6_pos	18515.450749737967
DESAT18_7_pos	47637.59482071139
DESAT18_8_pos	9136.632415847127
DESAT18_9_pos	6.150123506147571
DESAT20_1_pos	68.28300328894134
DESAT20_2_pos	48.75682209943613
DESAT22_1p_pos	190.23492617604578
DESAT22_2p_pos	37802.47695136553
DESAT24_1_pos	7.881927278411217
DGAT_pos	4249.752395757473
DGCHOLte_neg	1371.2244743346325
DGCHOLte_pos	4152.895381139591
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4019.1084304323904
DGK1_neg	6692.544006409047
DGK1_pos	7608.199468314221
DGK2m_neg	17209.796683775672
DGK2m_pos	7679.532284241506
DGNSKm_pos	5850.019329339219
DGSNt_neg	1576.8360946997832
DGSNt_pos	7829.453171535491
DGSNtm_neg	0.0
DGSNtm_pos	5850.019329339219
DGTPtm_pos	6899.97125846395
DGTPtn_neg	0.0
DGTPtn_pos	20088.874662398317
DGULND_neg	0.0
DGULND_pos	12516.576620201718
DHAAt1r_neg	0.0
DHAAt1r_pos	4192.748154353259
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6472.957807684812
DHCHOLESTANATEtm_neg	8246.949050027846
DHCHOLESTANATEtm_pos	66225.03657841535
DHCR241r_pos	5276.024417193728
DHCR242r_pos	5275.386276511419
DHCR243r_pos	75449.95602850117
DHCR71r_pos	75277.0217660546
DHCR72r_pos	10969.397129419614
DHCRD1_pos	26586.75404043758
DHCRD2_pos	27803.639922271417
DHDPBMTm_pos	45990.82915440654
DHEASULT_pos	7792.785883823823
DHEASt_neg	1214.484082811381
DHEASt_pos	1211.8679535314905
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.469351677549271
DHEAtr_pos	60342.72213292451
DHFR_neg	600.8139024897284
DHFR_pos	7442.404803035914
DHFtl_neg	3225.633801587539
DHFtl_pos	0.0
DHFtm_neg	3732.603183639391
DHFtm_pos	3570.8704440324714
DHORD9_pos	8342.478059520585
DHORTS_neg	8342.478059520585
DHORTS_pos	0.0
DHPM1_pos	14460.667224402836
DHPM2_pos	18031.585443631873
DHPR2_pos	6333.3607514366795
DHPR_pos	5415.08037356654
DIDPtn_neg	4189.452863445921
DIDPtn_pos	4189.452863445921
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	67746.6072991073
DIGALSGALSIDEtg_neg	67746.60729910733
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8916.480565906346
DIGALSIDEtg_pos	67746.60729910733
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8398.242534724703
DINt_neg	1576.8360946997834
DINt_pos	7893.946462725135
DITPtn_neg	4189.452863445921
DITPtn_pos	4189.452863445921
DKMPPD_pos	15244.687781948673
DLNLCGCPT1_pos	122.09440038322252
DLNLCGCPT2_pos	122.09440038322252
DLNLCGCRNt_pos	122.09440038322252
DLNLCGt_neg	49.21725226045335
DLNLCGt_pos	3357.96285672903
DMANTIPYRINEte_neg	7.909531937117002
DMANTIPYRINEte_pos	0.0
DMATT_pos	75317.98571560963
DMATTx_pos	76857.21468444612
DMGDHm_pos	27110.80818525297
DMGtm_neg	0.0
DMGtm_pos	27110.808185252965
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	46.963844997777436
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	46.963844997777414
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	46.963844997777414
DMNONCOACRNCPT1_neg	2524.179987900181
DMNONCOACRNCPT1_pos	3165.995481264251
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	46.963844997777414
DMNONCRNt_neg	2035.0186755017312
DMNONCRNt_pos	2035.0186755017312
DM_13_cis_oretn_n__pos	1504.2573220064871
DM_13_cis_retn_n__pos	1214.9823220064877
DM_1a25dhvitd3(n)_pos	50380.091076707395
DM_4abut(n)_pos	9606.235618687913
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	571.5864894167383
DM_Lcystin_pos	14513.939218563559
DM_Ser_Gly_Ala_X_Gly_ly__pos	854.1664399153889
DM_Ser_Thr_ly__pos	366.7869379671184
DM_T_antigen_g__neg	20.76903262801117
DM_T_antigen_g__pos	242.54631434970406
DM_anth_pos	2850.0
DM_atp_c__pos	4046.5647765191948
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	240.44627405289486
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	396.6521292547213
DM_core7_g__pos	396.6521292547214
DM_core8_g__pos	405.91738779284157
DM_datp_m__pos	20424.839764146753
DM_datp_n__pos	20557.003816826356
DM_dctp_m__pos	23343.750642382554
DM_dctp_n__pos	23343.750642382543
DM_dem2emgacpail_prot_hs_r__pos	51.81418285624066
DM_dgpi_prot_hs_r__pos	60.75364198950856
DM_dgtp_m__pos	20088.874662398324
DM_dgtp_n__pos	20088.87466239832
DM_dsT_antigen_g__pos	220.82553365729262
DM_dttp_m__pos	29036.936597113865
DM_dttp_n__pos	29036.93659711386
DM_ethamp_r__pos	32643.006486013463
DM_fol_pos	2285.835071796392
DM_gncore2_g__pos	258.1457963256279
DM_gpi_sig_er__pos	51.814182856240656
DM_hretn_n__pos	1630.5133427421395
DM_kdn_c__pos	8810.885349380864
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12678.349252834156
DM_mem2emgacpail_prot_hs_r__pos	57.22001869303091
DM_n5m2masn_g__pos	925.967634304091
DM_ncam_pos	23.013190077659374
DM_oretn_n__pos	1486.6385190826127
DM_pe_hs(r)_pos	3325.0
DM_pmtcoa(r)_pos	13337.73125929692
