	WT.DHA.d_S143_L007_R1_001	WT.DHA.b_S128_L007_R1_001	WT.EPA.a_S117_L007_R1_001	WT.1012.d_S145_L007_R1_001
FBP_pos	9.205671085457807	9.167844618716158	10.050501697446727	9.533952624016472
FBP26_pos	9.281953202593243	9.258895755075436	10.158773764934102	9.617467465294197
FCLTm_pos	5.851499202461257	6.125155131322289	5.665051614289214	6.078951341394822
FCOAH_pos	0.0	0.0	0.0	0.0
FDH_pos	8.957914598632986	8.752581355379162	9.26549784472633	8.988400663729436
FE2t_pos	0.0	0.0	0.0	0.0
FE2tm_pos	0.0	0.0	0.0	0.0
FE3R2e_pos	0.17632277264046287	0.08406426478847456	0.0	0.12432813500220177
FK_pos	2.4489009511451276	2.523561956057013	1.9523335663696857	2.4982508675278257
FKYNH_pos	0.0	0.0	0.0	0.0
FMNAT_pos	4.3729520979118295	4.479618608469416	4.8389517669519435	4.566206293465506
FOLR2_pos	3.4289463447694826	3.5172756932095814	3.0303360783709588	3.3589588258323295
FOLt2_pos	2.063502942306158	1.9297909977185974	1.4005379295837286	2.1731274334806563
FOLt2_neg	2.063502942306158	1.9297909977185974	1.4005379295837286	2.1731274334806563
FORMCOAtx_pos	0.0	0.0	0.0	0.0
FORMCOAtx_neg	0.0	0.0	0.0	0.0
FORt2m_pos	0.0	0.0	0.0	0.0
FORt2m_neg	0.0	0.0	0.0	0.0
FORtr_pos	0.0	0.0	0.0	0.0
FORtr_neg	0.0	0.0	0.0	0.0
FORtrn_pos	0.0	0.0	0.0	0.0
FORtrn_neg	0.0	0.0	0.0	0.0
FPGS_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS2_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS2m_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS3_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS3m_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS4_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS4m_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS5_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS5m_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS6_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS6m_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS7_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS7m_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS8_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS8m_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS9_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGS9m_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FPGSm_pos	6.452364806448699	6.160073098199723	6.464831606379887	6.792725233305726
FRDPtc_pos	0.0	0.0	0.0	0.0
FRDPtc_neg	0.0	0.0	0.0	0.0
FRDPtr_pos	0.0	0.0	0.0	0.0
FRDPtr_neg	0.0	0.0	0.0	0.0
FRTT_pos	3.333423733725192	3.2357270598380583	2.845991770664573	3.130930869826449
FRUt1r_pos	6.814934885833408	6.813781191217037	5.854494418154875	7.163699987084194
FRUt1r_neg	6.814934885833408	6.813781191217037	5.854494418154875	7.163699987084194
FRUt4_pos	0.056583528366367514	0.0	0.0	0.0
FRUt4_neg	0.056583528366367514	0.0	0.0	0.0
FT_pos	0.0	0.0	0.0	0.0
FTCD_pos	8.181748596665683	8.022312323690542	7.416333088688697	8.09323267628895
FTHFCL_pos	3.9059284781731347	4.379898163524692	4.689299160535892	4.36387192485753
FTHFDH_pos	8.957914598632986	8.752581355379162	9.26549784472633	8.988400663729436
FTHFL_pos	6.355262990220572	6.357552004618084	6.027463723408577	6.635028799027446
FTHFLm_pos	6.358431428626351	6.360188670062712	6.035183996618336	6.638653116466112
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUC14GALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACNGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCACNGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCASE2e_pos	2.1634987322828794	1.831877241191673	2.032100843167024	2.4828482830684653
FUCASE2ly_pos	5.121429908948958	5.3125199674749455	5.164705840182799	4.987320865929254
FUCASEe_pos	2.1634987322828794	1.831877241191673	2.032100843167024	2.4828482830684653
FUCASEly_pos	5.121429908948958	5.3125199674749455	5.164705840182799	4.987320865929254
FUCFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGALFUCGALACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_pos	0.0	0.0	0.0	0.0
FUCGALGBSIDEte_neg	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0
FUCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0
FUCtly_pos	0.0	0.0	0.0	0.0
FUM_pos	0.0	0.0	0.0	0.0
FUM_neg	0.0	0.0	0.0	0.0
FUMAC_pos	8.94529751100217	8.886489180221375	8.907761960664025	8.867340524041522
FUMm_pos	0.0	0.0	0.0	0.0
FUMm_neg	0.0	0.0	0.0	0.0
FUMSO3tm_pos	5.205548911173033	5.610581958492531	5.012121672712217	5.342696959981934
FUMSO3tm_neg	5.205548911173033	5.610581958492531	5.012121672712217	5.342696959981934
FUMSO4tm_pos	5.205548911173033	5.610581958492531	5.012121672712217	5.342696959981934
FUMSO4tm_neg	5.205548911173033	5.610581958492531	5.012121672712217	5.342696959981934
FUMtm_pos	5.205548911173033	5.610581958492531	5.012121672712217	5.342696959981934
FUMtm_neg	5.205548911173033	5.610581958492531	5.012121672712217	5.342696959981934
FUMTSULtm_pos	5.205548911173033	5.610581958492531	5.012121672712217	5.342696959981934
FUMTSULtm_neg	5.205548911173033	5.610581958492531	5.012121672712217	5.342696959981934
FUT11g_pos	0.13750352374993502	0.2016338611696504	0.0	0.45417589318580215
FUT12g_pos	0.13750352374993502	0.2016338611696504	0.0	0.45417589318580215
FUT14g_pos	0.13750352374993502	0.2016338611696504	0.0	0.45417589318580215
FUT15g_pos	0.13750352374993502	0.2016338611696504	0.0	0.45417589318580215
FUT16g_pos	0.13750352374993502	0.2016338611696504	0.0	0.45417589318580215
FUT17g_pos	0.13750352374993502	0.2016338611696504	0.0	0.45417589318580215
FUT18g_pos	0.13750352374993502	0.2016338611696504	0.0	0.45417589318580215
FUT31g_pos	0.0	0.0	0.0	0.0
FUT32g_pos	0.0	0.0	0.0	0.0
FUT33g_pos	0.0	0.0	0.0	0.0
FUT34g_pos	0.0	0.0	0.0	0.0
FUT35g_pos	0.0	0.0	0.0	0.0
FUT910g_pos	0.0	0.0	0.0	0.0
FUT911g_pos	0.0	0.0	0.0	0.0
FUT91g_pos	0.0	0.0	0.0	0.0
FUT92g_pos	0.0	0.0	0.0	0.0
FUT93g_pos	0.0	0.0	0.0	0.0
FUT94g_pos	0.0	0.0	0.0	0.0
FUT95g_pos	0.0	0.0	0.0	0.0
FUT96g_pos	0.0	0.0	0.0	0.0
FUT97g_pos	0.0	0.0	0.0	0.0
FUT98g_pos	0.0	0.0	0.0	0.0
FUT99g_pos	0.0	0.0	0.0	0.0
G12MT1_L_pos	0.0	0.0	0.0	0.0
G12MT1_U_pos	0.0	0.0	0.0	0.0
G12MT2_L_pos	0.0	0.0	0.0	0.0
G12MT2_U_pos	0.0	0.0	0.0	0.0
G13MT_L_pos	2.2387868595871168	2.713695814843359	3.1842802944193824	2.821710215034674
G13MT_U_pos	2.2387868595871168	2.713695814843359	3.1842802944193824	2.821710215034674
G14T10g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T11g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T12g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T13g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T14g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T15g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T16g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T17g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T18g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T19g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T20g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T21g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T2g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T3g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T4g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T5g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T6g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T7g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T8g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14T9g_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G14Tg_pos	5.04001567884788	5.257010618206024	6.171326940233305	4.97223312380739
G16MT_L_pos	0.0	0.0	0.0	0.0
G16MT_U_pos	0.0	0.0	0.0	0.0
G1M6MASNB1terg_pos	0.0	0.0	0.0	0.0
G1M7MASNBterg_pos	0.0	0.0	0.0	0.0
G1M7MASNCterg_pos	0.0	0.0	0.0	0.0
G1M8MASNterg_pos	0.0	0.0	0.0	0.0
G1PTT_pos	0.0	0.0	0.0	0.0
G2M8MASNterg_pos	0.0	0.0	0.0	0.0
G3M8MASNterg_pos	0.0	0.0	0.0	0.0
G3PD1_pos	6.964283101068717	7.428192651217701	6.930027640881744	7.42097076340615
G3PD1_neg	6.964283101068717	7.428192651217701	6.930027640881744	7.42097076340615
G3PD2m_pos	3.4462562298895643	3.1060132376221192	3.949534933017012	3.845991770664573
G5SADrm_pos	0.0	0.0	0.0	0.0
G5SADrm_neg	0.0	0.0	0.0	0.0
G5SADs_pos	0.0	0.0	0.0	0.0
G5SDym_pos	0.963474123974886	0.44360665147561457	1.6229303509201767	1.6040713236688608
G6PDA_pos	3.5084286525318573	3.6803243568440163	2.408711861029429	3.8529975876133165
G6PDH1rer_pos	6.896756218474805	7.1037074404803935	7.778142854463772	7.694810562979883
G6PDH1rer_neg	6.896756218474805	7.1037074404803935	7.778142854463772	7.694810562979883
G6PDH2r_pos	0.0	0.0	0.0	0.0
G6PDH2r_neg	0.0	0.0	0.0	0.0
G6PDH2rer_pos	6.896756218474805	7.1037074404803935	7.778142854463772	7.694810562979883
G6PDH2rer_neg	6.896756218474805	7.1037074404803935	7.778142854463772	7.694810562979883
G6PPer_pos	7.091276694365221	5.917193036924947	5.142821844115928	7.157751136539652
G6Pter_pos	6.534186139090097	6.4651582296642545	6.559338847606539	6.570918255328665
G6Pter_neg	6.534186139090097	6.4651582296642545	6.559338847606539	6.570918255328665
GABAVESSEC_pos	0.0	0.0	0.0	0.0
GACMTRc_pos	7.8165997065349115	7.754753913104538	7.14649230697719	7.677155841119588
GACMTRc_neg	7.8165997065349115	7.754753913104538	7.14649230697719	7.677155841119588
GACPAILter_pos	0.0	0.0	0.0	0.0
GAL3ST11_pos	0.6040713236688608	0.8155754288625726	0.7311832415722002	0.8953026213333066
GAL3ST12_pos	0.6040713236688608	0.8155754288625726	0.7311832415722002	0.8953026213333066
GALACGLCGALGBSIDEte_pos	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEte_neg	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEtg_pos	0.0	0.0	0.0	0.0
GALACGLCGALGBSIDEtg_neg	0.0	0.0	0.0	0.0
GALASE10ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE11ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE12ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE13ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE14ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE15ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE16ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE17ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE18ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE19ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE1ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE20ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE3ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE4ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE5ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE6ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE7ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE8ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALASE9ly_pos	5.715961990255145	5.572586549385767	5.5229345609434555	5.857732233157667
GALC_pos	1.7612852733616193	1.7048719644563528	1.2387868595871168	1.9927684307689242
GALFUC12GAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_pos	0.0	0.0	0.0	0.0
GALGALGALTHCRMte_neg	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_pos	0.0	0.0	0.0	0.0
GALGALGALTHCRMtg_neg	0.0	0.0	0.0	0.0
GALGLUSIDEtg_pos	0.0	0.0	0.0	0.0
GALGLUSIDEtg_neg	0.0	0.0	0.0	0.0
GALGLUSIDEtl_pos	0.0	0.0	0.0	0.0
GALGLUSIDEtl_neg	0.0	0.0	0.0	0.0
GALGT1_pos	5.854245054220128	5.847746416921386	6.8427274692925435	5.9620862498506435
GALGT2_pos	5.854245054220128	5.847746416921386	6.8427274692925435	5.9620862498506435
GALGT3_pos	5.854245054220128	5.847746416921386	6.8427274692925435	5.9620862498506435
GALGT4_pos	5.854245054220128	5.847746416921386	6.8427274692925435	5.9620862498506435
GALK_pos	5.246408087246385	5.3458930856874085	5.275752048828529	5.221490455042056
GALNACT1g_pos	2.1538053360790355	2.1009776477248208	2.835924074254375	2.1984941536390834
GALNACT2g_pos	2.881664619320345	2.704871964456353	3.704871964456353	2.8639384504239715
GALNACT3g_pos	2.881664619320345	2.704871964456353	3.704871964456353	2.8639384504239715
GALNACT4g_pos	2.881664619320345	2.704871964456353	3.704871964456353	2.8639384504239715
GALNACT5g_pos	2.881664619320345	2.704871964456353	3.704871964456353	2.8639384504239715
GALNTg_pos	5.374343989038501	5.484782623077873	5.991181681408527	5.758889432720965
GALOR_pos	7.859659017420436	7.973840839533145	7.934988201783478	7.7786028451432125
GALOR_neg	7.859659017420436	7.973840839533145	7.934988201783478	7.7786028451432125
GALSIDEtg_pos	0.0	0.0	0.0	0.0
GALSIDEtg_neg	0.0	0.0	0.0	0.0
GALSIDEtl_pos	0.0	0.0	0.0	0.0
GALSIDEtl_neg	0.0	0.0	0.0	0.0
GALT_pos	6.462379571841023	6.037821465434967	5.734709620225838	5.951401291674311
GALT_neg	6.462379571841023	6.037821465434967	5.734709620225838	5.951401291674311
GALt1r_pos	6.863442934348041	6.869871406177713	5.903761365128077	7.191700818138747
GALt1r_neg	6.863442934348041	6.869871406177713	5.903761365128077	7.191700818138747
GALt2_2_pos	0.8953026213333066	0.48542682717024166	0.29865831556451516	0.4222330006830478
GALt2_2_neg	0.8953026213333066	0.48542682717024166	0.29865831556451516	0.4222330006830478
GALT2g_pos	1.1826922975161902	0.9927684307689242	1.2750070474998698	1.1699250014423124
GALt4_pos	0.6690267655096307	0.8399595874895318	0.44360665147561457	1.0214797274104517
GALt4_neg	0.6690267655096307	0.8399595874895318	0.44360665147561457	1.0214797274104517
GALTg_pos	3.4195388915137843	3.5777309314900805	3.5008020530571575	2.9523335663696857
GALtly_pos	0.0	0.0	0.0	0.0
GALU_pos	7.270622378152966	7.440869167610869	6.49553528064453	7.55727222306003
GALU_neg	7.270622378152966	7.440869167610869	6.49553528064453	7.55727222306003
GAMt1r_pos	6.755154643177265	6.75648960675997	5.706806798597532	7.07189135305663
GAMt1r_neg	6.755154643177265	6.75648960675997	5.706806798597532	7.07189135305663
GAMYe_pos	4.208673319629471	4.456806149230474	4.6656201640663815	4.688180358586926
GAO1_pos	4.724104519866845	5.06177619758669	5.443606651475615	5.324090516037983
GAO1g_pos	4.724104519866845	5.06177619758669	5.443606651475615	5.324090516037983
GAO2_pos	4.724104519866845	5.06177619758669	5.443606651475615	5.324090516037983
GAO2g_pos	4.724104519866845	5.06177619758669	5.443606651475615	5.324090516037983
GAPD_pos	9.952668455489363	9.468868374245387	9.834644858193684	9.893043612794695
GAPD_neg	9.952668455489363	9.468868374245387	9.834644858193684	9.893043612794695
GARFT_pos	3.572889668420581	3.8328900141647417	3.572889668420581	3.814550423461808
GARFT_neg	3.572889668420581	3.8328900141647417	3.572889668420581	3.814550423461808
GASNASE2ly_pos	3.982765462583646	3.8449881566826116	3.990954860396993	4.130107178658833
GASNASE3ly_pos	3.982765462583646	3.8449881566826116	3.990954860396993	4.130107178658833
GASNASEly_pos	3.982765462583646	3.8449881566826116	3.990954860396993	4.130107178658833
GBA_pos	4.239550796613645	4.139960569545456	4.238786859587116	4.185866545311334
GBAl_pos	4.239550796613645	4.139960569545456	4.238786859587116	4.185866545311334
GBGT1_pos	0.5058909297299573	0.18903382439001715	0.23878685958711648	0.3103401206121505
GBSIDEte_pos	0.0	0.0	0.0	0.0
GBSIDEte_neg	0.0	0.0	0.0	0.0
GBSIDEtl_pos	0.0	0.0	0.0	0.0
GBSIDEtl_neg	0.0	0.0	0.0	0.0
GCALDD_pos	9.43110057344353	9.909593115988342	9.438251260370759	9.534555794007625
GCALDDm_pos	10.281327329659483	10.367098000684852	10.241137060619176	10.354039961048956
GCC2am_pos	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCC2am_neg	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCC2bim_pos	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCC2cm_pos	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCC2cm_neg	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCCam_pos	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCCam_neg	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCCbim_pos	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCCcm_pos	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCCcm_neg	5.740320464792755	5.95303237725324	5.895605574871912	6.124638314178705
GCHOLAt_pos	0.0	0.0	0.0	0.0
GCHOLAt_neg	0.0	0.0	0.0	0.0
GCHOLAt2_pos	8.812466136563872	8.816855662366487	8.342341397431548	8.994098821149596
GCHOLAt3_pos	7.853247167242152	7.860093741828548	7.424670199071525	8.031935488141048
GCHOLAte_pos	0.0	0.0	0.0	0.0
GCHOLAte_neg	0.0	0.0	0.0	0.0
GCHOLAtx_pos	0.0	0.0	0.0	0.0
GCHOLAtx_neg	0.0	0.0	0.0	0.0
GCNTg_pos	3.0214797274104517	2.859969548221026	5.672142432853835	3.258518924711301
GD1B2te_pos	0.0	0.0	0.0	0.0
GD1B2te_neg	0.0	0.0	0.0	0.0
GD1B2tg_pos	0.0	0.0	0.0	0.0
GD1B2tg_neg	0.0	0.0	0.0	0.0
GD1Cte_pos	0.0	0.0	0.0	0.0
GD1Cte_neg	0.0	0.0	0.0	0.0
GD1Ctg_pos	0.0	0.0	0.0	0.0
GD1Ctg_neg	0.0	0.0	0.0	0.0
GDPFUCtg_pos	2.718087583960517	3.211012193485512	3.3673710656485296	3.2249663650002742
GDPFUCtg_neg	2.718087583960517	3.211012193485512	3.3673710656485296	3.2249663650002742
GDPtg_pos	0.0	0.0	0.0	0.0
GDPtg_neg	0.0	0.0	0.0	0.0
GF6PTA_pos	2.2203299548795554	2.643856189774725	3.9059284781731347	2.321928094887362
GFUCS_pos	4.436295119839363	4.59215800212536	4.977279923499917	4.356848079236522
GGH_10FTHF5GLUe_pos	3.702657543390911	2.9763636357327616	3.588564737401352	3.3950627995175777
GGH_10FTHF5GLUl_pos	3.702657543390911	2.9763636357327616	3.588564737401352	3.3950627995175777
GGH_10FTHF6GLUe_pos	3.702657543390911	2.9763636357327616	3.588564737401352	3.3950627995175777
GGH_10FTHF6GLUl_pos	3.702657543390911	2.9763636357327616	3.588564737401352	3.3950627995175777
GGH_10FTHF7GLUe_pos	3.702657543390911	2.9763636357327616	3.588564737401352	3.3950627995175777
GGH_10FTHF7GLUl_pos	3.702657543390911	2.9763636357327616	3.588564737401352	3.3950627995175777
GGH_5DHFe_pos	3.702657543390911	2.9763636357327616	3.588564737401352	3.3950627995175777
GGH_5DHFl_pos	3.702657543390911	2.9763636357327616	3.588564737401352	3.3950627995175777
