	Ob.DHA.d_S147_L007_R1_001
BAMPPALDOX_pos	29688.238091586747
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.95823187646349
BCRNe_pos	8604.0380266494
BDG2HCGHD_pos	0.0
BDHm_neg	7661.855494477964
BDHm_pos	5.045536290062608
BDMT_L_pos	17005.08099083781
BDMT_U_pos	17005.08099083781
BETALDHxm_pos	10258.761986110352
BGLUGCHe_pos	13637.077153263528
BGLUTCHLe_pos	14955.331445169017
BGLUTDECHOe_pos	3800.0
BHBt_neg	1218.527803552518
BHBt_pos	1218.527803552518
BHBtm_neg	7661.855494477966
BHBtm_pos	5.045536290062605
BHMT_pos	26558.45635375088
BILDGLCURt_neg	2005.5509107734156
BILDGLCURt_pos	2002.0622717882104
BILDGLCURte_pos	4073.9268685512143
BILDGLCURtr_neg	42323.48993527456
BILDGLCURtr_pos	7993.004992407039
BILGLCURt_neg	2005.5509107734156
BILGLCURt_pos	2002.0622717882104
BILGLCURte_pos	4544.612263026588
BILGLCURtr_neg	64796.44059585478
BILGLCURtr_pos	10.264341797372348
BILIRED_pos	50506.27259053946
BILIRUBt2_neg	1952.5315180556784
BILIRUBt2_pos	2243.4882539828695
BILIRUBtr_neg	2968.9266568558132
BILIRUBtr_pos	2968.9266568558132
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9245.391193378418
BMTer_L_pos	50.80768983793569
BMTer_U_pos	50.80768983793569
BPNT2_pos	3279.6243564837787
BPNT_pos	7066.326512726129
BTND1_pos	5445.391193378409
BTND1n_pos	9245.39119337842
BTNDe_pos	3.9394811298704537
BTNDm_pos	5880.168230160574
BTNPL_pos	5445.391193378409
BTNPLm_pos	5880.168230160574
BTNTe_pos	1386.5389313355067
BTNt2_neg	1562.2114762119047
BTNt2_pos	1386.5389313355067
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3515.899610707453
BTNt3ile_pos	3452.1537485287727
BTNt4i_pos	1562.2114762119047
BTNtn_neg	9245.391193378418
BTNtn_pos	0.0
BUP2_pos	17655.14987388895
BUTt2m_neg	0.0
BUTt2m_pos	6.101721996818685
BUTt2r_neg	414.5564380090624
BUTt2r_pos	414.5564380090624
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17313.277541719865
C100CPT1_neg	0.0
C100CPT1_pos	14622.889903411602
C101CPT1_neg	0.0
C101CPT1_pos	12440.103001934991
C101CRNe_pos	12440.103001934991
C102CPT1_neg	0.0
C102CPT1_pos	12440.103001934991
C10CRNe_pos	14622.889903411604
C10DCCACT_neg	7767.579864348223
C10DCCACT_pos	47408.17709202383
C10DCc_neg	0.0
C10DCc_pos	7767.579864348223
C10DCe_pos	19650.988635114256
C10OHc_neg	0.0
C10OHc_pos	12745.306453412695
C120CPT1_neg	0.0
C120CPT1_pos	10372.808835200112
C121CPT1_neg	0.0
C121CPT1_pos	12440.103001934991
C12DCACOT_pos	7767.579864348222
C12DCACT_pos	7767.579864348222
C12DCTD_neg	0.0
C12DCTD_pos	7767.579864348222
C12DCe_pos	45287.26386056804
C12OHc_neg	0.0
C12OHc_pos	12284.81824144383
C140CPT1_neg	0.0
C140CPT1_pos	8026.74595691149
C141ACBP_neg	0.0
C141ACBP_pos	13695.357350033455
C141CPT1_neg	0.0
C141CPT1_pos	12440.103001934991
C141OHc_neg	0.0
C141OHc_pos	13695.357350033453
C141OHe_pos	13695.357350033457
C142ACBP_neg	0.0
C142ACBP_pos	31832.8779095381
C142CPT1_neg	0.0
C142CPT1_pos	12440.103001934991
C142OHc_neg	0.0
C142OHc_pos	31832.8779095381
C142OHe_pos	31832.87790953811
C14OHc_neg	0.0
C14OHc_pos	10264.196643891315
C14STRr_pos	253.3600850890577
C160CPT1_pos	2190.10582752784
C160CPT2_pos	13086.242111119505
C160CRNt_pos	13200.277631128509
C161CPT12_pos	10900.513104273625
C161CPT1_pos	10250.366056803567
C161CPT22_pos	10900.513104273625
C161CPT2_pos	10250.366056803567
C161CRN2t_pos	10900.513104273625
C161CRNt_pos	10250.366056803567
C161OHc_neg	0.0
C161OHc_pos	10250.366056803567
C162ACBP_neg	0.0
C162ACBP_pos	22304.14832518939
C162OHc_neg	0.0
C162OHc_pos	22304.148325189395
C162OHe_pos	22304.14832518939
C16DCc_neg	0.0
C16DCc_pos	29507.122014188495
C16DCe_pos	29507.122014188495
C16OHc_neg	0.0
C16OHc_pos	10599.32870383147
C16txc_pos	4905.032504593236
C180CPT1_pos	8307.091609855443
C180CPT2_pos	8307.091609855443
C180CRNt_pos	8307.091609855443
C181CPT1_pos	1568.8547191031446
C181CPT2_pos	1568.8547191031446
C181CRNt_pos	1568.8547191031446
C181OHc_neg	0.0
C181OHc_pos	15399.343928689892
C182OHc_neg	0.0
C182OHc_pos	9.752609812352388
C18OHc_neg	0.0
C18OHc_pos	8438.613347996206
C204CPT1_pos	277.77435569663817
C204CPT2_pos	277.77435569663817
C204CRNt_pos	277.77435569663817
C226COAtx_neg	468.7328613309656
C226COAtx_pos	9.562058252460487
C226CPT1_pos	721.2092711510946
C226CPT2_pos	721.2092711510946
C226CRNt_pos	721.2092711510946
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1193.9174751931484
C2tcx_pos	5567.71501129789
C30CPT1_pos	1576.4388068201147
C3DCe_pos	10791.810873677608
C3STDH1Pr_pos	74261.8715003606
C3STDH1r_pos	74318.80349822903
C3STKR2r_pos	74261.87150036066
C40CPT1_neg	0.0
C40CPT1_pos	3374.8565885773032
C4CRNCPT2_neg	17851.00090155177
C4CRNCPT2_pos	3374.8565885773032
C4CRNe_pos	16948.79064461128
C4DCCACT_neg	7767.579864348223
C4DCCACT_pos	43276.75135817197
C4DCe_pos	10548.153856194198
C4OHc_neg	0.0
C4OHc_pos	8604.038026649398
C4STMO1r_pos	74261.8715003606
C4STMO2Pr_pos	74261.87150036062
C4STMO2r_pos	74318.80349822901
C4tcx_neg	0.0
C4tcx_pos	17650.407610430902
C4tmc_neg	17851.000901551775
C4tmc_pos	3374.8565885773032
C4x_neg	0.0
C4x_pos	17650.40761043091
C50CPT1_neg	0.0
C50CPT1_pos	10783.58981996419
C51CPT1_neg	0.0
C51CPT1_pos	11914.019623759961
C5DCe_pos	8042.022057152308
C60CPT1_neg	0.0
C60CPT1_pos	13226.054719519225
C6COAt_neg	17651.80678238646
C6COAt_pos	14774.703973671105
C6CRNe_pos	13226.054719519228
C6CRNtcx_neg	17651.806782386462
C6CRNtcx_pos	14774.703973671107
C6DCCACT_neg	7767.579864348222
C6DCCACT_pos	61418.3148008855
C6DCc_neg	0.0
C6DCc_pos	7767.579864348222
C6DCe_pos	61418.314800885506
C80CPT1_neg	0.0
C80CPT1_pos	8888.02564903782
C81CPT1_neg	0.0
C81CPT1_pos	12440.103001934991
C81CRNe_pos	12440.103001934991
C8CRNe_pos	8888.02564903782
C8DCc_neg	0.0
C8DCc_pos	7767.579864348222
C8DCe_pos	27360.927220497706
C9BRxtc_neg	2014.0355200090114
C9BRxtc_pos	2014.0355200090114
CAATPS_pos	4528.218052144595
CAMPt_pos	12913.083754552017
CAROtr_neg	0.0
CAROtr_pos	12.95823187646349
CARPEPT1tc_pos	10935.595595601888
CARVEOLte_neg	7.451796940900365
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.730869811176166
CATm_pos	5770.948420440145
CATp_pos	7614.158290002654
CAt7r_neg	1540.7512526281946
CAt7r_pos	1529.2313299558155
CBASPte_neg	19412.08654136381
CBASPte_pos	8347.451566295224
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18680.975577745663
CBPSam_pos	13701.696967811584
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.098024690658285
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13440.703783199535
CDIPTr_pos	3656.3577922862905
CDPDAGtm_neg	13341.953758318085
CDPDAGtm_pos	0.0
CDS_pos	3656.3577922862905
CDSm_pos	13341.953758318086
CEPTC_pos	3786.7646696211095
CEPTE_pos	4032.809110377536
CERK_pos	27584.17934101061
CERT1gt_neg	7661.156701385587
CERT1gt_pos	21577.553270594417
CERT1rt_neg	0.0
CERT1rt_pos	12644.070803601704
CERT2gt_neg	0.0
CERT2gt_pos	28819.853013214517
CERT2rt_neg	12644.070803601706
CERT2rt_pos	0.0
CGLYt3_2__pos	2076.876187449003
CGMPt_pos	13977.108482700898
CH25H_pos	12140.840058472344
CHAT_neg	5700.0
CHAT_pos	5261.171010984597
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3786.7646696211095
CHLP_pos	3285.041608494423
CHLtm_neg	13341.953758318085
CHLtm_pos	10258.761986110352
CHOLATEt2_pos	1342.3709812337222
CHOLATEt3_pos	3225.8984907054023
CHOLATEt_neg	1342.3709812337222
CHOLATEt_pos	2243.4882539828695
CHOLD2m_pos	10258.761986110352
CHOLESACATc_pos	6725.876781547042
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6723.235891705
CHOLK_pos	3064.198459858315
CHOLPtg_neg	7661.156701385586
CHOLPtg_pos	0.0
CHOLPtl_neg	59345.23890311289
CHOLPtl_pos	0.0
CHOLt4_neg	1288.151028090206
CHOLt4_pos	1277.6851111345902
CHOLtg_neg	0.0
CHOLtg_pos	5546.864227526932
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5546.864227526932
CHOLtu_neg	1277.6851111345902
CHOLtu_pos	1288.151028090206
CHSTEROLSULT_pos	7571.127763021888
CHSTEROLt1_neg	2121.5299831444217
CHSTEROLt1_pos	2121.5299831444217
CHSTEROLt2_neg	2121.5299831444217
CHSTEROLt2_pos	2121.5299831444217
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2121.5299831444217
CHSTEROLt_pos	4126.692795035905
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4938.235334133222
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	334.54602755261504
CITRtm_pos	334.54602755261504
CITt4_2_neg	1267.0813979065347
CITt4_2_pos	1548.1811475763584
CITt4_4_neg	1588.416000962359
CITt4_4_pos	1564.2659203017263
CITtam_neg	2007.5841947041984
CITtam_pos	2007.5841947041984
CITtbm_neg	0.0
CITtbm_pos	2126.390980075137
CK_neg	0.0
CK_pos	3578.9372044132097
CKc_neg	3578.9372044132097
CKc_pos	0.0
CLFORtex_pos	1883.8325756613524
CLHCO3tex2_pos	643.2919116819012
CLI2tex_pos	3104.8201033556143
CLOHtex2_pos	847.0125084078657
CLOXAtex2_pos	846.2135668926136
CLPNDCOAtx_neg	10.758544970795068
CLPNDCOAtx_pos	37259.94079373816
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	379.4529389593786
CLPNDt_pos	12.669985549988724
CLS_hs_pos	221.42765942661603
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18199.59312355512
CMPACNAtn_pos	8777.330981044523
CMPSAS_pos	4977.3309810445235
CMPSASn_pos	8777.330981044523
CO2t_neg	3230.3057878965647
CO2t_pos	3251.7689392609523
CO2ter_neg	11148.956967241455
CO2ter_pos	24534.715548349708
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3792.7712749189536
CO2tm_pos	3520.8895465744404
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12304.298760298154
CO2tp_pos	18114.91762301081
COAtg_neg	19073.605895888006
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7103.52595748751
COAtm_neg	4632.478177896822
COAtm_pos	1568.8547191031446
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2433.5109229764275
COAtp_pos	3087.3036781387773
COAtr_neg	1477.8021493890626
COAtr_pos	1477.8021493890626
COKECBESr_pos	0.0
COQ3m_pos	45146.67986154242
COQ5m_pos	45146.67986154242
COQ6m_pos	45146.67986154242
COQ7m_pos	45146.67986154242
CORE2GTg_pos	7558.074818869708
CORE3GTg_pos	7427.802644693658
CORE4GTg_pos	7427.802644693658
CORE5GTg_pos	388.0544923084578
CORE6GTg_pos	6905.697740509007
CORE7GTg_pos	388.0544923084578
CORE8GTg_pos	396.78574639440654
COUCOAFm_pos	45146.6798615424
COUMARINte_neg	0.0
COUMARINte_pos	7.451796940900365
COt_neg	0.0
COt_pos	50506.27259053948
CPCTDTX_pos	0.0
CPPPGO_pos	14516.045972213788
CREATt4_2_r_neg	853.4784837525492
CREATt4_2_r_pos	829.3284030919165
CREATtmdiffir_pos	3578.9372044132097
CRMPte_neg	0.0
CRMPte_pos	27584.1793410106
CRNCAR3tp_pos	4438.881168895526
CRNCARtp_pos	1193.9174751931484
CRNrtx_neg	1193.9174751931484
CRNrtx_pos	3139.593447783278
CRNtHa_pos	823.7407209651225
CRNt_neg	506.7779610715846
CRNt_pos	823.7407209651225
CRNtim_pos	841.445119556078
CRNtuNa_pos	506.7779610715846
CRNtx_neg	2014.0355200090114
CRNtx_pos	2014.0355200090114
CRTNsyn_pos	0.0
CRTSLt_neg	51447.210360854726
CRTSLt_pos	0.0
CRTSLtm_neg	51447.210360854726
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54061.361805864755
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54061.36180586477
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1182.4801237286472
CRVNCtr_pos	1192.946040684263
CSAPASEly_pos	83.83227112114976
CSBPASEly_pos	100.30287790927187
CSCPASEly_pos	83.66258762798202
CSDPASEly_pos	128.35155880375555
CSEPASEly_pos	148.41753473618246
CSNAT2m_neg	0.0
CSNAT2m_pos	1576.4388068201147
CSNAT2x_neg	3139.593447783278
CSNAT2x_pos	2433.5109229764275
CSNAT3x_neg	0.0
CSNAT3x_pos	4438.881168895526
CSNATer_neg	1477.8021493890626
CSNATer_pos	1477.8021493890626
CSNATm_neg	0.0
CSNATm_pos	2182.2461929781994
CSNATp_neg	4303.686128580634
CSNATp_pos	4827.061427225084
CSNATr_neg	1477.8021493890626
CSNATr_pos	1477.8021493890626
CSND_pos	7.187536392419227
CSNt_neg	0.0
CSNt_pos	7.187536392419227
CSPG_At_pos	0.0
CSPG_Atly_pos	83.83227112114976
CSPG_Bt_pos	0.0
CSPG_Btly_pos	100.30287790927187
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.66258762798202
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	128.35155880375555
CSPG_Et_pos	0.0
CSPG_Etly_pos	148.41753473618246
CSm_pos	4214.235970473263
CTPS1_pos	3947.7379078043414
CTPS2_pos	7159.199471256394
CTPtn_neg	0.0
CTPtn_pos	8777.33098104452
CYANt_neg	0.0
CYANt_pos	6.707437211524356
CYANtm_neg	0.0
CYANtm_pos	11.865798842467626
CYOOm3_pos	8740.907878190905
CYOR_u10m_pos	3412.3736451446784
CYSALANaEx_pos	695.7861152650169
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	878.6305369641462
CYSATB0tc_pos	1242.8171846896303
CYSGLNNaEx_pos	694.3738708799259
CYSGLTH_neg	1429.613769468584
CYSGLTH_pos	1221.814385692614
CYSGLUexR_neg	552.3157898938847
CYSGLUexR_pos	618.321530802051
CYSGLYexR_neg	623.2283293910343
CYSGLYexR_pos	539.2605486159407
CYSLYSL_pos	0.0
CYSO_pos	9662.375014716357
CYSPHELAT2tc_pos	563.8408152303384
CYSSERNaEx_pos	695.7861152650169
CYSSNAT5tc_neg	1338.94060601082
CYSSNAT5tc_pos	1279.201867304938
CYSTALArBATtc_pos	2.390448832973482
CYSTA_neg	0.0
CYSTA_pos	7458.551286054338
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.3160996058522096
CYSTGL_pos	13351.021577326472
CYSTHRNaEx_pos	695.7861152650169
CYSTLEUrBATtc_pos	2.390110396121478
CYSTSERex_pos	2.392931360609328
CYSTS_pos	13351.021577326472
CYSt4_pos	458.3103945992012
CYStec_neg	589.4785667497285
CYStec_pos	670.6455909802128
CYTDK1_pos	371.13642611301566
CYTDK2m_pos	13341.953758318085
CYTD_pos	3369.9897871514436
CYTDn_pos	13145.589087339462
CYTDt4_pos	1049.7025098808222
CYTDt5le_pos	1373.7383966941416
CYTDt_neg	1049.7025098808222
CYTDt_pos	6107.765911800312
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13341.953758318085
CYTDtn_neg	0.0
CYTDtn_pos	13145.589087339462
CYTK10_neg	339.3676491362684
CYTK10_pos	339.3676491362684
CYTK10n_neg	340.47197291953876
CYTK10n_pos	340.47197291953876
CYTK11_neg	339.3676491362684
CYTK11_pos	339.3676491362684
CYTK11n_neg	340.47197291953876
CYTK11n_pos	340.47197291953876
CYTK12_neg	339.3676491362684
CYTK12_pos	339.3676491362684
CYTK12n_neg	340.47197291953876
CYTK12n_pos	340.47197291953876
CYTK13_neg	339.3676491362684
CYTK13_pos	339.3676491362684
CYTK13n_neg	340.47197291953876
CYTK13n_pos	340.47197291953876
CYTK14_neg	339.3676491362684
CYTK14_pos	339.3676491362684
CYTK14n_neg	340.47197291953876
CYTK14n_pos	340.47197291953876
CYTK1_neg	339.3676491362684
CYTK1_pos	339.3676491362684
CYTK1m_neg	0.0
CYTK1m_pos	13341.953758318085
CYTK1n_neg	340.47197291953876
CYTK1n_pos	340.47197291953876
CYTK2_neg	339.3676491362684
CYTK2_pos	339.3676491362684
CYTK2n_neg	340.47197291953876
CYTK2n_pos	340.47197291953876
CYTK3_neg	1033.8925430191275
CYTK3_pos	1033.8925430191275
CYTK3n_neg	340.47197291953876
CYTK3n_pos	340.47197291953876
CYTK4_neg	1033.8925430191275
CYTK4_pos	1033.8925430191275
CYTK4n_neg	340.47197291953876
CYTK4n_pos	340.47197291953876
CYTK5_neg	339.3676491362684
CYTK5_pos	339.3676491362684
CYTK5n_neg	340.47197291953876
CYTK5n_pos	340.47197291953876
CYTK6_neg	339.3676491362684
CYTK6_pos	339.3676491362684
CYTK6n_neg	340.47197291953876
CYTK6n_pos	340.47197291953876
CYTK7_neg	339.3676491362684
CYTK7_pos	339.3676491362684
CYTK7n_neg	340.47197291953876
CYTK7n_pos	340.47197291953876
CYTK8_neg	339.3676491362684
CYTK8_pos	339.3676491362684
CYTK8n_neg	340.47197291953876
CYTK8n_pos	340.47197291953876
CYTK9_neg	339.3676491362684
CYTK9_pos	339.3676491362684
CYTK9n_neg	340.47197291953876
CYTK9n_pos	340.47197291953876
Coqe_neg	0.0
Coqe_pos	5535.614509254126
D3AIBTm_neg	336.19097207673263
D3AIBTm_pos	336.19097207673263
DADA_pos	7808.685216193981
DADAe_pos	9073.19763708998
DADNK_pos	4096.143914705943
DADNt4_neg	1526.2036498122488
DADNt4_pos	7606.620854722616
DAGK_hs_neg	3786.7646696211104
DAGK_hs_pos	3274.2872770544805
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17410.73799981657
DAG_HSter_pos	59.606306835365864
DAGt_neg	5707.808497385276
DAGt_pos	5628.4719750426
DALAOXx_pos	9565.535633033425
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	609.3063924918259
DALAt2r_pos	609.3063924918259
DALAxt_pos	9565.535633033425
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4175.767293562264
DASPO1p_pos	11.170685712662475
DATPtm_pos	13716.40061687878
DATPtn_neg	0.0
DATPtn_pos	20268.853953398473
DCATDc_neg	0.0
DCATDc_pos	19650.988635114256
DCATDr_neg	0.0
DCATDr_pos	19650.988635114252
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	692.9001659479453
DCK1n_pos	692.9001659479453
DCK2n_neg	692.9001659479453
DCK2n_pos	692.9001659479453
DCMPDA_neg	4425.826148076395
DCMPDA_pos	7452.165102093987
DCSPTN1COAtx_neg	4905.032504593235
DCSPTN1COAtx_pos	10.758544970795073
DCSPTN1COAtxc_pos	4905.032504593235
DCSPTN1CPT1_pos	347.44361502524646
DCSPTN1CPT2_pos	347.44361502524646
DCSPTN1CRNt_pos	347.44361502524646
DCSPTN1t_neg	194.81985504948676
DCSPTN1t_pos	10.75854497079507
DCTPtm_pos	22951.432205073237
DCTPtn_neg	0.0
DCTPtn_pos	18203.836901012448
DCT_neg	0.0
DCT_pos	12395.428196607554
DCYTD_pos	4420.116714843698
DCYTDn_pos	19559.737698422727
DCYTt_neg	1526.2036498122488
DCYTt_pos	7075.642047148801
DDCRNe_pos	12284.81824144384
DDECCRNe_pos	10372.80883520011
DDECE1CRNe_pos	12440.103001934991
DDPGAm_neg	0.0
DDPGAm_pos	12065.215707362297
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.451796940900365
DECCRNe_pos	12745.306453412684
DECDICRNe_pos	12440.103001934991
DECDPtm_neg	0.0
DECDPtm_pos	45146.67986154245
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20335.817314184875
DESAT18_10_pos	6.901167647889623
DESAT18_3_pos	8829.158825955714
DESAT18_4_pos	8804.748357340088
DESAT18_5_pos	7071.501700652811
DESAT18_6_pos	18242.226806449136
DESAT18_7_pos	47028.07168431538
DESAT18_8_pos	9090.887052228907
DESAT18_9_pos	6.013730002586878
DESAT20_1_pos	67.23039256545653
DESAT20_2_pos	47.90356560419259
DESAT22_1p_pos	187.37503589953624
DESAT22_2p_pos	37254.90357124405
DESAT24_1_pos	7.780977374885061
DGAT_pos	4125.510244474517
DGCHOLte_neg	1339.5072034164673
DGCHOLte_pos	4068.760897612145
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4025.279677664741
DGK1_neg	6476.3044722854975
DGK1_pos	7189.945812445546
DGK2m_neg	16731.564980152816
DGK2m_pos	7470.390185311351
DGNSKm_pos	5696.861393470189
DGSNt_neg	1391.1940929644263
DGSNt_pos	7562.542662508238
DGSNtm_neg	0.0
DGSNtm_pos	5696.861393470189
DGTPtm_pos	6553.998437875552
DGTPtn_neg	0.0
DGTPtn_pos	19575.671347470707
DGULND_neg	0.0
DGULND_pos	12077.468989277962
DHAAt1r_neg	0.0
DHAAt1r_pos	4176.622645765513
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6410.700563933359
DHCHOLESTANATEtm_neg	7982.109499838886
DHCHOLESTANATEtm_pos	65560.08779039465
DHCR241r_pos	5312.682821385636
DHCR242r_pos	5312.539512037242
DHCR243r_pos	74428.86870774697
DHCR71r_pos	74261.91289292354
DHCR72r_pos	10900.42842984718
DHCRD1_pos	25841.9066569767
DHCRD2_pos	27038.40828074666
DHDPBMTm_pos	45146.67986154242
DHEASULT_pos	7066.3265127261275
DHEASt_neg	1189.126563439354
DHEASt_pos	1185.6379244541486
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.49441130893964
DHEAtr_pos	59256.11738975396
DHFR_neg	588.2149957705952
DHFR_pos	7258.829331814249
DHFtl_neg	3200.3783634173756
DHFtl_pos	0.0
DHFtm_neg	3675.6942317876965
DHFtm_pos	3407.8365358691194
DHORD9_pos	8347.451566295222
DHORTS_neg	8347.451566295225
DHORTS_pos	0.0
DHPM1_pos	14219.365040289862
DHPM2_pos	17655.149873888946
DHPR2_pos	6309.229230095791
DHPR_pos	5404.600341568919
DIDPtn_neg	4183.855807502065
DIDPtn_pos	4183.855807502065
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65775.42590334023
DIGALSGALSIDEtg_neg	65775.42590334023
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8777.663654899006
DIGALSIDEtg_pos	65775.42590334025
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8235.555092726043
DINt_neg	1391.1940929644265
DINt_pos	7648.124479368257
DITPtn_neg	4183.855807502065
DITPtn_pos	4183.855807502065
DKMPPD_pos	15017.73606601014
DLNLCGCPT1_pos	119.66313968749323
DLNLCGCPT2_pos	119.66313968749323
DLNLCGCRNt_pos	119.66313968749323
DLNLCGt_neg	48.17207259758898
DLNLCGt_pos	3272.8802629738516
DMANTIPYRINEte_neg	7.903444894819448
DMANTIPYRINEte_pos	0.0
DMATT_pos	74302.48351712078
DMATTx_pos	75846.16300136557
DMGDHm_pos	26558.456353750873
DMGtm_neg	0.0
DMGtm_pos	26558.45635375086
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.77131867784432
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.77131867784432
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.77131867784432
DMNONCOACRNCPT1_neg	2433.5109229764275
DMNONCOACRNCPT1_pos	3139.593447783278
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.771318677844334
DMNONCRNt_neg	2014.0355200090114
DMNONCRNt_pos	2014.0355200090114
DM_13_cis_oretn_n__pos	1488.7576514558089
DM_13_cis_retn_n__pos	1199.4826514558092
DM_1a25dhvitd3(n)_pos	49788.57554998175
DM_4abut(n)_pos	9406.162995499872
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	556.555174412923
DM_Lcystin_pos	14136.20695707467
DM_Ser_Gly_Ala_X_Gly_ly__pos	836.8026746746643
DM_Ser_Thr_ly__pos	358.0346528519127
DM_T_antigen_g__neg	20.37325203689678
DM_T_antigen_g__pos	236.55179111094407
DM_anth_pos	2850.0
DM_atp_c__pos	3955.0325045932345
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	235.99043206488614
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	388.0544923084577
DM_core7_g__pos	388.0544923084578
DM_core8_g__pos	396.7857463944066
DM_datp_m__pos	20133.16569554678
DM_datp_n__pos	20268.85395339847
DM_dctp_m__pos	22951.43220507323
DM_dctp_n__pos	22951.43220507321
DM_dem2emgacpail_prot_hs_r__pos	50.80768983793572
DM_dgpi_prot_hs_r__pos	59.606306835365864
DM_dgtp_m__pos	19575.671347470703
DM_dgtp_n__pos	19575.671347470703
DM_dsT_antigen_g__pos	216.81314355705646
DM_dttp_m__pos	28522.614459137556
DM_dttp_n__pos	28522.61445913756
DM_ethamp_r__pos	32042.943381879133
DM_fol_pos	2225.543247325002
DM_gncore2_g__pos	251.03993056464557
DM_gpi_sig_er__pos	50.8076898379357
DM_hretn_n__pos	1621.404304939772
DM_kdn_c__pos	8565.099393058166
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12395.428196607552
DM_mem2emgacpail_prot_hs_r__pos	56.09534052353702
DM_n5m2masn_g__pos	904.963615677332
DM_ncam_pos	22.904567772765123
DM_oretn_n__pos	1472.628476154654
