	Ob-DHA-c_S138_L007_R1_001	WT-1012-a_S120_L007_R1_001	Ob-1012-a_S125_L007_R1_001	Ob-DHA-a_S123_L007_R1_001
HIStiDF_pos	8.664553949369349	7.698704666770345	9.222336064960695	8.43024345027508
HIStN1_pos	9.329908431382709	8.863009218126422	9.696741544252928	9.159064008810546
HIStN1_neg	9.329908431382709	8.863009218126422	9.696741544252928	9.159064008810546
HKt_pos	0.14404636961670686	0.12432813500220177	0.5993177936982264	0.056583528366367514
HKYNH_pos	6.983335675247047	6.081083928687635	7.4624613735046905	7.161182281930737
HMBS_pos	5.687060688339892	4.875780063068488	5.691254978650136	5.596040632671138
HMGCOARr_pos	5.13709360897494	3.6959938131099	4.490570130446201	4.67581593117227
HMGCOASi_pos	7.899659026377443	6.561020577829269	7.366322214245816	7.69265037003553
HMGCOASim_pos	10.605414697187722	9.082521645089269	10.538247143186334	10.496783887354109
HMGCOAtm_pos	0.0	0.0	0.0	0.0
HMGCOAtm_neg	0.0	0.0	0.0	0.0
HMGCOAtx_pos	0.0	0.0	0.0	0.0
HMGCOAtx_neg	0.0	0.0	0.0	0.0
HMGLm_pos	8.330603214662814	6.771093251699539	8.142004915984876	8.103497639703336
HMGLx_pos	8.330603214662814	6.771093251699539	8.142004915984876	8.103497639703336
HOMt4_pos	6.628919373511362	5.043956872790206	7.264067216098838	6.234003066355604
HOXG_pos	6.146288637175074	5.85124932023306	6.266786540694901	5.843732656611305
HPACtr_pos	0.0	0.0	0.0	0.0
HPACtr_neg	0.0	0.0	0.0	0.0
HPCLx_pos	0.0	0.0	0.0	0.0
HPDCACRNCPT1_pos	7.4059072926018485	5.927422428739871	7.805356952327856	7.012345190419828
HPDCACRNCPT2_pos	6.66803400407589	5.542258049766918	6.989593184938768	6.639232163249277
HPDCACRNt_pos	7.258236237330973	5.699884728697476	7.129489101516546	7.121222669841959
HPDCAt_pos	0.0	0.0	0.0	0.0
HPDCAt_neg	0.0	0.0	0.0	0.0
HPYRDC_pos	0.0	0.0	0.0	0.0
HPYRDCm_pos	0.0	0.0	0.0	0.0
HPYRR2x_pos	10.547183741385961	9.537596985494927	10.64914388368259	10.467758369853374
HPYRRy_pos	8.029011086659068	7.484299281164517	8.140574177709901	7.777682717073553
HPYRtp_pos	0.0	0.0	0.0	0.0
HPYRtp_neg	0.0	0.0	0.0	0.0
HRETNtn_pos	0.0	0.0	0.0	0.0
HRETNtn_neg	0.0	0.0	0.0	0.0
HS1ly_pos	1.8439838440483265	1.232660756790275	2.039138393906958	1.8639384504239715
HS2ly_pos	1.8439838440483265	1.232660756790275	2.039138393906958	1.8639384504239715
HS3ly_pos	1.8439838440483265	1.232660756790275	2.039138393906958	1.8639384504239715
HS4ly_pos	1.8439838440483265	1.232660756790275	2.039138393906958	1.8639384504239715
HSAT1ly_pos	0.0	0.0	0.0	0.0
HSAT2ly_pos	0.0	0.0	0.0	0.0
HSAT3ly_pos	0.0	0.0	0.0	0.0
HSAT4ly_pos	0.0	0.0	0.0	0.0
HSD11B1r_pos	9.194633752323885	8.729926582873173	9.115381843802085	9.228962952786976
HSD11B1r_neg	9.194633752323885	8.729926582873173	9.115381843802085	9.228962952786976
HSD11B2r_pos	0.0	0.0	0.0	0.0
HSD11B2r_neg	0.0	0.0	0.0	0.0
HSD17B1_pos	0.0	0.2630344058337938	0.22650852980867975	0.0
HSD17B1_neg	0.0	0.2630344058337938	0.22650852980867975	0.0
HSD17B2r_pos	6.456641898642161	7.7436226760676545	5.96116025813664	6.185271905593818
HSD17B42x_pos	8.605442477918896	6.836681593327116	8.408457125434014	8.482323952682577
HSD17B4x_pos	8.605442477918896	6.836681593327116	8.408457125434014	8.482323952682577
HSD17B7r_pos	4.934988201783478	2.8933622107638715	4.543495883425772	4.55581615506164
HSD17B8r_pos	6.456641898642161	7.7436226760676545	5.96116025813664	6.185271905593818
HSD17B9r_pos	4.934988201783478	2.8933622107638715	4.543495883425772	4.55581615506164
HSD3A1r_pos	0.0	0.0	0.0	0.0
HSD3A1r_neg	0.0	0.0	0.0	0.0
HSD3A2r_pos	0.0	0.0	0.0	0.0
HSD3A2r_neg	0.0	0.0	0.0	0.0
HSD3B11_pos	0.3334237337251918	0.0	0.0	0.0
HSD3B11r_pos	3.753818443173543	4.2861418728343015	4.23189316164533	3.605257262939004
HSD3B12r_pos	3.753818443173543	4.2861418728343015	4.23189316164533	3.605257262939004
HSD3B13_pos	0.3334237337251918	0.0	0.0	0.0
HSD3B13r_pos	3.753818443173543	4.2861418728343015	4.23189316164533	3.605257262939004
HSD3B2r_pos	3.753818443173543	4.2861418728343015	4.23189316164533	3.605257262939004
HSD3B3r_pos	3.753818443173543	4.2861418728343015	4.23189316164533	3.605257262939004
HSD3B7P_pos	8.3463364325582	8.150661214038273	8.529625763542414	8.261013593842941
HSPASEly_pos	0.0	0.0	0.0	0.0
HSPGt_pos	0.0	0.0	0.0	0.0
HSPGtly_pos	0.0	0.0	0.0	0.0
HTAXOLte_pos	0.0	0.0	0.0	0.0
HTAXOLte_neg	0.0	0.0	0.0	0.0
Htg_pos	0.0	0.0	0.0	0.0
Htg_neg	0.0	0.0	0.0	0.0
Htm_pos	6.7481928495894605	4.334139178838237	5.792334805706692	6.328046556270742
Htr_pos	0.0	0.0	0.0	0.0
Htr_neg	0.0	0.0	0.0	0.0
Htx_pos	0.0	0.0	0.0	0.0
Htx_neg	0.0	0.0	0.0	0.0
HXANtl_pos	1.9107326619029126	1.2203299548795556	1.6553518286125541	1.3161457422933565
HXANtl_neg	1.9107326619029126	1.2203299548795556	1.6553518286125541	1.3161457422933565
HXANtx_pos	0.0	0.0	0.0	0.0
HXPRT_pos	0.0	0.0	0.0	0.0
HYPOE_pos	0.44360665147561457	0.27500704749986976	0.48542682717024166	0.6690267655096306
HYPTROX_pos	0.0	0.0	0.0	0.0
HYXNt_pos	0.48542682717024166	0.27500704749986976	0.43295940727610627	0.8399595874895318
HYXNt_neg	0.48542682717024166	0.27500704749986976	0.43295940727610627	0.8399595874895318
ICDHxm_pos	9.087144564591869	8.398401679243912	9.068402107335851	9.051807107013298
ICDHy_pos	8.289327293811976	7.377470842849648	8.340829278196038	8.197855564768393
ICDHyp_pos	8.289327293811976	7.377470842849648	8.340829278196038	8.197855564768393
ICDHyrm_pos	7.393433362234726	5.682573297347578	7.730843712013576	7.34598176596164
ICDHyrm_neg	7.393433362234726	5.682573297347578	7.730843712013576	7.34598176596164
IDHPOXOX2b_pos	0.0	0.0	0.0	0.0
IDHPOXOX3_pos	0.0	0.0	0.0	0.0
IDHPOXOX4_pos	0.0	0.0	0.0	0.0
IDHPOXOXb_pos	0.0	0.0	0.0	0.0
IDOAASE1ly_pos	3.1160319934471103	2.3868109464722167	2.8933622107638715	3.2868811477881614
IDOAASE2ly_pos	3.1160319934471103	2.3868109464722167	2.8933622107638715	3.2868811477881614
IDOAASE3ly_pos	3.1160319934471103	2.3868109464722167	2.8933622107638715	3.2868811477881614
IDOAASE4ly_pos	3.1160319934471103	2.3868109464722167	2.8933622107638715	3.2868811477881614
IDOURtly_pos	4.513490745588118	3.795974694206668	4.6082178530214595	4.172327491657617
IDOURtly_neg	4.513490745588118	3.795974694206668	4.6082178530214595	4.172327491657617
IDPtn_pos	0.0	0.0	0.0	0.0
IDPtn_neg	0.0	0.0	0.0	0.0
ILEt4_pos	0.0	0.0	0.0	0.0
ILEt5m_pos	0.0	0.0	0.0	0.0
ILEt5m_neg	0.0	0.0	0.0	0.0
ILETA_pos	0.0	0.0	0.0	0.0
ILETA_neg	0.0	0.0	0.0	0.0
ILETAm_pos	4.658782734012828	4.372255648445787	4.911212201558612	4.094236069845765
ILETAm_neg	4.658782734012828	4.372255648445787	4.911212201558612	4.094236069845765
ILEtec_pos	3.2524762141352173	2.5897634869849773	3.403267722339301	2.916476644437717
ILEtec_neg	3.2524762141352173	2.5897634869849773	3.403267722339301	2.916476644437717
IMACTD_pos	10.991011568993171	9.203715054257888	10.895598001808734	10.962361039265147
IMACTD_m_pos	10.794805731246653	9.66906220864346	10.822483199103509	10.69169118345632
IMPC_pos	3.929790997718597	2.957914598632985	4.249445341085838	3.8619553641448694
IMPC_neg	3.929790997718597	2.957914598632985	4.249445341085838	3.8619553641448694
IMPD_pos	4.615887073916057	4.583759753639499	4.859969548221026	4.3826672527450405
INOSTO_pos	0.29865831556451516	0.27500704749986976	0.0	0.0
INSKm_pos	0.0	0.0	0.0	0.0
INSt_pos	6.633431210355632	6.660067222930642	6.805034439854537	6.466953337123929
INSt_neg	6.633431210355632	6.660067222930642	6.805034439854537	6.466953337123929
INSt4_pos	0.6507645591169021	0.6780719051126377	1.0356239097307212	0.32192809488736235
INStl_pos	1.9107326619029126	1.2203299548795556	1.6553518286125541	1.3161457422933565
INStl_neg	1.9107326619029126	1.2203299548795556	1.6553518286125541	1.3161457422933565
INStm_pos	6.62760683812965	6.6570683012015754	6.800511678621584	6.454011342853044
INStm_neg	6.62760683812965	6.6570683012015754	6.800511678621584	6.454011342853044
INSTt2r_pos	0.15055967657538138	0.04264433740849372	0.16349873228287956	0.17632277264046287
INSTt2r_neg	0.15055967657538138	0.04264433740849372	0.16349873228287956	0.17632277264046287
INSTt4_pos	0.9781956296816515	0.5260688116675876	0.8479969065549501	0.903038270112912
INSTt4_neg	0.9781956296816515	0.5260688116675876	0.8479969065549501	0.903038270112912
IPDDIx_pos	5.915998851738901	5.850999394716474	5.512858954449976	5.920055054806967
IPDDIx_neg	5.915998851738901	5.850999394716474	5.512858954449976	5.920055054806967
IPDPtr_pos	0.0	0.0	0.0	0.0
IPDPtr_neg	0.0	0.0	0.0	0.0
IPDPtx_pos	0.0	0.0	0.0	0.0
IPDPtx_neg	0.0	0.0	0.0	0.0
It_pos	0.0	0.0	0.0	0.0
It_neg	0.0	0.0	0.0	0.0
ITCOAL1m_pos	8.054251570833614	6.937991670450058	8.037739117477475	7.958262697329544
ITCOAL1m_neg	8.054251570833614	6.937991670450058	8.037739117477475	7.958262697329544
ITCOALm_pos	7.538499364295665	6.762282367216285	7.5708044377244965	7.451046222976685
ITCOALm_neg	7.538499364295665	6.762282367216285	7.5708044377244965	7.451046222976685
ITPtn_pos	0.0	0.0	0.0	0.0
ITPtn_neg	0.0	0.0	0.0	0.0
IZPN_pos	0.0	0.0	0.0	0.0
KAS8_pos	9.82855172168373	5.900383816666934	8.62884041208877	9.481917129257246
KCC2t_pos	5.48058827023386	5.05484847699562	5.485426827170242	5.0
KCC2t_neg	5.48058827023386	5.05484847699562	5.485426827170242	5.0
KCCt_pos	5.498250867527825	5.079378111118652	5.508428652531857	5.020146573111776
KCCt_neg	5.498250867527825	5.079378111118652	5.508428652531857	5.020146573111776
KDNH_pos	0.0	0.0	0.0	0.0
KHK_pos	9.888393185482304	8.55662100587241	9.602810194101725	10.017448724394338
KHK2_pos	9.888393185482304	8.55662100587241	9.602810194101725	10.017448724394338
KHK3_pos	9.888393185482304	8.55662100587241	9.602810194101725	10.017448724394338
KSII_CORE2t_pos	0.0	0.0	0.0	0.0
KSII_CORE2tly_pos	0.0	0.0	0.0	0.0
KSII_CORE4t_pos	0.0	0.0	0.0	0.0
KSII_CORE4tly_pos	0.0	0.0	0.0	0.0
KSIt_pos	0.0	0.0	0.0	0.0
KSItly_pos	0.0	0.0	0.0	0.0
Kt3g_pos	4.072105800480419	3.0	4.157852169141737	3.7495342676692616
Kt3g_neg	4.072105800480419	3.0	4.157852169141737	3.7495342676692616
KYN_pos	6.983335675247047	6.081083928687635	7.4624613735046905	7.161182281930737
KYN3OX_pos	7.190911111630688	6.598275867907649	7.5060496682503235	7.311157949208863
KYNAKGAT_pos	6.459267666703387	7.330468766590315	6.960812857956555	6.214901910160696
KYNATESYN_pos	0.0	0.0	0.0	0.0
LACZe_pos	3.2265085298086795	2.903038270112912	3.1193561770396756	2.84197311892718
LACZly_pos	6.048214384608036	5.480022713410544	6.1762728998536325	5.93969674069176
LALDO_pos	8.22207035524718	7.86331902873188	8.330961681612731	8.345094717826901
LALDO_neg	8.22207035524718	7.86331902873188	8.330961681612731	8.345094717826901
LALDO2x_pos	0.0	0.0	0.0	0.0
LAPCOAl_pos	4.409390936137702	3.7420062108667365	4.646738698307846	4.046141781644721
LCADi_pos	10.99305867371655	9.206110827235452	10.899183184787146	10.964622447451926
LCADi_D_pos	10.99305867371655	9.206110827235452	10.899183184787146	10.964622447451926
LCADi_Dm_pos	10.995095809447461	9.81810279716713	11.028230704599432	10.861722792683103
LCADim_pos	10.995095809447461	9.81810279716713	11.028230704599432	10.861722792683103
LCAT1e_pos	8.37820813985483	7.675180802374475	8.818390444469626	8.440038600494729
LCTStg_pos	0.0	0.0	0.0	0.0
LCTStl_pos	0.0	0.0	0.0	0.0
LCYSTAT_pos	7.318859105968651	6.4015622072560685	8.685729950290016	7.612721087968251
LCYSTAT_neg	7.318859105968651	6.4015622072560685	8.685729950290016	7.612721087968251
LCYSTATm_pos	8.912739671305205	7.530367318449972	9.0649852141317	8.804098745765451
LCYSTATm_neg	8.912739671305205	7.530367318449972	9.0649852141317	8.804098745765451
LCYSTCBOXL_pos	6.512226886513957	5.833396134163228	7.116135990206275	6.511436411977229
LDH_D_pos	6.121429908948958	5.014801602351361	6.33199177823206	6.185470146066942
LDH_D_neg	6.121429908948958	5.014801602351361	6.33199177823206	6.185470146066942
LDH_L_pos	10.488442705296366	9.480537783101841	10.582607747330297	10.399491562157941
LDH_L_neg	10.488442705296366	9.480537783101841	10.582607747330297	10.399491562157941
LDH_Lm_pos	9.9946080076399	8.983677694698066	10.09975544238377	9.919191085257118
LDH_Lm_neg	9.9946080076399	8.983677694698066	10.09975544238377	9.919191085257118
LEUKTRA4t_pos	0.0	0.0	0.0	0.0
LEUKTRA4t_neg	0.0	0.0	0.0	0.0
LEUKTRA4tr_pos	0.0	0.0	0.0	0.0
LEUKTRA4tr_neg	0.0	0.0	0.0	0.0
LEUKTRB4t_pos	0.0	0.0	0.0	0.0
LEUKTRB4t_neg	0.0	0.0	0.0	0.0
LEUKTRB4tr_pos	0.0	0.0	0.0	0.0
LEUKTRB4tr_neg	0.0	0.0	0.0	0.0
LEUKTRC4t_pos	0.0	0.0	0.0	0.0
LEUKTRC4t_neg	0.0	0.0	0.0	0.0
LEUKTRD4t_pos	0.0	0.0	0.0	0.0
LEUKTRD4t_neg	0.0	0.0	0.0	0.0
LEUKTRD4tr_pos	0.0	0.0	0.0	0.0
LEUKTRD4tr_neg	0.0	0.0	0.0	0.0
LEUKTRE4t_pos	0.0	0.0	0.0	0.0
LEUKTRE4t_neg	0.0	0.0	0.0	0.0
LEUKTRF4t_pos	0.0	0.0	0.0	0.0
LEUKTRF4t_neg	0.0	0.0	0.0	0.0
LEUt4_pos	9.089371028076837	8.010723901911994	9.628080946998802	8.802096258371884
LEUt5m_pos	0.0	0.0	0.0	0.0
LEUt5m_neg	0.0	0.0	0.0	0.0
LEUTA_pos	0.0	0.0	0.0	0.0
LEUTA_neg	0.0	0.0	0.0	0.0
LEUTAm_pos	4.658782734012828	4.372255648445787	4.911212201558612	4.094236069845765
LEUTAm_neg	4.658782734012828	4.372255648445787	4.911212201558612	4.094236069845765
LEUtec_pos	3.2524762141352173	2.5897634869849773	3.403267722339301	2.916476644437717
LEUtec_neg	3.2524762141352173	2.5897634869849773	3.403267722339301	2.916476644437717
LFORKYNHYD_pos	6.983335675247047	6.081083928687635	7.4624613735046905	7.161182281930737
LGNCCOAtx_pos	0.0	0.0	0.0	0.0
LGNCCOAtx_neg	0.0	0.0	0.0	0.0
LGNCCPT1_pos	7.4059072926018485	5.927422428739871	7.805356952327856	7.012345190419828
LGNCCPT2_pos	6.66803400407589	5.542258049766918	6.989593184938768	6.639232163249277
LGNCCRNt_pos	7.258236237330973	5.699884728697476	7.129489101516546	7.121222669841959
LGNCt_pos	9.674633661767267	9.335613664816016	9.578297205014989	9.434649075680321
LGNCt_neg	9.674633661767267	9.335613664816016	9.578297205014989	9.434649075680321
LGTHL_pos	8.148984931387515	8.157447996274298	8.19046671168303	8.030942959790634
LIMNENte_pos	0.0	0.0	0.0	0.0
LIMNENte_neg	0.0	0.0	0.0	0.0
LINKDEG1ly_pos	0.0	0.0	0.0	0.0
LINKDEG2ly_pos	0.0	0.0	0.0	0.0
LINKDEG3ly_pos	0.0	0.0	0.0	0.0
LINKDEG4ly_pos	0.0	0.0	0.0	0.0
LIPOti_pos	3.4154882710497003	1.3617683594191536	3.1292830169449664	3.37016428054021
L_LACDcm_pos	3.5223068928713888	1.7311832415722	3.4905701304462013	2.9708536543404835
L_LACt2r_pos	6.92350576833181	4.793895882548878	6.664625054869297	6.7051485282530185
L_LACt2r_neg	6.92350576833181	4.793895882548878	6.664625054869297	6.7051485282530185
L_LACt4r_pos	0.0	0.0	0.0	0.0
L_LACt4r_neg	0.0	0.0	0.0	0.0
LNELDCCPT1_pos	7.4059072926018485	5.927422428739871	7.805356952327856	7.012345190419828
LNELDCCPT2_pos	6.66803400407589	5.542258049766918	6.989593184938768	6.639232163249277
LNELDCCRNt_pos	7.258236237330973	5.699884728697476	7.129489101516546	7.121222669841959
LNELDCt_pos	0.0	0.0	0.0	0.0
LNELDCt_neg	0.0	0.0	0.0	0.0
LNLCCPT1_pos	7.4059072926018485	5.927422428739871	7.805356952327856	7.012345190419828
LNLCCPT2_pos	6.66803400407589	5.542258049766918	6.989593184938768	6.639232163249277
LNLCCRNt_pos	7.258236237330973	5.699884728697476	7.129489101516546	7.121222669841959
LNLCt_pos	8.759355602332251	8.23524837937284	8.842193178530938	8.630885940323706
LNLCt_neg	8.759355602332251	8.23524837937284	8.842193178530938	8.630885940323706
LNLNCACPT1_pos	7.4059072926018485	5.927422428739871	7.805356952327856	7.012345190419828
LNLNCACPT2_pos	6.66803400407589	5.542258049766918	6.989593184938768	6.639232163249277
LNLNCACRNt_pos	7.258236237330973	5.699884728697476	7.129489101516546	7.121222669841959
LNLNCAt_pos	8.759355602332251	8.23524837937284	8.842193178530938	8.630885940323706
LNLNCAt_neg	8.759355602332251	8.23524837937284	8.842193178530938	8.630885940323706
LNLNCGCPT1_pos	7.4059072926018485	5.927422428739871	7.805356952327856	7.012345190419828
LNLNCGCPT2_pos	6.66803400407589	5.542258049766918	6.989593184938768	6.639232163249277
LNLNCGCRNt_pos	7.258236237330973	5.699884728697476	7.129489101516546	7.121222669841959
LNLNCGt_pos	8.759355602332251	8.23524837937284	8.842193178530938	8.630885940323706
LNLNCGt_neg	8.759355602332251	8.23524837937284	8.842193178530938	8.630885940323706
LNS14DM_pos	0.0	0.0	0.0	0.0
LNSTLSr_pos	4.933572638261024	3.792855352362489	4.517905553529951	4.766065051474954
LPASE_pos	0.879705766282288	0.6040713236688608	0.6415460290875237	0.8639384504239714
LPCHOLt_pos	0.0	0.0	0.0	0.0
LPCHOLt_neg	0.0	0.0	0.0	0.0
LPCOXp_pos	7.3243605909270855	6.943335317755108	7.729008870337863	7.284292026394312
LPS_pos	6.471350063378523	7.008540671702954	6.432291338247781	6.114991613333596
LPS2_pos	4.91169158187234	5.013908845490639	5.241840183564671	4.017921907997263
LPS2e_pos	5.897966431649445	6.606590280370527	5.62993940943954	5.757823336207727
LPS3_pos	7.85124932023306	6.175524601089875	7.59253178636998	7.685449638433907
LPS3e_pos	5.897966431649445	6.606590280370527	5.62993940943954	5.757823336207727
LPS4e_pos	0.0	0.0	0.12432813500220177	0.0
LPSe_pos	6.643856189774724	7.025250321561575	6.52136487844622	6.258895755075436
LRAT_pos	3.371558862611963	2.5160151470036647	3.2794712956444676	3.0823619695574735
LRAT1_pos	0.0	0.0	0.0	0.0
LRAT2_pos	0.0	0.0	0.0	0.0
LS3_pos	0.0	0.0	0.0	0.0
LS3_neg	0.0	0.0	0.0	0.0
LSTO1r_pos	8.576635505352234	7.717539343391165	8.356363931224907	8.533913701162579
LSTO2r_pos	8.589576248007818	7.760819726957385	8.401306206006016	8.554128343600878
LTA4H_pos	4.656496370553495	3.883620816285671	4.779259720372376	4.7366048753142485
LTC4CP_pos	0.0	0.0	0.0	0.0
LTC4CP_neg	0.0	0.0	0.0	0.0
LTC4Sr_pos	6.731319031025064	3.3504972470841334	6.437294331497144	6.689997971419445
LTD4DP_pos	0.0	0.0	0.0	0.0
LTD4DP_neg	0.0	0.0	0.0	0.0
LTDCL_pos	5.636334602442182	4.369466483650723	6.035403969942067	5.674969030624974
LYSMTF1n_pos	6.674121632632394	5.814037647539974	6.8304835164576465	6.488161489938662
LYSMTF2n_pos	6.674121632632394	5.814037647539974	6.8304835164576465	6.488161489938662
LYSMTF3n_pos	6.674121632632394	5.814037647539974	6.8304835164576465	6.488161489938662
LYSOXp_pos	0.0	0.0	0.0	0.0
LYSt4_pos	4.498250867527825	2.339137384919585	4.24260250592898	3.9457949567400608
LYStiDF_pos	8.97656412341533	7.905326828787507	9.55078525673805	8.711563735878453
LYStip_pos	0.0	0.0	0.0	0.0
LYStm_pos	7.471350063378523	6.394033895367782	8.060966074004773	7.559568289922748
LYStm_neg	7.471350063378523	6.394033895367782	8.060966074004773	7.559568289922748
LYStn_pos	0.0	0.0	0.0	0.0
LYStn_neg	0.0	0.0	0.0	0.0
M1316Mg_pos	6.842601771619549	5.02724253597374	6.894938993091712	6.439124424050663
M13N2Tg_pos	5.088311235888661	4.371558862611963	5.255123014847789	4.787118982813345
M13N4Tg_pos	5.118110505607367	3.8559896973084804	5.207892851641333	4.845490050944375
M14NTg_pos	0.2016338611696504	0.12432813500220177	0.0	0.08406426478847456
M16N4Tg_pos	0.0	0.0	0.0	0.0
M16N6Tg_pos	2.2539892662307865	1.1634987322828796	2.454175893185802	2.0669502439246266
M16NTg_pos	4.662205499653616	3.6633446193660846	4.8349134297010385	4.578938713093386
M4ATAer_pos	3.281327329659484	3.1122831085982035	3.7530161287358355	3.122258567811998
M4BET2er_pos	3.6205864104518772	2.748461233004036	3.4436066514756147	2.933572638261024
M4BTAer_pos	3.955126781261366	3.3920425975486905	4.22635438748887	3.8861599133374116
M4CET3er_pos	4.305970520984387	3.9616233282869446	4.414135532984451	3.776103988073164
M4MPDOL_Lter_pos	0.0	0.0	0.0	0.0
M4MPDOL_Uter_pos	0.0	0.0	0.0	0.0
M7MASNBterg_pos	0.0	0.0	0.0	0.0
M8MASNterg_pos	0.0	0.0	0.0	0.0
MACACI_pos	9.040947209947152	8.650764559116903	9.249374228576107	9.199696880257678
MACOXO_pos	7.2291072006540045	5.612352498752662	7.37833821198591	7.184677020680892
MAGt_pos	0.0	0.0	0.0	0.0
MAGt_neg	0.0	0.0	0.0	0.0
MALSO3tm_pos	7.2197493545467255	4.829849559844691	7.0300049445090815	7.133399125417198
MALSO3tm_neg	7.2197493545467255	4.829849559844691	7.0300049445090815	7.133399125417198
MALSO4tm_pos	7.2197493545467255	4.829849559844691	7.0300049445090815	7.133399125417198
MALSO4tm_neg	7.2197493545467255	4.829849559844691	7.0300049445090815	7.133399125417198
MALT_pos	6.486392594275964	5.18626283566979	6.461561300001896	6.159064008810546
MALTe_pos	5.20163386116965	3.693765712217783	4.923149180472309	4.760753208062987
MALTly_pos	5.562547724199122	4.213347281733441	5.701826258412055	5.333065878076355
MALtm_pos	7.2197493545467255	4.829849559844691	7.0300049445090815	7.133399125417198
MALtm_neg	7.2197493545467255	4.829849559844691	7.0300049445090815	7.133399125417198
MALTSULtm_pos	7.2197493545467255	4.829849559844691	7.0300049445090815	7.133399125417198
MALTSULtm_neg	7.2197493545467255	4.829849559844691	7.0300049445090815	7.133399125417198
MALTt1r_pos	0.0	0.4005379295837288	0.0	0.2016338611696504
MALTt1r_neg	0.0	0.4005379295837288	0.0	0.2016338611696504
MAN1_6B1er_pos	4.458119481174506	3.2063306478710496	4.604664415163704	4.287620044112067
MAN1_7Ber_pos	4.458119481174506	3.2063306478710496	4.604664415163704	4.287620044112067
MAN1PT2_pos	5.0955025176586695	4.6661884898727815	4.971313624068879	5.0430819818956625
MAN2_6B1er_pos	0.0	0.0	0.0	0.0
MAN2_7Cer_pos	0.0	0.0	0.0	0.0
MAN6PI_pos	3.9136075118230993	2.788685710613534	3.456806149230474	3.613531652917927
MAN6PI_neg	3.9136075118230993	2.788685710613534	3.456806149230474	3.613531652917927
MANt1r_pos	7.7554217347342425	6.260213886771416	7.8633809828701615	7.661706851813263
MANt1r_neg	7.7554217347342425	6.260213886771416	7.8633809828701615	7.661706851813263
MANt4_pos	0.0	0.5945485495503542	0.0	0.0
MANt4_neg	0.0	0.5945485495503542	0.0	0.0
MANter_pos	0.0	0.0	0.0	0.0
MANtg_pos	0.0	0.0	0.0	0.0
MANtly_pos	0.0	0.0	0.0	0.0
MAOLNOR_pos	7.277054876148728	5.651625783920642	7.392317422778761	7.220523436411514
MAOX_pos	1.5008020530571577	1.4005379295837288	0.8073549220576041	1.3561438102252754
MCCCrm_pos	5.362294538395586	4.555202633878297	5.426432500186955	5.31342726581369
MCCCrm_neg	5.362294538395586	4.555202633878297	5.426432500186955	5.31342726581369
