	Ob-d_S146_L007_R1_001
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.963775064274735
BCRNe_pos	8566.191433470343
BDG2HCGHD_pos	0.0
BDHm_neg	7599.41870125924
BDHm_pos	5.0647745175235315
BDMT_L_pos	17233.268933342344
BDMT_U_pos	17233.268933342344
BETALDHxm_pos	10244.572434187907
BGLUGCHe_pos	13709.005615242871
BGLUTCHLe_pos	14974.862947702688
BGLUTDECHOe_pos	3800.0
BHBt_neg	1234.391058487034
BHBt_pos	1234.391058487034
BHBtm_neg	7599.418701259241
BHBtm_pos	5.06477451752353
BHMT_pos	26715.46595284943
BILDGLCURt_neg	2004.7664711706823
BILDGLCURt_pos	2002.1057451775125
BILDGLCURte_pos	4126.818555354259
BILDGLCURtr_neg	42598.47046197433
BILDGLCURtr_pos	8049.00849352151
BILGLCURt_neg	2004.7664711706823
BILGLCURt_pos	2002.1057451775125
BILGLCURte_pos	4724.751591855423
BILGLCURtr_neg	65090.81576632652
BILGLCURtr_pos	10.284294527181187
BILIRED_pos	50701.67282159705
BILIRUBt2_neg	1950.8578226707089
BILIRUBt2_pos	2261.434111326049
BILIRUBtr_neg	2972.123713281616
BILIRUBtr_pos	2972.123713281616
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9362.067389965177
BMTer_L_pos	51.23955059244452
BMTer_U_pos	51.23955059244453
BPNT2_pos	3337.237267995142
BPNT_pos	7140.155274877913
BTND1_pos	5562.067389965169
BTND1n_pos	9362.067389965176
BTNDe_pos	3.940100739769729
BTNDm_pos	5954.465635396108
BTNPL_pos	5562.067389965169
BTNPLm_pos	5954.465635396108
BTNTe_pos	1414.3748306614868
BTNt2_neg	1639.7958151715213
BTNt2_pos	1414.3748306614868
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3583.735780776181
BTNt3ile_pos	3509.00659023851
BTNt4i_pos	1639.7958151715213
BTNtn_neg	9362.067389965177
BTNtn_pos	0.0
BUP2_pos	17868.129817349727
BUTt2m_neg	0.0
BUTt2m_pos	6.148280126482511
BUTt2r_neg	445.74917693470866
BUTt2r_pos	445.74917693470866
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17539.313557891677
C100CPT1_neg	0.0
C100CPT1_pos	14790.888304399286
C101CPT1_neg	0.0
C101CPT1_pos	12504.72002493804
C101CRNe_pos	12504.72002493804
C102CPT1_neg	0.0
C102CPT1_pos	12504.72002493804
C10CRNe_pos	14790.888304399286
C10DCCACT_neg	7869.813974650562
C10DCCACT_pos	47631.644590745665
C10DCc_neg	0.0
C10DCc_pos	7869.813974650562
C10DCe_pos	19684.43516203432
C10OHc_neg	0.0
C10OHc_pos	12801.68510880599
C120CPT1_neg	0.0
C120CPT1_pos	10494.494805473814
C121CPT1_neg	0.0
C121CPT1_pos	12504.72002493804
C12DCACOT_pos	7869.813974650563
C12DCACT_pos	7869.813974650562
C12DCTD_neg	0.0
C12DCTD_pos	7869.813974650562
C12DCe_pos	45513.05791914275
C12OHc_neg	0.0
C12OHc_pos	12342.973274280146
C140CPT1_neg	0.0
C140CPT1_pos	8136.348634904245
C141ACBP_neg	0.0
C141ACBP_pos	13697.468519559461
C141CPT1_neg	0.0
C141CPT1_pos	12504.72002493804
C141OHc_neg	0.0
C141OHc_pos	13697.46851955946
C141OHe_pos	13697.468519559463
C142ACBP_neg	0.0
C142ACBP_pos	31857.416465897924
C142CPT1_neg	0.0
C142CPT1_pos	12504.72002493804
C142OHc_neg	0.0
C142OHc_pos	31857.41646589793
C142OHe_pos	31857.416465897928
C14OHc_neg	0.0
C14OHc_pos	10311.860368974882
C14STRr_pos	264.9070336247133
C160CPT1_pos	2178.2545001997487
C160CPT2_pos	13123.11831925189
C160CRNt_pos	13236.006545041104
C161CPT12_pos	10921.500260355539
C161CPT1_pos	10247.575280884153
C161CPT22_pos	10921.500260355539
C161CPT2_pos	10247.575280884153
C161CRN2t_pos	10921.500260355539
C161CRNt_pos	10247.575280884153
C161OHc_neg	0.0
C161OHc_pos	10247.76189783888
C162ACBP_neg	0.0
C162ACBP_pos	22256.770555972937
C162OHc_neg	0.0
C162OHc_pos	22256.770555972933
C162OHe_pos	22256.770555972937
C16DCc_neg	0.0
C16DCc_pos	29701.36832527786
C16DCe_pos	29701.36832527786
C16OHc_neg	0.0
C16OHc_pos	10583.670307664188
C16txc_pos	4970.515808828649
C180CPT1_pos	8292.508062946275
C180CPT2_pos	8292.508062946275
C180CRNt_pos	8292.508062946275
C181CPT1_pos	1556.2316615882398
C181CPT2_pos	1556.2316615882398
C181CRNt_pos	1556.2316615882398
C181OHc_neg	0.0
C181OHc_pos	15429.691949058913
C182OHc_neg	0.0
C182OHc_pos	9.761697096308724
C18OHc_neg	0.0
C18OHc_pos	8423.93547132183
C204CPT1_pos	278.18769242273925
C204CPT2_pos	278.18769242273925
C204CRNt_pos	278.18769242273925
C226COAtx_neg	470.2570559849289
C226COAtx_pos	9.580516827688527
C226CPT1_pos	722.7845186472942
C226CPT2_pos	722.7845186472942
C226CRNt_pos	722.7845186472942
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1190.1934627922724
C2tcx_pos	5585.41264313969
C30CPT1_pos	1564.0260321499804
C3DCe_pos	10910.46231465341
C3STDH1Pr_pos	74691.27280390673
C3STDH1r_pos	74746.39969863392
C3STKR2r_pos	74691.27280390677
C40CPT1_neg	0.0
C40CPT1_pos	3362.1731471560934
C4CRNCPT2_neg	17911.690188307035
C4CRNCPT2_pos	3362.1731471560934
C4CRNe_pos	17016.962624059608
C4DCCACT_neg	7869.813974650563
C4DCCACT_pos	43432.28318138726
C4DCe_pos	10592.720003604396
C4OHc_neg	0.0
C4OHc_pos	8566.191433470343
C4STMO1r_pos	74691.27280390673
C4STMO2Pr_pos	74691.27280390672
C4STMO2r_pos	74746.3996986339
C4tcx_neg	0.0
C4tcx_pos	17727.45026449571
C4tmc_neg	17911.69018830703
C4tmc_pos	3362.1731471560934
C4x_neg	0.0
C4x_pos	17727.45026449571
C50CPT1_neg	0.0
C50CPT1_pos	10742.96323074333
C51CPT1_neg	0.0
C51CPT1_pos	11943.934396649622
C5DCe_pos	8037.3007627615225
C60CPT1_neg	0.0
C60CPT1_pos	13291.147888948492
C6COAt_neg	17727.45026449571
C6COAt_pos	14910.224885384454
C6CRNe_pos	13291.147888948492
C6CRNtcx_neg	17727.45026449571
C6CRNtcx_pos	14910.224885384454
C6DCCACT_neg	7869.813974650562
C6DCCACT_pos	61619.94085678632
C6DCc_neg	0.0
C6DCc_pos	7869.813974650563
C6DCe_pos	61619.94085678632
C80CPT1_neg	0.0
C80CPT1_pos	8999.144177463439
C81CPT1_neg	0.0
C81CPT1_pos	12504.72002493804
C81CRNe_pos	12504.72002493804
C8CRNe_pos	8999.14417746344
C8DCc_neg	0.0
C8DCc_pos	7869.813974650562
C8DCe_pos	27473.711436424466
C9BRxtc_neg	2012.8882257892144
C9BRxtc_pos	2012.8882257892144
CAATPS_pos	4672.010237932506
CAMPt_pos	13016.130987659471
CAROtr_neg	0.0
CAROtr_pos	12.963775064274735
CARPEPT1tc_pos	10960.380549595819
CARVEOLte_neg	7.466817070156783
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.767694729197657
CATm_pos	5816.79951602503
CATp_pos	7661.811304400521
CAt7r_neg	1588.8263679638922
CAt7r_pos	1588.8263679638922
CBASPte_neg	19505.151081740285
CBASPte_pos	8403.043519869358
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18876.741888042263
CBPSam_pos	13838.761727051335
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.307918602112967
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13635.367869742657
CDIPTr_pos	3745.6255503412117
CDPDAGtm_neg	13483.502348706581
CDPDAGtm_pos	0.0
CDS_pos	3745.625550341212
CDSm_pos	13483.502348706585
CEPTC_pos	3891.645655258883
CEPTE_pos	4130.787968030571
CERK_pos	27718.31396964544
CERT1gt_neg	7735.571089094805
CERT1gt_pos	21843.495931182442
CERT1rt_neg	0.0
CERT1rt_pos	12816.808531896259
CERT2gt_neg	0.0
CERT2gt_pos	29087.47941443396
CERT2rt_neg	12816.808531896257
CERT2rt_pos	0.0
CGLYt3_2__pos	2360.9147360280763
CGMPt_pos	14110.918260462191
CH25H_pos	12122.629672971729
CHAT_neg	5700.0
CHAT_pos	5326.640992194693
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3891.645655258883
CHLP_pos	3365.3446440051052
CHLtm_neg	13483.502348706583
CHLtm_pos	10244.572434187914
CHOLATEt2_pos	1348.6166698057198
CHOLATEt3_pos	3286.131595467091
CHOLATEt_neg	1348.6166698057198
CHOLATEt_pos	2261.434111326049
CHOLD2m_pos	10244.572434187907
CHOLESACATc_pos	6863.6905474585
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6860.902614510429
CHOLK_pos	3144.6388600495497
CHOLPtg_neg	7735.571089094806
CHOLPtg_pos	0.0
CHOLPtl_neg	59759.61854391608
CHOLPtl_pos	0.0
CHOLt4_neg	1285.4869546810485
CHOLt4_pos	1277.5047767015394
CHOLtg_neg	0.0
CHOLtg_pos	5600.565889660487
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5600.565889660487
CHOLtu_neg	1277.5047767015394
CHOLtu_pos	1285.4869546810485
CHSTEROLSULT_pos	7962.331793306562
CHSTEROLt1_neg	2120.8486907735523
CHSTEROLt1_pos	2120.8486907735523
CHSTEROLt2_neg	2120.8486907735523
CHSTEROLt2_pos	2120.8486907735523
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2120.8486907735523
CHSTEROLt_pos	4188.806036738936
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4941.159872305059
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	343.73724441878414
CITRtm_pos	343.73724441878414
CITt4_2_neg	1259.1238233606816
CITt4_2_pos	1499.8265122340135
CITt4_4_neg	1583.9542211705043
CITt4_4_pos	1566.6113584015047
CITtam_neg	2006.8015786707074
CITtam_pos	2006.8015786707074
CITtbm_neg	0.0
CITtbm_pos	2127.1823126679533
CK_neg	0.0
CK_pos	3607.339232157666
CKc_neg	3607.339232157666
CKc_pos	0.0
CLFORtex_pos	1598.3363204826123
CLHCO3tex2_pos	711.8583348842699
CLI2tex_pos	2800.2475593226654
CLOHtex2_pos	933.7266979624219
CLOXAtex2_pos	911.823229020624
CLPNDCOAtx_neg	10.767701616861176
CLPNDCOAtx_pos	37457.79415931366
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	380.66211119333923
CLPNDt_pos	12.696891514909384
CLS_hs_pos	225.00582253201688
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18393.378071684314
CMPACNAtn_pos	8799.073624330424
CMPSAS_pos	4999.0736243304245
CMPSASn_pos	8799.073624330424
CO2t_neg	3242.213720034385
CO2t_pos	3275.200840484095
CO2ter_neg	11231.597063334611
CO2ter_pos	24651.56186716267
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3818.313380587137
CO2tm_pos	3576.844864601153
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12323.982108081304
CO2tp_pos	18187.52110706043
COAtg_neg	19269.088777858433
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7167.465147054087
COAtm_neg	4641.276475598711
COAtm_pos	1556.2316615882398
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2425.4174490489404
COAtp_pos	3074.6370419143136
COAtr_neg	1478.6174582854353
COAtr_pos	1478.6174582854353
COKECBESr_pos	0.0
COQ3m_pos	45626.871510708734
COQ5m_pos	45626.871510708734
COQ6m_pos	45626.871510708734
COQ7m_pos	45626.871510708734
CORE2GTg_pos	7685.59390433871
CORE3GTg_pos	7550.318148158838
CORE4GTg_pos	7550.318148158838
CORE5GTg_pos	392.4107223215749
CORE6GTg_pos	6988.65756552231
CORE7GTg_pos	392.4107223215749
CORE8GTg_pos	401.64252557044307
COUCOAFm_pos	45626.87151070877
COUMARINte_neg	0.0
COUMARINte_pos	7.466817070156783
COt_neg	0.0
COt_pos	50701.67282159705
CPCTDTX_pos	0.0
CPPPGO_pos	14566.165995134006
CREATt4_2_r_neg	880.4608673784534
CREATt4_2_r_pos	863.1180046094541
CREATtmdiffir_pos	3607.339232157666
CRMPte_neg	0.0
CRMPte_pos	27718.313969645442
CRNCAR3tp_pos	4431.037804277791
CRNCARtp_pos	1190.1934627922724
CRNrtx_neg	1190.1934627922724
CRNrtx_pos	3135.2239862566676
CRNtHa_pos	833.9307079332482
CRNt_neg	501.2657858826675
CRNt_pos	833.9307079332482
CRNtim_pos	834.5599436887271
CRNtuNa_pos	501.2657858826675
CRNtx_neg	2012.8882257892144
CRNtx_pos	2012.8882257892144
CRTNsyn_pos	0.0
CRTSLt_neg	51684.09302842664
CRTSLt_pos	0.0
CRTSLtm_neg	51684.09302842663
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	54264.11325442189
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	54264.11325442188
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1186.9282269682976
CRVNCtr_pos	1194.9104049478067
CSAPASEly_pos	84.88359229593523
CSBPASEly_pos	101.58592040375697
CSCPASEly_pos	84.71446733431807
CSDPASEly_pos	129.9171051595719
CSEPASEly_pos	150.40964001485895
CSNAT2m_neg	0.0
CSNAT2m_pos	1564.0260321499804
CSNAT2x_neg	3135.2239862566676
CSNAT2x_pos	2425.4174490489404
CSNAT3x_neg	0.0
CSNAT3x_pos	4431.037804277791
CSNATer_neg	1478.6174582854353
CSNATer_pos	1478.6174582854353
CSNATm_neg	0.0
CSNATm_pos	2241.2250382071816
CSNATp_neg	4388.04439718616
CSNATp_pos	4843.528715223641
CSNATr_neg	1478.6174582854353
CSNATr_pos	1478.6174582854353
CSND_pos	7.384209443458904
CSNt_neg	0.0
CSNt_pos	7.384209443458904
CSPG_At_pos	0.0
CSPG_Atly_pos	84.88359229593523
CSPG_Bt_pos	0.0
CSPG_Btly_pos	101.58592040375697
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	84.71446733431807
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	129.9171051595719
CSPG_Et_pos	0.0
CSPG_Etly_pos	150.40964001485895
CSm_pos	4131.085405751735
CTPS1_pos	4061.1192180872413
CTPS2_pos	7338.698808459595
CTPtn_neg	0.0
CTPtn_pos	8799.073624330422
CYANt_neg	0.0
CYANt_pos	6.70617384177689
CYANtm_neg	0.0
CYANtm_pos	11.953186058054639
CYOOm3_pos	8777.198412054802
CYOR_u10m_pos	3442.8497128384583
CYSALANaEx_pos	729.3272673789129
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	957.8219458002203
CYSATB0tc_pos	1262.4409533746725
CYSGLNNaEx_pos	774.2637230461631
CYSGLTH_neg	1437.7502971602912
CYSGLTH_pos	1231.9826413273363
CYSGLUexR_neg	556.8918456632382
CYSGLUexR_pos	645.929817836763
CYSGLYexR_neg	642.1960640565962
CYSGLYexR_pos	545.4686219105774
CYSLYSL_pos	0.0
CYSO_pos	9686.221537817899
CYSPHELAT2tc_pos	582.8731291415534
CYSSERNaEx_pos	729.3272673789129
CYSSNAT5tc_neg	1355.6606461921995
CYSSNAT5tc_pos	1281.3560911592074
CYSTALArBATtc_pos	2.4207171943080956
CYSTA_neg	0.0
CYSTA_pos	7478.2373017513455
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.337189560096036
CYSTGL_pos	13571.099295875905
CYSTHRNaEx_pos	729.3272673789129
CYSTLEUrBATtc_pos	2.410748702255174
CYSTSERex_pos	2.4236562533502894
CYSTS_pos	13571.099295875905
CYSt4_pos	457.53424551979583
CYStec_neg	583.2300024685821
CYStec_pos	662.6341371257001
CYTDK1_pos	379.7984914396802
CYTDK2m_pos	13483.502348706585
CYTD_pos	3451.909848350623
CYTDn_pos	13249.658841030121
CYTDt4_pos	810.7710351288766
CYTDt5le_pos	1384.0173524354666
CYTDt_neg	810.7710351288766
CYTDt_pos	6149.934451596106
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13483.502348706581
CYTDtn_neg	0.0
CYTDtn_pos	13249.658841030121
CYTK10_neg	347.0847069890135
CYTK10_pos	347.0847069890135
CYTK10n_neg	348.19290260688354
CYTK10n_pos	348.19290260688354
CYTK11_neg	347.0847069890135
CYTK11_pos	347.0847069890135
CYTK11n_neg	348.19290260688354
CYTK11n_pos	348.19290260688354
CYTK12_neg	347.0847069890135
CYTK12_pos	347.0847069890135
CYTK12n_neg	348.19290260688354
CYTK12n_pos	348.19290260688354
CYTK13_neg	347.0847069890135
CYTK13_pos	347.0847069890135
CYTK13n_neg	348.19290260688354
CYTK13n_pos	348.19290260688354
CYTK14_neg	347.0847069890135
CYTK14_pos	347.0847069890135
CYTK14n_neg	348.19290260688354
CYTK14n_pos	348.19290260688354
CYTK1_neg	347.0847069890135
CYTK1_pos	347.0847069890135
CYTK1m_neg	0.0
CYTK1m_pos	13483.502348706583
CYTK1n_neg	348.19290260688354
CYTK1n_pos	348.19290260688354
CYTK2_neg	347.0847069890135
CYTK2_pos	347.0847069890135
CYTK2n_neg	348.19290260688354
CYTK2n_pos	348.19290260688354
CYTK3_neg	1172.6463634096124
CYTK3_pos	1172.6463634096124
CYTK3n_neg	348.19290260688354
CYTK3n_pos	348.19290260688354
CYTK4_neg	1172.6463634096124
CYTK4_pos	1172.6463634096124
CYTK4n_neg	348.19290260688354
CYTK4n_pos	348.19290260688354
CYTK5_neg	347.0847069890135
CYTK5_pos	347.0847069890135
CYTK5n_neg	348.19290260688354
CYTK5n_pos	348.19290260688354
CYTK6_neg	347.0847069890135
CYTK6_pos	347.0847069890135
CYTK6n_neg	348.19290260688354
CYTK6n_pos	348.19290260688354
CYTK7_neg	347.0847069890135
CYTK7_pos	347.0847069890135
CYTK7n_neg	348.19290260688354
CYTK7n_pos	348.19290260688354
CYTK8_neg	347.0847069890135
CYTK8_pos	347.0847069890135
CYTK8n_neg	348.19290260688354
CYTK8n_pos	348.19290260688354
CYTK9_neg	347.0847069890135
CYTK9_pos	347.0847069890135
CYTK9n_neg	348.19290260688354
CYTK9n_pos	348.19290260688354
Coqe_neg	0.0
Coqe_pos	5556.513959090883
D3AIBTm_neg	317.4721925716123
D3AIBTm_pos	317.4721925716123
DADA_pos	7852.362336776039
DADAe_pos	9322.061190845508
DADNK_pos	4166.106794604866
DADNt4_neg	1379.005078010467
DADNt4_pos	7801.9214089875795
DAGK_hs_neg	3891.645655258884
DAGK_hs_pos	3342.4854895738245
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17594.966243546536
DAG_HSter_pos	60.09505919182164
DAGt_neg	5834.0631697983
DAGt_pos	5748.965712948077
DALAOXx_pos	9575.737783465705
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	604.5592863339353
DALAt2r_pos	604.5592863339353
DALAxt_pos	9575.737783465705
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4275.473153199995
DASPO1p_pos	11.19298203800151
DATPtm_pos	13915.624645417753
DATPtn_neg	0.0
DATPtn_pos	20416.235524101838
DCATDc_neg	0.0
DCATDc_pos	19684.43516203432
DCATDr_neg	0.0
DCATDr_pos	19684.43516203432
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	791.695392117758
DCK1n_pos	791.695392117758
DCK2n_neg	791.695392117758
DCK2n_pos	791.695392117758
DCMPDA_neg	4504.506978851436
DCMPDA_pos	7579.6733818397315
DCSPTN1COAtx_neg	4970.51580882865
DCSPTN1COAtx_pos	10.76770161686118
DCSPTN1COAtxc_pos	4970.515808828651
DCSPTN1CPT1_pos	348.2147520946458
DCSPTN1CPT2_pos	348.2147520946458
DCSPTN1CRNt_pos	348.2147520946458
DCSPTN1t_neg	195.4601403762461
DCSPTN1t_pos	10.76770161686118
DCTPtm_pos	23077.842692740658
DCTPtn_neg	0.0
DCTPtn_pos	18406.754681368035
DCT_neg	0.0
DCT_pos	12420.428897317503
DCYTD_pos	4492.680187699351
DCYTDn_pos	19762.236993342518
DCYTt_neg	1379.005078010467
DCYTt_pos	7298.323883094197
DDCRNe_pos	12342.973274280139
DDECCRNe_pos	10494.494805473814
DDECE1CRNe_pos	12504.720024938037
DDPGAm_neg	0.0
DDPGAm_pos	12084.155621250708
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.466817070156783
DECCRNe_pos	12801.685108805983
DECDICRNe_pos	12504.72002493804
DECDPtm_neg	0.0
DECDPtm_pos	45626.87151070874
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20382.195069857997
DESAT18_10_pos	6.92590240532139
DESAT18_3_pos	8856.276994242355
DESAT18_4_pos	8826.363327200632
DESAT18_5_pos	7105.28883127466
DESAT18_6_pos	18317.151181167545
DESAT18_7_pos	47258.37078941659
DESAT18_8_pos	9131.835466350689
DESAT18_9_pos	6.053533679925047
DESAT20_1_pos	67.62314987720814
DESAT20_2_pos	48.172431546043086
DESAT22_1p_pos	188.04784984638513
DESAT22_2p_pos	37452.18293782853
DESAT24_1_pos	7.809735570993471
DGAT_pos	4205.3081544570305
DGCHOLte_neg	1349.323224086938
DGCHOLte_pos	4140.944284692453
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4023.428849383714
DGK1_neg	6592.899964527338
DGK1_pos	7464.7280130979025
DGK2m_neg	16939.246825584378
DGK2m_pos	7566.691348114642
DGNSKm_pos	5794.910502973246
DGSNt_neg	1798.5076277966455
DGSNt_pos	7767.407999119517
DGSNtm_neg	0.0
DGSNtm_pos	5794.910502973246
DGTPtm_pos	6660.22059692442
DGTPtn_neg	0.0
DGTPtn_pos	19815.1266022884
DGULND_neg	0.0
DGULND_pos	12213.736165965889
DHAAt1r_neg	0.0
DHAAt1r_pos	4276.701191413173
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6444.172120266911
DHCHOLESTANATEtm_neg	8106.720576893209
DHCHOLESTANATEtm_pos	65701.1943180042
DHCR241r_pos	5263.087601306987
DHCR242r_pos	5262.394046775104
DHCR243r_pos	74856.78216742359
DHCR71r_pos	74691.8134493477
DHCR72r_pos	10952.264383316091
DHCRD1_pos	26104.834609745194
DHCRD2_pos	27308.84959369206
DHDPBMTm_pos	45626.871510708734
DHEASULT_pos	7140.155274877913
DHEASt_neg	1187.6685371855674
DHEASt_pos	1185.0078111923979
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.617782522131407
DHEAtr_pos	59502.717192602046
DHFR_neg	578.6594122259964
DHFR_pos	7270.3330072900835
DHFtl_neg	3214.8547943085127
DHFtl_pos	0.0
DHFtm_neg	3673.963372839674
DHFtm_pos	3471.714242062244
DHORD9_pos	8403.043519869358
DHORTS_neg	8403.043519869358
DHORTS_pos	0.0
DHPM1_pos	14390.179855519162
DHPM2_pos	17868.129817349727
DHPR2_pos	6374.751023597552
DHPR_pos	5422.240565396182
DIDPtn_neg	4195.048470556584
DIDPtn_pos	4195.048470556584
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	66104.03644566514
DIGALSGALSIDEtg_neg	66104.03644566513
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8862.67121611195
DIGALSIDEtg_pos	66104.03644566512
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8283.696712246609
DINt_neg	1798.5076277966455
DINt_pos	7850.817186012514
DITPtn_neg	4195.048470556584
DITPtn_pos	4195.048470556584
DKMPPD_pos	14951.438501235663
DLNLCGCPT1_pos	119.91572039685622
DLNLCGCPT2_pos	119.91572039685622
DLNLCGCRNt_pos	119.91572039685622
DLNLCGt_neg	48.416675974903995
DLNLCGt_pos	3335.8008593402355
DMANTIPYRINEte_neg	7.900531784856856
DMANTIPYRINEte_pos	0.0
DMATT_pos	74729.67821341332
DMATTx_pos	76298.15134841371
DMGDHm_pos	26715.465952849427
DMGtm_neg	0.0
DMGtm_pos	26715.465952849427
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.81183399159867
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.811833991598654
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.811833991598654
DMNONCOACRNCPT1_neg	2425.4174490489404
DMNONCOACRNCPT1_pos	3135.2239862566676
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.81183399159866
DMNONCRNt_neg	2012.8882257892144
DMNONCRNt_pos	2012.8882257892144
DM_13_cis_oretn_n__pos	1490.1358771188475
DM_13_cis_retn_n__pos	1200.8608771188476
DM_1a25dhvitd3(n)_pos	50005.30159940536
DM_4abut(n)_pos	9480.695882998616
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	564.2689455786951
DM_Lcystin_pos	14327.047973435727
DM_Ser_Gly_Ala_X_Gly_ly__pos	849.6017335656509
DM_Ser_Thr_ly__pos	363.09781594081903
DM_T_antigen_g__neg	20.388573413004302
DM_T_antigen_g__pos	239.9437099614277
DM_anth_pos	2850.0
DM_atp_c__pos	4020.5158088286503
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	238.80185789681013
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	392.4107223215749
DM_core7_g__pos	392.4107223215749
DM_core8_g__pos	401.64252557044307
DM_datp_m__pos	20270.188976971076
DM_datp_n__pos	20416.23552410184
DM_dctp_m__pos	23077.842692740654
DM_dctp_n__pos	23077.84269274065
DM_dem2emgacpail_prot_hs_r__pos	51.23955059244454
DM_dgpi_prot_hs_r__pos	60.09505919182164
DM_dgtp_m__pos	19815.1266022884
DM_dgtp_n__pos	19815.126602288397
DM_dsT_antigen_g__pos	218.89638895469722
DM_dttp_m__pos	28780.85937157211
DM_dttp_n__pos	28780.8593715721
DM_ethamp_r__pos	32224.77360184724
DM_fol_pos	2229.0552563659967
DM_gncore2_g__pos	255.4299032963006
DM_gpi_sig_er__pos	51.23955059244454
DM_hretn_n__pos	1626.8523193685814
DM_kdn_c__pos	8737.584031506785
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12420.428897317499
DM_mem2emgacpail_prot_hs_r__pos	56.49101480397017
DM_n5m2masn_g__pos	915.7913216646507
DM_ncam_pos	23.12617559180624
DM_oretn_n__pos	1474.0645531336183
DM_pe_hs(r)_pos	3325.0
