	Ob.EPA.e_S153_L007_R1_001
BALAtmr_pos	10681.872793964048
BAMPPALDOX_pos	29711.04587660787
BAMPPALDOXm_pos	0.0
BBHOX_pos	0.0
BCDO_pos	12.926175440182357
BCRNe_pos	8563.496382862855
BDG2HCGHD_pos	0.0
BDHm_neg	7634.199895608091
BDHm_pos	4.9901798691384895
BDMT_L_pos	17030.14029880996
BDMT_U_pos	17030.140298809958
BETALDHxm_pos	10183.725362780227
BGLUGCHe_pos	13609.626281136685
BGLUTCHLe_pos	14632.949295799765
BGLUTDECHOe_pos	3800.0
BHBt_neg	1212.458590457166
BHBt_pos	1212.458590457166
BHBtm_neg	7634.19989560809
BHBtm_pos	4.9901798691384895
BHMT_pos	26476.47455231775
BILDGLCURt_neg	1998.8799586273346
BILDGLCURt_pos	1996.4653253517235
BILDGLCURte_pos	4059.5539941551797
BILDGLCURtr_neg	42324.289520623934
BILDGLCURtr_pos	7973.602851966935
BILGLCURt_neg	1998.8799586273346
BILGLCURt_pos	1996.4653253517235
BILGLCURte_pos	4475.34714693814
BILGLCURtr_neg	64600.8875115017
BILGLCURtr_pos	10.295392477765317
BILIRED_pos	50350.40609217953
BILIRUBt2_neg	1947.4469426985506
BILIRUBt2_pos	2228.8029521545845
BILIRUBtr_neg	2963.9024094864103
BILIRUBtr_pos	2963.9024094864103
BIOCYTtn_neg	0.0
BIOCYTtn_pos	9200.108679108538
BMTer_L_pos	50.78158434127158
BMTer_U_pos	50.78158434127158
BPNT2_pos	3270.0261901132817
BPNT_pos	7026.46896858982
BTND1_pos	5400.1086791085345
BTND1n_pos	9200.108679108538
BTNDe_pos	3.9342006681759187
BTNDm_pos	5842.462763558293
BTNPL_pos	5400.108679108534
BTNPLm_pos	5842.462763558293
BTNTe_pos	1379.3736644955584
BTNt2_neg	1680.2106323123348
BTNt2_pos	1379.3736644955584
BTNt2m_neg	0.0
BTNt2m_pos	0.0
BTNt3i_pos	3491.6736789805886
BTNt3ile_pos	3421.3906535435403
BTNt4i_pos	1680.2106323123348
BTNtn_neg	9200.108679108538
BTNtn_pos	0.0
BUP2_pos	17532.035731210985
BUTt2m_neg	0.0
BUTt2m_pos	6.092719925720578
BUTt2r_neg	406.1034764056373
BUTt2r_pos	406.1034764056373
BVITEt_pos	2.8499999999999996
BZt_neg	0.0
BZt_pos	0.0
BZtr_neg	0.0
BZtr_pos	0.0
B_MANNASEly_pos	17336.316262790435
C100CPT1_neg	0.0
C100CPT1_pos	14479.926236452886
C101CPT1_neg	0.0
C101CPT1_pos	12388.461335784403
C101CRNe_pos	12388.461335784403
C102CPT1_neg	0.0
C102CPT1_pos	12388.461335784405
C10CRNe_pos	14479.926236452886
C10DCCACT_neg	7790.638008697178
C10DCCACT_pos	47278.080332781385
C10DCc_neg	0.0
C10DCc_pos	7790.638008697178
C10DCe_pos	19606.254661370673
C10OHc_neg	0.0
C10OHc_pos	12667.357558607875
C120CPT1_neg	0.0
C120CPT1_pos	10265.66412784155
C121CPT1_neg	0.0
C121CPT1_pos	12388.461335784405
C12DCACOT_pos	7790.6380086971785
C12DCACT_pos	7790.6380086971785
C12DCTD_neg	0.0
C12DCTD_pos	7790.6380086971785
C12DCe_pos	45153.318041652885
C12OHc_neg	0.0
C12OHc_pos	12188.565313598576
C140CPT1_neg	0.0
C140CPT1_pos	7964.124496023024
C141ACBP_neg	0.0
C141ACBP_pos	13620.082045441028
C141CPT1_neg	0.0
C141CPT1_pos	12388.461335784405
C141OHc_neg	0.0
C141OHc_pos	13620.082045441031
C141OHe_pos	13620.08204544103
C142ACBP_neg	0.0
C142ACBP_pos	31648.736521631865
C142CPT1_neg	0.0
C142CPT1_pos	12388.461335784405
C142OHc_neg	0.0
C142OHc_pos	31648.73652163187
C142OHe_pos	31648.736521631865
C14OHc_neg	0.0
C14OHc_pos	10180.504692503051
C14STRr_pos	243.86195767044228
C160CPT1_pos	2168.7833429423763
C160CPT2_pos	12968.390500191921
C160CRNt_pos	13082.051776072653
C161CPT12_pos	10845.153937547288
C161CPT1_pos	10184.681093407416
C161CPT22_pos	10845.153937547288
C161CPT2_pos	10184.681093407416
C161CRN2t_pos	10845.153937547288
C161CRNt_pos	10184.681093407416
C161OHc_neg	0.0
C161OHc_pos	10184.681093407415
C162ACBP_neg	0.0
C162ACBP_pos	22180.755718009375
C162OHc_neg	0.0
C162OHc_pos	22180.75571800937
C162OHe_pos	22180.75571800937
C16DCc_neg	0.0
C16DCc_pos	29484.09247709282
C16DCe_pos	29484.09247709282
C16OHc_neg	0.0
C16OHc_pos	10527.743135872839
C16txc_pos	4907.341728288553
C180CPT1_pos	8232.49692916655
C180CPT2_pos	8232.49692916655
C180CRNt_pos	8232.49692916655
C181CPT1_pos	1551.6891554460378
C181CPT2_pos	1551.6891554460378
C181CRNt_pos	1551.6891554460378
C181OHc_neg	0.0
C181OHc_pos	15299.119089486905
C182OHc_neg	0.0
C182OHc_pos	9.698082219372315
C18OHc_neg	0.0
C18OHc_pos	8363.351676323564
C204CPT1_pos	276.2614969307405
C204CPT2_pos	276.2614969307405
C204CRNt_pos	276.2614969307405
C226COAtx_neg	466.91714151171226
C226COAtx_pos	9.516323372822223
C226CPT1_pos	717.4456282592346
C226CPT2_pos	717.4456282592346
C226CRNt_pos	717.4456282592346
C2M26DCOAHLm_neg	0.0
C2M26DCOAHLm_pos	0.0
C2M26DCOAHLx_neg	0.0
C2M26DCOAHLx_pos	0.0
C2tcx_neg	1187.8178965555621
C2tcx_pos	5531.340209351095
C30CPT1_pos	1554.5230790019798
C3DCe_pos	10754.22232530075
C3STDH1Pr_pos	73818.1642890988
C3STDH1r_pos	73873.85285465012
C3STKR2r_pos	73818.16428909868
C40CPT1_neg	0.0
C40CPT1_pos	3357.671327860813
C4CRNCPT2_neg	17738.397239290058
C4CRNCPT2_pos	3357.671327860813
C4CRNe_pos	16829.791915103713
C4DCCACT_neg	7790.638008697178
C4DCCACT_pos	43213.22778112726
C4DCe_pos	10528.737896469964
C4OHc_neg	0.0
C4OHc_pos	8563.496382862855
C4STMO1r_pos	73818.16428909879
C4STMO2Pr_pos	73818.16428909879
C4STMO2r_pos	73873.85285465018
C4tcx_neg	0.0
C4tcx_pos	17540.75199873849
C4tmc_neg	17738.39723929006
C4tmc_pos	3357.671327860813
C4x_neg	0.0
C4x_pos	17540.7519987385
C50CPT1_neg	0.0
C50CPT1_pos	10727.480248518363
C51CPT1_neg	0.0
C51CPT1_pos	11865.390706794484
C5DCe_pos	7966.845607664291
C60CPT1_neg	0.0
C60CPT1_pos	13141.042274987893
C6COAt_neg	17540.751998738495
C6COAt_pos	14698.884757551104
C6CRNe_pos	13141.042274987896
C6CRNtcx_neg	17540.751998738495
C6CRNtcx_pos	14698.884757551104
C6DCCACT_neg	7790.638008697177
C6DCCACT_pos	61258.99566574627
C6DCc_neg	0.0
C6DCc_pos	7790.6380086971785
C6DCe_pos	61258.99566574627
C80CPT1_neg	0.0
C80CPT1_pos	8825.962705364034
C81CPT1_neg	0.0
C81CPT1_pos	12388.461335784403
C81CRNe_pos	12388.461335784403
C8CRNe_pos	8825.962705364034
C8DCc_neg	0.0
C8DCc_pos	7790.6380086971785
C8DCe_pos	27276.328606533312
C9BRxtc_neg	2013.66127588073
C9BRxtc_pos	2013.66127588073
CAATPS_pos	4522.722014237999
CAMPt_pos	12863.950193421966
CAROtr_neg	0.0
CAROtr_pos	12.926175440182357
CARPEPT1tc_pos	10907.539569802715
CARVEOLte_neg	7.452421652686252
CARVEOLte_pos	0.0
CARhPTtc_pos	0.0
CAT2p_pos	11.723872967758656
CATm_pos	5690.817328397506
CATp_pos	7591.951512579944
CAt7r_neg	1364.883670659115
CAt7r_pos	1364.883670659115
CBASPte_neg	19287.060835535558
CBASPte_pos	8254.85880678129
CBL2OR_pos	0.0
CBL2tm_pos	0.0
CBLATm_neg	0.0
CBLATm_pos	0.0
CBLTDe_pos	1900.0
CBLtle_pos	1900.0
CBPPer_pos	0.0
CBPS_pos	18536.169732972587
CBPSam_pos	13765.616728412173
CBPter_neg	0.0
CBPter_pos	0.0
CBR1_pos	0.0
CBR2_pos	22.0522045883566
CCA_D3t_pos	0.0
CCA_D3tm_pos	0.0
CDIPTr_neg	13441.330626494566
CDIPTr_pos	3666.8647439146685
CDPDAGtm_neg	13340.551255164672
CDPDAGtm_pos	0.0
CDS_pos	3666.8647439146694
CDSm_pos	13340.551255164668
CEPTC_pos	3764.9510214734833
CEPTE_pos	4043.344415527272
CERK_pos	27631.949890990214
CERT1gt_neg	7623.570475068505
CERT1gt_pos	21480.476179593574
CERT1rt_neg	0.0
CERT1rt_pos	12586.149899969065
CERT2gt_neg	0.0
CERT2gt_pos	28726.296999302765
CERT2rt_neg	12586.149899969063
CERT2rt_pos	0.0
CGLYt3_2__pos	2291.780137583718
CGMPt_pos	13932.340158058152
CH25H_pos	12046.62647683394
CHAT_neg	5700.0
CHAT_pos	5473.2058244874
CHATn_neg	5700.0
CHATn_pos	5700.0
CHLPCTD_pos	3764.9510214734833
CHLP_pos	3296.430999149134
CHLtm_neg	13340.55125516467
CHLtm_pos	10183.725362780227
CHOLATEt2_pos	1329.5792880027107
CHOLATEt3_pos	3215.0300289272427
CHOLATEt_neg	1329.5792880027107
CHOLATEt_pos	2228.8029521545845
CHOLD2m_pos	10183.725362780227
CHOLESACATc_pos	6754.029632977238
CHOLESTTDe_pos	1900.0
CHOLESTle_pos	6751.364185767451
CHOLK_pos	3062.46974008933
CHOLPtg_neg	7623.5704750685045
CHOLPtg_pos	0.0
CHOLPtl_neg	59286.74879747566
CHOLPtl_pos	0.0
CHOLt4_neg	1282.064572524695
CHOLt4_pos	1274.8206726978613
CHOLtg_neg	0.0
CHOLtg_pos	5508.054671515955
CHOLtn_neg	5700.0
CHOLtn_pos	5700.0
CHOLtr_neg	0.0
CHOLtr_pos	5508.054671515955
CHOLtu_neg	1274.8206726978613
CHOLtu_pos	1282.064572524695
CHSTEROLSULT_pos	7854.686126823006
CHSTEROLt1_neg	2134.5892883794404
CHSTEROLt1_pos	2134.5892883794404
CHSTEROLt2_neg	2134.5892883794404
CHSTEROLt2_pos	2134.5892883794404
CHSTEROLt3_neg	2850.0
CHSTEROLt3_pos	2134.5892883794404
CHSTEROLt_pos	4116.55852073068
CHSTEROLtg_pos	0.0
CHSTEROLtrc_neg	2850.0
CHSTEROLtrc_pos	2850.0
CHTNASE_pos	0.0
CHTNASEe_pos	6.65
CITL_pos	4911.6519644419395
CITMCOAHm_neg	0.0
CITMCOAHm_pos	0.0
CITMCOALm_pos	0.0
CITRtm_neg	321.6873197880013
CITRtm_pos	321.6873197880013
CITt4_2_neg	1507.2265951965105
CITt4_2_pos	1599.6756822548896
CITt4_4_neg	1816.4450803852376
CITt4_4_pos	1801.3368911155476
CITtam_neg	2006.2843616907614
CITtam_pos	2006.2843616907614
CITtbm_neg	0.0
CITtbm_pos	2118.4138361639916
CK_neg	0.0
CK_pos	3633.300133119763
CKc_neg	3633.3001331197634
CKc_pos	0.0
CLFORtex_pos	1756.7272169210557
CLHCO3tex2_pos	650.6838560511477
CLI2tex_pos	2967.714207528523
CLOHtex2_pos	847.1535495503999
CLOXAtex2_pos	839.0334150667642
CLPNDCOAtx_neg	10.700785492054566
CLPNDCOAtx_pos	37120.583119175644
CLPNDCPT1_pos	0.0
CLPNDCPT2_pos	0.0
CLPNDCRNt_pos	0.0
CLPNDt_neg	377.32592058149436
CLPNDt_pos	12.648623134285463
CLS_hs_pos	221.14422730360582
CMPACNAtg_neg	0.0
CMPACNAtg_pos	18154.805715211216
CMPACNAtn_pos	8750.319616862891
CMPSAS_pos	4950.319616862887
CMPSASn_pos	8750.319616862891
CO2t_neg	3204.700208221125
CO2t_pos	3236.0604922927296
CO2ter_neg	11093.563318091448
CO2ter_pos	24524.540650607145
CO2tg_neg	0.0
CO2tg_pos	0.0
CO2tm_neg	3789.896204998666
CO2tm_pos	3507.756936153665
CO2tn_neg	0.0
CO2tn_pos	0.0
CO2tp_neg	12274.500585256941
CO2tp_pos	17977.09616029758
COAtg_neg	19028.888224696242
COAtg_pos	0.0
COAtl_neg	0.0
COAtl_pos	7095.920278143819
COAtm_neg	4599.653687082538
COAtm_pos	1551.6891554460378
COAtn_neg	5700.0
COAtn_pos	5700.0
COAtp_neg	2426.9777891097356
COAtp_pos	3076.192450212472
COAtr_neg	1467.5908927299042
COAtr_pos	1467.5908927299042
COKECBESr_pos	0.0
COQ3m_pos	44721.473485654686
COQ5m_pos	44721.473485654686
COQ6m_pos	44721.473485654686
COQ7m_pos	44721.473485654686
CORE2GTg_pos	7549.2957149986805
CORE3GTg_pos	7420.94063267745
CORE4GTg_pos	7420.94063267745
CORE5GTg_pos	386.7894903487683
CORE6GTg_pos	6880.019750106869
CORE7GTg_pos	386.7894903487683
CORE8GTg_pos	395.704331965007
COUCOAFm_pos	44721.47348565469
COUMARINte_neg	0.0
COUMARINte_pos	7.452421652686252
COt_neg	0.0
COt_pos	50350.406092179524
CPCTDTX_pos	0.0
CPPPGO_pos	14497.844079262894
CREATt4_2_r_neg	875.3444045284186
CREATt4_2_r_pos	860.2362152587289
CREATtmdiffir_pos	3633.300133119763
CRMPte_neg	0.0
CRMPte_pos	27631.949890990203
CRNCAR3tp_pos	4417.85643819619
CRNCARtp_pos	1187.8178965555621
CRNrtx_neg	1187.8178965555621
CRNrtx_pos	3139.1598925541734
CRNtHa_pos	755.9885156925199
CRNt_neg	502.58619743620403
CRNt_pos	755.9885156925199
CRNtim_pos	832.6752156633839
CRNtuNa_pos	502.58619743620403
CRNtx_neg	2013.66127588073
CRNtx_pos	2013.66127588073
CRTNsyn_pos	0.0
CRTSLt_neg	51351.32904460823
CRTSLt_pos	0.0
CRTSLtm_neg	51351.32904460823
CRTSLtm_pos	0.0
CRTSLtr_neg	0.0
CRTSLtr_pos	0.0
CRTSTRNt_neg	53943.32006349579
CRTSTRNt_pos	0.0
CRTSTRNtm_neg	53943.32006349579
CRTSTRNtm_pos	0.0
CRTSTRNtr_neg	0.0
CRTSTRNtr_pos	0.0
CRVNCtr_neg	1179.7786681497491
CRVNCtr_pos	1187.0225679765829
CSAPASEly_pos	83.4700532292668
CSBPASEly_pos	99.66715960917034
CSCPASEly_pos	83.31413036718006
CSDPASEly_pos	127.56536838454768
CSEPASEly_pos	147.57240899217683
CSNAT2m_neg	0.0
CSNAT2m_pos	1554.5230790019798
CSNAT2x_neg	3139.1598925541734
CSNAT2x_pos	2426.9777891097356
CSNAT3x_neg	0.0
CSNAT3x_pos	4417.85643819619
CSNATer_neg	1467.5908927299042
CSNATer_pos	1467.5908927299042
CSNATm_neg	0.0
CSNATm_pos	2169.061909522199
CSNATp_neg	4290.044860095219
CSNATp_pos	4779.713473509563
CSNATr_neg	1467.5908927299042
CSNATr_pos	1467.5908927299042
CSND_pos	7.354525678777348
CSNt_neg	0.0
CSNt_pos	7.354525678777348
CSPG_At_pos	0.0
CSPG_Atly_pos	83.4700532292668
CSPG_Bt_pos	0.0
CSPG_Btly_pos	99.66715960917034
CSPG_Ct_pos	0.0
CSPG_Ctly_pos	83.31413036718006
CSPG_Dt_pos	0.0
CSPG_Dtly_pos	127.56536838454768
CSPG_Et_pos	0.0
CSPG_Etly_pos	147.57240899217683
CSm_pos	4230.341135592905
CTPS1_pos	3931.943777943908
CTPS2_pos	7150.7032083871045
CTPtn_neg	0.0
CTPtn_pos	8750.319616862887
CYANt_neg	0.0
CYANt_pos	6.6802378308285375
CYANtm_neg	0.0
CYANtm_pos	11.74212435994635
CYOOm3_pos	8668.945623916203
CYOR_u10m_pos	3378.588519832997
CYSALANaEx_pos	706.3818729499442
CYSAMOe_pos	4750.0
CYSASNNaEx_pos	901.765775443185
CYSATB0tc_pos	1241.7894209706449
CYSGLNNaEx_pos	724.0542073273566
CYSGLTH_neg	1418.337554659012
CYSGLTH_pos	1214.6115060384839
CYSGLUexR_neg	544.6585338176421
CYSGLUexR_pos	620.7558834180229
CYSGLYexR_neg	617.5695016258834
CYSGLYexR_pos	532.8291237915612
CYSLYSL_pos	0.0
CYSO_pos	9621.202131595852
CYSPHELAT2tc_pos	558.1006558011898
CYSSERNaEx_pos	706.3818729499442
CYSSNAT5tc_neg	1340.868135509058
CYSSNAT5tc_pos	1274.1567656748275
CYSTALArBATtc_pos	2.334678955198507
CYSTA_neg	0.0
CYSTA_pos	7407.749514985935
CYSTAm_neg	0.0
CYSTAm_pos	0.0
CYSTGLUex_pos	2.31999526371754
CYSTGL_pos	13430.187737742652
CYSTHRNaEx_pos	706.3818729499442
CYSTLEUrBATtc_pos	2.3309227301506286
CYSTSERex_pos	2.3370961936936596
CYSTS_pos	13430.187737742652
CYSt4_pos	448.29485385061776
CYStec_neg	602.5467667220598
CYStec_pos	667.2943152864893
CYTDK1_pos	365.19601347602827
CYTDK2m_pos	13340.55125516467
CYTD_pos	3361.5752558336726
CYTDn_pos	13114.953049896667
CYTDt4_pos	683.3735626780904
CYTDt5le_pos	1363.9367356534867
CYTDt_neg	683.3735626780904
CYTDt_pos	6075.868470911978
CYTDtl_neg	0.0
CYTDtl_pos	0.0
CYTDtm_neg	0.0
CYTDtm_pos	13340.551255164668
CYTDtn_neg	0.0
CYTDtn_pos	13114.953049896667
CYTK10_neg	341.4418251543901
CYTK10_pos	341.4418251543901
CYTK10n_neg	342.485994638968
CYTK10n_pos	342.485994638968
CYTK11_neg	341.4418251543901
CYTK11_pos	341.4418251543901
CYTK11n_neg	342.485994638968
CYTK11n_pos	342.485994638968
CYTK12_neg	341.4418251543901
CYTK12_pos	341.4418251543901
CYTK12n_neg	342.485994638968
CYTK12n_pos	342.485994638968
CYTK13_neg	341.4418251543901
CYTK13_pos	341.4418251543901
CYTK13n_neg	342.485994638968
CYTK13n_pos	342.485994638968
CYTK14_neg	341.4418251543901
CYTK14_pos	341.4418251543901
CYTK14n_neg	342.485994638968
CYTK14n_pos	342.485994638968
CYTK1_neg	341.4418251543901
CYTK1_pos	341.4418251543901
CYTK1m_neg	0.0
CYTK1m_pos	13340.55125516467
CYTK1n_neg	342.485994638968
CYTK1n_pos	342.485994638968
CYTK2_neg	341.4418251543901
CYTK2_pos	341.4418251543901
CYTK2n_neg	342.485994638968
CYTK2n_pos	342.485994638968
CYTK3_neg	1169.1627049800015
CYTK3_pos	1169.1627049800015
CYTK3n_neg	342.485994638968
CYTK3n_pos	342.485994638968
CYTK4_neg	1169.1627049800015
CYTK4_pos	1169.1627049800015
CYTK4n_neg	342.485994638968
CYTK4n_pos	342.485994638968
CYTK5_neg	341.4418251543901
CYTK5_pos	341.4418251543901
CYTK5n_neg	342.485994638968
CYTK5n_pos	342.485994638968
CYTK6_neg	341.4418251543901
CYTK6_pos	341.4418251543901
CYTK6n_neg	342.485994638968
CYTK6n_pos	342.485994638968
CYTK7_neg	341.4418251543901
CYTK7_pos	341.4418251543901
CYTK7n_neg	342.485994638968
CYTK7n_pos	342.485994638968
CYTK8_neg	341.4418251543901
CYTK8_pos	341.4418251543901
CYTK8n_neg	342.485994638968
CYTK8n_pos	342.485994638968
CYTK9_neg	341.4418251543901
CYTK9_pos	341.4418251543901
CYTK9n_neg	342.485994638968
CYTK9n_pos	342.485994638968
Coqe_neg	0.0
Coqe_pos	5511.990345176933
D3AIBTm_neg	314.3081524221262
D3AIBTm_pos	314.3081524221262
DADA_pos	7832.8847144426445
DADAe_pos	9261.934901877885
DADNK_pos	4092.5128754338866
DADNt4_neg	1247.2134223674764
DADNt4_pos	7755.162447934529
DAGK_hs_neg	3764.9510214734833
DAGK_hs_pos	3267.943949034656
DAGKn_hs_neg	0.0
DAGKn_hs_pos	17106.2195644948
DAG_HSter_pos	59.582758250746664
DAGt_neg	5720.78569213775
DAGt_pos	5632.777332584161
DALAOXx_pos	9539.830930077724
DALAt2rL_neg	0.0
DALAt2rL_pos	0.0
DALAt2r_neg	561.0672859345531
DALAt2r_pos	561.0672859345531
DALAxt_pos	9539.830930077724
DARGOp_pos	0.0
DASCBH_pos	0.0
DASCBR_pos	4208.59959830263
DASPO1p_pos	11.128259427030528
DATPtm_pos	13681.636930816097
DATPtn_neg	0.0
DATPtn_pos	20196.94737123259
DCATDc_neg	0.0
DCATDc_pos	19606.254661370673
DCATDr_neg	0.0
DCATDr_pos	19606.254661370673
DCIm_neg	0.0
DCIm_pos	0.0
DCK1m_neg	0.0
DCK1m_pos	0.0
DCK1n_neg	694.3118064709846
DCK1n_pos	694.3118064709846
DCK2n_neg	694.3118064709846
DCK2n_pos	694.3118064709846
DCMPDA_neg	4436.879648957693
DCMPDA_pos	7467.781629041821
DCSPTN1COAtx_neg	4907.341728288552
DCSPTN1COAtx_pos	10.700785492054564
DCSPTN1COAtxc_pos	4907.341728288553
DCSPTN1CPT1_pos	345.58683444627127
DCSPTN1CPT2_pos	345.58683444627127
DCSPTN1CRNt_pos	345.58683444627127
DCSPTN1t_neg	194.05339809969598
DCSPTN1t_pos	10.700785492054564
DCTPtm_pos	22897.46743120632
DCTPtn_neg	0.0
DCTPtn_pos	18150.933768964886
DCT_neg	0.0
DCT_pos	12403.346268590421
DCYTD_pos	4424.2102591343855
DCYTDn_pos	19572.838454956545
DCYTt_neg	1247.2134223674764
DCYTt_pos	7215.841285481221
DDCRNe_pos	12188.565313598581
DDECCRNe_pos	10265.66412784155
DDECE1CRNe_pos	12388.461335784403
DDPGAm_neg	0.0
DDPGAm_pos	11953.04127766829
DEBRISOQUINEt_neg	0.0
DEBRISOQUINEt_pos	7.452421652686252
DECCRNe_pos	12667.357558607877
DECDICRNe_pos	12388.461335784403
DECDPtm_neg	0.0
DECDPtm_pos	44721.47348565471
DEDOLP1_L_pos	0.0
DEDOLP1_U_pos	0.0
DEDOLP2_L_pos	0.0
DEDOLP2_U_pos	0.0
DEDOLR_L_pos	0.0
DEDOLR_U_pos	0.0
DESAT16_2_pos	20224.25832280634
DESAT18_10_pos	6.874357602563573
DESAT18_3_pos	8804.707580662025
DESAT18_4_pos	8776.146498874557
DESAT18_5_pos	7044.944541408764
DESAT18_6_pos	18158.943602644264
DESAT18_7_pos	46893.43641038354
DESAT18_8_pos	9070.671467184078
DESAT18_9_pos	5.98510906865608
DESAT20_1_pos	66.84241605138432
DESAT20_2_pos	47.665436691538915
DESAT22_1p_pos	186.62317159686063
DESAT22_2p_pos	37115.65259859483
DESAT24_1_pos	7.760868961772438
DGAT_pos	4140.528174626621
DGCHOLte_neg	1332.0200774412938
DGCHOLte_pos	4069.445729622135
DGCHOLtx_neg	0.0
DGCHOLtx_pos	4017.6870849290353
DGK1_neg	6473.400870824407
DGK1_pos	7212.336594306056
DGK2m_neg	16646.16563354247
DGK2m_pos	7477.240941642087
DGNSKm_pos	5710.431072831241
DGSNt_neg	1605.2778217676303
DGSNt_pos	7711.709386024178
DGSNtm_neg	0.0
DGSNtm_pos	5710.43107283124
DGTPtm_pos	6558.983074176362
DGTPtn_neg	0.0
DGTPtn_pos	19489.9133554508
DGULND_neg	0.0
DGULND_pos	12252.208624500066
DHAAt1r_neg	0.0
DHAAt1r_pos	4209.7577623895895
DHAPA_pos	0.0
DHAPAx_pos	0.0
DHAPtc_pos	6386.879185465232
DHCHOLESTANATEtm_neg	7956.199422549642
DHCHOLESTANATEtm_pos	65361.9529096748
DHCR241r_pos	5308.40204976788
DHCR242r_pos	5308.175478903547
DHCR243r_pos	73986.05974522895
DHCR71r_pos	73818.23448283385
DHCR72r_pos	10861.761828895294
DHCRD1_pos	25830.684769335236
DHCRD2_pos	27003.87884948062
DHDPBMTm_pos	44721.473485654686
DHEASULT_pos	7026.46896858982
DHEASt_neg	1173.427542182775
DHEASt_pos	1171.0129089071636
DHEAStr_neg	0.0
DHEAStr_pos	0.0
DHEAtr_neg	9.287863610120526
DHEAtr_pos	59146.005405620795
DHFR_neg	564.4796408808023
DHFR_pos	7172.546979626861
DHFtl_neg	3203.663101114793
DHFtl_pos	0.0
DHFtm_neg	3633.5230899453427
DHFtm_pos	3376.408364315376
DHORD9_pos	8254.858806781293
DHORTS_neg	8254.85880678129
DHORTS_pos	0.0
DHPM1_pos	14078.920779115306
DHPM2_pos	17532.035731210985
DHPR2_pos	6284.465348421634
DHPR_pos	5374.233294256392
DIDPtn_neg	4189.6226781916075
DIDPtn_pos	4189.6226781916075
DIGALSGALSIDEte_neg	0.0
DIGALSGALSIDEte_pos	65631.63581090375
DIGALSGALSIDEtg_neg	65631.63581090375
DIGALSGALSIDEtg_pos	0.0
DIGALSIDEtg_neg	8784.754945008954
DIGALSIDEtg_pos	65631.63581090372
DIGALSIDEtl_neg	0.0
DIGALSIDEtl_pos	8262.730558390957
DINt_neg	1605.2778217676305
DINt_pos	7811.677456212468
DITPtn_neg	4189.6226781916075
DITPtn_pos	4189.6226781916075
DKMPPD_pos	15002.02496406314
DLNLCGCPT1_pos	119.05027809804746
DLNLCGCPT2_pos	119.05027809804746
DLNLCGCRNt_pos	119.05027809804746
DLNLCGt_neg	47.85358903252989
DLNLCGt_pos	3259.6890897352732
DMANTIPYRINEte_neg	7.897305484537792
DMANTIPYRINEte_pos	0.0
DMATT_pos	73861.27721527894
DMATTx_pos	75376.85624139776
DMGDHm_pos	26476.47455231775
DMGtm_neg	0.0
DMGtm_pos	26476.474552317748
DMHPTCRNCPT1_neg	0.0
DMHPTCRNCPT1_pos	0.0
DMHPTCRNCPT2_neg	45.61116338417595
DMHPTCRNCPT2_pos	0.0
DMHPTCRNt_neg	45.61116338417597
DMHPTCRNt_pos	0.0
DMHPTCRNte_neg	0.0
DMHPTCRNte_pos	45.61116338417597
DMNONCOACRNCPT1_neg	2426.9777891097356
DMNONCOACRNCPT1_pos	3139.1598925541734
DMNONCRNCPT2_neg	0.0
DMNONCRNCPT2_pos	45.61116338417597
DMNONCRNt_neg	2013.66127588073
DMNONCRNt_pos	2013.66127588073
DM_13_cis_oretn_n__pos	1483.2052202442023
DM_13_cis_retn_n__pos	1193.930220244203
DM_1a25dhvitd3(n)_pos	49663.024754968836
DM_4abut(n)_pos	9388.302170773333
DM_4hrpo_pos	2850.0
DM_5hpet(r)_pos	2375.0
DM_Asn_X_Ser_Thr_ly__pos	557.323404148521
DM_Lcystin_pos	14210.909694700655
DM_Ser_Gly_Ala_X_Gly_ly__pos	834.3575329626542
DM_Ser_Thr_ly__pos	357.7437152542651
DM_T_antigen_g__neg	20.14558088119546
DM_T_antigen_g__pos	236.20338370194762
DM_anth_pos	2850.0
DM_atp_c__pos	3957.3417282885516
DM_avite1_c__pos	2.8499999999999996
DM_avite2_c__pos	2.8499999999999996
DM_btn_pos	235.26674011405134
DM_bvite_c__pos	2.8499999999999996
DM_core5_g__pos	386.7894903487683
DM_core7_g__pos	386.78949034876825
DM_core8_g__pos	395.7043319650072
DM_datp_m__pos	20043.429165536974
DM_datp_n__pos	20196.947371232585
DM_dctp_m__pos	22897.46743120631
DM_dctp_n__pos	22897.46743120631
DM_dem2emgacpail_prot_hs_r__pos	50.781584341271596
DM_dgpi_prot_hs_r__pos	59.58275825074666
DM_dgtp_m__pos	19489.913355450804
DM_dgtp_n__pos	19489.9133554508
DM_dsT_antigen_g__pos	215.17452721182676
DM_dttp_m__pos	28473.54047630953
DM_dttp_n__pos	28473.540476309514
DM_ethamp_r__pos	31899.719831167436
DM_fol_pos	2198.1633495099904
DM_gncore2_g__pos	249.89647471795
DM_gpi_sig_er__pos	50.781584341271596
DM_hretn_n__pos	1620.3731647301336
DM_kdn_c__pos	8601.284510046715
DM_m_em_3gacpail_prot_hs_r__pos	0.0
DM_melanin_c__pos	12403.34626859042
DM_mem2emgacpail_prot_hs_r__pos	56.169431591420235
DM_n5m2masn_g__pos	901.4637791230641
DM_ncam_pos	22.884326789362024
DM_oretn_n__pos	1467.3373567620745
