	Treg_Lymph_Treg7_L2	Tcon_Spleen_Tcon1_L2	Treg_Spleen_Treg1_L1	Treg_Spleen_Treg4_L2	exTreg_Spleen_exTreg7_L2
RE3337X_pos	0.0	0.0	0.0	0.0	0.0
RE3337X_neg	0.0	0.0	0.0	0.0	0.0
RE3338C_pos	0.0	0.0	0.0	0.0	0.0
RE3338C_neg	0.0	0.0	0.0	0.0	0.0
RE3338M_pos	0.0	0.0	0.0	0.0	0.0
RE3338M_neg	0.0	0.0	0.0	0.0	0.0
RE3338X_pos	0.0	0.0	0.0	0.0	0.0
RE3338X_neg	0.0	0.0	0.0	0.0	0.0
RE3339C_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3339C_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3339M_pos	0.0	0.0	0.0	0.0	0.0
RE3339M_neg	0.0	0.0	0.0	0.0	0.0
RE3339X_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3339X_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3340C_pos	0.0	0.0	0.0	0.0	0.0
RE3340C_neg	0.0	0.0	0.0	0.0	0.0
RE3340M_pos	0.0	0.0	0.0	0.0	0.0
RE3340M_neg	0.0	0.0	0.0	0.0	0.0
RE3340X_pos	0.0	0.0	0.0	0.0	0.0
RE3340X_neg	0.0	0.0	0.0	0.0	0.0
RE3341M_pos	0.0	0.0	0.0	0.0	0.0
RE3341X_pos	0.0	0.0	0.0	0.0	0.0
RE3342M_pos	0.0	0.0	0.0	0.0	0.0
RE3342M_neg	0.0	0.0	0.0	0.0	0.0
RE3342X_pos	0.0	0.0	0.0	0.0	0.0
RE3342X_neg	0.0	0.0	0.0	0.0	0.0
RE3343C_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3343C_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3343M_pos	0.0	0.0	0.0	0.0	0.0
RE3343M_neg	0.0	0.0	0.0	0.0	0.0
RE3343X_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3343X_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3344M_pos	0.0	0.0	0.0	0.0	0.0
RE3344M_neg	0.0	0.0	0.0	0.0	0.0
RE3344X_pos	0.0	0.0	0.0	0.0	0.0
RE3344X_neg	0.0	0.0	0.0	0.0	0.0
RE3345C_pos	0.0	0.0	0.0	0.0	0.0
RE3345C_neg	0.0	0.0	0.0	0.0	0.0
RE3345M_pos	0.0	0.0	0.0	0.0	0.0
RE3345M_neg	0.0	0.0	0.0	0.0	0.0
RE3345R_pos	0.0	0.0	0.0	0.0	0.0
RE3345R_neg	0.0	0.0	0.0	0.0	0.0
RE3345X_pos	0.0	0.0	0.0	0.0	0.0
RE3345X_neg	0.0	0.0	0.0	0.0	0.0
RE3346C_pos	0.0	0.0	0.0	0.4200296608833417	0.0
RE3346C_neg	0.0	0.0	0.0	0.4200296608833417	0.0
RE3346M_pos	0.0	0.0	0.0	0.0	0.0
RE3346R_pos	0.0	0.0	0.0	0.4200296608833417	0.0
RE3346R_neg	0.0	0.0	0.0	0.4200296608833417	0.0
RE3347C_pos	0.0	0.0	0.0	0.0	0.0
RE3347C_neg	0.0	0.0	0.0	0.0	0.0
RE3352C_pos	0.0	0.0	0.0	0.0	0.0
RE3352C_neg	0.0	0.0	0.0	0.0	0.0
RE3367C_pos	0.0	0.0	0.12012003803090938	0.11255525020547599	0.07579343042742509
RE3367E_pos	0.3418218944346645	0.0	0.1128195395929232	0.0	0.24523473716780395
RE3367X_pos	0.3418218944346645	0.0	0.1128195395929232	0.0	0.24523473716780395
RE3370C_pos	0.0	0.0	0.0	0.0	0.0
RE3370R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3372C_pos	0.0	0.0	0.0	0.0	0.0
RE3372C_neg	0.0	0.0	0.0	0.0	0.0
RE3381C_pos	0.0	0.0	0.0	0.0	0.0
RE3381C_neg	0.0	0.0	0.0	0.0	0.0
RE3381E_pos	0.0	0.0	0.0	0.0	0.0
RE3381E_neg	0.0	0.0	0.0	0.0	0.0
RE3381L_pos	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
RE3381L_neg	5.2572863797573754	5.083481372686355	5.338544919001718	5.263185712564027	5.199742732112186
RE3383M_pos	0.0	0.0	0.0	0.0	0.0
RE3383M_neg	0.0	0.0	0.0	0.0	0.0
RE3384M_pos	0.0	0.0	0.0	0.0	0.0
RE3384M_neg	0.0	0.0	0.0	0.0	0.0
RE3385M_pos	0.0	0.0	0.0	0.0	0.0
RE3386M_pos	0.0	0.0	0.0	0.0	0.0
RE3386M_neg	0.0	0.0	0.0	0.0	0.0
RE3387M_pos	0.0	0.0	0.0	0.0	0.0
RE3387M_neg	0.0	0.0	0.0	0.0	0.0
RE3388M_pos	0.0	0.0	0.0	0.0	0.0
RE3388M_neg	0.0	0.0	0.0	0.0	0.0
RE3389M_pos	0.0	0.0	0.0	0.0	0.0
RE3390M_pos	0.0	0.0	0.0	0.0	0.0
RE3390M_neg	0.0	0.0	0.0	0.0	0.0
RE3391M_pos	0.0	0.0	0.0	0.0	0.0
RE3391M_neg	0.0	0.0	0.0	0.0	0.0
RE3392M_pos	0.0	0.0	0.0	0.0	0.0
RE3392M_neg	0.0	0.0	0.0	0.0	0.0
RE3393M_pos	0.0	0.0	0.0	0.0	0.0
RE3393M_neg	0.0	0.0	0.0	0.0	0.0
RE3394M_pos	0.0	0.0	0.0	0.0	0.0
RE3394M_neg	0.0	0.0	0.0	0.0	0.0
RE3395M_pos	0.0	0.0	0.0	0.0	0.0
RE3396M_pos	0.0	0.0	0.0	0.0	0.0
RE3396M_neg	0.0	0.0	0.0	0.0	0.0
RE3397M_pos	0.0	0.0	0.0	0.0	0.0
RE3398M_pos	0.0	0.0	0.0	0.0	0.0
RE3398M_neg	0.0	0.0	0.0	0.0	0.0
RE3399M_pos	0.0	0.0	0.0	0.0	0.0
RE3399M_neg	0.0	0.0	0.0	0.0	0.0
RE3400M_pos	0.0	0.0	0.0	0.0	0.0
RE3400M_neg	0.0	0.0	0.0	0.0	0.0
RE3401M_pos	0.0	0.0	0.0	0.0	0.0
RE3401M_neg	0.0	0.0	0.0	0.0	0.0
RE3402M_pos	0.0	0.0	0.0	0.0	0.0
RE3402M_neg	0.0	0.0	0.0	0.0	0.0
RE3403M_pos	0.0	0.0	0.0	0.0	0.0
RE3403M_neg	0.0	0.0	0.0	0.0	0.0
RE3404M_pos	0.0	0.0	0.0	0.0	0.0
RE3404M_neg	0.0	0.0	0.0	0.0	0.0
RE3407C_pos	0.0	0.0	0.0	0.0	0.0
RE3408C_pos	0.0	0.0	0.0	0.0	0.0
RE3408C_neg	0.0	0.0	0.0	0.0	0.0
RE3409C_pos	0.0	0.0	0.0	0.0	0.0
RE3411C_pos	0.0	0.0	0.0	0.0	0.0
RE3411C_neg	0.0	0.0	0.0	0.0	0.0
RE3412C_pos	0.0	0.0	0.0	0.0	0.0
RE3413C_pos	0.0	0.0	0.0	0.0	0.0
RE3413C_neg	0.0	0.0	0.0	0.0	0.0
RE3414C_pos	0.0	0.0	0.0	0.0	0.0
RE3414C_neg	0.0	0.0	0.0	0.0	0.0
RE3415C_pos	0.0	0.0	0.0	0.0	0.0
RE3415C_neg	0.0	0.0	0.0	0.0	0.0
RE3417C_pos	0.0	0.0	0.0	0.0	0.0
RE3417C_neg	0.0	0.0	0.0	0.0	0.0
RE3420C_pos	0.0	0.0	0.0	0.0	0.0
RE3420C_neg	0.0	0.0	0.0	0.0	0.0
RE3421M_pos	0.0	0.0	0.0	0.0	0.0
RE3421M_neg	0.0	0.0	0.0	0.0	0.0
RE3421R_pos	0.0	0.0	0.0	0.0	0.0
RE3421R_neg	0.0	0.0	0.0	0.0	0.0
RE3422C_pos	0.0	0.0	0.0	0.0	0.0
RE3422C_neg	0.0	0.0	0.0	0.0	0.0
RE3423C_pos	0.0	0.0	0.0	0.0	0.0
RE3423C_neg	0.0	0.0	0.0	0.0	0.0
RE3430C_pos	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3430C_neg	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3430M_pos	0.0	0.0	0.0	0.0	0.0
RE3430M_neg	0.0	0.0	0.0	0.0	0.0
RE3430X_pos	0.0	0.0	0.0	0.0	0.0
RE3430X_neg	0.0	0.0	0.0	0.0	0.0
RE3431C_pos	0.0	0.0	0.0	0.0	0.0
RE3431C_neg	0.0	0.0	0.0	0.0	0.0
RE3432C_pos	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3432C_neg	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3432M_pos	0.0	0.0	0.0	0.0	0.0
RE3432M_neg	0.0	0.0	0.0	0.0	0.0
RE3432X_pos	0.0	0.0	0.0	0.0	0.0
RE3432X_neg	0.0	0.0	0.0	0.0	0.0
RE3434C_pos	0.0	0.0	0.0	0.0	0.0
RE3434R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3435C_pos	0.0	0.0	0.0	0.0	0.0
RE3435R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3436C_pos	0.0	0.0	0.0	0.0	0.0
RE3436R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3437C_pos	0.0	0.0	0.0	0.0	0.0
RE3437C_neg	0.0	0.0	0.0	0.0	0.0
RE3440C_pos	0.0	0.0	0.0	0.0	0.0
RE3440R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3443M_pos	0.0	0.0	0.0	0.0	0.0
RE3443M_neg	0.0	0.0	0.0	0.0	0.0
RE3443X_pos	0.0	0.0	0.0	0.0	0.0
RE3443X_neg	0.0	0.0	0.0	0.0	0.0
RE3444C_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3444C_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3444M_pos	0.0	0.0	0.0	0.0	0.0
RE3444M_neg	0.0	0.0	0.0	0.0	0.0
RE3444X_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3444X_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3445M_pos	0.0	0.0	0.0	0.0	0.0
RE3445X_pos	0.0	0.0	0.0	0.0	0.0
RE3446C_pos	0.0	0.0	0.0	0.0	0.0
RE3446C_neg	0.0	0.0	0.0	0.0	0.0
RE3446M_pos	0.0	0.0	0.0	0.0	0.0
RE3446M_neg	0.0	0.0	0.0	0.0	0.0
RE3446R_pos	0.0	0.0	0.0	0.0	0.0
RE3446R_neg	0.0	0.0	0.0	0.0	0.0
RE3446X_pos	0.0	0.0	0.0	0.0	0.0
RE3446X_neg	0.0	0.0	0.0	0.0	0.0
RE3447M_pos	0.0	0.0	0.0	0.0	0.0
RE3447M_neg	0.0	0.0	0.0	0.0	0.0
RE3447X_pos	0.0	0.0	0.0	0.0	0.0
RE3447X_neg	0.0	0.0	0.0	0.0	0.0
RE3448C_pos	0.0	0.0	0.0	0.0	0.0
RE3448C_neg	0.0	0.0	0.0	0.0	0.0
RE3448M_pos	0.0	0.0	0.0	0.0	0.0
RE3448M_neg	0.0	0.0	0.0	0.0	0.0
RE3448X_pos	0.0	0.0	0.0	0.0	0.0
RE3448X_neg	0.0	0.0	0.0	0.0	0.0
RE3449C_pos	0.0	0.0	0.0	0.0	0.0
RE3449C_neg	0.0	0.0	0.0	0.0	0.0
RE3451C_pos	0.0	0.0	0.0	0.0	0.0
RE3452C_pos	0.0	0.0	0.0	0.0	0.0
RE3452C_neg	0.0	0.0	0.0	0.0	0.0
RE3453C_pos	0.0	0.0	0.0	0.0	0.0
RE3453C_neg	0.0	0.0	0.0	0.0	0.0
RE3454C_pos	0.0	0.0	0.0	0.0	0.0
RE3455C_pos	0.0	0.0	0.0	0.0	0.0
RE3457C_pos	0.0	0.0	0.0	0.0	0.0
RE3458C_pos	0.0	0.0	0.0	0.0	0.0
RE3458C_neg	0.0	0.0	0.0	0.0	0.0
RE3459C_pos	0.0	0.0	0.0	0.0	0.0
RE3459C_neg	0.0	0.0	0.0	0.0	0.0
RE3460C_pos	0.0	0.0	0.0	0.0	0.0
RE3464C_pos	0.0	0.0	0.0	0.0	0.0
RE3464R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3469C_pos	0.0	0.0	0.0	0.0	0.0
RE3469C_neg	0.0	0.0	0.0	0.0	0.0
RE3470C_pos	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3470C_neg	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3470M_pos	0.0	0.0	0.0	0.0	0.0
RE3470M_neg	0.0	0.0	0.0	0.0	0.0
RE3470X_pos	0.0	0.0	0.0	0.0	0.0
RE3470X_neg	0.0	0.0	0.0	0.0	0.0
RE3474C_pos	0.0	0.0	0.0	0.0	0.0
RE3474R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3475C_pos	0.0	0.0	0.0	0.0	0.0
RE3475N_pos	0.0301204936056657	0.0	0.0	0.025730842520567128	0.0
RE3476C_pos	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3476C_neg	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3476M_pos	0.0	0.0	0.0	0.0	0.0
RE3476M_neg	0.0	0.0	0.0	0.0	0.0
RE3476X_pos	0.0	0.0	0.0	0.0	0.0
RE3476X_neg	0.0	0.0	0.0	0.0	0.0
RE3477C_pos	0.0	0.0	0.0	0.0	0.0
RE3477C_neg	0.0	0.0	0.0	0.0	0.0
RE3485C_pos	0.0	0.0	0.0	0.0	0.0
RE3485N_pos	0.0301204936056657	0.0	0.0	0.025730842520567128	0.0
RE3486C_pos	0.0	0.0	0.0	0.0	0.0
RE3486C_neg	0.0	0.0	0.0	0.0	0.0
RE3488C_pos	0.0	0.0	0.0	0.0	0.0
RE3488N_pos	3.4994783082624945	2.987184289913429	3.5762243143673915	3.8149059980202122	3.6962581472853318
RE3488R_pos	3.4994783082624945	2.987184289913429	3.5762243143673915	3.8149059980202122	3.6962581472853318
RE3488X_pos	0.0	0.0	0.0	0.0	0.0
RE3490C_pos	0.0	0.0	0.0	0.0	0.0
RE3490C_neg	0.0	0.0	0.0	0.0	0.0
RE3491C_pos	0.0	0.0	0.0	0.0	0.0
RE3491C_neg	0.0	0.0	0.0	0.0	0.0
RE3492C_pos	0.0	0.0	0.0	0.0	0.0
RE3492C_neg	0.0	0.0	0.0	0.0	0.0
RE3493C_pos	0.0	0.0	0.0	0.0	0.0
RE3493C_neg	0.0	0.0	0.0	0.0	0.0
RE3494C_pos	0.0	0.0	0.0	0.0	0.0
RE3494C_neg	0.0	0.0	0.0	0.0	0.0
RE3495C_pos	0.0	0.0	0.0	0.0	0.0
RE3495C_neg	0.0	0.0	0.0	0.0	0.0
RE3496C_pos	0.0	0.0	0.0	0.0	0.0
RE3496C_neg	0.0	0.0	0.0	0.0	0.0
RE3496N_pos	0.0	0.0	0.0	0.0	0.0
RE3496N_neg	0.0	0.0	0.0	0.0	0.0
RE3498N_pos	0.0301204936056657	0.0	0.0	0.025730842520567128	0.0
RE3498R_pos	0.0	0.0	0.0	0.0	0.0
RE3499C_pos	0.0	0.0	0.0	0.0	0.0
RE3499C_neg	0.0	0.0	0.0	0.0	0.0
RE3500C_pos	0.0	0.0	0.0	0.0	0.0
RE3500C_neg	0.0	0.0	0.0	0.0	0.0
RE3500R_pos	0.0	0.0	0.0	0.0	0.0
RE3500R_neg	0.0	0.0	0.0	0.0	0.0
RE3500X_pos	0.0	0.0	0.0	0.0	0.0
RE3500X_neg	0.0	0.0	0.0	0.0	0.0
RE3501C_pos	0.0	0.0	0.0	0.0	0.0
RE3501C_neg	0.0	0.0	0.0	0.0	0.0
RE3501R_pos	0.0	0.0	0.0	0.0	0.0
RE3501R_neg	0.0	0.0	0.0	0.0	0.0
RE3501X_pos	0.0	0.0	0.0	0.0	0.0
RE3501X_neg	0.0	0.0	0.0	0.0	0.0
RE3502C_pos	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3502C_neg	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3502X_pos	0.0	0.0	0.0	0.0	0.0
RE3502X_neg	0.0	0.0	0.0	0.0	0.0
RE3503C_pos	0.0	0.0	0.0	0.0	0.0
RE3503N_pos	0.0301204936056657	0.0	0.0	0.025730842520567128	0.0
RE3506C_pos	0.0	0.0	0.0	0.0	0.0
RE3506R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3511C_pos	0.0	0.0	0.0	0.0	0.0
RE3511M_pos	0.0	0.0	0.0	0.0	0.0
RE3511R_pos	0.0	0.0	0.0	0.0	0.0
RE3513C_pos	0.0	0.0	0.0	0.0	0.0
RE3513N_pos	0.0301204936056657	0.0	0.0	0.025730842520567128	0.0
RE3513R_pos	0.0	0.0	0.0	0.0	0.0
RE3514C_pos	0.0	0.0	0.0	0.0	0.0
RE3514R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3515C_pos	0.0	0.0	0.0	0.0	0.0
RE3515C_neg	0.0	0.0	0.0	0.0	0.0
RE3518C_pos	0.0	0.0	0.0	0.0	0.0
RE3518R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3519C_pos	0.0	0.0	0.0	0.0	0.0
RE3519C_neg	0.0	0.0	0.0	0.0	0.0
RE3519R_pos	0.0	0.0	0.0	0.0	0.0
RE3519R_neg	0.0	0.0	0.0	0.0	0.0
RE3519X_pos	0.0	0.0	0.0	0.0	0.0
RE3519X_neg	0.0	0.0	0.0	0.0	0.0
RE3520C_pos	0.0	0.0	0.0	0.0	0.0
RE3520C_neg	0.0	0.0	0.0	0.0	0.0
RE3520E_pos	1.5384227146031195	1.2558048483996764	2.3143236148891773	2.404311621247701	1.511727432360119
RE3520E_neg	1.5384227146031195	1.2558048483996764	2.3143236148891773	2.404311621247701	1.511727432360119
RE3520M_pos	0.0	0.0	0.0	0.0	0.0
RE3520M_neg	0.0	0.0	0.0	0.0	0.0
RE3520N_pos	0.0	0.0	0.0	0.0	0.0
RE3520N_neg	0.0	0.0	0.0	0.0	0.0
RE3521C_pos	0.0	0.0	0.0	0.0	0.0
RE3521C_neg	0.0	0.0	0.0	0.0	0.0
RE3521M_pos	0.0	0.0	0.0	0.0	0.0
RE3521M_neg	0.0	0.0	0.0	0.0	0.0
RE3521R_pos	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3521R_neg	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3521X_pos	0.0	0.0	0.0	0.0	0.0
RE3521X_neg	0.0	0.0	0.0	0.0	0.0
RE3522C_pos	0.0	0.0	0.0	0.0	0.0
RE3522R_pos	4.76358496829146	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
RE3524R_pos	0.0	0.0	0.0	0.0	0.0
RE3524R_neg	0.0	0.0	0.0	0.0	0.0
RE3525C_pos	0.8901875142868307	0.9360307836016284	1.4700304406268094	0.6740810643590169	2.874756730175902
RE3525M_pos	0.0	0.0	0.0	0.0	0.0
RE3525N_pos	0.0	0.0	0.0	0.0	0.0
RE3525R_pos	0.0	0.0	0.0	0.0	0.0
RE3525X_pos	0.0	0.0	0.0	0.0	0.0
RE3526C_pos	0.8901875142868307	0.9360307836016284	1.4700304406268094	0.6740810643590169	2.874756730175902
RE3526M_pos	0.0	0.0	0.0	0.0	0.0
RE3526X_pos	0.0	0.0	0.0	0.0	0.0
RE3532C_pos	0.0	0.0	0.0	0.0	0.0
RE3532C_neg	0.0	0.0	0.0	0.0	0.0
RE3532M_pos	0.0	0.0	0.0	0.0	0.0
RE3532M_neg	0.0	0.0	0.0	0.0	0.0
RE3532R_pos	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3532R_neg	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3533C_pos	0.0	0.0	0.0	0.0	0.0
RE3533C_neg	0.0	0.0	0.0	0.0	0.0
RE3533M_pos	0.0	0.0	0.0	0.0	0.0
RE3533M_neg	0.0	0.0	0.0	0.0	0.0
RE3533R_pos	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3533R_neg	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3534C_pos	0.0	0.0	0.0	0.0	0.0
RE3534C_neg	0.0	0.0	0.0	0.0	0.0
RE3534M_pos	0.0	0.0	0.0	0.0	0.0
RE3534M_neg	0.0	0.0	0.0	0.0	0.0
RE3534R_pos	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3534R_neg	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3535R_pos	0.0	0.0	0.0	0.0	0.0
RE3535R_neg	0.0	0.0	0.0	0.0	0.0
RE3536C_pos	0.0	0.0	0.0	0.0	0.0
RE3536C_neg	0.0	0.0	0.0	0.0	0.0
RE3537C_pos	0.0	0.0	0.0	0.0	0.0
RE3537C_neg	0.0	0.0	0.0	0.0	0.0
RE3550X_pos	0.0	0.0	0.0	0.0	0.0
RE3551X_pos	0.0	0.0	0.0	0.0	0.0
RE3551X_neg	0.0	0.0	0.0	0.0	0.0
RE3552X_pos	0.0	0.0	0.0	0.0	0.0
RE3552X_neg	0.0	0.0	0.0	0.0	0.0
RE3554C_pos	0.0	0.0	0.0	0.0	0.0
RE3554C_neg	0.0	0.0	0.0	0.0	0.0
RE3554M_pos	0.0	0.0	0.0	0.0	0.0
RE3554M_neg	0.0	0.0	0.0	0.0	0.0
RE3554R_pos	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3554R_neg	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3556C_pos	0.0	0.0	0.0	0.0	0.0
RE3556C_neg	0.0	0.0	0.0	0.0	0.0
RE3557C_pos	0.0	0.0	0.0	0.0	0.0
RE3557C_neg	0.0	0.0	0.0	0.0	0.0
RE3557M_pos	0.0	0.0	0.0	0.0	0.0
RE3557M_neg	0.0	0.0	0.0	0.0	0.0
RE3557R_pos	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3557R_neg	6.01379370534807	5.558004939860988	5.532255063706889	5.742038380531855	5.132000752314545
RE3559M_pos	0.0	0.0	0.0	0.0	0.0
RE3559M_neg	0.0	0.0	0.0	0.0	0.0
RE3559X_pos	0.0	0.0	0.0	0.0	0.0
RE3559X_neg	0.0	0.0	0.0	0.0	0.0
RE3560C_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3560C_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3560M_pos	0.0	0.0	0.0	0.0	0.0
RE3560M_neg	0.0	0.0	0.0	0.0	0.0
RE3560X_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3560X_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3561M_pos	0.0	0.0	0.0	0.0	0.0
RE3561X_pos	0.0	0.0	0.0	0.0	0.0
RE3562C_pos	0.0	0.0	0.0	0.0	0.0
RE3562C_neg	0.0	0.0	0.0	0.0	0.0
RE3562M_pos	0.0	0.0	0.0	0.0	0.0
RE3562M_neg	0.0	0.0	0.0	0.0	0.0
RE3562R_pos	0.0	0.0	0.0	0.0	0.0
RE3562R_neg	0.0	0.0	0.0	0.0	0.0
RE3562X_pos	0.0	0.0	0.0	0.0	0.0
RE3562X_neg	0.0	0.0	0.0	0.0	0.0
RE3563M_pos	0.0	0.0	0.0	0.0	0.0
RE3563M_neg	0.0	0.0	0.0	0.0	0.0
RE3563X_pos	0.0	0.0	0.0	0.0	0.0
RE3563X_neg	0.0	0.0	0.0	0.0	0.0
RE3564C_pos	0.0	0.0	0.0	0.0	0.0
RE3564C_neg	0.0	0.0	0.0	0.0	0.0
RE3564M_pos	0.0	0.0	0.0	0.0	0.0
RE3564M_neg	0.0	0.0	0.0	0.0	0.0
RE3564X_pos	0.0	0.0	0.0	0.0	0.0
RE3564X_neg	0.0	0.0	0.0	0.0	0.0
RE3565C_pos	0.0	0.0	0.0	0.0	0.0
RE3565C_neg	0.0	0.0	0.0	0.0	0.0
RE3566C_pos	0.0	0.0	0.0	0.0	0.0
RE3566C_neg	0.0	0.0	0.0	0.0	0.0
RE3567C_pos	0.0	0.0	0.0	0.0	0.0
RE3567C_neg	0.0	0.0	0.0	0.0	0.0
RE3568C_pos	0.0	0.0	0.0	0.0	0.0
RE3568C_neg	0.0	0.0	0.0	0.0	0.0
RE3570C_pos	0.0	0.0	0.0	0.0	0.0
RE3570C_neg	0.0	0.0	0.0	0.0	0.0
RE3571C_pos	0.0	0.0	0.0	0.0	0.0
RE3571R_pos	3.4994783082624945	2.987184289913429	3.5762243143673915	3.8149059980202122	3.6962581472853318
RE3572X_pos	0.0	0.0	0.0	0.0	0.0
RE3572X_neg	0.0	0.0	0.0	0.0	0.0
RE3573X_pos	0.0	0.0	0.0	0.0	0.0
RE3573X_neg	0.0	0.0	0.0	0.0	0.0
RE3574X_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3574X_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3575X_pos	0.0	0.0	0.0	0.0	0.0
RE3575X_neg	0.0	0.0	0.0	0.0	0.0
RE3576X_pos	0.0	0.0	0.0	0.0	0.0
RE3577X_pos	0.0	0.0	0.0	0.0	0.0
RE3577X_neg	0.0	0.0	0.0	0.0	0.0
RE3578X_pos	0.0	0.0	0.0	0.0	0.0
RE3578X_neg	0.0	0.0	0.0	0.0	0.0
RE3580X_pos	0.0	0.0	0.0	0.0	0.0
RE3581X_pos	0.0	0.0	0.0	0.0	0.0
RE3581X_neg	0.0	0.0	0.0	0.0	0.0
RE3582X_pos	0.0	0.0	0.0	0.0	0.0
RE3582X_neg	0.0	0.0	0.0	0.0	0.0
RE3583X_pos	0.0	0.0	0.0	0.0	0.0
RE3583X_neg	0.0	0.0	0.0	0.0	0.0
RE3586X_pos	0.0	0.0	0.0	0.07541832548791894	0.0
RE3586X_neg	0.0	0.0	0.0	0.07541832548791894	0.0
RE3587C_pos	0.0	0.0	0.0	0.0	0.0
RE3587C_neg	0.0	0.0	0.0	0.0	0.0
RE3587N_pos	0.0	0.0	0.0	0.0	0.0
RE3587N_neg	0.0	0.0	0.0	0.0	0.0
RE3596C_pos	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3596C_neg	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3596M_pos	0.0	0.0	0.0	0.0	0.0
RE3596M_neg	0.0	0.0	0.0	0.0	0.0
RE3596X_pos	0.0	0.0	0.0	0.0	0.0
RE3596X_neg	0.0	0.0	0.0	0.0	0.0
RE3597C_pos	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3597C_neg	6.894338426455851	7.58875267051778	7.084683319055891	6.882918530129333	7.355914064937716
RE3597M_pos	0.0	0.0	0.0	0.0	0.0
RE3597M_neg	0.0	0.0	0.0	0.0	0.0
RE3597X_pos	0.0	0.0	0.0	0.0	0.0
RE3597X_neg	0.0	0.0	0.0	0.0	0.0
